6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680	6.141680
-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160	-0.606160
-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250	-0.190250
-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150	-0.281150
-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610	-0.202610
-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660	-0.232660
-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900	-0.201900
-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730	-0.208730
-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370	-0.196370
-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660	-0.190660
-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310	-0.186310
