2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.101780	2.093310	2.491620	2.936080	3.089630	3.187870	3.335380	3.248590	3.357060	3.498050	3.502810	3.609060	3.580720	3.626050	3.630150	3.589510	3.562400	3.695740	3.568210	3.629910	3.752940	3.605970	3.681110	3.755460	3.651310	3.696840	3.659390	3.705810	3.587470	3.657210	3.718760	3.603360	3.545330	3.636020	3.615900	3.614710	3.607200	3.616630	3.573350	3.650350	3.647440	3.603690	3.676910	3.614430	3.616350	3.665410	3.638590	3.644670	3.535150	3.595770	3.677750	3.668770	3.580210	3.726720	3.646870	3.660350	3.668340	3.669160	3.704230	4.227790	4.620300	4.752840	4.796210	4.922910	4.970550	5.002370	4.968720	4.956990	4.961350	5.003250	4.926170	4.959260	4.942880	4.870070	4.915140	4.913370	4.811980	4.765770	4.564950	4.360830	4.343160	4.295530	4.154520	4.076850	3.893470	3.945920	4.036740	3.994930	3.809950	3.685240	3.669670	3.772600	3.640360	3.677830	3.678780	3.653550	3.637410	3.675510	3.681490	3.589070	3.648410	3.675180	3.594000	3.685320	3.669900	3.668040	3.580760	3.581370	3.642700	3.686930	3.630370	3.608670	3.563160	3.584770	3.599060	3.613080	3.570200	3.697970	3.658110	3.623420	3.662940	3.666720	3.556490	3.594260	3.539550	3.571040	3.553450	3.588420	3.634530	3.616640	3.640430	3.526510	3.574330	3.623080	3.611470	3.584420	3.624250	3.723430	3.555910	3.678880	3.634610	3.592980	3.653690	3.632210	3.630010	3.632420	3.640620	3.689210	3.667420	3.660150	3.600720	3.635560	3.642130	3.600410	3.649210	3.645230	3.637680	3.604230
0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.163360	0.171670	0.022000	0.028150	-0.055140	-0.082220	-0.022480	0.009990	-0.045710	-0.069670	-0.032400	-0.077110	-0.062080	-0.016790	0.006080	-0.004820	-0.005260	-0.008550	-0.016500	-0.039400	-0.066230	-0.027120	-0.065610	-0.011070	-0.019110	-0.099780	-0.085650	-0.034410	-0.013510	-0.060150	-0.069000	0.015400	0.013850	0.029210	-0.016040	-0.054570	-0.028050	0.029130	0.012950	-0.113520	-0.035130	-0.023670	-0.071310	0.004910	0.009240	-0.083070	-0.016550	0.007450	0.010480	-0.004090	-0.032870	-0.084370	-0.017060	-0.068670	-0.011190	-0.021030	-0.043170	-0.003460	-0.063240	-0.335790	-0.172870	-0.053700	-0.012470	-0.071180	-0.096670	-0.126390	-0.107160	-0.097460	-0.093320	-0.125330	-0.045100	-0.065910	-0.081180	-0.027850	-0.068150	-0.102330	-0.034870	-0.037230	-0.031030	0.025270	0.047510	-0.001230	0.004720	-0.028800	0.013620	-0.057800	-0.063600	-0.052790	-0.036300	0.002790	0.042660	-0.066340	0.043350	0.005060	0.015310	0.018600	0.003380	0.023880	-0.052510	0.014240	-0.032900	-0.072370	-0.042210	-0.008630	-0.008030	0.003560	-0.012840	-0.006280	-0.034360	-0.105630	-0.029380	0.054920	0.030040	0.020290	0.014170	0.015560	-0.014930	-0.029380	-0.044370	-0.010760	-0.060700	-0.065700	-0.016930	-0.016280	0.005470	0.011480	0.001340	0.005080	-0.040990	-0.043130	-0.029530	0.046780	-0.009320	-0.037910	-0.026280	-0.031020	-0.067900	-0.053570	0.001410	-0.087370	-0.059530	0.006630	-0.097580	-0.022510	-0.019400	-0.045560	-0.049770	-0.055580	-0.054230	-0.051840	-0.064920	-0.069770	-0.055380	-0.027340	-0.049100	-0.102900	-0.069100	-0.031980
-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.631680	-0.643300	-0.350170	-0.266870	-0.237850	-0.192830	-0.358620	-0.279730	-0.250030	-0.283590	-0.270700	-0.342160	-0.222660	-0.262700	-0.265110	-0.268250	-0.281080	-0.319180	-0.266960	-0.249880	-0.201180	-0.275780	-0.228660	-0.356400	-0.282450	-0.235440	-0.226290	-0.317710	-0.255890	-0.213480	-0.174620	-0.292390	-0.302360	-0.294670	-0.264080	-0.248040	-0.220870	-0.274850	-0.321200	-0.251930	-0.272900	-0.297210	-0.206930	-0.288220	-0.294220	-0.233030	-0.231200	-0.302160	-0.378270	-0.308340	-0.314220	-0.288230	-0.281390	-0.211940	-0.308850	-0.313520	-0.229490	-0.319170	-0.303910	-0.380800	-0.301930	-0.317530	-0.286540	-0.287380	-0.299500	-0.264520	-0.254580	-0.286750	-0.302050	-0.229370	-0.299540	-0.310790	-0.253130	-0.320520	-0.311210	-0.197060	-0.254350	-0.233210	-0.195970	-0.264420	-0.274350	-0.203280	-0.234430	-0.167520	-0.269760	-0.172600	-0.222680	-0.228700	-0.203650	-0.281230	-0.333590	-0.208290	-0.273690	-0.322500	-0.289100	-0.273350	-0.266050	-0.280430	-0.214340	-0.242440	-0.269180	-0.253240	-0.273500	-0.415240	-0.289490	-0.313370	-0.257470	-0.261350	-0.270500	-0.219810	-0.211860	-0.309590	-0.312470	-0.265340	-0.315710	-0.296510	-0.297930	-0.265310	-0.266670	-0.228880	-0.191190	-0.294580	-0.289080	-0.265180	-0.308360	-0.299540	-0.274260	-0.276470	-0.250290	-0.345660	-0.229200	-0.336180	-0.280050	-0.297000	-0.280670	-0.252480	-0.287460	-0.257910	-0.319050	-0.236310	-0.288270	-0.329490	-0.222930	-0.292990	-0.253110	-0.291370	-0.278800	-0.253940	-0.227960	-0.279250	-0.195480	-0.222820	-0.287450	-0.277320	-0.192260	-0.221950	-0.235360	-0.266130
0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.147590	0.159780	-0.164370	-0.228060	-0.252260	-0.286680	-0.104930	-0.263840	-0.238330	-0.186000	-0.212700	-0.104370	-0.274540	-0.191440	-0.245270	-0.210530	-0.217960	-0.105240	-0.246300	-0.201070	-0.252950	-0.202310	-0.198120	-0.178090	-0.154680	-0.272750	-0.208660	-0.093090	-0.240110	-0.286380	-0.312780	-0.214740	-0.211880	-0.175210	-0.208490	-0.224590	-0.278540	-0.226550	-0.188390	-0.201780	-0.198870	-0.138740	-0.225370	-0.186660	-0.195320	-0.219460	-0.292040	-0.169110	-0.061370	-0.170390	-0.136890	-0.156860	-0.208740	-0.214360	-0.147720	-0.175700	-0.263280	-0.116580	-0.129580	0.044610	-0.223020	-0.177230	-0.207880	-0.151460	-0.092920	-0.117440	-0.181350	-0.135080	-0.106730	-0.184180	-0.171430	-0.121370	-0.185590	-0.157340	-0.088150	-0.218210	-0.206110	-0.236530	-0.313910	-0.208530	-0.212870	-0.277720	-0.236640	-0.287050	-0.209300	-0.259200	-0.166770	-0.168520	-0.273430	-0.202950	-0.145880	-0.238350	-0.264230	-0.185550	-0.193140	-0.228590	-0.214820	-0.215360	-0.257500	-0.268350	-0.190980	-0.166100	-0.192870	-0.087540	-0.195150	-0.114640	-0.234330	-0.251960	-0.207620	-0.207280	-0.302280	-0.200200	-0.199700	-0.257170	-0.186290	-0.206500	-0.172530	-0.168870	-0.162020	-0.283070	-0.310930	-0.104740	-0.200900	-0.214470	-0.189010	-0.173730	-0.217750	-0.235480	-0.202250	-0.185940	-0.271020	-0.188840	-0.216060	-0.118220	-0.194440	-0.235700	-0.129380	-0.210950	-0.135010	-0.166380	-0.160210	-0.166850	-0.228010	-0.174890	-0.266750	-0.158420	-0.171680	-0.223710	-0.290790	-0.144210	-0.340760	-0.269230	-0.142400	-0.183740	-0.317350	-0.241100	-0.224310	-0.175450
-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.233960	-0.244650	-0.029430	-0.125090	-0.041810	-0.047800	-0.055800	0.006140	-0.026000	0.001100	-0.045490	-0.039740	0.011430	-0.137410	-0.062360	-0.123150	-0.061550	-0.182760	-0.042120	-0.142130	-0.081860	-0.085160	-0.152620	0.007880	-0.183640	0.064030	-0.116490	-0.192680	-0.067110	-0.015770	-0.036950	-0.075340	-0.055640	-0.173640	-0.109630	-0.059360	-0.057060	-0.132040	-0.048670	-0.006140	-0.108390	-0.179980	-0.138660	-0.119190	-0.099350	-0.076280	0.003830	-0.132860	-0.175990	-0.091430	-0.116620	-0.101820	-0.056750	-0.157950	-0.143680	-0.055900	-0.039530	-0.192050	-0.127900	-0.028260	0.099540	-0.074160	-0.082230	-0.116760	-0.190630	-0.179200	-0.083810	-0.137860	-0.130910	-0.110350	-0.042030	-0.075240	-0.117370	-0.092660	-0.200510	-0.158780	-0.084650	-0.069330	-0.005370	-0.164590	-0.126020	-0.109790	-0.148760	-0.142460	-0.113750	-0.159420	-0.217190	-0.223990	-0.078620	-0.088330	-0.140540	-0.137820	-0.037810	0.000030	-0.113150	-0.069870	-0.114170	-0.116270	-0.068090	-0.086960	-0.130490	-0.138380	-0.093300	0.006020	-0.079130	-0.222430	-0.090130	-0.043470	-0.072190	-0.109140	-0.027180	-0.093170	-0.064780	-0.060170	-0.084020	-0.053050	-0.117040	-0.179340	-0.161340	-0.032540	-0.012080	-0.197580	-0.074050	-0.094100	-0.084000	-0.177340	-0.124550	-0.040190	-0.143020	0.050190	-0.066050	-0.060390	-0.077930	-0.195520	-0.062620	-0.040570	-0.177710	-0.093810	-0.188590	-0.186300	-0.110010	-0.071760	-0.061780	-0.104890	-0.011590	-0.107410	-0.125770	-0.068740	0.056170	-0.155960	0.063000	-0.015550	-0.164960	-0.141210	-0.027670	-0.042030	-0.071530	-0.186260
-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.145260	-0.137320	-0.212490	-0.018440	-0.127950	-0.073750	-0.225950	-0.146200	-0.182080	-0.261550	-0.171890	-0.248480	-0.185300	-0.065690	-0.059050	-0.023110	-0.092760	-0.103710	-0.070890	-0.015230	-0.103800	-0.097460	-0.033770	-0.169110	-0.005940	-0.224870	-0.104010	-0.074600	-0.068180	-0.125090	-0.080000	-0.107720	-0.131670	-0.008190	-0.062630	-0.128370	-0.098270	-0.017370	-0.145530	-0.225310	-0.072250	-0.035490	-0.031510	-0.075660	-0.102120	-0.118910	-0.176730	-0.081860	-0.100200	-0.091410	-0.069400	-0.076470	-0.136810	-0.009710	-0.078880	-0.139900	-0.090400	-0.058060	-0.143830	-0.217000	-0.330270	-0.110580	-0.074330	-0.095280	-0.024690	-0.041860	-0.109040	-0.072750	-0.164420	-0.075180	-0.154990	-0.218910	-0.036400	-0.134160	-0.090620	-0.010100	-0.161600	-0.164360	-0.176470	0.009500	-0.107110	-0.075570	0.012570	-0.001700	-0.073060	0.014600	-0.015660	0.017580	-0.076650	-0.118880	-0.088700	0.014990	-0.114960	-0.233610	-0.081170	-0.120220	-0.044990	-0.034200	-0.097030	-0.020580	-0.008190	-0.112010	-0.088490	-0.267620	-0.114620	-0.018080	-0.063230	-0.102160	-0.147130	-0.095830	-0.092290	-0.093180	-0.132490	-0.099940	-0.113990	-0.153890	-0.062510	0.002240	-0.062100	-0.149540	-0.107680	-0.048890	-0.104260	-0.075810	-0.098430	0.041110	-0.048460	-0.148720	-0.021410	-0.209800	-0.027340	-0.147450	-0.114160	-0.064350	-0.197200	-0.148400	-0.044190	-0.106420	0.013410	-0.036800	-0.121350	-0.134740	-0.155400	-0.136120	-0.163120	-0.148540	-0.086980	-0.092540	-0.261720	-0.073600	-0.143570	-0.157220	-0.037550	0.012830	-0.065300	-0.150560	-0.144880	0.032880
-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.140390	-0.145300	-0.103560	-0.187330	-0.176980	-0.277170	-0.116400	-0.212460	-0.051600	-0.092600	-0.151170	-0.126660	-0.078670	-0.166560	-0.277110	-0.216500	-0.169720	-0.053990	-0.222300	-0.191380	-0.141390	-0.164060	-0.160390	-0.164100	-0.181100	-0.199990	-0.137620	-0.148200	-0.219800	-0.223640	-0.185640	-0.183980	-0.148870	-0.216820	-0.129300	-0.158110	-0.194640	-0.238600	-0.179250	-0.159690	-0.162530	-0.144600	-0.229590	-0.169540	-0.193240	-0.204980	-0.088730	-0.154150	-0.074540	-0.145620	-0.247000	-0.283620	-0.167660	-0.203420	-0.142540	-0.122400	-0.251260	-0.151050	-0.152410	-0.262560	-0.181410	-0.225540	-0.253690	-0.229750	-0.254550	-0.219570	-0.233340	-0.258970	-0.039890	-0.154780	-0.112590	0.049030	-0.256260	-0.172990	-0.093250	-0.243140	-0.109160	-0.162620	-0.162590	-0.247210	-0.071240	-0.066260	-0.286310	-0.209430	-0.126970	-0.186820	-0.107260	-0.162560	-0.120070	-0.131170	-0.122370	-0.223520	-0.124360	-0.122320	-0.158230	-0.080030	-0.147650	-0.209250	-0.161180	-0.243950	-0.237310	-0.081900	-0.132580	-0.173370	-0.137110	-0.131200	-0.253530	-0.218040	-0.096820	-0.156620	-0.237430	-0.101850	-0.156090	-0.206620	-0.148600	-0.133760	-0.181710	-0.234090	-0.141680	-0.129700	-0.234570	-0.145060	-0.206760	-0.198230	-0.156200	-0.318530	-0.271320	-0.111830	-0.166730	-0.239460	-0.286880	-0.114700	-0.192340	-0.110340	-0.024730	-0.156610	-0.209080	-0.182490	-0.204410	-0.126680	-0.108060	-0.161480	-0.096310	-0.165880	-0.161230	-0.111220	-0.192310	-0.215940	-0.071420	-0.168190	-0.262020	-0.108960	-0.204760	-0.301840	-0.268490	-0.094400	-0.095890	-0.281590
-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.081480	-0.080150	-0.044940	-0.105520	-0.043420	0.019990	0.070350	0.024280	-0.097550	0.028460	-0.022180	-0.005540	-0.082410	-0.060050	0.045410	-0.027320	-0.059150	-0.174780	0.013780	-0.098410	-0.061580	-0.011080	-0.088910	-0.002290	-0.072760	0.014020	-0.159760	-0.122030	-0.011670	0.004630	-0.013120	-0.029810	-0.002370	-0.095830	-0.117590	-0.043440	-0.086010	-0.065610	0.046190	0.063760	-0.093260	-0.165050	-0.037780	-0.079560	-0.019050	-0.002440	-0.065350	-0.085220	-0.177350	-0.031510	0.041360	0.042570	0.007860	-0.107950	-0.070320	-0.054250	0.088880	-0.143630	-0.084930	0.032580	-0.189650	-0.202060	-0.025480	0.095520	0.064620	0.017120	0.098710	0.097560	-0.192990	-0.066200	0.026270	-0.194310	0.073840	-0.002530	-0.164380	-0.040850	-0.092730	-0.011890	-0.050450	-0.010210	-0.138930	-0.206430	0.086860	-0.017750	-0.084370	-0.058940	-0.064750	-0.064870	-0.082560	-0.057230	-0.084350	-0.071100	-0.086130	0.052490	-0.039470	-0.124850	-0.108830	-0.025910	-0.072720	-0.011880	-0.008930	-0.220380	-0.154990	0.105910	-0.050990	-0.183050	-0.038390	-0.008110	-0.139790	-0.071670	0.004410	-0.143180	-0.052730	-0.103280	-0.146240	0.001110	-0.107600	-0.012620	-0.124680	-0.142910	-0.022040	-0.102830	0.009330	-0.056780	-0.043490	-0.002440	-0.001100	-0.132990	-0.156470	0.010260	0.070770	-0.065440	-0.074850	-0.154590	-0.154580	-0.018450	-0.094440	-0.105080	-0.132020	-0.160770	-0.157490	-0.032570	-0.104430	-0.068410	-0.125960	-0.134110	-0.161890	-0.010000	-0.063890	-0.038540	0.096910	-0.146660	-0.054810	0.073290	0.019320	-0.074460	-0.233860	-0.034790
-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.184010	-0.182330	-0.181480	-0.080820	-0.174390	-0.261960	-0.323450	-0.174890	-0.144680	-0.236180	-0.231330	-0.179700	-0.033240	-0.194730	-0.219150	-0.184400	-0.071880	-0.176060	-0.083630	-0.066250	-0.233740	-0.181210	-0.118600	-0.090230	-0.159450	-0.230340	-0.137740	-0.117810	-0.153260	-0.228510	-0.158450	-0.213810	-0.163790	-0.115210	-0.052850	-0.208280	-0.190440	-0.162280	-0.228460	-0.317720	-0.099330	-0.056910	-0.242480	-0.131200	-0.266400	-0.323690	-0.159540	-0.161480	-0.025520	-0.121890	-0.155670	-0.174210	-0.262620	-0.135950	-0.191190	-0.122890	-0.285850	-0.151540	-0.183800	-0.023600	-0.237010	-0.100440	-0.138390	-0.366450	-0.240600	-0.205020	-0.301140	-0.333500	-0.046240	-0.037260	-0.146270	0.001470	-0.228360	-0.266620	-0.154340	-0.240830	-0.255510	-0.317580	-0.262550	-0.262960	-0.188900	-0.098070	-0.325200	-0.282640	-0.178920	-0.182390	-0.214420	-0.205980	-0.138390	-0.230060	-0.147060	-0.103880	-0.098470	-0.232870	-0.213230	-0.105230	-0.092210	-0.147740	-0.187790	-0.160540	-0.088670	-0.074270	0.043650	-0.263660	-0.206210	-0.079410	-0.187300	-0.204920	-0.065460	-0.196440	-0.218930	-0.077890	-0.197630	-0.169780	-0.095750	-0.300310	-0.077230	-0.245190	-0.149960	-0.131380	-0.180030	-0.124790	-0.218370	-0.138100	-0.132930	-0.159260	-0.293770	-0.057110	-0.016550	-0.151490	-0.220500	-0.130320	-0.248050	-0.120610	-0.162740	-0.222750	-0.173310	-0.200550	-0.015840	-0.087940	-0.039110	-0.254010	-0.152590	-0.318820	-0.159460	-0.179010	-0.040420	-0.164760	-0.148750	-0.221790	-0.220830	-0.016790	-0.126870	-0.205020	-0.186610	-0.117950	-0.028910	-0.142140
-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.109750	-0.113770	-0.032180	-0.023030	-0.010560	-0.013830	0.041960	-0.065570	0.117090	-0.089820	-0.052060	-0.122750	-0.102080	0.006810	-0.023500	0.054180	-0.077990	0.043020	-0.055840	-0.018150	0.059610	0.029910	0.020610	-0.028330	0.096020	-0.016470	-0.023590	-0.131190	-0.045490	-0.014000	0.052080	-0.005120	0.007000	-0.104970	0.018090	0.004640	0.004230	0.004810	-0.008670	0.016910	-0.002790	-0.025520	0.032850	-0.078760	0.037250	0.045380	0.052870	-0.000350	-0.081620	0.017180	-0.127590	-0.105740	0.071610	-0.029130	0.073570	0.065180	0.060000	-0.047310	-0.084060	-0.148630	-0.206420	-0.201040	-0.139470	0.099030	-0.004440	-0.027510	0.013080	0.048020	-0.106690	-0.068890	0.009690	-0.067640	0.035400	0.041040	0.009530	0.002100	-0.054610	-0.076140	-0.076610	0.044690	0.002760	0.032290	0.060850	0.082550	0.087930	0.072160	0.105870	0.060930	0.097310	0.065290	-0.042040	0.032370	-0.029640	-0.068620	0.033420	0.037760	0.040450	0.018170	0.065590	0.033660	-0.052620	-0.087690	-0.175240	-0.041220	0.118210	-0.009770	-0.079130	-0.028820	-0.107070	0.063200	-0.001540	0.014930	-0.012630	-0.088300	-0.077450	0.142400	-0.052830	0.067640	0.028170	-0.084620	-0.083780	0.009190	0.020350	-0.082770	0.015890	-0.054310	0.045740	-0.144560	-0.059190	-0.059540	0.058600	-0.008770	-0.000040	0.007550	0.062190	-0.005620	-0.018010	0.001270	-0.074030	0.012380	-0.090960	0.071830	0.051870	0.051850	-0.056880	-0.021540	-0.239300	-0.009250	-0.051590	0.036280	-0.008880	-0.081470	-0.029640	-0.009360	-0.041870	0.092220	-0.138820	-0.032380
