1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.750820	1.883590	2.360920	2.528960	2.745560	2.729490	2.839460	2.932820	2.955360	2.953550	3.006680	3.057320	3.031130	3.083990	3.153710	3.263200	3.192580	3.208420	3.195890	3.233160	3.153450	3.137150	3.197700	3.206170	3.177690	3.162770	3.202720	3.156850	3.146920	3.229390	3.263840	3.216470	3.196130	3.273480	3.179790	3.174160	3.266530	3.274450	3.230330	3.329420	3.542280	3.645050	3.760000	3.924040	4.077340	4.059790	4.076390	4.097170	4.070600	4.141400	4.062650	3.910300	3.908420	3.940920	3.863480	3.748420	3.651210	3.495840	3.338690	3.169730	3.197290	3.152110	3.187390	3.166550	3.146210	3.064920	3.220370	3.136260	3.105070
0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.121680	0.050450	-0.007510	0.021930	-0.064250	-0.020220	-0.037240	-0.040090	0.024910	0.001580	-0.034920	-0.034850	-0.034330	-0.016490	-0.022970	-0.070480	-0.017850	-0.044790	0.014630	-0.035550	0.010940	-0.016170	-0.037370	-0.035780	-0.001540	-0.037900	-0.015320	-0.001320	-0.035340	-0.008900	-0.058420	0.002380	-0.031130	-0.083890	0.009530	-0.012210	-0.071350	-0.062460	-0.074320	-0.007690	-0.213000	-0.240650	-0.081020	-0.052850	-0.100140	-0.061490	-0.070450	-0.065920	-0.037590	-0.115460	-0.089680	0.016100	-0.013340	-0.082440	-0.037900	0.010750	0.030430	0.002010	-0.077860	0.007710	-0.037940	0.007530	-0.037680	-0.041100	-0.027380	0.026390	-0.090410	-0.048130	-0.020040
-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.546510	-0.433250	-0.256450	-0.265290	-0.160670	-0.227430	-0.181130	-0.180500	-0.313420	-0.237060	-0.225500	-0.236950	-0.231490	-0.260490	-0.196420	-0.188210	-0.226730	-0.192220	-0.250800	-0.198040	-0.247930	-0.219380	-0.222450	-0.224040	-0.233090	-0.251840	-0.233020	-0.253140	-0.180740	-0.260840	-0.219610	-0.246140	-0.242570	-0.168080	-0.223920	-0.191790	-0.185850	-0.160700	-0.159120	-0.267010	-0.249460	-0.295400	-0.183060	-0.237990	-0.167070	-0.226060	-0.207550	-0.204540	-0.242690	-0.132020	-0.201650	-0.269890	-0.199750	-0.141130	-0.210950	-0.212940	-0.251990	-0.230550	-0.154960	-0.234900	-0.165770	-0.214370	-0.255010	-0.233860	-0.231680	-0.287260	-0.178710	-0.200730	-0.246410
0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.108430	0.006400	-0.170790	-0.175170	-0.246820	-0.204410	-0.282490	-0.258170	-0.083030	-0.209350	-0.184220	-0.187270	-0.202170	-0.161270	-0.255670	-0.182940	-0.211510	-0.255150	-0.186950	-0.228940	-0.193940	-0.253720	-0.184740	-0.215850	-0.211170	-0.174380	-0.183670	-0.167360	-0.284330	-0.150520	-0.159290	-0.168680	-0.181640	-0.219640	-0.226500	-0.272290	-0.205180	-0.260440	-0.283070	-0.167870	-0.192210	-0.107280	-0.291100	-0.163880	-0.214870	-0.151490	-0.158080	-0.157280	-0.117870	-0.234350	-0.122710	-0.112790	-0.203490	-0.248780	-0.146430	-0.211550	-0.130330	-0.128790	-0.235680	-0.209280	-0.262040	-0.227030	-0.159030	-0.212450	-0.177050	-0.165590	-0.203360	-0.231240	-0.174960
-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.212240	-0.162030	-0.121850	-0.132330	-0.132810	-0.126450	-0.033960	-0.099120	-0.220730	-0.113250	-0.155280	-0.102270	-0.108070	-0.152850	-0.072010	-0.192930	-0.105310	-0.046900	-0.135080	-0.104710	-0.126640	-0.027220	-0.144690	-0.065500	-0.142650	-0.103850	-0.147950	-0.167430	-0.039510	-0.132480	-0.181980	-0.182280	-0.111650	-0.148360	-0.113810	-0.070280	-0.140330	-0.101480	-0.067600	-0.105320	0.075790	0.002830	0.004880	-0.147610	-0.130650	-0.170650	-0.173570	-0.179840	-0.210210	-0.125910	-0.263820	-0.282160	-0.198510	-0.147110	-0.285290	-0.165300	-0.288520	-0.289180	-0.136070	-0.133580	-0.119190	-0.144500	-0.125740	-0.038570	-0.168040	-0.123560	-0.150450	-0.075520	-0.138620
-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.137700	-0.145990	-0.086900	-0.061700	-0.011410	-0.056080	-0.076710	-0.024250	-0.024300	-0.031930	0.007510	-0.101750	-0.057240	-0.039820	-0.066940	0.012630	-0.052060	-0.118390	-0.054630	-0.065770	-0.049050	-0.131910	-0.021920	-0.128100	0.038190	-0.098540	-0.063130	-0.024500	-0.086080	-0.122130	-0.019410	0.020150	-0.071390	-0.034940	-0.038560	-0.029360	-0.070980	-0.044020	-0.039570	-0.112990	-0.174770	-0.123320	-0.170550	-0.087470	-0.073950	-0.051330	-0.056140	-0.056320	-0.048010	-0.082770	0.006970	0.056010	0.020110	-0.021640	0.053920	-0.081010	0.045900	0.003830	-0.089230	-0.048960	-0.044550	0.010310	-0.081950	-0.167730	0.002150	-0.033900	-0.043680	-0.120880	-0.036130
-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.133600	-0.142140	-0.177970	-0.121450	-0.203590	-0.156850	-0.228350	-0.252840	-0.116800	-0.221070	-0.224060	-0.088580	-0.199310	-0.211480	-0.214190	-0.202820	-0.161520	-0.124860	-0.154160	-0.157790	-0.193870	-0.136750	-0.228820	-0.127210	-0.301830	-0.175130	-0.103440	-0.163890	-0.164140	-0.019950	-0.133190	-0.214680	-0.133300	-0.167680	-0.189650	-0.241530	-0.093330	-0.223720	-0.261570	-0.076890	-0.238540	-0.271900	-0.167630	-0.130640	-0.107100	-0.057770	-0.045380	-0.041550	-0.034000	-0.066410	-0.030570	-0.081450	-0.111880	-0.113950	-0.082780	-0.030540	-0.157010	-0.064930	-0.122160	-0.169250	-0.170830	-0.232710	-0.098660	-0.094720	-0.250130	-0.203420	-0.155170	-0.108590	-0.189520
-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.084090	-0.059370	-0.020630	-0.175810	-0.113410	-0.159530	0.033880	-0.042040	-0.143270	-0.036370	-0.021490	-0.194660	-0.125900	-0.137540	-0.030530	-0.083190	-0.076370	-0.092450	-0.115580	-0.114770	-0.086540	-0.096330	-0.019670	-0.096420	0.009050	-0.089780	-0.224310	-0.162470	-0.076220	-0.149090	-0.183420	-0.056520	-0.108930	-0.163300	-0.084240	-0.031640	-0.247940	-0.043880	-0.024370	-0.221020	-0.083760	-0.168350	-0.171340	-0.158600	-0.094400	-0.128550	-0.093220	-0.082220	-0.104130	-0.015310	-0.176990	-0.184260	-0.149600	-0.086800	-0.221590	-0.186080	-0.079940	-0.225790	-0.115660	-0.112610	-0.170340	-0.105360	-0.168520	-0.127180	-0.030310	-0.087160	-0.182320	-0.163000	-0.117480
-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.170270	-0.208810	-0.274720	-0.034600	-0.126440	-0.074570	-0.243730	-0.156010	-0.132260	-0.192630	-0.199710	-0.043520	-0.086410	-0.150280	-0.223260	-0.182680	-0.125770	-0.154780	-0.161960	-0.142610	-0.183100	-0.126690	-0.255110	-0.189180	-0.173550	-0.163090	-0.039040	-0.086270	-0.139510	-0.165460	-0.033270	-0.177150	-0.116350	-0.152200	-0.159940	-0.143300	-0.033740	-0.256380	-0.171010	-0.062520	0.024900	0.057630	-0.208580	-0.230120	-0.253960	-0.164570	-0.200550	-0.219270	-0.189910	-0.314580	-0.120140	-0.064210	-0.136080	-0.236450	-0.105880	-0.262620	-0.367630	-0.238970	-0.363480	-0.205480	-0.154650	-0.132620	-0.052140	-0.135560	-0.236490	-0.103050	-0.113890	-0.156700	-0.085020
-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.107860	-0.076800	0.026190	-0.097800	-0.038050	-0.066710	0.055480	-0.094510	0.034730	0.016750	0.120870	-0.027400	-0.133080	-0.083890	0.014290	0.020430	0.033730	0.025040	0.006960	-0.015600	-0.018590	-0.016250	0.057000	0.004640	-0.015600	-0.052510	-0.124430	-0.058260	0.033510	0.118860	-0.070820	0.034720	0.047920	-0.010350	-0.009260	-0.046900	-0.081980	0.014110	-0.029380	-0.014570	-0.035590	-0.086580	-0.040680	-0.003740	0.107990	0.114410	0.129510	0.130100	0.078360	0.179750	0.129850	0.077020	0.074400	0.152360	0.120750	0.175000	0.178000	0.067140	0.115590	0.040850	-0.056050	-0.066240	-0.009790	-0.017140	-0.020140	-0.022800	-0.044880	0.005410	-0.117920
