2.985750	2.927400	2.923820	2.983380	2.864050	2.835010	2.945270	2.832940	3.293630	3.413060	3.356250	3.722470	3.850990	3.759470	3.818570	3.805670	3.825840	3.688580	3.474840	3.270240	3.095380	3.095430	2.986570	2.899740	2.728980	2.817110	2.736590	2.823600	2.770060	2.786750	2.772390	2.799910	2.815290	2.825020	2.767830	2.783800	2.685320	2.768900	2.726550	2.722000	2.791830	2.756940	2.774860	2.755650	2.783850	2.816220	2.811320	2.719080	2.730380	2.782530	2.765650	2.768330	2.696740	2.689200	2.738710	2.766190	2.740600	2.582670
-0.036110	-0.015930	-0.013940	-0.086480	-0.028000	-0.035400	-0.068830	-0.039840	-0.218010	-0.322540	-0.263910	-0.160290	-0.149960	-0.048810	-0.041440	-0.039400	-0.028140	-0.020970	-0.007590	-0.018460	0.021730	-0.016320	-0.036350	-0.034810	-0.013000	-0.074030	-0.027790	-0.047880	0.001870	-0.047150	-0.051510	-0.054750	-0.059380	-0.037860	-0.002280	-0.055770	-0.005270	-0.059440	-0.042230	-0.043730	-0.072610	-0.041130	-0.026040	-0.030170	-0.025910	-0.038100	-0.040730	-0.046230	-0.012250	-0.052350	-0.048750	-0.039980	-0.001040	-0.033910	-0.014260	-0.025960	0.010800	0.083540
-0.120960	-0.156850	-0.201280	-0.230660	-0.220380	-0.246860	-0.190940	-0.220800	-0.302390	-0.284510	-0.267110	-0.189490	-0.200440	-0.224660	-0.249020	-0.167160	-0.209240	-0.231530	-0.181490	-0.135180	-0.193460	-0.247930	-0.249150	-0.223530	-0.239130	-0.190210	-0.219950	-0.180950	-0.238810	-0.217150	-0.194770	-0.214450	-0.209320	-0.184730	-0.231970	-0.200800	-0.257930	-0.170980	-0.254010	-0.224690	-0.172730	-0.192580	-0.196700	-0.176410	-0.230170	-0.257250	-0.184470	-0.221650	-0.230960	-0.141620	-0.217810	-0.201010	-0.217600	-0.221860	-0.192160	-0.227900	-0.228270	-0.352900
-0.195780	-0.176570	-0.069050	-0.033960	-0.062870	-0.054560	-0.090520	-0.107210	0.083940	0.066210	0.009340	-0.136940	-0.120270	-0.155970	-0.048720	-0.233100	-0.130650	-0.083550	-0.190690	-0.224890	-0.142750	-0.102810	-0.118220	-0.076190	-0.101740	-0.139070	-0.125780	-0.156890	-0.101660	-0.088660	-0.141400	-0.087410	-0.073500	-0.125150	-0.110650	-0.110420	-0.115160	-0.186030	-0.038090	-0.066350	-0.149030	-0.144850	-0.144900	-0.165510	-0.085660	-0.021100	-0.159530	-0.072730	-0.066370	-0.196730	-0.083070	-0.105500	-0.126570	-0.109600	-0.149340	-0.103680	-0.151500	0.005520
-0.046600	-0.023780	-0.159940	-0.054000	-0.125850	-0.065320	-0.047490	-0.027280	-0.043710	0.050400	0.063030	0.030290	0.000710	0.008930	-0.163370	0.009620	-0.086010	-0.100870	-0.060010	-0.003380	-0.117320	-0.014020	0.036630	-0.099920	-0.026900	0.018160	0.026640	-0.009160	-0.023190	-0.065900	-0.022980	-0.059230	-0.091420	-0.059680	-0.040660	-0.046030	0.022410	0.036830	-0.105380	-0.125680	-0.028100	-0.018830	-0.050120	-0.023920	-0.077850	-0.108460	-0.004940	-0.089220	-0.120480	0.001940	-0.041120	-0.067550	-0.039510	-0.025580	-0.024450	-0.006020	0.008180	-0.091850
-0.059250	-0.105860	-0.016640	-0.174190	-0.047700	-0.131280	-0.170770	-0.163050	-0.174940	-0.248760	-0.235620	-0.079370	-0.063700	0.016590	0.072330	0.000340	-0.007720	-0.031730	0.001200	-0.104560	0.012690	-0.095800	-0.161930	-0.022820	-0.115110	-0.180050	-0.216120	-0.110970	-0.156840	-0.120780	-0.119870	-0.165330	-0.091550	-0.144200	-0.088460	-0.094300	-0.148780	-0.118220	-0.083670	-0.016880	-0.143190	-0.152430	-0.115120	-0.091800	-0.132710	-0.133420	-0.157660	-0.098940	-0.056990	-0.113520	-0.159230	-0.098500	-0.084570	-0.138790	-0.103640	-0.183510	-0.145920	-0.131240
-0.139400	-0.095950	-0.066950	-0.072730	-0.104010	-0.059950	0.024060	-0.101510	-0.121760	-0.155980	-0.162460	-0.202150	-0.112890	-0.188390	-0.091650	-0.167630	-0.062520	0.023470	-0.075080	-0.041910	-0.063220	-0.113490	-0.091350	-0.062660	-0.094230	-0.049910	-0.015400	-0.169590	-0.078460	-0.080650	-0.145750	-0.020770	-0.102150	-0.009380	-0.156020	-0.122270	-0.115160	-0.196430	-0.061650	-0.160770	-0.100300	-0.095220	-0.153570	-0.206670	-0.087900	-0.033120	-0.131990	-0.098700	-0.121390	-0.121300	-0.026070	-0.116040	-0.168020	-0.120350	-0.135640	-0.055920	-0.128620	-0.044050
0.039140	0.008640	-0.105450	0.087100	-0.084470	-0.001190	-0.119680	-0.045950	-0.016100	-0.024780	0.015350	-0.112070	-0.082690	0.038470	-0.074800	0.139030	0.028220	-0.114820	-0.008870	0.015010	-0.058050	0.079540	0.040770	-0.022940	-0.016490	-0.048880	-0.003070	0.054150	-0.035220	-0.137490	-0.051660	-0.195310	-0.061250	-0.205270	0.016780	-0.043930	-0.051430	0.085840	-0.168540	-0.093310	-0.078800	-0.098920	-0.049200	0.074130	-0.118490	-0.121740	0.000230	-0.105060	-0.067900	-0.007160	-0.081510	-0.030230	0.015750	-0.047460	-0.009610	-0.036370	-0.076380	-0.141610
-0.252480	-0.204580	-0.075940	-0.259330	-0.097750	-0.111480	-0.085980	-0.172980	0.047560	0.010550	-0.126450	-0.033550	0.031470	0.017790	0.077270	-0.061020	-0.026230	0.057010	-0.009890	-0.214430	-0.034030	-0.116750	-0.064220	-0.020600	-0.089650	-0.045070	-0.144750	-0.223820	-0.137800	-0.101550	-0.140290	-0.081970	-0.168760	-0.074660	-0.218310	-0.153730	-0.137250	-0.231330	-0.056560	-0.080580	-0.185610	-0.151550	-0.233030	-0.298060	-0.130280	-0.126500	-0.270150	-0.096420	-0.131990	-0.162590	-0.129270	-0.225690	-0.180750	-0.204770	-0.163450	-0.240650	-0.166680	-0.043360
0.041050	0.014150	-0.025800	0.013550	-0.065920	-0.058790	-0.040770	-0.152460	-0.169130	-0.171680	-0.107830	-0.062620	0.046600	0.076000	0.101360	0.162190	0.152730	0.111300	0.159780	0.201850	0.087300	0.045680	0.019470	0.073330	-0.042570	-0.083750	-0.013790	-0.050800	-0.110660	-0.141210	-0.120630	-0.136710	-0.027320	-0.099680	0.009150	0.000910	-0.079400	-0.017490	-0.045780	-0.096050	-0.047190	-0.111530	-0.117530	-0.059260	-0.177690	-0.086470	-0.078530	-0.113890	-0.089280	-0.009490	0.007640	0.027820	-0.084760	-0.061930	-0.044360	0.050110	-0.127170	-0.150950
-0.098880	-0.100950	-0.147670	-0.034700	-0.118560	0.040300	-0.102660	0.017830	-0.033370	-0.063450	-0.006200	-0.180320	-0.204720	-0.190230	-0.243350	-0.194770	-0.206750	-0.198600	-0.239060	-0.172670	-0.178130	-0.102500	-0.136690	-0.173810	-0.058430	-0.082630	-0.056070	-0.023660	-0.010190	-0.048140	-0.087950	-0.108020	-0.115070	-0.143330	-0.117580	-0.155170	-0.020280	-0.066270	-0.153980	-0.113600	-0.141770	-0.114200	-0.072230	-0.023540	-0.041230	-0.060340	-0.034090	-0.106330	-0.084960	-0.135760	-0.160480	-0.163470	-0.033700	-0.086370	-0.125970	-0.166270	-0.052850	-0.036520
