3.210750	3.043460	3.133260	3.061560	3.014680	3.137750	3.051180	3.048470	3.118720	2.991640	3.079510	3.126670	3.065210	3.091110	3.113460	3.077510	3.179090	3.363150	3.454410	3.515800	3.477870	3.689850	4.028350	4.131910	4.218810	4.111300	4.179630	4.182890	4.196820	4.199910	4.177040	4.159300	4.133200	4.188620	4.149240	4.114290	4.015180	3.971570	3.833470	3.755120	3.583420	3.742910	3.708410	3.718170	3.663410	3.639020	3.527650	3.539420	3.524700	3.417920	3.322530	3.351240	3.286570	3.308230	3.263760	3.164950	3.201940	3.259340	3.244920	3.256280
-0.081640	-0.050080	-0.139070	-0.028160	0.000720	-0.070990	-0.041240	-0.042060	-0.043890	-0.049420	-0.080920	-0.068800	-0.051690	-0.038310	-0.109970	-0.076790	-0.117140	-0.225890	-0.319050	-0.346110	-0.292190	0.013530	-0.122410	-0.109380	-0.101840	0.014620	-0.050550	-0.058350	-0.057480	-0.047170	-0.036050	-0.025010	-0.012750	-0.079680	-0.047400	-0.036450	0.012630	-0.001910	0.007500	-0.082370	-0.100940	-0.110360	-0.129250	-0.127330	-0.092160	-0.101290	-0.045610	-0.113260	-0.120170	-0.065470	-0.031700	-0.126560	-0.076100	-0.156350	-0.112970	-0.069640	-0.136890	-0.106180	-0.101990	-0.085330
-0.200540	-0.297680	-0.225630	-0.280380	-0.302050	-0.239410	-0.239540	-0.277390	-0.277780	-0.286210	-0.246530	-0.232310	-0.277630	-0.298910	-0.234460	-0.321410	-0.287850	-0.265430	-0.255210	-0.287400	-0.301180	-0.253620	-0.174600	-0.159910	-0.172740	-0.318870	-0.226200	-0.224450	-0.209240	-0.203090	-0.212870	-0.223960	-0.223980	-0.136110	-0.151760	-0.170100	-0.231590	-0.250280	-0.252280	-0.201550	-0.270410	-0.292490	-0.276610	-0.271520	-0.254900	-0.306830	-0.311110	-0.251660	-0.248200	-0.299560	-0.308160	-0.246070	-0.286340	-0.255900	-0.239380	-0.278850	-0.247680	-0.270800	-0.226010	-0.237110
-0.240270	-0.154800	-0.165750	-0.167510	-0.169440	-0.174800	-0.213530	-0.170980	-0.125120	-0.161730	-0.135750	-0.159880	-0.128240	-0.093840	-0.147360	-0.113050	-0.072480	-0.119370	-0.072020	-0.056510	-0.025420	-0.205690	-0.149550	-0.152410	-0.131880	0.018420	-0.079910	-0.085250	-0.097670	-0.112560	-0.104610	-0.104090	-0.109450	-0.211950	-0.247310	-0.211360	-0.168480	-0.138550	-0.165360	-0.148510	-0.102250	-0.064940	-0.099290	-0.091970	-0.145960	-0.044730	-0.088380	-0.122040	-0.105860	-0.083080	-0.123100	-0.139730	-0.107690	-0.086880	-0.138880	-0.148600	-0.134040	-0.085050	-0.159190	-0.170620
-0.032670	-0.017480	-0.016170	-0.033360	-0.012540	-0.085800	-0.016080	-0.037320	-0.133230	-0.034540	-0.129020	-0.135820	-0.102160	-0.120530	-0.071570	-0.003240	-0.101920	0.072590	0.032050	0.061700	-0.039880	-0.094610	-0.184680	-0.211980	-0.231040	-0.354880	-0.275590	-0.262140	-0.264100	-0.272500	-0.285380	-0.278250	-0.293570	-0.191090	-0.115030	-0.168640	-0.183710	-0.178700	-0.120020	-0.171360	-0.068600	-0.066550	-0.046630	-0.075500	-0.027660	-0.120210	-0.061390	-0.055370	-0.099740	-0.094040	-0.009840	-0.000970	-0.049710	-0.071950	-0.061580	-0.039630	-0.047390	-0.124020	-0.077850	-0.062760
-0.147150	-0.181970	-0.215380	-0.166820	-0.202990	-0.145600	-0.194600	-0.168010	-0.114530	-0.202220	-0.089390	-0.100290	-0.174270	-0.200910	-0.169270	-0.227520	-0.195180	-0.355680	-0.271460	-0.304910	-0.146850	-0.143410	-0.071870	-0.061100	-0.047300	0.010660	-0.029010	-0.027000	-0.027990	0.009620	0.026620	0.025410	0.067200	0.007690	-0.046570	-0.014150	-0.028210	-0.069940	-0.141660	-0.113570	-0.196000	-0.238020	-0.166960	-0.154040	-0.179870	-0.167320	-0.199400	-0.181160	-0.143210	-0.145840	-0.235900	-0.255770	-0.217590	-0.217660	-0.183470	-0.128330	-0.177520	-0.089020	-0.075550	-0.099750
-0.203080	-0.183230	-0.095350	-0.193350	-0.142000	-0.178670	-0.137230	-0.195350	-0.195750	-0.137940	-0.241640	-0.215280	-0.143210	-0.064440	-0.183120	-0.187010	-0.140210	-0.146700	-0.262330	-0.224980	-0.367830	-0.137350	-0.129240	-0.087270	-0.083180	-0.033640	-0.030790	-0.048560	-0.027990	-0.054760	-0.069800	-0.075270	-0.123270	-0.139220	-0.176660	-0.157260	-0.115530	-0.092500	-0.068220	-0.086760	-0.121650	-0.033270	-0.188070	-0.181310	-0.130920	-0.108410	-0.111980	-0.110290	-0.134710	-0.127060	-0.099350	-0.073420	-0.090340	-0.095590	-0.110980	-0.288990	-0.142920	-0.223720	-0.275180	-0.275980
-0.119050	-0.100730	-0.119810	-0.027690	-0.104580	-0.104040	-0.121210	-0.048390	-0.032330	-0.108450	0.043580	0.012340	-0.062610	-0.163130	0.016500	0.012460	-0.092060	-0.031200	0.046530	-0.093490	0.081770	-0.182270	-0.097340	-0.098060	-0.094830	-0.205350	-0.174710	-0.166300	-0.176710	-0.188190	-0.184780	-0.192130	-0.172190	-0.085870	0.024940	-0.044080	-0.125210	-0.120170	-0.097820	-0.103100	-0.058800	-0.107910	0.027540	0.008390	-0.030850	-0.128460	0.009890	-0.032790	-0.060190	-0.047180	-0.031230	-0.009560	-0.095850	-0.103280	-0.109930	0.072580	-0.101480	0.010940	0.056900	0.035620
-0.283570	-0.177010	-0.155900	-0.251730	-0.179380	-0.192210	-0.174520	-0.284130	-0.335860	-0.225020	-0.354000	-0.419780	-0.375490	-0.194110	-0.329870	-0.204320	-0.205020	-0.219830	-0.207440	-0.114750	-0.230240	-0.261720	-0.337840	-0.365580	-0.347880	-0.190460	-0.234390	-0.219480	-0.226000	-0.195950	-0.190250	-0.156060	-0.137300	-0.228680	-0.348640	-0.310230	-0.232150	-0.248290	-0.311630	-0.354980	-0.174970	-0.146610	-0.201780	-0.213840	-0.143620	-0.131040	-0.225210	-0.156660	-0.144450	-0.127130	-0.187320	-0.209820	-0.126320	-0.168950	-0.098020	-0.275590	-0.075970	-0.229790	-0.180600	-0.227050
-0.105690	-0.136720	-0.062320	-0.120710	-0.139160	-0.207080	-0.142530	-0.078450	-0.028640	-0.087790	0.009060	0.044590	0.003960	-0.156010	-0.033800	-0.114450	-0.164310	-0.203820	-0.194110	-0.207050	-0.132680	-0.107690	0.039790	0.091180	0.101450	0.002010	0.083280	0.077240	0.091120	0.094360	0.084420	0.045920	-0.002730	0.058790	0.090410	0.089980	0.060630	0.020560	0.039870	0.059490	-0.162490	-0.076170	-0.088600	-0.112540	-0.097960	-0.155110	-0.039570	-0.088470	-0.106560	-0.119420	-0.119790	-0.023230	-0.177680	-0.115890	-0.174120	-0.128830	-0.166580	-0.042530	-0.170700	-0.146430
-0.171960	-0.142090	-0.189610	-0.084320	-0.139410	-0.081860	-0.171420	-0.134790	-0.147700	-0.124710	-0.171650	-0.176520	-0.184370	-0.090180	-0.135000	-0.104470	-0.130410	-0.116150	-0.101800	-0.180920	-0.122700	-0.197680	-0.169370	-0.159540	-0.175010	-0.115420	-0.216960	-0.229640	-0.228750	-0.262020	-0.258330	-0.240600	-0.196880	-0.197460	-0.144870	-0.173820	-0.236850	-0.169980	-0.157800	-0.179320	-0.055190	-0.128850	-0.043000	-0.029640	-0.085030	-0.082600	-0.101690	-0.052940	-0.093990	-0.044840	-0.039640	-0.112670	-0.052960	-0.144930	-0.099780	-0.069080	-0.115180	-0.170310	-0.035530	-0.103230
-0.009180	-0.049040	-0.022680	-0.097120	-0.034200	-0.045300	0.023930	-0.083850	-0.103230	-0.112070	-0.093000	-0.116780	-0.067480	-0.072800	-0.086260	-0.104040	-0.007340	-0.044950	-0.105300	-0.031030	-0.123380	0.024320	-0.131500	-0.163200	-0.143700	-0.167910	-0.083510	-0.065560	-0.068860	-0.038490	-0.038230	-0.032690	-0.048480	-0.075700	-0.151960	-0.138620	-0.044240	-0.090950	-0.110810	-0.115710	-0.096010	-0.085350	-0.194550	-0.189660	-0.121300	-0.114900	-0.116940	-0.165030	-0.113020	-0.162750	-0.148690	-0.129340	-0.108380	-0.040620	-0.052220	-0.119200	-0.060810	-0.059780	-0.117120	-0.058830
-0.044980	-0.166530	-0.187700	-0.109190	-0.119010	-0.173320	-0.211860	-0.073540	-0.054900	-0.059320	-0.071870	-0.025580	-0.032980	-0.071410	-0.057320	-0.052190	-0.132850	-0.058980	-0.013070	-0.162980	-0.039730	-0.119650	-0.021440	-0.026810	-0.053020	-0.075560	-0.122280	-0.121550	-0.125600	-0.118690	-0.120890	-0.140940	-0.144670	-0.123470	-0.063170	-0.044600	-0.121650	-0.139070	-0.140180	-0.044610	-0.162170	-0.130650	-0.001850	-0.047980	-0.146000	-0.076930	-0.090410	-0.065830	-0.097610	-0.107510	-0.088560	-0.086790	-0.159920	-0.181350	-0.233940	-0.068010	-0.228790	-0.066450	-0.114480	-0.099280
-1.639900	-1.341850	-1.317070	-1.143590	-0.526820	-0.326330	-0.391720	0.144490	0.082960	-0.113030	0.319300	0.199280	0.445700	1.648970	2.337450	3.248090	3.806510	4.554320	6.161000	7.356450	7.701270	6.982680	6.525530	5.721240	4.551130	2.522700	0.740620	0.092890	-0.272370	0.017260	-0.358010	-0.569330	-1.095450	-1.558670	-2.333550	-3.169800	-4.359630	-4.466090	-4.043160	-3.297900	-2.515360	-1.875040	-1.522110	-1.368620	-1.371770	-2.430130	-2.907040	-3.021270	-2.988180	-2.710660	-2.377810	-2.621770	-2.296200	-1.477200	-0.984430	-0.750150	-0.306100	-0.090400	0.263880	0.447760
0.320850	0.253470	0.294460	0.291740	0.242150	0.132670	0.022770	-0.452770	-0.375560	-0.076880	-0.384390	-0.371460	-0.488500	-0.974570	-1.678940	-2.379390	-2.538380	-1.165550	-0.334830	0.273800	1.077920	2.171190	2.328220	1.812910	0.905120	0.019540	0.462050	0.318550	0.191870	-0.261430	-0.025490	-0.009630	0.149510	0.183800	0.251780	-0.038860	-0.302270	-0.466080	-0.942490	-1.200290	-1.182710	-0.900470	-0.354390	0.011920	0.021930	0.195690	0.422000	0.095760	-0.021740	-0.335620	-0.457420	-0.115800	-0.357460	-0.487160	-0.340620	0.077940	0.075850	0.284800	0.101730	0.064530
-0.878650	-0.730540	-0.544110	-0.470050	-0.320730	-0.127880	-0.176320	0.141240	0.010420	-0.316590	-0.075730	-0.188310	-0.274040	-0.261590	-0.262770	-0.225300	-0.130980	-0.004120	0.308410	0.877650	0.886280	0.329490	0.286490	0.262350	0.107340	-0.170110	-0.346960	-0.213840	0.042000	0.649240	0.426630	0.426900	0.133880	-0.150730	-0.371530	-0.389120	-0.748970	-1.150780	-0.981240	-0.729080	-0.382350	-0.465980	-0.584920	-0.415260	0.021250	-0.045310	-0.227530	-0.066290	-0.071250	0.143480	0.165660	-0.058880	0.106200	0.192160	0.223040	0.092960	0.202330	0.101340	0.103330	0.169170
0.650370	0.608640	0.346560	0.227930	0.223430	-0.042610	0.144050	0.160390	0.288590	0.505520	0.405940	0.222550	0.313700	0.348060	0.383040	0.520220	0.581860	-0.053810	-0.215470	-0.600480	-0.726750	-0.030090	-0.052120	0.101740	0.296690	0.628700	0.178300	-0.090380	-0.440290	-1.140510	-1.150550	-1.242730	-1.058670	-0.733750	-0.549610	-0.205540	0.370050	1.066270	1.068060	0.809720	0.359790	0.463780	0.419040	0.055470	-0.202440	-0.180600	-0.151420	-0.302400	-0.248130	-0.364880	-0.242550	-0.283220	-0.373730	-0.175380	-0.180510	-0.355320	-0.565780	-0.585140	-0.437520	-0.466160
0.040910	-0.222730	-0.154390	-0.187590	-0.599780	-0.516650	-0.733630	-0.859670	-0.817400	-0.675690	-0.596470	0.090450	0.263600	0.719900	1.301630	1.462950	0.993180	0.376860	-0.699130	-1.575390	-2.045790	-3.277180	-3.065800	-2.655140	-1.809890	-1.180410	-0.643470	-0.337590	-0.135900	0.461970	0.704910	0.890040	0.975200	0.992170	1.116460	0.818510	0.853250	0.609960	0.731730	0.973810	1.099670	0.639000	0.375160	0.311480	-0.251000	-0.348530	-0.073540	0.279810	0.248170	0.341000	0.056850	0.095980	0.112380	-0.407520	-0.689980	-0.507250	-0.227280	-0.129210	-0.129310	-0.086740
-0.539440	-0.354680	-0.367480	-0.226440	0.149380	0.141830	0.466510	0.487990	0.341250	-0.085420	-0.100700	-0.570300	-0.744660	-1.266420	-1.648600	-1.531210	-0.620580	-0.019530	0.703630	1.499030	1.950190	2.614700	2.112180	1.712120	0.896400	0.744510	0.521370	0.481060	0.564450	0.350470	0.154270	-0.053380	-0.322110	-0.761500	-1.257710	-1.405260	-1.748360	-1.829210	-1.618150	-1.452040	-1.119730	-0.641820	-0.361740	-0.237830	0.217810	0.280450	-0.277420	-0.561610	-0.539630	-0.583570	-0.390190	-0.120490	-0.027470	0.605670	1.225340	1.227650	0.994440	0.796130	0.479630	0.216190
0.423040	0.322290	0.362900	0.105160	-0.161890	-0.205040	-0.628860	-0.449430	-0.351830	0.267460	0.151120	0.230930	0.257070	0.200110	-0.079350	-0.603530	-1.583950	-1.129560	-0.254770	0.259280	0.674440	1.417920	2.033770	1.884500	1.790470	0.678130	0.345000	-0.037010	-0.455190	-0.880700	-1.152230	-1.188910	-1.021050	-0.591260	-0.133710	0.187970	0.359710	0.691340	0.234070	-0.334510	-0.599940	-0.592980	-0.492280	-0.243970	-0.143980	-0.139860	0.422410	0.380480	0.190020	0.139510	0.104690	-0.657420	-0.649800	-1.054900	-1.538510	-1.738690	-1.632600	-1.408570	-1.025140	-0.538260
