3.559290	3.463130	3.397340	3.435220	3.338940	3.440060	3.415090	3.506020	3.444160	3.449190	3.436410	3.412510	3.468980	3.519400	3.604400	3.540590	3.687820	3.930510	4.007930	4.102070	4.110700	4.124890	3.964220	3.868650	4.047130	4.083170	3.911050	4.103970	3.988490	3.734190	3.674160	3.524190	3.483180	3.375350	3.534710	3.483080	3.398750	3.451620	3.399360	3.475260	3.433970	3.352300	3.657020	3.620580	3.544710	3.468080	3.479750	3.416190	3.469180	3.476950	3.505340
-0.129360	-0.039090	-0.011730	-0.060060	0.029460	-0.016840	-0.055640	-0.070960	-0.007290	-0.029000	-0.040090	-0.017940	-0.054690	-0.093880	-0.146800	-0.074170	-0.087350	-0.083820	-0.039200	-0.096560	-0.061140	-0.055370	0.004040	0.062420	-0.070870	-0.077560	0.025270	-0.112600	-0.069940	-0.032040	-0.105310	-0.039250	-0.029930	0.043860	-0.071380	-0.069970	-0.020000	-0.054660	-0.058820	-0.056970	-0.053900	0.004040	0.063460	0.013140	-0.027140	0.040170	0.024270	0.020520	-0.025650	-0.062120	-0.085720
-0.299160	-0.260420	-0.267330	-0.181990	-0.298190	-0.242730	-0.166500	-0.209010	-0.301340	-0.317720	-0.242670	-0.272940	-0.239530	-0.272150	-0.224690	-0.293290	-0.214320	-0.194450	-0.234070	-0.140000	-0.236550	-0.150570	-0.165120	-0.248730	-0.144620	-0.132730	-0.213200	-0.126640	-0.224430	-0.212270	-0.182340	-0.282990	-0.194390	-0.271940	-0.204250	-0.221170	-0.250180	-0.185060	-0.238410	-0.228930	-0.227860	-0.297170	-0.266140	-0.260710	-0.218920	-0.250090	-0.274420	-0.270250	-0.217190	-0.240180	-0.196980
-0.093080	-0.173010	-0.183820	-0.254340	-0.175770	-0.188720	-0.311750	-0.204830	-0.087030	-0.045280	-0.185110	-0.156550	-0.176100	-0.092300	-0.156210	-0.105020	-0.214690	-0.232790	-0.178600	-0.254090	-0.089790	-0.211630	-0.265560	-0.201620	-0.199980	-0.224530	-0.242490	-0.212400	-0.111880	-0.141190	-0.159480	-0.055050	-0.245630	-0.192910	-0.162870	-0.134050	-0.176090	-0.244330	-0.177690	-0.143910	-0.166710	-0.149730	-0.172980	-0.158020	-0.206660	-0.217560	-0.168480	-0.168610	-0.199130	-0.146050	-0.178470
0.004780	-0.030360	-0.042490	-0.024810	-0.032580	-0.073960	0.064060	-0.051640	-0.148730	-0.174620	-0.038120	-0.061570	-0.044620	-0.107700	-0.033520	-0.067180	-0.056270	-0.112570	-0.176630	-0.128980	-0.266550	-0.199140	-0.119090	-0.141980	-0.216450	-0.198440	-0.093030	-0.204560	-0.245900	-0.238910	-0.171500	-0.232160	-0.077680	-0.058360	-0.147750	-0.167970	-0.077820	-0.037100	-0.070170	-0.133960	-0.122890	-0.041040	-0.170690	-0.262280	-0.143260	-0.091580	-0.117660	-0.103580	-0.103910	-0.097650	-0.115540
-0.261920	-0.179300	-0.134770	-0.135430	-0.166510	-0.103050	-0.190160	-0.149280	-0.116910	-0.125640	-0.218570	-0.158840	-0.193780	-0.139900	-0.157560	-0.157090	-0.104820	-0.017920	0.007910	-0.022300	0.027120	0.012370	-0.037480	-0.021950	0.024130	0.038220	-0.044780	0.050180	0.033190	0.018900	-0.040770	-0.033330	-0.055570	-0.153060	-0.094480	-0.067840	-0.136210	-0.150740	-0.104350	-0.119330	-0.048130	-0.204390	-0.112110	-0.025820	-0.123790	-0.135260	-0.150820	-0.114290	-0.084210	-0.185530	-0.088710
-0.087340	-0.108410	-0.126600	-0.152610	-0.113370	-0.120070	-0.173630	-0.089670	-0.034510	0.038850	0.014370	-0.065640	-0.009970	-0.063740	-0.193390	-0.109790	-0.163730	-0.145250	-0.071780	-0.087810	0.001900	-0.033210	-0.099290	-0.098890	-0.037910	-0.057200	-0.064920	-0.053060	-0.032500	-0.061920	-0.059410	-0.057640	-0.202040	-0.063570	-0.092490	-0.114590	-0.116760	-0.149500	-0.206660	-0.068660	-0.204020	-0.046290	-0.080920	-0.193680	-0.107940	-0.141190	-0.109840	-0.150020	-0.134780	-0.000030	-0.137720
0.011420	-0.020600	0.056700	0.007080	0.019240	0.030810	0.071250	-0.005320	-0.103340	-0.193640	-0.156330	-0.027830	-0.103610	-0.041010	0.096180	-0.051560	-0.094240	-0.130830	-0.098980	-0.022160	-0.156040	-0.193390	-0.084140	-0.061640	-0.195310	-0.155730	-0.105670	-0.149740	-0.156570	-0.175950	-0.108790	-0.106200	-0.015740	-0.135060	-0.119600	-0.094920	-0.027960	-0.004830	0.066930	-0.098140	0.019950	-0.068330	-0.170350	-0.191700	-0.236080	-0.119570	-0.138330	-0.071350	-0.116170	-0.214980	-0.032520
-0.133480	-0.105330	-0.195270	-0.195140	-0.150030	-0.201880	-0.278230	-0.227530	-0.140730	0.013400	-0.098520	-0.150280	-0.126610	-0.050410	-0.185480	-0.087430	-0.210210	-0.081600	-0.025260	-0.142860	-0.042700	-0.102220	-0.246460	-0.195150	-0.094930	-0.080820	-0.075800	-0.041040	-0.022750	-0.102080	-0.115350	-0.117860	-0.172340	-0.093670	-0.193400	-0.158600	-0.219420	-0.265680	-0.246150	-0.191750	-0.190360	-0.156750	-0.435020	-0.455280	-0.313960	-0.302830	-0.314660	-0.212060	-0.051250	-0.080200	-0.201450
-0.062830	-0.142270	0.027970	-0.020380	-0.085600	0.061660	-0.013650	0.107390	0.036270	-0.059460	-0.018160	0.006270	0.006170	-0.102150	-0.109960	-0.083400	0.045130	0.127860	0.148280	0.187780	0.145450	0.163920	0.160870	0.152950	0.150920	0.174320	0.084230	0.193440	0.149970	0.113780	0.120180	0.063390	-0.021520	-0.112970	0.007160	-0.037350	0.011500	-0.041970	-0.049510	0.013010	-0.034730	-0.043870	0.007550	-0.020050	-0.130580	-0.108660	-0.079110	-0.124740	-0.198000	-0.120780	0.003320
