2.145380	2.948430	2.987560	3.022310	2.943060	3.034860	2.982280	2.904750	2.971410	2.976400	3.398280	3.705030	3.747870	4.031310	4.144010	4.180770	4.201550	4.184510	4.231330	4.203610	4.147980	4.047940	3.606920	3.318640	3.223270	3.212400	3.151880	3.178890	3.101910	3.032560	3.035710	3.158190	3.087420	3.225840	3.132850	3.102810	3.096030	3.072380	3.167440	2.969970	2.998480	2.933680	2.997530	3.053690	2.997940	2.987950	3.001500	2.978530	3.060340	3.025850	2.969120	3.003860	2.964120	2.869720	2.829520	2.731360	2.779430	2.698890	2.645760	2.605610	2.758120	2.770960	2.637290	2.680270	2.492430	2.444990	2.530640	2.525860	2.337210	2.484720	2.613690	2.554340	2.403200	2.359020	2.417610	2.384340	2.382070	2.390540	2.365760	2.410380	2.525340	2.541620	2.457660	2.400520	2.601130	2.666870	2.624400	2.518080	2.771020	2.517550	2.525550	2.453550	2.485240	2.606530	2.384360	2.428540	2.479750	2.356600	2.394730	2.538500	2.352430	2.513300	2.810080	2.643540	2.507530	2.493700	2.559480	2.432290	2.415140	2.422070	2.407210	2.500670	2.358340	2.519410	2.427890	2.440550	2.380880	2.491480	2.574660	2.581190	2.362430	2.399830	2.463270	2.516090	2.419620	2.413330	2.448230	2.427300	2.496990	2.423840	2.480730	2.511380	2.508540	2.363300	2.431000	2.536900	2.453090	2.425670	2.522170	2.432200	2.527670	2.583000	2.602020	2.544320	2.510150	2.578870	2.563670	2.457220	2.414990	2.560630	2.460910	2.656390	2.596330
0.033000	0.018180	0.023010	-0.029990	0.035750	-0.014850	0.012930	0.060250	0.018350	0.002060	-0.226820	-0.376180	-0.075090	-0.011630	-0.069830	-0.007170	0.002210	-0.002380	-0.047450	-0.037100	-0.030420	-0.029650	-0.020670	0.047360	0.017700	0.046470	0.035730	-0.018980	0.027860	0.012080	0.012800	-0.006310	0.027170	0.007750	-0.053470	0.067190	-0.009360	0.026790	0.029880	0.036730	0.026590	0.047490	-0.020180	-0.018780	0.000610	0.059790	0.030680	-0.000480	0.006600	-0.029460	0.070020	0.003980	0.003200	-0.031970	-0.013410	-0.003770	0.025890	0.030300	0.038540	0.094270	0.056580	-0.044890	-0.009600	0.053780	0.072990	0.069450	0.041960	0.105250	0.083960	0.048640	0.008830	-0.017350	0.041640	0.094310	0.043940	0.071960	0.055860	0.053610	0.098570	0.104940	-0.005720	0.041480	0.050780	0.100800	0.110380	0.105440	0.034090	0.084660	0.047220	-0.019800	-0.013630	0.096470	0.014980	0.067760	0.096760	0.080680	0.011340	0.051610	0.108550	-0.043250	0.084850	-0.042560	-0.219140	-0.121770	0.059830	0.064620	0.014930	0.044550	0.078070	0.075410	0.073820	-0.009890	0.070230	-0.046340	0.023790	0.052900	0.060960	-0.010360	0.035440	0.024780	0.074480	0.054720	0.069110	0.040510	0.078870	0.040180	0.041960	0.042040	-0.000230	0.116820	0.007220	-0.030790	0.038110	0.087470	0.087010	-0.025150	0.036840	0.088270	-0.035010	0.036220	0.017840	0.012370	-0.007510	0.037190	0.042710	-0.040020	0.008050	0.091710	0.099000	0.016250	0.092160	-0.025430	0.057990
-0.343020	-0.228070	-0.209750	-0.170350	-0.211620	-0.162020	-0.223320	-0.258250	-0.245910	-0.177170	-0.316480	-0.237920	-0.282460	-0.170240	-0.094010	-0.207250	-0.194140	-0.196850	-0.166860	-0.201050	-0.217320	-0.199630	-0.154840	-0.256430	-0.307170	-0.316960	-0.292570	-0.233190	-0.261840	-0.247800	-0.179320	-0.130450	-0.188670	-0.248650	-0.173740	-0.294920	-0.174290	-0.205580	-0.220900	-0.276870	-0.170320	-0.266780	-0.232540	-0.180830	-0.180510	-0.256930	-0.260760	-0.226640	-0.179670	-0.214560	-0.233550	-0.202650	-0.206570	-0.250110	-0.222950	-0.237610	-0.265220	-0.182930	-0.229270	-0.287370	-0.235260	-0.193800	-0.202900	-0.235410	-0.244600	-0.265660	-0.214950	-0.264940	-0.269600	-0.266320	-0.215970	-0.206670	-0.184890	-0.291650	-0.278130	-0.261650	-0.251740	-0.228980	-0.306620	-0.300840	-0.187340	-0.242520	-0.232150	-0.269080	-0.261600	-0.286840	-0.257070	-0.291310	-0.231520	-0.179510	-0.231530	-0.268880	-0.219580	-0.278900	-0.278550	-0.276940	-0.274000	-0.312150	-0.323170	-0.180730	-0.294900	-0.213410	-0.316490	-0.240530	-0.258300	-0.299450	-0.226810	-0.275870	-0.268140	-0.259360	-0.296240	-0.221360	-0.273410	-0.199100	-0.218960	-0.210730	-0.278950	-0.172540	-0.203510	-0.250380	-0.246990	-0.249350	-0.249150	-0.212100	-0.240040	-0.229130	-0.180690	-0.242400	-0.174190	-0.307300	-0.210830	-0.161680	-0.213910	-0.281630	-0.298840	-0.198290	-0.247920	-0.297120	-0.215490	-0.250080	-0.199540	-0.239000	-0.237450	-0.244810	-0.233670	-0.212880	-0.225730	-0.255800	-0.273750	-0.205200	-0.267580	-0.191230	-0.222580
-0.058030	-0.115120	-0.151160	-0.177760	-0.183850	-0.176770	-0.143350	-0.127210	-0.071410	-0.204230	0.124030	0.081470	-0.037340	-0.191610	-0.279430	-0.144190	-0.190710	-0.176040	-0.191100	-0.118460	-0.073410	-0.090340	-0.211090	-0.165350	-0.088970	-0.040070	-0.062040	-0.095960	-0.063540	-0.100540	-0.216940	-0.274920	-0.209690	-0.048370	-0.151200	-0.065440	-0.190020	-0.190170	-0.140990	-0.047370	-0.215560	-0.095670	-0.047100	-0.138760	-0.187330	-0.096150	-0.079540	-0.124410	-0.178450	-0.104970	-0.162340	-0.164600	-0.151790	-0.044400	-0.152570	-0.162860	-0.131890	-0.228320	-0.162290	-0.112400	-0.126770	-0.120850	-0.149300	-0.164920	-0.137750	-0.104870	-0.147380	-0.157280	-0.146390	-0.106260	-0.138770	-0.124310	-0.254230	-0.100080	-0.056100	-0.145020	-0.147160	-0.179820	-0.096000	-0.133500	-0.190980	-0.136670	-0.144200	-0.154660	-0.169980	-0.112730	-0.089220	-0.077260	-0.147730	-0.158680	-0.077230	-0.138290	-0.124840	-0.079020	-0.135320	-0.116210	-0.019820	-0.018090	-0.061080	-0.163010	-0.097940	-0.083860	0.156580	0.007060	-0.141590	-0.024440	-0.107690	-0.083410	-0.092690	-0.122840	-0.078200	-0.084920	-0.118890	-0.102350	-0.139510	-0.186970	-0.094200	-0.199980	-0.170600	-0.103460	-0.180020	-0.139060	-0.134160	-0.151230	-0.171600	-0.166290	-0.247360	-0.135820	-0.174850	-0.061530	-0.132930	-0.163410	-0.167290	-0.129190	-0.032860	-0.099810	-0.099120	-0.052880	-0.096970	-0.111780	-0.145810	-0.105690	-0.059980	-0.079660	-0.124840	-0.079560	-0.100760	-0.132500	-0.123460	-0.135990	-0.111700	-0.100160	-0.134650
0.021440	-0.129520	-0.086860	-0.043220	-0.026510	-0.110190	-0.040750	-0.074880	-0.152500	-0.013250	-0.068250	0.011460	-0.107920	-0.099910	0.003350	-0.087230	-0.026320	-0.033160	-0.035570	-0.139160	-0.208180	-0.210730	-0.077170	-0.028220	-0.029990	-0.141540	-0.166180	-0.127380	-0.157950	-0.076120	-0.008480	-0.057450	-0.110600	-0.314250	-0.123450	-0.231430	-0.047770	-0.097330	-0.208330	-0.154930	-0.077970	-0.083690	-0.193820	-0.124800	-0.048770	-0.169070	-0.100350	-0.088440	-0.106680	-0.097890	-0.051390	-0.064950	-0.078320	-0.141980	-0.032620	-0.017040	-0.190210	-0.154480	-0.172260	-0.234670	-0.331810	-0.246540	-0.195540	-0.231780	-0.146960	-0.162420	-0.138800	-0.151180	-0.036280	-0.160760	-0.182390	-0.114740	0.040650	-0.106060	-0.161320	-0.031500	-0.079290	-0.034480	-0.127520	-0.142180	-0.065330	-0.152070	-0.128210	-0.098410	-0.147720	-0.258550	-0.263770	-0.246810	-0.251080	-0.095330	-0.169480	-0.110630	-0.104560	-0.236260	-0.089240	-0.087490	-0.231290	-0.180740	-0.116950	-0.070330	-0.086410	-0.154740	-0.112500	-0.132040	-0.113130	-0.225470	-0.164800	-0.119330	-0.149600	-0.106070	-0.132690	-0.167280	-0.084510	-0.140630	-0.111890	-0.060780	-0.112900	-0.036700	-0.158600	-0.217900	-0.036530	-0.074210	-0.090980	-0.117580	-0.108270	-0.081440	0.016080	-0.066030	-0.104870	-0.162600	-0.152780	-0.127010	-0.064800	-0.060900	-0.218220	-0.171440	-0.137290	-0.215720	-0.154130	-0.089760	-0.108160	-0.215290	-0.247530	-0.210360	-0.140580	-0.219800	-0.200350	-0.144130	-0.108320	-0.134830	-0.150270	-0.186060	-0.145620
-0.256140	-0.033480	-0.052700	-0.095810	-0.083650	0.003440	-0.161360	-0.119100	-0.042530	-0.099840	-0.291250	-0.334010	-0.170430	-0.053720	-0.015970	-0.007020	-0.055150	-0.088360	-0.054470	-0.018980	0.035440	0.047250	-0.015660	-0.097620	-0.119520	-0.078460	-0.049190	-0.030860	-0.058420	-0.191920	-0.154170	-0.087490	-0.034440	0.060240	-0.122090	-0.049750	-0.132340	-0.048210	-0.026440	-0.086120	-0.014810	-0.139700	-0.002540	-0.057530	-0.100140	-0.035460	-0.194270	-0.138780	-0.037860	-0.139670	-0.105160	-0.104420	-0.067810	-0.124000	-0.180140	-0.238720	-0.137780	-0.044670	-0.061950	-0.009230	0.099120	-0.058360	-0.062700	-0.004040	-0.024520	-0.024050	-0.012100	-0.052420	-0.089290	-0.041540	-0.042340	-0.123080	-0.138100	-0.082660	-0.019800	-0.133760	-0.070860	-0.087650	-0.069600	-0.047840	-0.059250	0.008500	-0.004530	-0.047040	-0.021380	0.033060	0.003790	0.028380	-0.042710	-0.081960	-0.092070	-0.074630	-0.078540	-0.056820	-0.095190	-0.109250	-0.017960	-0.050340	-0.102920	-0.095170	-0.106200	-0.093610	-0.352640	-0.166370	-0.115830	-0.055620	-0.087950	-0.151890	-0.014220	-0.042790	-0.052960	-0.008420	-0.056590	-0.027200	-0.010560	-0.077450	-0.060270	-0.118580	-0.043680	-0.050490	-0.110840	-0.081380	-0.091920	-0.033010	0.005430	-0.055560	-0.110000	-0.114780	-0.013320	-0.017260	0.021030	0.010330	-0.078730	-0.104940	0.042050	-0.006930	-0.060970	0.033850	-0.058140	-0.109850	-0.055770	-0.020530	-0.029070	-0.030260	-0.045850	-0.045790	-0.025290	-0.027300	-0.075380	-0.089260	-0.037740	-0.062320	-0.055090
-0.018250	-0.132350	-0.178070	-0.143010	-0.149610	-0.195300	-0.069380	-0.083680	-0.034190	-0.100760	-0.014810	-0.026180	-0.109580	-0.118380	-0.194030	-0.131110	-0.095510	-0.019220	-0.092970	-0.008880	-0.034380	-0.069820	-0.149580	-0.107810	-0.154060	-0.071180	-0.124320	-0.117460	-0.107040	0.025960	-0.096190	-0.181390	-0.227240	-0.176260	-0.086320	-0.094360	-0.079360	-0.231530	-0.151450	-0.063440	-0.257800	-0.051530	-0.139100	-0.115670	-0.123140	-0.098380	0.059090	-0.050890	-0.164850	-0.021710	-0.127040	-0.156330	-0.217860	-0.063350	-0.112770	-0.042700	-0.048810	-0.146410	-0.107890	-0.143420	-0.170790	-0.068250	-0.097890	-0.155810	-0.184620	-0.190340	-0.174590	-0.155700	-0.150850	-0.151350	-0.135590	-0.044820	-0.186320	-0.126870	-0.141210	-0.118350	-0.197600	-0.178820	-0.170450	-0.216540	-0.184790	-0.220280	-0.218450	-0.214070	-0.180170	-0.181770	-0.143480	-0.218130	-0.055710	-0.116510	-0.067020	-0.153110	-0.124070	-0.069760	-0.139840	-0.115250	-0.137880	-0.113500	-0.086700	-0.135870	-0.123100	-0.071470	0.086180	-0.069540	-0.127360	-0.079300	-0.070240	-0.046810	-0.129130	-0.167450	-0.148160	-0.159490	-0.192620	-0.132740	-0.208990	-0.154600	-0.185250	-0.139210	-0.142590	-0.119790	-0.179780	-0.172790	-0.125810	-0.186490	-0.299970	-0.215060	-0.157910	-0.110730	-0.193270	-0.140790	-0.237790	-0.209940	-0.046270	-0.167470	-0.191120	-0.151530	-0.102550	-0.184610	-0.125450	-0.107550	-0.129100	-0.164500	-0.098590	-0.107500	-0.140580	-0.103480	-0.149710	-0.195500	-0.157960	-0.081780	-0.149180	-0.051990	-0.119600
-0.052070	-0.079570	0.052720	0.080410	0.048940	0.025950	-0.022660	-0.112850	-0.158150	0.038910	0.023500	0.044500	-0.155320	-0.138580	0.006450	-0.040710	-0.004690	-0.069650	0.039340	-0.099460	-0.118070	-0.116480	-0.004610	-0.070420	-0.015120	-0.052040	-0.118890	-0.142220	-0.039570	-0.197670	-0.068460	-0.070120	-0.066270	-0.163480	-0.136000	-0.246730	-0.129090	0.002880	-0.145900	-0.088500	0.055630	-0.050700	-0.000040	-0.026210	-0.055750	-0.213990	-0.190800	-0.146290	-0.073380	-0.153470	-0.000620	-0.001360	0.094280	-0.093800	-0.057070	-0.147000	-0.286570	-0.190450	-0.221110	-0.220940	-0.291800	-0.238220	-0.229360	-0.215530	-0.051610	-0.039950	-0.016560	-0.110700	0.046840	-0.121730	-0.151060	-0.137950	0.085850	-0.047690	-0.011680	0.041300	0.001700	0.007420	-0.066940	-0.078260	-0.051790	-0.115940	-0.035080	-0.031740	-0.139370	-0.179580	-0.209620	-0.089550	-0.313650	-0.039810	-0.121970	-0.060010	-0.007100	-0.228260	-0.074910	-0.033810	-0.060380	-0.088190	-0.054750	-0.050930	-0.020240	-0.131170	-0.053700	0.061650	-0.082430	-0.131720	-0.122810	-0.111340	-0.086330	0.010080	-0.064710	0.009100	0.034950	-0.039760	0.005920	-0.039010	0.055360	0.043100	-0.137480	-0.183850	0.007520	0.032850	-0.015290	0.018800	0.085930	0.004610	-0.006530	-0.010990	0.009290	0.005870	-0.014920	-0.000920	-0.098930	0.056030	0.004790	-0.027450	-0.104390	-0.087720	-0.076270	-0.009740	0.012010	-0.111200	-0.157840	-0.129930	-0.070790	-0.160940	-0.101350	-0.021670	-0.016390	-0.100230	-0.070870	-0.137190	-0.055860
-0.195100	-0.143790	-0.296690	-0.326220	-0.206130	-0.201740	-0.347030	-0.198830	0.009730	-0.202550	-0.048550	0.004090	-0.176030	-0.202450	-0.197910	-0.047980	-0.099340	-0.085530	-0.185200	-0.098400	-0.077050	-0.125490	-0.251050	-0.105980	-0.113400	-0.160330	-0.168610	-0.005850	-0.294270	-0.193990	-0.240530	-0.424970	-0.348990	-0.413100	-0.369470	-0.292450	-0.184680	-0.438980	-0.460150	-0.263050	-0.336910	-0.290770	-0.244370	-0.323770	-0.203300	-0.101960	-0.231610	-0.213080	-0.206770	-0.181130	-0.260070	-0.311310	-0.354660	-0.212560	-0.290050	-0.277210	-0.396650	-0.451690	-0.377090	-0.397980	-0.358590	-0.466370	-0.397240	-0.441470	-0.355150	-0.328810	-0.279520	-0.420350	-0.209120	-0.323240	-0.396220	-0.300950	-0.390730	-0.250540	-0.199350	-0.346990	-0.311230	-0.255510	-0.311740	-0.390530	-0.300700	-0.224900	-0.254520	-0.315890	-0.356960	-0.456310	-0.386400	-0.447290	-0.422930	-0.335070	-0.356060	-0.350650	-0.331830	-0.374390	-0.285160	-0.369760	-0.349800	-0.209900	-0.267160	-0.345720	-0.291330	-0.259090	-0.213750	-0.309280	-0.388450	-0.355450	-0.383180	-0.382320	-0.126190	-0.258470	-0.245630	-0.295900	-0.288050	-0.205790	-0.227380	-0.261420	-0.357440	-0.411190	-0.419940	-0.434350	-0.345710	-0.347770	-0.355140	-0.399370	-0.403560	-0.350630	-0.241180	-0.293220	-0.236210	-0.261300	-0.274690	-0.230500	-0.061340	-0.379930	-0.250750	-0.264650	-0.223390	-0.175820	-0.338180	-0.374470	-0.320720	-0.476980	-0.379480	-0.354700	-0.324680	-0.380740	-0.396750	-0.368440	-0.363040	-0.386110	-0.333930	-0.341930	-0.362540
0.012570	-0.044860	0.002780	0.074900	-0.021800	-0.013490	0.048230	-0.095630	-0.120500	0.062710	-0.226120	-0.193210	-0.269050	-0.043930	0.081320	-0.052510	0.067410	0.081190	0.162240	0.187750	0.166530	0.154710	0.167230	-0.007520	-0.045250	0.075250	-0.071890	-0.129300	0.074900	-0.081230	-0.145200	-0.091000	-0.144010	-0.050350	-0.064940	-0.136920	-0.127770	-0.017570	0.039280	0.028820	-0.086000	0.036540	0.032120	0.066520	-0.122810	-0.179300	-0.013700	-0.040060	-0.167660	-0.071530	-0.133240	-0.076760	-0.072870	-0.173890	-0.235780	-0.212310	-0.088350	-0.005080	0.002480	-0.036230	-0.063860	0.040310	-0.008730	-0.033630	-0.030100	-0.060560	-0.029420	0.012450	-0.038740	-0.031400	-0.037370	0.051760	0.014020	-0.032740	-0.001520	0.076660	-0.077540	-0.076420	-0.117590	-0.103550	0.001150	-0.164100	-0.118640	-0.096430	-0.052760	0.021160	-0.086230	0.009130	0.006600	0.062160	0.058020	-0.073490	0.034620	-0.044630	-0.077120	0.039390	0.057630	-0.039100	-0.012650	0.037940	0.005200	-0.069620	-0.155810	-0.057220	-0.102400	0.029720	0.065510	0.070150	-0.078130	-0.012500	-0.034780	0.081490	-0.021210	0.035050	-0.050610	-0.070590	0.044930	0.079060	-0.001610	-0.003990	-0.053590	-0.003310	0.010260	-0.016660	-0.113570	-0.021480	-0.054250	0.013740	-0.031900	0.022890	-0.066410	-0.028700	0.004490	0.090080	-0.015620	0.009500	-0.000860	-0.088960	0.058000	0.067180	0.052290	0.012260	0.024510	0.033630	-0.010180	-0.006760	0.001390	-0.013520	-0.055760	0.064220	0.008040	0.079400	-0.006180
