1.922130	1.979890	1.931400	1.915160	2.054630	2.086120	2.087880	2.087510	2.168570	2.233830	2.341990	2.529530	2.585610	2.745570	2.788700	2.873100	2.914990	2.869270	3.009980	3.076380	3.099500	3.173400	3.129810	3.157410	3.218600	3.107570	3.148770	3.085980	3.060630	3.063400	3.217740	3.072410	3.145830	3.101320	3.142820	3.152830	3.222930	3.108120	3.215780	3.146490	3.147130	3.143510	3.098810	3.143510	3.151300	3.221730	3.123100	3.231040	3.134940	3.095920	3.178520	3.183990	3.086810	3.133530	3.149010	3.178790	3.135570	3.161420	3.173700	3.268660	3.273430	3.262560	3.323840	3.362480	3.550890	3.602750	3.433580	3.379710	3.464350	3.438380	3.420900	3.568980	3.473500	3.498890	3.390190	3.227880	3.251030	3.655810	3.832910	3.786280	4.115250	4.238730	4.248500	4.477130	4.424430	4.387830	4.382610	4.401260	4.307460	4.361330	4.402170	4.381960	4.315670	4.176640	4.110250	3.846430	3.520190	3.465300	3.329970	3.315320	3.291770	3.190590	3.152760	3.213490	3.223930	3.238840	3.170940	3.196650	3.286410	3.154380	3.144130	3.251000	3.187860	3.161830	3.086880	3.129430	3.205850	3.190880
0.125330	0.069830	0.115460	0.132420	0.003530	-0.018210	-0.014020	0.004510	-0.038060	-0.026720	-0.003510	-0.026800	-0.009590	0.006250	-0.015400	-0.031360	0.020460	0.006370	0.017700	0.001010	-0.000560	-0.053490	-0.003050	-0.027040	-0.062810	-0.016770	-0.033090	-0.005650	-0.010340	-0.023950	-0.038080	-0.004890	-0.024130	0.030640	-0.024960	-0.006100	-0.027190	0.003610	-0.024890	-0.048230	0.001280	-0.026240	0.003130	-0.021150	-0.007990	-0.030210	-0.002590	-0.042270	-0.020570	-0.013320	-0.000580	-0.010540	0.004090	-0.019490	-0.022890	-0.100060	-0.043380	-0.056230	-0.018380	-0.098290	-0.060530	-0.042650	-0.034370	-0.058010	-0.061010	-0.118320	-0.039910	0.020580	-0.001680	0.012440	-0.007880	-0.033050	-0.060860	-0.054390	-0.028160	-0.015650	-0.023550	-0.255780	-0.364560	-0.139160	-0.063010	-0.056550	0.027550	-0.064590	-0.047030	-0.015880	-0.013420	-0.041510	0.026380	-0.046070	-0.093390	-0.054610	-0.088100	-0.106230	-0.098560	-0.097970	-0.062930	-0.123190	-0.039480	-0.082770	-0.076820	-0.044240	-0.010100	0.000420	0.006240	0.020140	0.013720	-0.016190	-0.077140	-0.044610	-0.005470	-0.079850	-0.014240	-0.064390	0.010120	-0.046990	-0.090170	-0.082120
-0.552870	-0.478710	-0.536070	-0.564790	-0.400130	-0.374880	-0.353500	-0.363060	-0.342040	-0.326070	-0.274810	-0.262680	-0.246410	-0.265300	-0.249930	-0.166490	-0.252020	-0.254190	-0.255680	-0.271940	-0.274040	-0.170260	-0.192550	-0.241760	-0.226230	-0.261510	-0.233810	-0.298600	-0.284900	-0.261040	-0.286660	-0.272310	-0.250450	-0.248320	-0.241380	-0.285380	-0.234720	-0.310760	-0.262010	-0.226310	-0.272230	-0.249290	-0.276790	-0.276320	-0.235020	-0.271960	-0.248860	-0.156060	-0.224420	-0.231590	-0.328060	-0.254000	-0.305090	-0.255580	-0.262900	-0.160890	-0.297680	-0.217540	-0.249510	-0.207740	-0.262100	-0.256370	-0.209290	-0.262280	-0.280310	-0.263460	-0.236500	-0.211050	-0.189440	-0.292650	-0.259250	-0.238240	-0.212290	-0.223840	-0.272150	-0.251990	-0.250160	-0.257540	-0.358280	-0.218110	-0.273080	-0.213470	-0.281270	-0.206730	-0.162770	-0.221690	-0.250460	-0.209680	-0.297080	-0.221300	-0.177760	-0.255090	-0.146660	-0.120780	-0.138790	-0.170530	-0.165040	-0.192890	-0.240760	-0.233730	-0.201580	-0.301980	-0.273480	-0.269670	-0.242030	-0.258640	-0.281380	-0.230340	-0.194690	-0.226840	-0.300820	-0.247470	-0.297180	-0.184160	-0.263980	-0.251410	-0.197910	-0.189690
0.093150	0.017080	0.069460	0.109430	-0.046750	-0.061770	-0.111390	-0.116530	-0.073150	-0.081050	-0.183480	-0.155050	-0.216680	-0.189300	-0.184580	-0.294380	-0.191790	-0.191360	-0.195630	-0.189560	-0.175620	-0.262970	-0.283490	-0.175440	-0.172550	-0.183170	-0.190000	-0.124250	-0.182840	-0.176010	-0.089550	-0.190060	-0.188880	-0.223630	-0.202430	-0.144480	-0.184880	-0.136260	-0.156410	-0.212280	-0.179320	-0.187150	-0.182970	-0.169590	-0.215450	-0.115290	-0.211800	-0.312130	-0.241770	-0.220120	-0.097200	-0.161030	-0.115130	-0.166220	-0.177760	-0.273560	-0.085670	-0.230590	-0.211700	-0.202820	-0.133930	-0.150880	-0.239760	-0.147360	-0.166490	-0.141070	-0.172900	-0.284050	-0.285690	-0.133170	-0.173220	-0.165720	-0.197420	-0.172010	-0.103260	-0.196360	-0.156340	-0.049840	0.054350	-0.206720	-0.158610	-0.217800	-0.158660	-0.165190	-0.292070	-0.233020	-0.190330	-0.236360	-0.143580	-0.195570	-0.196820	-0.092770	-0.233840	-0.239670	-0.225520	-0.232400	-0.342150	-0.224140	-0.215300	-0.163670	-0.220760	-0.096550	-0.180260	-0.164940	-0.203910	-0.184270	-0.157960	-0.223850	-0.258860	-0.240840	-0.161870	-0.153400	-0.133110	-0.277640	-0.217180	-0.199290	-0.209350	-0.229490
-0.175370	-0.109540	-0.144450	-0.196410	-0.074950	-0.079030	-0.018390	0.000380	-0.099280	-0.128640	-0.071910	-0.127350	-0.049970	-0.092730	-0.105490	-0.060410	-0.124390	-0.132740	-0.124690	-0.062480	-0.093180	-0.106460	-0.052550	-0.139650	-0.123650	-0.112880	-0.130670	-0.171150	-0.048370	-0.113000	-0.198780	-0.070610	-0.087520	-0.115940	-0.068800	-0.137540	-0.153470	-0.098510	-0.126940	-0.090840	-0.087920	-0.114450	-0.077510	-0.084810	-0.108760	-0.194460	-0.060710	-0.041800	-0.076320	-0.087690	-0.131180	-0.179040	-0.155910	-0.124300	-0.091140	-0.066900	-0.194430	-0.036350	-0.059730	-0.081250	-0.123810	-0.118910	-0.062560	-0.102490	-0.009840	-0.034290	-0.127060	-0.031840	-0.034640	-0.129900	-0.101340	-0.124280	-0.102490	-0.138440	-0.195350	-0.081150	-0.165620	-0.062760	0.017510	-0.033920	-0.111980	-0.120470	-0.162380	-0.215620	-0.054110	-0.073840	-0.110100	-0.086790	-0.152310	-0.119840	-0.150910	-0.252380	-0.185200	-0.218000	-0.223390	-0.167480	-0.011320	-0.132230	-0.101120	-0.110740	-0.079650	-0.159830	-0.094000	-0.131380	-0.110700	-0.132000	-0.137930	-0.075040	0.011000	-0.025690	-0.058370	-0.097130	-0.122640	-0.015200	-0.077480	-0.057530	-0.107740	-0.087200
-0.185570	-0.233630	-0.221510	-0.161360	-0.234300	-0.207770	-0.249370	-0.290370	-0.184960	-0.156720	-0.109100	-0.078150	-0.131960	-0.101720	-0.102580	-0.047450	-0.087510	-0.031350	-0.061880	-0.143430	-0.123390	0.002840	-0.071600	-0.079740	-0.132370	-0.060710	-0.021050	-0.024770	-0.198740	-0.046950	-0.076700	-0.121600	-0.127050	0.007990	-0.140070	-0.071260	0.014010	-0.125030	-0.121960	-0.042790	-0.124350	-0.028310	-0.102530	-0.118930	-0.032440	-0.042680	-0.145540	-0.043700	-0.024850	-0.090430	-0.133160	-0.009360	-0.087640	-0.092840	-0.110240	0.000120	-0.043560	-0.141130	-0.097950	-0.082330	-0.140330	-0.140510	-0.100400	-0.101010	-0.201100	-0.176190	-0.086670	-0.119710	-0.153290	-0.155050	-0.165180	-0.156630	-0.151910	-0.118060	-0.118750	-0.128550	-0.061990	-0.248550	-0.292250	-0.200440	-0.093010	-0.112060	-0.061930	0.041840	-0.065740	-0.098020	-0.074040	-0.047160	-0.043740	-0.063410	-0.070090	-0.010220	0.021070	0.056750	0.076270	0.029470	-0.033780	0.022020	-0.018790	-0.116780	-0.105550	-0.072220	-0.048430	-0.047280	-0.068520	-0.073400	-0.046230	-0.075080	-0.183490	-0.121410	-0.141860	-0.137320	-0.095380	-0.090430	-0.047310	-0.101780	-0.060540	-0.078510
-0.082060	-0.052740	-0.043520	-0.108540	-0.072740	-0.119480	-0.118150	-0.058970	-0.088230	-0.086750	-0.180080	-0.188320	-0.154510	-0.139010	-0.110340	-0.199230	-0.115370	-0.169170	-0.131550	-0.113730	-0.101360	-0.239260	-0.186360	-0.066920	-0.061590	-0.168820	-0.205880	-0.161410	-0.075880	-0.239210	-0.052720	-0.095820	-0.056090	-0.295540	-0.093710	-0.161110	-0.215050	-0.070430	-0.047310	-0.258690	-0.074070	-0.222370	-0.154550	-0.148860	-0.259510	-0.098670	-0.119510	-0.248910	-0.267750	-0.088320	-0.049150	-0.170380	-0.116260	-0.102530	-0.140290	-0.263740	-0.130570	-0.129470	-0.169370	-0.249590	-0.051870	-0.046320	-0.072880	-0.161210	-0.146730	-0.223760	-0.173060	-0.197470	-0.126180	-0.088040	-0.115280	-0.065800	-0.127440	-0.169960	-0.069050	-0.187160	-0.153490	-0.098020	-0.231000	-0.185040	-0.214210	-0.061790	-0.076790	-0.209970	-0.171850	-0.087120	-0.103340	-0.157720	-0.110960	-0.142510	-0.073090	-0.040230	-0.099720	-0.150500	-0.140550	-0.127250	-0.205620	-0.186430	-0.200160	-0.055190	-0.178730	-0.118460	-0.269930	-0.147160	-0.099190	-0.134140	-0.154810	-0.186740	-0.143390	-0.195750	-0.158790	-0.075280	-0.147630	-0.222530	-0.249230	-0.203390	-0.181070	-0.199820
-0.127060	-0.141300	-0.162590	-0.102840	-0.117490	-0.051470	0.008900	-0.056920	-0.093980	-0.096240	0.072280	0.050560	0.042890	0.038120	-0.068630	0.007320	-0.029070	-0.093670	-0.098020	-0.008350	-0.060850	-0.015310	-0.021540	-0.213160	-0.172300	-0.028360	0.002220	-0.102690	-0.128540	0.015140	-0.200080	-0.137180	-0.124090	0.079810	-0.119430	-0.008100	-0.016230	-0.118860	-0.154770	0.076130	-0.164990	-0.003660	-0.026960	-0.037700	0.004740	-0.131780	-0.060850	0.031020	0.089500	-0.206840	-0.181270	-0.145520	-0.075410	-0.069230	-0.041560	0.006050	-0.106680	-0.071230	-0.041850	0.059510	-0.146490	-0.183670	-0.102900	-0.021760	0.046240	0.121930	-0.000610	-0.025690	-0.079480	-0.086140	-0.053470	-0.082880	-0.062450	0.015610	-0.136190	-0.020150	-0.137640	-0.045860	-0.042040	-0.064890	-0.092830	-0.208550	-0.152740	0.002410	0.033560	-0.071030	-0.068510	-0.005770	-0.072450	0.011950	-0.031770	-0.128710	-0.188190	-0.210000	-0.173030	-0.147600	-0.056470	-0.038130	0.019210	-0.140350	-0.004050	-0.076900	0.102960	-0.074510	-0.129180	-0.127460	-0.075500	-0.052890	0.013390	-0.049210	0.016550	-0.084000	-0.066910	0.059980	-0.010920	-0.021120	-0.073770	-0.003930
-0.133630	-0.127260	-0.105170	-0.153290	-0.132300	-0.206390	-0.299070	-0.253350	-0.138730	-0.162030	-0.274400	-0.348930	-0.289710	-0.278710	-0.215870	-0.198060	-0.278800	-0.120470	-0.158680	-0.272350	-0.204620	-0.154990	-0.209350	-0.024580	-0.206980	-0.115140	-0.169640	-0.023350	-0.133390	-0.190250	-0.089630	-0.074540	-0.068650	-0.260870	-0.112780	-0.201840	-0.111330	-0.067040	-0.128060	-0.259660	-0.020140	-0.157940	-0.145560	-0.172380	-0.191450	-0.095250	-0.202490	-0.181930	-0.188840	0.032350	-0.057070	-0.058530	-0.185360	-0.199030	-0.182410	-0.076580	-0.109420	-0.101330	-0.088730	-0.213090	-0.066150	-0.079380	-0.046800	-0.092760	-0.228820	-0.238610	-0.314410	-0.260330	-0.233520	-0.302480	-0.359560	-0.362710	-0.366200	-0.476140	-0.297760	-0.298160	-0.142880	-0.015590	0.066790	-0.258040	-0.228420	-0.057820	-0.082180	-0.195100	-0.214610	-0.099750	-0.085250	-0.128620	-0.047910	-0.167480	-0.241450	-0.143830	-0.117470	-0.162090	-0.097250	-0.058640	-0.138110	-0.029500	-0.119280	-0.036660	-0.199510	-0.099860	-0.279430	-0.082940	-0.084140	-0.158220	-0.103530	-0.109070	-0.173120	-0.085200	-0.229240	-0.116710	-0.129990	-0.184410	-0.066780	-0.154400	-0.125930	-0.237180
-0.124070	-0.128420	-0.139950	-0.114790	-0.139070	-0.065510	0.038680	0.002530	-0.071800	-0.048210	0.074400	0.120070	0.067540	0.109270	0.081520	0.014510	0.067370	-0.038760	0.019800	0.099790	0.058580	-0.017050	0.014800	-0.079350	0.020240	-0.059530	0.006610	-0.092840	-0.083350	-0.062930	-0.020550	-0.011220	-0.029430	0.010450	-0.093580	0.012680	-0.027760	-0.002990	0.005370	0.045630	-0.130120	-0.002650	-0.044120	-0.028830	-0.112150	0.004560	-0.059310	-0.061420	-0.001130	-0.158620	-0.091560	-0.117620	0.028370	0.090470	-0.034140	-0.048410	0.009710	-0.102320	-0.122710	-0.133690	-0.136400	-0.079650	-0.000750	-0.149210	0.034500	-0.127200	0.048110	-0.096990	-0.108160	-0.024110	-0.002210	0.103990	-0.011570	0.078630	0.032260	-0.081330	-0.131510	-0.248560	-0.234590	-0.111770	-0.080600	-0.007050	0.000410	0.054880	0.059830	-0.009130	-0.001030	0.081080	-0.067830	-0.020750	0.145260	0.133670	0.141040	0.087260	0.135790	0.136550	0.129260	0.084920	0.078030	-0.021480	-0.065440	0.010030	0.044930	-0.028870	0.011840	-0.046250	-0.021990	-0.114650	-0.077740	-0.154940	0.019790	-0.005150	-0.070910	-0.027390	-0.199450	-0.063810	-0.032840	-0.010210
