1.439190	1.439190	1.524510	1.561990	1.539670	1.592410	1.593890	1.678100	1.658560	1.762110	2.005310	2.052990	2.444940	2.413140	2.509250	2.548240	2.626010	2.601570	2.567860	2.560950	2.447110	2.342090	2.275450	2.207110	2.144970	2.096740	2.037580	2.010230	1.955190	1.969540	1.938590	2.000440	1.927020	1.923470	1.965870	1.986620	1.978120	1.945960	1.958710	1.986210	1.993200	1.990770	1.972710	1.927710	1.970630	1.969760	1.983840	1.932100	2.011700	2.862300	3.123570	3.423650	3.450020	3.436360	3.469800	3.406760	3.441600	3.298350	3.365320	3.409900	3.251790	3.184760	2.921840	2.773360	2.657690	2.562030	2.528910	2.525320	2.376860	2.225780	2.109240	2.092230	2.005760	2.017130	2.042660	2.066350	2.007470	2.009340	1.983380	2.018030	2.063410	2.069600	2.082790	1.970750	2.041990	1.957590	2.021960	1.978280	2.008750	2.053040	2.061110	2.057920	2.035730	2.019230	1.968350	2.030370	2.039800	2.003400	2.049190	1.997660	2.026030	1.991270	1.948130	2.038160	1.975010	2.045980
0.120770	0.120770	0.040770	0.007030	0.023490	-0.019510	-0.021670	-0.063920	-0.046720	-0.109280	-0.155510	-0.160900	-0.151470	-0.123790	-0.078240	-0.156220	-0.138240	-0.120270	-0.118080	-0.130950	-0.127410	-0.120570	-0.099650	-0.075120	-0.102730	-0.092940	-0.060060	-0.073920	-0.024180	-0.033580	-0.043550	-0.069610	-0.038530	-0.037330	-0.072580	-0.074440	-0.022750	-0.001490	-0.033170	-0.043480	-0.051020	-0.044700	-0.033690	-0.007090	-0.022170	-0.029050	-0.061010	-0.016960	-0.050350	-0.259630	-0.224280	-0.136000	-0.075790	-0.031160	-0.078890	-0.050400	-0.076340	0.025720	-0.029040	-0.069880	-0.026580	-0.043770	-0.000450	-0.051160	-0.036770	-0.070680	-0.038600	-0.032930	-0.022740	-0.031620	-0.005940	-0.042600	0.008220	-0.027780	-0.016040	-0.057410	-0.043500	-0.092940	-0.072750	-0.074820	-0.079690	-0.118380	-0.084550	-0.046970	-0.079260	-0.054440	-0.121490	-0.113720	-0.133610	-0.126780	-0.105010	-0.098420	-0.075850	-0.119010	-0.076220	-0.120390	-0.122320	-0.074210	-0.113020	-0.089220	-0.106790	-0.102860	-0.102020	-0.097110	-0.093080	-0.144210
-0.419980	-0.419980	-0.316520	-0.274650	-0.277910	-0.244250	-0.231110	-0.201240	-0.252730	-0.213730	-0.207090	-0.212600	-0.209110	-0.249790	-0.265020	-0.191560	-0.224150	-0.218850	-0.213970	-0.194490	-0.235990	-0.211020	-0.214160	-0.230700	-0.169690	-0.142780	-0.152790	-0.159790	-0.195850	-0.191840	-0.214910	-0.153180	-0.183120	-0.168850	-0.151240	-0.142080	-0.173250	-0.190180	-0.146850	-0.148850	-0.158280	-0.197860	-0.191040	-0.200860	-0.200140	-0.153880	-0.171980	-0.167560	-0.179750	-0.209120	-0.256860	-0.171960	-0.167460	-0.200500	-0.153310	-0.214130	-0.163660	-0.250330	-0.146130	-0.161020	-0.156650	-0.131970	-0.150390	-0.078170	-0.157600	-0.123540	-0.203870	-0.201460	-0.137780	-0.126210	-0.185610	-0.168290	-0.198690	-0.193710	-0.205880	-0.193840	-0.198110	-0.179070	-0.187890	-0.192290	-0.207610	-0.173830	-0.164730	-0.178680	-0.157340	-0.183030	-0.153290	-0.175210	-0.165720	-0.155740	-0.168510	-0.180610	-0.187650	-0.167270	-0.185510	-0.169680	-0.166200	-0.214900	-0.135050	-0.190520	-0.171480	-0.159300	-0.188320	-0.204380	-0.167090	-0.162130
0.110040	0.110040	0.007700	-0.030940	-0.056700	-0.060360	-0.094000	-0.103360	-0.050080	-0.046070	-0.035210	-0.021180	-0.024820	0.001900	-0.016170	-0.060090	-0.014350	-0.047390	-0.078070	-0.068880	-0.004320	-0.069640	-0.065990	-0.019280	-0.107000	-0.134850	-0.126870	-0.095610	-0.094160	-0.096870	-0.053920	-0.129540	-0.109000	-0.146130	-0.129500	-0.128060	-0.108870	-0.126190	-0.169400	-0.163700	-0.143180	-0.060780	-0.107690	-0.102170	-0.076310	-0.159180	-0.084950	-0.149510	-0.108200	-0.012810	0.048500	-0.113910	-0.136600	-0.124250	-0.158770	-0.077990	-0.139940	-0.089120	-0.185780	-0.085070	-0.164720	-0.172900	-0.151430	-0.215950	-0.137070	-0.168870	-0.079290	-0.084210	-0.174670	-0.193640	-0.119590	-0.096990	-0.104510	-0.089280	-0.074390	-0.062500	-0.092240	-0.082230	-0.080150	-0.067180	-0.044480	-0.081130	-0.120180	-0.136680	-0.137190	-0.130140	-0.129020	-0.117850	-0.122640	-0.126150	-0.131410	-0.108620	-0.131080	-0.130540	-0.145070	-0.125810	-0.133000	-0.054160	-0.147880	-0.091260	-0.101960	-0.136210	-0.079180	-0.054720	-0.132440	-0.091600
-0.149470	-0.149470	-0.061090	-0.035200	0.012980	-0.004740	0.043100	0.030780	0.020030	-0.025690	-0.018000	-0.019730	-0.038780	-0.035760	-0.019820	0.015540	-0.052240	-0.010890	0.043410	-0.006620	-0.061010	0.026280	0.024240	-0.071700	0.017670	0.017260	-0.041510	-0.074840	-0.063450	-0.063550	-0.078210	-0.036480	-0.033820	0.013270	-0.021570	-0.036900	-0.092250	-0.015740	0.011240	0.016660	0.000320	-0.101610	-0.015620	-0.036640	-0.080550	-0.018410	-0.076060	-0.019920	-0.047600	0.016640	-0.036360	-0.072690	-0.055490	-0.011830	-0.011640	-0.078530	-0.013550	-0.064950	0.001670	-0.108260	-0.049080	-0.054850	-0.118640	-0.073230	-0.064590	-0.051770	-0.119090	-0.101330	-0.083180	-0.021580	-0.042520	-0.102940	-0.048100	-0.067860	-0.057130	-0.066220	-0.010290	-0.021360	-0.024570	-0.078140	-0.069310	-0.023530	-0.015380	0.010870	-0.000160	0.027790	0.029800	0.059480	0.063160	0.025340	0.039920	0.033710	0.050930	0.069250	0.091610	0.049180	0.060330	-0.051050	0.005330	-0.006090	-0.019700	0.023860	-0.019690	-0.038110	0.059230	0.003390
-0.089140	-0.089140	-0.157290	-0.160370	-0.205290	-0.199230	-0.225660	-0.182760	-0.207230	-0.133280	-0.117240	-0.142150	-0.101590	-0.119390	-0.116890	-0.163970	-0.079550	-0.122800	-0.161250	-0.110880	-0.083100	-0.153710	-0.187700	-0.119700	-0.161070	-0.173670	-0.078510	-0.081000	-0.115900	-0.112380	-0.129320	-0.130220	-0.078170	-0.137880	-0.100310	-0.107580	-0.043310	-0.126010	-0.110440	-0.142000	-0.141550	-0.065370	-0.139880	-0.106990	-0.089520	-0.133720	-0.086400	-0.080460	-0.099200	-0.112040	-0.134710	0.008520	0.000390	-0.055320	0.011040	0.029820	-0.043970	-0.020220	-0.025170	-0.027420	-0.016820	-0.048730	0.020060	-0.009520	-0.068450	0.004370	-0.024290	-0.099940	-0.058850	-0.082770	-0.131020	-0.035170	-0.098130	-0.093970	-0.133910	-0.145460	-0.159710	-0.153440	-0.134510	-0.099350	-0.141350	-0.195330	-0.164000	-0.147320	-0.151780	-0.173380	-0.197390	-0.215500	-0.219320	-0.159920	-0.204000	-0.207100	-0.188400	-0.206770	-0.225040	-0.186350	-0.192890	-0.100860	-0.144080	-0.119010	-0.125490	-0.163280	-0.105620	-0.113070	-0.211470	-0.162730
-0.085830	-0.085830	-0.034980	-0.051850	-0.037080	-0.005860	-0.024430	-0.066210	-0.048000	-0.106140	-0.103590	-0.065990	-0.089410	-0.048840	-0.094790	-0.009710	-0.145490	-0.053150	-0.092520	-0.114510	-0.118750	-0.116940	-0.058210	-0.051270	-0.100990	-0.075220	-0.179650	-0.154400	-0.091530	-0.104880	-0.059210	-0.103320	-0.159200	-0.133760	-0.142120	-0.112810	-0.144570	-0.087330	-0.168920	-0.105150	-0.103400	-0.094990	-0.100390	-0.129350	-0.108540	-0.095510	-0.130830	-0.197240	-0.133710	-0.212540	-0.204390	-0.181700	-0.162070	-0.104760	-0.183190	-0.124940	-0.112480	-0.081280	-0.148820	-0.050750	-0.119270	-0.117200	-0.139780	-0.134070	-0.066900	-0.121100	-0.110520	-0.061010	-0.126610	-0.126160	-0.036380	-0.151440	-0.110730	-0.098680	-0.046590	-0.037360	-0.092500	-0.081550	-0.114860	-0.122850	-0.084740	-0.038330	-0.094190	-0.125670	-0.116840	-0.119390	-0.082950	-0.065610	-0.082470	-0.148440	-0.092600	-0.056790	-0.110040	-0.081350	-0.094320	-0.102840	-0.091500	-0.150270	-0.106880	-0.179730	-0.162410	-0.129150	-0.159560	-0.128980	-0.066500	-0.100500
-0.045760	-0.045760	-0.082470	-0.058020	-0.033360	-0.103850	-0.049840	-0.009070	-0.031100	-0.031310	0.001530	-0.036560	0.046880	-0.013440	0.066780	-0.035870	0.117910	0.005230	0.085320	0.126030	0.055600	0.086570	-0.018590	-0.066920	0.025930	0.016200	0.075340	0.022260	-0.109030	-0.084640	-0.137720	-0.092350	0.031930	0.018960	0.014850	-0.012350	-0.059530	-0.032440	0.084340	-0.033980	-0.009860	-0.113600	-0.026500	0.010680	-0.037430	-0.103740	0.013520	0.055190	-0.034540	0.094420	-0.011540	-0.220450	-0.161190	-0.082120	-0.038470	-0.126740	-0.019240	-0.067370	0.027060	-0.102330	-0.156050	-0.077080	-0.133760	-0.099080	-0.156500	-0.112610	-0.209020	-0.187520	-0.100670	-0.053800	-0.099040	-0.018620	0.015240	-0.056110	-0.044030	-0.093880	0.019560	-0.034920	0.028570	-0.083140	-0.070000	-0.118910	-0.074960	-0.041320	-0.051370	0.017410	-0.078700	-0.034540	-0.039720	0.001490	-0.048100	-0.066530	-0.016010	-0.038800	-0.001370	-0.070520	-0.071260	-0.024380	-0.104920	0.027880	-0.016510	-0.043700	0.023430	-0.023440	-0.037380	-0.029740
-0.115500	-0.115500	-0.087920	-0.100360	-0.153930	-0.070880	-0.116900	-0.119550	-0.107360	-0.027790	0.021710	0.016640	0.025790	0.049300	-0.022660	0.043850	-0.096630	0.018250	-0.115200	-0.099870	-0.023690	-0.090900	-0.060710	-0.028030	-0.134730	-0.173170	-0.186540	-0.228840	-0.077680	-0.124910	-0.101270	-0.127310	-0.144290	-0.211850	-0.172180	-0.185690	-0.089540	-0.132780	-0.246650	-0.126230	-0.180970	-0.070260	-0.183400	-0.174870	-0.189210	-0.105940	-0.245210	-0.233820	-0.155920	-0.094850	-0.064710	-0.032090	-0.057940	-0.073790	-0.031010	0.070900	-0.061040	-0.042360	-0.116210	-0.097260	-0.039280	-0.268680	-0.210120	-0.228290	-0.174180	-0.047870	-0.113710	-0.207680	-0.329120	-0.220710	-0.180000	-0.229040	-0.215620	-0.101060	-0.163290	-0.098590	-0.191120	-0.083610	-0.176990	-0.089250	-0.151520	-0.077340	-0.190810	-0.111240	-0.168060	-0.185780	-0.128160	-0.097490	-0.110540	-0.163720	-0.165170	-0.141100	-0.179860	-0.095220	-0.175840	-0.094940	-0.095730	-0.094570	-0.060330	-0.150050	-0.164540	-0.160330	-0.084740	-0.070240	-0.082130	-0.064770
-0.064990	-0.064990	-0.079270	-0.080840	-0.022720	-0.083050	-0.069750	-0.038120	-0.064730	-0.160190	-0.111910	-0.075020	-0.087450	-0.055720	-0.050400	-0.024700	-0.009450	-0.044620	0.048510	0.040170	-0.060600	-0.031180	-0.101490	-0.088910	-0.075570	-0.060610	-0.119700	-0.085950	-0.210100	-0.181400	-0.151190	-0.183950	-0.097400	-0.041660	-0.053130	-0.044670	-0.147880	-0.078660	-0.035130	-0.123750	-0.069640	-0.120530	-0.069850	-0.087580	-0.055050	-0.205290	-0.002130	-0.077700	-0.100320	-0.063150	-0.195460	-0.000000	0.035070	0.072840	0.045920	0.019900	0.086190	0.169780	0.084250	0.091200	-0.005290	0.111920	0.058980	0.063100	0.086800	0.086020	-0.013920	-0.028090	0.013250	0.003830	0.008410	0.026600	-0.024510	-0.151920	-0.058160	-0.128210	-0.067270	-0.155230	-0.063710	-0.203220	-0.088330	-0.163870	-0.107580	-0.182710	-0.103210	-0.072830	-0.099060	-0.051260	-0.083020	-0.100650	-0.092480	-0.058470	-0.040420	-0.077480	-0.008300	-0.097910	-0.075220	-0.155500	-0.156600	-0.140080	-0.112940	-0.090520	-0.091690	-0.092520	-0.113350	-0.094110
