3.068830	3.051700	3.122300	3.109390	3.011500	3.088890	3.078420	3.132700	3.145240	3.098210	3.099250	3.187870	3.081280	3.077140	3.033840	3.116940	3.093610	3.123140	3.207380	3.186510	3.093540	3.082150	3.084170	3.164500	3.087210	3.087890	3.065320	3.017570	3.041960	3.084650	3.068850	3.013380	3.040050	3.135240	3.674740	3.723590	3.935410	4.092460	4.083340	4.183220	4.138310	4.101970	4.132670	4.128640	3.954830	3.809370	3.461620	3.329070	3.378490	3.337700	3.128940	3.067940	3.099070	3.094460	3.076520	3.013690	3.098330	3.109780	3.084280	3.122230	3.082970	3.081220	3.016780	3.072890	3.180410	3.046560	3.114550	3.069230	3.091730	3.062220	3.071630	3.104390
-0.028360	-0.014860	-0.111710	-0.097880	-0.048340	-0.076820	-0.029690	-0.074510	-0.066500	-0.057700	-0.110950	-0.135520	-0.074320	-0.077510	-0.037890	-0.084640	-0.089340	-0.090860	-0.064560	-0.135580	-0.094780	-0.092880	-0.088950	-0.102350	-0.081170	-0.089080	-0.074780	-0.057560	-0.073180	-0.047220	-0.063240	-0.049540	-0.113570	-0.110490	-0.380190	-0.358300	-0.034660	-0.012230	-0.023330	-0.048000	-0.023420	-0.005820	-0.052250	-0.050430	-0.006900	-0.062770	-0.024970	-0.044330	-0.088330	-0.104000	-0.044120	-0.038020	-0.039990	-0.047630	-0.064080	-0.048460	-0.071330	-0.113740	-0.106630	-0.082660	-0.068330	-0.044770	-0.031900	-0.092420	-0.098850	-0.057880	-0.070580	-0.104610	-0.093620	-0.037580	-0.076870	-0.042860
-0.265040	-0.255140	-0.215890	-0.238780	-0.251900	-0.253040	-0.270740	-0.230740	-0.228100	-0.272290	-0.259790	-0.293310	-0.220300	-0.243390	-0.285610	-0.255370	-0.214100	-0.304290	-0.287020	-0.284910	-0.267860	-0.250550	-0.265160	-0.228630	-0.264820	-0.272870	-0.264490	-0.268030	-0.222070	-0.208280	-0.293160	-0.230680	-0.251310	-0.258840	-0.299580	-0.341970	-0.235040	-0.254890	-0.271700	-0.150710	-0.205800	-0.245820	-0.188610	-0.254600	-0.231950	-0.159080	-0.140850	-0.228640	-0.262550	-0.212620	-0.227320	-0.229380	-0.258440	-0.244250	-0.269360	-0.280110	-0.297390	-0.208630	-0.267150	-0.220460	-0.264740	-0.263280	-0.249930	-0.239850	-0.236040	-0.244590	-0.282660	-0.275560	-0.234100	-0.270950	-0.220130	-0.254940
-0.137640	-0.162520	-0.139880	-0.113520	-0.158560	-0.080740	-0.144500	-0.109280	-0.134230	-0.076720	-0.063940	-0.046470	-0.165180	-0.185880	-0.104170	-0.095260	-0.198740	-0.051000	-0.127330	-0.040680	-0.097450	-0.154700	-0.125230	-0.135390	-0.151420	-0.070130	-0.088710	-0.138060	-0.185330	-0.209920	-0.064540	-0.213530	-0.087210	-0.093260	0.043740	0.051170	-0.242210	-0.151250	-0.089450	-0.274900	-0.188750	-0.137160	-0.199910	-0.063310	-0.152180	-0.238840	-0.316400	-0.216640	-0.088570	-0.154530	-0.156920	-0.171530	-0.090320	-0.152000	-0.067480	-0.093260	-0.047510	-0.172490	-0.134660	-0.179970	-0.147960	-0.139070	-0.171850	-0.145390	-0.154220	-0.168920	-0.047700	-0.074860	-0.134030	-0.117700	-0.166330	-0.121870
-0.075740	-0.011980	-0.016890	-0.055060	-0.001550	-0.108140	0.008270	-0.115690	-0.099590	-0.100020	-0.117060	-0.012980	-0.035330	0.067530	-0.061930	-0.091190	0.050490	-0.096830	0.025630	-0.095450	-0.061600	0.015190	-0.017220	-0.067300	0.027580	-0.097310	-0.109170	-0.004180	0.014970	0.005620	-0.119420	0.086450	-0.075230	-0.065380	0.024020	0.046940	0.045620	-0.086000	-0.131250	-0.018030	-0.088440	-0.121050	-0.057640	-0.212980	-0.126540	-0.055010	-0.011870	0.049030	-0.106130	-0.036830	-0.085140	-0.051670	-0.168400	-0.016820	-0.157860	-0.081250	-0.093320	-0.006030	0.023400	-0.010790	-0.004910	-0.047550	-0.023850	0.001060	0.009100	0.016940	-0.152880	-0.071820	-0.043860	-0.048240	-0.026490	-0.067310
-0.126120	-0.184930	-0.202320	-0.177510	-0.187060	-0.137460	-0.259430	-0.085100	-0.044890	-0.148640	-0.115380	-0.248970	-0.137560	-0.260760	-0.157450	-0.107210	-0.228220	-0.098220	-0.216150	-0.125800	-0.110460	-0.179520	-0.137130	-0.071260	-0.188350	-0.123550	-0.087960	-0.170650	-0.194960	-0.175420	-0.071600	-0.260200	-0.132860	-0.113420	-0.253220	-0.217070	-0.181550	-0.077670	-0.060580	-0.013510	-0.032470	-0.062740	-0.088060	0.026030	-0.017060	-0.056580	0.001380	-0.224070	-0.071930	-0.167130	-0.059000	-0.097090	-0.027230	-0.204700	-0.016640	-0.079170	-0.148290	-0.146540	-0.167230	-0.177620	-0.128830	-0.206560	-0.123880	-0.207680	-0.188630	-0.194470	-0.075420	-0.090490	-0.181180	-0.211210	-0.146530	-0.133420
-0.197290	-0.131730	-0.118890	-0.102750	-0.172850	-0.113180	-0.039020	-0.195620	-0.261150	-0.095280	-0.162390	-0.090910	-0.196130	-0.131310	-0.137610	-0.215140	-0.111610	-0.224030	-0.144630	-0.123180	-0.222760	-0.163300	-0.149630	-0.272710	-0.152950	-0.119540	-0.168780	-0.130440	-0.117030	-0.145560	-0.217320	-0.091270	-0.110570	-0.218330	-0.210000	-0.340330	-0.186370	-0.168880	-0.140920	-0.172670	-0.108320	-0.094270	-0.136780	-0.049300	-0.131680	-0.170300	-0.211150	-0.058100	-0.150820	-0.029370	-0.179510	-0.206960	-0.157640	-0.069860	-0.251040	-0.221980	-0.100820	-0.146270	-0.234890	-0.131800	-0.234230	-0.078470	-0.210330	-0.104650	-0.178360	-0.165220	-0.169930	-0.278800	-0.145970	-0.074290	-0.198700	-0.179870
-0.086250	-0.051850	-0.001110	-0.101760	0.006430	-0.066750	-0.104380	0.013490	0.049680	-0.109670	-0.082370	-0.052060	0.059180	-0.037530	-0.079100	0.047720	-0.044300	-0.065640	0.021780	-0.151640	0.037970	-0.060590	-0.029260	0.049920	-0.014050	-0.125570	-0.064470	-0.043920	-0.092890	-0.057710	0.022320	-0.039580	-0.092480	0.013300	0.052280	0.137110	-0.152260	-0.083870	-0.066970	0.080610	-0.039200	-0.049010	0.080940	-0.110690	-0.059560	0.010640	0.067200	-0.055780	-0.088730	-0.163520	-0.060900	0.016720	-0.140240	-0.114720	-0.008150	0.042490	-0.089160	-0.092600	0.004260	-0.144320	-0.041950	-0.189050	-0.021570	-0.054410	0.008980	-0.019540	-0.077630	0.085730	-0.059970	-0.131320	-0.018450	0.009620
-0.203960	-0.162020	-0.232830	-0.127070	-0.227290	-0.166120	-0.246990	-0.230980	-0.224310	-0.099620	-0.135450	-0.079310	-0.259090	-0.114410	-0.137420	-0.275650	-0.113560	-0.055220	-0.212990	-0.011880	-0.162350	-0.108520	-0.004160	-0.187650	-0.083920	-0.022590	-0.054380	-0.092670	-0.100640	-0.159480	-0.159070	-0.126420	-0.006130	-0.163380	0.041650	-0.122000	-0.163020	-0.117100	-0.093720	-0.080690	-0.045760	-0.120080	-0.230540	0.023870	-0.063880	-0.170640	-0.116450	-0.072570	0.083170	0.019630	-0.038250	-0.172090	-0.039970	-0.179910	-0.175040	-0.194140	-0.080780	0.015250	-0.121280	-0.059040	-0.109880	-0.169130	-0.122160	-0.164300	-0.181370	-0.218510	-0.109230	-0.209470	-0.234430	-0.205240	-0.188720	-0.253820
-0.186400	-0.172710	-0.047750	-0.130890	-0.105590	-0.098790	0.012960	-0.090580	-0.077280	-0.171120	-0.138540	-0.157440	-0.029910	-0.206670	-0.137890	-0.035220	-0.113550	-0.239250	-0.057830	-0.162590	-0.108070	-0.133220	-0.142380	-0.079410	-0.118040	-0.176880	-0.157240	-0.090780	-0.164010	-0.141670	-0.046350	-0.116700	-0.128700	-0.079990	-0.150550	-0.134570	-0.137670	-0.044390	-0.034030	0.106480	0.071220	0.049790	0.129200	0.092640	0.036930	0.056740	0.103290	-0.051290	-0.204640	-0.074030	-0.117200	-0.080840	-0.106840	-0.043590	-0.090030	-0.015500	-0.113990	-0.171610	-0.201110	-0.196950	-0.183360	-0.133030	-0.175990	-0.027670	-0.139610	-0.131630	-0.144740	-0.132830	-0.137400	-0.125560	-0.200840	-0.087280
