2.353940	2.557740	2.598970	2.650230	2.641210	2.612930	2.634400	2.602760	2.750530	3.055130	3.167400	3.201280	3.190920	3.047220	3.064920	3.062260	3.065080	3.017340	2.938990	2.921330	2.854090	2.971550	3.262800	3.391990	3.346800	3.475240	3.592870	3.638350	3.711570	3.711430	3.662730	3.696130	3.672560	3.629130	3.594240	3.360060	3.383780	3.277110	3.242750	3.190270	3.060370	3.125150	2.983440	2.950470	2.917380	3.016530	2.951460	3.138050	3.224790	3.162240	3.125540	3.041850	3.061480	2.949830	2.905350	2.831540	2.814960	2.873160	2.736640	2.711730	2.794460	2.802000	2.682780	2.721410	2.751870	2.987840	3.096920	3.047020	2.904230
-0.022190	-0.076170	-0.080340	-0.046280	-0.040170	-0.050570	-0.069280	-0.069850	-0.135190	-0.224970	-0.314250	-0.308230	-0.337140	-0.276260	-0.248400	-0.294720	-0.269500	-0.259520	-0.194730	-0.204930	-0.139430	-0.187110	-0.335040	-0.366820	-0.081880	0.003670	-0.004630	-0.051480	-0.083370	-0.100440	-0.077610	-0.038350	-0.090980	-0.009560	-0.048850	-0.036670	-0.020380	-0.045670	-0.008910	-0.086150	0.015730	-0.045540	-0.014930	-0.009090	-0.028900	-0.066200	-0.068300	-0.163040	-0.228410	-0.267960	-0.236970	-0.200720	-0.231680	-0.163400	-0.182680	-0.150720	-0.156380	-0.187210	-0.131470	-0.114730	-0.196130	-0.151880	-0.077350	-0.042670	-0.086200	-0.147750	-0.223880	-0.224570	-0.142860
-0.245040	-0.201800	-0.205690	-0.253610	-0.251520	-0.215890	-0.177540	-0.219540	-0.239140	-0.268720	-0.231650	-0.210810	-0.195070	-0.225920	-0.187260	-0.194410	-0.196580	-0.168050	-0.191050	-0.194700	-0.194050	-0.286710	-0.301630	-0.269640	-0.263770	-0.230470	-0.186890	-0.151970	-0.128910	-0.147440	-0.184360	-0.218530	-0.153260	-0.224210	-0.161520	-0.167380	-0.227960	-0.182150	-0.227420	-0.180430	-0.252100	-0.172860	-0.196760	-0.207870	-0.187700	-0.140730	-0.228990	-0.246440	-0.214700	-0.227280	-0.196320	-0.217930	-0.215290	-0.278800	-0.225480	-0.276240	-0.240290	-0.175760	-0.282000	-0.243850	-0.207560	-0.256390	-0.233690	-0.232760	-0.288510	-0.286250	-0.246100	-0.247730	-0.322660
-0.177630	-0.175340	-0.207530	-0.112580	-0.177020	-0.179810	-0.264020	-0.194680	-0.143020	-0.098450	-0.072540	-0.073010	-0.071780	-0.080410	-0.143880	-0.082560	-0.091460	-0.139610	-0.133770	-0.113170	-0.184460	-0.020250	0.063240	-0.010640	-0.095080	-0.164200	-0.171020	-0.187770	-0.217960	-0.175860	-0.138870	-0.088730	-0.170170	-0.129610	-0.202150	-0.236130	-0.143970	-0.195720	-0.155500	-0.187570	-0.138640	-0.189750	-0.194110	-0.181730	-0.187080	-0.221740	-0.176460	-0.143290	-0.117350	-0.097710	-0.127390	-0.124450	-0.112310	-0.053930	-0.182100	-0.106540	-0.158730	-0.210770	-0.093230	-0.161900	-0.134300	-0.056790	-0.179030	-0.204060	-0.101860	-0.132020	-0.094060	-0.123430	-0.039970
-0.064780	-0.097810	0.021050	-0.143070	0.011070	-0.079040	0.057350	0.024590	-0.000740	0.018670	0.001630	-0.016130	-0.020040	-0.003500	0.030770	-0.029590	-0.048460	-0.022570	-0.051250	-0.060210	-0.004040	-0.062010	-0.023930	0.052840	-0.092020	-0.111440	-0.199070	-0.169450	-0.105950	-0.134690	-0.148210	-0.230960	-0.142380	-0.165320	-0.111880	-0.044690	-0.116140	-0.096740	-0.099390	-0.063970	-0.113000	-0.118130	-0.081280	-0.095470	-0.122270	-0.098890	-0.008890	0.033690	-0.013590	-0.008480	-0.013260	0.006650	-0.006810	-0.060200	0.098130	0.005610	0.046660	0.045040	-0.058480	0.014440	-0.040720	-0.112860	-0.006380	0.021380	-0.047120	0.052270	-0.012700	0.089380	-0.035040
-0.154230	-0.039050	-0.191520	-0.054560	-0.224450	-0.047190	-0.200950	-0.239080	-0.169330	-0.132070	-0.132000	-0.156450	-0.157090	-0.172440	-0.187960	-0.149740	-0.151450	-0.191650	-0.139620	-0.145060	-0.181740	-0.209020	-0.268230	-0.250040	-0.188300	-0.101660	0.003870	-0.012290	-0.090100	-0.057600	-0.081200	-0.036560	-0.070540	-0.073980	-0.093160	-0.108230	-0.073220	-0.060850	-0.143800	-0.107560	-0.106520	-0.057500	-0.113430	-0.101340	-0.041820	-0.064710	-0.155600	-0.181390	-0.146770	-0.124950	-0.130120	-0.192360	-0.144390	-0.130020	-0.239780	-0.156000	-0.196010	-0.173590	-0.075760	-0.164410	-0.114220	-0.119410	-0.148750	-0.166370	-0.098050	-0.151270	-0.104940	-0.237570	-0.125000
-0.129650	-0.243900	-0.112470	-0.144240	-0.075290	-0.254760	-0.113390	-0.077680	-0.159340	-0.221560	-0.248620	-0.220070	-0.218440	-0.209290	-0.176660	-0.224560	-0.225410	-0.202050	-0.222320	-0.206190	-0.170710	-0.120360	-0.181910	-0.236750	-0.096070	-0.100470	-0.136170	-0.130500	-0.098900	-0.136060	-0.061960	-0.102630	-0.120330	-0.069390	-0.113990	-0.074130	-0.147780	-0.191640	-0.046330	-0.145700	-0.068600	-0.155790	-0.054700	-0.058770	-0.138970	-0.144890	-0.113620	-0.159120	-0.207580	-0.236260	-0.236620	-0.104180	-0.185040	-0.172670	-0.143870	-0.198600	-0.157630	-0.211780	-0.302760	-0.157800	-0.226400	-0.136950	-0.158650	-0.093680	-0.207490	-0.198860	-0.249080	-0.161640	-0.230790
-0.170490	-0.039850	-0.045590	-0.189660	-0.086980	0.087310	0.003500	-0.060860	-0.056070	0.041200	0.097550	0.108640	0.125950	0.057060	0.075240	0.092680	0.049540	0.009950	0.023020	0.045670	-0.001550	-0.066770	0.089080	0.110520	-0.159710	-0.082430	-0.094940	-0.013970	-0.007150	0.041210	-0.070090	-0.024850	0.021380	-0.074760	0.005270	-0.030930	0.043660	0.048600	-0.121620	0.078540	-0.070590	0.057230	-0.116700	-0.082140	0.029310	0.024930	-0.057810	-0.067710	0.018910	0.072740	0.082500	-0.042340	0.057490	-0.007890	-0.004080	-0.042010	-0.097120	0.014010	0.094820	-0.081170	0.030030	-0.041580	0.000030	0.007040	-0.008200	-0.032010	0.094990	0.044010	0.018480
-0.192950	-0.154080	-0.143890	-0.010990	-0.157080	-0.211190	-0.149180	-0.137630	-0.108210	-0.042300	-0.081680	-0.093490	-0.099720	-0.119510	-0.099340	-0.127420	-0.175340	-0.203530	-0.191020	-0.184400	-0.271680	-0.072120	-0.135150	-0.103170	-0.133930	-0.166550	-0.271330	-0.297330	-0.339240	-0.275300	-0.172600	-0.387550	-0.331340	-0.227130	-0.356030	-0.148890	-0.276200	-0.294760	-0.170880	-0.242510	-0.168440	-0.359520	-0.101180	-0.101850	-0.244040	-0.283740	-0.087270	-0.046140	-0.121690	-0.077240	-0.131540	-0.005630	-0.077270	-0.014120	-0.092190	-0.037980	-0.036090	-0.138170	-0.180020	-0.042370	-0.137820	-0.026920	-0.090430	-0.058670	-0.030740	0.085700	-0.021860	-0.069050	-0.052190
-0.147720	-0.083720	-0.055720	-0.147780	-0.040370	-0.030950	-0.017210	-0.112580	-0.109520	-0.100650	-0.138740	-0.152930	-0.168930	-0.143160	-0.134950	-0.165040	-0.180530	-0.197230	-0.192190	-0.197490	-0.049210	-0.163680	-0.159200	-0.070980	-0.261270	-0.063210	0.059250	0.112850	0.111060	0.018890	-0.018340	0.127450	0.066520	0.015130	0.070360	0.036460	0.048430	0.017950	-0.113480	0.028860	-0.032120	0.134840	-0.083510	-0.107000	0.065460	0.047600	-0.094140	-0.137740	-0.166810	-0.125130	-0.122310	-0.145540	-0.099830	-0.170810	-0.026810	-0.114530	-0.145310	-0.133740	-0.084440	-0.168770	-0.118750	-0.193700	-0.092800	-0.027050	-0.135080	-0.135880	-0.137380	-0.063580	-0.122440
-0.151470	-0.222170	-0.133600	-0.216220	-0.180180	-0.131040	-0.162360	-0.119010	-0.138180	0.012610	0.068840	0.057800	0.090540	0.028600	0.015260	0.046200	0.039940	-0.000150	0.023430	0.063040	-0.103170	-0.128330	-0.030350	-0.124520	-0.006170	-0.138540	-0.207690	-0.166260	-0.143130	-0.050740	-0.050570	-0.167580	-0.102120	-0.134570	-0.098430	-0.147520	-0.102940	-0.106880	-0.034880	-0.088330	-0.099440	-0.169170	-0.076360	0.027270	-0.080200	-0.131700	-0.115420	-0.073130	0.060200	0.036710	-0.012490	-0.049990	0.004340	-0.029750	-0.184220	-0.141990	-0.109810	-0.042070	-0.060110	-0.036590	-0.020470	0.005100	-0.101720	-0.167710	-0.081080	-0.122950	0.006400	-0.121080	-0.068590
0.020610	0.070370	-0.075370	0.076040	-0.034330	-0.073530	-0.035040	-0.027190	-0.009680	-0.234260	-0.243820	-0.224750	-0.221320	-0.211520	-0.194490	-0.201710	-0.191300	-0.134400	-0.173020	-0.199820	-0.103560	-0.015550	-0.151960	-0.158230	-0.091260	-0.021900	-0.039570	-0.118130	-0.143240	-0.173410	-0.178500	-0.127730	-0.149700	-0.070900	-0.160030	-0.070180	-0.148120	-0.119450	-0.114450	-0.140880	-0.092370	-0.118700	-0.093250	-0.209350	-0.201770	-0.083260	-0.040390	-0.119380	-0.241930	-0.240120	-0.175230	-0.117360	-0.222190	-0.134800	-0.047720	-0.071940	-0.092350	-0.153170	-0.170340	-0.151940	-0.179680	-0.143320	-0.091420	-0.020410	-0.106370	-0.117530	-0.222330	-0.103880	-0.164930
-0.117130	-0.197730	-0.116350	-0.198600	-0.141720	-0.133610	-0.157870	-0.156320	-0.308680	-0.065020	-0.046250	-0.038390	-0.064770	-0.032920	-0.112590	-0.046880	-0.041150	-0.067740	-0.027590	-0.008900	-0.055690	-0.199710	-0.008550	-0.069870	-0.048520	-0.183460	-0.078030	-0.086300	-0.035660	-0.076120	0.001910	-0.011090	-0.058670	-0.158810	-0.054770	-0.134340	-0.040970	-0.076900	-0.114740	-0.111510	-0.144050	-0.047050	-0.129610	-0.088570	-0.026000	-0.143120	-0.233160	-0.217020	-0.011060	-0.042860	-0.128790	-0.277790	-0.034730	-0.186580	-0.265560	-0.159960	-0.150450	-0.123510	-0.102010	-0.157700	-0.049300	-0.182130	-0.197410	-0.273100	-0.166700	-0.234770	-0.041810	-0.159760	-0.057700
2.654000	2.657570	2.488040	1.911480	1.677170	2.264680	3.619050	4.705480	5.404430	4.942790	4.004550	2.711010	0.842720	-0.940010	-1.779940	-2.013040	-2.099610	-1.420940	-0.076420	1.657800	2.870850	4.327210	5.605250	6.097960	6.095850	4.966750	3.372820	2.677570	2.100680	0.843540	-0.193320	-1.697730	-2.647060	-3.402440	-3.861470	-4.305210	-4.629100	-4.175980	-3.959410	-3.403490	-3.507040	-2.652760	-2.224860	-0.896770	0.620610	1.203780	1.862170	1.476880	0.946860	-0.306220	-1.273920	-2.751040	-3.241610	-2.742620	-2.750820	-2.616550	-2.155980	-1.319770	-1.259180	-0.999400	-0.802900	0.334260	2.025840	2.611470	2.191000	1.991690	1.720290	0.750560	-0.247440
