3.324960	3.495160	3.537690	3.720220	3.726970	3.587650	3.739300	3.767850	4.033020	4.062290	3.914710	4.168720	4.125570	4.228610	4.188120	4.294610	4.272320	4.209920	4.070550	4.076220	3.887570	3.721050	3.534920	3.464010	3.583190	3.725140	3.795760	3.721880	3.651010	3.576580	3.599950	3.528690	3.547330	3.514320	3.421120	3.411570	3.390490	3.386210	3.375170	3.376580	3.412110	3.557570	3.580820	3.533450	3.508960	3.604510	3.600950	3.641080	3.675040	3.640340	3.686090	3.761190	3.682370	3.690460	3.683660	3.822930	3.863840	3.792850	3.681570	3.800790	3.774280	3.761970	3.629300	3.660450	3.618020	3.577180	3.621880	3.653060	3.807490	3.620030
0.010460	-0.108690	-0.134450	-0.096920	-0.110170	-0.068890	-0.102850	-0.061450	-0.253710	-0.298740	-0.119620	-0.061430	-0.005280	-0.059270	-0.026870	-0.136410	-0.099370	-0.064880	0.004470	-0.078290	0.019650	-0.028630	0.007240	0.035770	-0.046170	0.004740	-0.069080	-0.022480	-0.008860	-0.026270	0.007790	0.005830	-0.076300	-0.045970	-0.001890	-0.004120	0.001370	-0.050140	-0.030150	-0.063230	-0.040540	-0.085500	-0.069190	-0.070330	0.003520	-0.046520	-0.045970	-0.011110	-0.035730	-0.085060	-0.056550	-0.075770	-0.041000	-0.033880	0.018740	-0.024080	-0.019010	-0.016180	-0.035790	-0.091850	-0.044640	0.004910	0.025310	-0.005360	-0.049900	-0.042010	-0.072850	-0.027130	-0.044720	-0.001030
-0.350450	-0.228800	-0.262030	-0.290930	-0.233600	-0.281640	-0.220470	-0.256880	-0.311310	-0.298560	-0.283090	-0.278600	-0.265640	-0.273360	-0.263020	-0.141940	-0.244250	-0.247410	-0.211380	-0.110780	-0.232360	-0.242750	-0.271210	-0.286060	-0.240690	-0.264190	-0.184900	-0.277390	-0.298990	-0.301530	-0.255910	-0.292620	-0.164410	-0.251790	-0.263120	-0.280960	-0.291380	-0.261670	-0.265900	-0.216190	-0.268680	-0.298900	-0.275090	-0.287630	-0.303780	-0.225930	-0.199610	-0.256630	-0.250390	-0.242960	-0.285950	-0.215830	-0.268570	-0.273600	-0.312970	-0.263860	-0.287420	-0.293530	-0.271390	-0.221720	-0.209910	-0.275510	-0.232930	-0.242060	-0.230560	-0.264060	-0.252130	-0.256920	-0.223590	-0.262370
-0.024300	-0.169540	-0.200770	-0.162040	-0.244820	-0.139250	-0.133920	-0.155400	-0.010530	-0.020710	-0.150120	-0.092730	-0.186420	-0.095870	-0.168580	-0.259300	-0.096280	-0.122480	-0.262310	-0.301020	-0.180850	-0.123660	-0.167050	-0.180430	-0.164350	-0.151980	-0.217130	-0.145820	-0.134250	-0.150720	-0.200410	-0.171210	-0.295170	-0.147950	-0.216080	-0.173560	-0.180280	-0.179230	-0.168410	-0.245740	-0.157830	-0.084320	-0.153390	-0.140460	-0.171240	-0.223680	-0.280940	-0.181680	-0.177110	-0.193080	-0.102080	-0.216950	-0.167930	-0.153890	-0.108940	-0.137380	-0.129660	-0.099720	-0.159470	-0.159620	-0.218150	-0.138870	-0.247050	-0.186860	-0.178660	-0.129250	-0.109340	-0.154410	-0.168130	-0.179630
-0.293360	-0.085790	0.027780	-0.053330	0.023470	-0.126990	-0.198060	-0.077090	-0.040260	-0.028070	-0.008550	-0.195150	-0.115020	-0.217590	-0.114510	-0.076200	-0.222890	-0.177150	-0.040420	-0.111070	-0.207880	-0.228440	-0.112800	-0.119960	-0.136610	-0.192740	-0.121100	-0.138570	-0.126980	-0.071730	-0.113000	-0.062870	-0.018950	-0.139410	-0.023950	-0.066930	-0.030380	-0.056780	-0.087500	0.003770	-0.060390	-0.118790	-0.056520	-0.061950	-0.061790	-0.090350	0.005170	-0.108660	-0.104250	-0.058850	-0.166920	-0.062620	-0.085370	-0.093300	-0.142470	-0.117480	-0.103920	-0.155740	-0.083960	-0.100600	-0.118380	-0.168800	-0.057660	-0.110060	-0.113560	-0.155270	-0.186450	-0.123630	-0.167410	-0.139150
0.028260	-0.141730	-0.206330	-0.156130	-0.187250	-0.082550	-0.072490	-0.173150	-0.243390	-0.186170	-0.222090	-0.075760	-0.002320	0.018180	-0.054670	-0.053560	-0.002920	-0.060160	-0.117340	-0.005120	0.029620	-0.026010	-0.108070	-0.067270	-0.096910	0.034460	-0.098380	-0.114490	-0.134210	-0.136020	-0.076110	-0.141330	-0.074050	-0.094640	-0.143050	-0.172530	-0.174640	-0.162500	-0.123120	-0.183290	-0.168440	-0.142680	-0.126890	-0.150820	-0.143340	-0.058160	-0.164810	-0.106480	-0.130180	-0.189230	-0.097220	-0.184230	-0.120300	-0.149860	-0.110870	-0.174760	-0.172150	-0.122500	-0.123110	-0.172220	-0.012380	-0.055460	-0.097850	-0.115620	-0.115070	-0.134870	-0.088650	-0.143350	-0.085920	-0.018990
-0.236100	-0.107950	-0.183140	-0.223280	-0.188410	-0.158610	-0.153740	-0.134410	-0.242450	-0.301450	-0.161890	-0.092960	-0.234250	-0.116220	-0.123940	-0.148480	-0.094770	-0.046780	-0.061560	-0.192240	-0.161240	-0.115420	-0.140110	-0.210470	-0.082530	-0.200070	-0.139760	-0.132930	-0.099010	-0.142950	-0.187090	-0.182440	-0.266870	-0.131140	-0.175090	-0.122350	-0.171270	-0.159160	-0.184800	-0.175320	-0.110780	-0.185510	-0.251710	-0.194210	-0.208310	-0.303020	-0.173210	-0.170800	-0.097460	-0.094650	-0.132220	-0.116170	-0.175460	-0.117370	-0.095550	-0.001840	-0.036840	-0.050500	-0.177750	-0.036800	-0.230480	-0.086430	-0.151220	-0.140130	-0.090860	-0.082040	-0.162670	-0.110430	-0.172770	-0.256610
-0.128730	-0.201310	-0.175070	-0.119960	-0.131820	-0.252970	-0.093170	-0.007250	0.094860	0.088640	-0.085470	-0.156450	0.034850	-0.076930	0.016510	0.008710	-0.123200	-0.127350	-0.118070	-0.030070	-0.124750	-0.155360	-0.050660	-0.051500	-0.219460	-0.084280	-0.034740	-0.143280	-0.187710	-0.109810	-0.119520	-0.030780	0.034050	-0.144540	0.004100	-0.095660	-0.027750	-0.088190	-0.059600	-0.019040	-0.035130	-0.051040	0.057780	-0.040310	-0.067010	-0.027790	-0.100920	-0.087810	-0.122520	-0.180350	-0.148410	-0.107340	-0.044960	-0.108560	-0.081260	-0.130950	-0.098620	-0.140660	0.001850	-0.129730	0.034150	-0.092030	-0.042450	-0.019300	-0.129250	-0.166950	-0.081930	-0.088600	-0.022350	-0.069700
-0.217270	-0.052030	-0.159470	-0.305270	-0.346540	-0.057200	-0.321730	-0.209950	-0.201700	-0.107480	-0.121030	-0.118390	-0.121820	-0.021180	-0.170760	-0.115750	-0.017080	-0.111790	-0.099130	-0.232800	-0.155660	-0.215520	-0.306350	-0.255290	-0.043210	-0.073180	-0.359400	-0.318080	-0.189010	-0.141520	-0.217850	-0.285530	-0.196120	-0.094520	-0.202780	-0.207970	-0.181540	-0.158920	-0.198670	-0.214920	-0.180360	-0.153990	-0.171470	-0.153120	-0.234480	-0.260740	-0.175110	-0.242310	-0.173050	-0.143640	-0.175760	-0.320020	-0.238140	-0.187750	-0.176900	-0.223550	-0.156610	-0.142830	-0.174240	-0.163500	-0.172300	-0.130290	-0.124530	-0.308310	-0.069330	-0.200010	-0.302090	-0.348150	-0.455200	-0.169070
-0.083870	-0.130400	-0.062770	-0.015950	0.060660	-0.114570	0.059470	-0.118570	-0.153610	-0.183290	-0.140690	0.008660	0.020970	0.050970	0.168240	0.081280	0.015560	0.131630	0.042350	0.081780	0.034170	0.036960	0.078500	-0.027320	-0.088680	-0.036860	0.129380	0.074040	0.007180	-0.029690	-0.051610	-0.009350	-0.051840	-0.140860	-0.039730	-0.104520	-0.160240	-0.141580	-0.136700	-0.097440	-0.055010	-0.217160	-0.198140	-0.185730	-0.107050	-0.196550	-0.110470	-0.059150	-0.004100	-0.071290	-0.040520	0.000030	-0.016580	-0.096710	-0.021460	0.080230	-0.019780	-0.007530	-0.102710	-0.004010	0.025830	0.062690	-0.106950	0.028750	-0.144730	-0.062850	-0.051800	0.007120	0.078040	-0.080070
-0.195030	-0.218860	-0.291720	-0.265360	-0.278880	-0.256100	-0.230970	-0.030960	-0.124250	-0.074090	-0.148150	-0.238200	-0.205270	-0.267970	-0.288990	-0.211430	-0.197960	-0.304030	-0.209710	-0.180830	-0.245490	-0.235940	-0.192260	-0.157590	-0.230720	-0.169560	-0.200640	-0.286780	-0.293580	-0.212500	-0.190910	-0.157120	-0.166450	-0.163030	-0.125930	-0.101790	-0.067990	-0.132220	-0.086620	-0.116490	-0.110390	-0.038070	0.011430	-0.018630	-0.176220	-0.035980	-0.191960	-0.173040	-0.184570	-0.213150	-0.221430	-0.178510	-0.164910	-0.102490	-0.137900	-0.237760	-0.111270	-0.198210	-0.086540	-0.187860	-0.183700	-0.258520	-0.066290	-0.185860	-0.060080	-0.177330	-0.138280	-0.106470	-0.160620	-0.224880
-0.052170	0.036090	0.046300	-0.007490	-0.025430	0.034220	-0.086810	-0.157660	-0.090180	-0.175810	-0.079130	-0.061880	-0.082020	-0.014310	-0.061580	-0.101360	-0.107600	-0.040790	-0.075970	-0.153910	-0.034800	-0.057900	-0.138290	-0.104550	0.020010	-0.106330	-0.173210	-0.052080	0.008270	-0.051300	-0.057120	-0.124440	-0.056430	0.007110	-0.109250	-0.103970	-0.086860	-0.040900	-0.101000	-0.079250	-0.109560	-0.090550	-0.173960	-0.158920	-0.010910	-0.135420	0.016570	-0.048280	-0.093890	-0.022940	-0.026700	-0.091610	-0.095940	-0.112330	-0.107900	-0.055890	-0.153590	-0.054110	-0.106000	-0.063820	-0.094870	-0.023130	-0.126590	-0.046530	-0.124850	-0.036380	-0.087080	-0.183940	-0.153960	0.017290
-0.038430	-0.240180	-0.153250	-0.127000	-0.057820	-0.175780	-0.065520	-0.132020	-0.030670	-0.028240	-0.154590	-0.146800	-0.189200	-0.245340	-0.159770	-0.146650	-0.128780	-0.150200	-0.170860	-0.076780	-0.171070	-0.097310	-0.027490	-0.088370	-0.224280	-0.139550	0.008060	-0.006510	-0.133670	-0.194620	-0.091110	-0.037290	-0.178040	-0.228600	-0.170160	-0.102480	-0.156560	-0.189740	-0.148080	-0.188480	-0.115230	-0.194260	-0.104140	-0.131890	-0.169800	-0.010620	-0.208610	-0.128230	-0.108920	-0.184720	-0.159230	-0.092470	-0.144960	-0.156410	-0.151350	-0.143420	-0.095950	-0.143360	-0.200020	-0.138810	-0.120840	-0.217670	-0.187430	-0.199770	-0.188740	-0.154360	-0.047220	0.017790	0.001230	-0.176680
3.297490	3.168060	3.382520	3.296850	3.828990	3.770140	3.234660	3.508280	3.890940	4.314130	3.377120	3.023850	2.168890	1.885700	1.014480	-0.580190	-1.820960	-3.662360	-5.328590	-6.787230	-6.512590	-5.070160	-3.110130	-1.728290	-0.252900	0.406720	0.638220	-0.224860	-1.361680	-2.117950	-2.468400	-2.199970	-2.001060	-1.842240	-1.834900	-1.503690	-1.163320	-0.031290	1.018450	1.346180	1.415910	1.665040	1.664530	1.554590	1.321620	0.829020	1.018520	1.496160	1.241250	0.747370	0.522520	0.757810	1.135410	1.176100	0.480320	0.448980	0.572400	0.239370	-0.663440	-1.414540	-1.615780	-1.570920	-1.415530	-1.520870	-0.383910	-0.136040	0.204520	0.023690	0.007860	-0.179660
-1.305670	-1.131000	-1.012830	-0.615720	-0.915720	-1.131680	-0.917730	-0.588900	0.079130	0.373340	0.952690	0.882020	1.200070	0.732690	0.128770	-0.213800	0.085000	0.390280	0.592480	1.004330	0.478000	0.250350	-0.204330	-0.121590	-0.371260	-0.270220	-0.228460	-0.051610	-0.059200	-0.243200	0.003540	-0.121130	-0.055750	-0.152210	-0.214490	-0.234830	-0.103220	-0.515760	-0.702210	-0.649620	-0.244290	-0.019290	-0.001800	0.250910	0.220700	0.079120	-0.128680	-0.360760	-0.452900	-0.176610	0.097380	0.137500	0.350370	0.459320	0.223630	-0.143000	-0.381610	-0.279230	-0.105620	0.149250	0.035910	0.005310	-0.111490	-0.086790	-0.421410	-0.392370	-0.159110	0.182060	0.396210	0.383330
0.852480	0.741290	0.805950	0.595000	0.072760	-0.437620	-0.329760	-0.315810	-0.377910	-0.209580	-0.200290	0.580510	0.691530	0.505110	0.462640	0.812780	0.526720	0.217660	-0.266700	-0.760940	-0.445270	-0.636400	-0.506210	-0.628380	-0.267930	-0.337290	-0.207000	-0.352640	-0.038290	0.031740	-0.049950	0.192390	0.026650	-0.114260	-0.322120	-0.138710	-0.388510	-0.142080	-0.102780	-0.147030	-0.320540	-0.211920	0.085080	0.070760	0.320700	0.372100	0.074710	0.163930	-0.079820	-0.443480	-0.605550	-0.352520	-0.414600	-0.439120	-0.294800	-0.138290	0.351810	0.309900	0.420080	0.256200	0.313030	0.084730	-0.149790	-0.334170	-0.151300	-0.062680	-0.249570	-0.236720	-0.240090	-0.165620
-1.885380	-1.665220	-1.308760	-0.928620	0.162080	1.198300	0.987060	0.829850	0.383510	-0.090170	-0.475810	-1.168350	-1.190810	-0.652850	-0.613150	-1.133760	-0.735780	-0.489410	-0.026590	0.090340	-0.170170	0.338930	0.512130	0.366070	-0.043740	-0.085300	-0.069860	-0.077830	-0.644350	-0.426880	-0.436500	-0.537640	-0.352700	-0.071260	0.216100	-0.036550	0.253710	0.204870	0.404930	0.321520	0.252010	-0.063200	-0.558850	-0.501640	-0.799490	-0.790310	-0.014310	-0.025430	0.287790	0.530720	0.673900	0.302270	0.314280	0.416880	0.123210	0.250380	-0.373400	-0.433750	-0.885710	-0.779000	-0.703770	-0.351000	0.230670	0.342950	0.394540	0.115960	0.195270	-0.225550	-0.412840	-0.566340
2.745380	2.325250	1.454480	0.972300	0.421180	-0.334290	-0.239100	-0.399640	-0.422370	-0.409610	-0.495840	-0.796640	-1.201210	-1.092840	-0.239750	0.440670	-0.096570	-0.302750	-0.445740	-0.206780	0.162570	-0.365610	-0.408660	0.105980	0.411890	0.470670	0.125390	0.443390	0.851370	0.593200	0.519050	0.462380	0.410370	0.202540	0.077890	0.127790	0.054890	-0.034490	-0.377260	-0.247330	-0.293680	-0.276690	0.050390	-0.293410	-0.142030	-0.021830	-0.627500	-0.456460	-0.397470	-0.345980	-0.602450	-0.229230	-0.248290	-0.457310	-0.100730	-0.325980	-0.167140	-0.267960	0.119530	0.015960	-0.009060	-0.137060	-0.597520	-0.417110	-0.455360	-0.402620	-0.581210	-0.233780	-0.066860	0.111660
