3.692790	3.854960	3.641050	3.624650	3.622090	3.721990	3.783220	3.786060	3.935300	3.953470	3.724000	3.574250	3.582760	3.853650	3.749420	3.669820	3.638540	3.601270	3.753640	3.797300	3.872380	3.766310	3.908760	3.847700	3.930230	4.116300	3.987290	4.158410	4.207560	4.216230	4.171090	4.219000	4.152600	4.187120	4.243400	4.203420	4.046570	3.674980	3.915060	3.792990	3.831410	3.795780	3.778300	3.700870	3.755600	3.751870	3.812440	3.669870	3.618090	3.649930	3.787860	3.779990	3.758760	3.560960	3.613260	3.687890	3.777750	3.737960
-0.004300	-0.057330	-0.043210	-0.061230	-0.035250	-0.010490	-0.083940	-0.075920	-0.115020	-0.094610	-0.080030	0.012990	0.018720	-0.064060	-0.062330	-0.038790	-0.044250	-0.010020	-0.018030	0.016240	-0.043610	0.005360	-0.086200	-0.075300	-0.117410	-0.295390	-0.248620	-0.071120	-0.034850	-0.069510	0.009130	-0.035830	-0.002400	-0.035900	-0.080050	-0.046340	-0.000070	0.002660	-0.074560	-0.048160	-0.094500	-0.065770	-0.026750	0.004780	-0.014870	-0.044220	-0.106770	-0.055350	-0.064620	-0.013000	-0.103480	-0.033630	-0.018440	0.017640	-0.025670	-0.081550	-0.085820	-0.020930
-0.234820	-0.143060	-0.213000	-0.172030	-0.228140	-0.247630	-0.172690	-0.177340	-0.123200	-0.123640	-0.177660	-0.239790	-0.259420	-0.171370	-0.186680	-0.170900	-0.185650	-0.274000	-0.253100	-0.281680	-0.199480	-0.277510	-0.155110	-0.164030	-0.281180	-0.243470	-0.316120	-0.222150	-0.241620	-0.136970	-0.253670	-0.213300	-0.205840	-0.225320	-0.176540	-0.254890	-0.251750	-0.207250	-0.207360	-0.203500	-0.196810	-0.252060	-0.264040	-0.271820	-0.267380	-0.251300	-0.197810	-0.277580	-0.274080	-0.288620	-0.172040	-0.232460	-0.260760	-0.255950	-0.215430	-0.177840	-0.210620	-0.233510
-0.122630	-0.208450	-0.146450	-0.257780	-0.212560	-0.191480	-0.197450	-0.216090	-0.237170	-0.242970	-0.197910	-0.218260	-0.175090	-0.183540	-0.192250	-0.258970	-0.254920	-0.131520	-0.128960	-0.120990	-0.154890	-0.129950	-0.231420	-0.235570	-0.104290	-0.079130	-0.074700	-0.151800	-0.180180	-0.290170	-0.145950	-0.168960	-0.221000	-0.164060	-0.185390	-0.081590	-0.090560	-0.267350	-0.121550	-0.196870	-0.154200	-0.087620	-0.111570	-0.161130	-0.095110	-0.163120	-0.183440	-0.113040	-0.110590	-0.115170	-0.182280	-0.135740	-0.075210	-0.179590	-0.236120	-0.271400	-0.173640	-0.200390
-0.333520	-0.269090	-0.261970	-0.085680	-0.084700	-0.120750	-0.225780	-0.191520	-0.247440	-0.250080	-0.221680	-0.116950	-0.179850	-0.286560	-0.205670	-0.129940	-0.115980	-0.205110	-0.219430	-0.183360	-0.263740	-0.171450	-0.127420	-0.141860	-0.058090	-0.016310	0.051330	-0.254260	-0.165380	-0.085400	-0.221450	-0.211190	-0.152260	-0.172000	-0.186890	-0.254790	-0.351430	-0.114890	-0.304840	-0.166950	-0.217530	-0.286530	-0.200980	-0.101880	-0.257810	-0.156970	-0.174650	-0.190200	-0.175390	-0.200170	-0.192740	-0.241470	-0.338780	-0.173970	-0.105810	-0.072750	-0.206170	-0.145330
0.078070	0.050810	0.044340	-0.082310	-0.108860	-0.167710	0.001150	-0.020580	0.010020	0.004410	-0.002330	-0.109520	-0.053020	0.054990	-0.010370	-0.017830	-0.097430	-0.040080	-0.077370	-0.089960	0.068420	-0.084800	-0.089990	-0.036540	-0.237000	-0.267350	-0.331170	0.002170	-0.060160	-0.096260	-0.014530	-0.002530	-0.036990	-0.099370	-0.057070	-0.084970	0.040660	-0.053430	0.013610	-0.074400	-0.066190	-0.001920	-0.114460	-0.190050	-0.041720	-0.070400	-0.018490	-0.087370	-0.104470	-0.097940	-0.044970	-0.030960	0.065260	-0.044390	-0.042840	-0.055160	0.013660	-0.032220
-0.194510	-0.171780	-0.195890	-0.206500	-0.254050	-0.077540	-0.228510	-0.246540	-0.209090	-0.191690	-0.258620	-0.165380	-0.216010	-0.220100	-0.222890	-0.276490	-0.173690	-0.205880	-0.080930	-0.053310	-0.203060	-0.079580	-0.121780	-0.159670	-0.121500	-0.228380	-0.144520	-0.165710	-0.181580	-0.164750	-0.109790	-0.135280	-0.137960	-0.094850	-0.151420	-0.002470	-0.109800	-0.260530	-0.166490	-0.174420	-0.151920	-0.191570	-0.048140	-0.049470	-0.080620	-0.136370	-0.229270	-0.130550	-0.092930	-0.105290	-0.169130	-0.155550	-0.196610	-0.154490	-0.218000	-0.256930	-0.228220	-0.204310
-0.194760	-0.149750	-0.158330	-0.067190	0.045760	-0.220290	-0.133830	-0.110190	-0.168080	-0.166950	-0.068550	-0.117310	-0.084170	-0.170620	-0.087700	-0.007160	-0.164290	-0.115010	-0.217830	-0.058310	-0.075640	-0.108630	-0.040130	-0.148970	-0.031160	0.033210	-0.136070	-0.164260	-0.012320	0.003260	-0.146190	-0.115620	-0.095740	-0.110290	0.012200	-0.223650	-0.263530	-0.069000	-0.152790	-0.054930	-0.113200	-0.126900	-0.182530	-0.103380	-0.232880	-0.156090	-0.146820	-0.207030	-0.266000	-0.215440	-0.058390	-0.095180	-0.117960	-0.176730	-0.090360	-0.046070	-0.139970	-0.097580
-0.298630	-0.303680	-0.203470	-0.252250	-0.416220	-0.252460	-0.303580	-0.317490	-0.388540	-0.412350	-0.399260	-0.331180	-0.327110	-0.304690	-0.329920	-0.360230	-0.296700	-0.296840	-0.262220	-0.292240	-0.226110	-0.245500	-0.369460	-0.230580	-0.211610	-0.243720	-0.038670	-0.152200	-0.212140	-0.334930	-0.119450	-0.146610	-0.218300	-0.266450	-0.388570	-0.164010	-0.227690	-0.314330	-0.381500	-0.437270	-0.418000	-0.354490	-0.254980	-0.325070	-0.182730	-0.190070	-0.219500	-0.186600	-0.117740	-0.269860	-0.362430	-0.383810	-0.342610	-0.203610	-0.177830	-0.233270	-0.185790	-0.230050
-0.000590	0.020910	-0.069130	-0.084070	-0.021180	-0.147280	-0.090230	-0.111150	-0.035120	-0.023610	-0.053210	-0.065520	-0.109670	-0.054910	-0.029460	-0.037570	-0.078830	-0.045170	-0.012250	0.154010	0.043910	0.110720	0.113520	0.048570	-0.142960	-0.204110	-0.252770	-0.026060	-0.021320	0.069890	-0.028090	0.008320	0.028550	-0.010070	0.106640	-0.013330	-0.067360	-0.098110	0.041340	0.058200	0.048030	-0.003610	0.010640	0.025720	-0.061570	0.012870	-0.058220	-0.094790	-0.145440	-0.066380	0.042830	0.057080	0.043190	-0.027350	-0.047050	-0.031900	-0.013160	0.004480
-0.243930	-0.190920	-0.154070	-0.139070	-0.159670	-0.107660	-0.185540	-0.172580	-0.181200	-0.165850	-0.169850	-0.150470	-0.117710	-0.210860	-0.206910	-0.133270	-0.204750	-0.222150	-0.217420	-0.230110	-0.252980	-0.264470	-0.161750	-0.281000	-0.132660	-0.092960	-0.123690	-0.247090	-0.123530	-0.160410	-0.199570	-0.236960	-0.165830	-0.167030	-0.165360	-0.163510	-0.170820	-0.166410	-0.215810	-0.143350	-0.203420	-0.184670	-0.194980	-0.144010	-0.178840	-0.237840	-0.238360	-0.175010	-0.154090	-0.161760	-0.160300	-0.200050	-0.197960	-0.244290	-0.199260	-0.170320	-0.269350	-0.192230
-0.024690	-0.083950	-0.085500	-0.061590	-0.051050	-0.067220	0.003800	0.009210	-0.064120	-0.080510	-0.033850	-0.057000	-0.054850	0.002960	-0.001790	-0.101070	0.014250	0.001370	-0.038290	-0.111450	-0.006950	-0.066060	-0.184750	-0.008300	0.008680	-0.090360	-0.108730	-0.007180	-0.149150	-0.139890	-0.035790	-0.002060	-0.125090	-0.064830	-0.146970	-0.101190	-0.057910	-0.021640	-0.083650	-0.173710	-0.096600	-0.098060	-0.077360	-0.126660	-0.052740	-0.051980	-0.003490	-0.060540	-0.046480	-0.082520	-0.128580	-0.097660	-0.123480	-0.006040	-0.047690	-0.108930	-0.006680	-0.115080
-0.040840	-0.065600	-0.026820	-0.081160	-0.048290	-0.043170	-0.094090	-0.094620	-0.013760	-0.015370	-0.070040	-0.064340	-0.096870	-0.093180	-0.111230	-0.024380	-0.085490	-0.091870	-0.068950	-0.151710	-0.154540	-0.080800	-0.013000	-0.092490	-0.243820	-0.024510	-0.085780	-0.173100	-0.111120	-0.070890	-0.220540	-0.227730	-0.068750	-0.148520	-0.095880	-0.112780	-0.072680	-0.116270	-0.002240	0.075550	0.041260	0.015840	-0.096880	-0.097070	-0.106290	-0.141560	-0.050170	-0.110460	-0.079170	-0.068100	-0.066020	-0.038520	0.011640	-0.109770	-0.119080	-0.062960	-0.095690	-0.017990
