-0.096620	-0.061090	-0.134850	-0.082870	-0.120560	-0.187090	-0.069420	-0.106860	-0.087930	-0.132420	-0.057570	-0.174440	-0.163160	-0.206360	-0.070780	-0.076290	-0.178740	-0.122750	-0.126180	-0.112160	-0.157330	-0.162810	-0.114870	-0.084950	-0.165290	-0.170630	-0.129030	-0.105220	-0.118100	-0.085860	-0.142370	-0.200690	-0.125400	-0.167270	-0.185460	-0.192590	-0.161750	-0.186930	-0.102740	-0.111130	-0.197500	-0.149230	-0.120690	-0.129540	-0.141670	-0.132380
-0.067060	-0.075150	-0.054980	-0.099640	-0.034290	0.023740	-0.049720	-0.066910	-0.122510	-0.064070	-0.101690	-0.034840	-0.025010	-0.015790	-0.110460	-0.098030	-0.019050	-0.016110	-0.009770	-0.013420	0.001780	-0.012920	-0.032600	-0.066310	0.009800	-0.023590	-0.046750	-0.085540	-0.097470	-0.079150	-0.100660	-0.046200	-0.127390	-0.074570	-0.045700	-0.069530	-0.073350	-0.057500	-0.099720	-0.094990	-0.056510	-0.074440	-0.066030	-0.030040	-0.086430	-0.068860
-0.113430	-0.102210	-0.105790	-0.131820	-0.161050	-0.135600	-0.148470	-0.128500	-0.158400	-0.184130	-0.136950	-0.140940	-0.125740	-0.111660	-0.029720	-0.087310	-0.154930	-0.173510	-0.127660	-0.021320	-0.158480	-0.136910	-0.126340	-0.120890	-0.173880	-0.119410	-0.118430	-0.133070	-0.103260	-0.035980	0.045440	-0.078150	-0.044240	-0.092190	-0.105690	-0.045250	-0.069230	-0.096940	-0.082730	-0.079230	-0.052600	-0.058750	-0.087770	-0.122520	-0.135380	-0.095370
5.875750	5.379680	4.313650	3.004650	1.937240	0.512580	0.662430	0.236940	1.222060	0.853240	0.191240	-0.470670	-1.320560	-1.425090	-0.827230	-0.353340	0.024540	-0.208080	-0.641710	-1.209830	-1.112060	-1.603150	-2.233500	0.378020	3.493870	6.285010	8.043520	9.049620	8.911350	8.242800	6.036270	2.166440	0.602320	-0.150000	-0.518370	-0.881540	-1.198240	-1.810540	-2.399450	-2.771340	-3.045860	-3.000780	-2.675740	-2.014090	-1.238120	-0.337300
-0.591910	-0.469050	-0.250870	-0.122810	0.330940	0.532770	0.511030	0.556050	-0.006160	-0.191330	-0.335740	-0.406290	-0.549060	-0.240070	-0.070890	0.092720	-0.102270	0.068660	0.160690	0.399770	0.210330	0.145650	0.043920	-0.622060	-1.411790	-1.721740	-1.242520	-0.716490	0.087590	0.393560	0.842750	1.445140	1.310070	0.557060	0.088360	0.085960	0.128980	0.277770	0.038960	-0.225740	-0.101900	0.076890	0.198660	0.210000	0.276070	0.278620
0.036760	0.056300	0.219360	0.416010	0.292360	0.134980	0.187360	0.271150	0.340160	0.153120	-0.009800	-0.080270	-0.165150	-0.225370	-0.301130	-0.345230	-0.233740	-0.066230	-0.030610	-0.001280	0.094800	-0.177590	0.011730	-0.288760	-0.398620	-0.297070	-0.261310	-0.376220	-0.314720	-0.006050	0.116190	0.317930	0.030300	-0.132040	-0.228240	-0.253130	-0.328260	-0.076220	0.318760	0.356990	0.228720	0.291230	0.352260	0.333860	0.167420	0.093980
-0.214080	-0.289440	-0.485490	-0.698680	-0.663420	-0.434180	-0.448920	-0.532540	-0.364430	-0.006330	0.086230	0.009100	0.113750	-0.071000	0.056190	0.041700	0.089160	-0.291930	-0.265050	-0.438870	-0.577170	-0.104200	-0.441630	0.239910	0.559480	0.762240	0.592810	0.698200	0.429040	0.120030	0.016140	-0.535690	-0.286180	-0.213790	0.035110	0.063240	0.118720	-0.288930	-0.730200	-0.872600	-0.750440	-0.821660	-0.925730	-0.729250	-0.356230	-0.151010
0.508460	0.488320	0.214540	0.124300	-0.241290	-0.625100	-0.714280	-0.706550	-0.619000	-0.656750	-0.266550	0.126690	0.268400	0.372780	0.030840	-0.137970	-0.128270	0.101580	-0.108930	-0.068160	0.282430	0.000620	0.356040	0.365500	0.547000	0.264420	0.075600	-0.482530	-0.884480	-1.145070	-1.502570	-1.356520	-0.918250	0.072020	0.179570	0.137540	-0.046220	-0.099730	0.087600	0.424740	0.281550	0.185360	0.281300	0.005740	-0.381960	-0.552310
-0.714610	-0.792640	-0.369210	-0.141150	0.419670	0.873380	1.145710	0.998540	0.957050	0.735000	0.004290	-0.492680	-0.789770	-0.689330	-0.231410	-0.007830	-0.315620	-0.258560	0.016850	0.193340	-0.092180	-0.116050	-0.143150	-0.223570	-0.378880	-0.448340	-0.424740	-0.161720	0.294140	0.561140	0.674970	0.731050	0.166310	-0.625580	-0.676540	-0.607520	-0.366370	0.132040	0.312210	0.156010	0.261970	0.378840	0.220300	0.344580	0.456820	0.396210
0.361970	0.500110	0.211660	0.092330	0.029200	-0.092860	-0.502750	-0.247910	-0.481130	-0.333160	-0.098850	-0.125770	-0.067340	-0.129900	-0.343810	-0.677530	0.004970	-0.103670	-0.132690	-0.332540	-0.325230	0.081390	-0.218080	-0.434370	-0.740280	-0.478350	-0.298790	-0.053020	-0.017880	0.053910	0.607540	0.654330	1.060610	1.268590	1.052110	0.911240	0.604210	-0.089060	-0.693490	-1.083630	-1.118500	-1.079480	-0.762350	-0.528610	-0.215870	0.087020
-0.221810	-0.552080	-0.614160	-0.410280	-0.197170	0.125730	0.225670	-0.152100	0.305840	0.211510	-0.205580	-0.576500	-0.943420	-0.901150	-0.576210	-0.312530	-0.822340	-0.540400	-0.345590	0.073350	0.390750	0.016200	0.436040	0.948380	1.073420	0.333710	0.160250	-0.227560	-0.121760	-0.128780	-0.635810	-0.542980	-0.549370	-0.488590	-0.882250	-1.090040	-1.083050	-0.468020	0.180600	0.417120	0.796280	0.793340	0.687200	0.393110	-0.056520	-0.359150
0.786510	0.523640	0.237880	-0.229960	-0.274390	-0.343040	-0.283220	-0.544570	-0.224480	-0.036940	-0.227930	-0.076560	-0.076200	0.100230	0.158880	-0.304170	0.057120	-0.000380	-0.068440	-0.274550	-0.374670	-0.103440	-0.208390	0.410730	0.436210	0.632790	-0.151120	-0.297770	-0.661380	-1.127530	-1.326680	-1.912890	-1.178080	-0.170050	0.824430	0.819230	0.734390	0.377540	0.052470	0.047110	-0.203420	-0.496090	-0.686460	-0.474060	-0.194720	-0.320620
-0.319690	-0.140020	-0.310500	0.021560	0.429410	0.799050	0.331100	0.719000	0.653120	0.708250	0.378480	-0.512310	-0.704250	-0.897940	-0.877730	-1.166250	-0.962170	-0.645410	-0.204660	-0.141000	-0.030170	0.387690	0.431860	0.199140	0.041260	-0.394340	0.059320	0.231010	0.410200	0.739430	1.128860	1.497050	1.190160	0.969300	-0.215740	-0.616540	-0.516070	-0.486400	-0.576080	-0.881150	-0.422510	-0.222160	0.122370	0.014730	-0.143950	0.150400
-0.171400	-0.520380	-0.308240	-0.273020	-0.151860	-0.217330	0.229990	-0.162420	-0.210270	-0.539070	-0.572390	-0.155720	-0.329150	-0.112110	-0.096390	0.343390	0.072750	-0.180560	-0.458450	-0.030250	0.063210	-0.287910	-0.200830	-0.029350	0.139760	0.217900	-0.028870	-0.289660	-0.013880	-0.266860	-0.617250	-0.773400	-0.623540	-0.582260	0.025780	0.334640	-0.024820	0.182030	0.317510	0.280090	0.102560	0.065480	-0.126870	0.047140	0.208880	-0.039990
-0.026550	0.332490	0.306890	0.195150	-0.139120	-0.184200	-0.423170	-0.267380	-0.315680	-0.075010	0.058650	0.008970	0.237530	0.152010	0.277620	0.146230	0.321630	0.450780	0.535200	0.028210	-0.156290	-0.187340	-0.291730	-0.488990	-0.676440	-0.630550	-0.663250	-0.488780	-0.794010	-0.446290	-0.065710	0.125860	0.130960	0.127640	0.007060	-0.181580	0.050300	-0.185180	-0.175820	0.113300	0.042030	0.038850	0.110440	-0.017700	-0.153070	-0.122170
-0.295090	-0.336640	-0.407470	-0.363380	-0.423820	-0.542220	-0.345090	-0.147110	0.016680	0.084560	0.558030	0.630950	0.472090	0.115840	-0.170510	0.147870	-0.217960	-0.403960	-0.466110	-0.082110	-0.106820	-0.165180	-0.348090	-0.415320	0.173750	0.428090	0.993510	0.935040	0.991220	0.514060	0.173550	0.065950	-0.283930	-0.659490	-0.648110	-0.168820	-0.076300	0.135590	0.006180	-0.334140	-0.406880	-0.349340	-0.404240	-0.389670	-0.344950	-0.150920
0.638300	-2.809540	-5.694820	-7.632510	-3.262670	2.002620	3.723980	2.759860	-1.367710	-3.543180	-3.151620	-1.142920	0.836700	1.389960	0.810890	0.103740	0.067310	-0.208790	-0.752700	-1.330640	-1.197640	-0.402380	-0.163460	2.626140	5.977130	8.581480	7.350010	-0.032190	-5.420320	-7.049320	-4.973260	-2.025430	-1.654960	-1.749680	-1.197260	-0.149330	0.379340	-0.233670	-1.563080	-2.218180	-1.506240	0.497880	2.199280	2.506930	1.734700	0.593970
-0.679930	-0.310160	0.327990	1.231030	0.957160	0.309420	-0.386870	-1.001390	-1.086050	-0.655720	-0.093590	0.332930	0.309360	-0.015670	-0.016740	0.140260	0.076000	-0.023980	-0.099130	0.123890	0.224650	-0.206690	-0.499560	-1.322220	-1.755020	-1.456100	0.017020	2.398290	3.346820	1.900020	-0.559090	-1.861520	-1.412650	-0.106690	0.306100	-0.087040	-0.382690	-0.314440	-0.138820	-0.195920	-0.181300	-0.024570	0.436150	0.504100	0.223320	-0.020460
-0.445720	-0.552920	-0.156530	0.538810	0.547620	0.035740	-0.781400	-0.917800	0.030760	0.517370	0.418620	-0.323400	-1.190210	-0.785430	-0.132560	0.580840	0.929370	0.184470	-0.326840	-0.673630	-0.461940	0.136910	0.407660	0.051720	-0.591190	-0.724960	-0.431630	0.430410	0.678010	0.454640	0.163380	-0.193850	-0.507720	-0.688120	-0.509040	-0.088330	0.353170	0.509770	0.613250	0.312180	-0.312010	-0.715490	-0.597130	0.186860	0.638370	0.513710
0.700480	0.786350	0.176250	-1.060060	-1.072190	-0.326000	0.816320	1.348930	0.302570	-0.414690	-0.686080	-0.409020	0.566730	0.310140	0.184590	-0.279380	-0.840810	-0.370520	-0.385900	-0.019290	0.123640	0.222310	0.061770	0.389380	0.710980	0.612280	0.420090	-0.877050	-1.203920	-0.942620	-0.370320	0.116880	0.255390	0.180860	0.155450	0.196660	-0.128470	-0.505500	-1.233340	-1.214720	-0.195900	0.806980	1.088820	0.279590	-0.485940	-0.564010
-0.162700	-0.447580	-0.853620	-0.837000	-0.727060	-0.411720	-0.029970	-0.094420	0.274190	0.135630	0.154780	0.674250	0.502860	0.518440	-0.647030	-1.504200	-0.827500	0.065010	1.358470	1.083350	-0.122850	-1.096570	-1.032670	0.078560	1.211950	1.143130	-0.533510	-2.232880	-2.759840	-1.194920	0.770970	1.983370	1.688760	0.769370	-0.152050	-0.906330	-0.900110	-0.576270	0.633230	1.388300	0.754030	-0.373800	-1.571080	-1.565790	-0.774050	-0.265260
-0.315150	-0.214030	0.510580	1.101660	1.483440	1.078390	-0.040360	-0.723520	-1.233320	-0.780830	-0.431770	-0.640960	-0.845080	-0.692150	0.719280	1.615960	0.874620	-0.495670	-1.708370	-0.873190	0.656290	1.107980	0.726490	-0.857790	-1.621550	-1.137060	0.036740	1.755560	1.986640	0.865880	-0.573380	-1.766190	-1.624300	-1.052400	-0.146900	0.740900	1.048420	1.133470	0.191900	-0.716190	-0.884960	-0.606300	0.513010	1.036080	0.829730	0.454500
0.086280	0.180750	-0.289070	-0.664030	-0.950570	-0.530500	0.086470	0.295220	0.124700	-0.149400	-0.062440	-0.136160	0.316020	0.086420	-0.511330	-0.825800	-0.372680	0.639310	1.118740	0.266610	-1.205810	-0.894940	-0.419890	0.516550	0.482250	-0.511690	-0.105010	-0.040680	0.572580	0.798600	0.303490	0.256450	0.109390	0.224130	0.065950	-0.405870	-1.005270	-1.594010	-1.508420	-1.055030	0.037020	1.087780	1.189200	0.674430	-0.074850	-0.374450
0.519380	0.204100	-0.426250	-0.888020	0.120630	1.059190	1.281380	0.145540	-1.042000	-1.301560	-0.835530	0.133830	-0.175470	-0.198290	0.062910	0.283060	0.426580	-0.188920	-0.470150	0.286570	1.143280	0.602600	0.132670	-0.405670	-0.176050	0.098530	-0.884300	-1.259650	-0.836530	0.247490	0.663530	0.302870	-0.623350	-0.910540	-0.611210	-0.461230	0.237590	0.875150	1.601460	1.485840	0.404640	-0.863870	-1.509470	-1.013360	-0.362220	0.097070
0.627190	0.060560	-0.632980	-1.924570	-1.325070	0.240330	1.038580	1.387870	-0.132750	-1.041590	-0.964260	-0.296070	0.930760	1.158300	0.532110	-1.087450	-1.569030	-0.729240	0.600580	1.494240	0.114180	-0.712900	-1.236740	-0.164400	1.626940	1.543940	0.037550	-2.513070	-3.261140	-1.562510	1.004750	1.720760	1.460420	0.681150	0.563040	1.030170	-0.057570	-1.033030	-1.888910	-1.301420	0.371140	0.889410	0.559350	-0.562130	-1.077320	-0.690420
-0.089170	0.235600	-0.195980	0.074250	0.363700	0.549530	0.730990	-0.364570	-0.809300	-0.507770	-0.221810	-0.660650	-1.087230	-1.308250	-0.264570	0.730760	0.724120	0.767760	0.149440	-0.065900	-0.062140	0.117330	0.622620	0.210510	-0.621970	-1.522640	-0.845810	0.799490	1.807340	1.952300	0.148300	-0.862420	-1.267180	-1.092100	-0.800830	-1.193850	-0.497530	0.174060	0.930090	0.404600	-0.546170	-0.396600	0.208950	0.959510	0.805140	0.267780
-0.103210	-0.498220	-0.167780	0.048150	0.595210	0.699970	-0.045270	-0.439230	-0.947530	-0.955200	-0.337590	0.845140	1.049000	0.706790	-0.503170	-0.947800	-0.245380	-0.206370	0.090350	0.074660	0.149240	0.104500	-0.410780	-0.454200	0.181510	0.690860	0.322170	-0.664900	-1.050080	-0.850720	-0.097520	0.343370	0.088860	0.139300	0.400040	0.724780	0.366230	-0.250230	-0.807410	-0.518150	0.237510	0.193570	-0.007650	-0.306280	-0.340570	-0.064360
-0.095180	0.353810	0.431300	0.223170	-0.860640	-1.410780	-0.844490	0.159850	1.240090	1.092770	0.217580	-0.892240	-1.050140	-0.312720	0.790260	1.058310	0.241110	-0.460590	-0.893430	-0.802760	-0.397460	-0.061930	0.204380	0.066080	-0.670310	-0.732650	-0.374490	0.440130	0.660600	0.287180	0.197020	-0.048390	0.256660	0.003670	-0.459650	-0.509700	-0.393570	0.021910	0.378490	0.411100	0.011870	-0.216390	-0.470350	-0.465900	-0.216070	-0.193220
-0.434310	-0.524430	-0.400150	0.056500	0.339870	0.055760	-0.089080	-0.166310	0.219750	0.591380	0.636310	0.472720	-0.313890	-1.163830	-1.579750	-0.412000	0.690460	0.933790	0.145390	-0.986520	-0.605050	-0.087590	0.339010	0.352290	0.252350	0.423430	0.890110	0.676260	-0.102810	-1.193200	-2.018960	-0.976540	-0.027300	0.695420	0.567680	-0.250360	-0.076360	0.139970	0.144450	-0.197060	-0.864850	-0.770460	-0.071960	0.597470	0.786520	0.436740
