1.799040	1.799040	1.799420	2.805350	3.193250	3.255000	3.140600	3.188720	3.178270	3.111220	3.062740	3.082290	3.142040	3.163270	3.102700	3.087860	3.091580	3.167120	3.049230	3.159470	3.026130	3.064100	2.996310	3.023530	2.972190	3.072010	3.038200	3.041930	3.104430	3.118200	3.268580	3.070570	3.098170	3.202760	3.074960	3.172830	3.158790	3.165410	3.152550	3.100970	3.080210	3.088770	3.159440	3.138640	3.129370	3.157640	3.211160	3.181610	3.250680	3.097640	3.136580	3.165110	3.358390	3.575390	3.755750	3.724440	3.983050	3.850530	3.721280	3.738190	3.757280	3.802640	3.736950	3.399160	3.650870	3.423480	3.470090	3.330390	3.210100	3.244540	3.147190	3.228250	3.084860	3.142600	3.213110	3.219520	3.093460	3.128800	3.166370	3.162560	3.202590	3.145190	3.213490	3.253430	3.095690	3.082350	3.065960	3.066740	3.044940	3.108030	3.044780	3.112480	3.041380	3.054130	3.075650	2.994580	3.033020	3.071180	3.019860	3.051710	3.048710	3.020050	3.024770	3.125000	3.047710	3.053940	3.070180	3.049610	3.074950	3.010630	3.034800	3.031670	3.064940	3.102360	3.076530	3.038540	3.043120	2.998970	2.990210	3.016560	3.028020	3.010500	3.018410
0.139670	0.139670	0.138470	-0.001380	-0.163110	-0.186430	-0.113410	-0.173870	-0.152560	-0.091490	-0.085620	-0.072490	-0.103830	-0.130350	-0.124120	-0.122620	-0.082940	-0.150040	-0.056490	-0.125870	-0.058420	-0.073180	-0.060170	-0.073940	-0.009540	-0.089170	-0.038530	-0.095620	-0.087440	-0.112620	-0.187080	-0.059600	-0.088780	-0.139880	-0.092610	-0.162840	-0.100790	-0.134960	-0.119110	-0.085670	-0.065510	-0.094290	-0.134760	-0.118160	-0.090740	-0.167010	-0.156880	-0.128180	-0.178720	-0.078350	-0.085870	-0.100660	-0.189280	-0.261490	-0.295940	-0.174480	-0.083580	-0.020380	0.036230	0.032350	0.017650	-0.026020	0.016860	-0.123360	-0.144620	-0.182110	-0.167070	-0.112670	-0.127170	-0.173880	-0.098200	-0.156780	-0.074780	-0.123240	-0.157850	-0.145900	-0.072300	-0.090740	-0.125740	-0.160980	-0.182480	-0.081310	-0.168690	-0.171280	-0.102760	-0.091210	-0.076740	-0.091560	-0.068320	-0.115950	-0.084610	-0.112620	-0.072190	-0.060340	-0.078940	-0.066380	-0.059920	-0.114120	-0.047760	-0.100780	-0.075540	-0.057280	-0.051450	-0.114210	-0.098000	-0.072360	-0.101250	-0.103860	-0.084000	-0.062970	-0.058130	-0.088190	-0.083080	-0.095740	-0.049190	-0.044010	-0.068110	-0.055190	-0.040840	-0.046580	-0.031550	-0.075710	-0.031470
-0.540920	-0.540920	-0.533690	-0.432090	-0.276780	-0.321380	-0.318550	-0.306810	-0.236800	-0.285500	-0.291800	-0.288580	-0.276070	-0.219590	-0.223950	-0.249490	-0.295890	-0.246500	-0.263590	-0.233860	-0.300900	-0.259860	-0.258480	-0.230810	-0.271200	-0.273270	-0.278420	-0.214270	-0.272660	-0.241200	-0.303820	-0.322870	-0.334460	-0.215050	-0.284580	-0.200940	-0.314410	-0.234920	-0.254610	-0.252160	-0.287780	-0.286440	-0.233190	-0.238670	-0.287010	-0.243640	-0.244600	-0.239330	-0.289170	-0.323890	-0.284420	-0.260790	-0.336450	-0.345550	-0.355820	-0.239160	-0.179920	-0.235440	-0.266370	-0.247620	-0.238570	-0.198610	-0.265180	-0.187960	-0.299970	-0.297020	-0.276560	-0.271220	-0.282610	-0.206760	-0.238750	-0.243610	-0.296210	-0.203950	-0.244400	-0.282870	-0.296450	-0.297810	-0.287940	-0.215670	-0.244440	-0.286690	-0.261990	-0.305790	-0.287420	-0.285480	-0.253010	-0.262310	-0.281640	-0.202130	-0.263410	-0.276010	-0.260480	-0.250420	-0.293640	-0.243290	-0.291100	-0.217390	-0.279240	-0.272400	-0.231090	-0.274360	-0.267280	-0.203390	-0.282560	-0.277440	-0.268310	-0.236460	-0.274400	-0.254990	-0.273000	-0.267230	-0.277880	-0.184550	-0.288860	-0.267750	-0.200880	-0.241300	-0.308070	-0.247560	-0.282250	-0.260840	-0.282560
0.126170	0.126170	0.109770	-0.104870	-0.140520	-0.031120	-0.117990	-0.038630	-0.191960	-0.117840	-0.151810	-0.160810	-0.090670	-0.192560	-0.209940	-0.167180	-0.115340	-0.110910	-0.184910	-0.112190	-0.080660	-0.141990	-0.158580	-0.180070	-0.163180	-0.083290	-0.102550	-0.209330	-0.085820	-0.156470	-0.008470	-0.077040	-0.067510	-0.194450	-0.144300	-0.194090	-0.101330	-0.126710	-0.155330	-0.189070	-0.126290	-0.128630	-0.189580	-0.168020	-0.091110	-0.114750	-0.106640	-0.128620	-0.037150	-0.111900	-0.133030	-0.136640	0.013810	0.012770	0.053670	-0.147550	-0.189280	-0.135560	-0.128260	-0.139120	-0.159790	-0.174480	-0.106970	-0.166460	-0.042200	-0.065500	-0.080070	-0.078350	-0.077380	-0.169490	-0.187480	-0.106730	-0.164250	-0.225040	-0.137060	-0.080710	-0.154170	-0.129150	-0.173680	-0.219780	-0.121930	-0.203320	-0.170070	-0.061360	-0.154570	-0.126450	-0.199340	-0.180020	-0.146950	-0.255910	-0.166150	-0.111290	-0.195980	-0.139110	-0.076210	-0.204720	-0.088310	-0.177010	-0.137910	-0.079810	-0.188250	-0.163700	-0.153260	-0.205100	-0.114220	-0.106660	-0.106390	-0.182440	-0.070090	-0.181380	-0.100440	-0.094060	-0.076970	-0.242130	-0.091520	-0.117940	-0.222450	-0.167100	-0.082190	-0.169830	-0.115940	-0.115220	-0.115250
-0.200450	-0.200450	-0.169490	0.052980	0.014880	-0.102780	0.016470	-0.099340	0.037190	-0.045750	0.031380	0.014920	-0.136600	0.042830	0.058080	0.031130	-0.033830	-0.062260	0.030920	-0.112970	-0.114800	-0.049840	-0.022220	-0.039250	-0.046880	-0.111190	-0.104980	0.039390	-0.107170	-0.007340	-0.062120	-0.061680	-0.028420	0.009040	0.018890	0.025690	0.000000	-0.077000	-0.006950	0.017020	-0.035000	-0.020650	0.024040	-0.000500	-0.106390	-0.069810	-0.097580	-0.111670	-0.107620	0.007040	-0.039380	-0.074810	-0.058460	0.062020	-0.011400	0.044340	-0.111930	-0.178620	-0.144560	-0.147130	-0.096910	-0.124470	-0.172440	-0.089410	-0.127290	-0.022950	-0.060270	-0.131430	-0.104730	-0.053300	0.007680	-0.117840	0.013850	0.014590	-0.051830	-0.091750	0.002010	-0.017150	0.044800	0.032040	-0.073250	0.074820	-0.009500	-0.127270	-0.022150	-0.089550	0.018620	0.008410	-0.041810	0.055980	-0.004800	-0.088860	0.027510	-0.094450	-0.128990	0.023560	-0.102300	-0.016640	-0.051210	-0.105210	-0.010610	-0.008370	-0.002660	0.021370	-0.041390	-0.048590	-0.065800	0.035370	-0.139880	0.009290	-0.123140	-0.094750	-0.125590	0.042980	-0.117810	-0.092270	0.008620	-0.066560	-0.074180	0.007880	-0.067990	-0.081290	-0.072530
-0.124520	-0.124520	-0.168190	-0.083840	-0.095150	-0.033950	-0.118610	-0.088870	-0.159650	-0.107410	-0.166270	-0.167690	-0.057870	-0.198960	-0.169950	-0.175400	-0.118730	-0.143310	-0.200560	-0.098430	-0.116630	-0.123630	-0.160560	-0.088950	-0.094770	-0.126240	-0.114750	-0.198710	-0.145620	-0.180270	-0.196380	-0.179640	-0.193350	-0.142410	-0.170370	-0.169860	-0.182030	-0.126780	-0.104040	-0.180640	-0.145600	-0.163450	-0.148060	-0.159840	-0.080240	-0.074300	-0.057420	-0.039200	-0.119590	-0.155960	-0.138640	-0.111330	-0.224880	-0.327960	-0.198440	-0.261240	-0.073410	-0.004730	-0.087170	-0.095010	-0.159240	-0.094460	-0.103900	-0.079160	-0.057930	-0.118530	-0.115300	-0.042880	-0.067550	-0.071700	-0.147350	-0.022950	-0.114720	-0.070750	-0.086450	-0.080530	-0.093120	-0.106960	-0.113930	-0.095150	-0.046690	-0.153970	-0.033410	0.022590	-0.079010	0.005810	-0.118870	-0.112470	-0.046650	-0.111600	-0.109550	-0.078460	-0.141080	-0.057110	-0.053660	-0.159710	-0.118530	-0.162880	-0.155480	-0.127930	-0.184430	-0.163740	-0.220100	-0.194680	-0.139420	-0.181300	-0.155840	-0.213990	-0.079690	-0.201200	-0.080070	-0.102310	-0.064730	-0.172290	-0.128520	-0.109170	-0.206160	-0.103130	-0.166320	-0.251400	-0.128560	-0.147400	-0.157480
-0.120350	-0.120350	-0.063170	-0.153400	-0.241730	-0.161670	-0.200160	-0.162380	-0.195260	-0.179320	-0.169700	-0.183490	-0.207270	-0.130830	-0.208900	-0.179440	-0.219430	-0.100650	-0.160900	-0.154460	-0.142720	-0.162960	-0.151450	-0.280340	-0.247140	-0.120400	-0.168360	-0.149960	-0.087210	-0.169850	-0.167880	-0.126290	-0.107030	-0.223380	-0.193310	-0.182320	-0.169110	-0.145090	-0.260080	-0.162590	-0.173900	-0.141610	-0.195870	-0.164330	-0.191480	-0.198940	-0.190710	-0.214090	-0.169360	-0.201550	-0.173550	-0.178370	-0.100280	-0.134350	-0.254680	-0.115290	-0.160130	-0.141740	-0.086800	-0.062040	-0.015550	-0.123820	-0.029330	-0.152550	-0.146830	-0.250560	-0.131210	-0.187050	-0.158290	-0.218430	-0.165580	-0.194930	-0.237610	-0.260640	-0.176660	-0.153930	-0.231610	-0.190000	-0.240000	-0.255900	-0.196850	-0.161980	-0.251520	-0.191740	-0.206790	-0.268470	-0.207140	-0.181230	-0.226440	-0.229220	-0.210560	-0.158390	-0.175290	-0.158660	-0.164210	-0.158040	-0.136650	-0.125730	-0.159470	-0.101630	-0.170630	-0.196750	-0.115850	-0.160210	-0.194420	-0.091730	-0.151750	-0.115780	-0.173660	-0.153620	-0.216130	-0.198410	-0.223430	-0.179430	-0.147250	-0.198910	-0.121760	-0.225250	-0.098340	-0.036640	-0.187270	-0.134140	-0.129420
-0.069930	-0.069930	-0.129080	-0.194350	-0.075620	-0.207920	-0.057290	-0.198470	-0.085780	-0.050350	-0.066990	-0.091360	-0.128470	-0.075320	0.018020	-0.014140	-0.004360	-0.201860	-0.058130	-0.130880	-0.146900	-0.096580	-0.067700	0.055480	0.009390	-0.120540	-0.032790	-0.018450	-0.113430	-0.005680	0.052640	-0.058030	-0.117710	-0.024970	-0.027260	-0.061390	-0.104780	-0.175250	0.008610	-0.184960	-0.073940	-0.232240	-0.134330	-0.115190	-0.166450	-0.165580	-0.172750	-0.204650	-0.160670	-0.053960	-0.122230	-0.179660	-0.143670	-0.018690	0.027140	-0.040970	-0.049160	-0.201670	-0.079270	-0.095100	-0.140030	-0.011290	-0.209120	-0.110600	-0.083680	0.042100	-0.086060	-0.062990	-0.160000	-0.155990	-0.102290	-0.192970	-0.053970	-0.069040	-0.177890	-0.214360	-0.087370	-0.106980	-0.124840	-0.110490	-0.182730	-0.201850	-0.214990	-0.280140	-0.207890	-0.192870	-0.095410	-0.114340	-0.096980	-0.054880	-0.070310	-0.240820	-0.069210	-0.136480	-0.169600	-0.031210	-0.120170	-0.121240	-0.103710	-0.123810	-0.053390	-0.049760	-0.069170	-0.054230	-0.093890	-0.100850	-0.117080	-0.124940	-0.097290	-0.106940	-0.059410	0.032580	-0.023580	0.011400	-0.138350	0.008480	-0.108040	-0.054160	-0.125700	-0.125250	0.011150	-0.134410	-0.071520
-0.157700	-0.157700	-0.102810	0.010840	-0.110840	0.005760	-0.120080	-0.075110	-0.159180	-0.127040	-0.162870	-0.203280	-0.119530	-0.160540	-0.243820	-0.225190	-0.281550	-0.054140	-0.274750	-0.179430	-0.115270	-0.157600	-0.186180	-0.272180	-0.177020	-0.143420	-0.234020	-0.216680	-0.120760	-0.208350	-0.245570	-0.201090	-0.090890	-0.226980	-0.161380	-0.119370	-0.125480	-0.075490	-0.165410	-0.073640	-0.142240	-0.011240	-0.078480	-0.108250	-0.072140	-0.015860	-0.008680	-0.005780	-0.107670	-0.122650	-0.099920	-0.069870	-0.083160	-0.073220	-0.144000	-0.153920	-0.261890	-0.017690	-0.236860	-0.271050	-0.223220	-0.358540	-0.182620	-0.177150	0.053950	-0.123310	0.088030	-0.085100	-0.046660	-0.147990	-0.148870	-0.087670	-0.217040	-0.119930	-0.127540	-0.059480	-0.127720	-0.153020	-0.129350	-0.157580	-0.030800	-0.054680	-0.063430	-0.013490	-0.075880	-0.040700	-0.100240	-0.081880	-0.068280	-0.188570	-0.148550	-0.069910	-0.174520	-0.029210	-0.071950	-0.171060	-0.187810	-0.199950	-0.224300	-0.093910	-0.292820	-0.239490	-0.262980	-0.230310	-0.106680	-0.145310	-0.145890	-0.102910	-0.142390	-0.158830	-0.166120	-0.228970	-0.175290	-0.179120	-0.229650	-0.285500	-0.188720	-0.224960	-0.099890	-0.165010	-0.257710	-0.105860	-0.244120
-0.094130	-0.094130	-0.124130	0.033590	0.000770	0.034170	0.093900	-0.021940	-0.004250	0.024930	0.028660	-0.035880	-0.072330	-0.005560	0.040230	0.037440	0.075000	-0.039550	-0.001190	-0.029170	-0.107660	-0.086790	-0.036940	-0.060550	-0.180090	-0.056440	-0.061820	-0.041510	-0.050230	-0.046850	-0.054700	-0.014170	-0.007620	0.005140	0.004410	-0.033240	-0.030390	-0.094980	0.029870	-0.188290	-0.049280	-0.169570	-0.033080	-0.083350	-0.085880	-0.033830	-0.044600	-0.101770	-0.058960	-0.005390	-0.045290	-0.106610	-0.115150	-0.125650	-0.088320	-0.060160	0.061320	-0.125860	-0.003090	0.035190	-0.020840	0.072800	-0.015190	0.034590	-0.042290	0.004450	-0.082070	0.023090	0.004880	0.008680	-0.021460	0.019070	0.046460	-0.031230	0.071260	0.020320	-0.040160	0.106050	0.056040	0.047490	0.019080	-0.010990	0.041000	0.054370	-0.000490	-0.032900	-0.053140	0.019300	-0.019000	0.057260	0.005580	-0.041070	0.061250	-0.060280	-0.067610	0.030280	0.004650	0.029060	-0.066690	-0.045510	-0.039910	-0.063030	-0.034820	-0.032690	-0.128400	0.002010	-0.066400	-0.068770	-0.090270	-0.141900	-0.172200	0.019590	-0.075610	-0.053170	-0.078240	-0.010310	-0.154010	-0.048380	-0.122010	-0.094080	-0.058810	-0.200820	-0.008740
-0.085310	-0.085310	-0.078860	-0.152730	-0.167070	-0.229310	-0.254010	-0.214740	-0.186180	-0.212980	-0.197550	-0.129040	-0.193840	-0.169740	-0.154140	-0.169170	-0.177980	-0.234100	-0.163100	-0.190110	-0.139270	-0.063550	-0.162340	-0.106580	0.008900	-0.158240	-0.089350	-0.096660	-0.139530	-0.107200	-0.071140	-0.143230	-0.221290	-0.179360	-0.206270	-0.233540	-0.218270	-0.236790	-0.267310	-0.132840	-0.190400	-0.174530	-0.273620	-0.156590	-0.247680	-0.290090	-0.270030	-0.291400	-0.208030	-0.199070	-0.216530	-0.208140	-0.125900	-0.121680	-0.083600	-0.132340	-0.186450	-0.169690	-0.089850	-0.109440	-0.090570	-0.146000	-0.180970	-0.232750	-0.184070	-0.185630	-0.172180	-0.257500	-0.261060	-0.271050	-0.176850	-0.284430	-0.202370	-0.218290	-0.328890	-0.305290	-0.114140	-0.329330	-0.290160	-0.290680	-0.292560	-0.208730	-0.291350	-0.280540	-0.276930	-0.308640	-0.165150	-0.247320	-0.197600	-0.227340	-0.223610	-0.238990	-0.228270	-0.240770	-0.155310	-0.180490	-0.228750	-0.260610	-0.157650	-0.176210	-0.188290	-0.115930	-0.149500	-0.191150	-0.136660	-0.245210	-0.231180	-0.211910	-0.152390	-0.132540	-0.068650	-0.186030	-0.123070	-0.139930	-0.168930	-0.147010	-0.097110	-0.262410	-0.088330	-0.108860	-0.058520	-0.055640	-0.197850
-0.134050	-0.134050	-0.104690	-0.131030	-0.112960	-0.062580	-0.078380	-0.048800	-0.076900	-0.064320	-0.083620	-0.131480	-0.031550	-0.086240	-0.136160	-0.116840	-0.145870	-0.015440	-0.092190	-0.061270	-0.075750	-0.179770	-0.073510	-0.106640	-0.169510	-0.070320	-0.138920	-0.133390	-0.098020	-0.140060	-0.115100	-0.122350	-0.066360	-0.112610	-0.083030	-0.005310	-0.072190	0.041100	-0.017200	-0.040400	-0.055150	-0.037880	0.000030	-0.089070	0.023400	0.015410	-0.002880	0.084230	-0.068650	-0.120750	-0.058040	-0.034320	-0.111360	-0.146330	-0.185370	-0.109110	-0.124200	-0.009130	-0.148070	-0.155210	-0.140420	-0.113790	-0.056770	-0.058290	-0.083190	-0.115500	-0.092470	-0.015570	-0.018760	0.003640	-0.081110	0.018740	-0.094120	-0.003720	0.037400	0.021220	-0.162110	0.007680	-0.001110	0.005200	0.020790	-0.080770	0.005870	-0.025080	0.012920	0.068990	-0.085420	-0.025290	-0.056330	-0.050200	-0.032720	-0.018610	-0.060580	0.050910	-0.093600	-0.101310	-0.025260	0.018720	-0.053070	-0.050910	-0.003800	-0.122120	-0.084790	-0.036630	-0.080690	-0.003330	0.002350	-0.011220	-0.053360	-0.044330	-0.073860	-0.071310	-0.105800	-0.061190	-0.044500	-0.096160	-0.035630	0.086390	-0.118140	-0.073420	-0.174070	-0.087750	-0.032510
-0.083680	-0.083680	-0.100860	-0.182690	-0.222370	-0.196570	-0.233690	-0.204850	-0.208450	-0.214520	-0.189420	-0.111270	-0.152130	-0.160600	-0.136010	-0.142740	-0.050530	-0.232660	-0.093280	-0.095920	-0.137100	-0.045150	-0.108330	-0.077680	-0.056990	-0.101730	-0.021550	-0.098000	-0.157700	-0.107470	-0.083000	-0.110710	-0.141630	-0.070050	-0.147170	-0.245630	-0.148500	-0.232270	-0.190730	-0.142390	-0.166510	-0.150240	-0.201530	-0.138290	-0.220460	-0.208840	-0.186170	-0.221930	-0.154280	-0.144160	-0.158540	-0.150860	-0.120280	-0.042170	0.015410	-0.160650	-0.049140	-0.161600	-0.100010	-0.040930	-0.059190	-0.077310	-0.094370	-0.072880	-0.209970	-0.147540	-0.245810	-0.204550	-0.203050	-0.158490	-0.110590	-0.186790	-0.116850	-0.209700	-0.182500	-0.177550	-0.077890	-0.161490	-0.205270	-0.180890	-0.200330	-0.157080	-0.195770	-0.161850	-0.195310	-0.253890	-0.153210	-0.196610	-0.168980	-0.170680	-0.172900	-0.139750	-0.160430	-0.277480	-0.122500	-0.167860	-0.147090	-0.165220	-0.140270	-0.196370	-0.175450	-0.087560	-0.057950	-0.114420	-0.166930	-0.150440	-0.143700	-0.202230	-0.106390	-0.137990	-0.182620	-0.104980	-0.082100	-0.171570	-0.042030	-0.051890	-0.191670	-0.218390	-0.088320	-0.170950	-0.012720	-0.140390	-0.093370
8.515250	11.938190	13.447580	13.807880	12.736720	10.018110	5.793410	0.385090	-1.037420	-0.772240	-0.410600	-0.528010	-0.337190	0.200680	-0.057130	-0.054370	-0.583950	-0.606710	-0.716600	-0.853510	-1.190780	-0.994490	-0.536160	-0.523490	0.297740	0.562350	1.526260	1.154690	0.955350	0.843040	0.488090	0.352630	0.045040	-0.040420	-0.169490	0.212670	-0.310650	-0.671390	-0.217120	-0.441680	-0.277660	-0.027280	0.471430	0.741840	1.001600	0.395700	-0.029080	-0.034220	0.624100	1.884310	3.561300	4.782580	6.377240	6.985720	5.712170	4.077320	2.059890	0.598100	-0.485700	-2.180440	-2.668240	-2.699030	-2.646400	-3.418410	-4.196120	-4.212510	-3.878790	-2.893810	-3.662640	-2.627640	-1.939280	-0.781870	-0.576660	-0.594580	-0.208740	-0.246720	0.265330	-0.143430	-0.050680	0.483510	0.378440	-0.286460	-0.829060	-1.117870	-1.413290	-1.138630	-1.309380	-0.767450	-0.209170	-0.176580	-0.083040	-0.388980	-0.465880	-0.465420	-0.381070	-0.397370	-0.094130	-0.197270	-0.196430	0.342280	0.117150	0.055990	0.229680	0.065480	0.132160	-0.096680	-0.334080	-0.575140	-0.188880	0.020680	0.103420	0.092830	0.029330	-0.077590	-0.465160	-0.606050	-0.698500	-0.691070	-0.410430	-0.174980	-0.071350	0.075260	0.025840
