1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.701080	1.710750	1.970940	2.172380	2.289180	2.383420	2.398010	2.443920	2.460070	2.765690	3.038350	3.244620	3.441100	3.504620	3.498250	3.834690	3.921070	3.910440	3.936840	3.945660	3.896990	3.913610	3.857090	3.796020	3.569640	3.454300	3.270100	3.093540	3.147500	3.288530	3.156410	2.887040	2.895380	2.949280	2.829710	2.776170	2.684110	2.735440	2.631040	2.638050	2.605150	2.645700	2.687050	2.635620	2.603200	2.653820	2.559660	2.579900	2.665370	2.638010	2.562840	2.662540	2.607400	2.631530	2.737650	2.595380	2.588640	2.665060	2.571890	2.723350	2.679670	2.597030
0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.137580	0.128390	-0.078450	-0.119160	-0.097930	-0.107480	-0.062370	-0.107750	-0.066750	-0.180080	-0.184310	-0.392630	-0.388700	-0.338740	-0.228870	-0.056650	-0.054110	-0.030330	-0.054410	-0.054030	-0.008170	-0.042670	-0.027530	-0.056290	0.015490	0.032710	0.023420	-0.007170	-0.146960	-0.246660	-0.085880	0.007650	0.019860	0.007000	0.017330	-0.007120	0.032180	-0.012030	0.009550	0.004840	0.012240	-0.013810	-0.053100	-0.004090	0.003020	-0.035020	-0.002300	0.008560	-0.035920	-0.037780	-0.020140	-0.018020	-0.026790	-0.012380	-0.057320	-0.000180	-0.013840	-0.074980	0.005300	0.009530	-0.054160	-0.029960
-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.503700	-0.491770	-0.238840	-0.226770	-0.243310	-0.216750	-0.256080	-0.184000	-0.237240	-0.211950	-0.319750	-0.310300	-0.321110	-0.314460	-0.215970	-0.195610	-0.193430	-0.207800	-0.164230	-0.167550	-0.206020	-0.162490	-0.198920	-0.107620	-0.200890	-0.209690	-0.204750	-0.210980	-0.207630	-0.245090	-0.243950	-0.239610	-0.180410	-0.236690	-0.197670	-0.220980	-0.242500	-0.247270	-0.235680	-0.244550	-0.234730	-0.216720	-0.198810	-0.242410	-0.282880	-0.172360	-0.235710	-0.241850	-0.178910	-0.155680	-0.194360	-0.210110	-0.218450	-0.234130	-0.181350	-0.226890	-0.248440	-0.177950	-0.239210	-0.236710	-0.167270	-0.197200
0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.124860	0.113100	-0.140100	-0.121360	-0.092880	-0.158030	-0.099600	-0.189270	-0.128650	-0.148460	0.014210	0.065300	0.024410	0.010040	-0.121270	-0.199880	-0.148470	-0.099760	-0.150300	-0.127460	-0.121200	-0.144070	-0.085150	-0.239490	-0.143040	-0.153480	-0.155390	-0.169190	-0.142520	-0.067100	-0.150810	-0.163770	-0.216220	-0.126670	-0.214640	-0.127240	-0.155660	-0.138750	-0.146760	-0.139200	-0.167530	-0.177450	-0.160970	-0.132480	-0.074820	-0.220860	-0.158390	-0.140590	-0.198600	-0.266020	-0.228330	-0.149190	-0.132940	-0.115200	-0.147880	-0.163640	-0.091290	-0.160300	-0.125220	-0.139520	-0.191760	-0.207680
-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.182900	-0.173590	0.035610	0.004590	-0.046290	0.039630	-0.042020	0.039210	-0.016210	0.099320	-0.007920	0.082280	0.155200	0.082360	0.076080	0.002610	-0.078600	-0.187020	-0.141270	-0.178550	-0.139110	-0.148860	-0.203390	-0.057360	-0.150870	-0.142140	-0.162170	-0.036110	0.070470	0.036480	0.047340	-0.051830	-0.075080	-0.097020	-0.025680	-0.121980	-0.055970	-0.041220	-0.095650	-0.074400	-0.046940	-0.024240	-0.077770	-0.055390	-0.123730	0.003250	-0.047310	-0.067120	-0.035300	0.025160	0.037160	-0.075880	-0.111770	-0.098960	-0.085550	-0.022410	-0.141430	-0.061450	-0.100800	-0.079220	-0.062180	0.027000
-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.111350	-0.116740	-0.228290	-0.188880	-0.139650	-0.197050	-0.157200	-0.197320	-0.161710	-0.233400	-0.209970	-0.286890	-0.337000	-0.233260	-0.240080	-0.149150	-0.100840	0.040640	0.013380	0.035710	-0.043050	-0.030950	-0.024960	-0.070850	-0.035770	-0.012930	-0.018010	-0.137850	-0.262830	-0.193660	-0.158430	-0.030880	0.017200	-0.048240	-0.066030	-0.040580	-0.088140	-0.117080	-0.021790	-0.070050	-0.079110	-0.130230	-0.036350	-0.119610	-0.083070	-0.129790	-0.101200	-0.087850	-0.069950	-0.070530	-0.147790	-0.084080	-0.030410	-0.085240	-0.084180	-0.149080	-0.035920	-0.100930	-0.056500	-0.071270	-0.065900	-0.185060
-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.107420	-0.106670	-0.097540	-0.133920	-0.126220	-0.103920	-0.063620	-0.117880	-0.163910	-0.185090	-0.119060	-0.211350	-0.132570	-0.173710	-0.218410	-0.117710	-0.035650	-0.156690	-0.142420	-0.137930	-0.073170	-0.069490	0.012430	-0.114480	-0.103660	-0.135440	-0.144650	-0.072460	-0.085940	-0.161910	-0.091250	-0.187910	-0.117610	-0.074650	-0.091220	-0.123210	-0.115520	-0.103080	-0.210960	-0.127580	-0.153290	-0.115570	-0.219030	-0.112080	-0.112530	-0.153700	-0.160360	-0.135770	-0.188560	-0.242180	-0.139070	-0.092820	-0.180760	-0.112340	-0.127020	-0.085470	-0.122070	-0.126550	-0.097010	-0.099140	-0.158000	-0.084210
-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.059910	-0.056620	-0.029720	-0.015150	-0.101460	-0.045290	-0.158760	-0.067530	-0.008970	0.072610	0.055120	0.096880	0.057340	0.126530	0.032630	-0.066680	-0.165270	-0.013870	-0.011830	-0.011810	-0.006160	-0.007120	-0.172860	0.007820	-0.082490	-0.062710	-0.130870	-0.123020	-0.007480	0.012410	0.004630	0.001140	-0.022240	-0.025600	-0.054730	-0.055370	-0.067450	-0.012860	0.021350	-0.028500	-0.087570	-0.070110	0.011810	-0.021560	-0.143730	0.011620	-0.062550	-0.036370	0.042210	0.061750	-0.046690	-0.102650	-0.068160	-0.062530	0.023140	-0.060650	-0.142600	-0.023970	-0.105160	0.028570	-0.038610	-0.073860
-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.142610	-0.148540	-0.181710	-0.191290	-0.055130	-0.114050	-0.001850	-0.099740	-0.197960	-0.123460	-0.052550	-0.093170	0.002420	-0.013210	-0.212820	-0.140800	-0.030780	-0.155470	-0.148930	-0.163930	-0.216690	-0.234360	-0.060600	-0.236980	-0.222080	-0.198320	-0.270100	-0.076860	-0.159820	-0.106710	-0.017430	-0.087780	-0.061310	-0.119940	-0.043610	-0.135390	-0.150320	-0.122100	-0.161660	-0.100380	-0.036580	-0.070700	-0.184520	-0.188380	-0.138070	-0.238520	-0.186810	-0.122050	-0.190340	-0.212240	-0.129230	-0.053130	-0.135430	-0.179430	-0.281230	-0.155040	-0.042460	-0.217040	-0.072550	-0.216490	-0.192820	-0.178990
-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.082710	-0.076340	-0.037910	-0.019520	-0.145590	-0.019330	-0.138400	-0.109310	-0.093200	-0.067110	-0.059960	-0.092540	-0.022830	-0.018300	-0.099570	0.038600	0.016070	0.094190	0.069730	0.082730	0.085970	0.107450	0.022760	0.036920	0.027720	0.049340	0.007530	-0.109610	-0.066240	-0.011750	-0.002320	-0.009750	0.099200	0.088720	0.008530	0.008850	0.010110	0.031550	-0.016080	0.003210	-0.150270	-0.148660	0.002310	-0.012960	-0.027810	-0.008230	-0.015610	-0.068260	-0.014130	-0.001460	-0.063300	-0.130670	-0.025090	-0.020510	0.068310	-0.038830	-0.098470	0.045200	0.002230	0.128790	0.032770	-0.021860
