1.829700	1.829520	1.922740	1.945730	1.941210	1.953280	2.012940	2.046460	2.146760	2.327800	2.412710	2.549010	2.624370	2.728830	3.386460	3.547070	3.544970	3.876720	3.908140	3.949770	3.988250	3.895940	3.733380	3.575420	3.263810	3.160840	3.058550	3.034780	2.990590	2.997510	2.963210	2.849310	2.812310	2.844950	2.758340	2.770150	2.749700	2.760590	2.740520	2.705280	2.704680	2.718520	2.778610	2.693980	2.747540	2.748900	2.743640	2.789020	2.805460	2.714870	2.685780	2.718790	2.715850	2.677260	2.735100	2.769050	2.780290	2.724230	2.739210	2.728310	2.725030	2.761760	2.733340	2.745490	2.800910	2.723160	2.746430	2.788060	2.757070	2.765920	2.785890	2.770070	2.803590	2.774700	2.745550	2.763420	2.796430	2.785770	2.766550	2.781860	2.780240	2.847650	2.817740	2.836970	2.828080	2.803840	2.737440	3.097950	2.835740	2.759180	2.734150	2.755090	2.763630	2.758120	2.804460	2.789080	2.810450	2.728750	2.742710
0.087410	0.088360	0.003710	-0.021390	-0.013750	-0.027600	-0.068990	-0.078290	-0.098350	-0.165130	-0.149550	-0.174870	-0.159710	-0.126850	-0.328960	-0.402390	-0.114740	-0.033560	-0.032890	-0.022770	-0.023210	0.014660	0.060370	0.005920	0.008780	0.008870	-0.005000	-0.033630	-0.008030	-0.063060	-0.103620	-0.060880	-0.068070	-0.067500	-0.043880	-0.062590	-0.083590	-0.092990	-0.075820	-0.075610	-0.064900	-0.068020	-0.119010	-0.072270	-0.109610	-0.090260	-0.117140	-0.103820	-0.081060	-0.032960	-0.027460	-0.041920	-0.058080	-0.048070	-0.028020	-0.102160	-0.088440	-0.100720	-0.085280	-0.055610	-0.098030	-0.099690	-0.083640	-0.100410	-0.093610	-0.060790	-0.094860	-0.095930	-0.088150	-0.069410	-0.116020	-0.094790	-0.089560	-0.063380	-0.044920	-0.050080	-0.061060	-0.029470	-0.048230	-0.061070	-0.043840	-0.037130	-0.044070	-0.080280	-0.090640	-0.077030	-0.026150	-0.048690	-0.078900	-0.079470	-0.015990	-0.062620	-0.092860	-0.039360	-0.078630	-0.067390	-0.060720	-0.034360	-0.034240
-0.448290	-0.449890	-0.352260	-0.306570	-0.330360	-0.299730	-0.273290	-0.257560	-0.271300	-0.237500	-0.246530	-0.246510	-0.216950	-0.241830	-0.289960	-0.331550	-0.285190	-0.162020	-0.185790	-0.151770	-0.172440	-0.219180	-0.243920	-0.128000	-0.195070	-0.196760	-0.222910	-0.205400	-0.254290	-0.254080	-0.202580	-0.250310	-0.233490	-0.227590	-0.231510	-0.217640	-0.215540	-0.225090	-0.231750	-0.277210	-0.221630	-0.216590	-0.187960	-0.229120	-0.189500	-0.195100	-0.147380	-0.170290	-0.202040	-0.251720	-0.251760	-0.242530	-0.252180	-0.262350	-0.254270	-0.182910	-0.212540	-0.191840	-0.196920	-0.228860	-0.186590	-0.187380	-0.230380	-0.189980	-0.208810	-0.224370	-0.195870	-0.193620	-0.229890	-0.196050	-0.168950	-0.238150	-0.185180	-0.213420	-0.194890	-0.209550	-0.203700	-0.238880	-0.215000	-0.245190	-0.224330	-0.255630	-0.239560	-0.148060	-0.157550	-0.210190	-0.240060	-0.258230	-0.191530	-0.192160	-0.257970	-0.211280	-0.213430	-0.212810	-0.181570	-0.185630	-0.224810	-0.212980	-0.198270
0.040230	0.039720	-0.030700	-0.098010	-0.049810	-0.101590	-0.100700	-0.119570	-0.069930	-0.096750	-0.091550	-0.062910	-0.118420	-0.113740	0.069090	0.106210	-0.077920	-0.223920	-0.165250	-0.249380	-0.191870	-0.121490	-0.150830	-0.262650	-0.186710	-0.182150	-0.153490	-0.198040	-0.163210	-0.092510	-0.140370	-0.125090	-0.149560	-0.117550	-0.163650	-0.187210	-0.146230	-0.133420	-0.128510	-0.072840	-0.167900	-0.176080	-0.168080	-0.145480	-0.181060	-0.173810	-0.222110	-0.200070	-0.151390	-0.122190	-0.159210	-0.120970	-0.100170	-0.105580	-0.105970	-0.171600	-0.122500	-0.165780	-0.152230	-0.129110	-0.173510	-0.170350	-0.115510	-0.178750	-0.144080	-0.151810	-0.163120	-0.149670	-0.099890	-0.179260	-0.192290	-0.086570	-0.181410	-0.146940	-0.230800	-0.213950	-0.211570	-0.148720	-0.201000	-0.110140	-0.163680	-0.059820	-0.113650	-0.251040	-0.239340	-0.177250	-0.182270	-0.178280	-0.202910	-0.190640	-0.137850	-0.173250	-0.143460	-0.167430	-0.185760	-0.200770	-0.132180	-0.207870	-0.232380
-0.099380	-0.094680	-0.078990	-0.000700	-0.070260	-0.000320	-0.014400	-0.007640	-0.073330	-0.025980	-0.033080	-0.040920	-0.032850	0.021250	-0.027390	-0.008000	-0.087140	-0.115040	-0.123620	-0.070230	-0.130060	-0.224570	-0.135500	-0.142550	-0.122710	-0.137930	-0.116180	-0.042280	-0.021120	-0.092650	-0.057560	-0.052700	-0.026210	-0.087200	-0.018620	0.038290	-0.067560	-0.071840	-0.078450	-0.111820	-0.030470	-0.030470	-0.048460	-0.042830	-0.018080	-0.029720	-0.018980	-0.001580	-0.050120	-0.083330	-0.008950	-0.072270	-0.127690	-0.076730	-0.126880	-0.046650	-0.114350	-0.066960	-0.098090	-0.096420	-0.065630	-0.064860	-0.094300	-0.046950	-0.086660	-0.052990	-0.063780	-0.087220	-0.111450	-0.067700	-0.024550	-0.135420	-0.033460	-0.063800	0.045080	0.049090	0.033800	-0.078980	0.037560	-0.113110	-0.011900	-0.221990	-0.116800	0.008650	0.020280	0.008260	0.003560	0.029180	-0.019530	-0.030990	-0.088130	-0.056630	-0.080620	-0.071140	-0.079120	-0.048970	-0.074920	0.002780	0.024080
-0.204500	-0.214040	-0.165060	-0.234000	-0.154860	-0.229420	-0.230110	-0.197610	-0.120450	-0.172350	-0.194370	-0.186590	-0.154000	-0.261040	-0.270640	-0.219390	-0.125990	-0.070530	-0.058700	-0.021790	0.001510	0.053030	-0.038550	0.058060	-0.036790	0.011490	-0.060980	-0.064220	-0.136180	-0.101250	-0.134160	-0.107610	-0.118330	-0.080510	-0.150650	-0.234490	-0.056710	-0.055450	-0.075980	-0.083490	-0.113860	-0.074680	-0.076160	-0.116000	-0.129100	-0.155470	-0.089020	-0.168880	-0.191870	-0.083310	-0.183090	-0.138910	-0.030450	-0.119520	-0.047400	-0.125550	-0.047520	-0.044770	-0.016750	-0.046960	-0.067930	-0.048670	-0.075390	-0.056240	-0.063640	-0.089050	-0.053210	-0.071650	-0.063360	-0.055030	-0.113510	-0.036380	-0.118150	-0.152680	-0.206520	-0.222980	-0.187990	-0.043880	-0.240490	-0.040340	-0.224730	0.014390	-0.098820	-0.118500	-0.150300	-0.202050	-0.155860	-0.134870	-0.143190	-0.095880	-0.017960	-0.038900	-0.038690	-0.098130	-0.030860	-0.045410	-0.123490	-0.140590	-0.174590
-0.033220	-0.021030	-0.124990	-0.082780	-0.154510	-0.090960	-0.052590	-0.129670	-0.225370	-0.163780	-0.144270	-0.154350	-0.221990	-0.056350	-0.140160	-0.223840	-0.270980	-0.175470	-0.097380	-0.133570	-0.073030	-0.035560	-0.065650	-0.198630	-0.122020	-0.201830	-0.100760	-0.236590	-0.142730	-0.152750	-0.094340	-0.195930	-0.217240	-0.187410	-0.095420	-0.051440	-0.242200	-0.228570	-0.224350	-0.147050	-0.189170	-0.246700	-0.251580	-0.198410	-0.206160	-0.131560	-0.239830	-0.135310	-0.018640	-0.181800	-0.096920	-0.052320	-0.260980	-0.152150	-0.155210	-0.148270	-0.198490	-0.251210	-0.265700	-0.221150	-0.238730	-0.260640	-0.163550	-0.272560	-0.205720	-0.183710	-0.254450	-0.184100	-0.194300	-0.249360	-0.165510	-0.189750	-0.161360	-0.033210	-0.037090	-0.052660	-0.087910	-0.216570	-0.046380	-0.184360	0.005580	-0.198070	-0.122580	-0.148460	-0.141320	-0.063880	-0.117950	-0.229790	-0.155530	-0.182610	-0.281250	-0.226750	-0.258690	-0.148660	-0.227850	-0.251260	-0.120820	-0.145940	-0.122120
-0.129600	-0.141690	-0.009060	-0.019920	0.028890	-0.009220	-0.106190	0.010150	0.069950	-0.019010	-0.051330	0.054410	0.090680	-0.051360	0.050090	-0.074180	-0.067650	-0.072900	-0.069410	0.002550	-0.042040	-0.188390	-0.067440	-0.090550	-0.046800	-0.023570	-0.122570	0.047400	0.051460	0.033830	-0.084570	0.026050	0.032630	0.058190	-0.088670	-0.088900	0.065710	0.054950	0.070170	-0.048880	0.035300	0.068710	0.065400	0.012830	0.021020	-0.056590	0.047060	0.010080	-0.193760	-0.004440	-0.042610	-0.143520	0.058100	-0.031450	-0.103460	-0.038130	0.054400	0.039760	0.090380	0.049700	0.012290	0.055860	0.004790	0.084930	0.033010	0.047650	0.070800	0.018190	0.019370	0.083750	0.037820	0.007510	-0.012500	-0.192140	-0.104540	-0.059850	-0.067860	0.005890	-0.111810	0.006470	-0.181610	-0.055690	-0.106300	-0.014170	-0.045550	-0.125990	-0.079500	0.005340	-0.064750	-0.063560	0.050250	0.000170	0.033490	-0.095260	0.007180	0.049860	-0.088560	-0.087780	-0.106950
-0.097060	-0.090100	-0.214840	-0.227930	-0.243980	-0.231240	-0.093020	-0.196550	-0.238060	-0.084990	-0.078590	-0.130300	-0.199860	-0.075520	-0.023250	0.108940	-0.193660	-0.393460	-0.229380	-0.163090	-0.149650	-0.009160	-0.180400	-0.166820	-0.229410	-0.221880	-0.067920	-0.134170	-0.171590	-0.150710	-0.042640	-0.148530	-0.149550	-0.174050	-0.007710	-0.094160	-0.140280	-0.101200	-0.194120	-0.076710	-0.152570	-0.126330	-0.164540	-0.133530	-0.166060	-0.155210	-0.144040	-0.212590	-0.090970	-0.129990	-0.161400	-0.054420	-0.206620	-0.176970	-0.083860	-0.141950	-0.162430	-0.142230	-0.187690	-0.121340	-0.196040	-0.145100	-0.162270	-0.164970	-0.158770	-0.152470	-0.168480	-0.142220	-0.161870	-0.204270	-0.141310	-0.171610	-0.146220	-0.014680	-0.035480	-0.118800	-0.056750	-0.104610	-0.147330	-0.132940	-0.115940	-0.229660	-0.174350	-0.147070	-0.096790	-0.058650	-0.091840	-0.133290	-0.150780	-0.059370	-0.119610	-0.055960	-0.119800	-0.093150	-0.115090	-0.092130	-0.142380	-0.127320	-0.112210
-0.116360	-0.115100	-0.027340	-0.000590	-0.016080	-0.005430	-0.141400	-0.058040	-0.053310	-0.131450	-0.211450	-0.127360	-0.134260	-0.177720	-0.177870	-0.228070	-0.262060	0.018890	0.063190	0.127090	0.185120	0.078400	0.082610	-0.000810	0.040010	-0.013130	-0.061170	-0.164230	0.016700	-0.065270	-0.108760	-0.109310	-0.168390	-0.066280	-0.181620	-0.122830	-0.123300	-0.096060	-0.043590	-0.056920	-0.083880	-0.134870	-0.117730	-0.152460	-0.137720	-0.141730	-0.148140	-0.050500	-0.104220	-0.123030	-0.024500	-0.087610	-0.051730	-0.054560	-0.062570	-0.113420	-0.027480	-0.119400	-0.042750	-0.131480	-0.106580	-0.149830	0.036840	-0.132600	-0.057250	-0.061370	-0.107980	-0.090810	-0.077810	-0.067300	-0.059120	0.024730	-0.111910	-0.134930	-0.092440	-0.051150	-0.097760	-0.105360	-0.082670	-0.011020	-0.062920	0.015910	-0.089280	-0.027540	-0.131760	-0.134300	-0.075930	-0.090870	-0.101190	-0.188740	-0.134390	-0.122100	-0.143970	-0.149320	-0.086620	-0.180830	-0.109110	-0.080690	-0.141990
