3.405270	3.438740	3.530690	3.492200	3.451470	3.502360	3.424830	3.442400	3.410880	3.384490	3.456410	3.396330	3.425640	3.462970	3.604190	3.585870	3.485220	3.543600	3.527210	3.585560	3.519130	3.535500	3.526390	3.506110	3.469140	3.512930	3.611870	3.529370	3.509430	3.509860	3.487610	3.569210	3.589050	3.605140	3.711110	3.718070	3.714830	3.737220	3.749640	3.787810	3.705030	3.511330	3.613280	3.541930	3.554340	3.487750	3.542480	3.714350	3.476940	3.609860	3.534530	3.512820	3.518780	3.446010	3.456120	3.414610	3.624950	3.548110	3.528100	3.448830	3.371890	3.489910	3.593520	3.715860	3.755090	3.707440	3.703400	3.653450	3.593980	3.534680	3.428550	3.619980	3.609260	3.560250	3.517220	3.459020	3.471550	3.434480	3.411960	3.435450	3.389930	3.794780	4.025370	4.041620	4.419520	4.460480	4.407400	4.530520	4.409210	4.410880	4.264780	4.198470	3.988680	4.030320	4.009070	3.856930	3.764430	3.608020	3.461780	3.533470	3.411870	3.464580	3.442390	3.506210	3.577550	3.624620	3.689840	3.647950	3.555010	3.559650	3.554000	3.521950	3.653670	3.722860	3.573360	3.563900	3.429090	3.504870	3.473630	3.610930	3.795600	3.664590	3.573790	3.580910	3.510750	3.473050	3.565910	3.294310
-0.051960	-0.016930	-0.045280	-0.030250	-0.009390	-0.045660	-0.019130	-0.040920	-0.008240	-0.020760	-0.029090	-0.001090	-0.008260	-0.014180	-0.060980	-0.043570	0.027140	-0.088490	0.001870	-0.060830	-0.004660	-0.094940	-0.034210	-0.039320	-0.029170	-0.047680	-0.077310	-0.060160	-0.057210	-0.054570	-0.016210	-0.115110	-0.080380	-0.064620	-0.027950	-0.041010	-0.068010	-0.027940	-0.057760	-0.072980	-0.117950	-0.067020	-0.078350	-0.058040	-0.069210	-0.037680	-0.106190	-0.100180	-0.055900	-0.068590	-0.025430	0.007820	-0.052860	-0.032970	-0.021470	-0.041860	-0.179310	-0.056180	-0.107850	0.031020	0.017400	-0.015870	-0.028130	-0.035900	-0.057920	-0.039490	-0.041420	-0.042620	-0.088630	-0.140750	0.020880	-0.010860	-0.124570	-0.073750	-0.075950	-0.031560	-0.044440	-0.037090	-0.048760	-0.058700	-0.006250	-0.255900	-0.263060	-0.150020	-0.079250	-0.019310	0.047150	-0.072320	0.008480	-0.046290	0.027090	-0.029280	0.044240	-0.039400	-0.057940	0.001510	0.004960	0.009840	-0.018090	-0.085560	-0.028600	-0.035130	-0.020970	-0.072920	-0.098160	-0.122710	-0.131490	-0.161890	-0.083540	-0.098680	-0.112250	-0.058560	-0.108280	-0.167850	-0.122600	-0.090190	0.015800	-0.070710	-0.036990	-0.066390	-0.123870	-0.111760	-0.048460	-0.051800	-0.082580	-0.071730	-0.094810	0.000620
-0.223500	-0.289820	-0.267340	-0.263600	-0.291890	-0.203140	-0.235850	-0.210620	-0.328550	-0.270250	-0.294180	-0.315820	-0.279320	-0.238350	-0.216370	-0.299390	-0.313180	-0.196780	-0.301750	-0.246830	-0.316310	-0.237340	-0.300370	-0.297460	-0.289020	-0.231390	-0.240700	-0.294280	-0.263640	-0.297630	-0.302830	-0.209580	-0.189660	-0.188470	-0.287900	-0.268120	-0.273300	-0.320450	-0.278120	-0.272070	-0.329570	-0.271320	-0.248280	-0.269380	-0.259390	-0.266980	-0.193330	-0.321670	-0.302060	-0.297220	-0.257720	-0.299590	-0.281020	-0.187320	-0.257090	-0.276090	-0.249930	-0.279560	-0.188760	-0.329990	-0.280920	-0.249530	-0.253750	-0.252540	-0.225000	-0.254230	-0.261080	-0.278040	-0.239320	-0.202560	-0.300700	-0.334970	-0.231460	-0.314200	-0.274730	-0.281910	-0.240430	-0.231420	-0.307770	-0.223110	-0.276340	-0.266390	-0.336290	-0.209570	-0.195400	-0.199500	-0.283410	-0.171100	-0.237320	-0.145920	-0.213710	-0.140000	-0.261450	-0.248970	-0.171790	-0.229740	-0.236730	-0.268730	-0.275110	-0.218620	-0.306830	-0.293460	-0.310250	-0.314280	-0.212300	-0.243630	-0.337800	-0.276230	-0.306720	-0.294960	-0.260500	-0.305850	-0.295500	-0.254430	-0.291930	-0.267420	-0.305200	-0.283420	-0.283400	-0.310370	-0.259850	-0.270820	-0.330210	-0.238470	-0.236420	-0.282990	-0.217930	-0.268010
-0.252430	-0.114620	-0.128080	-0.175650	-0.144080	-0.263320	-0.238930	-0.251540	-0.073610	-0.188600	-0.103790	-0.115730	-0.158290	-0.212260	-0.215550	-0.113930	-0.163720	-0.266370	-0.176560	-0.172920	-0.125370	-0.163860	-0.123710	-0.114240	-0.149440	-0.216320	-0.126670	-0.111850	-0.175830	-0.103580	-0.116070	-0.184230	-0.260090	-0.273520	-0.083350	-0.127610	-0.070360	-0.072810	-0.080440	-0.099360	-0.058960	-0.146870	-0.124610	-0.123340	-0.116010	-0.131330	-0.196310	-0.077070	-0.115730	-0.088150	-0.161400	-0.078140	-0.084620	-0.292730	-0.142460	-0.102430	-0.114200	-0.113550	-0.211090	-0.070510	-0.181940	-0.150600	-0.101500	-0.076400	-0.095770	-0.074750	-0.074660	-0.050670	-0.124320	-0.155390	-0.115370	-0.094940	-0.187910	-0.061660	-0.138490	-0.182010	-0.244960	-0.232570	-0.114190	-0.248290	-0.196270	-0.042100	0.039310	-0.230090	-0.252400	-0.240670	-0.139280	-0.243570	-0.173430	-0.245470	-0.231040	-0.259820	-0.145710	-0.107680	-0.234340	-0.171060	-0.186330	-0.147250	-0.149310	-0.191960	-0.115420	-0.109880	-0.106530	-0.047030	-0.193780	-0.140100	-0.060260	-0.091160	-0.122670	-0.094730	-0.177570	-0.129230	-0.123090	-0.105850	-0.073360	-0.111830	-0.158040	-0.124820	-0.160120	-0.090490	-0.132720	-0.114430	-0.056170	-0.182040	-0.181300	-0.117520	-0.182440	-0.204230
0.038620	-0.115840	-0.153400	-0.059450	-0.082390	0.010450	0.021180	-0.011780	-0.134110	-0.043040	-0.140180	-0.071180	-0.089250	-0.050790	-0.015930	-0.072400	-0.035510	0.054440	-0.003250	-0.030290	-0.048790	-0.059850	-0.070000	-0.085360	-0.033720	-0.003840	-0.119050	-0.049560	0.012260	-0.096060	-0.095020	-0.041940	0.016900	0.038840	-0.165270	-0.115750	-0.187910	-0.102580	-0.148660	-0.092270	-0.002390	-0.005370	-0.117250	-0.099490	-0.134270	-0.127710	-0.100320	-0.010340	-0.045430	-0.149160	-0.133240	-0.229180	-0.197940	0.027620	-0.155440	-0.191030	-0.036260	-0.106310	-0.029760	-0.206420	-0.067970	-0.168230	-0.204830	-0.237250	-0.236800	-0.238990	-0.224360	-0.243220	-0.120290	-0.093270	-0.153030	-0.075880	0.009480	-0.137890	-0.055400	-0.002750	0.052280	-0.000050	-0.046130	0.039380	-0.002110	-0.014700	-0.067380	0.025840	-0.039970	-0.096570	-0.205680	-0.056730	-0.146510	-0.154710	-0.097830	-0.144480	-0.218820	-0.232080	-0.095820	-0.209670	-0.137910	-0.157180	-0.120330	-0.039240	-0.074070	-0.112840	-0.083860	-0.142190	-0.017440	-0.051850	-0.049600	-0.064030	0.007880	-0.044280	0.060110	-0.012890	0.010520	-0.044120	-0.085700	-0.088550	-0.029080	-0.049750	-0.030640	-0.052540	-0.037190	-0.035900	-0.105680	-0.063280	-0.004130	-0.065670	-0.048540	-0.002730
-0.206580	-0.113810	-0.039620	-0.109270	-0.098200	-0.187560	-0.192450	-0.094470	-0.091690	-0.083020	-0.052630	-0.154590	-0.071390	-0.064480	-0.146050	-0.118080	-0.128110	-0.198900	-0.181710	-0.199180	-0.183840	-0.108970	-0.153310	-0.156460	-0.171770	-0.177170	-0.131710	-0.197560	-0.249180	-0.150150	-0.109260	-0.160170	-0.150060	-0.154220	-0.064550	-0.076170	-0.021510	-0.145020	-0.089270	-0.170940	-0.340930	-0.218830	-0.092720	-0.163510	-0.129130	-0.102420	-0.054720	-0.277040	-0.180230	-0.078640	-0.052630	-0.038370	-0.051860	-0.158230	-0.054380	-0.000000	-0.201680	-0.134300	-0.159850	-0.074500	-0.109150	-0.020150	-0.017170	-0.012030	0.006270	0.003270	-0.000650	0.026340	-0.075410	-0.105900	-0.048660	-0.177000	-0.178650	-0.106070	-0.157070	-0.184430	-0.210160	-0.092760	-0.157950	-0.169110	-0.146230	-0.251540	-0.176060	-0.236880	-0.072300	-0.020670	0.080570	-0.081700	-0.044070	0.012230	-0.099260	-0.017300	0.032870	-0.003060	-0.123860	-0.031390	-0.124370	-0.064670	-0.070350	-0.175250	-0.183290	-0.117760	-0.188580	-0.152830	-0.206940	-0.161410	-0.189170	-0.187240	-0.229520	-0.209150	-0.277650	-0.193380	-0.235410	-0.179940	-0.173490	-0.160060	-0.147760	-0.144000	-0.139630	-0.192240	-0.136830	-0.227200	-0.177190	-0.110610	-0.225960	-0.189340	-0.193330	-0.227410
-0.139590	-0.116180	-0.162680	-0.222980	-0.195370	-0.142090	-0.136760	-0.267440	-0.159320	-0.228690	-0.189170	-0.075560	-0.245150	-0.269770	-0.167210	-0.173310	-0.147870	-0.150420	-0.074270	-0.097200	-0.122980	-0.190820	-0.174990	-0.097150	-0.128580	-0.165050	-0.041670	0.027290	-0.041810	-0.159010	-0.177100	-0.080100	-0.223640	-0.148420	-0.027110	-0.075650	-0.063180	-0.048380	-0.052400	0.020460	0.017440	-0.071330	-0.140320	-0.081810	-0.105470	-0.132240	-0.234880	-0.094230	-0.111780	-0.188820	-0.234310	-0.123540	-0.180400	-0.202720	-0.170400	-0.239420	-0.146470	-0.125760	-0.147030	-0.099600	-0.202690	-0.210000	-0.094660	-0.026330	-0.032790	-0.031590	-0.056750	-0.089920	-0.144960	-0.176540	-0.164190	-0.062080	-0.152200	-0.126370	-0.124710	-0.145340	-0.141980	-0.281080	-0.132580	-0.203020	-0.207760	-0.182530	-0.272890	-0.192780	-0.276110	-0.218110	-0.209240	-0.108960	-0.045880	-0.083160	0.026060	-0.123750	-0.195590	-0.124140	-0.104460	-0.181470	-0.084860	-0.185560	-0.238340	-0.151070	-0.120470	-0.117770	-0.068160	-0.080290	-0.100080	-0.171860	-0.164010	-0.118910	-0.124200	-0.117650	-0.121750	-0.129920	-0.119450	-0.156960	-0.098830	-0.121310	-0.185610	-0.193380	-0.201420	-0.023550	-0.196170	-0.040020	-0.073480	-0.216240	-0.114940	-0.063670	-0.072860	-0.050300
-0.082830	-0.070870	-0.158680	-0.013900	-0.048200	-0.090740	-0.033900	0.039640	-0.025710	0.027270	-0.070190	-0.102000	0.033000	0.113300	0.057420	0.039580	-0.027310	0.004860	-0.055300	-0.066510	-0.024930	-0.010830	-0.028900	-0.162560	-0.040200	0.049790	-0.162310	-0.161050	-0.150110	-0.036170	-0.017980	-0.154510	0.048240	0.033320	-0.142670	-0.088140	-0.089690	-0.096930	-0.115390	-0.177080	-0.148170	-0.028880	-0.029580	-0.167410	-0.176060	-0.171160	-0.067690	-0.044380	-0.074870	-0.185080	-0.084960	-0.207210	-0.121170	-0.023350	-0.153360	-0.111710	-0.106560	-0.147170	-0.000640	-0.236340	-0.059400	-0.110960	-0.117280	-0.161360	-0.136450	-0.144250	-0.107220	-0.070800	-0.045940	-0.068520	-0.150190	-0.161730	-0.048070	-0.141440	-0.052950	-0.069950	-0.095700	0.099290	-0.044320	0.030210	0.016930	0.131110	0.098850	-0.090560	-0.021440	-0.096430	-0.062470	0.045380	-0.053430	-0.075560	-0.188720	-0.062170	-0.082400	-0.216290	-0.102490	-0.102890	-0.198250	-0.110530	-0.048960	-0.034540	-0.072510	-0.125080	-0.159080	-0.166640	-0.051650	-0.002640	-0.152550	-0.163530	-0.072570	-0.043090	-0.016920	-0.040610	-0.076020	-0.040840	-0.148130	-0.121000	0.031550	0.051750	0.014300	-0.113030	0.054300	-0.129800	-0.120350	0.041190	-0.011160	-0.162610	-0.180920	-0.134980
-0.181280	-0.207320	-0.046120	-0.243210	-0.134060	-0.191160	-0.227510	-0.222060	-0.190600	-0.163980	-0.121190	-0.106710	-0.238800	-0.295640	-0.277540	-0.226070	-0.077600	-0.193890	-0.009900	-0.184280	-0.241490	-0.101620	-0.208360	-0.078660	-0.127730	-0.305450	-0.056170	0.024890	-0.065970	-0.246050	-0.171390	-0.016530	-0.264290	-0.160200	0.002580	-0.057640	-0.006380	-0.106240	-0.058300	0.000690	-0.200430	-0.180270	-0.138900	-0.167840	-0.144340	-0.125010	-0.167580	-0.228140	-0.159480	-0.121840	-0.186600	-0.143710	-0.205210	-0.266770	-0.084440	-0.074490	-0.061920	-0.106040	-0.247250	-0.127870	-0.179310	-0.150950	-0.127320	-0.066260	-0.086760	-0.061800	-0.074040	-0.089430	-0.133650	-0.143980	-0.042350	-0.045730	-0.123390	-0.031760	-0.115260	-0.133980	-0.126750	-0.267410	-0.119700	-0.252720	-0.189150	-0.167420	-0.196970	-0.325780	-0.288520	-0.209880	-0.182050	-0.272110	-0.210970	-0.183350	-0.117150	-0.305670	-0.317230	-0.224870	-0.425690	-0.405990	-0.282660	-0.248420	-0.205950	-0.300710	-0.263630	-0.125340	-0.174200	-0.075640	-0.235070	-0.261780	-0.087480	-0.113090	-0.139930	-0.174980	-0.276040	-0.214840	-0.053790	-0.127590	-0.052260	-0.125990	-0.222890	-0.239530	-0.167570	0.006680	-0.142680	-0.020280	-0.079790	-0.293390	-0.328130	-0.072100	-0.112700	-0.129580
-0.090160	0.035060	-0.093610	-0.081850	-0.137500	-0.134330	-0.023980	-0.070610	-0.001730	-0.027440	-0.102770	-0.033450	-0.046020	0.024530	0.066510	0.073420	-0.096410	-0.005170	-0.112860	-0.085100	-0.016260	-0.123390	-0.127370	-0.144390	-0.123970	0.048630	-0.085670	-0.030180	-0.150150	-0.080780	-0.111300	-0.100120	-0.069700	0.031490	-0.002940	0.040010	0.031260	0.046670	0.002060	-0.054600	-0.020010	0.012140	-0.046920	-0.083150	-0.124350	-0.114040	-0.108510	-0.116250	-0.060080	-0.166740	-0.171230	-0.108360	-0.096410	-0.098970	-0.188740	-0.194300	-0.189280	-0.166430	0.007970	-0.130180	-0.170420	-0.114310	0.062930	0.038000	0.097910	0.063220	0.075800	0.092120	0.012570	-0.118550	-0.194190	-0.096690	-0.087570	-0.117740	-0.031650	-0.142810	-0.127300	-0.017230	-0.097040	-0.011290	-0.121750	-0.174810	-0.104610	-0.111650	0.011230	0.017830	0.130250	0.185150	0.186330	0.203750	0.145320	0.147130	0.067260	0.011250	0.095030	0.003610	-0.065820	-0.109900	-0.161020	-0.028390	-0.030590	-0.050350	-0.064020	-0.182480	-0.063910	0.023260	-0.187480	-0.069670	-0.094980	-0.133450	0.008420	0.059650	-0.205520	-0.107020	-0.158940	-0.180810	-0.084760	-0.007250	-0.105080	-0.098660	-0.084080	-0.158980	-0.156710	-0.029940	0.031900	-0.134140	-0.167930	-0.132560
