1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.754090	1.869850	2.331430	2.533280	2.629080	2.649260	2.768810	2.863730	2.900420	2.925980	2.927390	2.973220	3.066330	2.994550	3.017690	3.110060	3.188200	3.442830	3.485870	3.482430	3.733490	3.907980	3.912010	3.837610	3.882670	3.918610	3.987720	3.911590	3.934840	3.975780	3.961770	3.828280	3.809220	3.859480	3.741170	3.744780	3.665310	3.571400	3.344520	3.338750	3.317440	3.292400	3.192770	3.127760	3.208350	3.144510	3.144860	3.205060	3.143460	3.082090	3.172960	3.199640	3.223060	3.119470	3.169440	3.205830	3.117150	3.164650	3.306270	3.086650	3.113200	3.144820	3.197490	3.170950
0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.120790	0.044040	-0.079130	-0.085400	-0.090630	0.008420	-0.067290	-0.063850	-0.072750	-0.052580	-0.037540	-0.001800	-0.086370	-0.015840	0.014190	-0.042540	-0.068800	-0.236970	-0.245440	-0.214850	-0.118050	-0.124300	-0.117620	-0.013330	-0.027670	-0.040850	-0.095070	-0.028210	-0.059410	-0.143220	-0.108200	-0.011040	-0.022540	-0.107220	-0.073100	-0.116080	-0.072350	-0.122200	-0.057170	-0.127450	-0.107380	-0.098910	-0.063350	-0.052480	-0.087930	-0.004000	-0.038290	-0.061530	-0.050670	0.026660	-0.071230	-0.100130	-0.059350	-0.021830	-0.044010	-0.067950	-0.057050	-0.046760	-0.138630	-0.030160	-0.052880	-0.037820	-0.093700	-0.047590
-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.549110	-0.406980	-0.233580	-0.175620	-0.204200	-0.286850	-0.225550	-0.173600	-0.181190	-0.212250	-0.237470	-0.246080	-0.183890	-0.258170	-0.279910	-0.239470	-0.245900	-0.279230	-0.376080	-0.355260	-0.228220	-0.191180	-0.207530	-0.246900	-0.255530	-0.235950	-0.159910	-0.263950	-0.245930	-0.155630	-0.240450	-0.277540	-0.249490	-0.222920	-0.194420	-0.173020	-0.244220	-0.224720	-0.245280	-0.245040	-0.266410	-0.213000	-0.253110	-0.214190	-0.177380	-0.283150	-0.245850	-0.226380	-0.240130	-0.262670	-0.243480	-0.190600	-0.172560	-0.238880	-0.225670	-0.173670	-0.199990	-0.273490	-0.213530	-0.268840	-0.232420	-0.211880	-0.216150	-0.222070
0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	0.107500	-0.080600	-0.193780	-0.282320	-0.202480	-0.166140	-0.181270	-0.281390	-0.232210	-0.260160	-0.201580	-0.229060	-0.259220	-0.215920	-0.173690	-0.184570	-0.213160	-0.067030	0.013950	-0.011950	-0.220500	-0.257320	-0.200800	-0.224450	-0.135340	-0.144630	-0.215380	-0.126850	-0.144870	-0.229070	-0.100830	-0.174310	-0.211850	-0.144440	-0.278190	-0.254710	-0.141850	-0.156250	-0.232930	-0.185760	-0.153590	-0.211090	-0.182860	-0.270620	-0.249020	-0.182610	-0.236740	-0.193270	-0.181860	-0.254440	-0.151430	-0.233930	-0.293720	-0.254360	-0.255950	-0.305410	-0.301350	-0.179330	-0.220530	-0.194470	-0.195200	-0.255610	-0.191660	-0.225710
-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.213990	-0.025400	-0.121890	-0.011250	-0.131470	-0.119280	-0.170100	-0.052880	-0.146640	-0.006010	-0.112590	-0.074690	-0.062570	-0.079390	-0.150120	-0.135620	-0.020890	-0.063660	-0.063590	-0.098860	-0.129030	-0.052580	-0.119450	-0.059480	-0.222200	-0.221600	-0.171320	-0.193470	-0.151100	-0.096230	-0.237770	-0.161360	-0.132340	-0.225810	-0.039730	-0.094640	-0.214400	-0.182460	-0.062170	-0.061460	-0.115050	-0.108720	-0.129640	-0.009540	-0.117260	-0.105920	-0.021810	-0.154010	-0.164080	-0.008380	-0.191580	-0.082370	-0.027120	-0.004050	-0.016340	0.012550	0.041400	-0.044040	-0.027220	-0.059490	-0.134820	-0.054590	-0.143580	-0.090960
-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.139250	-0.281420	-0.014590	-0.135400	-0.031050	-0.072150	0.044290	-0.083620	-0.005310	-0.161200	-0.062830	-0.117030	-0.108250	-0.100830	-0.040190	-0.041620	-0.184470	-0.178870	-0.157570	-0.098570	-0.027430	-0.134440	-0.080640	-0.151200	0.015060	0.023190	0.017390	-0.000960	-0.058610	-0.073330	-0.016370	-0.020490	0.007920	0.054480	-0.056180	-0.025430	0.010460	-0.002600	-0.097890	-0.136710	-0.028930	-0.069740	0.025400	-0.108920	0.001600	-0.096350	-0.132760	0.009870	0.000630	-0.141160	0.047530	-0.040210	-0.107510	-0.124290	-0.142100	-0.135950	-0.153530	-0.176010	-0.128560	-0.130760	-0.015410	-0.098810	0.006690	-0.086490
-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.135150	-0.049920	-0.307440	-0.207390	-0.231960	-0.221450	-0.280860	-0.217530	-0.247830	-0.166840	-0.204530	-0.170900	-0.204470	-0.205360	-0.215240	-0.205100	-0.169460	-0.194490	-0.270790	-0.293070	-0.287350	-0.218810	-0.140410	-0.053690	-0.104610	-0.104070	-0.146740	-0.101710	-0.089240	-0.124290	-0.065090	-0.138640	-0.239990	-0.186640	-0.199980	-0.242730	-0.185910	-0.191300	-0.212780	-0.119360	-0.175130	-0.173620	-0.356560	-0.199360	-0.285610	-0.207070	-0.191020	-0.312900	-0.264130	-0.184620	-0.309820	-0.265170	-0.163300	-0.207370	-0.148910	-0.207320	-0.196210	-0.122030	-0.203850	-0.154300	-0.202180	-0.166660	-0.313370	-0.153470
-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.085510	-0.102980	-0.074360	-0.048990	-0.174990	-0.050830	-0.049410	-0.060860	-0.106970	-0.092400	-0.146090	-0.129110	-0.120120	-0.161600	-0.127820	-0.080230	-0.076570	-0.129330	-0.144970	-0.193270	-0.277210	-0.104160	-0.252230	-0.121250	-0.171630	-0.163150	-0.072740	-0.143860	-0.074250	-0.049670	-0.193350	-0.065080	-0.033660	-0.254620	-0.160750	-0.163360	-0.264780	-0.259160	-0.203760	-0.260390	-0.164020	-0.120450	0.014720	-0.104830	-0.133390	-0.132040	-0.091600	-0.053110	-0.136920	-0.079290	-0.085960	-0.048960	-0.114070	-0.027910	-0.157060	-0.035490	-0.083630	-0.130520	-0.163970	-0.118060	-0.172750	-0.175240	-0.087240	-0.161580
-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.171900	-0.186370	-0.130460	-0.203090	-0.060300	-0.226520	-0.075370	-0.206750	-0.158520	-0.168790	-0.115950	-0.201960	-0.185020	-0.158740	-0.181800	-0.139970	-0.157080	0.044700	0.026620	0.048590	-0.120260	-0.385350	-0.180610	-0.217520	-0.078020	-0.082320	-0.154360	-0.039100	-0.168700	-0.199690	-0.066090	-0.169340	-0.170870	-0.078800	-0.216850	-0.219030	-0.101460	-0.167180	-0.112780	-0.036660	0.051300	-0.055060	-0.160030	-0.057450	-0.077060	-0.184930	-0.127460	-0.208920	-0.135470	-0.165040	-0.123350	-0.124390	-0.101630	-0.154810	-0.067100	-0.181240	-0.113310	-0.155400	-0.047650	-0.112610	-0.043270	-0.072330	-0.144020	-0.027730
-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.109330	-0.068090	-0.145780	-0.047820	-0.182800	-0.025120	-0.056160	0.002330	-0.039480	-0.052390	-0.118140	-0.031120	-0.065490	-0.093680	-0.050450	-0.010730	-0.081910	-0.244270	-0.235290	-0.232930	-0.151820	0.047960	0.041420	0.185080	0.088260	0.079610	0.104230	-0.005180	0.120930	0.131070	0.081480	0.231970	0.081190	0.010650	0.108290	0.016010	-0.074830	0.030980	-0.135630	-0.031230	-0.023580	-0.014510	-0.054280	-0.069280	-0.143340	-0.083480	-0.053100	-0.055820	-0.116880	-0.060870	-0.060730	-0.083820	-0.023810	-0.047240	-0.084600	-0.020040	-0.061640	0.013740	-0.106390	-0.039730	-0.043920	-0.089500	-0.130160	-0.115730
