3.375300	3.548480	3.550300	3.518130	3.558460	3.530750	3.570500	3.649390	3.666260	3.683530	3.679750	3.630490	3.640150	3.521390	3.591600	3.653940	3.849340	4.001570	4.009860	4.044420	4.125520	4.126280	4.154260	4.168700	4.206950	4.210100	4.202820	4.146910	4.087220	4.116800	3.997990	3.904340	3.738320	3.735170	3.667110	3.748170	4.084590	3.989530	3.817480	3.683850	3.836020	3.784830	3.713920	3.726290	3.626360	3.671960	3.718350	3.692910	3.567750	3.554060	3.520940	3.594400	3.604090	3.801590	3.677450	3.606740	3.593630	3.705400	3.645920
0.076860	-0.034220	-0.055630	-0.038080	-0.019700	-0.047700	-0.022990	-0.056850	-0.044960	-0.047040	-0.072740	-0.071890	-0.082810	-0.014320	-0.006250	-0.050890	-0.167860	-0.310670	-0.308060	-0.199600	-0.077140	-0.041390	-0.042010	-0.035760	-0.074580	-0.059960	-0.074650	-0.025350	0.017620	-0.066830	-0.000940	-0.027700	-0.000850	-0.042590	-0.069410	-0.011770	-0.091380	0.008690	-0.033850	0.023600	0.004720	-0.017080	-0.032870	-0.009680	-0.020650	0.014850	-0.018400	-0.043590	0.015420	-0.004160	0.001800	-0.010140	-0.019380	-0.075730	-0.061930	-0.050420	-0.044130	-0.115910	-0.044270
-0.306080	-0.226500	-0.244290	-0.229230	-0.258470	-0.233050	-0.299890	-0.246790	-0.292670	-0.294340	-0.227500	-0.264840	-0.193150	-0.243410	-0.199800	-0.183850	-0.215580	-0.314660	-0.326250	-0.284580	-0.201820	-0.272190	-0.289250	-0.305680	-0.236000	-0.269760	-0.200500	-0.251480	-0.285390	-0.171030	-0.287200	-0.238240	-0.253710	-0.238760	-0.184970	-0.232430	-0.104060	-0.198660	-0.175750	-0.244020	-0.206150	-0.233910	-0.256310	-0.256990	-0.266570	-0.252180	-0.202440	-0.160810	-0.249560	-0.255860	-0.235290	-0.241250	-0.218320	-0.175880	-0.207810	-0.257320	-0.250050	-0.215720	-0.246330
-0.164570	-0.184880	-0.115380	-0.208640	-0.112650	-0.155860	-0.102150	-0.159080	-0.095980	-0.102640	-0.177960	-0.094740	-0.234500	-0.206780	-0.237300	-0.222360	-0.156220	0.041060	0.011430	-0.071370	-0.231570	-0.128620	-0.056170	-0.027330	-0.114500	-0.063960	-0.172080	-0.141990	-0.139120	-0.182340	-0.056630	-0.171050	-0.193060	-0.151560	-0.263070	-0.157450	-0.223370	-0.184840	-0.223940	-0.193830	-0.221970	-0.201160	-0.203280	-0.169300	-0.133140	-0.172620	-0.221370	-0.268520	-0.200100	-0.176270	-0.226790	-0.187160	-0.234410	-0.247050	-0.222720	-0.201450	-0.199920	-0.160720	-0.200420
-0.089670	-0.091320	-0.156020	-0.012450	-0.219360	-0.135820	-0.115830	-0.076950	-0.107130	-0.091880	-0.032890	-0.144620	-0.025510	-0.023650	-0.087480	-0.103660	-0.020520	-0.052320	0.037010	-0.026510	-0.038550	-0.117740	-0.211120	-0.239970	-0.155060	-0.214970	-0.126670	-0.127650	-0.112500	-0.185550	-0.277660	-0.121920	-0.088300	-0.146300	0.017380	-0.193890	-0.249570	-0.210740	-0.161060	-0.114920	-0.136880	-0.084600	-0.067060	-0.130620	-0.177010	-0.139710	-0.130810	-0.091380	-0.140670	-0.127280	-0.061440	-0.132880	-0.054710	-0.086670	-0.080680	-0.036010	0.025020	-0.083240	-0.027650
-0.113740	-0.103690	-0.103580	-0.213230	-0.005080	-0.070210	-0.125370	-0.101080	-0.168920	-0.130390	-0.185570	-0.094660	-0.103840	-0.146590	-0.049140	-0.063840	-0.186440	-0.200970	-0.314470	-0.175290	-0.134880	-0.103850	-0.046520	-0.025470	-0.100300	-0.041110	-0.071320	-0.087500	-0.096520	-0.020620	0.000500	-0.104570	-0.095560	-0.079020	-0.180630	-0.039950	0.031170	-0.042050	0.061780	-0.073620	-0.050640	-0.123230	-0.064220	-0.063920	-0.001760	-0.068760	-0.040340	-0.065610	-0.060170	-0.056840	-0.109250	-0.027490	-0.094970	-0.100620	-0.112430	-0.203490	-0.285720	-0.139610	-0.213650
-0.156250	-0.180920	-0.051650	-0.064550	-0.197690	-0.202590	-0.158820	-0.223080	-0.095020	-0.151710	-0.129620	-0.118270	-0.225820	-0.126340	-0.256950	-0.229670	-0.135070	-0.327630	-0.164910	-0.282820	-0.164040	-0.135060	-0.102010	-0.099580	-0.015820	-0.057520	-0.100320	-0.072990	-0.095120	-0.090620	-0.085320	-0.143430	-0.196210	-0.154660	-0.164100	-0.134040	-0.136460	-0.057280	-0.242820	-0.139830	-0.161650	-0.147260	-0.310380	-0.234040	-0.208620	-0.148290	-0.207790	-0.248990	-0.245640	-0.238760	-0.164660	-0.200200	-0.167590	-0.174780	-0.163970	-0.112850	-0.044050	-0.211510	-0.143320
-0.090100	-0.015990	-0.194120	-0.100670	-0.127920	-0.065710	-0.084590	0.047410	-0.100530	-0.030040	0.032940	-0.083500	-0.016380	-0.045070	0.070120	-0.015110	-0.058400	0.160610	-0.018750	0.087090	-0.033450	-0.052630	-0.093380	-0.086620	-0.177240	-0.098170	0.018240	-0.075150	-0.079460	-0.102630	-0.170080	-0.037550	-0.045340	-0.122660	0.079840	-0.220080	-0.157200	-0.205310	-0.039640	-0.139290	-0.123330	-0.091270	0.019170	-0.052930	-0.171810	-0.120880	-0.058980	0.011990	-0.085870	-0.023830	-0.110540	-0.139080	-0.123250	-0.122450	-0.172610	-0.211860	-0.098190	-0.002020	-0.090000
-0.240590	-0.338540	-0.088660	-0.251320	-0.232560	-0.196370	-0.122310	-0.185370	-0.196540	-0.107120	-0.264760	-0.156600	-0.169510	-0.160170	-0.336990	-0.326600	-0.019890	-0.208960	-0.062360	-0.152170	-0.260730	-0.241850	-0.147220	-0.129780	-0.034460	-0.090220	-0.223350	-0.086110	-0.115430	-0.195920	-0.150200	-0.282470	-0.201270	-0.130860	-0.289120	-0.153970	-0.311400	-0.286470	-0.149540	-0.187890	-0.254650	-0.246800	-0.335690	-0.334210	-0.113690	-0.259020	-0.255560	-0.418260	-0.287400	-0.333120	-0.238800	-0.148270	-0.159180	-0.377140	-0.222470	-0.188970	-0.252020	-0.354130	-0.275990
-0.101670	0.054360	-0.063940	0.013850	-0.074000	-0.127020	-0.224630	-0.159280	-0.070310	-0.173210	-0.013920	-0.015890	-0.084860	-0.001260	0.017210	-0.033370	-0.218030	-0.175180	-0.154200	-0.167290	0.049650	0.095670	0.054980	0.049960	-0.009450	0.057590	0.142920	-0.026580	-0.005530	0.128740	0.037410	0.074020	-0.057610	-0.120520	0.052750	-0.100210	0.050640	0.064700	0.047670	-0.057880	0.011020	-0.010500	-0.019600	-0.027110	-0.085900	0.041580	-0.018060	-0.009260	-0.156650	-0.016940	-0.013490	-0.063670	-0.064060	0.036640	-0.093920	-0.165530	-0.070890	-0.088960	-0.149620
