-0.832110	-0.682120	-0.943660	-0.713200	-0.807280	-0.623820	-0.324210	-0.305340	-0.220000	-0.263710	-0.161900	-0.456770	-0.596880	-0.324800	-0.331600	-0.308770	-0.690060	-0.837490	-0.221880	0.115800	0.484510	-0.363960	-0.076530	-0.183550	-0.017210	-0.327010	-0.499540	0.058430	0.384000	0.728120	0.725360	1.053840	0.778370	0.478340	0.044100	-0.230890	-0.309740	-0.571500	-0.885800	-0.328030	-0.001840	0.079120	-0.005210	0.058990	-0.233980	-0.666450	-0.675370	-0.722590	-0.302060	-0.337670	-0.275390	-0.284890
0.461630	0.344150	0.483940	0.430830	0.435490	0.530790	-0.117360	-0.121860	-0.200980	-0.241690	-0.278820	0.196130	0.099590	0.098090	0.462340	0.312720	0.443150	0.196860	-0.347520	-0.416270	-0.539830	-1.037400	-1.058720	-0.616540	-0.282460	0.200930	0.553000	0.648430	1.195580	1.192350	0.294870	-0.437910	-0.537620	-0.654010	-0.384440	-0.454920	-0.673480	-0.435920	0.343400	-0.186040	-0.482610	-0.483050	-0.450630	-0.049010	0.265090	0.279480	0.069040	0.517980	0.171930	0.173550	0.018980	0.004330
-0.369520	-0.192030	-0.139520	0.047920	0.266370	0.024030	0.736820	0.698680	0.885400	0.364820	0.150140	-0.266190	0.153200	-0.002560	-0.654990	-0.377970	-0.226340	0.041660	-0.082200	-0.542610	-0.638340	0.451300	-0.274260	-0.891460	-0.830630	-0.266300	0.152170	0.373290	0.010840	-0.378340	0.464000	-0.111230	-0.716700	-0.424080	-0.698120	-0.304650	0.352290	0.966720	0.051040	0.728380	0.726070	0.319520	0.465480	-0.251580	-0.418120	-0.704490	-0.085990	-0.801800	-0.396850	-0.192470	-0.132800	-0.215200
0.293250	0.490030	0.454860	0.454710	-0.012100	0.158090	-0.862480	-0.615580	-1.190970	-0.924120	-0.495210	-0.117130	0.090770	-0.092120	0.539540	0.476650	0.517750	0.270520	0.230200	0.411570	0.476570	0.447850	0.735710	0.906310	0.697420	0.030810	-0.307270	-0.532850	-0.780460	-0.639640	-0.895360	-0.491740	-0.069110	-0.877480	-0.865960	-0.979020	-1.046510	-0.942350	0.412360	0.452470	0.398670	0.942950	0.302020	0.131480	-0.039080	-0.358580	-0.826840	-0.078630	0.080040	-0.114360	0.059780	0.176870
-0.256460	-0.352750	-0.257510	0.255180	0.505860	0.534050	0.605090	0.355830	0.602230	0.210190	-0.369820	-0.567650	-0.501310	-0.359300	-0.793380	-0.880150	-1.050200	-1.775880	-1.564070	-1.393300	-0.864120	-0.848160	-0.858890	-0.834600	-0.080730	0.905110	0.993230	1.649750	2.236050	2.162950	1.884380	0.699040	-0.179660	-0.329670	-0.920590	-0.963630	-1.088150	-0.585050	-0.924010	-0.420520	-0.226820	-0.592740	-0.257300	-0.147560	0.277260	-0.369640	0.036770	-0.201660	0.060310	0.403790	0.005790	-0.336880
-0.201550	-0.120650	-0.065020	-0.342980	-0.172510	-0.222760	0.310840	0.524090	0.696280	0.381900	0.496900	0.507990	0.392680	0.264740	0.248580	0.542200	0.673630	1.558810	0.903140	0.189290	-0.558510	-0.383550	-0.718320	-0.818600	-0.964150	-1.033750	-0.323010	-0.479050	-0.685010	-1.094970	-0.797360	-0.647250	-0.462020	0.199600	0.570270	0.680090	1.110280	1.169170	0.814920	0.424060	-0.038600	-0.082510	0.169180	-0.164150	-0.637290	-0.134760	0.091370	-0.107530	-0.377040	-0.514020	-0.173340	0.107790
0.509010	0.546680	0.443860	0.398670	0.027680	-0.118900	-0.828100	-1.014100	-1.560320	-1.053670	-0.799080	-0.660360	-0.402450	-0.289690	0.062410	-0.114600	0.007560	-0.467260	0.060800	0.715220	1.076560	0.519850	0.458560	0.436580	0.210840	-0.095920	-0.645490	-0.607700	-0.489290	0.233470	-0.158700	0.137470	0.292860	-0.373560	-0.410060	-0.358120	-0.596440	-0.875980	-0.285400	-0.127990	0.271680	0.411010	-0.221100	-0.008040	0.225370	0.092300	-0.431690	-0.093410	0.110960	0.118220	-0.029630	-0.138510
-0.966250	-1.322160	-1.291850	-1.094240	-0.808600	-0.500190	0.201630	0.209800	0.943210	0.949720	0.400280	0.302380	0.061310	0.223140	-0.149680	-0.222900	-0.476740	-0.447000	-0.332130	-0.805780	-0.723070	-0.453200	0.259300	0.312420	0.303360	0.398850	0.238220	-0.113580	-0.366910	-0.676010	-0.251550	0.040200	0.158220	0.734360	0.671900	0.396660	0.113350	-0.185120	-0.650060	-0.654680	-0.732060	-0.885390	-0.319510	-0.197210	-0.175880	0.011940	0.304150	0.103150	-0.031170	-0.033980	-0.037160	-0.097710
1.439340	1.466920	0.659660	-1.290830	-3.053570	-3.207130	-2.764030	-1.495110	0.090340	0.721910	1.582060	2.148330	2.095110	1.295690	-1.207560	-3.515230	-3.189280	-0.915930	1.361270	1.696890	0.008750	1.059720	3.914260	5.780420	4.754350	-0.127570	-3.386140	-4.115730	-3.020920	-2.163290	-2.418730	-3.669790	-4.950980	-3.799790	-1.387940	2.307680	3.515660	1.870810	0.385700	-0.363620	0.723130	1.576250	1.094600	0.565580	-0.051070	0.012830	0.400330	0.392360	0.481510	0.372560	0.266760	0.169570
-0.251940	-0.346640	-0.203100	-0.195710	0.191530	0.025880	0.161130	0.288390	-0.148790	-0.385000	-0.909230	-0.675950	-0.332200	0.177810	0.721090	0.978020	0.408110	-0.740480	-1.450220	-0.821870	0.573580	0.077890	-0.659920	-0.868960	0.683940	2.773200	1.844200	-0.071590	-1.753040	-1.674420	-0.302600	0.299860	0.480570	-0.168280	-0.517330	-0.416330	-0.061040	0.478630	0.206770	-0.339470	-0.841240	-0.812780	-0.248760	0.457300	0.534230	0.274410	-0.045590	-0.177830	0.186680	0.038240	-0.098810	-0.226070
0.102730	0.038170	0.108520	0.083340	-0.332710	-0.332020	-0.987890	-1.158810	-0.833680	-0.282620	0.644200	0.777210	0.590140	0.028290	-0.576910	-0.690310	-0.277690	0.439910	0.868900	0.324400	-0.632740	-1.018190	-1.010770	-0.190670	0.341140	0.358530	0.514360	0.048700	0.067550	0.181060	-0.005680	-0.025970	-0.430910	-0.354180	-0.404270	-0.374860	-0.248080	-0.172630	0.367720	0.238160	0.157460	0.039320	-0.282380	-0.473690	-0.564980	-0.119590	0.321780	0.425790	0.117200	-0.173610	-0.137720	-0.086410
-0.282540	-0.070050	-0.287880	-0.175810	0.230000	0.293630	1.177350	1.129140	0.979250	0.351710	-0.517580	-0.636610	-0.854890	-0.271140	0.200120	0.009940	-0.102430	-0.856860	-0.688910	0.145440	0.680890	1.112150	0.632040	-0.502960	-1.360310	-1.376700	-0.688240	0.706960	0.934990	0.152940	-0.454420	-0.737620	-0.190190	0.326140	0.626220	0.363760	-0.146470	-0.798430	-1.107100	-0.096910	0.573040	0.672900	0.238030	-0.104130	0.092720	-0.335850	-0.691290	-0.920150	-0.519250	0.210960	0.244030	0.210760
0.265050	0.044800	0.081220	-0.226840	-0.575920	-0.408300	-0.958620	-0.649670	-0.679940	-0.438760	0.040460	-0.045360	0.743840	0.229130	-0.373550	-0.401660	-0.423070	1.115520	0.709010	-0.662020	-1.627880	-1.056230	0.890630	1.854170	1.048450	-1.113690	-1.516900	-1.508270	-0.597560	0.368650	0.323330	0.314690	-0.133390	-0.344320	0.008980	0.616050	0.766960	0.885920	0.478710	-0.654140	-1.127940	-1.032820	-0.077820	0.320110	-0.033840	0.090470	0.189040	0.617130	0.159320	-0.434960	-0.431740	-0.378990
-0.647020	-0.430140	-0.057080	0.625370	0.745430	0.036010	-0.078490	-0.434830	0.016170	0.318060	0.056120	-0.075800	-0.913450	-0.546330	0.203460	0.687140	0.451160	-1.042980	-0.746360	0.328590	1.749500	1.194380	-1.024900	-2.059910	-1.629390	0.588510	1.484760	1.520320	0.560690	-0.588820	-0.653690	-0.323840	0.449260	0.369380	-0.885980	-1.730570	-1.354410	-0.266480	0.811440	1.277510	0.846590	0.108740	-0.828700	-1.223470	-0.549860	-0.191930	0.205110	0.056290	0.186020	0.362810	0.130380	0.067650
0.720040	0.676540	-0.061370	-0.897460	-1.163300	-0.229860	0.187660	0.194340	-0.243620	-0.903520	-0.285350	0.367650	0.928530	0.852000	-0.170960	-0.936160	-0.581560	-0.315040	-0.235590	-0.154720	-0.786560	-0.793970	-0.472180	0.157510	1.534810	1.824090	0.967050	-0.361950	-0.984720	-0.480990	-0.378650	-0.830270	-1.446620	-1.139410	0.704240	1.444270	0.780270	-0.313460	-0.993900	-0.497210	0.064240	0.010390	-0.115020	0.435800	0.607480	0.597980	-0.083110	-0.685560	-0.734640	-0.295360	0.201450	0.228560
-0.772640	-0.817790	-0.101000	0.772010	1.512090	0.374400	-0.356010	-0.690400	-0.401920	0.407650	-0.457990	-0.829030	-0.686700	-0.222230	0.308010	0.153060	-0.340250	0.257070	0.303530	-0.551050	-0.776280	-0.088230	0.543410	0.363210	-0.964230	-1.290820	0.859080	1.924920	1.370440	-0.920970	-2.237140	-1.621580	-0.249440	1.497350	0.721210	0.417270	0.056510	-0.127580	0.512870	-0.020070	-0.261900	-0.451540	-0.265730	-1.000330	-0.876380	-0.570560	0.204450	0.894330	0.329330	0.082280	-0.303650	-0.113380
0.544780	1.038750	0.310880	-0.378470	-1.993760	-1.540110	-0.530680	0.133830	0.823320	-0.225350	0.172160	0.232350	0.712610	0.748520	-0.077180	-0.159980	-0.357350	-0.375770	-0.302480	0.036960	0.450560	0.410170	0.178790	-0.063010	-0.343240	-1.000760	-1.543620	-1.162650	-0.236640	0.961290	0.754200	0.290400	-0.001140	-1.336120	-0.789700	-0.754040	-0.115520	1.570160	1.531460	1.728320	0.287710	-1.340530	-1.894000	-1.188010	0.323050	0.640300	0.231470	-0.274060	-0.495290	0.162620	0.450660	0.270130
-0.099170	-0.339250	-0.249640	0.266600	1.350390	1.073750	-0.031000	-1.364450	-1.492330	-0.461440	0.039760	0.295230	-0.368700	-0.418160	-0.376200	-0.583530	-0.242910	-0.962900	-0.480600	0.102030	0.962330	1.915220	0.101060	-1.009730	-0.897310	0.891700	3.122960	2.668850	0.749230	-1.694800	-2.797960	-2.616110	-1.554750	0.377640	0.557520	0.473160	-0.634950	-1.157330	-0.023630	0.665130	1.579050	0.421610	-0.713830	-1.206770	-0.450380	0.894440	0.944980	0.134510	-0.752360	-0.432160	0.032660	0.448360
-0.441720	-0.381000	-0.012550	0.124050	0.138810	-0.146840	0.167620	0.768480	0.665970	0.102560	-0.965550	-1.085120	-0.363750	0.441970	0.712640	0.426560	-0.071970	0.478100	0.025010	-1.027320	-2.139810	-2.435660	-0.018670	1.539540	1.592310	0.031350	-1.275880	-1.108130	-0.233520	0.431620	0.488820	0.352530	-0.016570	0.495000	0.849740	0.914030	0.744890	-0.469700	-0.983830	-1.322330	-1.546470	-0.080800	0.929120	0.952660	-0.109740	-1.528940	-0.955270	0.411530	0.998460	0.359640	-0.552440	-0.755300
0.364370	0.417090	-0.076000	-0.604760	-1.395480	-0.937460	-0.620960	-0.438630	-0.262940	-0.222590	0.756260	0.931920	0.867600	-0.058140	-0.608660	-0.399420	-0.149370	0.049430	0.295560	0.932840	1.253440	0.387000	-1.323440	-2.051300	-1.236780	0.496630	0.731030	0.131890	-0.634510	-0.358950	0.415000	0.793660	0.762830	-0.995850	-1.470100	-1.387980	-0.321460	1.440740	1.068210	0.665530	0.154790	-0.739350	-0.942870	-0.569760	0.199220	1.028710	0.252480	-0.817040	-0.894880	-0.295730	0.556710	0.480250
-0.702330	-1.133290	-0.549120	0.388370	1.863110	1.701880	0.593600	-0.356540	-0.656730	0.181570	0.164390	-0.021980	-1.076100	-1.022280	-0.163320	0.041510	0.439360	-0.307950	-0.451150	-0.645000	-0.630850	0.460650	1.358360	1.729570	0.470530	-1.287300	-1.950600	-1.320790	0.111840	0.800160	0.990570	0.528000	-0.287570	0.141170	-0.035880	0.034510	-0.301920	-1.602800	-1.166910	-0.619910	0.274460	1.175690	0.748260	0.241770	-0.408870	-0.667660	0.109800	0.505180	0.399590	-0.275890	-0.856900	-0.638990
