3.610880	3.788960	3.739900	3.863020	3.842810	3.995270	3.918890	3.888390	3.917210	3.805350	3.898120	3.892520	3.986220	3.810060	3.824730	3.801940	3.968940	4.174040	4.081730	4.023170	4.025260	3.990970	3.988600	4.066390	4.120880	4.160270	4.186350	4.115590	4.018230	3.979000	3.938410	3.922610	3.929670	3.959160	3.956270	3.867950	3.867690	3.630530	3.643040	3.639040	3.695400	3.678700	3.656800	3.681910	3.687200
0.017990	-0.019080	0.083430	-0.001100	-0.011560	-0.067990	-0.055270	-0.008940	-0.009080	0.037390	0.001530	-0.037670	-0.062400	-0.004470	-0.005670	-0.078280	-0.075360	-0.123500	-0.090830	-0.042920	-0.031950	-0.006670	0.002840	-0.010600	-0.027240	-0.067140	-0.168410	-0.157670	-0.101150	-0.088980	-0.088350	-0.091570	-0.058820	-0.131260	-0.108020	-0.056150	-0.056260	-0.003480	-0.046520	-0.069140	-0.036480	-0.100720	-0.055890	-0.101450	-0.101600
-0.255500	-0.238420	-0.304910	-0.229790	-0.223590	-0.119560	-0.131880	-0.247730	-0.251990	-0.289720	-0.250810	-0.178400	-0.161820	-0.262830	-0.249110	-0.207370	-0.194580	-0.206240	-0.151660	-0.206450	-0.224680	-0.225600	-0.264930	-0.260170	-0.221270	-0.247970	-0.262980	-0.264980	-0.297420	-0.259060	-0.259300	-0.262260	-0.281330	-0.225630	-0.243070	-0.286350	-0.261480	-0.294830	-0.268180	-0.183010	-0.257720	-0.236940	-0.241230	-0.225210	-0.261410
-0.134790	-0.099800	-0.120950	-0.172250	-0.167080	-0.253300	-0.280080	-0.096440	-0.080490	-0.114780	-0.077910	-0.186920	-0.184240	-0.083350	-0.105030	-0.116470	-0.160620	-0.145700	-0.217060	-0.178350	-0.140550	-0.170220	-0.099810	-0.090240	-0.177680	-0.201760	-0.147380	-0.177680	-0.127740	-0.159290	-0.167210	-0.153380	-0.122140	-0.137610	-0.107820	-0.091680	-0.110670	-0.129180	-0.130750	-0.213980	-0.116320	-0.129150	-0.182660	-0.168040	-0.081800
-0.156310	-0.236190	-0.155020	-0.112880	-0.135100	-0.107970	-0.052520	-0.209320	-0.221680	-0.139020	-0.278850	-0.135330	-0.144150	-0.197140	-0.183110	-0.185270	-0.142990	-0.077400	-0.113200	-0.131830	-0.187120	-0.155510	-0.222030	-0.209780	-0.073820	0.045530	-0.023860	0.001710	-0.050130	-0.050980	-0.025670	-0.050410	-0.069920	-0.058650	-0.123400	-0.116880	-0.137390	-0.055760	-0.073160	-0.076110	-0.162500	-0.100480	-0.051930	-0.113510	-0.169570
-0.052450	-0.007010	-0.072380	-0.013980	-0.008280	-0.020250	-0.032570	-0.018090	-0.062920	-0.084410	0.087220	-0.083720	-0.090100	-0.074030	-0.137850	-0.074560	-0.114620	-0.170520	-0.081690	-0.064100	-0.053000	-0.046000	-0.023950	-0.043010	-0.116900	-0.254330	-0.125770	-0.120380	-0.227510	-0.141870	-0.219710	-0.134020	-0.189820	-0.209290	-0.158340	-0.170000	-0.195810	-0.204100	-0.181430	-0.081010	-0.086800	-0.114980	-0.112520	-0.045820	-0.043230
-0.107130	-0.131300	-0.070810	-0.167950	-0.208610	-0.157510	-0.217830	-0.103510	-0.056580	-0.093510	-0.157770	-0.138100	-0.120470	-0.082700	-0.009830	-0.146300	-0.148380	-0.146010	-0.219450	-0.271710	-0.191230	-0.227750	-0.194960	-0.130780	-0.131800	-0.074340	-0.323120	-0.374690	-0.168640	-0.194060	-0.153500	-0.191100	-0.095950	-0.074460	-0.069090	-0.072000	-0.021160	-0.095410	-0.131430	-0.218910	-0.150740	-0.148650	-0.197620	-0.233050	-0.184360
-0.226480	-0.161200	-0.104600	0.078470	0.009910	-0.046400	0.063500	-0.066100	-0.148730	-0.002620	-0.069960	-0.003890	-0.012090	-0.113490	-0.216890	-0.080380	-0.054250	-0.073770	-0.050100	0.038280	-0.111050	-0.053560	-0.123720	-0.207350	-0.129500	-0.127290	-0.042090	-0.056020	-0.170010	-0.136040	-0.119570	-0.114460	-0.152840	-0.165210	-0.212640	-0.160590	-0.253190	-0.027740	-0.070910	-0.037620	-0.152910	-0.103590	-0.112840	-0.208010	-0.194380
-0.009320	-0.259930	-0.187290	-0.220700	-0.192310	-0.218090	-0.208020	-0.209490	-0.269890	-0.273620	-0.141620	-0.449440	-0.464140	-0.285650	-0.282170	-0.343760	-0.450570	-0.289080	-0.320630	-0.423770	-0.287450	-0.329640	-0.270130	-0.089820	-0.026970	-0.039450	-0.214700	-0.206030	-0.273360	-0.182330	-0.227410	-0.233050	-0.164040	-0.191400	-0.125290	-0.258230	-0.259200	-0.280280	-0.329100	-0.251010	-0.256660	-0.248770	-0.137870	-0.065310	-0.175430
-0.221910	0.058450	0.070280	0.142460	-0.008300	0.077100	0.022250	0.074190	0.038180	0.177030	0.083460	0.109750	0.120410	0.047070	-0.049510	-0.033080	0.004720	-0.111620	-0.152600	-0.102440	-0.165650	-0.131370	-0.162000	-0.236980	-0.287410	-0.195340	-0.174990	-0.251030	-0.210960	-0.184970	-0.233490	-0.070600	-0.162270	-0.112940	-0.146460	-0.000470	-0.108860	-0.030130	-0.045660	-0.099320	-0.062370	0.028090	-0.113520	-0.194220	-0.088540
