3.736020	3.721060	3.737850	3.764480	3.690650	3.704690	3.700930	3.667420	3.644280	3.639850	3.636760	3.818260	3.881260	3.701220	3.635490	3.650370	3.693980	3.815360	3.754200	3.709260	3.587700	3.656510	3.845040	3.697180	3.661750	4.044380	4.153030	4.123310	3.969160	4.643350	4.677220	4.645500	4.513330	4.420100	4.360500	4.332720	4.295000	4.286270	4.194520	4.226750	4.163200	4.161430	3.883360	4.053580	4.074860	4.026530	3.949010	3.813770	3.768570	3.628230	3.890650	3.885020	3.812870	3.798940	3.781970	3.716060	3.776890	3.527630	3.560760	3.561690	3.668810	3.680920	3.611280	3.583910	3.633160	3.636230	3.642850	3.676430	3.753020	3.616700	3.627660	3.548150	3.643580	3.654940	3.633140	3.575720	3.646070	3.575970	3.631350	3.551990	3.438720	3.590550	3.508000	3.628220	3.605530	3.608880	3.668380	3.685790	3.688180	3.624340	3.606350	3.581890	3.579260	3.461150	3.588670	3.679400	3.563560	3.578810	3.612090	3.677010	3.582990	3.489350	3.534530	3.654120	3.641080	3.569210	3.665530
-0.029660	-0.051120	-0.018890	-0.015010	-0.002590	-0.020940	-0.051840	0.010870	0.025890	-0.052440	0.006170	-0.089280	-0.137430	-0.018330	-0.002520	-0.008360	-0.002330	-0.094030	-0.073100	-0.059290	0.044170	0.010270	-0.092730	-0.061610	0.004060	0.040880	-0.085790	-0.100230	-0.021590	-0.062990	-0.079600	-0.094950	-0.046790	-0.020330	-0.026940	-0.018560	-0.048990	-0.149800	-0.105940	-0.192890	-0.181330	-0.183480	-0.144840	-0.231020	-0.140940	-0.057390	-0.028920	-0.045910	0.014230	-0.009660	-0.063720	0.044910	0.001370	0.035840	-0.021560	0.041640	-0.028540	0.029320	-0.035310	-0.003540	-0.027990	-0.060940	-0.016250	0.011440	-0.006620	-0.036340	-0.039410	-0.018070	-0.006760	0.043640	-0.005420	0.019990	-0.060960	-0.012920	-0.018830	0.064920	-0.067820	-0.038710	-0.079110	-0.060250	0.081530	-0.059440	0.039650	0.002950	-0.001000	-0.028070	-0.022530	0.024740	0.004850	-0.045920	0.006910	-0.049910	0.001640	0.033590	-0.005850	-0.057660	0.019030	0.048920	0.031960	-0.011450	-0.012540	0.019260	-0.013790	-0.008740	0.041890	0.035960	-0.029150
-0.279620	-0.251000	-0.275590	-0.270900	-0.291850	-0.270600	-0.269790	-0.303920	-0.305030	-0.239480	-0.277900	-0.311700	-0.328500	-0.274520	-0.281570	-0.283860	-0.331840	-0.224480	-0.243110	-0.352740	-0.324590	-0.326690	-0.256190	-0.342310	-0.274980	-0.268530	-0.187200	-0.213990	-0.304360	-0.426960	-0.283410	-0.284380	-0.288940	-0.287450	-0.311410	-0.258990	-0.297440	-0.239590	-0.340450	-0.284460	-0.349730	-0.365580	-0.284000	-0.382240	-0.290900	-0.284370	-0.286050	-0.254360	-0.320110	-0.288680	-0.185630	-0.286920	-0.262520	-0.294960	-0.244970	-0.276130	-0.214700	-0.276670	-0.226220	-0.255640	-0.206740	-0.205640	-0.253780	-0.275930	-0.224770	-0.208740	-0.247260	-0.258620	-0.289820	-0.346390	-0.268360	-0.285890	-0.220430	-0.235680	-0.212020	-0.297830	-0.210870	-0.316680	-0.254040	-0.250130	-0.344550	-0.182220	-0.310020	-0.255280	-0.238920	-0.227090	-0.246110	-0.280090	-0.241410	-0.193900	-0.243300	-0.219880	-0.261040	-0.288010	-0.258790	-0.303710	-0.321620	-0.315850	-0.308090	-0.232920	-0.231800	-0.298150	-0.230030	-0.224020	-0.285870	-0.293780	-0.206150
-0.157290	-0.201420	-0.192550	-0.186590	-0.161490	-0.192440	-0.171200	-0.159850	-0.172660	-0.213580	-0.182160	-0.107360	-0.032820	-0.174650	-0.161910	-0.165280	-0.126530	-0.251640	-0.210880	-0.099970	-0.167540	-0.149430	-0.204230	-0.053570	-0.206190	-0.216060	-0.239220	-0.165620	-0.100710	0.038680	-0.095240	-0.074070	-0.081160	-0.104210	-0.085840	-0.216190	-0.177200	-0.227650	-0.165360	-0.190580	-0.096040	-0.048550	-0.131460	0.051550	-0.160980	-0.217570	-0.216040	-0.235750	-0.168760	-0.186760	-0.259930	-0.218800	-0.223170	-0.167190	-0.224330	-0.220410	-0.261790	-0.202320	-0.212830	-0.175810	-0.239700	-0.231190	-0.173370	-0.182460	-0.255840	-0.241980	-0.188030	-0.187120	-0.157010	-0.132200	-0.202150	-0.204590	-0.225460	-0.216460	-0.264660	-0.206600	-0.196700	-0.085430	-0.164790	-0.218810	-0.138100	-0.271400	-0.141310	-0.193020	-0.252410	-0.279140	-0.217290	-0.167890	-0.210130	-0.258460	-0.208510	-0.212060	-0.193370	-0.205760	-0.182880	-0.142580	-0.148030	-0.132480	-0.141930	-0.219080	-0.237960	-0.161570	-0.243690	-0.268640	-0.178230	-0.146860	-0.223880
-0.089100	-0.058690	-0.046060	-0.099070	-0.122250	-0.090830	-0.102290	-0.153410	-0.085300	-0.058150	-0.109920	-0.020290	-0.092220	-0.109310	-0.113360	-0.119620	-0.111010	0.007120	-0.010820	-0.033370	-0.095660	-0.139710	-0.109550	-0.149280	-0.120770	-0.239330	-0.262980	-0.356840	-0.347840	-0.140130	-0.144270	-0.230650	-0.220380	-0.219180	-0.176390	-0.027460	-0.068340	-0.102470	-0.041550	-0.076490	-0.113720	-0.151300	-0.086350	-0.102450	-0.071560	-0.146100	-0.203760	-0.053690	-0.159650	-0.079630	-0.148600	-0.261900	-0.234080	-0.254230	-0.222080	-0.206680	-0.210960	-0.086040	-0.063990	-0.171980	-0.138360	-0.136320	-0.223540	-0.199380	-0.122300	-0.079520	-0.101540	-0.130940	-0.188570	-0.137380	-0.124090	-0.064780	-0.113360	-0.106150	-0.070450	-0.114760	-0.088060	-0.134180	-0.062920	0.015800	-0.104780	-0.084090	-0.141850	-0.144700	-0.052350	0.060770	-0.062000	-0.191000	-0.144520	-0.026750	-0.106980	-0.096930	-0.119530	-0.023000	-0.104650	-0.111610	-0.129500	-0.188440	-0.215390	-0.151070	-0.077300	-0.121410	-0.072880	-0.012900	-0.174560	-0.186330	-0.108980
-0.153770	-0.173220	-0.169130	-0.167870	-0.138630	-0.181340	-0.174220	-0.099240	-0.191260	-0.120670	-0.154940	-0.336190	-0.237270	-0.123770	-0.120880	-0.132470	-0.183640	-0.326720	-0.280990	-0.198260	-0.166500	-0.154010	-0.221060	-0.195280	-0.158110	-0.032960	-0.104770	-0.071900	-0.129110	-0.159740	-0.227430	-0.188220	-0.158840	-0.126990	-0.173120	-0.183190	-0.160970	-0.055550	-0.204460	-0.182750	-0.141210	-0.176280	-0.202770	-0.169290	-0.212520	-0.098350	-0.083120	-0.161770	-0.164320	-0.133090	-0.066140	-0.014630	-0.020710	-0.090060	-0.055870	-0.082530	-0.084930	-0.175910	-0.178780	-0.054910	-0.117610	-0.125480	-0.053690	-0.079240	-0.182750	-0.144600	-0.185380	-0.113150	-0.074910	-0.158000	-0.177500	-0.192550	-0.106350	-0.149130	-0.155280	-0.144190	-0.156470	-0.157270	-0.209650	-0.250780	-0.139900	-0.091160	-0.104940	-0.103460	-0.207410	-0.262580	-0.141190	-0.107240	-0.139090	-0.140370	-0.134640	-0.117620	-0.139180	-0.201780	-0.156760	-0.180740	-0.181050	-0.126490	-0.105700	-0.145490	-0.213200	-0.138120	-0.128130	-0.155360	-0.108410	-0.070790	-0.092230
-0.142450	-0.147650	-0.191470	-0.138660	-0.189950	-0.127090	-0.164350	-0.216940	-0.099800	-0.231310	-0.129330	-0.074030	-0.159600	-0.190920	-0.187090	-0.177860	-0.164480	-0.063640	-0.068650	-0.199900	-0.122230	-0.168950	-0.142170	-0.111510	-0.165870	-0.232330	-0.099850	-0.081410	0.005970	-0.179600	-0.025100	-0.052580	-0.063070	-0.053910	-0.087170	-0.161640	-0.205910	-0.334760	-0.208270	-0.277970	-0.303310	-0.265680	-0.128640	-0.190430	-0.132470	-0.280450	-0.241220	-0.248090	-0.136350	-0.232150	-0.247640	-0.249190	-0.282880	-0.098130	-0.234210	-0.178150	-0.159530	-0.103620	-0.121480	-0.241170	-0.140010	-0.170260	-0.222020	-0.194540	-0.071640	-0.172720	-0.112990	-0.225140	-0.254690	-0.159820	-0.096050	-0.104550	-0.228160	-0.128970	-0.171740	-0.180590	-0.116280	-0.170410	-0.175760	-0.111040	-0.125810	-0.237430	-0.160580	-0.157400	-0.095100	-0.097420	-0.185630	-0.103390	-0.095830	-0.190530	-0.118650	-0.187080	-0.126390	-0.126200	-0.124160	-0.186180	-0.108600	-0.097110	-0.119930	-0.081940	-0.055880	-0.159000	-0.210240	-0.225300	-0.107970	-0.163590	-0.164610
-0.129370	-0.137990	-0.021600	-0.180720	-0.097480	-0.192370	-0.159690	-0.104280	-0.189590	-0.034630	-0.186420	-0.064350	-0.013910	-0.089630	-0.066180	-0.135750	-0.145320	-0.224190	-0.189720	-0.094830	-0.210230	-0.216430	-0.242390	-0.182530	-0.161560	-0.175590	-0.263630	-0.328700	-0.432620	-0.055390	-0.218580	-0.250830	-0.237490	-0.312100	-0.168610	-0.049610	-0.108860	-0.182640	-0.242360	-0.218970	-0.201030	-0.183830	-0.253420	-0.030410	-0.336670	-0.216300	-0.227850	-0.058330	-0.268620	-0.080980	-0.121150	-0.225140	-0.156330	-0.334160	-0.174350	-0.232830	-0.262120	-0.186740	-0.074040	-0.055110	-0.183120	-0.158620	-0.121630	-0.186670	-0.291780	-0.085230	-0.122900	-0.047010	-0.092870	-0.168350	-0.256690	-0.217860	-0.114270	-0.158570	-0.128270	-0.099580	-0.082940	-0.010660	0.002850	-0.097710	-0.118980	-0.064330	-0.089360	-0.153190	-0.198520	-0.126610	-0.064780	-0.261400	-0.228730	0.032860	-0.169270	-0.068360	-0.190430	-0.033190	-0.115090	-0.157170	-0.228080	-0.226120	-0.254480	-0.271640	-0.244160	-0.128340	-0.058070	0.050630	-0.251610	-0.147010	-0.028010
-0.195850	-0.196290	-0.342020	-0.318340	-0.397260	-0.329780	-0.295500	-0.444190	-0.310600	-0.297260	-0.276420	-0.299780	-0.203920	-0.289130	-0.306050	-0.308370	-0.325240	-0.326320	-0.211980	-0.141810	-0.297400	-0.312900	-0.350370	-0.275530	-0.434900	-0.494430	-0.664560	-0.599050	-0.461870	-0.164430	-0.296480	-0.401910	-0.323380	-0.239490	-0.384230	-0.311820	-0.359170	-0.324500	-0.338440	-0.342440	-0.305210	-0.316950	-0.246100	-0.174310	-0.192710	-0.364510	-0.508000	-0.469420	-0.379270	-0.288020	-0.492690	-0.504770	-0.540710	-0.437010	-0.565040	-0.514450	-0.547540	-0.333890	-0.371460	-0.418360	-0.463510	-0.485050	-0.529690	-0.444620	-0.411620	-0.419620	-0.438030	-0.455110	-0.482620	-0.344860	-0.373050	-0.259620	-0.430900	-0.391570	-0.384830	-0.496450	-0.342460	-0.348340	-0.438900	-0.298380	-0.211910	-0.410970	-0.294040	-0.400510	-0.370010	-0.187710	-0.329220	-0.357720	-0.368230	-0.329060	-0.240650	-0.357310	-0.311790	-0.304980	-0.296690	-0.285980	-0.323930	-0.341100	-0.398160	-0.391330	-0.305700	-0.280140	-0.383460	-0.394030	-0.360010	-0.339880	-0.353570
-0.169450	-0.194890	-0.054870	-0.175270	-0.080460	-0.156540	-0.239730	-0.023760	-0.116480	-0.097780	-0.166300	-0.297570	-0.325410	-0.103830	-0.110850	-0.180880	-0.221710	-0.277780	-0.258840	-0.238530	-0.157900	-0.203220	-0.269210	-0.202940	-0.135010	-0.123480	0.080290	0.039820	-0.044360	-0.120590	-0.131310	-0.145000	-0.162710	-0.150890	-0.064700	-0.087590	-0.074740	-0.124300	-0.145570	-0.219990	-0.243230	-0.297110	-0.123080	-0.064200	-0.216560	-0.236800	-0.067590	-0.131080	-0.210490	-0.222550	-0.091570	-0.133400	-0.131210	-0.075680	-0.034950	-0.042420	-0.027700	-0.114420	-0.057540	-0.096460	-0.016770	-0.049460	-0.020170	-0.107830	-0.091950	-0.051560	-0.061020	-0.053070	-0.076390	-0.203380	-0.129930	-0.198460	-0.090440	-0.050650	-0.129110	-0.030050	-0.029210	-0.163000	-0.134510	-0.114240	-0.162860	-0.043890	-0.058250	-0.020850	-0.102100	-0.160830	-0.019840	-0.093230	-0.046230	-0.046880	-0.127260	-0.035700	-0.105330	-0.070840	-0.135860	-0.301100	-0.186040	-0.134990	-0.113380	-0.073200	-0.133450	-0.192140	-0.106800	-0.060030	-0.111320	-0.067720	0.027470
