2.418970	2.669490	2.745730	2.786090	2.664490	2.771440	3.105160	3.347050	3.228000	3.217660	3.207820	3.145400	3.087110	3.125190	3.070930	2.988510	2.923850	2.947100	2.865240	3.023500	3.111330	3.037930	2.998610	2.965590	2.964190	3.111090	2.964440	2.974900	2.881300	2.809860	2.774100	2.775410	2.692770	2.681470	2.731820	2.755710	2.819330	3.320910	3.564440	3.626130	3.582480	3.656860	3.634250	3.810690	3.962160	4.002190	3.991390	3.975360	3.973400	4.013960	4.022000	3.956620	3.976110	3.958750	3.853090	3.780050	3.779240	3.766270	3.596030	3.546450	3.446360	3.304940	3.281260	3.264380	3.206770	3.073150	2.951560	2.981550	2.869640	2.732350	2.779420	2.731110	2.679530	2.726510	2.717160	2.842240	2.883950	2.783470	2.729600	2.823000	2.705070	2.777600	2.716650	2.666710	2.641240	2.674560	2.665210	2.671950	2.723990	2.710020	2.666700	2.743070	2.683070	2.618050	2.630540	2.643110	2.553470	2.676890	2.713470	2.621610	2.721070	2.675380	2.722700	2.757210	2.740760	2.797280	2.913130	3.046530	2.967830	2.894110	2.861210	2.980350	2.952670	3.123970	2.985790	2.958310	2.802260	2.854170	2.887860	2.905870	2.914660	2.952020	2.966670	2.906370	2.857380	2.925980	2.881660	2.845570	2.803590
0.046410	-0.067570	-0.091750	-0.065350	-0.015230	-0.079650	-0.164240	-0.245990	-0.094520	-0.154110	-0.173270	-0.177750	-0.136270	-0.214570	-0.157200	-0.106050	-0.153160	-0.119860	-0.086170	-0.195020	-0.150750	-0.038480	-0.021100	0.020540	-0.072440	-0.103310	-0.100340	-0.027780	-0.107250	-0.113800	-0.077560	-0.106590	-0.096430	-0.073570	-0.073970	-0.094110	-0.006140	0.038610	0.006150	0.007740	0.040720	-0.076880	-0.105080	0.014270	-0.000150	-0.005080	0.032150	0.010540	0.021500	0.011010	0.003710	-0.016740	-0.083150	-0.136850	-0.104020	-0.101770	-0.149700	-0.216430	-0.207960	-0.263680	-0.217900	-0.220040	-0.166720	-0.184010	-0.178670	-0.136050	-0.109750	-0.092220	-0.108220	-0.092760	-0.083140	-0.012590	-0.052470	-0.077690	-0.034780	-0.045540	-0.039840	-0.009320	-0.010700	-0.076770	-0.058130	-0.058440	-0.059620	-0.058210	-0.031570	-0.004740	-0.069780	-0.037220	-0.038690	-0.091410	-0.061140	-0.057290	-0.023450	-0.006880	-0.048900	-0.053570	-0.042410	-0.119300	-0.084330	-0.022200	-0.039330	-0.062850	-0.073630	-0.041180	-0.074100	-0.062950	-0.017720	0.038930	0.007390	0.048610	0.072670	0.065700	0.064540	-0.045210	-0.054620	0.005370	0.016140	0.005960	-0.038970	-0.160030	-0.126990	-0.180170	-0.222140	-0.209800	-0.164880	-0.173970	-0.162150	-0.128430	-0.129550
-0.297240	-0.278710	-0.278320	-0.274600	-0.285830	-0.249420	-0.348550	-0.204580	-0.314940	-0.305050	-0.309360	-0.226030	-0.301790	-0.231940	-0.291310	-0.255100	-0.265550	-0.186420	-0.270620	-0.239860	-0.220900	-0.245730	-0.247750	-0.251210	-0.167060	-0.185220	-0.185250	-0.229360	-0.152960	-0.172350	-0.284420	-0.283360	-0.236840	-0.269850	-0.289840	-0.227290	-0.239480	-0.255580	-0.223800	-0.202350	-0.254040	-0.148750	-0.133730	-0.412120	-0.185330	-0.154120	-0.173820	-0.150190	-0.172350	-0.165030	-0.181380	-0.190900	-0.181380	-0.203500	-0.238180	-0.275480	-0.318200	-0.255780	-0.345240	-0.284850	-0.305340	-0.292390	-0.256340	-0.305700	-0.297960	-0.322370	-0.328960	-0.279400	-0.215760	-0.263660	-0.270880	-0.264520	-0.261750	-0.171420	-0.181320	-0.188540	-0.190770	-0.300450	-0.234980	-0.204480	-0.218950	-0.249660	-0.246990	-0.236270	-0.265740	-0.297100	-0.264650	-0.327500	-0.237360	-0.198320	-0.251510	-0.269200	-0.284890	-0.283450	-0.234820	-0.248500	-0.293470	-0.185130	-0.201350	-0.294760	-0.249940	-0.232430	-0.160400	-0.274470	-0.202720	-0.197970	-0.200370	-0.181760	-0.166820	-0.236000	-0.220550	-0.236120	-0.211810	-0.112870	-0.131930	-0.234950	-0.240780	-0.278620	-0.272950	-0.203180	-0.295410	-0.280180	-0.265400	-0.305250	-0.293220	-0.298250	-0.288950	-0.257130	-0.258810
-0.123110	-0.158900	-0.118890	-0.109280	-0.135270	-0.120700	-0.072090	-0.191330	-0.103470	-0.105840	-0.049870	-0.197780	-0.091510	-0.153590	-0.102750	-0.201820	-0.098190	-0.198720	-0.150990	-0.078900	-0.120030	-0.175840	-0.156580	-0.174320	-0.283180	-0.135020	-0.163990	-0.160980	-0.262620	-0.254640	-0.173970	-0.068590	-0.201810	-0.113390	-0.031230	-0.138280	-0.178800	-0.190280	-0.183950	-0.175880	-0.142680	-0.209460	-0.212360	-0.033630	-0.175970	-0.198640	-0.172160	-0.193790	-0.184010	-0.192110	-0.172300	-0.214520	-0.197340	-0.135820	-0.101810	-0.076580	-0.035930	-0.157640	-0.035940	-0.135840	-0.074670	-0.082480	-0.228590	-0.125050	-0.097480	-0.085710	-0.067680	-0.123440	-0.209750	-0.126380	-0.112560	-0.119000	-0.088320	-0.253510	-0.269470	-0.172320	-0.165820	-0.079790	-0.178130	-0.164020	-0.182930	-0.119850	-0.166730	-0.187730	-0.145830	-0.102290	-0.157950	-0.040030	-0.190710	-0.211160	-0.143260	-0.108960	-0.098510	-0.140420	-0.180230	-0.163170	-0.137590	-0.203450	-0.210640	-0.100160	-0.140080	-0.140260	-0.268830	-0.102540	-0.176210	-0.162210	-0.141390	-0.197220	-0.207610	-0.144520	-0.190480	-0.123930	-0.178220	-0.205700	-0.199270	-0.089410	-0.122830	-0.084060	-0.132370	-0.217990	-0.144630	-0.146350	-0.101140	-0.086960	-0.118970	-0.058610	-0.079950	-0.172190	-0.151200
-0.075810	0.059120	-0.003710	-0.023840	-0.023370	-0.016070	0.134600	0.173940	0.080690	0.122230	-0.006850	0.144350	0.019790	0.089530	0.031390	0.125890	0.006530	0.017050	0.061390	-0.046520	-0.038530	0.003370	-0.061640	-0.071480	0.073610	-0.146540	-0.070690	-0.024690	0.071360	0.088600	0.131900	-0.098210	0.088150	-0.046910	-0.151480	-0.030570	-0.077370	-0.241680	-0.191370	-0.256930	-0.271640	-0.218940	-0.245720	-0.048050	-0.166400	-0.179900	-0.223200	-0.229310	-0.207370	-0.179670	-0.167180	-0.089120	-0.107600	-0.190540	-0.233390	-0.183680	-0.191410	0.012610	-0.000140	0.142270	0.016610	0.024640	0.116660	0.036120	-0.077760	-0.077020	-0.044400	-0.036560	0.072750	-0.037290	-0.070270	-0.081930	-0.105600	0.043110	0.043510	-0.088570	-0.129510	-0.114440	-0.071160	-0.070560	-0.050040	-0.097850	-0.031260	-0.014890	-0.038800	-0.116160	0.032400	-0.122380	-0.027170	-0.006590	-0.015670	-0.058200	-0.077950	-0.000790	-0.000170	0.002950	0.042700	0.031680	-0.012660	-0.048550	-0.102840	-0.081320	0.036460	-0.074130	-0.051890	-0.111750	-0.195160	-0.165570	-0.136060	-0.136760	-0.122350	-0.204760	-0.134530	-0.186400	-0.132710	-0.183190	-0.139290	-0.121920	0.021200	0.125410	0.142980	0.128990	0.020820	0.029810	0.084590	-0.027150	-0.006410	0.095570	0.052310
-0.160970	-0.137360	-0.122550	-0.161950	-0.074310	-0.200310	-0.214770	-0.238900	-0.208400	-0.224810	-0.071730	-0.203220	-0.129700	-0.111360	-0.080770	-0.147420	-0.122650	-0.093690	-0.126720	-0.036670	-0.062230	-0.067520	0.005010	0.022010	-0.051710	0.045550	-0.002510	-0.156650	-0.100000	-0.093180	-0.225150	-0.018880	-0.169830	-0.089830	-0.058030	-0.107570	-0.027380	-0.053160	-0.089220	-0.025570	-0.036460	-0.064460	-0.058400	-0.094040	-0.040480	-0.016440	0.026580	0.028910	0.017800	0.004520	-0.043980	-0.148970	-0.104430	-0.054490	-0.040510	-0.069240	-0.094430	-0.246680	-0.188140	-0.308180	-0.143230	-0.151750	-0.271370	-0.175800	-0.027170	-0.042420	-0.092520	-0.102220	-0.169690	-0.103020	-0.064900	-0.179190	-0.143630	-0.136540	-0.152270	-0.060760	-0.044270	-0.084160	-0.061790	-0.116380	-0.092780	-0.094410	-0.120330	-0.091500	-0.067120	-0.025570	-0.146530	-0.082960	-0.089360	-0.063990	-0.092210	-0.149010	-0.116170	-0.212980	-0.144690	-0.164580	-0.203810	-0.125050	-0.134450	-0.141730	-0.055130	-0.049450	-0.113680	-0.129480	-0.087710	-0.053200	0.030710	0.005470	0.024670	-0.026350	0.020530	0.025200	-0.040700	0.054050	-0.012110	-0.088120	-0.044970	-0.066270	-0.213300	-0.174410	-0.266350	-0.257880	-0.100590	-0.085750	-0.184560	-0.151700	-0.108380	-0.186400	-0.168320
-0.101990	-0.181090	-0.218370	-0.158610	-0.273220	-0.042810	-0.238980	-0.209430	-0.182510	-0.207100	-0.284120	-0.196070	-0.152850	-0.221850	-0.231800	-0.192610	-0.121390	-0.147840	-0.160310	-0.211360	-0.124260	-0.133880	-0.170460	-0.152780	-0.198540	-0.091620	-0.185670	0.083760	-0.205280	-0.275100	-0.130370	-0.263880	-0.223120	-0.209830	-0.153440	-0.221540	-0.336510	-0.174890	-0.126380	-0.143570	-0.157840	-0.140940	-0.124770	-0.307910	-0.152370	-0.130440	-0.129000	-0.132040	-0.161120	-0.164960	-0.130150	-0.087950	-0.174690	-0.235020	-0.256010	-0.259440	-0.272500	-0.230270	-0.292150	-0.232200	-0.329100	-0.311580	-0.221270	-0.266870	-0.395770	-0.349360	-0.291180	-0.228670	-0.202810	-0.184450	-0.210370	-0.036990	-0.071600	-0.229570	-0.167540	-0.150920	-0.170150	-0.174520	-0.199610	-0.188790	-0.212360	-0.216180	-0.182210	-0.276150	-0.265720	-0.260670	-0.191590	-0.177500	-0.251370	-0.336810	-0.237520	-0.120170	-0.155350	-0.087920	-0.208800	-0.192010	-0.153980	-0.230830	-0.199690	-0.144850	-0.248710	-0.256690	-0.261540	-0.112670	-0.201390	-0.189870	-0.201110	-0.164570	-0.196750	-0.125160	-0.156240	-0.058120	-0.053630	-0.109480	-0.122360	0.037170	-0.138230	-0.110030	-0.094390	-0.253530	-0.156000	-0.121170	-0.321090	-0.281120	-0.244490	-0.175100	-0.244830	-0.223760	-0.235410
-0.169890	-0.059160	-0.010560	-0.061710	0.000820	-0.215680	-0.088980	-0.036320	-0.027010	-0.012670	-0.085870	0.016420	-0.077500	0.036910	0.025420	0.032490	-0.141970	-0.063240	-0.016130	-0.022140	-0.015110	0.075940	0.082720	0.082330	0.077830	-0.033930	-0.030280	-0.146000	0.113960	0.016840	-0.148970	-0.154370	-0.067970	-0.142550	-0.179290	0.003270	0.029010	-0.204760	-0.212070	-0.184120	-0.173800	-0.142180	-0.185010	-0.087350	-0.103600	-0.150440	-0.134700	-0.160080	-0.106830	-0.093970	-0.092370	-0.177460	-0.105870	-0.125090	-0.080530	-0.083520	-0.158800	-0.178420	-0.141970	-0.163910	-0.113450	-0.100860	-0.219550	-0.267220	-0.191660	-0.204030	-0.134840	-0.180450	-0.073700	-0.207260	-0.117280	-0.187050	-0.211910	-0.020740	-0.135670	-0.103160	-0.102970	-0.098270	-0.138530	-0.031590	-0.132690	-0.033430	-0.210760	-0.087390	-0.048690	-0.122250	-0.101890	-0.167180	-0.105020	0.046300	0.007770	-0.162670	-0.138480	-0.148750	-0.024860	-0.043100	-0.066900	0.004950	-0.151820	-0.118250	-0.103700	-0.045520	-0.008840	-0.171700	-0.095570	-0.129750	-0.068640	-0.000820	0.001190	-0.042640	-0.010410	-0.153460	-0.121860	-0.098760	-0.051430	-0.239320	-0.064340	-0.074010	-0.058980	0.042430	-0.048140	-0.203870	-0.022600	-0.119850	-0.060140	-0.226800	-0.076890	-0.055190	-0.062910
-0.194880	-0.104490	-0.198650	-0.209900	-0.102190	-0.013530	0.101390	0.028410	-0.011980	0.001150	0.122800	0.079590	0.184860	0.111250	0.135020	0.075930	0.188990	0.101390	0.051000	0.087330	0.148240	-0.058040	0.008230	-0.033280	0.020250	0.055170	0.020740	0.022930	-0.088740	-0.069210	0.023340	-0.022250	-0.167660	-0.033880	-0.031360	-0.249440	-0.351790	-0.507680	-0.422340	-0.503810	-0.505900	-0.600920	-0.604210	-0.147380	-0.392260	-0.343450	-0.350160	-0.383350	-0.403450	-0.355430	-0.367860	-0.362610	-0.472300	-0.442110	-0.507790	-0.467100	-0.324310	-0.271810	-0.144120	-0.138550	-0.074840	-0.142910	-0.196990	-0.029190	-0.060120	-0.089980	-0.109170	-0.112430	-0.219870	-0.042570	-0.094890	-0.270070	-0.111040	-0.242230	-0.192070	-0.192470	-0.283450	-0.248580	-0.177750	-0.358490	-0.167930	-0.364000	-0.081580	-0.161240	-0.167970	-0.109620	-0.052780	-0.136750	-0.179920	-0.307790	-0.191040	-0.208500	-0.125490	-0.203980	-0.290660	-0.286550	-0.196480	-0.156400	-0.190140	-0.173370	-0.229570	-0.157570	-0.263390	-0.152450	-0.159500	-0.177560	-0.275760	-0.434820	-0.279330	-0.196060	-0.183860	-0.107270	-0.194460	-0.170230	-0.215020	-0.099040	-0.198950	-0.080220	-0.192210	-0.163070	-0.154670	-0.020520	-0.160460	-0.119520	-0.136450	-0.038070	-0.143330	-0.190870	-0.143840
-0.272220	-0.062510	0.003620	-0.037950	-0.202360	-0.169830	-0.144700	-0.046440	-0.098810	-0.052890	-0.158280	-0.100670	-0.161570	-0.054800	-0.075600	-0.012960	-0.155350	-0.108400	-0.003480	-0.021960	-0.073380	0.173790	0.036750	0.114780	0.060830	0.108040	-0.015550	0.128390	0.028340	-0.043490	-0.045850	-0.144470	-0.008500	-0.211390	-0.179500	0.001410	-0.114700	-0.048270	-0.129210	-0.027740	-0.058190	0.025470	0.044940	-0.225170	-0.028550	-0.046290	0.016370	0.025220	0.036960	-0.004060	-0.025720	-0.115000	-0.036400	-0.070630	-0.060660	-0.049180	-0.210950	-0.215000	-0.217630	-0.181480	-0.204060	-0.221290	-0.183760	-0.258760	-0.320250	-0.230620	-0.094080	-0.114930	0.019010	-0.100090	-0.021430	0.023790	-0.203100	-0.064430	-0.083830	-0.018190	-0.018540	-0.035950	-0.079000	-0.036150	-0.179240	-0.043510	-0.172800	-0.255160	-0.113800	-0.195400	-0.156350	-0.117260	-0.210810	-0.080180	-0.044940	-0.046630	-0.221170	-0.101860	-0.060190	-0.047140	-0.051480	-0.115600	-0.187510	-0.079950	-0.171950	-0.133910	-0.125730	-0.089410	-0.173590	-0.098330	0.012550	0.143730	0.077410	-0.012560	0.098320	0.045290	0.035630	0.082500	0.046870	-0.047290	-0.015590	-0.091890	-0.055890	-0.056940	-0.021170	-0.149650	-0.164380	-0.075450	-0.100350	-0.172820	-0.098710	-0.059160	-0.195340
