1.805260	1.865830	1.870440	1.884480	1.935040	1.924030	1.934770	1.963220	2.089830	2.285830	2.717370	3.179620	3.535180	3.687980	3.737430	3.748670	3.708390	3.550780	3.619050	3.646840	3.606070	3.549540	3.520500	3.383310	3.344280	3.439630	3.312640	3.252640	3.240530	3.160640	3.053960	2.933220	2.871910	2.901180	2.879700	2.872050	2.768260	2.723530	2.773000	2.676240	2.712980	2.782500	2.740120	2.700970	2.733930	2.698600	2.732690	2.682870	2.621120	2.648930	2.697770	2.739750	2.767420	2.822620	2.804080	2.740580	2.793960	2.710900	2.723970	2.686940	2.682540	2.709560	2.633960	2.670830	2.702170	2.789880	2.693220	2.735950	2.667390	2.638060	2.701240	2.664770	2.686630	2.723230	2.734290	2.719780	2.715010	2.755740	2.771370	2.807210	2.695240	2.706300	2.696610	2.709190	2.648520	2.732640	2.748510	2.712370	2.723290	2.765470	2.765650	2.768260	2.816040	2.683200	2.755770	2.713330	2.763000	2.684460	2.673290	2.650350	2.727620	2.722420	2.702770
0.110540	0.056660	0.051540	0.037820	-0.010220	0.001740	-0.004110	-0.011380	-0.061250	-0.035340	0.000530	-0.004380	-0.077550	-0.104050	-0.117120	-0.115420	-0.103020	-0.027660	-0.051510	-0.025950	-0.050800	-0.040890	-0.044140	-0.018910	-0.031950	-0.080050	-0.086630	-0.086590	-0.034340	-0.101340	-0.023930	-0.011050	0.012420	-0.060860	-0.056810	-0.085570	-0.039490	-0.040450	-0.049450	-0.023920	-0.032840	-0.100020	0.000510	-0.001280	-0.022800	-0.040650	-0.063960	-0.029870	-0.012050	-0.023220	-0.026130	-0.019180	-0.031790	-0.052240	-0.069870	-0.033810	-0.031230	-0.022850	-0.068830	-0.014390	-0.078350	-0.074380	-0.013610	-0.004410	-0.060130	-0.069810	-0.023980	-0.088220	-0.017790	-0.011360	-0.019860	-0.047190	-0.041310	-0.068930	-0.043580	-0.041030	-0.022990	-0.061950	-0.075650	-0.097690	-0.043040	-0.010720	-0.034740	-0.025810	0.009840	-0.023210	-0.018110	-0.026120	-0.001970	-0.059460	-0.066120	-0.011040	-0.051690	0.003460	-0.054000	-0.035930	-0.057710	-0.001710	-0.031050	-0.016160	-0.094870	-0.056480	-0.024550
-0.463980	-0.401460	-0.394820	-0.375140	-0.312970	-0.330210	-0.309560	-0.301320	-0.223090	-0.245860	-0.232950	-0.180250	-0.118550	-0.101340	-0.107500	-0.105290	-0.116980	-0.210210	-0.183680	-0.211580	-0.171910	-0.158920	-0.173370	-0.234820	-0.209350	-0.137930	-0.117860	-0.130300	-0.208700	-0.146930	-0.200150	-0.202590	-0.181370	-0.137830	-0.199810	-0.187430	-0.270150	-0.222720	-0.205830	-0.247810	-0.243980	-0.187850	-0.261240	-0.239760	-0.237740	-0.239610	-0.243580	-0.207370	-0.251730	-0.240010	-0.251750	-0.266630	-0.185530	-0.242890	-0.191750	-0.196690	-0.248160	-0.246280	-0.220190	-0.220160	-0.155820	-0.221500	-0.220980	-0.235440	-0.249770	-0.221120	-0.244960	-0.159160	-0.253550	-0.278760	-0.242430	-0.233610	-0.255570	-0.239020	-0.215010	-0.226750	-0.236000	-0.255180	-0.171470	-0.163830	-0.256950	-0.219640	-0.242830	-0.236340	-0.249980	-0.204050	-0.244390	-0.190720	-0.230240	-0.181770	-0.194590	-0.222380	-0.206060	-0.265500	-0.255020	-0.241720	-0.231260	-0.257120	-0.198420	-0.256420	-0.236640	-0.252860	-0.240480
0.061760	0.014860	0.007470	-0.010880	-0.077020	-0.058930	-0.080970	-0.080790	-0.157770	-0.097620	-0.186700	-0.169490	-0.196790	-0.194040	-0.168360	-0.176510	-0.142880	-0.047900	-0.090220	-0.067680	-0.104900	-0.137830	-0.139030	-0.119750	-0.154950	-0.227720	-0.259660	-0.230060	-0.121750	-0.214250	-0.202560	-0.206630	-0.260950	-0.269160	-0.183050	-0.155870	-0.068730	-0.160420	-0.156010	-0.132920	-0.114250	-0.142750	-0.114370	-0.172820	-0.146500	-0.150100	-0.092150	-0.214170	-0.161100	-0.163850	-0.146270	-0.091520	-0.231480	-0.086260	-0.172630	-0.235560	-0.089720	-0.131710	-0.140330	-0.181340	-0.246510	-0.137380	-0.218820	-0.193950	-0.079910	-0.125690	-0.151100	-0.239300	-0.154660	-0.123980	-0.154620	-0.183810	-0.131750	-0.155050	-0.183890	-0.179160	-0.149720	-0.104040	-0.220970	-0.186520	-0.114930	-0.215500	-0.149540	-0.157970	-0.178960	-0.216490	-0.105360	-0.232800	-0.192510	-0.201640	-0.151770	-0.163150	-0.151850	-0.124370	-0.077580	-0.141250	-0.100230	-0.138210	-0.210760	-0.144150	-0.081990	-0.106850	-0.147680
-0.101310	-0.084410	-0.077620	-0.071540	-0.006270	-0.017670	-0.020430	-0.033450	0.005310	-0.133770	-0.011140	-0.184460	-0.193820	-0.246430	-0.272790	-0.263710	-0.262310	-0.324700	-0.328950	-0.363650	-0.314550	-0.305880	-0.333100	-0.279180	-0.258920	-0.210000	-0.157710	-0.193410	-0.313570	-0.129090	-0.141850	-0.122700	-0.106170	-0.090170	-0.088330	-0.119580	-0.171890	-0.093530	-0.078520	-0.078540	-0.104020	-0.094850	-0.104870	-0.060260	-0.062560	-0.019830	-0.116910	0.008760	-0.046790	-0.032550	-0.037830	-0.105420	0.034340	-0.129840	-0.049050	0.068540	-0.134730	-0.089630	-0.082770	-0.034130	0.004680	-0.082980	0.025110	0.005140	-0.140580	-0.106260	-0.040460	0.035630	-0.048750	-0.048910	-0.049750	0.031100	-0.042570	-0.007370	-0.015390	0.006950	-0.037160	-0.050730	0.000500	-0.047290	-0.086150	0.034650	-0.015020	-0.018630	-0.036250	0.002080	-0.164270	0.013860	-0.017090	-0.036600	-0.100450	-0.111250	-0.099720	-0.106780	-0.143650	-0.082020	-0.142190	-0.071640	-0.046740	-0.045770	-0.137160	-0.061130	-0.080010
-0.201760	-0.188350	-0.195400	-0.172980	-0.240570	-0.248560	-0.185180	-0.178820	-0.210210	-0.050380	-0.140210	-0.014010	-0.056900	-0.039310	-0.027480	-0.031930	-0.016080	0.013690	0.002340	0.008260	0.006000	0.041080	0.043160	0.020570	-0.007450	0.017940	-0.017930	0.023320	0.015160	-0.087120	-0.017730	-0.031970	-0.023020	-0.034020	-0.102340	-0.079810	-0.065980	-0.027840	-0.131730	-0.088240	-0.098410	-0.084470	-0.104920	-0.107900	-0.131540	-0.143560	-0.086020	-0.109760	-0.044550	-0.106160	-0.136550	-0.097220	-0.196930	-0.095480	-0.136650	-0.234210	-0.055680	-0.065440	-0.036730	-0.084120	-0.090640	-0.059520	-0.109080	-0.121000	-0.029290	-0.082350	-0.101740	-0.155250	-0.084490	-0.101410	-0.095670	-0.135840	-0.087970	-0.139690	-0.081110	-0.151490	-0.119480	-0.138150	-0.108100	-0.084020	-0.060600	-0.184380	-0.158860	-0.159690	-0.067260	-0.162080	-0.002010	-0.153980	-0.134870	-0.101160	-0.042130	-0.044790	-0.117410	-0.055040	-0.058470	-0.078070	-0.080980	-0.111240	-0.062490	-0.118000	-0.051650	-0.141460	-0.047050
-0.019980	-0.051840	-0.048000	-0.102630	-0.034540	-0.005720	-0.122440	-0.108100	-0.068950	-0.207580	-0.137550	-0.167310	-0.112220	-0.094780	-0.088670	-0.092560	-0.085490	-0.056230	-0.059870	-0.045880	-0.064260	-0.086530	-0.092390	-0.138400	-0.121480	-0.212920	-0.211020	-0.233140	-0.106560	-0.177740	-0.259630	-0.226520	-0.251890	-0.263070	-0.163090	-0.168870	-0.118850	-0.254170	-0.072360	-0.193450	-0.110080	-0.135510	-0.117570	-0.173750	-0.103410	-0.121710	-0.107050	-0.166410	-0.238500	-0.206300	-0.120710	-0.109570	-0.075620	-0.086750	-0.125940	-0.066740	-0.170980	-0.170880	-0.223170	-0.145460	-0.227140	-0.177320	-0.223680	-0.179480	-0.171890	-0.105620	-0.150300	-0.162540	-0.190610	-0.189370	-0.172100	-0.201600	-0.175970	-0.166790	-0.209470	-0.189370	-0.139790	-0.106130	-0.197150	-0.201220	-0.174580	-0.111480	-0.081240	-0.129400	-0.241590	-0.150860	-0.193750	-0.113840	-0.145750	-0.205010	-0.177230	-0.222630	-0.101760	-0.221840	-0.145270	-0.179100	-0.064360	-0.116180	-0.264020	-0.141490	-0.107100	-0.050160	-0.227370
-0.133830	-0.098180	-0.098330	-0.022130	-0.087110	-0.131730	0.010660	-0.033430	-0.121730	-0.078100	-0.114420	-0.108780	-0.123020	-0.172050	-0.202180	-0.191950	-0.178930	-0.245550	-0.274250	-0.304400	-0.273590	-0.303590	-0.342190	-0.311950	-0.332420	-0.219080	-0.159650	-0.182180	-0.328990	-0.112040	-0.119610	-0.159200	-0.120690	-0.098610	-0.136870	-0.105080	-0.223300	-0.105460	-0.229530	-0.047280	-0.153510	-0.109380	-0.131280	-0.076630	-0.164680	-0.027200	-0.122180	-0.061380	-0.053040	-0.028050	-0.065390	-0.111160	-0.131250	-0.196460	-0.080100	-0.070460	-0.028880	-0.037620	-0.028470	-0.106960	0.001310	-0.075400	0.031660	0.055510	-0.084300	-0.148800	-0.080890	-0.010190	-0.117470	-0.041060	-0.048080	-0.026940	0.044080	-0.056460	0.007670	0.009420	-0.055430	-0.037450	-0.030750	0.017240	-0.040000	-0.067880	0.002040	-0.057190	-0.008450	-0.043320	-0.066020	-0.072340	-0.058740	0.022040	-0.087230	-0.045910	-0.200170	-0.067120	-0.113070	-0.094010	-0.260050	-0.110300	0.008220	-0.098330	-0.154230	-0.134980	-0.040690
-0.088280	-0.111310	-0.121370	-0.191630	-0.147090	-0.106350	-0.203210	-0.158240	-0.106640	-0.122950	-0.169290	-0.370980	-0.493950	-0.502910	-0.468310	-0.478710	-0.418530	-0.307670	-0.370150	-0.369700	-0.370960	-0.334500	-0.337460	-0.336780	-0.309570	-0.371300	-0.440010	-0.384800	-0.336230	-0.487960	-0.362050	-0.316510	-0.404600	-0.356240	-0.358360	-0.342450	-0.106130	-0.121700	-0.110170	-0.226520	-0.146190	-0.170390	-0.195920	-0.256640	-0.157290	-0.161380	-0.089330	-0.064260	-0.057890	-0.182570	-0.081090	-0.159470	-0.121070	-0.080460	-0.198860	-0.172800	-0.274090	-0.097590	-0.107630	-0.051050	-0.172530	-0.152990	-0.203850	-0.272280	-0.090880	-0.127890	-0.117600	-0.178420	-0.152110	-0.189500	-0.125110	-0.120110	-0.075010	-0.068930	-0.073520	-0.172140	-0.104650	-0.120280	-0.173470	-0.168650	-0.033680	-0.097030	-0.143580	-0.244340	-0.169810	-0.210400	-0.109510	-0.082860	-0.183390	-0.276120	-0.095440	-0.308820	-0.176080	-0.226050	-0.148330	-0.114130	-0.037180	-0.117160	-0.236730	-0.100710	-0.052700	-0.049850	-0.133130
-0.107330	-0.098780	-0.084590	-0.041520	-0.057960	-0.088890	-0.060610	-0.103900	-0.159760	-0.214110	-0.113750	-0.014010	0.043210	0.057810	0.043620	0.045410	0.045210	-0.020010	-0.010700	-0.010860	0.017370	0.031010	0.001210	0.016120	-0.028990	-0.036760	-0.001310	-0.027920	-0.026520	0.001770	-0.090430	-0.074930	-0.046270	-0.111730	-0.010340	0.023410	-0.142450	-0.195560	-0.137470	-0.061260	-0.046120	-0.001670	-0.074010	0.003760	-0.088850	0.018830	-0.032940	-0.121330	-0.175010	-0.120900	-0.111370	-0.009410	-0.101410	-0.120220	-0.039570	-0.032190	0.045100	-0.060130	-0.061900	-0.116990	-0.065190	0.009180	-0.006930	0.095170	-0.060680	0.034160	-0.044610	-0.036180	-0.083170	-0.016980	-0.073380	-0.122660	-0.056030	-0.175860	-0.146750	-0.126760	-0.098050	-0.023560	-0.109230	-0.102020	-0.136480	-0.143470	0.064070	-0.020960	-0.092250	-0.101120	-0.067130	-0.099950	-0.057320	-0.006450	-0.086030	-0.060620	-0.151650	-0.092750	-0.028650	-0.131760	-0.118340	-0.085720	-0.090810	-0.108970	-0.002160	-0.033180	-0.131600
