1.817150	1.871840	1.825930	1.856080	1.961630	1.987220	1.953010	1.982100	2.037410	2.062180	2.264070	2.415700	2.467790	2.621310	2.653070	2.723210	2.864850	2.968080	2.990040	2.923110	3.083270	2.967050	2.991110	2.995230	2.955440	2.982270	2.945920	3.078990	3.047170	3.141750	3.044400	3.006380	3.073730	2.964750	3.006620	3.012250	2.994050	3.040840	3.051670	2.973530	3.031560	3.018940	2.987460	2.940680	2.989200	3.044780	3.022760	3.033370	2.950490	3.155610	3.058180	3.081400	3.032000	3.025940	3.096050	3.035350	3.079030	3.051280	3.069600	3.063680	3.134160	3.066380	3.081440	3.025240	3.064590	3.189760	3.000500	3.000520	2.985750	2.975140	3.014010	3.250590	3.212580	3.164190	3.208650	3.705990	3.968330	4.021850	4.036510	4.024370	4.019390	3.984050	3.951490	4.068940	3.975200	3.886220	3.775800	3.772580	3.626490	3.534280	3.246860	3.030500	3.031820	2.992740	3.009650	3.030680	3.018690	3.089910	3.196150	3.129960	3.085710	3.084590	3.210860
0.116160	0.063620	0.106810	0.079420	-0.014730	-0.034230	0.001590	-0.015890	0.004590	0.020510	-0.001840	-0.032180	-0.005720	0.016070	-0.031120	0.008620	-0.031760	-0.024350	-0.038930	0.016580	-0.049800	-0.006850	-0.035200	-0.023130	-0.044260	-0.008440	0.007930	-0.025490	0.006920	-0.077660	-0.039510	-0.002690	-0.028560	-0.021300	-0.032010	-0.023390	-0.035100	-0.072810	-0.009720	-0.021460	-0.043250	-0.073340	-0.021530	0.011140	-0.026770	-0.020230	0.014120	-0.024320	0.023500	-0.000150	0.018150	-0.066410	-0.043170	-0.049350	-0.033820	-0.075310	-0.073110	-0.055280	-0.066180	-0.000880	-0.062490	-0.015670	-0.054020	-0.037070	-0.053290	-0.104830	-0.008850	-0.070300	-0.014850	-0.007550	0.003700	-0.035360	-0.020700	0.017730	-0.007860	-0.126750	-0.123340	-0.118340	-0.140860	-0.118360	-0.087940	-0.052740	-0.019790	-0.158680	-0.126880	-0.156160	-0.149120	-0.191840	-0.170800	-0.145320	-0.071700	0.012550	-0.043010	-0.007510	-0.027920	-0.049250	0.000030	-0.000480	-0.003800	0.036650	-0.041480	-0.050770	-0.138910
-0.525890	-0.455680	-0.509980	-0.480220	-0.370020	-0.357110	-0.393580	-0.341020	-0.348670	-0.325970	-0.268100	-0.188160	-0.260030	-0.216630	-0.187370	-0.222970	-0.195490	-0.156180	-0.170190	-0.271300	-0.322980	-0.250420	-0.268440	-0.228310	-0.242710	-0.247770	-0.278200	-0.214920	-0.301910	-0.155410	-0.231600	-0.208930	-0.237980	-0.248860	-0.275990	-0.233890	-0.238440	-0.214490	-0.254690	-0.232040	-0.258190	-0.202080	-0.214780	-0.260750	-0.190180	-0.226160	-0.250210	-0.228500	-0.255090	-0.263580	-0.246850	-0.260400	-0.269250	-0.227310	-0.248360	-0.247450	-0.256890	-0.215920	-0.221480	-0.239730	-0.201320	-0.214060	-0.195760	-0.240070	-0.250000	-0.183950	-0.254390	-0.193060	-0.242320	-0.268900	-0.251230	-0.198280	-0.186430	-0.216570	-0.205630	-0.225300	-0.201270	-0.229230	-0.202760	-0.182510	-0.238260	-0.230250	-0.249820	-0.179030	-0.283310	-0.270650	-0.251090	-0.224540	-0.306160	-0.255640	-0.238430	-0.267340	-0.213710	-0.207760	-0.243910	-0.237460	-0.224960	-0.244500	-0.239440	-0.266400	-0.193150	-0.199300	-0.236040
0.085690	0.013680	0.063260	0.044860	-0.049680	-0.040570	-0.014840	-0.102420	-0.066230	-0.116270	-0.117870	-0.231710	-0.136540	-0.219220	-0.262820	-0.193300	-0.180800	-0.277910	-0.252290	-0.156570	-0.051000	-0.206040	-0.135870	-0.198850	-0.187130	-0.177760	-0.187780	-0.184900	-0.085050	-0.233650	-0.135180	-0.211560	-0.159000	-0.187560	-0.098520	-0.211670	-0.157030	-0.159830	-0.139120	-0.180770	-0.125980	-0.209680	-0.218250	-0.170540	-0.260930	-0.175000	-0.167110	-0.155820	-0.179150	-0.106180	-0.216480	-0.110560	-0.159630	-0.228330	-0.177750	-0.148110	-0.149310	-0.215850	-0.171650	-0.210070	-0.222950	-0.248980	-0.216670	-0.171070	-0.113500	-0.175320	-0.180330	-0.219750	-0.171470	-0.163930	-0.188610	-0.207430	-0.215310	-0.177760	-0.192200	-0.187800	-0.214270	-0.109000	-0.127230	-0.177000	-0.073140	-0.095330	-0.144940	-0.237660	-0.187150	-0.195900	-0.213040	-0.198810	-0.094620	-0.132810	-0.168200	-0.175570	-0.217060	-0.218400	-0.155410	-0.159210	-0.241580	-0.152780	-0.152530	-0.151650	-0.233120	-0.233800	-0.146790
-0.168520	-0.106200	-0.139240	-0.145060	-0.076650	-0.109480	-0.126880	-0.016850	-0.104190	-0.078750	-0.187860	-0.094310	-0.162290	-0.146990	-0.035020	-0.141720	-0.212040	-0.092620	-0.075890	-0.144900	-0.111460	-0.048610	-0.091770	-0.109300	-0.060590	-0.115750	-0.044600	-0.143990	-0.166060	-0.104940	-0.182450	-0.137740	-0.151690	-0.061070	-0.161110	-0.008610	-0.137460	-0.140380	-0.153770	-0.125260	-0.148880	-0.054960	-0.090670	-0.127940	-0.050170	-0.176100	-0.144380	-0.198600	-0.138220	-0.224600	-0.066530	-0.168310	-0.039630	-0.013220	-0.051180	-0.092350	-0.058860	-0.059290	-0.107910	-0.082190	-0.061310	-0.018050	-0.098560	-0.107850	-0.178730	-0.119100	-0.063160	-0.051090	-0.133350	-0.065770	-0.074790	-0.194770	-0.214880	-0.242840	-0.206790	-0.055280	-0.004900	-0.174850	-0.164140	-0.140100	-0.244790	-0.269250	-0.185350	-0.067180	-0.054900	-0.037490	-0.029900	-0.036690	-0.124140	-0.085770	-0.120090	-0.107720	-0.058090	-0.097770	-0.121640	-0.163800	-0.042830	-0.188140	-0.202280	-0.177570	-0.086460	-0.057270	-0.035520
-0.178170	-0.223670	-0.212190	-0.178110	-0.222640	-0.178970	-0.163600	-0.273810	-0.181260	-0.165980	-0.050540	-0.074780	-0.063210	0.034710	-0.106510	-0.039020	0.062130	-0.023790	-0.090650	-0.028580	-0.210400	-0.126680	-0.167980	-0.022840	-0.098130	-0.048290	-0.126480	-0.026440	-0.125160	-0.074160	-0.051490	-0.029730	-0.044520	-0.129140	-0.109010	-0.232550	-0.068950	-0.059810	-0.102880	-0.031910	-0.075040	-0.118100	-0.059430	-0.063210	-0.073980	0.006560	-0.067880	0.047170	-0.044730	-0.020600	-0.060920	-0.028430	-0.160280	-0.088460	-0.156440	-0.104830	-0.167430	-0.105810	-0.110580	-0.082940	-0.103920	-0.142950	-0.063170	-0.069740	-0.042930	-0.090560	-0.163190	-0.126150	-0.039400	-0.159910	-0.158010	-0.031390	-0.000570	0.026130	-0.035940	-0.164990	-0.243620	-0.086710	-0.107780	-0.093220	-0.090810	-0.040670	-0.076620	-0.115900	-0.179800	-0.188250	-0.219690	-0.178920	-0.209100	-0.130780	-0.134380	-0.127260	-0.140900	-0.130030	-0.126450	0.021000	-0.167330	-0.009540	-0.004790	-0.067430	-0.099910	-0.075380	-0.178720
-0.080180	-0.052420	-0.043690	-0.106180	-0.073120	-0.109680	-0.134720	-0.041020	-0.071810	-0.140720	-0.129740	-0.172700	-0.094400	-0.244670	-0.165930	-0.099300	-0.239060	-0.231400	-0.167600	-0.192610	-0.062140	-0.185910	-0.044890	-0.264140	-0.165520	-0.157210	-0.198990	-0.161100	-0.040300	-0.155320	-0.087080	-0.134960	-0.207780	-0.125780	-0.054400	0.051840	-0.097020	-0.141500	-0.032210	-0.203280	-0.102990	-0.133190	-0.177840	-0.146730	-0.245270	-0.267100	-0.115580	-0.261890	-0.184390	-0.067780	-0.102360	-0.164340	-0.119460	-0.303970	-0.096120	-0.153660	-0.121780	-0.165690	-0.103280	-0.215560	-0.230000	-0.140720	-0.174970	-0.206560	-0.183200	-0.114540	-0.050820	-0.137350	-0.152450	-0.087810	-0.079260	-0.188780	-0.193990	-0.189250	-0.172390	-0.210630	-0.120250	-0.189060	-0.189150	-0.240530	-0.110340	-0.111370	-0.150980	-0.245500	-0.202910	-0.254190	-0.195690	-0.277350	-0.198780	-0.286370	-0.177960	-0.151760	-0.152800	-0.074010	-0.016630	-0.252590	-0.089730	-0.221940	-0.232220	-0.110680	-0.136110	-0.229380	-0.090240
-0.122780	-0.136260	-0.156410	-0.079700	-0.113390	-0.092830	-0.055640	-0.107240	-0.091990	-0.019160	-0.139500	-0.015420	-0.159300	0.006660	-0.055370	-0.155250	-0.032900	0.029210	-0.043660	-0.073590	-0.045040	-0.037500	-0.170040	-0.004520	-0.032290	-0.091300	0.008970	-0.088550	-0.131770	0.005630	-0.155630	-0.187400	-0.018490	-0.095140	-0.171900	-0.163530	-0.182950	-0.069830	-0.207420	0.021340	-0.129270	0.022120	-0.059240	-0.167610	0.041820	-0.012700	-0.165850	-0.013600	-0.098260	-0.194400	-0.062200	-0.106570	-0.008230	0.115740	-0.081740	-0.095350	-0.080970	-0.131530	-0.179710	-0.071800	0.004380	-0.069670	-0.088690	-0.016360	-0.030170	-0.081100	-0.137560	-0.008430	-0.127930	-0.072000	-0.133240	-0.178820	-0.179050	-0.154570	-0.138200	-0.135920	-0.090280	-0.068450	-0.124880	-0.039150	-0.173930	-0.195830	-0.136750	-0.140980	-0.265410	-0.173500	-0.228830	-0.093830	-0.212390	-0.030100	-0.184480	-0.132380	-0.089880	-0.211580	-0.241650	-0.092080	-0.204990	-0.030110	-0.030690	-0.182350	-0.156910	0.021420	-0.122730
-0.129000	-0.122960	-0.102050	-0.178220	-0.140490	-0.142820	-0.192940	-0.171650	-0.154100	-0.240240	-0.135300	-0.262050	-0.099650	-0.176700	-0.215980	-0.089740	-0.208120	-0.309410	-0.263230	-0.147990	-0.225390	-0.209980	-0.083500	-0.189000	-0.141000	-0.081020	-0.212040	-0.097570	-0.206400	-0.295100	-0.117430	-0.041450	-0.304100	-0.106220	-0.100890	-0.091440	-0.037190	-0.181260	-0.100460	-0.252640	-0.118310	-0.240880	-0.158970	-0.058890	-0.299450	-0.325820	-0.131970	-0.206320	-0.199980	-0.114450	-0.029990	-0.011560	-0.196420	-0.223850	-0.107270	-0.041140	-0.157320	-0.035280	-0.065500	-0.201570	-0.309350	-0.139830	-0.136780	-0.222240	-0.249240	-0.121660	-0.132240	-0.219720	0.000910	-0.209320	-0.252980	-0.394370	-0.378380	-0.334180	-0.381700	-0.141750	-0.162910	-0.111120	-0.135870	-0.310510	-0.273130	-0.309280	-0.282200	-0.277940	-0.240300	-0.326770	-0.259240	-0.329480	-0.228050	-0.313050	-0.168770	-0.264300	-0.176850	-0.112870	-0.027820	-0.123470	-0.192620	-0.310240	-0.369730	-0.206050	-0.143530	-0.144870	-0.017410
-0.119950	-0.124070	-0.134980	-0.082930	-0.113050	-0.116060	-0.075200	-0.073180	-0.055210	-0.055770	-0.085090	0.032530	-0.022120	-0.005970	0.002550	0.002520	0.048890	0.080000	-0.000070	-0.039780	-0.059210	-0.098630	-0.096610	-0.093750	-0.012290	-0.060170	-0.055800	-0.086720	0.015390	0.082180	-0.017980	-0.118320	0.065180	-0.101230	-0.048560	0.027490	-0.067580	0.023780	-0.023040	0.061390	-0.009660	0.093750	0.010330	-0.161880	0.002150	0.017190	-0.045030	-0.008700	-0.043890	0.018130	0.011510	-0.110560	0.068710	-0.078450	-0.086950	-0.166300	-0.046750	-0.174170	-0.114940	-0.101910	-0.021060	-0.118650	-0.041670	-0.043090	0.027460	-0.047210	-0.002160	0.021050	-0.167850	0.009410	0.034410	0.006870	-0.015810	0.010560	-0.030090	-0.284240	-0.262600	-0.275490	-0.365020	-0.214900	-0.132550	-0.009460	-0.050720	-0.145520	-0.183810	-0.145080	-0.232910	-0.204300	-0.336610	-0.168040	-0.282790	-0.073460	-0.168360	-0.141350	-0.067130	-0.067950	-0.079080	0.033480	0.061710	-0.048200	-0.076760	-0.121070	-0.111440
