1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	1.813020	2.006320	2.367950	2.615580	2.795250	2.837630	2.952420	2.910860	3.028360	2.993970	3.050810	3.073650	3.146790	3.116800	3.202310	3.245830	3.184540	3.154360	3.268160	3.274540	3.261710	3.357940	3.315280	3.387340	3.445800	3.359950	3.350570	3.479020	3.420520	3.535090	3.424590	3.405540	3.324900	3.366100	3.240120	3.284610	3.360520	3.315600	3.318830	3.257570	3.426410	3.534190	3.436870	3.423560	3.671230	3.983470	3.959970	4.004460	3.971920	3.915560	3.920990	3.911620	3.909620	3.899860	3.937360	3.956890	3.946310	3.899260	3.954960	3.929980	3.895180	3.885550	3.797660	3.697750	3.571230	3.476210	3.393180	3.324090	3.245260	3.113560	3.248330	3.176180	3.147460	3.127770	3.217840	3.183940	3.156640	3.135130	3.142490	3.126250	3.093480
0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	0.133720	-0.006000	-0.018840	-0.022910	-0.020590	-0.071400	-0.088460	-0.004410	-0.087190	0.011140	-0.037470	-0.007230	-0.002390	-0.053410	0.007120	-0.045010	-0.013670	0.029040	-0.025880	-0.055920	-0.045200	-0.108160	-0.089930	-0.107600	-0.136590	-0.111120	-0.096400	-0.120280	-0.128530	-0.200180	-0.166190	-0.120330	-0.086700	-0.106990	-0.012820	-0.032660	-0.105740	-0.084120	-0.071720	-0.068140	-0.010030	-0.012110	-0.032250	-0.029690	-0.017350	-0.070620	-0.025700	-0.067290	-0.007280	-0.008830	-0.012610	-0.004350	-0.011000	0.000310	0.003260	-0.031180	-0.043400	-0.014550	-0.109500	-0.138920	-0.125500	-0.161270	-0.124940	-0.110070	-0.077130	-0.060420	-0.097880	-0.074660	-0.035400	0.018980	-0.070970	-0.031310	-0.012330	-0.051090	-0.013510	-0.079060	-0.105430	-0.074910	-0.027860	0.025610	-0.030190
-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.555040	-0.363520	-0.299060	-0.227820	-0.277720	-0.208590	-0.177850	-0.275300	-0.202380	-0.250090	-0.213030	-0.233150	-0.235770	-0.188920	-0.261690	-0.260120	-0.226930	-0.267300	-0.231800	-0.240210	-0.217860	-0.205170	-0.203130	-0.181680	-0.194480	-0.253680	-0.254600	-0.198150	-0.220010	-0.308480	-0.221520	-0.257380	-0.229240	-0.251250	-0.288150	-0.252590	-0.180360	-0.243170	-0.240170	-0.170980	-0.225510	-0.240270	-0.230930	-0.229430	-0.416580	-0.184520	-0.221960	-0.159610	-0.231620	-0.231650	-0.235240	-0.237990	-0.222390	-0.233730	-0.263860	-0.216050	-0.141130	-0.258000	-0.251400	-0.290340	-0.295010	-0.260570	-0.267560	-0.250580	-0.249230	-0.274100	-0.183600	-0.213700	-0.246990	-0.289270	-0.246780	-0.232470	-0.281510	-0.265930	-0.366480	-0.171080	-0.194980	-0.228120	-0.231020	-0.308530	-0.247690
0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	0.120060	-0.075940	-0.149470	-0.244280	-0.113020	-0.202590	-0.273890	-0.169450	-0.186610	-0.207630	-0.256440	-0.244420	-0.247310	-0.294260	-0.165350	-0.123290	-0.246650	-0.208670	-0.209700	-0.156490	-0.273160	-0.199710	-0.268570	-0.272830	-0.196140	-0.158010	-0.188750	-0.180340	-0.208020	-0.106870	-0.197500	-0.181340	-0.246120	-0.153740	-0.171080	-0.155820	-0.218030	-0.124380	-0.149170	-0.289270	-0.218040	-0.185340	-0.199530	-0.198840	-0.022040	-0.202990	-0.175100	-0.208570	-0.116330	-0.123610	-0.144670	-0.140740	-0.170750	-0.168410	-0.102400	-0.137960	-0.299430	-0.184680	-0.184780	-0.173920	-0.159150	-0.161940	-0.130140	-0.168440	-0.169020	-0.134170	-0.214500	-0.228690	-0.204840	-0.180060	-0.119970	-0.196670	-0.159310	-0.136010	-0.115760	-0.263720	-0.226760	-0.175820	-0.224520	-0.148180	-0.233420
-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.210480	-0.068340	-0.077790	-0.059210	-0.200440	-0.096840	-0.032640	-0.102740	-0.150770	-0.124690	-0.039800	-0.051320	0.015680	0.010840	-0.186340	-0.184380	-0.068060	-0.118320	-0.122580	-0.160400	0.019620	-0.104170	0.023820	0.024780	-0.082610	-0.076120	-0.033900	-0.124930	-0.049220	0.009480	0.008700	-0.000970	0.041630	-0.086720	-0.099280	-0.158620	-0.105750	-0.198930	-0.139160	-0.017220	-0.164870	-0.221340	-0.181620	-0.133510	-0.097600	-0.132720	-0.196550	-0.222420	-0.300070	-0.311940	-0.271900	-0.295120	-0.267640	-0.239500	-0.264060	-0.269170	-0.065470	-0.101080	-0.108530	-0.068260	-0.134320	-0.129820	-0.202840	-0.108570	-0.141720	-0.172690	-0.097470	-0.027670	-0.038710	-0.064180	-0.173780	-0.113940	-0.100790	-0.159920	-0.013810	-0.066930	-0.083370	-0.113350	-0.077870	-0.115590	-0.018600
-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.133650	-0.206090	-0.090660	-0.045550	-0.016900	-0.076050	-0.052740	-0.066580	0.044000	0.004890	-0.056820	-0.069390	-0.230300	-0.100470	0.060620	0.001520	0.010920	0.044480	0.018590	0.029580	-0.147130	-0.028180	-0.130210	-0.136390	-0.090310	-0.083160	-0.102820	-0.023970	-0.061980	-0.139980	-0.145500	-0.125650	-0.159320	-0.107130	-0.035940	-0.043190	-0.030380	0.031710	-0.045360	-0.060510	-0.046270	-0.035840	-0.065150	-0.165400	-0.121830	-0.065890	0.016940	0.040210	0.046400	0.069520	0.020160	0.047100	0.035700	0.003330	0.006030	0.077780	-0.054750	-0.098090	-0.069550	-0.107830	-0.058090	-0.105410	-0.067440	-0.191350	-0.141520	-0.082930	-0.096390	-0.131850	-0.152350	-0.107160	-0.057470	-0.025090	-0.079050	0.009030	-0.155430	-0.025790	0.016110	-0.045390	-0.039890	-0.034750	-0.122790
-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.129420	-0.105610	-0.186910	-0.199560	-0.154950	-0.113320	-0.243460	-0.144840	-0.259210	-0.291960	-0.166990	-0.179730	-0.036130	-0.219350	-0.323450	-0.180900	-0.300010	-0.319740	-0.301040	-0.268750	-0.135590	-0.226690	-0.206970	-0.192620	-0.179080	-0.177280	-0.238770	-0.210080	-0.237970	-0.226630	-0.183840	-0.197170	-0.176160	-0.117350	-0.239090	-0.130910	-0.202750	-0.231290	-0.175210	-0.282160	-0.197640	-0.213130	-0.207240	-0.058750	-0.273990	-0.153960	-0.279160	-0.245140	-0.147350	-0.192170	-0.179350	-0.208640	-0.220780	-0.176670	-0.146250	-0.236920	-0.246160	-0.176780	-0.269170	-0.276090	-0.333490	-0.290440	-0.280850	-0.121080	-0.141900	-0.197130	-0.200580	-0.173770	-0.124970	-0.166410	-0.126950	-0.206250	-0.143080	-0.224370	-0.209140	-0.218680	-0.293680	-0.179110	-0.214330	-0.189350	-0.127640
-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.078390	-0.049120	-0.112830	-0.007780	-0.137760	-0.229770	-0.084810	-0.108280	-0.060370	-0.011090	-0.106580	-0.172280	-0.137330	-0.015830	0.019170	-0.105250	-0.037860	0.000900	0.024470	-0.010270	-0.126570	-0.183460	-0.139160	-0.060940	-0.168410	-0.136790	-0.128270	-0.109170	-0.161640	-0.162500	-0.138330	-0.113880	-0.077190	-0.184910	-0.138720	-0.262680	-0.149810	-0.136240	-0.153830	-0.004950	-0.192500	-0.168000	-0.167240	-0.262990	-0.030530	-0.171770	-0.060530	-0.138280	-0.240920	-0.236200	-0.253850	-0.230020	-0.229600	-0.267030	-0.225110	-0.154300	-0.015910	-0.159340	-0.230090	-0.277450	-0.226140	-0.172010	-0.121840	-0.257840	-0.230920	-0.198700	-0.061020	-0.115600	-0.129780	-0.073560	-0.199810	-0.130410	-0.124430	-0.137710	-0.067350	-0.081320	-0.070190	-0.148340	-0.137160	-0.137060	-0.226680
-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.167220	-0.210300	-0.093890	-0.101530	-0.111470	0.027270	-0.085080	-0.055520	-0.052880	-0.214340	0.015460	-0.024740	-0.209880	-0.194850	-0.280570	-0.096750	-0.102410	-0.157410	-0.222420	-0.141750	-0.008300	-0.047110	-0.040060	-0.137710	-0.039500	0.031590	-0.040490	-0.038540	-0.014580	0.128850	-0.036230	0.037690	-0.055130	0.006040	-0.051600	0.000450	-0.101180	-0.095060	-0.058930	-0.194270	-0.388190	-0.439440	-0.430970	-0.371560	-0.179720	-0.130470	-0.372790	-0.298540	-0.202570	-0.251900	-0.245790	-0.269730	-0.251130	-0.206230	-0.212390	-0.202410	-0.335130	-0.186190	-0.163840	-0.147170	-0.188730	-0.330810	-0.484580	-0.342640	-0.381130	-0.347430	-0.319800	-0.174380	-0.192300	-0.147620	-0.107330	-0.032330	-0.131850	-0.071050	-0.143070	-0.138660	-0.037720	-0.027640	-0.073910	-0.060660	0.020240
-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	-0.102880	0.002210	-0.056220	0.075700	-0.001460	-0.088200	-0.029760	-0.005800	-0.001690	-0.018330	-0.009810	-0.088740	0.047980	0.064130	0.067290	0.021510	-0.048380	0.005480	0.068290	-0.003750	-0.062960	-0.095500	-0.094280	-0.004300	-0.079450	-0.080550	-0.119470	-0.052980	-0.088380	-0.109580	-0.038970	-0.087710	-0.011250	-0.037760	-0.092690	-0.114630	-0.009700	-0.018280	-0.126710	-0.037950	-0.014050	-0.043290	-0.068440	-0.040760	-0.075110	-0.091700	-0.002550	-0.047380	-0.053890	-0.081860	-0.091500	-0.084400	-0.115510	-0.149160	-0.062620	-0.060170	-0.005100	-0.059120	-0.165330	-0.167950	-0.245960	-0.144630	-0.026240	-0.083240	-0.023930	-0.042620	0.023070	-0.017610	-0.008730	-0.023130	-0.039780	-0.126050	0.013690	-0.027940	-0.006400	0.052810	-0.083730	-0.064210	-0.040680	-0.036320	-0.108660
