3.178080	3.242180	3.245040	3.339460	3.264450	3.288100	3.301030	3.352930	3.235740	3.324900	3.271870	3.221250	3.559130	3.730540	3.738310	3.674270	3.725640	3.664890	3.631440	3.679090	3.685570	3.689660	3.745430	3.694670	3.821460	3.698500	3.459330	3.350190	3.403400	3.496920	3.554110	3.368150	3.368030	3.438860	3.689710	3.793200	3.849090	3.830700	3.817770	3.723310	3.720290	3.756380	3.767550	3.753180	3.739940	3.666170	3.502770	3.414220	3.504800	3.733280	3.754000	3.525540	3.429450	3.430140	3.597260	3.611780	3.748940	3.750430	3.569020	3.551070	3.432430	3.422170	3.487670	3.419980
-0.034910	-0.085720	-0.060410	-0.055220	-0.038630	-0.048000	-0.057290	-0.076690	-0.054900	-0.064260	-0.037030	-0.011190	-0.030800	-0.083180	-0.096280	-0.057610	-0.116500	-0.081390	-0.036190	-0.087820	-0.064200	-0.061770	-0.143660	-0.130040	-0.271820	-0.201690	-0.077090	-0.074420	-0.037450	-0.030440	-0.068250	-0.046330	-0.047870	-0.073350	-0.060360	-0.076350	-0.073540	-0.084690	-0.061420	0.003730	-0.045170	-0.050950	-0.046540	-0.035300	-0.040060	-0.036650	-0.007220	0.004500	-0.004810	-0.042590	-0.044060	-0.034800	-0.039250	0.014690	-0.062450	0.001100	-0.018820	-0.073330	-0.006920	-0.054330	-0.069200	-0.005240	-0.043690	-0.042100
-0.261550	-0.233010	-0.223110	-0.261370	-0.235210	-0.249330	-0.240210	-0.191810	-0.295290	-0.215520	-0.254950	-0.290940	-0.246190	-0.185400	-0.188860	-0.233880	-0.156520	-0.178880	-0.208500	-0.146710	-0.193450	-0.204390	-0.243080	-0.297070	-0.217260	-0.297480	-0.291380	-0.223870	-0.257250	-0.278570	-0.231670	-0.261880	-0.208890	-0.208720	-0.184630	-0.160020	-0.123310	-0.131800	-0.166770	-0.240900	-0.187150	-0.182530	-0.192800	-0.200380	-0.163010	-0.197170	-0.240670	-0.248230	-0.269960	-0.205120	-0.215460	-0.249230	-0.206790	-0.246700	-0.233520	-0.264240	-0.222720	-0.119010	-0.219040	-0.150040	-0.188050	-0.259330	-0.246220	-0.256000
-0.112060	-0.171690	-0.196710	-0.077730	-0.164730	-0.134220	-0.139420	-0.209960	-0.063510	-0.164780	-0.136940	-0.125700	-0.173340	-0.265330	-0.201900	-0.104850	-0.215970	-0.232630	-0.194640	-0.224160	-0.191780	-0.191480	-0.145190	-0.114410	-0.147590	-0.060170	-0.178280	-0.238710	-0.108760	-0.055840	-0.089490	-0.069780	-0.168540	-0.149600	-0.210800	-0.182360	-0.221310	-0.204420	-0.178240	-0.114770	-0.133130	-0.122280	-0.104810	-0.101170	-0.142950	-0.120270	-0.091820	-0.139450	-0.096520	-0.134060	-0.091500	-0.100590	-0.182080	-0.136620	-0.092720	-0.097690	-0.088620	-0.209310	-0.143450	-0.194880	-0.154050	-0.110920	-0.084820	-0.083170
-0.145020	-0.022370	-0.006020	-0.150320	-0.048300	-0.083490	-0.075020	-0.038280	-0.116440	-0.063440	-0.083430	-0.066750	-0.051590	0.076990	-0.047840	-0.206890	-0.083250	-0.052050	-0.113440	-0.102620	-0.092680	-0.109810	-0.081250	-0.069630	-0.057710	-0.129720	-0.010920	0.054930	-0.147670	-0.254550	-0.244790	-0.214590	-0.129920	-0.093200	-0.055710	-0.138630	-0.132190	-0.137600	-0.159240	-0.196480	-0.216930	-0.265770	-0.249970	-0.258280	-0.279460	-0.249100	-0.248360	-0.145180	-0.150510	-0.160930	-0.250070	-0.184530	-0.108270	-0.165150	-0.182380	-0.156180	-0.269860	-0.204210	-0.178890	-0.194880	-0.186010	-0.175460	-0.217000	-0.193670
-0.046740	-0.154240	-0.146460	-0.112880	-0.170170	-0.133850	-0.103180	-0.152030	-0.132960	-0.181570	-0.152900	-0.198080	-0.138970	-0.230730	-0.152290	0.024760	-0.056780	-0.076500	-0.014090	-0.071330	-0.115450	-0.054870	-0.077390	-0.111860	-0.154810	-0.101790	-0.209160	-0.234690	-0.132760	-0.090090	-0.052290	-0.049500	-0.038850	-0.186990	-0.158350	-0.088650	-0.071650	-0.095110	-0.011490	-0.026910	-0.030060	-0.010300	-0.014620	-0.006230	0.022640	0.006860	0.004010	-0.080870	-0.109150	-0.096100	-0.023720	-0.089390	-0.091160	-0.041930	-0.089050	-0.101080	0.018180	0.006630	-0.072550	-0.002960	0.024190	-0.046650	-0.107250	-0.092920
-0.164530	-0.146190	-0.184130	-0.082030	-0.085630	-0.125780	-0.182180	-0.160900	-0.132720	-0.078760	-0.144900	-0.101660	-0.171160	-0.154910	-0.157090	-0.275650	-0.266780	-0.289940	-0.327750	-0.186240	-0.126690	-0.215190	-0.270420	-0.316540	-0.249370	-0.267240	-0.180660	-0.171590	-0.113810	-0.084380	-0.147260	-0.181140	-0.241290	-0.026750	-0.044130	-0.116950	-0.089990	-0.101650	-0.196930	-0.108400	-0.095780	-0.087510	-0.066420	-0.076560	-0.076580	-0.104850	-0.119920	-0.136710	-0.082810	-0.029280	-0.094990	-0.135580	-0.155510	-0.173950	-0.118110	-0.101480	-0.099540	-0.142310	-0.090700	-0.165460	-0.240670	-0.176760	-0.083480	-0.116960
-0.093810	-0.073090	-0.000510	-0.119120	-0.110740	-0.116160	0.017150	-0.102350	-0.065080	-0.142720	-0.084100	-0.141230	-0.064430	-0.063770	-0.137930	-0.078550	-0.088810	-0.042510	0.013950	-0.139080	-0.216370	-0.125360	-0.143050	-0.074420	-0.267970	-0.264840	-0.255790	-0.117030	-0.149000	-0.239540	-0.145960	-0.064810	0.038430	-0.160630	-0.011170	-0.008120	-0.030580	-0.044840	-0.019560	-0.174150	-0.154900	-0.205940	-0.166690	-0.165380	-0.231590	-0.171550	-0.167620	-0.085430	-0.096870	-0.179000	-0.178700	-0.133560	-0.097350	-0.092790	-0.097430	-0.060180	-0.162810	-0.129050	-0.160590	-0.135660	-0.104720	-0.120450	-0.175910	-0.154010
-0.104380	-0.161340	-0.221730	-0.128780	-0.135990	-0.131860	-0.179470	-0.202650	-0.164670	-0.166290	-0.266340	-0.245100	-0.163660	-0.171820	-0.139290	-0.201930	-0.187910	-0.286440	-0.329650	-0.215710	-0.102270	-0.138480	-0.198960	-0.306580	-0.086110	-0.035490	-0.159620	-0.250080	-0.289870	-0.307330	-0.378780	-0.333500	-0.265420	-0.136260	-0.212260	-0.327970	-0.346960	-0.402710	-0.222360	-0.054900	-0.220960	-0.265630	-0.217090	-0.222850	-0.246500	-0.214360	-0.191620	-0.246950	-0.231970	-0.157160	-0.208390	-0.223220	-0.125310	-0.198560	-0.260460	-0.257490	-0.207340	-0.271070	-0.251860	-0.263980	-0.140580	-0.230200	-0.340470	-0.237020
-0.049750	-0.007990	-0.010220	-0.077680	-0.137600	-0.137280	-0.061740	-0.126240	-0.103720	-0.157300	-0.120010	-0.156750	-0.121630	-0.106220	-0.163200	-0.120580	-0.170090	-0.118200	-0.076260	-0.104870	-0.172780	-0.120580	-0.133410	-0.097300	-0.272040	-0.333260	-0.262110	-0.137610	-0.073930	-0.096390	-0.006070	0.000290	-0.021380	-0.130670	0.118460	0.070670	0.149400	0.089110	-0.038370	-0.166300	-0.001200	0.013370	0.040660	0.033500	0.048660	0.056610	0.008680	-0.022540	0.060050	0.035620	-0.023040	-0.119430	-0.167080	-0.078780	-0.008670	-0.046270	0.052260	0.017490	-0.010670	-0.004160	-0.124370	-0.057150	-0.025490	-0.088150
