1.780030	1.780030	1.871060	1.882990	1.894730	1.869630	1.904420	1.970590	2.031780	2.079450	2.203500	2.394990	2.512500	2.715440	2.923840	2.952530	2.947410	2.937900	3.082650	3.066960	3.037790	3.009380	2.969580	2.985730	2.934200	3.072620	2.965450	2.975310	3.024310	3.043740	2.996580	3.008070	2.965110	2.971270	2.975260	2.916820	3.043380	3.025570	3.017970	3.023860	2.985470	2.991560	3.012090	2.965450	3.012090	2.980080	2.970130	3.057740	3.015960	3.022130	3.077560	3.170640	3.742830	3.903130	3.889630	3.928150	3.970090	3.943090	3.970900	3.928330	3.890130	3.849460	3.784320	3.643530	3.631760	3.593450	3.323360	3.264500	3.124200	3.041560	3.104370	3.214080	3.145730	3.143800	3.113370	3.245240	3.060460	3.041970	3.059870
0.128630	0.128630	0.041350	0.032680	0.020870	0.040770	0.013160	-0.042030	-0.082730	-0.055830	-0.066950	-0.050770	-0.041250	-0.028380	-0.053700	-0.044560	-0.058900	-0.024320	-0.092310	-0.078960	-0.066720	-0.073990	-0.048400	-0.034660	-0.033470	-0.066750	-0.077530	-0.040150	-0.090530	-0.084810	-0.076130	-0.067550	-0.057320	-0.032820	-0.055190	-0.030060	-0.065770	-0.056760	-0.047230	-0.069750	-0.031320	-0.045890	-0.053700	-0.037110	-0.074620	-0.029120	-0.065780	-0.075430	-0.028960	-0.078660	-0.067800	-0.007200	-0.016990	-0.069580	-0.014060	-0.056670	-0.037860	-0.056900	-0.103520	-0.100460	-0.116780	-0.174320	-0.162700	-0.130460	-0.133660	-0.175430	-0.130280	-0.118820	-0.085140	-0.041680	-0.045160	-0.151350	-0.118410	-0.088430	-0.137840	-0.144550	-0.093000	-0.100740	-0.086800
-0.548700	-0.548700	-0.424150	-0.418490	-0.401180	-0.414550	-0.388240	-0.329190	-0.262470	-0.280320	-0.294860	-0.241810	-0.227730	-0.204420	-0.255110	-0.217800	-0.238890	-0.268700	-0.230670	-0.229510	-0.249700	-0.232860	-0.263990	-0.266500	-0.265160	-0.270990	-0.268460	-0.255980	-0.213180	-0.237290	-0.242520	-0.234540	-0.242980	-0.227880	-0.254480	-0.255840	-0.234370	-0.267970	-0.223400	-0.239090	-0.265230	-0.229550	-0.238860	-0.273870	-0.230320	-0.264020	-0.264720	-0.236780	-0.247570	-0.204090	-0.259020	-0.234640	-0.244800	-0.178110	-0.249620	-0.225230	-0.218980	-0.210940	-0.192380	-0.227010	-0.288390	-0.227190	-0.252960	-0.275890	-0.278750	-0.256640	-0.227940	-0.204940	-0.244900	-0.200590	-0.296410	-0.220310	-0.286970	-0.295060	-0.248640	-0.274540	-0.224060	-0.220540	-0.209070
0.115190	0.115190	-0.026990	-0.024300	-0.043070	-0.051350	-0.055050	-0.085940	-0.175760	-0.145900	-0.077160	-0.157690	-0.200310	-0.221640	-0.122230	-0.230810	-0.184180	-0.161590	-0.138120	-0.122620	-0.114710	-0.138950	-0.121970	-0.113240	-0.165430	-0.164620	-0.111770	-0.164440	-0.199500	-0.136810	-0.146370	-0.167460	-0.147140	-0.208840	-0.120740	-0.191960	-0.156160	-0.102770	-0.197270	-0.137820	-0.131640	-0.181950	-0.146320	-0.127000	-0.161800	-0.155900	-0.127850	-0.193500	-0.175960	-0.208140	-0.084210	-0.200700	-0.143550	-0.183010	-0.132110	-0.141350	-0.168980	-0.157850	-0.155560	-0.197360	-0.117060	-0.229360	-0.166810	-0.147530	-0.160230	-0.096110	-0.171720	-0.194300	-0.121530	-0.243010	-0.125170	-0.152990	-0.092480	-0.062610	-0.097060	-0.121810	-0.187540	-0.176270	-0.187960
-0.209860	-0.209860	-0.065730	-0.077110	-0.062620	-0.036530	-0.061580	-0.074370	0.032920	-0.038090	-0.139160	-0.080460	-0.052390	-0.085920	-0.116580	0.027210	-0.033440	-0.053140	-0.094620	-0.157470	-0.142420	-0.128350	-0.132350	-0.155440	-0.046870	-0.022770	-0.107670	-0.046060	-0.003790	-0.101580	-0.080260	-0.071920	-0.107500	-0.026270	-0.141270	-0.017690	-0.107050	-0.138670	-0.045750	-0.122210	-0.109730	-0.071970	-0.129350	-0.107260	-0.090080	-0.078780	-0.080150	-0.014580	-0.062550	-0.040320	-0.173940	-0.124900	-0.237830	-0.182410	-0.186870	-0.151860	-0.122220	-0.146490	-0.125320	-0.020210	-0.122420	0.026100	-0.083350	-0.098270	-0.056880	-0.123410	-0.041970	-0.034820	-0.122430	-0.026550	-0.036460	-0.031800	-0.043710	-0.118090	-0.114500	0.009100	-0.028690	-0.026570	-0.047680
-0.134300	-0.134300	-0.266700	-0.250040	-0.255510	-0.276280	-0.228170	-0.173990	-0.291360	-0.178560	-0.094080	-0.162430	-0.145900	-0.041090	-0.163270	-0.275160	-0.189310	-0.163960	-0.178110	-0.084070	-0.138570	-0.100480	-0.124790	-0.083880	-0.166730	-0.151130	-0.108750	-0.211280	-0.223490	-0.107060	-0.160990	-0.131630	-0.109700	-0.190040	-0.096810	-0.189690	-0.089550	-0.110280	-0.189670	-0.123720	-0.162120	-0.148390	-0.081690	-0.120640	-0.105670	-0.132550	-0.161010	-0.152390	-0.147070	-0.154470	-0.124160	-0.110190	0.076220	-0.029950	-0.033910	-0.120840	-0.122550	-0.095720	-0.151120	-0.248490	-0.083190	-0.197050	-0.071130	-0.092370	-0.149260	-0.149720	-0.241170	-0.217430	-0.162710	-0.127100	-0.221210	-0.207370	-0.237210	-0.178920	-0.103070	-0.260140	-0.175020	-0.220040	-0.215370
-0.130150	-0.130150	-0.018950	-0.035480	-0.041820	-0.053170	-0.096740	-0.171810	-0.057210	-0.175230	-0.177830	-0.107650	-0.129790	-0.230130	-0.031200	0.001210	-0.097600	-0.126850	-0.036130	-0.156070	-0.068090	-0.135010	-0.082510	-0.145070	-0.127690	-0.149550	-0.191130	-0.080410	-0.110850	-0.210360	-0.133970	-0.162180	-0.143190	-0.091860	-0.090080	-0.109480	-0.182720	-0.118030	-0.085930	-0.135270	-0.083180	-0.130400	-0.185600	-0.138280	-0.190600	-0.132880	-0.100900	-0.228480	-0.126040	-0.173360	-0.077810	-0.180670	-0.280100	-0.173360	-0.209440	-0.121030	-0.118530	-0.145630	-0.044510	-0.076320	-0.286560	-0.253350	-0.376920	-0.311930	-0.271530	-0.163560	-0.101580	-0.146570	-0.090240	-0.243600	-0.118820	-0.088740	-0.099060	-0.041070	-0.219400	-0.123150	-0.129490	-0.075630	-0.062200
-0.079960	-0.079960	-0.160710	-0.148200	-0.132530	-0.081290	-0.061100	0.009770	-0.068630	0.012540	-0.035400	-0.049040	-0.074430	0.060090	-0.118190	-0.107580	-0.076840	-0.019340	-0.110440	-0.008990	-0.135170	-0.042490	-0.123260	-0.073130	-0.028730	-0.016130	0.049830	-0.057160	0.030810	0.100730	-0.016340	0.048600	0.002800	-0.052300	-0.132300	0.014500	0.055160	-0.044760	-0.077680	-0.068810	-0.099240	0.013780	-0.001730	-0.031400	0.039190	-0.045280	-0.071080	0.075640	0.005720	0.040250	-0.097700	-0.127820	-0.097210	-0.098090	-0.008220	-0.084000	-0.029260	-0.034130	-0.145390	-0.176540	-0.135580	-0.150630	-0.051410	-0.121530	-0.110020	-0.242260	-0.162310	-0.049060	-0.132320	0.115680	-0.052050	-0.054070	-0.064610	-0.117870	0.091700	-0.012010	0.010090	-0.046440	-0.097510
-0.167320	-0.167320	-0.119610	-0.126910	-0.147090	-0.222820	-0.201750	-0.242790	-0.199750	-0.191650	-0.104370	-0.190290	-0.099250	-0.161530	-0.115960	-0.149380	-0.098940	-0.128540	-0.113790	-0.238750	-0.132440	-0.133440	-0.059180	-0.095150	-0.158810	-0.112690	-0.230670	-0.226140	-0.264610	-0.278320	-0.207270	-0.220880	-0.164010	-0.140820	-0.036230	-0.179990	-0.223910	-0.144610	-0.160270	-0.151530	-0.197130	-0.251060	-0.212500	-0.116510	-0.187260	-0.083750	-0.062140	-0.218090	-0.170130	-0.274910	-0.190170	-0.319410	-0.159580	-0.255070	-0.313340	-0.271890	-0.291790	-0.254890	-0.146480	-0.119690	-0.226590	-0.222300	-0.278060	-0.219020	-0.330770	-0.103760	-0.229460	-0.339160	-0.179300	-0.331310	-0.131450	-0.082590	-0.167830	-0.005340	-0.233260	-0.118240	-0.185430	-0.192070	-0.174850
-0.104050	-0.104050	-0.117380	-0.111500	-0.095360	-0.024210	-0.069790	-0.061990	-0.040120	-0.138650	-0.156170	-0.112150	-0.184790	-0.104120	-0.079930	-0.075350	-0.187640	-0.159590	-0.095710	-0.033410	-0.109660	-0.123880	-0.138290	-0.202840	-0.104200	-0.079370	-0.049020	-0.046550	-0.024250	-0.051920	-0.091750	-0.039970	-0.109130	-0.158550	-0.152980	-0.059380	-0.020870	-0.089560	-0.133290	-0.152950	-0.045390	-0.011460	-0.087620	-0.162330	-0.104850	-0.186740	-0.213380	-0.110890	-0.112700	-0.018830	-0.057330	-0.140690	-0.051510	-0.018780	-0.008690	-0.096410	-0.013260	-0.094980	-0.078100	-0.200920	-0.188970	-0.173160	-0.170400	-0.207180	-0.071900	-0.261580	-0.130920	-0.087400	-0.129910	-0.064600	-0.199360	-0.168160	-0.137850	-0.185830	-0.044460	-0.164790	-0.038810	-0.033860	-0.115170
