2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.045430	2.048100	2.458080	2.893770	3.009200	3.305180	3.123820	3.161950	3.350840	3.303430	3.333040	3.388380	3.378160	3.513300	3.527290	3.518890	3.515960	3.434180	3.486210	3.606220	3.451390	3.522040	3.576730	3.503440	3.548350	3.462160	3.538550	3.484250	3.564010	3.601750	3.537600	3.497010	3.588520	3.526120	3.580750	3.582300	3.450830	3.536270	3.520080	3.485220	3.512500	3.569610	3.490070	3.566170	3.561620	3.560050	3.447340	3.570540	3.628950	3.645540	3.501570	3.565010	3.475780	3.470780	3.480500	3.532860	3.629530	3.629660	3.614420	3.528620	3.543950	3.676230	3.907360	3.999130	4.120810	4.170910	4.205930	4.524840	4.580070	4.579590	4.546890	4.590650	4.499560	4.524770	4.593490	4.598480	4.672240	4.698610	4.660550	4.601860	4.555390	4.582550	4.462440	4.290430	4.271380	4.109790	3.961760	3.816330	3.721060	3.707120	3.534880	3.564200	3.578350	3.694850	3.585460	3.801610	3.818190	3.898400	3.904610	3.847970	3.664370	3.578190	3.722760	3.762350	3.637700	3.599630	3.559910	3.738810	3.560360	3.573350	3.457990	3.516020	3.634920	3.422300	3.613630	3.537340	3.482300	3.537780	3.544700	3.567060	3.585470	3.498360	3.455070	3.527830	3.456990	3.540590	3.490040	3.449780	3.534300	3.413270	3.420050	3.498890	3.502920	3.414410	3.457150	3.651610	3.519640	3.541190	3.547050	3.518600	3.590020	3.591160	3.630310	3.512850	3.521510	3.627870	3.592300	3.579750
0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.158840	0.156690	-0.021710	-0.038380	0.026330	-0.105520	-0.023280	0.013020	-0.075630	-0.016120	-0.004580	0.047500	0.037840	-0.067700	-0.061600	-0.045410	-0.038060	0.001490	0.007670	-0.074620	0.026710	0.017040	-0.036440	-0.008380	-0.014990	0.051000	-0.037490	-0.012500	-0.022350	-0.053410	-0.040840	0.034990	-0.046970	-0.039750	-0.023540	-0.005310	0.013290	-0.003180	0.028300	-0.024160	-0.022740	-0.004590	-0.060640	-0.091660	-0.021690	-0.052590	-0.009260	0.003990	-0.062190	-0.094060	0.007610	-0.051730	0.011830	-0.031800	0.010290	-0.030620	-0.104200	-0.109970	-0.061210	-0.063170	-0.066810	-0.001490	-0.089740	-0.101380	-0.110890	-0.110600	-0.097720	-0.112870	-0.059190	-0.074390	-0.041210	-0.060030	-0.024560	-0.025910	-0.085530	-0.098150	-0.148600	-0.219740	-0.172400	-0.191770	-0.164800	-0.223360	-0.195590	-0.117490	-0.160710	-0.112400	-0.074220	-0.045720	-0.009520	-0.074370	-0.049060	-0.002670	0.009600	0.011740	0.041490	0.011310	-0.041630	0.000810	-0.129220	-0.016600	-0.027690	0.068590	0.030050	-0.075520	0.034140	0.023360	-0.066150	-0.046960	-0.017170	-0.028660	0.001020	-0.020420	-0.088940	0.049630	-0.073770	-0.037750	-0.006800	-0.048180	-0.044060	-0.047800	-0.066020	0.012650	0.026210	-0.035310	-0.001390	-0.017530	-0.011750	-0.008710	-0.055130	0.070280	0.005820	-0.070580	0.014350	-0.010040	-0.002670	-0.102880	-0.045350	-0.061840	-0.033790	-0.040150	-0.045890	-0.089580	-0.090610	-0.045160	-0.058340	-0.076570	-0.029760	-0.106600
-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.614950	-0.613220	-0.325660	-0.240470	-0.323640	-0.358650	-0.245010	-0.271760	-0.237980	-0.242610	-0.266610	-0.271700	-0.336350	-0.236570	-0.272020	-0.245590	-0.299330	-0.296240	-0.285350	-0.219150	-0.291100	-0.308250	-0.200040	-0.314140	-0.247990	-0.296820	-0.227490	-0.276450	-0.300260	-0.266690	-0.281670	-0.297120	-0.169170	-0.238280	-0.260270	-0.288140	-0.296420	-0.244380	-0.319280	-0.285210	-0.269420	-0.250150	-0.284650	-0.213660	-0.248060	-0.216650	-0.303360	-0.334990	-0.301970	-0.332530	-0.279860	-0.217160	-0.266110	-0.221910	-0.329900	-0.257900	-0.316190	-0.217580	-0.241370	-0.283740	-0.249230	-0.257970	-0.141900	-0.141640	-0.118910	-0.125570	-0.163120	-0.265280	-0.254130	-0.285920	-0.265930	-0.247020	-0.304530	-0.313110	-0.291330	-0.312600	-0.355690	-0.305660	-0.386170	-0.376500	-0.423500	-0.352540	-0.306630	-0.337990	-0.286700	-0.323100	-0.281420	-0.265860	-0.274770	-0.278320	-0.226890	-0.270910	-0.277170	-0.211060	-0.294200	-0.293530	-0.261150	-0.302560	-0.166630	-0.272030	-0.192750	-0.257550	-0.227510	-0.197900	-0.278870	-0.308110	-0.245350	-0.262840	-0.229760	-0.264330	-0.250900	-0.277950	-0.208060	-0.275930	-0.191380	-0.285480	-0.253040	-0.292250	-0.233450	-0.257850	-0.230070	-0.284520	-0.312270	-0.251000	-0.283260	-0.264660	-0.249000	-0.320390	-0.279220	-0.344140	-0.300170	-0.240890	-0.277870	-0.298510	-0.325860	-0.190780	-0.275920	-0.240070	-0.288680	-0.303880	-0.285130	-0.239210	-0.248890	-0.286370	-0.259430	-0.246900	-0.296360	-0.236600
0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.143490	0.142190	-0.167370	-0.221610	-0.155450	-0.080210	-0.222850	-0.227870	-0.164980	-0.241410	-0.200390	-0.239560	-0.130930	-0.190750	-0.205600	-0.244350	-0.127880	-0.190540	-0.198410	-0.208370	-0.211880	-0.163910	-0.277720	-0.124350	-0.209980	-0.204370	-0.216530	-0.214430	-0.114310	-0.120810	-0.154590	-0.182880	-0.320240	-0.217170	-0.152310	-0.166750	-0.156870	-0.254500	-0.155950	-0.162260	-0.203310	-0.229380	-0.140370	-0.202440	-0.213830	-0.224200	-0.171340	-0.157550	-0.091920	-0.060360	-0.182710	-0.240380	-0.233300	-0.271930	-0.115320	-0.220060	-0.097440	-0.193760	-0.215830	-0.157000	-0.187370	-0.203790	-0.282590	-0.275830	-0.304680	-0.322760	-0.309600	-0.111150	-0.227180	-0.215100	-0.214600	-0.223510	-0.160210	-0.163960	-0.183570	-0.194700	-0.115340	-0.113960	-0.057160	-0.085730	-0.036590	-0.146910	-0.244170	-0.217990	-0.200940	-0.195290	-0.214180	-0.162640	-0.199150	-0.169820	-0.267320	-0.205540	-0.204690	-0.291950	-0.172350	-0.135990	-0.134990	-0.089620	-0.194970	-0.117780	-0.280020	-0.272200	-0.275630	-0.174580	-0.152900	-0.113460	-0.191220	-0.123500	-0.269610	-0.154360	-0.263910	-0.144070	-0.204740	-0.267650	-0.232520	-0.137710	-0.236120	-0.111730	-0.245370	-0.149230	-0.200600	-0.205640	-0.187860	-0.209550	-0.214630	-0.201260	-0.259850	-0.148750	-0.148930	-0.169770	-0.161800	-0.216490	-0.225070	-0.193850	-0.100390	-0.219890	-0.151080	-0.227750	-0.154920	-0.163930	-0.157690	-0.184900	-0.154050	-0.175050	-0.191150	-0.164360	-0.159320	-0.187100
-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227850	-0.227260	0.006240	-0.063430	-0.089330	-0.033230	-0.099590	-0.061850	-0.172870	-0.078420	-0.102520	-0.068510	-0.155780	-0.101600	-0.005770	-0.004750	-0.139150	-0.054600	-0.081490	-0.121160	-0.060650	-0.098810	-0.066820	-0.173240	-0.136810	-0.112350	-0.140340	-0.049760	-0.200510	-0.213960	-0.134030	-0.121240	-0.047180	-0.092370	-0.183370	-0.124240	-0.160100	-0.038360	-0.117150	-0.147630	-0.044630	-0.085010	-0.139450	-0.115710	-0.135260	-0.103110	-0.066300	-0.072370	-0.198650	-0.095740	-0.151690	-0.109910	-0.099830	-0.062080	-0.190720	-0.041340	-0.066560	-0.121830	-0.052620	-0.109700	-0.115210	-0.173320	-0.192300	-0.256010	-0.263520	-0.247260	-0.179360	-0.184740	-0.017970	0.029660	-0.039060	-0.028950	-0.093890	-0.064190	-0.011390	0.001040	-0.023370	-0.073270	-0.074190	-0.030340	-0.113400	-0.021490	0.085130	0.033840	-0.078840	-0.032390	-0.063380	-0.179170	-0.097070	-0.072390	-0.020640	-0.069320	-0.101100	-0.143640	-0.222770	-0.267260	-0.294830	-0.415810	-0.278410	-0.312990	-0.129760	-0.117910	-0.141680	-0.241130	-0.242920	-0.277290	-0.093700	-0.286980	-0.029690	-0.189910	-0.010790	-0.203570	-0.127260	-0.021120	-0.122840	-0.174960	-0.052170	-0.174180	-0.078400	-0.172930	-0.103380	-0.071410	-0.081380	-0.115080	-0.034430	-0.131410	-0.007150	-0.058850	-0.137150	-0.107850	-0.157820	-0.067460	-0.051100	-0.035050	-0.200130	-0.131280	-0.150590	-0.021630	-0.095990	-0.067310	-0.070880	-0.085880	-0.146250	-0.064300	-0.099820	-0.140340	-0.081790	-0.085230
-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.141530	-0.140460	-0.272080	-0.118770	-0.137020	-0.210520	-0.026080	-0.070850	-0.008740	-0.045730	-0.060810	-0.091690	-0.015370	-0.103120	-0.187770	-0.148140	-0.104420	-0.154280	-0.071480	-0.076460	-0.108890	-0.110910	-0.055390	-0.027690	-0.016200	-0.033480	0.037390	-0.111710	-0.040310	0.001990	-0.082870	-0.079610	-0.025780	-0.078220	-0.057250	-0.072170	-0.036930	-0.136300	-0.081670	-0.016790	-0.163700	-0.080860	-0.053280	-0.078070	-0.006350	-0.073910	-0.134470	-0.084310	-0.001550	-0.228870	0.038960	0.013610	-0.006410	-0.030400	0.022460	-0.144080	-0.197620	-0.026950	-0.134800	-0.047060	-0.027710	-0.050980	-0.028380	-0.005370	-0.019800	-0.039390	-0.093260	-0.100000	-0.192520	-0.243690	-0.163430	-0.195720	-0.157250	-0.151900	-0.218810	-0.189150	-0.185820	-0.149620	-0.158060	-0.201340	-0.107860	-0.140350	-0.267950	-0.216070	-0.110970	-0.181520	-0.141540	-0.058460	-0.093890	-0.094770	-0.119130	-0.115590	-0.060530	-0.052560	-0.039470	-0.081920	-0.058440	0.031670	-0.042590	-0.039710	-0.056430	-0.024620	-0.115780	-0.045500	-0.018320	0.039170	-0.141440	-0.057770	-0.132450	-0.003460	-0.109520	0.054750	-0.059290	-0.090050	-0.042020	-0.032090	-0.136550	-0.054770	-0.019790	-0.049990	-0.068620	-0.109240	-0.071820	-0.001900	-0.129080	-0.009750	-0.127430	-0.190760	-0.082140	-0.045750	0.024240	-0.068300	-0.115280	-0.143740	-0.013480	-0.045680	-0.042890	-0.135860	-0.128400	-0.109670	-0.199460	-0.116290	-0.028270	-0.104490	-0.035350	-0.057990	-0.147950	-0.094900
-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.136790	-0.140810	-0.029450	-0.155850	-0.070920	-0.117720	-0.252380	-0.236830	-0.235700	-0.188170	-0.193290	-0.139110	-0.194320	-0.119000	-0.151890	-0.167540	-0.072360	-0.142330	-0.184100	-0.140240	-0.143540	-0.147000	-0.174200	-0.124920	-0.196590	-0.237560	-0.270820	-0.124820	-0.126920	-0.213230	-0.152120	-0.120670	-0.246750	-0.201330	-0.086990	-0.114930	-0.113740	-0.066040	-0.100990	-0.168850	-0.043980	-0.121410	-0.119340	-0.165420	-0.226910	-0.080540	-0.098500	-0.198190	-0.210700	0.007930	-0.276780	-0.242160	-0.223910	-0.236680	-0.228000	-0.152240	-0.161490	-0.204760	-0.099850	-0.237900	-0.163570	-0.223210	-0.217390	-0.209980	-0.183340	-0.189780	-0.225260	-0.213000	-0.149670	-0.210980	-0.204240	-0.131260	-0.181360	-0.194140	-0.183280	-0.253280	-0.239970	-0.252860	-0.225440	-0.217580	-0.301630	-0.385240	-0.289410	-0.297450	-0.297050	-0.285870	-0.270660	-0.208310	-0.194460	-0.278040	-0.158610	-0.122650	-0.194010	-0.210320	-0.171240	-0.101230	-0.119730	-0.128200	-0.152790	-0.097010	-0.233040	-0.273490	-0.110970	-0.143320	-0.141520	-0.223330	-0.091700	-0.083680	-0.219590	-0.208080	-0.237870	-0.262710	-0.122140	-0.187410	-0.144060	-0.148270	-0.100900	-0.116380	-0.276350	-0.109390	-0.125070	-0.162810	-0.142150	-0.285110	-0.164360	-0.214870	-0.177950	-0.021100	-0.108450	-0.241970	-0.195290	-0.194660	-0.137400	-0.151980	-0.136660	-0.151220	-0.161380	-0.167950	-0.140310	-0.181010	-0.021310	-0.149160	-0.194970	-0.183300	-0.235620	-0.130080	-0.031160	-0.132720
-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.079450	-0.073880	-0.126160	0.004740	-0.055920	-0.065610	0.078390	0.060530	-0.004400	-0.017010	-0.007470	-0.092160	-0.061710	-0.006750	-0.027120	0.021900	-0.215070	-0.067760	-0.030210	-0.086170	-0.043150	0.016100	-0.016860	-0.172110	-0.103200	-0.029590	0.037630	-0.053460	-0.178850	-0.028540	-0.073500	-0.136020	0.039040	0.038250	-0.143340	-0.059610	-0.194080	-0.141300	-0.091600	-0.086810	-0.108380	-0.101600	-0.148280	-0.046560	-0.067000	-0.142560	-0.077050	-0.017580	-0.036930	-0.101650	0.073190	-0.007090	-0.057070	-0.009080	-0.102530	-0.005950	0.044780	-0.028800	-0.084730	0.040170	-0.117810	-0.132520	-0.167780	-0.217820	-0.242850	-0.240440	-0.165180	-0.085650	-0.107190	-0.016650	-0.032860	-0.114790	-0.100270	-0.101520	-0.086540	-0.057750	-0.094700	-0.182670	-0.236260	-0.289010	-0.293710	-0.162780	-0.198690	-0.177870	-0.303960	-0.192210	-0.136890	-0.196700	-0.093950	0.103320	-0.117460	-0.024220	-0.024030	-0.220510	-0.276640	-0.254100	-0.256430	-0.358810	-0.222640	-0.290470	-0.137510	-0.098860	-0.281760	-0.155440	-0.253040	-0.215760	-0.148450	-0.338950	-0.026520	-0.098450	0.050120	-0.068060	-0.104800	-0.027020	-0.087600	-0.139090	-0.151590	-0.099050	0.055300	-0.201550	-0.109820	-0.084430	-0.078920	0.035630	-0.045360	-0.057470	-0.024430	-0.122160	-0.142060	0.020360	-0.149350	-0.043000	-0.024180	-0.020360	-0.171980	-0.075360	-0.094620	0.064670	-0.058090	-0.010190	-0.179630	-0.041860	0.003030	0.083660	0.011060	-0.099650	-0.175830	-0.037780
-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.179250	-0.185420	-0.132420	-0.259050	-0.155150	0.072770	-0.219350	-0.220590	-0.233790	-0.132140	-0.181740	-0.105810	-0.096530	-0.214680	-0.136750	-0.149770	-0.040420	-0.199840	-0.123880	-0.129280	-0.150040	-0.297070	-0.156220	-0.021230	-0.092490	-0.170470	-0.155430	-0.102870	-0.093290	-0.231640	-0.173190	-0.090460	-0.173120	-0.276440	-0.189080	-0.117860	0.067380	-0.051940	-0.085960	-0.090230	-0.119590	-0.133080	0.010850	-0.230490	-0.094510	-0.061190	-0.114920	-0.114670	-0.125660	-0.087070	-0.181070	-0.080300	-0.042520	-0.090940	-0.057930	-0.225750	-0.186960	-0.102870	-0.089570	-0.174030	0.064800	-0.318090	-0.477970	-0.535070	-0.579080	-0.602960	-0.596530	-0.343360	-0.112270	-0.250210	-0.220820	-0.107280	-0.220970	-0.198030	-0.188030	-0.192200	-0.137120	-0.191400	-0.065090	-0.165100	-0.151880	-0.313570	-0.268480	-0.286220	-0.134130	-0.275590	-0.347430	-0.182000	-0.150080	-0.293880	-0.105110	-0.197550	-0.175740	-0.357780	-0.220420	-0.495090	-0.456920	-0.420160	-0.492980	-0.424880	-0.355590	-0.247680	-0.363830	-0.419240	-0.208250	-0.162670	-0.174480	-0.287120	-0.313450	-0.166230	-0.228910	-0.081770	-0.072810	-0.113830	-0.144090	-0.044980	-0.064560	-0.100230	-0.171920	-0.033230	-0.022920	-0.152910	-0.046510	-0.200200	-0.164710	-0.069710	-0.138970	-0.113490	-0.054250	-0.199290	0.106490	-0.088080	-0.149920	-0.170260	-0.018110	-0.148140	-0.095450	-0.253000	-0.166750	-0.150610	-0.127820	-0.140190	-0.173400	-0.233720	-0.135850	-0.098330	-0.024730	-0.098780
-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.106970	-0.102240	-0.041200	0.051150	0.070430	-0.198010	0.050160	0.022490	0.079460	0.068220	-0.005960	-0.022860	-0.018250	0.102780	-0.112430	-0.050840	-0.041330	-0.052670	-0.037420	0.006550	0.033200	0.126230	0.095250	-0.003770	-0.009820	-0.029240	0.028240	0.038260	-0.005230	0.051490	0.060140	-0.001690	0.031390	0.096970	0.109920	0.032560	-0.151560	-0.003300	0.008750	0.086320	0.044770	0.073760	-0.024260	0.078810	-0.043700	0.066110	0.004260	-0.000330	0.016880	-0.058310	0.046680	-0.001350	-0.047990	-0.039380	-0.031250	0.024450	-0.146860	0.006040	-0.004930	0.038400	-0.119320	-0.069290	-0.005720	0.003510	0.023740	0.032640	-0.028260	-0.132260	-0.177000	-0.140310	-0.140520	-0.215270	-0.161970	-0.158610	-0.171740	-0.143290	-0.187970	-0.122740	-0.182930	-0.174390	-0.154840	-0.127620	-0.168900	-0.131890	-0.241040	-0.156840	-0.132960	-0.186820	-0.132360	-0.021590	0.004660	0.083970	0.008480	-0.085130	-0.151370	0.056640	0.033730	-0.054220	0.002440	0.001220	-0.061060	-0.086670	-0.016850	0.066680	-0.070690	-0.129540	0.032740	-0.112230	-0.044270	-0.013740	-0.011740	-0.074110	0.018030	-0.000950	0.062090	-0.043820	-0.080060	0.006570	0.064510	-0.071990	-0.075840	-0.032090	0.005110	0.022280	0.010250	-0.027530	-0.051420	0.060510	-0.005700	0.015880	-0.171720	-0.017440	0.042120	-0.014180	-0.037810	0.076810	0.010820	0.097850	-0.040090	-0.011590	-0.025060	-0.058690	0.079310	0.111050	0.004570	0.026730	0.011760	0.041940
