2.462210	2.462890	2.662800	2.738020	2.732500	2.792800	2.820240	2.726610	2.809010	2.865340	3.088040	3.172910	3.189000	3.240460	3.173860	3.190620	3.212700	3.219460	3.167950	3.252450	3.290260	3.270270	3.231040	3.255720	3.238140	3.253610	3.309280	3.335080	3.163050	3.218080	3.271010	3.320050	3.169510	3.206460	3.185210	3.309940	3.290590	3.208870	3.244960	3.352660	3.180860	3.224420	3.299560	3.335200	3.346640	3.284650	3.210180	3.219010	3.211030	3.233690	3.283720	3.261570	3.332240	3.327760	3.285940	3.182680	3.439710	3.264790	3.255790	3.196850	3.259400	3.330160	3.284990	3.323000	3.284380	3.350650	3.308370	3.275900	3.276960	3.218840	3.276030	3.261300	3.400660	3.263370	3.267570	3.328140	3.314520	3.376360	3.329150	3.312420	3.480360	3.455480	3.616720	4.033210	4.259020	4.328010	4.405090	4.414570	4.407170	4.398080	4.330000	4.567790	4.595550	4.363300	4.294550	4.318820	4.328420	4.205840	3.895160	3.516910	3.306480	3.445020	3.300140	3.362330	3.234060	3.284770	3.438180	3.212750	3.392530	3.324000	3.442850	3.327580	3.374630	3.447130	3.384700	3.267360	3.372840	3.355820	3.317720	3.388020	3.274830	3.289760	3.408140	3.366510	3.325990	3.343550	3.488440	3.302730	3.233900	3.190810	3.294420	3.381650	3.262610	3.314540	3.253530	3.162250	3.346360	3.255720	3.333010	3.400510	3.290030	3.227520	3.178070	3.141060	3.300620	3.257390	3.266980	3.255570	3.363570	3.223080	3.284800	3.243430	3.273470	3.234600	3.242450	3.366020	3.214160	3.375210	3.301870	3.201320	3.160920	3.220460	3.311040	3.214990	3.317450	3.225290	3.282600	3.398170	3.368960	3.395630	3.246720	3.327310	3.281110	3.270680	3.253330	3.268910	3.264540	3.284160
0.215400	0.215620	0.053090	-0.032220	0.013520	-0.021300	-0.055570	0.029620	-0.015760	-0.012840	-0.094630	-0.033070	0.014850	-0.060590	-0.009430	-0.035290	-0.012400	0.000330	0.036160	-0.044910	-0.008830	-0.070600	0.022090	0.006180	0.068940	0.041820	-0.024210	-0.036390	0.015890	-0.006780	-0.015710	-0.070890	0.036790	0.078660	0.053910	-0.064380	-0.061990	0.048750	-0.006950	-0.103260	0.012920	0.028350	-0.022650	-0.003010	-0.061060	-0.000360	0.064300	0.102280	0.045190	0.029320	0.046220	0.016070	-0.031710	-0.048190	-0.078390	0.016960	-0.112780	-0.034110	-0.032900	0.016660	-0.029660	-0.028420	-0.022330	-0.024390	-0.032400	0.002400	-0.014350	-0.033710	-0.029790	0.032030	-0.006010	0.006190	-0.044920	-0.005980	0.027000	-0.001420	0.048980	-0.025080	0.017850	0.020010	-0.068820	-0.024430	0.048600	-0.031630	0.029900	0.018830	0.032030	-0.027180	-0.032270	-0.033770	0.014910	-0.137150	-0.219990	-0.097650	-0.176520	-0.231590	-0.271430	-0.237260	-0.144080	-0.035600	0.041260	-0.085990	-0.018790	-0.004100	-0.006160	-0.061230	-0.034740	0.029020	-0.036580	-0.021130	-0.011530	-0.029410	0.061390	-0.010080	0.006360	0.026640	-0.028620	0.006050	-0.002700	-0.113050	-0.004420	-0.024090	0.088150	0.046640	-0.124820	-0.060790	-0.058370	-0.036390	0.034690	-0.005850	0.056180	-0.110780	0.018180	-0.033360	0.022780	0.043170	-0.015850	-0.014820	-0.027640	-0.074060	-0.035820	0.004350	0.009810	0.023040	0.006820	-0.025640	-0.063700	0.040450	-0.079190	0.045480	-0.057650	0.016600	-0.019660	-0.043240	0.046470	-0.083170	0.022420	-0.078220	-0.009270	0.060760	0.016950	0.040460	-0.058190	-0.017620	-0.001560	0.012920	-0.018860	-0.132460	-0.038800	-0.101480	0.038260	-0.025180	-0.030190	-0.000780	0.039540	-0.020750	-0.022790	-0.029420
-0.706150	-0.706560	-0.533150	-0.355520	-0.419870	-0.376180	-0.346300	-0.421770	-0.438100	-0.431370	-0.228760	-0.316420	-0.330210	-0.330860	-0.287000	-0.300660	-0.305260	-0.269000	-0.313150	-0.296860	-0.246390	-0.185500	-0.304280	-0.356380	-0.363350	-0.315350	-0.311530	-0.293970	-0.347340	-0.284520	-0.296290	-0.248480	-0.328750	-0.312910	-0.317510	-0.271490	-0.315310	-0.283100	-0.300190	-0.197310	-0.313880	-0.325980	-0.182110	-0.298400	-0.243430	-0.386790	-0.345120	-0.348920	-0.249650	-0.266050	-0.327100	-0.290820	-0.307020	-0.327810	-0.235120	-0.305300	-0.192690	-0.287540	-0.243360	-0.290380	-0.314810	-0.200090	-0.275700	-0.260080	-0.220130	-0.247410	-0.255900	-0.244270	-0.245520	-0.369860	-0.255680	-0.307030	-0.326780	-0.363270	-0.270270	-0.228250	-0.329020	-0.263080	-0.270440	-0.322030	-0.224220	-0.275270	-0.342850	-0.299470	-0.232260	-0.257880	-0.287490	-0.272310	-0.268970	-0.180860	-0.221710	-0.207740	-0.185940	-0.374390	-0.227070	-0.293480	-0.339270	-0.304140	-0.187710	-0.275790	-0.275330	-0.253640	-0.237990	-0.253660	-0.272600	-0.239960	-0.220480	-0.266420	-0.246810	-0.234190	-0.272040	-0.292770	-0.258260	-0.240540	-0.218910	-0.248760	-0.288020	-0.224990	-0.244890	-0.229340	-0.335830	-0.265060	-0.269840	-0.260810	-0.217170	-0.244950	-0.236410	-0.281360	-0.303540	-0.341680	-0.316180	-0.232930	-0.302540	-0.268210	-0.306860	-0.353770	-0.240660	-0.235590	-0.201220	-0.206580	-0.346350	-0.313420	-0.314520	-0.299710	-0.303700	-0.293960	-0.229250	-0.298000	-0.225450	-0.355340	-0.253830	-0.301490	-0.288650	-0.282670	-0.324930	-0.207660	-0.363860	-0.258740	-0.281010	-0.374740	-0.324380	-0.337360	-0.193460	-0.253540	-0.277010	-0.333920	-0.329540	-0.211290	-0.233760	-0.216950	-0.237050	-0.249610	-0.264200	-0.288550	-0.343410	-0.367310	-0.247390	-0.312300
0.197100	0.196850	0.080710	-0.189670	-0.123360	-0.132740	-0.161370	-0.143920	-0.018110	-0.036770	-0.248630	-0.155510	-0.219750	-0.084950	-0.272230	-0.207680	-0.233360	-0.265480	-0.248170	-0.150840	-0.300420	-0.362130	-0.234170	-0.086920	-0.133080	-0.218700	-0.118100	-0.123650	-0.151660	-0.216280	-0.217990	-0.179640	-0.204650	-0.272500	-0.226970	-0.212920	-0.129560	-0.301050	-0.205820	-0.307990	-0.222450	-0.148970	-0.387970	-0.229120	-0.240200	-0.046100	-0.186670	-0.182700	-0.327990	-0.282530	-0.229000	-0.253190	-0.144310	-0.086170	-0.275110	-0.250560	-0.221520	-0.189810	-0.306580	-0.246980	-0.188950	-0.321400	-0.209060	-0.275860	-0.297540	-0.246950	-0.234620	-0.256620	-0.269550	-0.087500	-0.239880	-0.183900	-0.097590	-0.140550	-0.273050	-0.300230	-0.168920	-0.218120	-0.216930	-0.190610	-0.183290	-0.173900	-0.215090	-0.144010	-0.214760	-0.209500	-0.219330	-0.174340	-0.171650	-0.339710	-0.289410	-0.165520	-0.215340	-0.101700	-0.361280	-0.183260	-0.124950	-0.206620	-0.368310	-0.246590	-0.238830	-0.171360	-0.324880	-0.253950	-0.258280	-0.275320	-0.285720	-0.265100	-0.260650	-0.277510	-0.170690	-0.114940	-0.319550	-0.236170	-0.282570	-0.306440	-0.159680	-0.293550	-0.264220	-0.199880	-0.119220	-0.263600	-0.292410	-0.234400	-0.239420	-0.265170	-0.252150	-0.171900	-0.219580	-0.173610	-0.183790	-0.186530	-0.177270	-0.184850	-0.211960	-0.211090	-0.279570	-0.315110	-0.295780	-0.277370	-0.086270	-0.198340	-0.216550	-0.227830	-0.170230	-0.214230	-0.262650	-0.256260	-0.287700	-0.176770	-0.253180	-0.216070	-0.227820	-0.249030	-0.214550	-0.274740	-0.119320	-0.160590	-0.217690	-0.134410	-0.201810	-0.139680	-0.325470	-0.314920	-0.258690	-0.172050	-0.102800	-0.198520	-0.269920	-0.225870	-0.326640	-0.253410	-0.212090	-0.242970	-0.184630	-0.066670	-0.310060	-0.138970
-0.245140	-0.244500	-0.212160	0.091890	0.060060	-0.020380	0.040880	0.083850	-0.126830	-0.146360	-0.045170	-0.094700	0.010160	-0.200870	0.012030	-0.064930	-0.010910	-0.043280	-0.009040	-0.183580	0.020560	0.080900	-0.042440	-0.227440	-0.155820	-0.070960	-0.230950	-0.205700	-0.150700	-0.108320	-0.035420	-0.184890	-0.052940	0.018370	-0.038040	-0.069950	-0.127180	-0.005910	-0.110500	0.021820	-0.040780	-0.198180	0.046910	-0.017920	-0.033700	-0.228430	-0.099840	-0.164560	0.046050	-0.029430	-0.020540	-0.008130	-0.157580	-0.218540	-0.028680	-0.001320	-0.153460	-0.122520	0.056730	-0.026390	-0.059890	-0.049010	-0.091360	0.026840	-0.061900	-0.122190	-0.099050	-0.056710	0.005210	-0.216870	-0.131560	-0.112130	-0.196330	-0.070640	-0.057940	-0.035860	-0.157020	-0.133300	-0.161730	-0.100140	-0.208510	-0.138510	-0.112040	-0.226320	-0.238610	-0.183830	-0.088090	-0.203040	-0.219980	-0.053590	-0.118250	-0.231390	-0.168280	-0.194780	0.041200	-0.128780	-0.128870	-0.132960	-0.043030	-0.082170	-0.140250	-0.153420	0.028440	-0.066690	-0.039160	0.021650	-0.013220	-0.044440	-0.003040	-0.047850	-0.211150	-0.236420	-0.039350	-0.161550	-0.110720	-0.045650	-0.191490	-0.080660	-0.066610	-0.129860	-0.185890	0.023970	-0.166550	-0.255660	-0.043390	0.011130	-0.077920	-0.127440	-0.075220	-0.083820	-0.171320	-0.133290	-0.166700	-0.150530	-0.079870	0.007430	-0.045490	0.034340	-0.068480	-0.020940	-0.182590	-0.094210	-0.030470	-0.069900	-0.156810	-0.007400	-0.029120	-0.012780	0.013820	-0.041030	0.008030	-0.076670	-0.044530	0.049740	-0.040020	-0.035770	-0.164760	-0.136230	-0.085490	-0.128450	-0.056530	-0.200400	0.023200	0.069000	-0.018340	-0.092930	-0.199650	-0.135890	-0.034770	-0.100180	-0.032370	-0.045790	-0.136590	-0.049350	-0.085780	-0.200230	0.029560	-0.176550
-0.142330	-0.142090	-0.106210	-0.339230	-0.377710	-0.183360	-0.331430	-0.396340	-0.163900	-0.068660	-0.093990	-0.084110	-0.195220	-0.003890	-0.073700	-0.057680	-0.127140	-0.030250	-0.086320	0.039810	-0.146520	-0.147300	-0.082820	0.024190	-0.030050	-0.064510	0.101350	-0.019090	0.058560	-0.009840	-0.138750	0.047350	-0.079460	-0.135120	-0.115740	-0.079750	-0.065460	-0.031990	0.065470	-0.110890	-0.075020	0.078070	-0.045550	-0.160220	-0.128840	0.022680	-0.010010	0.067800	-0.192330	-0.074190	-0.135060	-0.089220	-0.078450	0.021150	-0.062350	-0.104080	0.017930	0.026490	-0.190680	-0.120960	-0.103340	-0.017480	-0.034170	-0.162350	0.017790	0.042120	-0.034030	-0.068350	-0.192600	0.022470	0.070180	-0.033430	-0.004010	-0.134040	-0.016260	-0.085560	0.028350	-0.032130	-0.005870	-0.160600	-0.037240	-0.155380	0.048760	0.053050	0.027760	0.028230	-0.089400	0.028650	0.047350	-0.035000	0.036740	0.036960	0.024790	0.042940	-0.041710	-0.003440	-0.001690	-0.049330	-0.071100	-0.014620	-0.004070	-0.055230	-0.115110	-0.100480	-0.092750	-0.190810	-0.126640	-0.082210	-0.211350	-0.107430	0.006680	-0.019740	-0.112970	-0.048150	-0.019370	-0.125310	-0.087860	-0.028400	-0.153520	-0.045660	-0.019370	-0.208940	0.025400	0.155590	-0.084710	-0.204240	-0.083810	-0.100820	-0.014650	-0.052870	0.055710	-0.045730	0.068110	0.019430	-0.009250	-0.135480	-0.039450	-0.165660	-0.053440	-0.122230	-0.026540	0.004640	-0.107820	-0.025100	0.030230	-0.223120	-0.108650	-0.093060	-0.113960	-0.161190	-0.174420	-0.034210	-0.069580	-0.211380	-0.137800	-0.070920	-0.004150	-0.128030	-0.018350	-0.044670	-0.094370	0.083090	-0.116270	-0.148380	-0.080810	-0.051940	-0.000530	-0.040650	-0.067320	-0.049160	0.014380	-0.083150	0.051940	-0.035190	-0.061100	-0.028030	-0.101210	0.047520
-0.136690	-0.137360	-0.185140	-0.088140	0.057340	-0.208710	-0.000500	0.048320	-0.100580	-0.228870	-0.211560	-0.106910	-0.035820	-0.162460	-0.210450	-0.237860	-0.181490	-0.204620	-0.156910	-0.189820	-0.094110	-0.180130	-0.188770	-0.173330	-0.119760	-0.178520	-0.247590	-0.116100	-0.305470	-0.226040	-0.195440	-0.212490	-0.211760	-0.158100	-0.112360	-0.175430	-0.136830	-0.281890	-0.314280	-0.210240	-0.240990	-0.248420	-0.323350	-0.049240	-0.111120	-0.131610	-0.233440	-0.227960	-0.051190	-0.172330	-0.149950	-0.203420	-0.066620	-0.173990	-0.227130	-0.185760	-0.159440	-0.235030	-0.168450	-0.070800	-0.222080	-0.230620	-0.212370	-0.083270	-0.256930	-0.190720	-0.105830	-0.162020	-0.072220	-0.197750	-0.315630	-0.234240	-0.116910	-0.173520	-0.262110	-0.187480	-0.233820	-0.220370	-0.237250	-0.109100	-0.114260	0.010450	-0.214770	-0.212370	-0.105220	-0.220850	-0.139370	-0.196870	-0.216790	-0.184970	-0.227170	-0.132370	-0.167370	-0.209070	-0.342800	-0.281070	-0.284720	-0.281300	-0.301340	-0.280820	-0.242290	-0.137500	-0.210190	-0.131250	-0.105080	-0.073730	-0.069280	-0.153580	-0.077990	-0.136140	-0.160390	-0.123660	-0.168460	-0.227910	-0.239920	-0.199700	-0.131560	-0.274500	-0.120000	-0.210180	-0.170700	-0.060130	-0.338440	-0.446920	-0.176320	-0.087680	-0.234130	-0.088350	-0.248310	-0.208460	-0.255130	-0.160100	-0.231060	-0.187800	-0.203540	-0.141560	-0.141900	-0.145950	-0.212360	-0.147420	-0.083640	-0.287810	-0.167130	-0.226910	-0.207330	0.005110	-0.190160	-0.186980	-0.132750	-0.008710	-0.083380	-0.181610	-0.160060	-0.063670	0.013930	-0.148480	-0.237720	-0.013720	-0.219830	-0.173960	-0.181770	-0.220570	-0.181620	-0.193080	-0.189250	-0.239250	-0.095230	-0.128930	-0.223640	-0.131200	-0.245620	-0.114800	-0.258440	-0.129560	-0.158190	-0.123430	-0.241860	-0.237790
-0.068410	-0.068830	-0.044850	0.008570	-0.152450	0.101780	-0.147740	-0.144420	-0.154930	0.011440	-0.077140	-0.124300	-0.128520	-0.182960	-0.003600	-0.145500	-0.146200	-0.001580	-0.116680	-0.144530	-0.111400	0.064750	-0.024980	-0.175370	-0.039390	-0.093800	-0.044400	-0.171260	-0.064350	-0.082200	-0.023590	-0.035990	0.044160	0.027690	-0.076020	-0.065630	-0.119040	0.004930	0.067820	0.004800	0.079120	-0.101910	0.079080	-0.111930	-0.027110	-0.101810	0.079780	-0.008430	-0.155750	-0.103460	-0.060070	0.140600	-0.276930	-0.120570	0.031800	0.012760	-0.096070	-0.064810	0.064740	-0.230960	-0.021170	0.002420	-0.036860	-0.090730	-0.005380	-0.035510	-0.096600	-0.124840	-0.052650	-0.119120	0.054870	0.048930	-0.161890	-0.115360	-0.065630	-0.142480	-0.094520	-0.189380	-0.110320	-0.172170	-0.193070	-0.295350	0.004060	-0.217660	-0.206680	-0.064650	-0.024220	-0.241850	-0.251700	-0.196430	-0.141090	-0.203740	-0.245960	-0.388690	-0.291740	-0.409510	-0.464310	-0.480330	-0.274670	-0.159910	-0.113500	-0.159230	-0.003810	-0.023400	-0.167140	-0.124480	0.047730	-0.013420	-0.130560	-0.189770	-0.215190	-0.173760	-0.239510	-0.103760	-0.090870	-0.136640	-0.232750	-0.032190	-0.166370	-0.117920	-0.085700	-0.126820	-0.112490	-0.033830	-0.030970	-0.170580	-0.117650	-0.231000	0.107420	-0.125900	-0.089550	-0.070940	-0.013240	-0.080530	0.021840	-0.002350	-0.120040	-0.034040	-0.023100	0.032960	-0.141630	0.076350	-0.020350	-0.078070	-0.041750	-0.151920	0.068940	0.004780	0.072550	-0.157720	-0.035770	-0.056730	-0.121280	-0.099990	-0.172540	-0.132390	-0.069750	-0.221130	0.029710	-0.036840	-0.068130	-0.039120	0.008320	0.037290	0.002080	-0.033210	-0.119040	-0.115830	0.099300	-0.091210	0.063550	-0.148360	-0.008410	-0.090930	-0.069100	-0.182570	0.074130	-0.083440
-0.187240	-0.186580	-0.190610	-0.312640	-0.158360	-0.309760	-0.172870	-0.203820	-0.087240	-0.214640	-0.119910	-0.051420	-0.044510	-0.001570	-0.055480	-0.006310	-0.141270	-0.049540	0.036930	0.007300	-0.063350	-0.174870	-0.130080	-0.041670	-0.147900	-0.133470	-0.072070	-0.101560	-0.058000	-0.050110	-0.311770	-0.124670	-0.170860	-0.214250	-0.094960	-0.126200	-0.049950	-0.131700	-0.093410	-0.199090	-0.249180	-0.030420	-0.208680	-0.089970	-0.186890	-0.002920	-0.170860	-0.142220	-0.113260	-0.029520	-0.169100	-0.267580	-0.011960	-0.021460	-0.121290	-0.129940	-0.090990	0.035750	-0.306650	0.033380	-0.268220	-0.136210	-0.102400	-0.114400	-0.152540	-0.069440	-0.056080	-0.073430	-0.283820	-0.092750	-0.185410	-0.244690	0.043600	-0.159020	-0.046420	-0.084200	-0.083770	-0.073460	-0.206910	-0.307300	-0.274670	-0.139970	-0.026330	-0.073520	-0.234410	-0.269060	-0.327570	-0.104460	-0.120970	-0.180150	-0.168500	-0.122500	-0.090740	-0.050680	-0.258600	-0.211750	-0.141180	-0.204080	-0.434710	-0.190770	-0.248330	-0.095320	-0.186990	-0.238600	0.020670	-0.109540	-0.243800	-0.168920	-0.273970	-0.088250	-0.115960	-0.163450	-0.222740	-0.410470	-0.247380	-0.319260	-0.300790	-0.281870	-0.241060	-0.139210	-0.157520	-0.140970	-0.422710	-0.374460	-0.116060	-0.187600	-0.263140	-0.062760	-0.228600	-0.011600	-0.104440	-0.147940	-0.108440	-0.012900	-0.057020	-0.142870	0.071410	-0.195260	-0.281580	-0.281980	0.009660	-0.151920	-0.131490	-0.077850	-0.052160	-0.174040	-0.293110	-0.127430	-0.158200	-0.020200	-0.191170	-0.051170	-0.008470	-0.062380	0.029910	0.014870	-0.129740	-0.051500	-0.118020	-0.199520	-0.150560	-0.094210	-0.181770	-0.170650	-0.109400	-0.131470	-0.037770	-0.082590	-0.245390	-0.117690	-0.109960	0.008030	-0.051240	0.059000	-0.041590	-0.005610	-0.222240	-0.046280
-0.101160	-0.100860	-0.062780	0.068960	0.048760	0.070080	0.017660	0.061990	-0.077080	0.110870	-0.050150	0.047500	0.062300	-0.056070	0.085460	-0.153340	0.014820	0.037270	-0.078120	0.020400	0.016980	0.103880	0.006290	-0.033910	0.158170	0.054210	0.099180	0.015510	0.041660	-0.045940	0.105920	0.130310	-0.000240	0.119130	-0.003350	0.083840	0.031610	0.010400	0.049490	0.110450	0.115200	-0.002830	0.028650	0.136530	0.168250	0.068270	0.083200	0.143470	0.037980	-0.067240	0.059100	0.161930	-0.066270	-0.014050	0.098300	0.083590	0.116710	-0.081540	0.160840	-0.015000	0.067240	0.093000	-0.025130	0.096440	0.165760	0.121330	0.124730	0.059470	0.177930	0.023320	0.160810	0.100820	0.006160	0.008670	-0.094340	-0.131230	0.028200	-0.172830	-0.093810	0.049360	0.128220	0.038860	0.163910	0.029260	0.135460	0.078900	0.176790	-0.037530	-0.051540	0.102600	0.083750	0.142670	0.181920	0.046580	0.088750	0.086750	0.031530	-0.008480	0.039410	0.019720	0.012360	0.006940	0.070440	0.191220	0.035730	0.050140	0.265300	0.091500	0.100330	-0.044320	0.002350	0.014720	-0.047140	-0.014940	-0.005100	-0.012730	-0.011200	0.002870	-0.068380	-0.032180	0.100070	0.092700	-0.086980	-0.052140	0.065970	0.038610	-0.031520	-0.048960	0.152290	-0.037070	0.050500	0.107910	0.152230	-0.021930	0.027540	0.119560	-0.042140	0.065810	0.104330	0.202070	0.075590	0.026500	0.053460	0.031810	0.005620	0.213680	0.166570	0.006120	0.206380	0.080710	0.186500	0.034480	0.021090	0.055920	0.087300	-0.020790	0.004620	0.005630	0.045110	0.177940	0.018560	0.144440	0.068710	0.074690	0.060550	-0.052160	0.101890	0.088500	0.131310	0.135450	0.088690	-0.058660	-0.006940	0.063810	0.001220	-0.014620	0.109130	0.029470
