4.190960	4.355910	4.297740	4.249190	4.308670	4.340860	4.278240	4.234960	4.296330	4.186830	4.165920	4.254840	4.265160	4.134600	4.225330	4.348230	4.271600	4.317520	4.503710	4.530470	4.462230	4.437550	4.357010	4.425740	4.379970	4.406410	4.380290	4.331380	4.146240	4.082900	4.066550	4.061790	4.010720	4.003260	4.002830	3.935050	3.978320	4.123730	4.116410	4.092960	4.021930	4.084210	4.030280	4.030870
0.070400	0.011510	0.008310	0.085320	-0.020970	-0.025470	0.012070	0.012170	-0.069560	0.004900	0.022510	-0.056370	-0.084900	0.032560	0.011880	-0.022180	-0.016220	-0.021220	-0.046950	-0.019380	0.012610	-0.017000	0.054200	-0.030830	0.033950	-0.048060	-0.069270	-0.047130	0.004720	-0.022870	-0.041350	-0.039750	-0.001760	-0.070330	-0.051700	-0.015480	-0.033460	-0.099870	-0.087880	-0.022060	-0.017220	-0.048340	-0.028110	-0.034800
-0.308620	-0.238280	-0.257700	-0.295430	-0.230580	-0.185090	-0.236760	-0.236000	-0.150960	-0.250990	-0.298030	-0.168630	-0.201430	-0.278510	-0.254860	-0.193190	-0.206340	-0.243800	-0.193740	-0.273080	-0.321200	-0.158500	-0.266670	-0.154450	-0.284000	-0.239340	-0.237090	-0.264030	-0.318470	-0.233970	-0.263940	-0.277730	-0.349070	-0.272800	-0.267840	-0.260040	-0.258820	-0.228950	-0.233450	-0.295150	-0.245150	-0.211940	-0.256230	-0.219400
-0.091230	-0.163820	-0.114040	-0.175740	-0.196450	-0.232590	-0.202250	-0.183460	-0.242960	-0.223540	-0.142630	-0.266850	-0.177910	-0.191480	-0.190640	-0.203990	-0.197140	-0.214560	-0.216340	-0.054740	-0.022310	-0.284670	-0.114700	-0.245890	-0.165280	-0.205710	-0.238390	-0.215770	-0.148940	-0.235390	-0.146220	-0.119890	-0.072550	-0.114760	-0.115720	-0.167980	-0.131170	-0.131820	-0.168310	-0.075740	-0.179230	-0.177520	-0.125590	-0.250100
-0.206110	-0.145020	-0.185500	-0.087560	-0.068690	-0.095450	-0.075430	-0.118380	-0.087420	0.011690	-0.090190	-0.023830	-0.117660	-0.047630	-0.084960	-0.136870	-0.124830	-0.024860	-0.117510	-0.281800	-0.290500	-0.082860	-0.281920	-0.155330	-0.186090	-0.130590	-0.096080	-0.082450	-0.098000	0.000650	-0.077230	-0.099110	-0.073460	-0.091940	-0.118130	-0.082570	-0.113480	-0.100040	-0.044430	-0.142060	-0.061350	-0.092390	-0.176290	-0.017580
-0.032540	-0.083560	-0.052350	-0.074610	-0.089180	-0.041970	-0.106720	-0.100510	-0.024420	-0.139400	-0.055710	-0.085490	-0.034290	-0.154680	-0.090190	-0.012180	-0.032470	-0.067800	0.008160	0.057750	0.025620	-0.004180	0.128780	0.020470	0.015010	-0.000870	-0.003710	-0.110680	-0.099490	-0.179040	-0.218590	-0.206800	-0.243570	-0.188080	-0.142890	-0.117810	-0.121210	-0.147790	-0.165820	-0.136780	-0.155580	-0.182300	-0.083800	-0.213800
-0.142020	-0.153060	-0.119900	-0.185180	-0.144850	-0.260050	-0.181020	-0.095500	-0.214870	-0.213500	-0.165340	-0.180280	-0.232850	-0.138170	-0.220810	-0.161130	-0.182200	-0.304850	-0.289090	-0.173100	-0.119140	-0.267790	-0.279100	-0.198950	-0.229330	-0.228220	-0.296760	-0.220960	-0.220370	-0.206830	-0.036970	-0.003180	-0.008660	-0.051470	-0.070690	-0.141770	-0.147100	-0.163030	-0.190380	-0.114490	-0.142080	-0.022850	-0.168660	-0.135470
-0.058400	-0.031330	-0.021080	0.038500	-0.098350	0.092070	-0.025000	-0.159190	0.031310	0.118040	-0.036920	-0.023820	-0.037190	-0.081440	-0.013220	-0.030520	-0.022280	0.111870	-0.007780	-0.085680	-0.229880	-0.009720	-0.033510	-0.067770	-0.073370	-0.209090	-0.215990	-0.187320	-0.108100	0.009210	-0.218540	-0.262740	-0.188210	-0.199230	-0.149960	-0.158670	-0.027430	0.010220	0.044670	-0.010330	-0.046530	-0.196830	-0.087900	-0.141790
-0.269160	-0.372080	-0.303650	-0.270970	-0.129080	-0.391220	-0.248800	-0.160180	-0.227560	-0.247510	-0.091630	-0.130040	-0.162510	-0.232430	-0.314350	-0.184120	-0.229750	-0.203540	-0.179830	-0.220810	-0.107120	-0.323910	-0.321760	-0.325230	-0.281840	-0.260640	-0.283620	-0.363120	-0.270450	-0.393900	-0.177140	-0.141360	-0.199500	-0.136910	-0.133000	-0.069980	-0.280680	-0.338910	-0.343100	-0.288780	-0.213120	-0.181060	-0.341950	-0.248440
-0.007310	-0.023920	0.041160	0.000580	-0.063480	0.016050	-0.124930	-0.081630	0.031300	-0.051120	-0.017710	-0.051380	-0.103830	-0.082300	-0.048410	0.051190	-0.016170	-0.093620	-0.098300	0.100090	-0.063020	0.003010	0.051700	0.107760	0.121630	0.036650	-0.031360	-0.076790	-0.100400	-0.094870	-0.237010	-0.151780	-0.059920	-0.131210	-0.080280	-0.263190	-0.040220	-0.071890	-0.104020	-0.085760	-0.227260	-0.124100	-0.098040	-0.281890
