2.748770	2.889780	3.310580	3.242570	3.288600	3.255330	3.194950	3.158160	3.232880	3.277310	3.413720	3.400010	3.327030	3.460310	3.849810	3.942570	3.968080	3.978800	3.999000	4.115090	4.137070	3.935230	3.915950	3.708450	3.721700	3.589090	3.513170	3.462680	3.537020	3.448910	3.317890	3.304420	3.286800	3.362280	3.282320	3.236550	3.245690	3.202460	3.106670	3.074420	3.058250	2.988580	3.073150	2.976730	3.012390	2.996180	3.020800	3.017530	3.014230	3.026820	3.038990	3.178730	3.164440	3.136880	3.110770	3.043760	3.120840	3.051360	3.008700	3.002840	3.063790	2.987480	3.062820	3.002370	3.011260	2.940580	2.943930	2.948210	2.900450	2.856840	2.924060	3.120730	2.944810	2.987160	3.004230	2.960200	2.987790	3.063260	3.089840	3.011970	2.997430	3.059160	3.120230	3.106170	3.142660	3.207290	3.146060	3.151810	2.972780	3.016740	2.954860	3.062380
-0.025320	-0.019010	-0.092090	-0.070330	-0.122730	-0.026770	-0.039350	-0.073600	-0.027100	-0.028760	-0.088260	-0.046620	-0.004420	-0.093070	0.004960	0.008780	-0.001770	0.020410	0.035880	-0.065870	-0.090420	-0.008290	-0.037860	0.016800	-0.030040	0.034700	0.015850	0.014500	-0.063810	-0.017300	0.037020	0.022770	0.000180	-0.022430	0.034330	-0.020660	0.005710	-0.068870	-0.032060	-0.034350	-0.046100	-0.102770	-0.116750	-0.044910	-0.024600	-0.026680	-0.081600	-0.132970	-0.152180	-0.102480	-0.127040	-0.138220	-0.152540	-0.117940	-0.084940	-0.105360	-0.140890	-0.069990	-0.031390	-0.022840	-0.094910	-0.060270	-0.037580	-0.114410	-0.093500	-0.066610	-0.092190	-0.094230	-0.036890	0.000100	-0.020710	-0.153170	-0.058930	-0.057730	-0.098290	-0.053460	-0.100720	-0.126990	-0.144720	-0.065010	-0.019590	-0.083190	-0.029090	-0.044780	-0.008030	-0.058360	-0.015260	-0.032090	-0.036900	-0.062820	-0.032800	-0.053400
-0.218350	-0.226290	-0.201650	-0.296410	-0.193200	-0.249150	-0.301140	-0.180880	-0.274010	-0.222270	-0.174940	-0.214950	-0.252410	-0.253220	-0.222190	-0.186850	-0.163090	-0.184300	-0.200000	-0.111290	-0.101100	-0.247070	-0.241980	-0.262860	-0.237450	-0.304100	-0.260380	-0.234260	-0.187130	-0.179700	-0.256410	-0.232160	-0.244030	-0.207720	-0.253790	-0.289860	-0.258290	-0.163090	-0.263710	-0.243620	-0.158370	-0.178610	-0.173670	-0.174810	-0.289810	-0.240880	-0.206650	-0.187700	-0.205100	-0.227690	-0.211140	-0.180200	-0.259910	-0.232080	-0.253950	-0.277690	-0.217630	-0.314790	-0.271520	-0.303350	-0.195170	-0.228480	-0.263450	-0.224700	-0.286570	-0.271940	-0.183900	-0.171490	-0.273690	-0.335660	-0.297240	-0.231000	-0.282350	-0.268510	-0.260100	-0.262720	-0.271370	-0.195380	-0.208970	-0.197440	-0.286070	-0.237700	-0.207220	-0.236800	-0.258060	-0.237400	-0.265830	-0.259250	-0.248180	-0.226230	-0.258070	-0.327090
-0.138850	-0.166970	-0.251350	-0.164020	-0.261140	-0.177860	-0.054910	-0.249800	-0.114470	-0.159690	-0.152190	-0.109080	-0.070130	-0.069880	-0.156290	-0.189890	-0.191420	-0.159140	-0.149130	-0.217750	-0.246410	-0.054880	-0.086050	-0.170460	-0.152320	-0.111030	-0.166360	-0.224490	-0.223030	-0.233840	-0.177270	-0.174160	-0.154000	-0.166840	-0.129580	-0.032960	-0.095080	-0.200710	-0.086270	-0.123900	-0.250670	-0.219170	-0.203180	-0.265360	-0.096220	-0.162310	-0.233890	-0.249870	-0.212580	-0.138070	-0.161670	-0.236710	-0.152910	-0.170970	-0.149430	-0.084800	-0.132900	-0.061560	-0.155550	-0.082060	-0.244000	-0.181750	-0.100380	-0.148840	-0.064590	-0.148460	-0.262690	-0.251300	-0.152120	-0.101740	-0.150690	-0.097700	-0.104830	-0.109700	-0.089330	-0.136190	-0.065690	-0.160550	-0.136970	-0.233990	-0.139100	-0.160740	-0.208070	-0.186670	-0.168120	-0.090870	-0.095970	-0.105190	-0.202370	-0.188920	-0.205780	-0.069550
-0.154130	-0.121740	0.067980	0.060830	0.114400	-0.012300	-0.151300	0.031800	-0.088070	-0.069590	-0.164050	-0.203600	-0.294660	-0.140420	-0.274820	-0.285750	-0.276200	-0.250040	-0.258050	-0.236940	-0.243470	-0.343320	-0.313480	-0.133840	-0.163230	-0.149930	-0.131280	-0.089960	-0.052690	-0.092890	-0.046750	-0.096530	-0.135660	-0.145150	-0.246360	-0.238090	-0.173650	-0.095040	-0.175810	-0.120580	-0.043720	-0.047220	-0.051520	0.022110	-0.138890	-0.101580	0.068520	0.102570	0.101960	-0.085700	-0.051920	0.048200	0.022400	-0.031430	-0.015330	-0.085380	-0.070160	-0.107630	-0.050920	-0.167540	0.058540	-0.022980	-0.144520	-0.032130	-0.134150	-0.029440	0.062240	0.036550	-0.019070	-0.021260	0.019500	-0.063500	-0.023490	-0.054490	-0.082170	-0.021550	-0.092080	-0.046100	-0.046100	0.025900	-0.063720	-0.068990	-0.068540	-0.016140	-0.045050	-0.197370	-0.189610	-0.126510	0.040900	-0.023810	0.045630	-0.062970
-0.032400	0.040790	-0.100450	-0.126240	-0.162730	-0.140420	-0.012970	-0.083260	-0.094530	-0.149110	-0.056650	-0.071840	0.023320	-0.202360	-0.012950	-0.007030	0.008910	-0.012290	-0.004680	-0.040410	-0.055500	-0.028300	-0.013880	-0.076550	-0.029620	-0.056650	0.006580	0.011160	-0.102980	-0.002250	-0.121660	-0.066190	-0.036410	-0.047690	0.080220	-0.009170	-0.051120	-0.057480	-0.015770	-0.039010	-0.042470	-0.029610	-0.063430	-0.134410	0.006190	-0.005010	-0.173470	-0.209330	-0.232790	-0.040430	-0.067910	-0.082580	-0.119970	-0.028190	-0.114050	-0.059860	-0.069790	-0.065550	-0.053830	0.062720	-0.157400	-0.107910	-0.033360	-0.134360	-0.016790	-0.071330	-0.110180	-0.091180	-0.108410	-0.129130	-0.168290	-0.146930	-0.182530	-0.116180	-0.106420	-0.136880	-0.119560	-0.118940	-0.120230	-0.131640	-0.056640	-0.011370	-0.042660	-0.136140	-0.123000	-0.051980	-0.026400	-0.148540	-0.168560	-0.084860	-0.137570	-0.104640
-0.126010	-0.300000	-0.171440	-0.154220	-0.120430	-0.049080	-0.115400	-0.221860	-0.071630	-0.045480	-0.121810	-0.063420	-0.114760	-0.049900	-0.178810	-0.116410	-0.114030	-0.087870	-0.109930	-0.092790	-0.095810	-0.021790	-0.105260	-0.166980	-0.187580	-0.194510	-0.274260	-0.298650	-0.179910	-0.260220	-0.093240	-0.124440	-0.175620	-0.132520	-0.293110	-0.108310	-0.102900	-0.183540	-0.194700	-0.116930	-0.181900	-0.251440	-0.172670	-0.157380	-0.269520	-0.243890	-0.174070	-0.181650	-0.142810	-0.189190	-0.185450	-0.196360	-0.117650	-0.198540	-0.095130	-0.127790	-0.142850	-0.167030	-0.216100	-0.283970	-0.184740	-0.128050	-0.137200	-0.093140	-0.218770	-0.272780	-0.233260	-0.216990	-0.174510	-0.145010	-0.178500	-0.104550	-0.110130	-0.213630	-0.194060	-0.179380	-0.087670	-0.133490	-0.108390	-0.190080	-0.132020	-0.157970	-0.179380	-0.144740	-0.157910	-0.128680	-0.149440	-0.035170	-0.162950	-0.233830	-0.223130	-0.140030
-0.109620	0.035920	0.008560	-0.067160	0.004600	-0.163840	-0.089280	0.018110	-0.171270	-0.123240	-0.139030	-0.198950	-0.235350	-0.191620	-0.143220	-0.218260	-0.200810	-0.153940	-0.121240	-0.139100	-0.167280	-0.295930	-0.267120	-0.210930	-0.234740	-0.109790	-0.118450	-0.140920	-0.110190	-0.002370	-0.064800	-0.090220	-0.121020	-0.121080	-0.038110	-0.251190	-0.117810	0.008760	-0.085560	-0.185320	-0.131220	-0.153950	-0.190150	-0.124470	-0.093810	-0.139590	-0.063610	-0.077840	-0.038930	-0.184270	-0.189860	-0.061810	-0.236960	-0.158040	-0.120000	-0.162980	-0.175660	-0.165550	-0.098830	-0.141210	-0.079030	-0.135070	-0.196500	-0.183170	-0.166860	0.004750	-0.045290	-0.033670	-0.065500	-0.109630	-0.025900	-0.143560	-0.062700	0.087310	0.051420	0.040150	-0.136680	-0.113020	-0.152450	-0.003100	-0.114560	-0.064090	-0.072690	-0.036580	-0.040130	-0.126410	-0.193320	-0.207450	-0.041090	-0.044130	-0.038380	-0.145770
-0.186850	-0.154940	0.004150	-0.019650	-0.053740	-0.001410	0.042690	-0.140690	-0.063660	-0.264440	-0.350100	-0.344820	-0.345430	-0.250610	-0.483620	-0.486330	-0.468710	-0.430540	-0.458980	-0.574410	-0.618170	-0.382410	-0.411450	-0.332490	-0.229070	-0.423900	-0.239400	-0.178320	-0.333170	-0.258130	-0.186230	-0.191520	-0.280730	-0.338960	-0.409910	-0.118000	-0.259470	-0.362270	-0.275830	-0.029210	-0.041100	-0.012750	0.054450	-0.140970	-0.107410	-0.065190	-0.153850	-0.187730	-0.154940	0.023440	0.025730	-0.030160	-0.053990	0.006580	-0.063330	0.102190	0.004080	-0.078380	-0.106590	0.011000	-0.179630	-0.048940	0.008730	0.013300	-0.008350	-0.168810	-0.144480	-0.069480	-0.110060	-0.019740	-0.180720	-0.044270	-0.113290	-0.277260	-0.254940	-0.188290	-0.013760	-0.097360	-0.011670	-0.180770	-0.040210	-0.061860	-0.185900	-0.228140	-0.265380	-0.286490	-0.192170	-0.209640	-0.201220	-0.149650	-0.169330	-0.083370
0.012340	-0.054880	-0.009850	0.042810	0.108870	-0.012310	-0.043970	0.007650	0.028220	0.090980	0.060090	0.068000	0.057400	-0.236920	-0.024780	0.006810	0.027290	0.044180	0.032890	0.090500	0.098850	-0.017660	0.000890	-0.071500	-0.100900	0.062450	-0.074660	-0.072970	-0.013100	-0.015860	0.040700	0.028670	-0.009270	0.060300	0.009920	-0.088240	0.024830	0.087560	0.035250	-0.027860	-0.109950	-0.169300	-0.155790	-0.088140	-0.125130	-0.130460	-0.020200	-0.017510	0.016460	-0.110830	-0.126360	0.046840	0.111070	0.021890	0.114370	-0.069270	-0.042610	-0.009700	-0.011250	-0.132080	-0.008620	-0.023270	-0.126050	-0.085410	-0.151890	0.009600	-0.005360	-0.067110	-0.024190	-0.144020	-0.092780	-0.106350	-0.147170	-0.055120	0.002140	-0.093390	-0.131330	-0.080300	-0.069250	-0.025440	0.036610	0.108970	0.050060	0.049500	0.010350	0.009210	-0.043040	-0.040820	-0.038250	-0.104430	-0.065310	0.031090
