2.655080	2.655360	2.809060	2.723640	2.789900	2.966290	3.033480	3.121890	3.075140	3.209850	3.438700	3.304550	3.438140	3.398300	3.443300	3.417960	3.520580	3.497890	3.397770	3.372280	3.457180	3.434120	3.412200	3.452230	3.410720	3.400290	3.351000	3.417300	3.407700	3.412870	3.369830	3.355750	3.451650	3.363940	3.359850	3.447230	3.382030	3.413580	3.443280	3.385220	3.349840	3.480450	3.437960	3.323380	3.302450	3.380040	3.436450	3.311820	3.386520	3.381530	3.320690	3.392130	3.436010	3.251930	3.429170	3.473760	3.413820	3.516650	3.369900	3.408500	3.434460	3.342340	3.447300	3.447720	3.319910	3.404000	3.408900	3.454660	3.308690	3.350330	3.353450	3.362760	3.354020	3.407070	3.440150	3.541030	3.687380	3.516390	3.607320	3.955050	4.186190	4.158290	4.241590	4.258740	4.269140	4.369780	4.262390	4.150600	3.983390	3.963970	3.762770	3.555560	3.565080	3.466440	3.404620	3.472600	3.384510	3.320670	3.398870	3.434040	3.317440	3.442150	3.346330	3.265930	3.455570	3.313100	3.422970	3.409630	3.399840	3.408780	3.406260	3.361060	3.420940	3.340190	3.455510	3.458270	3.410940	3.353420	3.460950	3.357960	3.416630	3.429670	3.392510	3.271130	3.403210	3.464840	3.386130	3.328070	3.415570	3.369220	3.450680	3.422380	3.426300	3.415950	3.406930	3.320070	3.375280	3.358220	3.349860	3.380470	3.399870	3.405600	3.515180	3.356040	3.432940	3.363320	3.435680	3.313600	3.481930	3.505540	3.471070	3.434620
0.238280	0.238430	0.098480	0.171670	0.127550	-0.003290	-0.023280	-0.036260	-0.003840	-0.026820	-0.164180	0.001620	-0.044010	-0.046250	-0.074010	-0.043800	-0.093190	-0.151080	-0.021440	-0.067680	-0.044100	-0.084370	-0.085460	-0.027890	0.003940	-0.058940	0.001900	-0.059600	-0.081240	-0.087750	-0.038960	-0.073410	-0.098690	-0.040910	-0.041200	-0.075840	-0.125130	-0.077170	-0.015470	-0.041180	-0.024660	-0.092340	-0.141210	-0.005880	-0.001490	-0.029170	-0.113140	-0.015050	-0.036780	-0.038660	-0.039590	-0.046400	-0.119490	0.016000	-0.062720	-0.118150	-0.030680	-0.140230	-0.028390	0.027030	-0.094440	0.040550	-0.058890	-0.039560	0.026440	-0.031720	-0.040320	-0.100410	-0.004250	0.009390	0.002750	0.018590	-0.014940	-0.092360	-0.034990	-0.032980	-0.079990	0.043750	0.007880	0.016660	-0.063080	-0.014960	-0.024680	-0.002170	0.001680	-0.134010	-0.083940	-0.120580	-0.107230	-0.151390	-0.228510	-0.064920	-0.046270	-0.065170	-0.015670	-0.069290	-0.044680	0.049900	-0.032480	-0.051360	-0.031510	-0.057790	-0.000830	0.026240	-0.071980	-0.041480	-0.038850	-0.097470	-0.038980	-0.106370	-0.087420	-0.048710	-0.089070	-0.021040	-0.090650	-0.068630	-0.066330	-0.010330	-0.089850	-0.027020	-0.058770	-0.075120	-0.036070	-0.007880	-0.035380	-0.073060	-0.083570	-0.037120	-0.059980	-0.034850	-0.086900	-0.110880	-0.048660	-0.074850	-0.073640	0.016220	-0.023440	-0.041130	0.001090	-0.000910	-0.046470	-0.055540	-0.036050	0.009310	-0.015840	-0.003620	-0.111460	0.004430	-0.097260	-0.107280	-0.098040	-0.067210
-0.753000	-0.753010	-0.555140	-0.615980	-0.591550	-0.390810	-0.410040	-0.394760	-0.367900	-0.356310	-0.321780	-0.372720	-0.236430	-0.287410	-0.330210	-0.369470	-0.243200	-0.235060	-0.372110	-0.285540	-0.381730	-0.286130	-0.289590	-0.360310	-0.330340	-0.319700	-0.343750	-0.278270	-0.277420	-0.327400	-0.373550	-0.293750	-0.357010	-0.326740	-0.325380	-0.266690	-0.313680	-0.287260	-0.375490	-0.303700	-0.299980	-0.317450	-0.242650	-0.374120	-0.423640	-0.332880	-0.308160	-0.362420	-0.342450	-0.310080	-0.353890	-0.310750	-0.326230	-0.378080	-0.279680	-0.287460	-0.366860	-0.271470	-0.361590	-0.391640	-0.254630	-0.401100	-0.365780	-0.360950	-0.393390	-0.335520	-0.403160	-0.266020	-0.351310	-0.373300	-0.413830	-0.404430	-0.370820	-0.261300	-0.343360	-0.314680	-0.260080	-0.322030	-0.337520	-0.372140	-0.270210	-0.286230	-0.245170	-0.308890	-0.230200	-0.194460	-0.360510	-0.379960	-0.405800	-0.284200	-0.197210	-0.350610	-0.321280	-0.270480	-0.309690	-0.276170	-0.341800	-0.358450	-0.350540	-0.306230	-0.374130	-0.307580	-0.411830	-0.422690	-0.260550	-0.311700	-0.338320	-0.373080	-0.343540	-0.230360	-0.299850	-0.328950	-0.277990	-0.339960	-0.264050	-0.292680	-0.272230	-0.408160	-0.299670	-0.317600	-0.384120	-0.239460	-0.294400	-0.375320	-0.326740	-0.273430	-0.380050	-0.406940	-0.325730	-0.319350	-0.388940	-0.289050	-0.279540	-0.292440	-0.327090	-0.319620	-0.398200	-0.319540	-0.388010	-0.344690	-0.296500	-0.401440	-0.376970	-0.392860	-0.336240	-0.320440	-0.340390	-0.377510	-0.324000	-0.264910	-0.205970	-0.317740
0.218590	0.218470	-0.000720	0.004700	0.016370	-0.193150	-0.109530	-0.080790	-0.241310	-0.266890	-0.166280	-0.200790	-0.365920	-0.331920	-0.152590	-0.158160	-0.287020	-0.296170	-0.141150	-0.282270	-0.071110	-0.261210	-0.322990	-0.115120	-0.231700	-0.228200	-0.252240	-0.280090	-0.260280	-0.195080	-0.169580	-0.286270	-0.068110	-0.265330	-0.240440	-0.283900	-0.183620	-0.283060	-0.107840	-0.245440	-0.277480	-0.147130	-0.246890	-0.198970	-0.148730	-0.240830	-0.174270	-0.218110	-0.222260	-0.252950	-0.209830	-0.273390	-0.149520	-0.207440	-0.343260	-0.231630	-0.120360	-0.233680	-0.201790	-0.167740	-0.326670	-0.176690	-0.110910	-0.118210	-0.154710	-0.211930	-0.067370	-0.245530	-0.215750	-0.199850	-0.106230	-0.164800	-0.171220	-0.298600	-0.217390	-0.301240	-0.240940	-0.265230	-0.213410	-0.068780	-0.078400	-0.069280	-0.111610	-0.062260	-0.187940	-0.282770	-0.201360	-0.248240	-0.237040	-0.318810	-0.323750	-0.252560	-0.201720	-0.286930	-0.284580	-0.273430	-0.185120	-0.237290	-0.162700	-0.225840	-0.209230	-0.245600	-0.073350	-0.165110	-0.316940	-0.284890	-0.217260	-0.107250	-0.191650	-0.364870	-0.264340	-0.247020	-0.261240	-0.212530	-0.240510	-0.194470	-0.296300	-0.098700	-0.194650	-0.265220	-0.102820	-0.332150	-0.284660	-0.218570	-0.229990	-0.279980	-0.076330	-0.117430	-0.250590	-0.245170	-0.036250	-0.238590	-0.325150	-0.257230	-0.207990	-0.279620	-0.090190	-0.247240	-0.160730	-0.197960	-0.259200	-0.070630	-0.132580	-0.185540	-0.238830	-0.285310	-0.105120	-0.189420	-0.161670	-0.204660	-0.359770	-0.200720
-0.257110	-0.257060	-0.050620	-0.011780	-0.059000	0.092340	-0.035630	-0.186310	0.086530	0.044720	-0.058720	-0.036600	0.088980	0.133280	-0.108380	-0.082160	-0.027720	0.074870	-0.096740	0.060850	-0.214930	0.029020	0.168690	-0.152590	-0.067780	-0.004180	0.043490	0.051290	0.011610	-0.025420	-0.023670	0.080100	-0.211080	0.065430	0.031110	0.056020	-0.034430	0.067890	-0.185350	0.009330	0.036100	-0.111310	-0.044400	0.025940	0.002600	-0.007580	-0.091770	0.030740	0.024550	0.045350	0.040390	0.069700	-0.077510	0.016980	0.125750	0.038420	-0.176580	-0.037330	-0.006760	-0.061290	0.121640	-0.043160	-0.129160	-0.140150	-0.072510	-0.036550	-0.185690	-0.064690	-0.016640	0.001450	-0.145560	0.001080	-0.051490	0.040550	-0.014750	0.034330	-0.114390	-0.089620	-0.171320	-0.313090	-0.387060	-0.370500	-0.357050	-0.362020	-0.338120	-0.159730	-0.117170	-0.026450	0.055800	0.116520	0.066220	0.000160	-0.109500	0.048740	0.042190	0.046290	-0.060380	-0.016540	-0.108470	-0.068050	0.075130	0.038710	-0.178090	0.004100	0.056870	0.061030	-0.009190	-0.099300	-0.014140	0.126560	0.077040	0.057040	0.003320	-0.021890	-0.022360	-0.078630	0.066810	-0.145530	-0.047390	0.037560	-0.141120	0.070270	0.075580	0.024160	0.017740	0.055080	-0.166910	-0.083680	0.049110	0.025580	-0.238400	0.025530	0.140440	0.074820	-0.008730	0.021450	-0.165090	0.050620	-0.059770	-0.073690	0.025970	-0.159640	-0.134490	-0.025560	-0.023510	0.055690	-0.154730	0.009630	-0.091380	-0.072590	0.056140	-0.054250
-0.146520	-0.146460	-0.315660	-0.343660	-0.281270	-0.362030	-0.254830	-0.014230	-0.243260	-0.156210	-0.129020	-0.118660	-0.118230	-0.194960	-0.031420	0.003430	-0.033010	-0.150750	-0.065600	-0.127740	0.035950	-0.148720	-0.253020	-0.026300	-0.006790	-0.087310	-0.138160	-0.189220	-0.122160	-0.116260	-0.088850	-0.144860	0.034550	-0.129790	-0.121370	-0.169920	-0.095090	-0.135850	0.007460	-0.124270	-0.121720	-0.068050	-0.058020	-0.167750	-0.171050	-0.036340	-0.020890	-0.173510	-0.130560	-0.196070	-0.170120	-0.173970	-0.079160	-0.139220	-0.189690	-0.202200	0.013440	-0.023880	-0.131710	-0.094840	-0.189520	-0.034980	-0.047880	-0.022690	-0.069020	-0.046650	0.044960	-0.028880	-0.089890	-0.144210	0.049320	-0.186330	-0.099650	-0.096480	-0.077980	-0.112230	-0.121300	-0.041090	0.067330	0.026470	0.097410	0.060400	0.049540	0.033820	0.085020	0.071240	0.021460	-0.106660	-0.167080	-0.213250	-0.086170	0.006280	-0.071260	-0.230870	-0.101660	-0.175280	-0.059480	-0.055080	0.013370	-0.012460	-0.206260	-0.181800	0.008680	-0.115770	-0.150670	-0.081170	-0.088900	-0.064420	-0.139450	-0.150750	-0.173330	-0.166170	-0.083880	-0.095660	-0.125840	-0.117040	-0.164750	0.016670	-0.118270	-0.140670	-0.019800	-0.114590	-0.217600	-0.108700	-0.136540	-0.188550	-0.009030	-0.033860	-0.107860	-0.122770	0.087040	-0.168670	-0.243050	-0.257780	-0.108770	-0.079200	0.032830	-0.173920	-0.031340	-0.031530	-0.170200	-0.025280	-0.011700	-0.098010	-0.036550	-0.107490	-0.001890	-0.165780	-0.033930	-0.109790	-0.044830	-0.046290
-0.140450	-0.140500	-0.019700	-0.046030	-0.087080	-0.069770	-0.097800	-0.342660	-0.243190	-0.314330	-0.181600	-0.250090	-0.234710	-0.168310	-0.156780	-0.298720	-0.154470	-0.207470	-0.159360	-0.272140	-0.232810	-0.148370	-0.113230	-0.159410	-0.218620	-0.214530	-0.169710	-0.092690	-0.193340	-0.189870	-0.237930	-0.187700	-0.229200	-0.234640	-0.211940	-0.137290	-0.207400	-0.180660	-0.106760	-0.162980	-0.228650	-0.086930	-0.212450	-0.120340	-0.136590	-0.309210	-0.279790	-0.126600	-0.174110	-0.084800	-0.147840	-0.164490	-0.186970	-0.214840	-0.211610	-0.050990	-0.160840	-0.195670	-0.146830	-0.161630	-0.176290	-0.366390	-0.143280	-0.169130	-0.199660	-0.254910	-0.264670	-0.269950	-0.191290	-0.174320	-0.245480	-0.034690	-0.153920	-0.190220	-0.164760	-0.034630	-0.089800	-0.284660	-0.312540	-0.177280	-0.184580	-0.040270	-0.021590	-0.068860	-0.115090	-0.351880	-0.358240	-0.360720	-0.329430	-0.279350	-0.293440	-0.521260	-0.255810	-0.107630	-0.244240	-0.159140	-0.236890	-0.261390	-0.318350	-0.242710	-0.187050	-0.192810	-0.197550	-0.263650	-0.133340	-0.296400	-0.173910	-0.195040	-0.062700	-0.263240	-0.182000	-0.142300	-0.282260	-0.175190	-0.127530	-0.059640	-0.095900	-0.209350	-0.096580	-0.190040	-0.230990	-0.226340	-0.100500	-0.283250	-0.159850	-0.104060	-0.180770	-0.234750	-0.145880	-0.194790	-0.263540	-0.159220	-0.098180	-0.021210	-0.189620	-0.255850	-0.263630	-0.164490	-0.287170	-0.231730	-0.114940	-0.143530	-0.160540	-0.153560	-0.269870	-0.244730	-0.238880	-0.171400	-0.226330	-0.071470	-0.291710	-0.166890
-0.067000	-0.067080	-0.131470	-0.041690	-0.038210	-0.057820	-0.093960	-0.000360	-0.003900	-0.106840	-0.299860	-0.120820	-0.033470	0.006130	-0.179520	-0.024590	-0.103260	-0.016770	-0.141420	0.061820	-0.188510	-0.106590	-0.008590	-0.031490	0.035910	-0.066730	0.052300	-0.117330	-0.056690	-0.028830	-0.050920	-0.114470	-0.088310	0.032400	0.027580	-0.053540	-0.077610	-0.060090	-0.184410	-0.009750	0.039650	-0.237250	-0.089080	-0.068210	-0.037970	0.124830	-0.124500	-0.106810	-0.089780	-0.109100	-0.047590	-0.078160	-0.151660	0.054080	0.108770	-0.194240	-0.158970	-0.031790	-0.066580	-0.045370	0.043530	0.186950	-0.173630	-0.161440	-0.044320	-0.038830	-0.039220	-0.109260	-0.036380	-0.018370	-0.045210	-0.087550	-0.071130	0.015370	-0.003380	-0.089950	-0.139390	-0.079380	-0.096540	-0.208960	-0.136780	-0.245320	-0.255350	-0.216820	-0.298810	-0.202570	-0.368040	-0.349140	-0.296960	-0.177790	-0.152150	-0.024210	-0.177620	-0.150740	-0.076050	-0.007380	-0.074520	0.097580	0.054400	-0.021580	-0.070050	0.033550	-0.101110	0.014160	-0.016320	0.065890	-0.071950	-0.148300	-0.199280	-0.004960	0.003630	-0.053510	-0.036210	-0.082290	-0.066300	-0.198870	-0.113340	-0.120640	-0.226690	-0.042770	-0.114430	-0.007120	-0.060930	-0.046090	-0.071320	-0.089680	-0.148300	-0.036790	-0.040930	-0.101800	-0.054410	-0.040700	-0.011530	-0.172860	-0.161960	-0.013900	-0.079750	-0.003580	0.069300	-0.056970	-0.090230	-0.210070	-0.090400	0.036470	0.075220	-0.000070	-0.095550	0.010700	-0.116970	-0.066610	0.049850	-0.161690
-0.194820	-0.194780	-0.181430	-0.296190	-0.282410	-0.302990	-0.213960	-0.271040	-0.240460	-0.290770	-0.103840	-0.118680	-0.039790	-0.039590	0.158500	-0.053280	0.139120	-0.148400	0.003620	-0.177910	0.038600	0.056870	-0.017490	-0.105690	0.027130	-0.031220	-0.144360	-0.004590	-0.077130	-0.149020	-0.024700	0.061290	-0.004770	-0.092660	-0.090280	-0.103230	-0.081700	0.048170	0.139980	-0.096370	-0.143680	0.147710	0.049560	-0.042380	0.001150	-0.104500	0.079960	-0.016110	0.057310	0.009420	-0.064790	-0.049270	0.005480	-0.173540	-0.134540	0.021020	0.167150	0.083780	0.007970	-0.069680	-0.141020	-0.349390	0.057690	0.096790	-0.025810	-0.011300	-0.012410	-0.025330	-0.006820	-0.120570	0.107120	-0.110970	-0.019980	-0.004140	-0.031200	0.130380	-0.174120	-0.218090	-0.015590	-0.375460	-0.360980	-0.174160	-0.235010	-0.271220	-0.247500	-0.255280	-0.102120	-0.224510	-0.283970	-0.383400	-0.051740	-0.279530	-0.230780	-0.201760	0.003100	-0.137790	-0.010810	-0.132200	-0.174070	-0.039860	-0.056700	-0.265390	0.021340	-0.127100	-0.057100	-0.079080	0.057050	-0.044420	0.107890	-0.094270	-0.082530	-0.029840	-0.108050	0.024790	-0.087830	0.076020	0.036330	0.026180	0.096150	-0.058450	0.000860	-0.054390	-0.111360	-0.023840	0.045770	-0.068640	0.077350	0.041500	0.121010	0.021400	-0.009500	-0.175770	-0.075610	-0.061230	0.011120	-0.047140	0.032730	-0.165100	-0.106710	-0.033070	-0.072790	0.045900	0.011710	-0.083720	-0.149130	-0.092060	-0.074110	-0.160260	0.112710	-0.067100	-0.051720	0.153040
-0.102230	-0.102210	-0.067460	0.032220	0.052880	0.021180	0.000290	-0.014610	-0.103800	-0.051470	0.006920	-0.095520	0.008600	0.065850	-0.099350	0.050860	0.027090	0.143220	0.011180	0.074210	-0.091570	-0.038320	0.112750	0.143280	0.002270	0.046980	0.174930	0.036860	0.029410	0.192330	-0.009130	-0.027820	0.013400	0.111210	0.069000	0.118000	0.094500	0.007950	0.022620	0.099040	0.049050	-0.069470	-0.053570	0.105140	0.022400	0.028800	-0.152460	-0.013350	-0.028940	-0.003690	0.052840	0.041800	0.002100	0.097410	0.142840	0.093690	-0.091890	0.084410	0.044700	0.051960	0.161410	0.211780	-0.012710	-0.093890	-0.013660	-0.058190	0.057520	-0.017650	-0.010970	0.107730	-0.024870	0.272710	0.028160	0.049520	0.132660	0.125600	0.182030	-0.017000	-0.015780	0.085170	0.145150	0.087290	0.161010	0.113790	0.106010	-0.002080	-0.060310	-0.053600	0.013550	0.113230	0.078020	0.036750	-0.027520	0.110350	-0.026840	0.090460	-0.006840	0.077990	0.124170	0.084830	-0.061740	0.150840	0.004460	0.033160	0.136630	0.027650	0.010250	0.093280	-0.021790	0.042470	0.087930	0.046310	-0.029460	0.013020	0.109160	-0.055560	0.045190	0.084360	-0.044170	0.018790	-0.009010	0.050300	0.085510	-0.115510	-0.064150	0.071200	-0.024090	-0.007650	0.004510	-0.057720	0.101580	0.155530	0.126990	0.125760	-0.020270	-0.008440	-0.026780	0.121660	0.082660	-0.035700	0.073940	0.018840	0.124140	0.191350	0.202320	0.051260	0.078230	0.097180	-0.096930	0.167500	0.036770	-0.075620
