2.188360	2.188360	2.372280	2.463380	2.785880	3.040100	3.072210	3.027520	3.029170	3.057730	3.061320	3.044840	3.019580	3.104190	3.041560	3.253540	3.117480	3.073230	3.069590	3.025620	2.947720	3.046710	3.037580	3.036520	3.007570	2.952200	2.935700	2.996480	2.916660	2.991730	3.000860	3.031350	2.982660	3.007090	3.016980	2.966410	2.976790	2.952080	3.014770	2.973770	2.926830	3.118830	3.099090	3.043460	2.987110	3.079320	2.990690	3.092290	3.013350	3.055720	3.072320	3.074020	3.027400	3.037590	2.996320	3.069050	3.096550	3.017800	3.048250	3.096670	2.968730	2.970330	3.039620	3.042030	3.075840	2.962750	2.999630	3.025070	2.990930	3.012460	3.004780	3.067640	2.989510	3.021850	2.945630	2.978380	2.996170	2.961920	2.987590	2.892240	2.971450	2.878860	2.922710	3.073300	2.966940	2.988940	3.055960	3.004530	2.928290	3.048920	2.924670	2.990550	3.004810	3.101200	3.010910	3.036240	2.959240	3.073900	2.992450	2.997970	3.263350	3.232370	3.178330	3.131370	3.153280	3.188640	3.233780	3.788360	3.996250	3.994460	3.942660	4.092120	3.969000	3.998000	3.994980	4.040130	3.905450	3.926540	3.729850	3.828580	3.701750	3.654860	3.623210	3.588900	3.404920	3.401020	3.212420	3.099490	3.044490	3.092790	3.068780	3.062000	3.020430	2.984440	3.058820	3.070160	3.023070	3.091830	3.013920	3.035330	2.949520	3.089610	3.031030	3.072410	2.997530	2.998910	2.929700	2.933940	2.937650	2.986190	2.990680	3.169940	2.986240	3.210520	3.083500	3.006860	3.054210	2.880710	3.004880	3.040130	2.990550	3.055890	2.995560	3.032770	3.031870	3.033370	3.106980	3.113820	2.981450	2.955170	2.978780	3.010060	2.983570	2.961800	2.989480	3.003050	2.970640	2.941460	2.970030	2.945740	2.956390	3.576190	4.262900	3.648870	3.231960	3.173030	3.091010	3.083560	3.017460	3.018910	2.957880	2.963580	2.944970	2.957060
0.190800	0.190800	0.022930	-0.018010	0.060570	-0.028150	-0.042560	-0.063770	-0.010600	-0.082680	0.081460	-0.009420	-0.012520	-0.095040	-0.004470	0.021030	-0.013540	-0.042690	-0.036550	-0.037570	0.030480	-0.013550	-0.044200	-0.016710	-0.044330	-0.012020	-0.001270	-0.016670	0.005220	0.003570	-0.001020	-0.050880	0.035860	-0.011810	-0.020090	0.050250	0.021770	0.007230	-0.037650	0.004390	0.045950	-0.036800	-0.023560	-0.050160	-0.021050	-0.068250	0.005660	-0.024520	-0.003550	-0.062160	-0.022670	-0.010460	0.039980	-0.013760	0.033170	-0.035190	-0.036840	-0.035050	-0.017820	-0.100760	-0.006230	0.032980	-0.035480	0.019040	-0.038230	0.033300	-0.045830	-0.010860	0.001530	0.025410	-0.002580	-0.041350	-0.018700	0.029340	0.035880	0.026040	-0.012860	-0.013190	-0.019310	0.034880	-0.006180	0.042930	0.000620	-0.063740	-0.033350	0.000200	-0.056470	-0.028670	0.042580	-0.026150	0.027680	0.018720	0.003890	-0.054390	-0.024150	-0.003610	0.005080	-0.014560	0.019670	0.059080	-0.020740	0.008130	0.018070	0.030670	0.026900	0.002680	-0.057940	0.014290	0.030690	-0.019530	0.037090	-0.032230	0.032940	-0.022140	0.045720	-0.093870	-0.058560	-0.044380	-0.069630	-0.144920	-0.140310	-0.104630	-0.158120	-0.171150	-0.078850	-0.106100	-0.051560	-0.035570	-0.006290	-0.046250	-0.042570	-0.033660	0.015270	0.005360	-0.018680	-0.046750	-0.021360	-0.077180	0.020330	0.008790	-0.004250	-0.040070	-0.046590	-0.017920	0.032090	0.004300	0.049660	0.046510	0.045950	-0.008320	-0.043740	-0.091380	0.026730	-0.088120	-0.052900	-0.008200	-0.062590	0.068580	-0.015830	-0.028750	0.039420	-0.047730	-0.013130	-0.103520	-0.005750	-0.033590	-0.090930	-0.108510	0.012060	0.047900	0.015420	-0.005140	0.012940	-0.015210	-0.016210	-0.002690	-0.008400	0.012270	-0.034930	0.015580	0.040190	0.073260	-0.010380	0.068230	0.017350	-0.083600	-0.076150	-0.076960	-0.012590	0.021540	0.045570	-0.009280	-0.008200	0.001990
-0.628510	-0.628510	-0.406070	-0.366060	-0.315460	-0.258670	-0.273860	-0.269830	-0.326530	-0.174980	-0.315510	-0.264840	-0.299150	-0.210900	-0.250890	-0.320800	-0.186700	-0.256000	-0.271050	-0.264810	-0.265230	-0.328500	-0.209060	-0.194080	-0.273160	-0.261480	-0.256460	-0.243960	-0.259360	-0.264650	-0.281510	-0.198380	-0.281550	-0.289650	-0.268150	-0.326480	-0.302520	-0.285870	-0.203870	-0.262230	-0.310000	-0.170300	-0.261960	-0.274370	-0.238890	-0.190830	-0.254380	-0.288300	-0.276310	-0.172400	-0.214520	-0.271430	-0.296050	-0.199160	-0.263170	-0.270660	-0.277210	-0.223300	-0.292490	-0.191360	-0.220770	-0.251240	-0.268690	-0.247440	-0.286810	-0.318590	-0.302260	-0.243130	-0.285230	-0.293430	-0.260200	-0.241370	-0.169760	-0.281260	-0.272080	-0.248620	-0.278720	-0.271810	-0.277290	-0.312990	-0.267980	-0.311180	-0.278430	-0.168810	-0.225590	-0.254670	-0.169740	-0.193470	-0.308990	-0.261950	-0.290180	-0.317180	-0.249590	-0.220430	-0.186790	-0.239090	-0.260470	-0.238400	-0.264880	-0.249750	-0.177810	-0.213510	-0.235600	-0.260340	-0.250210	-0.243170	-0.163370	-0.283130	-0.246200	-0.200870	-0.208990	-0.174080	-0.216740	-0.189090	-0.276660	-0.166660	-0.198330	-0.246080	-0.297870	-0.310170	-0.335150	-0.317000	-0.220870	-0.203140	-0.286050	-0.194770	-0.264900	-0.207690	-0.301840	-0.237530	-0.228140	-0.173690	-0.289070	-0.296970	-0.307960	-0.251080	-0.262600	-0.252510	-0.248040	-0.270330	-0.305080	-0.197630	-0.288710	-0.273770	-0.282400	-0.272740	-0.301690	-0.299200	-0.291860	-0.265920	-0.228340	-0.196880	-0.277100	-0.200220	-0.250430	-0.228960	-0.203810	-0.328620	-0.193770	-0.261600	-0.266300	-0.185590	-0.314130	-0.181780	-0.214120	-0.276850	-0.240850	-0.198370	-0.240900	-0.297000	-0.304190	-0.275400	-0.263970	-0.222910	-0.218940	-0.258980	-0.301720	-0.235100	-0.246920	-0.236320	-0.272570	-0.293020	-0.287130	-0.243520	-0.255120	-0.208120	-0.181090	-0.204010	-0.289380	-0.308390	-0.333470	-0.323280	-0.265430	-0.216150
0.174550	0.174550	-0.051470	-0.092150	-0.171080	-0.131840	-0.105050	-0.119070	-0.087760	-0.262570	-0.128830	-0.157960	-0.105200	-0.164850	-0.187900	-0.128430	-0.279950	-0.131340	-0.122770	-0.151190	-0.240920	-0.060140	-0.245270	-0.287510	-0.138210	-0.209930	-0.224130	-0.188980	-0.236760	-0.186250	-0.140190	-0.256120	-0.208420	-0.109900	-0.117630	-0.096160	-0.156580	-0.144570	-0.247720	-0.207240	-0.161740	-0.262100	-0.133990	-0.091280	-0.211500	-0.245030	-0.212450	-0.100920	-0.158810	-0.290560	-0.248970	-0.134960	-0.170090	-0.263920	-0.189380	-0.104150	-0.089760	-0.236080	-0.081320	-0.184980	-0.237110	-0.236350	-0.129730	-0.232020	-0.090110	-0.119640	-0.080890	-0.218250	-0.178060	-0.154710	-0.141600	-0.154570	-0.333290	-0.183200	-0.202760	-0.239110	-0.133920	-0.178110	-0.166170	-0.166230	-0.194670	-0.160480	-0.173860	-0.283760	-0.233040	-0.179960	-0.271530	-0.283630	-0.159070	-0.129150	-0.195420	-0.076200	-0.232830	-0.163110	-0.326030	-0.201720	-0.203270	-0.212220	-0.219220	-0.238530	-0.231980	-0.210480	-0.183220	-0.163850	-0.158200	-0.160410	-0.244490	-0.110310	-0.137010	-0.187340	-0.183590	-0.211320	-0.178920	-0.177940	-0.115800	-0.139500	-0.213060	-0.194700	-0.205860	-0.100480	-0.110760	-0.113520	-0.191710	-0.197130	-0.101180	-0.178410	-0.081500	-0.221920	-0.122160	-0.134040	-0.213890	-0.318900	-0.157040	-0.161650	-0.093200	-0.193050	-0.191950	-0.103660	-0.219690	-0.148450	-0.145230	-0.257600	-0.106810	-0.119130	-0.191430	-0.179980	-0.163740	-0.211570	-0.189130	-0.183530	-0.189330	-0.187910	-0.173940	-0.154050	-0.145700	-0.227600	-0.197640	-0.146510	-0.300750	-0.180570	-0.216110	-0.244190	-0.070170	-0.251500	-0.257810	-0.117840	-0.140260	-0.175710	-0.233540	-0.189820	-0.149240	-0.188400	-0.181900	-0.263260	-0.266820	-0.188190	-0.119060	-0.270390	-0.181720	-0.269840	-0.186970	-0.250000	-0.121010	-0.232810	-0.123720	-0.160010	-0.240120	-0.190180	-0.130240	-0.147950	-0.120260	-0.089500	-0.184740	-0.274860
-0.218650	-0.218650	-0.033110	0.013130	-0.071680	-0.161900	-0.159050	-0.106590	-0.144510	-0.015470	-0.189700	-0.098960	-0.133000	-0.106330	-0.078330	-0.098380	-0.020530	-0.135890	-0.119500	-0.116730	-0.000170	-0.178790	-0.012720	0.002560	-0.079030	-0.026790	0.006040	-0.090710	0.027130	-0.058610	-0.121460	0.010690	0.003210	-0.141600	-0.179010	-0.177100	-0.058620	-0.108240	-0.046480	-0.025660	-0.080290	-0.056370	-0.175390	-0.185220	-0.068280	-0.058750	-0.075050	-0.160690	-0.102500	0.009660	-0.007160	-0.135040	-0.079300	-0.028120	-0.109970	-0.201910	-0.210470	-0.005350	-0.190320	-0.098720	-0.051180	-0.047520	-0.124920	0.010250	-0.163270	-0.109110	-0.163870	-0.036180	-0.063630	-0.118470	-0.151740	-0.118090	0.067140	-0.063750	-0.068890	-0.020380	-0.108860	-0.042960	-0.025040	-0.038380	-0.031690	-0.073910	-0.054400	0.007290	-0.004160	-0.105330	-0.022550	0.018260	-0.061140	-0.162650	0.007750	-0.174960	0.011630	-0.150540	0.099330	-0.076700	-0.036050	-0.060520	-0.019040	-0.091570	-0.197710	-0.180280	-0.218520	-0.222810	-0.220160	-0.235390	-0.151480	-0.206370	-0.220660	-0.187480	-0.218730	-0.142050	-0.210020	-0.236920	-0.200770	-0.259290	-0.134370	-0.102020	0.040510	-0.130950	-0.102230	-0.154610	-0.065290	-0.061760	-0.178240	-0.133030	-0.225170	-0.071800	-0.114140	-0.189620	-0.033020	0.055950	-0.071990	-0.048520	-0.129730	-0.005200	0.000110	-0.184870	-0.026170	-0.118220	-0.081330	-0.019820	-0.118370	-0.164330	-0.061240	-0.050850	-0.095690	0.009190	-0.024520	-0.041340	-0.079000	-0.110610	-0.099240	-0.164100	-0.100320	-0.042540	-0.088750	-0.079670	0.063180	-0.071320	-0.046640	-0.063510	-0.157400	0.011530	0.003300	-0.134050	-0.098600	-0.105660	-0.032820	-0.050570	-0.076860	-0.029760	-0.084910	0.014870	0.044360	-0.045720	-0.095330	0.059150	-0.092760	0.027490	-0.128760	0.035400	-0.125810	-0.082050	-0.275150	-0.154730	-0.034860	-0.089540	-0.090710	-0.058600	-0.114530	-0.104250	-0.058320	-0.013510
-0.127240	-0.127240	-0.222410	-0.261150	-0.050690	-0.000450	-0.068610	-0.108770	-0.057790	-0.061210	-0.004200	-0.050660	-0.099820	-0.068610	-0.085890	-0.055010	-0.107090	-0.042500	-0.112450	-0.012890	-0.067880	-0.002860	-0.108770	-0.062960	-0.135650	-0.088610	-0.122350	-0.043000	-0.146350	-0.102930	-0.047680	-0.134710	-0.169780	-0.085880	0.034840	0.003630	-0.147600	-0.060970	-0.050480	-0.101030	-0.069510	-0.076610	-0.062900	-0.023990	-0.016460	-0.026130	0.003520	-0.089710	-0.045810	-0.115880	-0.153560	-0.076900	-0.086390	-0.091320	0.001290	0.052160	-0.013790	-0.129180	-0.044390	-0.071000	-0.038330	-0.064300	-0.084300	-0.227250	-0.073830	-0.099900	-0.045310	-0.098850	-0.028890	-0.071240	-0.046780	-0.116270	-0.137600	-0.078340	-0.050890	-0.112230	-0.113810	-0.126970	-0.213870	-0.120990	-0.094400	-0.055780	-0.094550	-0.108800	-0.144580	-0.038890	-0.097620	-0.098160	-0.140550	-0.013430	-0.204470	-0.045520	-0.177630	-0.001260	-0.211090	-0.066360	-0.103040	-0.059640	-0.100630	0.004200	-0.004880	-0.026490	-0.003040	0.024870	0.037450	0.048400	-0.005930	-0.022160	0.008910	0.007930	0.018750	-0.058490	0.003760	-0.032610	-0.081660	-0.037730	-0.061270	-0.069530	-0.091770	-0.051990	-0.072460	-0.013260	-0.110100	-0.123940	-0.020030	-0.100520	-0.031140	-0.076650	-0.096910	0.042470	-0.107300	-0.113740	-0.119320	-0.123770	-0.113490	-0.219630	-0.240350	-0.013350	-0.137840	-0.116200	-0.098500	-0.153440	-0.098940	-0.052580	-0.084630	-0.102560	-0.051920	-0.177340	-0.165340	-0.151300	-0.084620	-0.114260	-0.051450	-0.094700	-0.150720	-0.100070	-0.080710	-0.143700	-0.190690	-0.064250	-0.072680	-0.077480	-0.111750	-0.133150	-0.145090	-0.103760	-0.127540	-0.075330	-0.106130	-0.112060	-0.071620	-0.107030	-0.074260	-0.091090	-0.193910	-0.118710	-0.136110	-0.214330	-0.018310	-0.118420	-0.009740	-0.168910	-0.110270	-0.054610	0.077870	-0.062330	-0.133900	-0.061360	-0.122960	-0.160390	-0.033380	-0.126920	-0.061790	-0.016630
-0.122220	-0.122220	-0.120920	-0.069800	-0.220300	-0.151320	-0.114160	-0.026450	-0.032150	-0.200850	-0.152000	-0.185500	-0.062520	-0.128000	-0.105590	-0.194160	-0.139010	-0.165930	-0.036900	-0.120310	-0.235160	-0.136830	-0.173660	-0.220680	-0.117380	-0.156700	-0.193090	-0.130470	-0.114000	-0.092700	-0.173120	-0.138360	-0.015830	-0.052660	-0.191580	-0.127750	-0.112070	-0.136270	-0.206010	-0.150430	-0.148900	-0.181760	-0.111100	-0.062160	-0.251570	-0.207610	-0.287810	-0.062660	-0.142710	-0.204420	-0.104870	-0.018290	-0.068640	-0.126820	-0.264290	-0.202450	-0.146610	-0.142610	-0.125440	-0.148840	-0.287980	-0.208690	-0.112780	-0.015450	-0.061480	-0.129550	-0.107190	-0.170190	-0.283820	-0.199190	-0.116630	-0.081520	-0.195610	-0.134380	-0.232230	-0.150960	-0.037480	-0.124340	0.008620	-0.121490	-0.122400	-0.155740	-0.112880	-0.168200	-0.119360	-0.199120	-0.182160	-0.210500	-0.097280	-0.138070	-0.006020	-0.113410	-0.080340	-0.186840	-0.118640	-0.098820	-0.165060	-0.221320	-0.135660	-0.319120	-0.183030	-0.179700	-0.184110	-0.235720	-0.238080	-0.267890	-0.245740	-0.223480	-0.142860	-0.193250	-0.109060	-0.117280	-0.144810	-0.120090	-0.071870	-0.082220	-0.165010	-0.201880	-0.370140	-0.273010	-0.320870	-0.359280	-0.265810	-0.252720	-0.300030	-0.165820	-0.136650	-0.223400	-0.146650	-0.205520	-0.175500	-0.181850	-0.127410	-0.131830	-0.112510	-0.011990	0.011870	-0.195130	-0.119360	-0.050200	-0.167210	-0.139970	-0.082380	-0.151710	-0.100100	-0.162200	-0.229260	-0.148050	-0.059440	-0.086970	-0.119500	-0.114990	-0.187100	-0.052600	0.002640	-0.207310	-0.122350	-0.121460	-0.132570	-0.168240	-0.123170	-0.151950	-0.031280	-0.143090	-0.150750	-0.088290	-0.048790	-0.112780	-0.199510	-0.119320	-0.217470	-0.127970	-0.157010	-0.254630	-0.059840	-0.042740	-0.060080	-0.030630	-0.247980	-0.148560	-0.242200	-0.181090	-0.072060	-0.170570	-0.211680	-0.147370	-0.127670	-0.128660	-0.078770	-0.069310	-0.173670	-0.032950	-0.200140	-0.334350
-0.061520	-0.061520	0.011880	-0.022790	-0.024190	-0.066910	-0.113670	-0.176130	-0.187470	0.023280	-0.212690	0.080650	-0.154680	-0.025140	-0.058480	-0.028730	-0.088790	0.053620	-0.170800	-0.104850	0.114080	-0.028940	0.073440	0.063430	-0.055240	-0.029580	0.116670	-0.104750	-0.046290	-0.020540	0.070520	0.033460	-0.035610	-0.164850	0.017670	-0.075600	-0.057470	-0.097270	0.011980	0.023150	0.031420	0.029490	-0.166990	-0.185630	0.012610	-0.011370	0.085270	-0.207790	-0.080990	0.041270	-0.040880	-0.169480	-0.107490	-0.042950	0.072320	-0.017580	-0.172890	-0.046770	-0.099780	-0.036760	0.121520	0.011290	-0.102210	-0.123010	-0.125010	-0.051140	-0.144710	0.053590	0.092310	-0.003140	-0.134910	-0.090670	0.095910	-0.005560	0.012020	0.006120	-0.186330	0.021060	-0.151530	-0.009910	0.058100	-0.048030	-0.053950	0.087400	-0.038600	-0.033440	0.011960	0.098210	-0.086420	-0.096080	-0.123290	-0.040820	-0.043730	-0.023410	0.023410	-0.116780	-0.070750	0.057960	0.032770	0.080940	-0.200510	-0.161810	-0.181340	-0.157330	-0.078630	-0.092300	-0.070110	-0.003670	-0.096970	-0.133040	-0.145220	-0.061400	-0.095580	-0.136850	-0.105650	-0.151930	-0.218970	-0.238570	-0.020070	-0.318910	-0.301930	-0.205740	-0.135670	-0.125550	-0.032590	-0.111380	-0.166970	0.019130	-0.030510	-0.020050	0.024590	0.069110	-0.053480	0.022340	-0.109690	-0.147310	-0.153650	-0.055730	-0.006270	-0.156100	-0.089000	0.009770	-0.124330	-0.042530	-0.099810	0.028040	0.048940	-0.053310	-0.129410	-0.077250	-0.165600	-0.084510	-0.000160	-0.174870	-0.184760	0.077690	-0.068850	-0.080460	0.047490	-0.044920	-0.058190	-0.103080	-0.152760	0.026380	0.033040	-0.119610	-0.176680	-0.058080	0.040430	-0.065190	0.003420	0.038080	0.021880	0.156530	-0.049600	-0.066140	-0.068910	-0.093330	0.105540	0.022340	-0.078400	0.048820	-0.118740	-0.037300	-0.158130	-0.116040	0.001470	0.019690	-0.028230	-0.072520	0.004600	-0.124630	0.071410	0.168400
-0.167180	-0.167180	-0.244880	-0.155400	-0.021320	-0.068130	-0.168580	-0.017290	0.086200	-0.138210	-0.003770	-0.194260	-0.095190	-0.168560	-0.126410	-0.112800	-0.126480	-0.258300	-0.036750	-0.014740	-0.191360	-0.080670	-0.218430	-0.201300	-0.238260	-0.089800	-0.292480	-0.043400	-0.078630	-0.121870	-0.243970	-0.212410	-0.144900	-0.036670	-0.158620	-0.051410	-0.253920	-0.072830	-0.187540	-0.089290	-0.158520	-0.285800	-0.163260	0.008030	-0.111170	-0.140080	-0.173790	-0.118640	-0.030680	-0.233550	-0.202880	-0.015360	-0.066120	-0.112380	-0.219640	-0.100630	-0.121070	-0.209510	-0.168740	-0.195250	-0.285940	-0.203500	-0.151550	-0.212070	-0.109380	-0.236670	-0.082980	-0.277990	-0.251730	-0.296050	-0.085700	-0.256770	-0.244250	-0.171940	-0.171640	-0.163010	-0.023090	-0.245330	-0.119660	-0.110670	-0.115530	-0.048020	0.011810	-0.233160	-0.195830	-0.107230	-0.210140	-0.241070	-0.234390	-0.085840	-0.071540	-0.200020	-0.115020	-0.186460	-0.240200	-0.000910	-0.080670	-0.272260	-0.158700	-0.293570	-0.299390	-0.340560	-0.326280	-0.322550	-0.322020	-0.382300	-0.407500	-0.484590	-0.296840	-0.229000	-0.269660	-0.269220	-0.335930	-0.432420	-0.356360	-0.430610	-0.261980	-0.085780	-0.191030	-0.022740	-0.030830	-0.124070	-0.309640	-0.313780	-0.436850	-0.399580	-0.196830	-0.325130	-0.288410	-0.156690	-0.173870	-0.152310	-0.147170	-0.187480	-0.152980	-0.046010	-0.091680	-0.153580	-0.208080	-0.144160	-0.179510	-0.334450	-0.135940	-0.300230	-0.059570	-0.218190	-0.253950	-0.198760	-0.064580	-0.105390	0.050780	-0.324410	-0.155410	-0.217160	-0.058460	-0.368240	-0.105840	-0.263710	-0.297130	-0.142120	-0.021650	-0.179250	-0.105600	-0.207950	-0.238100	-0.129720	-0.129150	-0.125690	-0.333730	-0.107040	-0.135460	-0.091170	-0.196260	-0.282090	-0.079070	-0.083230	-0.179390	-0.072730	-0.250490	-0.145310	-0.128360	-0.252180	-0.144760	-0.186250	-0.184530	-0.237530	-0.317190	-0.178550	-0.192180	-0.213100	-0.061370	-0.084100	-0.151040	-0.245180
-0.090650	-0.090650	-0.018290	-0.039350	-0.223290	-0.009870	0.034980	0.009000	-0.037300	0.025410	-0.217340	0.017790	0.025740	0.083700	0.060080	-0.061850	-0.062030	0.150140	-0.053350	0.067050	0.035320	0.067040	0.070830	0.088900	0.076450	-0.009440	0.101920	-0.016060	-0.032070	0.066860	0.098590	0.088190	0.126490	-0.046730	0.118930	0.023790	0.035700	-0.055160	0.058130	-0.053220	0.085750	0.047940	-0.045560	0.018420	-0.042410	0.054390	-0.017720	0.000080	-0.079850	0.006510	0.031400	0.056610	0.037220	0.017350	-0.023850	0.060460	-0.038720	0.048490	0.018170	0.046870	-0.017900	0.014870	0.010530	0.007230	0.060120	0.040240	0.052630	0.149420	0.061330	0.033410	-0.049410	0.103310	0.025500	0.078610	-0.060120	0.008810	-0.053450	0.170590	0.042310	-0.046220	0.056070	-0.053260	-0.161030	0.091470	0.052420	-0.126700	-0.030690	0.049560	0.102210	-0.000380	-0.020720	0.103460	-0.057520	0.060530	0.055300	-0.088750	-0.149160	0.078490	0.098970	-0.019550	-0.138880	-0.095220	-0.049990	-0.062500	-0.070730	-0.055580	0.014750	0.081840	0.081000	-0.067180	0.072520	0.012230	0.040080	0.025340	0.019790	0.092000	-0.028980	-0.161980	-0.116260	-0.257690	-0.295370	-0.222920	-0.076400	-0.092860	0.048260	0.013550	-0.062170	0.000300	0.105700	0.069960	-0.036850	0.043060	-0.048310	0.029880	-0.057000	-0.042820	-0.029140	-0.030820	0.000790	0.018560	-0.033040	0.088360	0.046940	0.129550	0.019570	0.040090	0.025300	-0.070440	-0.144870	-0.065270	-0.233480	0.107790	-0.040950	0.024120	-0.028890	0.129760	-0.039330	-0.019730	0.069230	0.057190	-0.077100	0.017410	0.028750	0.072210	-0.010360	-0.042280	0.040760	0.050290	0.083470	-0.056640	-0.097710	-0.027630	0.033090	0.058510	-0.083110	0.044620	0.066200	-0.005150	0.099070	0.039740	-0.159180	0.004760	0.002440	-0.074940	-0.076690	-0.016810	0.135020	0.117720	0.087100	0.080550	-0.083130	0.087180	-0.006160	0.007880
