3.679670	3.838370	3.804860	3.787390	3.762450	3.885680	3.841650	3.853870	3.763020	3.774950	3.925200	3.878990	3.814590	3.894180	3.890270	3.919400	3.968150	3.950300	4.003530	4.028690	4.030050	4.060990	4.298330	4.329400	4.252460	4.304860	4.276410	4.306620	4.307720	4.250180	4.320480	4.377970	4.364160	4.394560	4.373320	4.317640	4.311130	4.098690	3.936720	3.911330	3.946560	4.038950	3.918380	3.964750	4.008090	3.972090	3.837110	4.021430	3.912570	4.003720	4.082580	4.225160	4.117610	4.149450	4.202790	4.023220	3.916000	3.866720	3.792070	3.810020	3.994030	3.891610
-0.058370	-0.129440	-0.092820	-0.128120	-0.084520	-0.115200	-0.093350	-0.102630	-0.053550	-0.037860	-0.133060	-0.098430	-0.097750	-0.122250	-0.111430	-0.062300	-0.015410	0.018320	0.039390	-0.036560	-0.027690	0.004080	-0.051800	-0.143720	-0.077600	-0.063630	-0.084170	-0.110530	-0.035070	-0.032320	-0.113670	-0.169270	-0.177070	-0.199190	-0.189630	-0.143220	-0.144760	-0.042890	-0.016820	-0.018920	-0.049480	-0.017870	0.022970	-0.002220	-0.027530	-0.039010	-0.011510	-0.023260	0.030670	-0.063180	-0.037430	-0.067050	-0.006390	-0.006010	-0.085170	-0.026230	-0.025010	-0.014080	-0.008460	0.017810	-0.086710	-0.060400
-0.331650	-0.280610	-0.283870	-0.280030	-0.304430	-0.264690	-0.297370	-0.323560	-0.312170	-0.280620	-0.241750	-0.284300	-0.271070	-0.198880	-0.236970	-0.270620	-0.232080	-0.265750	-0.307640	-0.222370	-0.188620	-0.260080	-0.325280	-0.197830	-0.248980	-0.228230	-0.178510	-0.189520	-0.284370	-0.323540	-0.326810	-0.307880	-0.325420	-0.262710	-0.229820	-0.293310	-0.216020	-0.239690	-0.220340	-0.249410	-0.256450	-0.281790	-0.280350	-0.230490	-0.192290	-0.268380	-0.271010	-0.227890	-0.272400	-0.212340	-0.205690	-0.220270	-0.268710	-0.275910	-0.159850	-0.248830	-0.268980	-0.256730	-0.246260	-0.266680	-0.213450	-0.259270
-0.117290	-0.111440	-0.139120	-0.129780	-0.119410	-0.121210	-0.100140	-0.059240	-0.134800	-0.224410	-0.156050	-0.156210	-0.193290	-0.285010	-0.203100	-0.144020	-0.227910	-0.191000	-0.148840	-0.230960	-0.283260	-0.185840	-0.150610	-0.277990	-0.168920	-0.152210	-0.247920	-0.221880	-0.124850	-0.133160	-0.139020	-0.181260	-0.134510	-0.235900	-0.268990	-0.141060	-0.206110	-0.223790	-0.246340	-0.231570	-0.141520	-0.120970	-0.223870	-0.237000	-0.275770	-0.133100	-0.186870	-0.189530	-0.202000	-0.237720	-0.308350	-0.217590	-0.191010	-0.193110	-0.320620	-0.213490	-0.182660	-0.200230	-0.229530	-0.245470	-0.181270	-0.139390
-0.101610	-0.134600	-0.133460	-0.101610	-0.114780	-0.134440	-0.148490	-0.168580	-0.109630	-0.067800	-0.185330	-0.156890	-0.090670	-0.026910	-0.090840	-0.178930	-0.176950	-0.175970	-0.165340	-0.123290	-0.095610	-0.172950	-0.058120	-0.006670	-0.198960	-0.262410	-0.160330	-0.173190	-0.218030	-0.134470	-0.124930	-0.071770	-0.119350	0.029400	0.016610	-0.136280	-0.117070	-0.096390	-0.151840	-0.079490	-0.215650	-0.240550	-0.100780	-0.160520	-0.114900	-0.267080	-0.173670	-0.215900	-0.166070	-0.111980	0.026260	-0.138340	-0.130910	-0.099040	-0.040060	-0.130330	-0.162900	-0.153100	-0.118660	-0.056600	-0.164280	-0.225420
-0.224000	-0.190910	-0.160480	-0.194850	-0.219500	-0.201950	-0.149450	-0.170880	-0.187960	-0.125460	-0.093080	-0.117780	-0.123590	-0.152040	-0.154760	-0.061440	-0.050570	-0.065820	-0.116800	-0.132210	-0.051980	-0.034910	-0.125710	-0.229420	-0.022610	0.015830	-0.047600	-0.053880	-0.031280	-0.124990	-0.119450	-0.125860	-0.098370	-0.231910	-0.172910	-0.111690	-0.101230	-0.134420	-0.009020	-0.206470	-0.069700	-0.032170	-0.077430	0.013900	-0.084390	0.067310	-0.004620	-0.050320	-0.057230	-0.095450	-0.216550	-0.033960	-0.073060	-0.123310	-0.071630	-0.067910	-0.018050	-0.039000	-0.085820	-0.122040	-0.107780	0.035930
-0.127150	-0.127240	-0.199470	-0.173490	-0.075630	-0.055410	-0.174040	-0.101030	-0.130160	-0.255680	-0.220070	-0.256000	-0.201680	-0.274140	-0.219160	-0.234220	-0.225650	-0.191400	-0.073400	-0.170400	-0.207750	-0.148030	-0.213200	-0.203370	-0.319320	-0.230230	-0.257050	-0.256630	-0.242790	-0.227680	-0.275420	-0.314370	-0.310370	-0.238730	-0.302150	-0.187100	-0.212360	-0.149810	-0.316790	-0.050050	-0.096270	-0.125820	-0.194080	-0.270350	-0.151290	-0.239390	-0.211010	-0.069530	-0.183710	-0.108100	-0.089810	-0.132660	-0.167280	-0.123680	-0.186690	-0.121770	-0.241410	-0.248130	-0.240300	-0.204790	-0.097660	-0.301200
-0.139850	-0.112750	-0.074750	-0.065300	-0.205750	-0.152830	-0.058190	-0.161310	-0.117580	-0.020950	-0.104800	-0.063240	-0.226230	-0.030910	-0.058190	-0.070550	-0.142130	-0.082290	-0.133490	-0.059500	0.015030	-0.075100	-0.064260	-0.121760	-0.041240	-0.115260	-0.068240	-0.111520	-0.056030	-0.101460	-0.205780	-0.232090	-0.260280	-0.226920	-0.164820	-0.316330	-0.183340	-0.151180	-0.000500	-0.264350	-0.244730	-0.192750	-0.120880	0.001220	-0.122250	-0.110850	-0.113770	-0.240060	-0.077020	-0.130940	-0.058300	-0.082380	-0.037040	-0.007840	0.069520	-0.090160	0.062740	0.005240	-0.030440	-0.008430	-0.105750	0.003460
-0.257640	-0.262610	-0.369870	-0.262810	-0.138070	-0.161070	-0.286850	-0.099750	-0.228660	-0.290610	-0.397710	-0.489880	-0.086080	-0.379360	-0.387720	-0.290780	-0.341250	-0.349660	-0.195620	-0.420810	-0.252630	-0.157950	0.010990	-0.327170	-0.367200	-0.271850	-0.363650	-0.307020	-0.245160	-0.231490	-0.170820	-0.154510	-0.161800	-0.181110	-0.217910	-0.116710	-0.188930	-0.249840	-0.297600	-0.158600	-0.138770	-0.195470	-0.201010	-0.346350	-0.301240	-0.163720	-0.147910	-0.146600	-0.313110	-0.111010	-0.182060	-0.059060	-0.182840	-0.223090	-0.148190	-0.098180	-0.263380	-0.278610	-0.288480	-0.293530	-0.281280	-0.216350
-0.185150	-0.118820	-0.157080	-0.171700	-0.231820	-0.136840	-0.105180	-0.231050	-0.146470	-0.076530	-0.012160	0.004170	-0.238490	-0.076060	-0.060730	-0.060810	-0.168730	-0.013940	-0.062710	0.011020	0.049160	0.014760	-0.190430	-0.148260	-0.102070	-0.077200	-0.081790	-0.140500	-0.138270	-0.212480	-0.237060	-0.215160	-0.189870	-0.159530	-0.169020	-0.166020	-0.116520	-0.035660	-0.112560	-0.098890	-0.080140	-0.000150	0.003300	0.108320	0.078780	0.041030	0.044800	0.002430	0.073750	0.027290	-0.043630	0.037080	-0.046770	0.004820	-0.001760	0.030470	0.111620	0.008800	-0.114660	-0.015760	0.060710	-0.072590
