1.953140	2.070400	2.029610	2.040250	2.056370	2.107920	2.152630	2.198780	2.222860	2.445030	2.600110	2.596230	2.688220	2.750440	2.919330	2.945430	3.007930	3.085030	3.044750	3.138380	3.165820	3.143820	3.184870	3.180020	3.062140	3.112840	3.113190	3.114110	3.199240	3.727790	3.308440	3.592770	3.865710	4.046360	4.028650	4.024330	3.955190	3.880680	3.846200	3.798080	3.694410	3.522230	3.318110	3.348900	3.272060	3.212760	3.130820	3.078480	3.063470	3.067420	3.093120	3.071800	3.090670	3.060180	3.063010	3.071060	2.943750	2.963110	2.960380	3.079300	2.983220	3.055340	2.983770	2.947300	3.012380	2.998540	2.971250	3.029940	3.015600	3.028850	2.997500	3.032920	3.319620	3.061490	3.076790	2.993730	2.991550	3.008090	3.100020	2.960750	3.063390
0.134130	0.022230	0.063330	0.046970	0.035760	-0.011510	-0.044020	-0.074660	-0.064380	-0.141010	-0.111790	-0.084910	-0.126280	-0.133740	-0.092460	-0.121470	-0.112940	-0.098010	-0.116740	-0.183010	-0.138290	-0.093100	-0.154350	-0.129790	-0.091700	-0.101570	-0.123510	-0.117160	-0.030830	-0.096900	-0.033300	-0.070260	-0.049390	-0.120620	-0.091560	-0.051730	-0.079320	-0.091430	-0.091960	-0.120410	-0.164300	-0.107970	-0.062230	-0.082070	-0.075030	-0.069680	-0.081830	-0.106180	-0.058680	-0.086620	-0.097830	-0.085850	-0.134080	-0.118120	-0.124340	-0.120270	-0.091080	-0.088080	-0.055390	-0.134500	-0.086290	-0.121680	-0.067150	-0.043900	-0.085760	-0.092420	-0.062440	-0.098210	-0.097040	-0.104320	-0.069490	-0.081560	-0.000310	-0.036760	-0.070330	-0.094410	-0.083780	-0.091840	-0.069360	-0.065720	-0.150830
-0.547150	-0.400850	-0.458750	-0.415310	-0.411520	-0.354740	-0.315460	-0.292450	-0.285820	-0.214530	-0.230510	-0.257210	-0.215360	-0.217550	-0.299180	-0.215680	-0.226280	-0.301620	-0.255260	-0.208730	-0.326000	-0.321470	-0.215710	-0.218260	-0.308630	-0.246720	-0.225250	-0.185760	-0.290910	-0.202130	-0.181930	-0.329470	-0.223240	-0.140420	-0.207070	-0.245180	-0.180990	-0.180280	-0.200110	-0.219240	-0.204560	-0.199550	-0.240260	-0.214130	-0.262160	-0.263230	-0.211430	-0.272390	-0.280890	-0.301270	-0.292120	-0.260280	-0.302800	-0.256490	-0.247210	-0.233270	-0.282510	-0.273840	-0.274540	-0.200500	-0.241260	-0.206080	-0.260980	-0.275130	-0.276880	-0.278840	-0.290500	-0.255990	-0.192110	-0.256030	-0.245120	-0.302680	-0.295480	-0.273960	-0.271420	-0.240530	-0.266440	-0.220100	-0.175860	-0.228750	-0.193730
0.115110	-0.030800	0.033200	-0.049420	-0.033590	-0.071700	-0.100420	-0.101310	-0.124580	-0.139460	-0.143940	-0.158930	-0.196510	-0.195140	-0.046970	-0.171490	-0.149350	-0.166220	-0.147600	-0.166920	-0.050470	-0.077220	-0.163960	-0.171490	-0.060840	-0.139870	-0.143730	-0.213260	-0.080200	-0.127020	-0.261460	-0.047020	-0.148520	-0.199140	-0.114940	-0.077370	-0.207130	-0.281950	-0.271930	-0.264440	-0.254330	-0.295840	-0.227870	-0.189210	-0.115660	-0.149610	-0.249960	-0.147580	-0.165760	-0.076740	-0.085880	-0.150280	-0.049570	-0.129780	-0.133910	-0.151650	-0.132060	-0.132170	-0.160350	-0.192070	-0.194300	-0.188810	-0.162950	-0.144360	-0.112930	-0.100720	-0.113530	-0.127960	-0.246910	-0.122780	-0.206320	-0.071760	-0.161660	-0.169000	-0.112420	-0.182110	-0.141980	-0.212100	-0.275860	-0.230920	-0.186260
-0.191070	-0.070730	-0.122000	-0.012440	-0.049790	-0.050610	-0.051040	-0.061770	-0.048110	-0.078160	-0.084140	-0.034910	0.021020	0.029220	-0.138990	-0.034620	-0.070040	0.114080	-0.033200	0.009060	-0.013910	-0.024700	-0.001850	-0.026520	-0.109310	-0.040760	-0.099540	0.000250	-0.211940	-0.369640	-0.221780	-0.157970	-0.191390	-0.205620	-0.278990	-0.323810	-0.198380	-0.083880	-0.091880	-0.043020	-0.024220	-0.007830	-0.104330	-0.160760	-0.194650	-0.104990	0.049080	0.003770	-0.023610	-0.086760	-0.056460	-0.025310	-0.106320	-0.062860	-0.053480	-0.033370	-0.022070	-0.050670	-0.054860	-0.016830	0.032180	-0.037540	-0.026880	-0.057950	-0.068010	-0.086250	-0.078370	-0.080830	0.014990	-0.081300	0.022620	-0.131030	-0.047680	-0.013400	-0.105730	-0.031490	-0.059290	0.006990	0.035390	0.020690	-0.047890
-0.135750	-0.215810	-0.194720	-0.303270	-0.250280	-0.197120	-0.171770	-0.153350	-0.139320	-0.100820	-0.084890	-0.146430	-0.213290	-0.215120	-0.132930	-0.145180	-0.180220	-0.300920	-0.104900	-0.199010	-0.249790	-0.234280	-0.246710	-0.185990	-0.126680	-0.253460	-0.104750	-0.178570	-0.123360	-0.030740	-0.073370	-0.097510	-0.088280	-0.083570	-0.038830	-0.035030	-0.004090	-0.120850	-0.083110	-0.171090	-0.159460	-0.172620	-0.103940	-0.116180	-0.085890	-0.172210	-0.261650	-0.241960	-0.220770	-0.183050	-0.196020	-0.183950	-0.150300	-0.114160	-0.127240	-0.179160	-0.157490	-0.120640	-0.114560	-0.182650	-0.258150	-0.136440	-0.155870	-0.120260	-0.139740	-0.127470	-0.109010	-0.138690	-0.165040	-0.119410	-0.184900	-0.053770	-0.074610	-0.234390	-0.109250	-0.109360	-0.106190	-0.166100	-0.162460	-0.158460	-0.130040
-0.127030	-0.091500	-0.062770	0.002300	-0.051240	-0.139720	-0.170390	-0.184500	-0.211820	-0.213690	-0.225370	-0.167710	-0.082960	-0.088180	-0.077720	-0.192210	-0.072960	-0.124620	-0.271240	-0.134280	-0.140650	-0.145330	-0.098750	-0.176220	-0.161120	-0.035890	-0.250610	-0.174250	-0.087800	-0.104360	-0.126130	-0.190010	-0.164630	-0.133630	-0.135420	-0.086250	-0.227740	-0.217550	-0.252970	-0.211020	-0.277130	-0.287640	-0.294280	-0.146510	-0.208700	-0.158280	-0.132140	-0.159110	-0.163460	-0.122710	-0.117190	-0.184100	-0.176050	-0.263500	-0.235360	-0.165410	-0.229050	-0.261430	-0.237380	-0.124680	-0.064470	-0.150680	-0.143050	-0.162950	-0.102110	-0.144110	-0.195570	-0.156840	-0.210030	-0.201530	-0.170540	-0.239800	-0.176720	-0.054830	-0.110610	-0.198800	-0.217790	-0.116900	-0.151350	-0.151610	-0.157100
-0.056950	-0.052740	-0.128830	-0.133400	-0.089790	0.005940	0.028720	0.037630	0.063860	0.053600	0.059810	-0.003010	-0.039580	-0.070410	-0.115330	0.005480	-0.171980	-0.018150	0.050320	-0.054250	-0.021390	-0.046330	-0.079590	0.022300	-0.092730	-0.207950	0.049630	0.021580	-0.209320	-0.284070	-0.322670	-0.118630	-0.084280	-0.123530	-0.176550	-0.262630	-0.180770	-0.172920	-0.242000	-0.263610	-0.144300	-0.086710	-0.114420	-0.272070	-0.156560	-0.159600	-0.107910	-0.096470	-0.134570	-0.117970	-0.031990	0.014680	-0.093370	0.074890	0.047550	-0.001570	0.026870	0.079570	-0.013350	-0.077660	-0.109980	-0.084230	-0.009840	-0.054050	-0.120330	-0.064880	0.008900	-0.048760	-0.037750	-0.026750	0.011740	0.060990	-0.044780	-0.188600	-0.147830	-0.074660	-0.039630	-0.124190	-0.003050	-0.025230	-0.100430
-0.180640	-0.214060	-0.101420	-0.159740	-0.180050	-0.237740	-0.215390	-0.237880	-0.203730	-0.153950	-0.133020	-0.062120	-0.036120	-0.023400	-0.041920	-0.141440	-0.104590	-0.122150	-0.143500	-0.014910	-0.090250	-0.141980	-0.174050	-0.232710	-0.057370	-0.096190	-0.221320	-0.208400	-0.310330	-0.525930	-0.396330	-0.092160	-0.460060	-0.515420	-0.446480	-0.366800	-0.375790	-0.398650	-0.264330	-0.255230	-0.351460	-0.388670	-0.353410	-0.243200	-0.330520	-0.278590	-0.162160	-0.142090	-0.187900	-0.064210	-0.095830	-0.159480	-0.109020	-0.175100	-0.196870	-0.208940	-0.190620	-0.251620	-0.162090	-0.125450	-0.131270	-0.014380	-0.107930	-0.101440	-0.024680	-0.066620	-0.088180	-0.164170	-0.201950	-0.216950	-0.155410	-0.221030	-0.004260	-0.074770	-0.010740	-0.003840	-0.109380	0.031110	-0.152870	-0.079530	0.019310
-0.079210	-0.027130	-0.137400	-0.058110	-0.054320	-0.044120	-0.080330	-0.044190	-0.097040	-0.113410	-0.124350	-0.177360	-0.122210	-0.141690	-0.127030	-0.172170	-0.139860	-0.103010	-0.150930	-0.186980	-0.215080	-0.154450	-0.128840	-0.118440	-0.193510	-0.253240	-0.164230	-0.120100	-0.098980	-0.012950	-0.067580	-0.178560	-0.038290	0.035720	0.031930	-0.019440	0.001240	-0.028380	-0.144730	-0.124150	-0.104020	-0.165240	-0.204400	-0.221750	-0.139310	-0.166130	-0.237230	-0.295670	-0.255690	-0.231290	-0.165850	-0.176520	-0.218150	-0.164010	-0.135900	-0.089200	-0.150710	-0.074200	-0.136440	-0.091970	-0.082570	-0.218420	-0.081530	-0.073800	-0.100820	-0.125770	-0.151240	-0.077970	-0.145910	-0.076790	-0.098570	0.040770	-0.089130	-0.178700	-0.133430	-0.218340	-0.129050	-0.192560	-0.063250	-0.078390	-0.233540
