3.375460	3.601440	3.697400	3.708990	3.556630	3.607860	3.557470	3.581430	3.593600	3.530330	3.549940	3.642080	3.478210	3.549590	3.626590	3.870920	3.961890	4.078900	3.981100	3.980000	3.958520	3.973450	3.969490	3.912820	4.091380	4.161890	4.079900	4.045890	3.972300	4.168760	4.153360	4.180690	4.165370	4.177840	4.208160	4.217130	4.171310	4.133440	4.135260	4.244550	4.244880	4.202850	4.262820	4.263180	4.205220
0.008990	-0.050320	-0.085160	-0.106690	-0.040860	-0.091350	-0.111400	-0.114170	-0.079880	-0.060230	-0.070330	-0.085810	-0.038910	-0.090010	-0.071070	-0.094780	-0.037570	-0.107140	-0.060330	-0.031770	-0.049770	-0.036790	-0.089710	-0.034800	-0.035740	-0.063450	-0.058460	-0.043050	-0.031660	-0.074360	-0.053220	-0.093050	-0.081380	-0.061980	-0.076950	-0.117540	-0.103410	-0.056220	-0.063360	-0.195860	-0.211950	-0.199750	-0.266350	-0.261510	-0.191570
-0.321240	-0.308400	-0.204030	-0.204200	-0.283900	-0.283420	-0.218750	-0.261000	-0.301120	-0.287730	-0.313010	-0.206970	-0.280230	-0.260530	-0.314270	-0.213640	-0.274780	-0.229530	-0.215520	-0.252320	-0.210560	-0.189120	-0.204230	-0.260990	-0.289350	-0.224470	-0.227320	-0.242760	-0.253320	-0.335190	-0.271500	-0.175620	-0.208860	-0.224410	-0.232380	-0.202230	-0.191770	-0.269180	-0.288310	-0.252270	-0.274380	-0.275630	-0.241830	-0.242760	-0.294170
-0.184710	-0.132050	-0.257330	-0.222700	-0.234470	-0.178180	-0.286040	-0.163860	-0.125470	-0.174000	-0.115070	-0.270310	-0.208640	-0.217810	-0.090500	-0.205840	-0.190550	-0.207790	-0.285410	-0.220450	-0.261320	-0.307210	-0.235330	-0.196780	-0.092620	-0.173460	-0.175500	-0.209640	-0.199940	-0.143970	-0.193490	-0.291810	-0.246740	-0.243660	-0.223190	-0.220140	-0.283170	-0.156700	-0.158100	-0.174630	-0.125440	-0.196280	-0.175120	-0.174980	-0.102830
-0.115220	-0.179370	-0.148490	-0.153810	-0.037920	-0.072840	0.009640	-0.149560	-0.187930	-0.119300	-0.171190	-0.095370	-0.113690	-0.037910	-0.221080	-0.190610	-0.147240	-0.131050	-0.065350	-0.154650	-0.157310	-0.118330	-0.139900	-0.161740	-0.300450	-0.278600	-0.284650	-0.208480	-0.198950	-0.080810	-0.137360	-0.085060	-0.120930	-0.139550	-0.143800	-0.170410	-0.067960	-0.212130	-0.164200	-0.106750	-0.151050	-0.060490	-0.063460	-0.059060	-0.123390
-0.089570	-0.128620	-0.053440	-0.093500	-0.158830	-0.233950	-0.204550	-0.086100	-0.095340	-0.106390	-0.123300	-0.099680	-0.108850	-0.219080	-0.116470	-0.128930	-0.248750	-0.193020	-0.164510	-0.105690	-0.050670	-0.095500	-0.133500	-0.129710	-0.032070	-0.023380	-0.014500	-0.032150	-0.079170	-0.199160	-0.135470	-0.146670	-0.115180	-0.049020	-0.048000	-0.052260	-0.141390	-0.063210	-0.144710	-0.204520	-0.200110	-0.204470	-0.277840	-0.226860	-0.188520
-0.247960	-0.132080	-0.254730	-0.176530	-0.258510	-0.050800	-0.230700	-0.223620	-0.178700	-0.251720	-0.144130	-0.292260	-0.211870	-0.125390	-0.151440	-0.142850	-0.025220	-0.147140	-0.225500	-0.256830	-0.322270	-0.252330	-0.178340	-0.173220	-0.119040	-0.126580	-0.154370	-0.218690	-0.167020	-0.171600	-0.227770	-0.189910	-0.180750	-0.302780	-0.326000	-0.263640	-0.258970	-0.247260	-0.180620	-0.247160	-0.199570	-0.359030	-0.230210	-0.310030	-0.300000
-0.047680	-0.180380	-0.127350	-0.130440	0.044610	-0.187070	-0.012770	-0.006570	-0.102680	0.050400	-0.099750	0.039390	-0.133880	-0.090350	-0.125890	-0.131230	-0.245370	-0.117250	-0.049580	0.003460	0.023790	-0.039050	-0.063760	-0.095530	-0.183540	-0.238730	-0.232420	-0.177370	-0.165880	-0.167680	-0.062210	-0.093330	-0.133840	-0.007900	0.008820	-0.108130	-0.027110	-0.069410	-0.142490	-0.091430	-0.236360	-0.034570	-0.157040	-0.031390	0.039360
-0.170020	-0.215890	-0.240820	-0.241460	-0.302240	-0.153430	-0.270100	-0.171850	-0.122320	-0.262240	-0.200510	-0.366200	-0.096530	-0.175200	-0.289470	-0.458660	-0.355130	-0.382110	-0.355500	-0.502460	-0.440340	-0.452640	-0.391580	-0.390170	-0.234910	-0.279630	-0.299130	-0.234900	-0.239370	-0.075940	-0.350230	-0.335760	-0.235710	-0.347370	-0.280110	-0.201410	-0.350640	-0.300400	-0.245910	-0.380570	-0.162150	-0.343430	-0.204880	-0.317260	-0.337890
-0.159620	-0.055800	-0.125550	-0.075850	-0.046530	-0.063960	-0.117700	-0.095490	-0.154950	-0.101680	-0.018500	-0.075880	-0.244760	-0.120850	-0.054980	0.019940	-0.111650	-0.104170	-0.095080	-0.031140	-0.087830	-0.064150	-0.049750	-0.033240	-0.025640	0.030200	0.020510	-0.103300	-0.093100	-0.257730	-0.135450	-0.072310	-0.110910	-0.026170	-0.153080	-0.163630	-0.119520	-0.148230	-0.245140	-0.209910	-0.392960	-0.349150	-0.438500	-0.281530	-0.245550
