-0.476320	-0.426520	-0.351920	-0.251380	-0.067230	0.056450	0.018390	-0.077790	-0.267540	-0.158770	-0.164340	-0.051300	0.081520	0.140180	0.212940	0.225580	0.239490	0.096010	0.212110	-0.200170	-0.306210	-0.088940	-0.344990	-0.170670	-0.163660	-0.293040	0.213590	0.279800	0.444640	0.217080	0.520480	0.023230	-0.193210	-0.482480	-0.853170	-0.582870
0.874500	0.709420	0.729220	0.600590	0.274100	-0.114930	-0.149250	-0.421700	-0.088770	-0.136210	-0.157380	-0.137610	-0.533380	-0.490090	-0.662660	-0.802110	-0.849850	-0.817610	-1.115680	-0.554360	0.091130	-0.304420	0.303430	0.062020	0.136000	0.716620	-0.133560	-0.503050	-0.889330	-0.428890	-0.594360	-0.085980	-0.074840	0.173230	0.691110	0.142690
-0.467670	-0.375070	-0.706970	-0.876530	-0.802700	-0.644040	-0.811280	-0.220380	-0.411990	-0.504820	-0.155190	0.077360	0.519410	0.373330	0.573270	1.071680	1.135620	0.873960	1.104230	1.071920	0.490360	0.335750	-0.781710	-0.948700	-1.034870	-2.056120	-1.423670	-0.538380	0.355860	0.026020	0.038050	-0.053210	0.273160	0.440310	-0.215090	0.411960
-0.820620	-1.209340	-1.152990	-0.899890	-0.694280	-0.405790	0.438700	0.331900	0.844830	1.315170	0.881640	0.409870	0.034980	-0.068930	-0.632900	-0.805140	-0.660480	-0.595010	-0.618190	-1.123400	-0.886840	-0.302370	0.543250	0.660470	0.980540	1.966890	1.761390	0.864230	-0.124220	-0.270680	-0.047410	-0.232820	-0.549240	-0.737040	-0.388190	-0.600660
0.561150	1.034780	1.341430	1.353900	1.189080	0.822140	0.532560	-0.369810	-1.142990	-1.579300	-1.342930	-0.814290	-0.646890	-0.291650	0.270820	-0.024890	-0.667930	-0.533720	-0.744490	-0.167150	0.357440	-0.260670	-0.050910	0.176210	0.212260	-0.729640	-0.884160	-0.590310	-0.413040	0.015770	-0.326120	0.201990	0.420920	0.927710	0.807520	0.612110
-0.720870	-1.333240	-1.933770	-2.085930	-1.900870	-1.754620	-1.283920	-0.157550	0.618080	0.724600	0.931180	0.602690	0.608640	0.150470	-0.426520	-0.030680	-0.254230	-0.627900	-0.362670	-0.237440	-0.321150	0.628100	-0.031750	-0.105470	-0.191510	-0.346470	-0.008260	0.481300	0.577270	0.158940	0.584210	0.103680	0.009750	-0.397530	-0.746400	-0.323040
0.010200	-0.425880	-0.582940	-0.702000	-1.063890	-1.218750	-0.241180	-0.761410	-0.419060	0.521710	0.427520	1.238490	1.065020	1.077060	0.350050	-0.170010	-0.596950	-0.606960	-0.399440	-0.267050	1.184610	0.654100	1.416650	0.900070	0.954420	-0.088850	-0.646010	-1.415780	-1.946330	-1.698820	-1.402740	-0.423460	0.165910	1.508320	1.351690	1.473690
-2.134060	-1.961820	-2.029450	-1.593170	-0.777990	-0.116720	0.590600	0.655700	0.215220	-0.345030	-0.130830	-0.844340	-1.117390	-0.625880	-0.164040	0.566530	0.620230	-0.054400	-0.446980	-0.725670	-1.408190	-1.783970	-1.485910	-0.880480	0.186930	0.737220	1.009670	1.754600	1.448840	1.181060	0.758080	0.542230	0.157680	-0.089500	-0.414180	-0.462060
1.917230	1.805360	1.876610	1.463190	0.748390	-0.066980	-0.567760	-0.803220	-0.416480	-0.459920	-0.429550	0.285660	0.840020	-0.028080	-0.553310	-0.741050	-1.174350	-0.548040	-0.669280	-0.160660	0.684670	1.903500	0.986100	0.523530	-0.211200	-0.652420	-0.621920	-0.933080	-0.614860	-0.446920	-0.060120	-0.238410	-0.086480	-0.233590	0.048400	0.007760
-0.786620	-0.861190	-0.946620	-0.813320	-0.579300	-0.169510	-0.271390	0.183800	0.085480	0.567110	0.381060	-0.056580	-0.439560	0.295910	0.756490	0.062200	0.228240	0.007060	0.738320	0.373870	-0.194570	-1.098610	-0.130190	0.336130	0.175110	-0.031410	-0.194510	-0.259480	-0.496270	-0.506030	-0.573010	-0.319110	-0.246320	-0.042790	-0.212980	-0.043350
0.327530	0.651520	0.800390	0.758710	0.840720	0.794210	0.203660	0.254730	0.142080	-0.657040	-0.803640	-1.253540	-1.143440	-1.443040	-1.101440	0.016090	0.829260	1.294800	0.662990	0.689050	-0.144160	-0.097090	-1.095290	-1.572790	-1.341140	-0.083090	0.206240	0.344920	1.022590	1.047020	0.699550	0.298850	-0.145690	-0.952650	-0.419570	-0.795900
0.531910	-0.040800	-1.304200	-2.100340	-2.097220	-1.316090	-0.977670	-1.015460	-0.783330	-0.245330	0.531250	1.035110	0.673860	-0.339040	-0.686980	0.032010	2.545430	2.427080	0.106300	-2.900700	-4.421500	-1.681000	0.281620	1.176780	0.580250	0.009600	0.614120	0.777470	0.752560	0.325680	0.438800	-0.404010	-1.461240	-1.698550	-1.403220	-0.302440
-0.441590	-0.269670	0.296230	0.844350	0.701140	0.202250	-0.234430	-0.354370	-0.082830	0.046590	-0.132760	-0.529050	-0.688600	-0.428010	0.154300	0.241890	-0.760200	-0.677950	-0.219590	0.937780	1.504300	0.395110	0.099630	-0.265840	-0.189330	-0.339230	-0.875830	-0.581360	-0.467290	0.045430	-0.023550	-0.005540	0.579740	0.400570	0.407130	-0.005270
0.305230	0.672540	0.732710	0.322110	-0.182090	-0.416990	-0.285880	0.001460	-0.100950	-0.085690	-0.141380	-0.036510	0.370460	0.212940	0.175650	-0.183660	-0.490160	-0.290800	-0.146580	-0.145550	-0.271480	-0.283960	-0.332990	0.271960	0.238160	-0.140470	0.392920	-0.031540	0.448670	0.180600	-0.625560	-0.422080	-1.146100	-0.709620	-0.394280	-0.174430
-0.370730	-1.116330	-1.177210	-0.823930	-0.034780	0.386560	-0.277270	-0.772330	-0.523080	0.005580	0.726840	0.665980	-0.749520	-1.131680	-1.271600	-0.370240	1.086620	0.609660	0.035410	-0.533110	-0.283850	0.776150	1.345260	0.275770	-0.686750	-0.497690	-1.211000	-0.284130	-0.699020	-0.503090	1.156370	0.638270	0.997410	0.011070	-0.627560	-0.337290
-0.034310	0.263960	-0.502160	-0.808440	-0.796950	-0.421210	1.116160	1.217540	0.468610	-0.573500	-1.375400	-0.406600	1.549240	1.757970	0.886040	-0.570360	-1.559840	-0.576690	0.324700	0.987250	0.499240	-1.318010	-3.074720	-2.602260	-0.291570	0.943730	2.201280	1.242550	0.738570	0.439400	-1.628160	-1.074470	-0.257150	1.164550	1.859050	0.795430
-0.287530	-0.484680	0.328290	0.855500	1.168730	1.095350	0.093560	-0.066880	0.127760	0.602620	0.487690	-0.584510	-2.020100	-1.980560	-0.740880	0.612070	1.412140	0.603960	-0.389650	-1.794330	-1.638960	0.739650	2.968450	3.516610	0.924770	-1.471160	-2.314250	-1.814990	-0.786450	-0.400630	0.713030	0.745250	-0.293910	-1.193200	-1.608310	-0.810290
0.000850	0.355040	1.059300	0.880750	-0.289830	-1.384950	-2.164910	-1.713060	-1.006320	-0.461460	0.507110	1.263080	1.229270	0.757290	-0.121230	-0.875840	-1.214870	-0.991360	-0.296360	1.435200	2.199060	0.406590	-0.977830	-2.337650	-1.085090	0.832650	0.312390	0.530320	-0.449020	-0.089750	0.388920	0.067270	1.015810	0.664600	0.532430	0.096790
-0.825990	-1.602260	-2.672060	-1.812350	0.540780	1.926100	3.008380	1.614590	0.212420	-0.355680	-1.085130	-0.403740	0.182890	-0.150140	-0.707390	-0.939800	-0.692610	0.198880	0.676490	0.297180	0.168170	0.382930	-0.387070	-0.278530	-0.689700	-1.181450	0.853480	1.112840	1.512460	0.369300	-1.959390	-1.694630	-1.076500	0.382600	1.016860	0.557150
-0.429620	-0.933520	-0.093780	0.275630	-0.028270	0.266360	-0.371590	0.054400	0.703000	0.939430	0.972400	1.209590	-0.274120	-0.963000	-1.430520	-2.272120	-0.591760	0.047220	1.324720	1.722120	1.071210	0.354800	-0.380590	-1.076880	-0.997870	-0.667470	-1.453040	-1.343420	-1.749270	-0.161210	1.564210	2.535660	2.871860	1.396610	0.344390	-0.421980
-0.700970	0.164010	1.193270	2.083410	2.038010	0.687600	0.262440	-0.375720	-1.017560	-0.981640	-0.968970	-0.413570	0.040840	0.322200	0.815050	1.735180	1.115800	-0.946490	-2.591400	-3.057220	-1.143560	1.055050	1.815680	1.877690	1.185230	0.389000	0.102020	0.368140	0.168790	-0.145300	-1.187950	-1.850650	-0.853440	-0.216110	0.379360	0.273780
0.459850	-0.472960	-1.537280	-2.369340	-1.778490	-0.729460	-0.266580	0.047350	0.261600	0.178930	0.160180	0.518690	0.901240	0.227980	-1.405190	-2.673060	-2.139190	1.133750	2.652000	2.668240	1.346010	-0.708770	-1.149880	-1.847890	-1.943140	-0.957640	0.422530	0.881630	0.932620	-0.037190	-0.469220	-0.232630	-0.253190	0.361730	0.395850	0.352560
-0.475400	-0.229660	0.080570	0.688620	0.479560	0.471850	0.105600	-0.147800	-0.031210	0.260770	0.540730	-0.459850	-1.323540	-0.880340	0.894430	1.698280	0.905950	-1.518510	-1.656970	-0.342010	0.122080	0.243780	-0.545340	0.205910	1.020150	0.504450	-0.762010	-1.643130	-1.301670	0.067060	1.080390	1.338610	0.438370	-0.807550	-1.238970	-1.055990
0.500760	0.702570	0.062450	-0.742060	-0.608840	-0.662000	-0.083800	0.068620	-0.424530	-0.907300	-1.302420	-1.420090	-0.051910	0.743780	0.934980	1.778190	1.310960	1.493290	-0.424880	-2.459170	-2.433810	-1.515700	0.518110	0.614800	0.132980	0.594730	0.980640	1.440470	1.035540	-0.615610	-1.000350	-1.709410	-1.627420	-0.519260	-0.085480	0.485820
