-0.141150	-0.234550	-0.202130	-0.299010	-0.209210	-0.274750	-0.260430	-0.222850	-0.202410	-0.209540	-0.232700	-0.186660	-0.223310	-0.189500	-0.296180	-0.214540	-0.232920	-0.186520	-0.110750	-0.032220	-0.136450	-0.134030	-0.221400	-0.258170	-0.167080	-0.249800	-0.217220	-0.278510	-0.219030	-0.227790	-0.179510	-0.204640	-0.258000	-0.145160	-0.203570	-0.171870	-0.103880	-0.123370	-0.108180	-0.175820	-0.170100	-0.164700	-0.117870	-0.094000	-0.119120	-0.130890	-0.158330	-0.089160	-0.067360	-0.115260	-0.141090	-0.154900	-0.201810	-0.207580	-0.235450	-0.231070	-0.311600	-0.199850	-0.269150	-0.280270	-0.305430	-0.280350	-0.202960	-0.147380	-0.232420	-0.152140	-0.120470	-0.175380	-0.160980	-0.172970	-0.189090	-0.142670	-0.177720	-0.276150	-0.190920	-0.184210	-0.237510	-0.173130	-0.136760	-0.237510	-0.125860	-0.139310	-0.179160	-0.196700	-0.054670	-0.175760	-0.105590	-0.119180	-0.115770	-0.082150	-0.111860	-0.157700	-0.145930	-0.136270	-0.161030	-0.268660	-0.141460	0.080590	-0.088170	0.000200	-0.143530	-0.108270	0.008560	-0.163520	-0.208890	-0.166800	-0.213590	-0.070940	-0.072750	-0.182570	-0.270530	-0.161110	-0.093260	-0.085120
-0.115440	-0.049790	-0.027820	0.067310	-0.019110	-0.039960	-0.035920	-0.013150	-0.058990	-0.070020	-0.053970	-0.062590	0.045360	-0.052430	0.026090	-0.130820	-0.114890	-0.148570	-0.111910	-0.165250	-0.103220	-0.115860	-0.034560	0.025860	-0.123720	-0.007660	-0.056190	0.000730	-0.044980	0.030600	0.061880	0.002790	0.038860	-0.054000	-0.020120	0.005720	-0.093940	-0.141580	-0.055820	-0.033110	-0.067550	-0.043160	-0.051430	-0.086320	-0.042210	-0.063320	-0.047280	-0.075930	-0.077130	-0.048480	-0.056590	-0.026230	-0.021960	-0.003580	-0.025420	-0.053680	0.045990	-0.065400	0.013660	-0.003360	0.017450	-0.002470	-0.023650	-0.091620	-0.077910	-0.148550	-0.194390	-0.080670	-0.074900	-0.111490	-0.096170	-0.107240	-0.076340	0.001190	-0.065960	-0.140430	-0.057950	-0.088070	-0.053500	0.015740	-0.058690	-0.097650	-0.086660	-0.076400	-0.116690	-0.041510	-0.147150	-0.085050	-0.067230	-0.113430	-0.093970	-0.035200	-0.040920	-0.068340	-0.143840	-0.019750	-0.052340	-0.259880	-0.125130	-0.237570	-0.130340	-0.148210	-0.233510	-0.081080	-0.066590	-0.098330	-0.050940	-0.159870	-0.105710	-0.056270	0.001340	-0.119530	-0.152000	-0.117980
-0.128020	-0.185250	-0.154690	-0.229800	-0.127900	-0.202380	-0.089210	-0.141240	-0.162350	-0.052340	-0.155730	-0.091650	-0.181940	-0.070620	-0.129340	-0.012960	0.035330	0.024340	-0.146910	-0.101420	-0.112120	-0.134390	-0.132990	-0.186910	-0.055830	-0.121200	-0.106190	-0.162550	-0.152590	-0.129370	-0.152340	-0.043890	-0.194070	-0.005730	-0.040640	-0.087520	-0.041390	0.001970	-0.116320	-0.069360	-0.022380	-0.044820	-0.047280	-0.032530	-0.071920	-0.023260	-0.044210	-0.049470	-0.054600	-0.061550	-0.052280	-0.084780	-0.022670	-0.090230	-0.092570	-0.149560	-0.178090	-0.092240	-0.126620	-0.074500	-0.085170	-0.081820	-0.137960	-0.055930	-0.115570	-0.018260	0.006750	-0.120020	-0.127550	-0.065980	-0.085290	-0.163890	-0.159090	-0.141840	-0.095770	-0.003670	-0.171570	-0.126120	-0.161610	-0.150940	-0.168220	-0.067400	-0.065780	-0.122670	-0.171900	-0.133850	-0.046570	-0.114600	-0.203400	-0.156310	-0.123300	-0.151150	-0.164540	-0.181340	-0.063290	-0.155570	-0.134290	-0.182340	-0.202830	-0.057360	-0.204540	-0.134950	-0.114560	-0.217370	-0.234520	-0.059330	-0.139390	-0.072300	-0.135020	-0.222000	-0.129750	-0.111830	-0.021540	-0.155000
0.614590	0.787510	1.534390	1.588560	0.959040	0.119610	-0.579060	-2.040990	-2.514300	-2.648450	-2.627110	-1.028820	0.906770	2.527280	3.971800	3.997980	2.957170	1.403570	0.797760	-0.076380	-1.006940	-1.310930	-1.305020	-0.584110	-0.844550	-0.729260	-1.163130	-0.656310	0.282850	0.065470	-0.469990	-1.160070	-0.241610	0.226670	1.231250	1.557610	1.790930	2.171270	1.745720	0.664290	-0.727460	-0.765340	-0.598770	-0.075070	0.163590	-0.047880	-0.173040	-0.394580	-0.514270	-0.265460	0.130780	0.505280	1.304240	1.442660	1.379000	1.036500	0.735710	0.170550	-0.413890	-1.238640	-1.393510	-0.771200	-0.466020	-0.074970	-0.279580	0.180110	0.731730	-0.481470	-2.201040	-3.430500	-3.458530	-3.682420	-3.873940	-4.038950	-3.719010	-2.677210	-2.882600	-2.852240	-2.527170	-1.372870	-0.899180	0.264220	2.221430	3.448650	3.490580	2.816510	1.701790	1.087580	-0.341720	-2.431430	-3.065620	-2.284500	-1.360780	1.467150	3.309780	3.678750	3.948080	2.947880	0.867480	-1.022620	-3.061210	-4.988160	-4.011520	-3.285380	-2.987500	-2.395370	-1.518500	-1.405550	-1.463780	-1.769930	-1.603640	-1.165550	-1.159130	-1.331980
-0.407260	-0.444220	-0.668010	-0.267790	0.118340	0.061100	0.025030	-0.045980	-0.167040	-0.258960	-0.355020	-0.482570	-0.225140	0.057680	-0.329190	-0.241840	-0.309220	-0.037520	-0.201770	-0.287920	0.230860	0.292850	0.195710	-0.271200	-0.067600	-0.264400	-0.139570	-0.209760	-0.248800	0.264230	0.463450	0.437840	-0.053640	-0.043400	-0.333220	-0.305720	-0.426190	-0.495170	-0.445330	-0.287730	-0.099190	-0.149130	-0.168690	-0.250410	-0.292630	-0.155500	-0.026460	-0.018190	-0.021110	-0.014160	0.001920	-0.013590	-0.522370	-0.629490	-0.821420	-0.781630	-0.791430	-0.543880	-0.036510	0.543380	1.047900	0.669350	0.757490	0.624740	0.339490	-0.242610	-0.532000	-0.406520	-0.227470	0.161830	-0.026100	0.198920	0.456880	0.438290	0.220020	0.229100	0.420190	0.217270	0.267530	-0.050970	-0.261580	-0.764450	-1.237060	-1.659540	-1.163950	-0.524550	-0.184030	0.157120	0.587080	0.985520	0.698590	0.254940	-0.346470	-0.680960	-1.037650	-1.150570	-1.438610	-1.228200	-0.549980	-0.184870	0.466800	0.889600	0.827530	0.820530	0.862480	0.514610	0.004700	-0.096020	0.061660	0.502710	0.641560	0.542330	0.700770	0.872570
0.671580	0.640490	0.702540	0.380180	0.022240	-0.093180	-0.247510	-0.116710	0.050080	0.166530	0.127540	0.156210	0.065880	-0.033850	-0.161800	-0.341280	-0.296130	-0.353500	-0.267550	-0.043290	-0.191630	-0.019890	0.452230	0.314250	0.114480	0.028600	-0.299150	-0.389270	-0.371910	-0.637510	-0.604960	-0.271660	-0.149900	-0.286580	-0.178390	-0.248420	-0.014370	0.018330	0.037290	0.176020	0.221860	0.202540	-0.001680	-0.044080	-0.042510	-0.133770	-0.131300	-0.175710	-0.114130	-0.137930	-0.153210	-0.369490	-0.463440	-0.841950	-0.960990	-0.859470	-0.669340	-0.350070	-0.125760	0.625730	1.087640	1.673250	1.610730	1.222430	0.997640	1.025340	0.840700	0.175560	0.111570	-0.314060	-0.125600	-0.033440	-0.815180	-1.219170	-0.970550	-0.945030	-1.058510	-0.872490	-1.013010	-0.540230	0.006770	-0.273200	-0.555700	-0.193420	-0.190290	-0.171590	-0.178770	0.214590	0.468920	0.541690	0.396690	0.221810	-0.042890	-0.488710	-0.723630	-1.048320	-0.584180	-0.237250	-0.428130	-0.021720	0.275210	0.268020	0.226770	0.123900	0.037490	0.051930	0.335610	0.177290	0.186870	-0.075090	-0.288910	-0.338080	-0.501820	-0.534370
-1.230060	-1.207230	-0.914100	-0.728240	-0.435530	-0.091850	0.258090	0.215860	0.165490	0.117880	0.220440	0.430320	0.183610	0.005590	0.155720	0.143480	-0.045580	-0.210490	0.140820	0.210760	0.152520	0.038740	-0.416990	-0.085180	-0.436530	-0.407340	-0.296610	0.063830	0.333610	0.248520	0.263840	-0.102860	-0.122550	-0.331480	-0.038500	0.276200	0.248830	0.598390	0.604110	0.440710	0.265300	0.081140	0.034120	0.090370	0.075320	-0.007960	-0.049510	-0.013330	-0.092130	-0.089460	-0.196580	-0.167520	-0.269480	-0.219530	-0.327020	-0.654730	-0.484540	-0.555960	-0.187480	-0.615620	-0.805820	-1.220980	-1.295460	-0.717010	-0.689170	-0.555370	-0.424700	0.077770	-0.249790	0.109430	-0.127860	-0.718010	0.270690	0.812340	0.541380	0.653150	0.515680	0.175560	0.624890	0.394740	-0.360760	0.174610	0.910160	0.614040	0.398650	-0.005570	-0.228700	-0.530650	-0.907410	-1.226090	-1.001990	-0.512240	0.177020	0.733430	1.042940	1.310930	0.735070	0.115850	-0.073550	-0.771720	-1.249730	-0.990290	-0.724770	-0.467810	-0.333800	-0.347510	-0.272160	-0.166780	-0.463230	-0.561110	-0.374740	-0.257670	-0.159450	-0.287970
0.900500	0.882780	0.517950	0.455050	0.184090	-0.141870	-0.487820	-0.477420	-0.738260	-0.551510	-0.542170	-0.651830	-0.130450	-0.011930	0.322030	0.679160	0.962870	0.807500	0.009430	-0.554230	-0.802900	-1.112400	-1.179750	-1.191430	-0.205940	0.091710	0.406520	-0.048490	-0.324080	-0.117890	-0.373690	-0.106610	0.007210	0.662220	0.396270	0.016790	-0.241360	-0.833020	-0.993120	-1.127050	-1.060420	-0.957120	-0.812320	-0.641400	-0.418280	-0.083730	-0.064500	-0.090040	-0.211470	-0.056950	0.241800	0.349870	0.874150	1.248240	1.646540	1.933240	1.467050	0.955720	0.158280	-0.259470	-0.818770	-0.585740	-0.509780	-1.101600	-0.863130	-0.979040	-0.926440	-0.622150	-0.044770	-0.340360	-0.097470	0.719440	0.105430	0.002310	0.201770	-0.185720	0.190410	0.805920	0.194690	-0.014350	0.558330	0.721150	0.400280	0.684620	0.524610	0.545240	0.751040	0.088040	-0.268960	-0.276620	-0.150340	-0.419290	-0.601320	-0.444880	-0.126780	0.191770	0.663560	0.870990	0.980100	1.169430	0.828650	-0.081640	-0.536560	-0.796570	-0.951050	-0.467590	-0.811800	-0.610490	-0.293660	0.048350	0.020870	0.009150	-0.039430	0.163540
-0.367850	-0.306820	-0.143290	-0.235370	-0.141810	-0.011970	-0.081450	-0.034510	0.283780	-0.043220	-0.059620	-0.167590	-0.715020	-0.850200	-0.955370	-1.413850	-1.296580	-0.673610	0.006030	0.480700	0.983040	1.326870	1.412170	1.507920	0.733990	0.451610	-0.273650	-0.133190	-0.410920	-0.651570	-0.577690	-0.855600	-0.623590	-0.848360	-0.761200	-0.894300	-0.797140	-0.481090	-0.510330	-0.459500	-0.489350	-0.104890	0.277710	0.180400	0.014180	-0.179870	-0.094270	-0.073740	0.044870	0.009920	0.061960	0.364980	0.099730	-0.098930	-0.348260	-0.657590	-0.479140	-0.238820	-0.048880	0.332950	0.950640	0.777240	0.686930	1.222100	0.939340	0.879360	0.755830	0.310700	0.095530	0.228230	-0.007430	-0.845440	-0.568970	-0.803720	-0.797650	-0.577010	-0.809000	-1.195360	-0.896850	-0.616850	-0.678980	-1.106910	-0.962370	-0.984570	-0.597810	-0.202550	-0.662930	-0.075850	0.381640	0.641310	0.267650	0.467810	0.000240	-0.236940	-0.470670	-0.915300	-0.982110	-0.646760	-0.691530	-0.638220	-0.222490	0.235240	0.495940	0.704770	0.802350	0.145060	0.682770	0.576860	0.537580	0.333100	0.350980	0.215380	0.406160	0.224640
-0.563260	-0.497120	-0.346750	-0.210940	-0.193210	-0.188410	0.314790	0.088240	-0.401070	-0.201670	0.265680	0.599340	0.934980	0.853430	0.792620	1.146710	0.581470	-0.305410	-0.440580	0.011480	-0.368070	-0.458510	-0.601730	-0.709070	-0.685710	-1.025420	-0.774280	-1.099600	-0.141620	-0.177080	0.023560	0.316070	0.038770	-0.086840	0.338280	0.915160	0.769560	1.129020	1.255250	1.462520	1.405640	0.743790	-0.085220	-0.017320	0.078830	-0.021410	-0.075880	-0.220850	-0.228060	-0.264820	-0.370570	-0.880440	-1.226160	-1.539030	-1.849640	-1.814330	-1.555910	-1.256520	-0.361960	0.270150	0.646870	0.843320	0.786190	0.391070	0.143890	0.073990	-0.073160	-0.030460	-0.172930	-0.032000	-0.107980	0.132460	0.229820	0.549210	0.012800	-0.062390	-0.137170	-0.030610	0.259950	0.173100	-0.204740	0.146320	0.046940	-0.393930	-0.558990	-0.780630	-0.125800	0.115060	0.146010	0.081560	0.331520	0.104250	0.277910	0.366230	0.389610	0.242110	0.001830	-0.785450	-0.566930	-0.677390	-0.513120	-0.432750	-0.210140	-0.169550	-0.305560	0.194130	-0.313680	-0.198720	-0.651290	-0.524620	-0.507200	-0.215390	-0.572880	-0.442120
-0.234360	0.062330	-0.001610	-0.146200	0.057870	0.197710	-0.091440	0.150990	0.105340	-0.149010	-0.310400	-0.112750	-0.334970	0.036860	0.165850	0.132630	0.701250	0.998550	0.581390	-0.639710	-0.456130	-0.877020	-0.679480	-0.783810	-0.402270	-0.289130	-0.636760	-0.041770	-0.630640	-0.320040	-0.396210	-0.153680	-0.072200	0.348040	-0.085270	-0.839470	-0.477590	-0.646790	-0.916910	-1.165040	-1.113960	-1.031680	-0.735300	-0.747890	-0.701180	-0.227070	0.000420	0.217210	0.023570	0.164450	0.303420	0.552300	0.305600	-0.128500	-0.208920	-0.219310	-0.386600	-0.475240	-0.216920	0.448960	1.367650	1.850800	2.079400	1.869240	1.718270	0.852880	0.021530	0.011610	0.082760	-0.287520	-0.356770	-0.193590	-0.342200	-0.707530	-0.265990	-0.645140	-0.287020	-0.001180	-0.445150	-0.382920	0.266910	0.052480	0.337240	0.903550	1.089450	1.322550	0.638140	-0.089080	-0.332280	-0.381930	-0.698210	-0.730430	-1.111380	-0.834260	-0.495730	-0.173420	0.300630	0.982330	0.805500	1.213900	0.980090	0.166230	-0.402590	-0.730770	-1.052530	-0.982450	-0.917830	-0.984300	-0.361240	0.066720	0.006690	-0.278570	0.106080	-0.063540
