2.672000	2.917660	2.814350	2.882380	3.028560	3.106400	2.996430	2.702480	2.769690	2.828420	2.861030	2.934930	2.772390	2.761250	2.735940	2.684370	2.675580	2.725510	2.649290	2.679380	2.659100	2.633010	2.649990	2.744650	2.690170	2.617710	2.558730	2.477970	2.448760	2.440030	2.525930	2.904870	3.163730	3.227420	3.263570	3.166320	3.150220	3.000600	3.157770	3.339610	3.255080	3.270440	3.107110	3.218180	3.284410	3.260430	3.727320	3.797030	3.856600	3.861020	3.769620	3.774280	3.851490	3.830780	3.821950	3.822050	3.875450	3.957880	3.950870	3.805470	3.885510	3.862030	3.869290	3.839210	3.791060	3.649990
0.062700	-0.056110	-0.000640	-0.039930	-0.036140	-0.059100	-0.043660	0.025170	-0.027510	-0.071490	-0.066140	-0.073280	-0.070560	-0.083810	-0.048300	-0.025650	-0.033420	0.019880	-0.032640	-0.068910	-0.029560	-0.030410	0.001870	-0.112840	-0.061050	-0.078680	-0.063400	-0.044200	-0.001810	-0.007580	-0.008880	-0.063620	-0.004970	-0.044870	-0.068500	0.006160	-0.097480	-0.017880	-0.013520	-0.083680	-0.049920	-0.044990	0.023060	-0.046750	-0.041970	-0.039120	-0.055330	-0.036290	-0.029430	-0.009380	0.005240	-0.012510	-0.058060	-0.041380	-0.030710	-0.028120	-0.035370	-0.040940	-0.064550	0.002300	-0.052830	-0.039180	-0.087820	-0.099100	-0.116310	-0.086490
-0.244900	-0.113240	-0.180880	-0.136380	-0.112800	-0.082030	-0.103890	-0.205070	-0.097000	-0.179980	-0.245060	-0.206230	-0.204750	-0.211710	-0.222770	-0.221700	-0.259930	-0.261220	-0.222130	-0.243820	-0.232090	-0.230870	-0.247070	-0.194310	-0.250350	-0.200680	-0.176170	-0.199610	-0.219720	-0.238710	-0.234710	-0.136200	-0.236110	-0.173140	-0.131520	-0.194340	-0.119060	-0.223610	-0.248730	-0.204080	-0.193030	-0.159780	-0.247090	-0.180130	-0.180760	-0.201510	-0.371390	-0.234600	-0.223320	-0.255760	-0.237740	-0.248350	-0.206450	-0.224180	-0.244730	-0.240190	-0.221310	-0.192840	-0.165350	-0.242130	-0.212990	-0.284160	-0.219860	-0.254810	-0.275340	-0.279700
-0.169280	-0.216730	-0.160250	-0.205430	-0.245870	-0.272610	-0.249930	-0.173060	-0.298030	-0.180210	-0.124890	-0.129100	-0.166360	-0.164000	-0.174520	-0.222200	-0.124140	-0.148370	-0.184390	-0.116660	-0.159620	-0.161810	-0.175960	-0.179310	-0.111630	-0.181870	-0.217460	-0.207210	-0.185490	-0.145690	-0.103180	-0.234300	-0.151950	-0.213030	-0.267270	-0.206410	-0.213360	-0.150240	-0.176690	-0.186340	-0.227650	-0.214860	-0.148310	-0.192680	-0.190140	-0.181190	-0.017490	-0.124800	-0.123160	-0.076240	-0.109250	-0.081090	-0.122450	-0.093620	-0.077710	-0.084560	-0.096470	-0.155140	-0.176310	-0.138070	-0.210670	-0.075580	-0.188450	-0.158330	-0.138830	-0.179810
-0.128480	-0.193140	-0.254460	-0.188650	-0.140980	-0.126560	-0.134290	-0.171920	-0.089570	-0.078220	-0.055940	-0.128970	-0.095500	-0.055970	-0.075990	-0.011520	-0.088120	-0.099740	-0.058380	-0.127140	-0.111050	-0.092140	-0.070280	-0.061560	-0.119130	-0.039350	-0.055630	-0.024780	-0.095200	-0.111870	-0.225120	-0.153990	-0.157000	-0.102990	-0.077100	-0.155820	-0.190890	-0.186310	-0.169680	-0.219690	-0.150000	-0.245040	-0.267800	-0.246640	-0.251690	-0.223880	-0.077920	-0.141620	-0.163150	-0.209310	-0.207350	-0.243730	-0.195200	-0.248840	-0.249690	-0.228940	-0.218840	-0.132270	-0.119010	-0.149650	-0.022180	-0.205750	-0.038340	-0.071270	-0.050910	0.001430
-0.036310	0.038990	0.082080	-0.007580	-0.027080	-0.018980	-0.040210	0.021680	-0.000520	-0.119040	-0.180530	-0.105050	-0.069710	-0.147510	-0.075120	-0.156830	-0.103570	-0.157750	-0.115020	-0.048090	-0.062580	-0.050910	-0.123180	-0.116920	-0.085000	-0.125540	-0.090890	-0.154400	-0.068180	-0.095440	-0.011180	0.015680	-0.050940	-0.056310	-0.057390	0.011240	0.054240	0.030770	-0.055680	0.020930	-0.068440	0.016670	-0.024660	-0.022410	-0.018790	-0.042660	-0.105680	-0.115540	-0.091840	-0.083810	-0.068430	-0.033190	-0.062850	0.025970	0.018790	-0.010350	-0.022800	-0.075300	-0.094120	-0.083180	-0.175100	-0.014050	-0.194190	-0.118950	-0.142490	-0.113400
-0.089940	-0.159430	-0.201130	-0.093400	-0.074450	-0.105280	-0.089520	-0.161250	-0.189360	-0.123720	-0.106100	-0.138120	-0.220080	-0.193160	-0.280360	-0.207120	-0.153090	-0.080800	-0.178050	-0.193960	-0.227690	-0.271680	-0.180890	-0.183730	-0.131510	-0.181550	-0.215470	-0.129120	-0.198520	-0.144780	-0.103150	-0.215350	-0.198660	-0.134190	-0.170250	-0.202860	-0.218860	-0.305440	-0.245490	-0.262440	-0.161830	-0.179890	-0.141980	-0.169950	-0.165610	-0.173830	-0.241370	-0.099330	-0.098880	-0.050140	-0.080630	-0.102690	-0.124990	-0.204930	-0.210560	-0.171600	-0.137880	-0.129330	-0.099040	-0.121460	-0.109510	-0.199900	-0.096110	-0.214310	-0.185510	-0.294680
-0.082990	-0.101340	-0.141510	-0.214440	-0.095210	-0.038950	-0.057250	-0.088640	-0.006280	-0.061880	-0.111590	-0.078920	-0.075620	0.009670	0.064210	-0.031360	-0.082030	-0.152100	-0.065120	-0.137340	-0.073090	0.029450	-0.078550	-0.118130	-0.187060	-0.001970	-0.001410	-0.016390	-0.044090	-0.064520	-0.207410	-0.089990	-0.025400	-0.184010	-0.041490	-0.141370	-0.138560	0.003790	-0.124390	-0.241820	-0.249840	-0.230870	-0.248510	-0.201480	-0.198160	-0.197230	-0.012450	-0.173380	-0.134620	-0.180410	-0.165620	-0.236790	-0.183670	-0.133090	-0.124460	-0.128760	-0.105390	0.012010	-0.073380	-0.148900	-0.182150	-0.204150	-0.218890	-0.182380	-0.260850	-0.145400
-0.155690	-0.228900	-0.287850	-0.219970	-0.283950	-0.291880	-0.336860	-0.168620	-0.266090	-0.237370	-0.146690	-0.248390	-0.079590	-0.335670	-0.375420	-0.333880	-0.141250	-0.333720	-0.221450	-0.044160	-0.199550	-0.280510	-0.268000	-0.215850	-0.040130	-0.261030	-0.252020	-0.260900	-0.227880	-0.273010	-0.136390	-0.207830	-0.355090	-0.087750	-0.174280	-0.164160	-0.168650	-0.297650	-0.421230	-0.285110	-0.361090	-0.375690	-0.374150	-0.422850	-0.425900	-0.384400	-0.045270	-0.232100	-0.319020	-0.209800	-0.291640	-0.177080	-0.211040	-0.212860	-0.226200	-0.218490	-0.237180	-0.316740	-0.241820	-0.261120	-0.208960	-0.197900	-0.289980	-0.247370	-0.136230	-0.193410
0.069510	0.041860	0.027540	0.050120	0.185710	0.141110	0.155170	0.014760	0.064700	-0.008630	-0.160760	-0.054810	-0.235830	-0.028460	-0.040540	-0.046300	-0.103090	0.032430	-0.084220	-0.183240	-0.130360	-0.067240	-0.086040	-0.079720	-0.163540	0.015770	-0.047590	0.042910	-0.069410	-0.015900	-0.047360	0.004960	0.048580	-0.082760	0.044640	-0.058330	-0.009220	-0.073590	-0.057280	-0.134730	-0.020410	-0.009940	-0.054000	-0.033640	-0.022090	-0.068180	-0.106820	-0.071800	0.036810	-0.039750	-0.002230	-0.133560	-0.104430	-0.096820	-0.103330	-0.105750	-0.028970	0.066980	-0.007100	-0.011890	-0.038620	-0.054460	-0.017630	-0.070470	-0.137290	-0.110150
-0.203260	-0.177500	-0.195550	-0.257660	-0.226170	-0.151100	-0.156020	-0.186160	-0.138860	-0.171880	-0.071290	-0.178340	-0.098280	-0.151410	-0.086710	-0.186600	-0.077930	-0.239680	-0.130160	-0.139060	-0.161620	-0.133570	-0.159400	-0.182040	-0.147250	-0.202310	-0.151880	-0.194250	-0.140870	-0.128630	-0.171160	-0.204830	-0.171630	-0.194200	-0.214510	-0.190490	-0.236190	-0.134670	-0.193070	-0.175320	-0.218460	-0.211490	-0.175350	-0.165210	-0.160570	-0.162220	-0.187880	-0.167790	-0.208680	-0.112430	-0.158850	-0.129790	-0.184580	-0.170700	-0.167000	-0.120030	-0.136990	-0.111130	-0.120120	-0.204040	-0.228150	-0.255730	-0.233840	-0.233030	-0.218440	-0.236590
-0.065220	-0.079720	-0.072550	-0.003020	-0.127800	-0.172850	-0.183770	-0.052800	-0.130600	-0.030890	-0.091630	0.019250	0.035230	-0.043480	-0.130680	0.017410	-0.129770	-0.002500	-0.050310	0.025120	0.025990	-0.055110	-0.005650	-0.018710	-0.001070	-0.027050	-0.041600	-0.040860	-0.034800	-0.104950	-0.063290	-0.059140	-0.120210	-0.006290	-0.071370	-0.033280	-0.015740	-0.067650	0.010610	-0.022450	-0.042570	-0.030580	-0.025880	-0.050280	-0.067660	-0.030860	-0.055890	-0.023920	-0.046500	-0.123280	-0.072850	-0.023320	0.046060	0.001590	0.002420	-0.051460	-0.086310	-0.160230	-0.090090	-0.021430	0.000730	0.024120	-0.010120	0.011390	0.005410	0.016460
-0.161730	-0.069800	0.025180	-0.069630	-0.018840	-0.058510	-0.004980	-0.117860	-0.057860	-0.115500	-0.013190	-0.123650	-0.253360	-0.061010	0.007070	-0.140370	-0.035030	-0.054220	-0.129420	-0.230300	-0.155760	-0.045510	-0.089140	-0.068020	-0.147210	-0.084060	-0.132140	-0.137910	-0.127070	-0.051360	-0.027710	-0.056310	-0.003070	-0.111650	-0.089310	-0.093730	-0.059400	-0.040390	0.037570	0.048730	0.091730	0.044030	0.006440	0.022640	0.020610	0.000470	-0.112440	-0.000980	0.001620	-0.027290	-0.006210	-0.032620	-0.107090	-0.045600	-0.038610	-0.022780	-0.021800	-0.060100	-0.092500	-0.036270	-0.062760	-0.033970	-0.014120	-0.083670	-0.075740	-0.094310
2.507920	3.290570	3.198960	1.607110	0.253600	-0.962660	-0.976640	-1.154910	-1.763790	-1.576310	-0.833580	-0.476510	-1.312270	-1.585370	-1.825520	-1.603130	-0.910720	-0.859570	-0.656770	-0.090650	-0.009010	-0.266950	-0.453300	-1.177020	-1.695770	-2.120230	-2.112490	-0.396980	2.572370	5.104990	6.882670	7.330590	6.702700	4.658040	2.646580	1.074250	0.244820	0.420950	0.155450	0.635280	0.939180	0.948580	1.967230	3.323820	5.188670	6.131540	6.179710	4.930670	3.878640	2.441620	0.303000	-0.062260	0.039860	0.691120	1.235170	0.650770	0.374000	0.278100	0.097190	-0.286720	-0.880000	-1.739550	-1.961500	-1.910620	-2.285850	-2.105390
-1.028630	-1.132210	-1.052240	-0.590520	-0.302020	-0.099230	-0.334910	-0.311810	-0.401650	-0.494890	-0.513220	-0.374580	0.059170	0.501370	0.466130	0.273730	0.205730	0.104240	0.025520	-0.420200	-0.480990	-0.615770	-0.377580	-0.241980	-0.106570	0.135350	0.345870	0.477330	0.335300	0.184760	-0.164600	-0.149090	-0.521760	-0.310780	-0.095160	-0.160700	-0.290100	-0.120270	0.162300	-0.020430	0.167520	-0.103260	-0.099250	0.040170	-0.120950	-0.087310	-0.011060	0.284180	0.083710	-0.014820	-0.057010	-0.178300	-0.260600	-0.331820	-0.385670	-0.043750	-0.008310	-0.105700	-0.333130	-0.505840	-0.666080	-0.655080	-0.620830	-0.659070	-0.341050	-0.209970
1.033890	1.249060	1.213940	0.633080	0.444670	-0.223580	-0.558770	-0.945020	-1.077510	-1.051540	-0.817060	-0.546810	-0.817620	-0.498330	-0.273400	-0.418490	-0.323740	-0.190840	-0.131460	0.119030	0.122300	0.161710	0.233500	0.321880	0.198840	0.034430	-0.101220	0.079930	0.014390	-0.037650	0.247900	0.335610	0.625380	0.315850	-0.185210	-0.477650	-0.264000	-0.360060	-0.566870	-0.223730	-0.148610	0.206330	-0.558530	-0.754090	-0.695380	-0.691970	-0.387500	-0.484080	-0.076970	0.282360	0.499180	-0.071970	-0.014910	0.199160	0.330540	0.154470	0.046310	-0.172390	-0.144880	-0.364220	-0.632890	-0.789460	-0.745310	-0.476820	-0.477890	-0.295670
-0.524020	-0.786180	-0.854280	-0.534270	-0.710370	-0.286430	0.132470	0.725110	0.911640	0.866380	0.563430	0.085120	0.355630	-0.144570	-0.349410	-0.002550	0.143210	0.124420	0.056300	-0.065860	-0.150880	-0.137160	-0.329220	-0.591280	-0.405000	-0.205520	0.139120	-0.170090	-0.108300	0.020190	-0.318060	-0.505420	-0.680360	-0.488060	-0.237850	0.217310	-0.065200	0.108540	0.305970	-0.009970	-0.086060	-0.177350	0.669590	0.822290	0.881420	0.858490	0.616080	0.713420	0.356300	0.056900	-0.230590	0.169530	0.052520	-0.319270	-0.509170	-0.611090	-0.833830	-0.593360	-0.707130	-0.526040	-0.220580	-0.084330	-0.158090	-0.313010	-0.273240	-0.554760
-0.626960	-0.355960	-0.117810	-0.024370	0.441910	0.914670	1.103000	0.555410	0.345280	0.438420	0.438610	0.607440	0.158980	-0.008000	0.057320	-0.060800	-0.408500	-0.531160	-0.372110	-0.263940	-0.078160	0.151390	0.208970	0.552580	0.237160	-0.096410	-0.787640	-0.952080	-1.001250	-1.026830	-0.566070	-0.463810	-0.247400	-0.198670	-0.075620	-0.661050	-0.617510	-0.973180	-1.061840	-0.771610	-0.725630	-0.647880	0.069600	0.507080	0.580330	0.760850	0.533300	0.008750	-0.239950	-0.779890	-1.187060	-0.755630	-0.451250	0.168950	0.580550	0.789030	1.267830	1.033480	1.211100	1.042240	0.880130	0.799900	0.932220	0.997170	0.788430	1.065980
0.355400	0.193070	-0.071520	-0.084630	-0.244580	-0.914400	-1.370890	-1.090460	-0.929910	-1.115900	-0.851400	-0.963760	-0.436990	-0.112730	-0.052940	-0.036880	0.166210	0.550210	0.237330	0.287100	0.097830	-0.059170	-0.326490	-0.701080	-0.356760	-0.173800	0.437390	0.754990	0.698490	0.714160	0.494080	0.653660	0.565540	0.605980	0.065360	0.212740	0.104850	0.088410	-0.187820	-0.492140	-0.473750	-0.305800	-0.410410	-0.850260	-0.752370	-0.956470	-0.658080	-0.340300	-0.121410	0.511360	0.951270	0.897990	0.650330	0.218410	-0.265170	-0.617790	-1.147140	-1.038630	-1.255340	-0.986850	-0.820530	-0.467950	-0.287280	-0.162620	0.036020	-0.194720
-0.320060	-0.212760	-0.027100	-0.128800	-0.271620	-0.052450	-0.076470	-0.490380	-0.756490	-0.693510	-1.014760	-0.789160	-0.588500	-0.247410	-0.075630	0.174900	0.218300	-0.234510	-0.137970	-0.501040	-0.385660	-0.275920	0.088020	0.445810	0.397540	0.400140	0.266380	-0.030750	-0.240860	0.082970	0.015000	-0.364290	-0.388440	-1.016200	-1.028520	-0.799760	-0.570300	-0.383150	0.259240	0.617220	0.829240	0.891120	0.204870	0.322470	0.210990	0.633920	0.732910	0.834000	0.666720	0.156440	-0.378150	-1.057850	-0.962260	-0.791670	-0.225800	0.146820	0.497810	0.382560	0.357660	-0.277010	-0.597880	-1.172940	-1.548430	-1.607150	-1.582330	-1.324540
-0.658400	-0.261700	0.017730	0.145880	0.609110	0.773240	0.625700	0.418220	-0.203300	-0.026260	0.545330	0.539920	0.148970	-0.117050	-0.167320	-0.751780	-0.890180	-0.607700	-0.435810	-0.061300	-0.258070	0.187820	0.205580	0.447640	0.169070	0.036770	-0.162900	-0.196080	-0.157340	-1.190460	-0.731100	-0.628900	-0.450420	0.281140	0.349920	-0.705560	-1.171650	-1.079050	-1.644610	-1.244940	-1.171360	-1.023210	0.634510	1.023770	1.029930	0.705610	0.465890	-0.211950	-0.453900	-0.494740	-0.561460	0.205730	0.378050	1.145830	1.196400	0.911860	0.121740	-0.545410	-0.998160	-1.175920	-1.631130	-1.375590	-0.493000	0.120000	0.427430	0.565100
-1.123170	-1.270010	-1.460600	-0.797070	-0.510480	0.001370	0.591590	0.398040	1.179660	0.476660	-0.373230	-1.198350	-0.414740	-0.915740	-0.756400	0.549600	0.622950	1.167660	0.682920	0.140380	0.348840	0.343100	-0.469210	-0.837350	-0.147520	-0.231470	-0.100270	-0.336370	-0.960910	0.501720	0.561380	0.619780	0.527980	-0.006990	-1.192150	-1.001530	-1.323300	-2.286510	-1.886240	-1.827040	-1.480840	-0.729360	0.949350	1.010480	1.215420	1.511230	1.255410	1.381480	0.931130	0.246440	-0.497130	0.327570	0.316550	-0.442190	-0.357440	-0.727080	-0.345760	-0.058140	-0.161090	-0.083160	0.499040	0.676790	0.412980	0.400440	0.242970	0.278620
0.215210	0.474400	0.718240	0.314790	0.165850	-0.271620	-1.377710	-1.928950	-3.009060	-2.295800	-1.639660	-0.754580	-0.597230	0.469770	0.735730	-0.079460	-0.130880	-0.759420	-0.594880	-0.407860	-0.545720	-0.133040	0.584920	1.161690	0.666860	0.536670	0.481740	0.522260	0.677880	-0.239270	0.168990	-0.180400	0.129950	-0.326680	-0.446350	-0.991760	-0.730850	-0.184620	-0.412810	0.048720	0.119880	0.215950	-0.105390	-0.171880	-0.176620	-0.087610	0.223140	-0.219400	-0.364100	-0.349790	-0.517270	-0.852450	-0.706430	0.323650	0.644330	1.100820	0.803430	0.493360	0.318690	-0.179080	-0.989080	-1.275070	-1.000120	-0.918470	-0.757730	-0.632350
-0.293510	-0.041020	0.139610	0.152470	0.337420	0.325870	0.814080	0.677670	0.533730	0.175340	0.376330	0.088780	0.115810	-0.375870	-0.493810	-0.186100	-0.436100	-0.190290	-0.278220	-0.125230	-0.237170	-0.065370	-0.376170	-0.396670	-0.184060	-0.033500	0.054230	-0.084300	-0.157840	-0.158090	-0.467940	-0.417330	-0.722770	-0.313270	-0.082390	0.071290	-0.111760	-0.087340	0.008650	0.024810	0.130310	-0.029200	0.142270	0.155310	0.068300	0.183940	0.042710	0.145780	0.034820	0.021950	0.025760	0.093960	0.126910	0.028050	0.276920	-0.034270	-0.251420	-0.754500	-1.029470	-1.219590	-1.050430	-0.940260	-0.601220	-0.181680	-0.065260	-0.036810
-0.172730	-0.581050	-0.925400	-0.627320	-0.652860	-0.214150	-0.125290	0.454890	1.354860	1.277750	0.542300	0.302490	-0.072430	-0.250290	-0.248930	-0.230100	0.229890	0.438610	0.541880	0.119120	0.395430	-0.149610	-0.219240	-0.485870	-0.360500	-0.451430	-0.650310	-0.577190	-0.760110	-0.297680	-0.220230	-0.018860	0.248090	0.312570	0.372240	0.392350	0.311850	-0.042570	0.101780	-0.157280	-0.316510	-0.206460	-0.440940	-0.167970	-0.116140	-0.448010	-0.437480	-0.163030	0.264430	0.330760	0.515140	0.325490	0.151880	-0.367890	-0.877320	-0.893130	-0.624040	0.061510	0.409640	0.859760	1.007480	0.968290	0.456730	0.119160	0.018350	-0.009530
1.233780	1.132800	1.142740	0.544420	0.142220	-0.594390	-0.508340	-0.445810	-1.227380	-0.801850	-0.260180	-0.106220	0.040090	0.326770	0.020840	-0.163120	-0.384150	-0.780600	-0.597650	0.038340	-0.304560	0.138650	0.342610	0.225440	-0.344290	-0.341750	0.202260	0.395930	0.875360	0.459590	0.413300	0.114210	-0.114810	-0.292110	0.134350	0.634740	1.087690	1.468020	1.107970	0.806300	0.362450	-0.104650	-0.988290	-0.964140	-0.835260	-0.559940	-0.319720	-0.322870	-0.503820	-0.319230	-0.141150	-0.425240	-0.237760	-0.169660	-0.314020	-0.062840	-0.019620	-0.203420	-0.073500	-0.218340	-0.207230	-0.212520	-0.336820	-0.588900	-0.558040	-0.601600
0.247870	0.190300	0.064390	-2.079530	-4.262400	-4.338430	-1.936720	2.593230	3.326200	1.296400	-1.416960	-2.803160	-1.159220	0.255770	0.909280	1.061150	0.398600	-0.113440	-0.044380	0.269630	0.722500	0.508490	-0.720630	-2.135500	-2.346900	-1.342760	0.531490	3.630770	6.351200	7.274330	5.004500	-0.793280	-5.635500	-7.524910	-5.619830	-0.906200	2.115030	3.254220	0.616710	-2.289000	-2.192360	-0.862410	3.374620	5.179380	4.712690	2.664830	-2.618170	-5.078370	-5.098590	-2.943450	0.099200	0.575220	0.237050	0.370790	0.626890	0.227180	-0.688220	-1.735300	-1.379680	-0.036130	0.069620	-0.675440	-1.675830	-1.637460	-0.712600	-0.005920
