1.836870	1.836870	1.836870	1.836870	2.582540	2.707200	2.767360	2.656390	2.458560	3.131740	2.961840	2.800430	3.110040	2.547560	2.465620	2.520720	2.528720	2.461560	2.492460	2.452790	2.427480	2.468500	2.493950	2.485810	2.482750	2.556220	2.520780	2.590570	2.506930	2.500740	2.578100	2.705470	2.704450	2.603660	2.593900	2.699150	2.753470	2.471340	3.218760	2.926980	2.668850	2.658690	2.776920	2.963000	3.059910	2.911160	2.807600	2.721150	3.279430	3.493670	3.489910	3.510920	3.440510	3.436630	3.430240	3.386020	3.482150	3.354790	3.322030	3.107890	2.908600	2.841990	2.776710	2.774000	2.732010	2.695160	2.718990	2.630810	2.605320	2.598930	2.676110	2.598320	2.634920	2.533130	2.629320	2.651820	2.657640	2.600030	2.592700	2.612190	2.504700	2.539130	2.455290	2.506950	2.484560	2.544010	2.485900	2.444690	2.431590	2.505970	2.415110	2.485480	2.497220	2.495440	2.424140	2.434790	2.435740	2.470000	2.554030	2.544940	2.552850	2.473410	2.446470	2.472200	2.521880	2.713990	2.790350	2.710830	2.840010	3.078130	3.327590	3.296190	3.404440	3.345690	3.314920	3.350840	3.276840	3.284300	3.156040	3.082970	3.084330	3.086270	2.934530	2.948270	2.945780	2.986940	2.969530	2.951660	3.036790	2.980860	3.003700
0.150280	0.150280	0.150280	0.150280	-0.005760	-0.043630	-0.069110	-0.034920	-0.065300	-0.139080	-0.100290	-0.234750	-0.240600	-0.125040	-0.066680	-0.064010	-0.112320	-0.082620	-0.103460	-0.058630	-0.071780	-0.101440	-0.092230	-0.087940	-0.089510	-0.107840	-0.104510	-0.031910	-0.064810	-0.087580	-0.026520	0.014630	-0.028110	-0.040470	-0.039260	-0.048140	-0.078190	-0.007230	0.029420	0.020600	-0.067030	-0.046860	-0.032820	-0.068310	-0.103720	-0.079890	-0.091370	-0.021500	0.050390	-0.032580	-0.035660	-0.055010	-0.016200	-0.032540	-0.019970	0.002280	-0.085530	-0.039270	-0.113930	-0.057520	-0.060880	-0.056650	-0.057380	-0.009310	-0.184070	-0.177910	-0.141320	-0.114090	-0.093370	-0.141470	-0.179380	-0.157990	-0.160160	-0.081790	-0.096250	-0.129560	-0.145900	-0.142140	-0.108400	-0.128420	-0.093710	-0.101420	-0.038700	-0.083410	-0.105970	-0.109600	-0.093330	-0.029880	-0.050920	-0.089950	-0.036450	-0.070290	-0.059760	-0.081950	-0.053090	-0.047800	-0.072460	-0.039760	-0.028190	-0.006080	-0.068730	-0.030670	-0.016520	-0.054790	-0.064240	-0.089080	-0.042650	-0.040820	-0.044960	-0.076800	-0.154570	-0.132730	-0.093250	-0.090110	-0.034530	-0.103110	-0.076410	-0.114470	-0.070480	-0.077350	-0.038370	-0.053590	-0.046470	-0.044930	-0.103220	-0.093720	-0.061480	-0.089220	-0.113290	-0.134150	-0.116390
-0.541480	-0.541480	-0.541480	-0.541480	-0.329650	-0.258510	-0.232590	-0.272520	-0.279020	-0.424650	-0.275340	-0.335670	-0.302860	-0.309050	-0.306020	-0.277660	-0.294070	-0.301690	-0.216390	-0.239440	-0.277650	-0.260440	-0.253390	-0.240940	-0.256750	-0.237330	-0.287570	-0.230790	-0.270230	-0.312890	-0.241710	-0.267070	-0.255500	-0.229730	-0.259920	-0.211380	-0.223090	-0.277390	-0.198790	-0.197210	-0.239310	-0.192150	-0.176620	-0.114840	-0.131290	-0.159880	-0.163050	-0.233450	-0.297720	-0.189640	-0.167160	-0.150350	-0.219430	-0.179680	-0.197750	-0.215070	-0.152560	-0.263840	-0.304960	-0.307600	-0.213860	-0.263390	-0.177840	-0.260460	-0.275900	-0.250340	-0.266460	-0.264120	-0.270640	-0.268940	-0.228570	-0.290000	-0.212690	-0.275690	-0.274490	-0.311960	-0.278860	-0.278270	-0.306780	-0.246580	-0.269990	-0.240400	-0.282850	-0.246160	-0.238310	-0.297200	-0.278820	-0.255260	-0.273660	-0.209040	-0.258070	-0.257750	-0.265430	-0.218520	-0.291920	-0.268790	-0.251580	-0.253590	-0.273070	-0.255170	-0.185070	-0.298420	-0.280710	-0.228110	-0.226600	-0.264470	-0.277730	-0.251720	-0.251480	-0.259340	-0.174080	-0.186600	-0.234590	-0.258900	-0.247380	-0.215090	-0.231130	-0.246620	-0.230950	-0.249190	-0.242380	-0.204250	-0.243930	-0.283470	-0.232470	-0.267240	-0.264870	-0.218240	-0.245370	-0.320730	-0.270320
0.136560	0.136560	0.136560	0.136560	-0.094390	-0.140730	-0.153940	-0.065530	-0.094400	0.050100	-0.087240	0.030840	-0.067120	-0.009720	-0.091050	-0.129190	-0.060580	-0.089020	-0.205490	-0.168150	-0.111720	-0.107630	-0.123660	-0.145450	-0.103630	-0.147940	-0.047970	-0.200970	-0.104000	-0.043560	-0.161750	-0.127580	-0.066810	-0.181660	-0.128250	-0.184710	-0.140710	-0.143800	-0.291140	-0.210980	-0.184600	-0.220470	-0.229590	-0.264810	-0.208180	-0.178250	-0.190870	-0.147230	-0.113550	-0.211100	-0.196850	-0.175720	-0.098450	-0.187000	-0.147620	-0.155480	-0.227160	-0.159910	-0.071740	-0.153300	-0.228190	-0.088940	-0.227390	-0.157390	-0.023520	-0.137200	-0.081780	-0.129460	-0.088960	-0.086610	-0.121060	-0.067130	-0.181800	-0.135110	-0.096930	-0.032600	-0.069310	-0.090660	-0.013930	-0.107490	-0.134230	-0.120020	-0.136330	-0.129550	-0.144560	-0.047740	-0.088750	-0.182660	-0.152300	-0.199230	-0.175820	-0.113130	-0.110720	-0.205340	-0.086310	-0.151720	-0.146090	-0.157830	-0.141290	-0.170080	-0.250020	-0.089790	-0.143910	-0.183200	-0.168360	-0.086000	-0.098640	-0.168380	-0.151700	-0.154000	-0.192970	-0.187850	-0.139160	-0.117870	-0.174430	-0.176200	-0.160250	-0.079540	-0.156390	-0.116100	-0.165600	-0.191590	-0.149640	-0.069340	-0.113140	-0.054500	-0.092060	-0.188940	-0.121180	-0.024680	-0.133230
-0.195420	-0.195420	-0.195420	-0.195420	-0.023020	-0.042180	-0.039820	-0.158250	-0.095280	-0.008070	-0.005370	0.031250	0.030540	-0.096710	0.010520	0.016040	-0.052360	-0.007950	0.069590	-0.006010	-0.032900	-0.055640	-0.051420	-0.045960	-0.076750	0.006990	-0.115960	0.046500	-0.071820	-0.066190	-0.026050	-0.104620	-0.188390	0.000370	-0.051130	-0.006650	-0.038490	-0.024690	0.039420	-0.074100	-0.057450	-0.095080	-0.147240	-0.192150	-0.188960	-0.175110	-0.134810	-0.158660	-0.140660	-0.059770	-0.137870	-0.201250	-0.272200	-0.152910	-0.192880	-0.167630	-0.067440	-0.088440	-0.184140	-0.079750	-0.094410	-0.197050	-0.133240	-0.138020	-0.079070	0.116900	-0.046130	0.058440	-0.084770	-0.003490	0.014980	0.006780	0.096140	0.046780	-0.022310	-0.036440	-0.033580	-0.001070	-0.135340	-0.026710	0.034100	-0.035960	-0.005610	-0.045600	-0.016590	-0.075950	-0.049960	0.006220	0.043240	0.009150	0.036890	-0.091310	-0.085910	0.029250	-0.066480	0.038080	-0.019930	-0.025590	-0.041450	-0.004890	0.050090	-0.077360	0.000640	-0.003790	-0.033750	-0.121660	-0.153810	-0.046900	-0.053600	0.037310	0.017980	-0.025280	-0.027990	-0.068300	-0.013840	0.001190	-0.017900	-0.091090	-0.028870	-0.077330	-0.008330	-0.065830	-0.047310	-0.087750	-0.082950	-0.128420	-0.099970	0.002370	-0.079240	-0.095750	-0.009340
-0.118250	-0.118250	-0.118250	-0.118250	-0.142810	-0.079610	-0.087640	-0.040610	-0.124410	-0.261560	-0.245250	-0.357750	-0.167880	-0.206720	-0.246550	-0.209610	-0.136780	-0.190280	-0.232950	-0.178710	-0.116780	-0.092000	-0.153140	-0.106960	-0.113160	-0.168470	-0.101000	-0.232920	-0.093780	-0.188830	-0.123700	-0.035350	-0.021700	-0.117200	-0.095940	-0.167760	-0.152730	-0.161440	-0.041300	-0.084260	-0.118920	-0.105030	-0.044800	0.058130	-0.067360	-0.065810	-0.100150	-0.078970	-0.011030	-0.109220	-0.020690	0.032100	0.070530	-0.015540	-0.015240	-0.022380	-0.105420	-0.130360	-0.023440	-0.087050	-0.134770	-0.107120	-0.064340	-0.124890	-0.138050	-0.336200	-0.197820	-0.306640	-0.136360	-0.241150	-0.220170	-0.213640	-0.256590	-0.245910	-0.165630	-0.218890	-0.150260	-0.196770	-0.095090	-0.191010	-0.211200	-0.165910	-0.162940	-0.142670	-0.137000	-0.194930	-0.170860	-0.174300	-0.230950	-0.144910	-0.208070	-0.077270	-0.141710	-0.185710	-0.135100	-0.227090	-0.125040	-0.146720	-0.106930	-0.161960	-0.124250	-0.094480	-0.179810	-0.099800	-0.123690	-0.057980	-0.025880	-0.094430	-0.114030	-0.216300	-0.164720	-0.068790	-0.131380	-0.021630	-0.076110	-0.121630	-0.088410	-0.103800	-0.106430	-0.051230	-0.156790	-0.014360	-0.072220	-0.145680	-0.059550	-0.088720	-0.120210	-0.103370	-0.030080	-0.050760	-0.115970
-0.114010	-0.114010	-0.114010	-0.114010	-0.080120	-0.160030	-0.131020	-0.096390	-0.150820	0.085230	0.006250	-0.009940	-0.153360	-0.081500	-0.086940	-0.123930	-0.181720	-0.156980	-0.132710	-0.163800	-0.225440	-0.205470	-0.117380	-0.196370	-0.120340	-0.079200	-0.111310	-0.033390	-0.206800	-0.060850	-0.166760	-0.140640	-0.132420	-0.193480	-0.175040	-0.049130	-0.026140	-0.120380	-0.206040	-0.019010	-0.293950	-0.211450	-0.234420	-0.304180	-0.138530	-0.153080	-0.149440	-0.193390	-0.179400	-0.171470	-0.223560	-0.224230	-0.257930	-0.248590	-0.197650	-0.186340	-0.156330	-0.122670	-0.189570	-0.237250	-0.168490	-0.130790	-0.233360	-0.170470	-0.209190	-0.070200	-0.107950	-0.003940	-0.166650	-0.055990	-0.112040	-0.156650	-0.121660	-0.100500	-0.181900	-0.099160	-0.188890	-0.177320	-0.157230	-0.109220	-0.141060	-0.107190	-0.165920	-0.139080	-0.196130	-0.066520	-0.071970	-0.170990	-0.098350	-0.223160	-0.109160	-0.205460	-0.117100	-0.134280	-0.126650	-0.106330	-0.179360	-0.113020	-0.136750	-0.066030	-0.184120	-0.175530	-0.091120	-0.255590	-0.186900	-0.127410	-0.128640	-0.181480	-0.119490	-0.057530	-0.065320	-0.201690	-0.039220	-0.153850	-0.150430	-0.103250	-0.185580	-0.074670	-0.105880	-0.162760	-0.029360	-0.153920	-0.165070	-0.020330	-0.160110	-0.041460	-0.071930	-0.190580	-0.223840	-0.109390	-0.101120
-0.062750	-0.062750	-0.062750	-0.062750	-0.058530	0.016300	-0.036690	-0.095290	-0.127520	-0.018750	0.008580	0.006510	0.130690	-0.083130	-0.010090	0.013840	0.034720	0.014500	-0.021270	-0.029340	0.113370	0.039100	-0.130930	-0.091610	-0.115820	-0.072260	-0.132270	-0.124980	-0.026770	-0.154750	0.089850	-0.075820	-0.030540	0.126100	0.056080	-0.054140	-0.109860	-0.081460	0.082050	-0.157860	0.007640	-0.101690	-0.098420	-0.105310	-0.131310	-0.087650	-0.096280	-0.033920	-0.041960	-0.064010	-0.024510	-0.072390	-0.077460	-0.014620	-0.065170	-0.085440	-0.068510	-0.199340	-0.357510	-0.251650	-0.228850	-0.174570	-0.110620	-0.154340	0.074810	-0.024250	-0.098090	-0.093850	-0.046940	-0.146740	-0.074770	-0.008760	0.053790	-0.046080	0.044810	-0.050450	0.072710	-0.035270	-0.100060	0.021070	0.014970	-0.081760	-0.016080	-0.089640	0.002140	-0.203750	-0.171790	-0.035670	-0.032500	0.013420	-0.027920	-0.036000	-0.156370	-0.032610	-0.058580	-0.021120	-0.024820	-0.078360	-0.028660	-0.026640	0.106130	0.007160	-0.036110	0.110090	0.021640	-0.131280	-0.061620	-0.023790	-0.017060	-0.033080	-0.006600	0.049370	-0.004990	-0.015460	0.081330	0.065940	0.206580	0.047160	0.096360	0.162240	-0.037300	0.128540	0.164450	-0.007080	0.120830	-0.046700	-0.101010	0.077470	0.041340	-0.144130	-0.098520
-0.151970	-0.151970	-0.151970	-0.151970	-0.038140	-0.113270	-0.122660	-0.080220	-0.043280	0.061610	-0.080850	-0.175330	-0.029460	-0.139970	-0.215640	-0.159000	-0.116470	-0.179680	-0.152650	-0.189650	-0.218320	-0.167440	-0.039880	-0.055040	-0.022020	-0.037370	0.010920	-0.102180	-0.113640	-0.049560	-0.240100	-0.008610	-0.180310	-0.227080	-0.168250	-0.138150	-0.036640	-0.135840	-0.100890	-0.063220	-0.374790	-0.356080	-0.422690	-0.376180	-0.526890	-0.496940	-0.477820	-0.543140	-0.105490	-0.238240	-0.354140	-0.256060	-0.284940	-0.395670	-0.327370	-0.316710	-0.359440	-0.308590	-0.142370	-0.239160	-0.332080	-0.398090	-0.423270	-0.353780	-0.189740	-0.138530	-0.112420	-0.045820	-0.119710	-0.036760	-0.025520	-0.116910	-0.100160	-0.089460	-0.202570	-0.118450	-0.101090	-0.170660	-0.062310	-0.139800	-0.136960	-0.047160	-0.116360	-0.023590	-0.146140	-0.042500	-0.016960	-0.140380	-0.153060	-0.171340	-0.114530	-0.114170	-0.129990	-0.126780	-0.068430	-0.142310	-0.072130	-0.031350	-0.013160	-0.092310	-0.135080	-0.118000	-0.103550	-0.194920	-0.181860	-0.023400	-0.073200	-0.179860	-0.068880	-0.011080	-0.017570	-0.026750	-0.025680	0.162740	-0.040860	-0.053380	-0.175050	-0.042700	-0.107510	-0.148430	-0.006580	-0.119640	-0.189220	-0.144960	-0.112170	0.022320	-0.046820	-0.095320	-0.083210	0.012070	-0.003440
-0.087350	-0.087350	-0.087350	-0.087350	-0.011130	-0.001700	0.047770	-0.014500	-0.229720	0.021440	-0.063520	-0.018320	-0.015930	-0.144920	-0.012540	-0.072190	-0.112340	-0.073420	-0.087640	-0.139500	0.007010	-0.018360	-0.149730	-0.205680	-0.137800	-0.032480	-0.147850	-0.063590	-0.163970	-0.121240	0.035310	-0.143330	0.021220	0.027140	-0.018230	0.022120	-0.021090	-0.084580	0.034980	0.042410	-0.181180	-0.154450	-0.082100	-0.098590	0.048170	0.037700	0.025970	0.071940	-0.001950	-0.142700	-0.019350	-0.084460	-0.121300	-0.043120	-0.033220	-0.013810	0.050930	0.040730	-0.068310	-0.081330	-0.118430	-0.027910	-0.073550	-0.183320	-0.087730	-0.068670	-0.118770	-0.099160	-0.182970	-0.168400	-0.162630	-0.111230	-0.073570	-0.146290	-0.058080	-0.085520	-0.117080	-0.108740	-0.145160	-0.041390	-0.067830	-0.173840	-0.117460	-0.222850	-0.145810	-0.224170	-0.137240	-0.179330	-0.053840	-0.169240	-0.106900	-0.128210	-0.138810	-0.058890	-0.119670	-0.089280	-0.142850	-0.171380	-0.130270	-0.017150	-0.021860	-0.058440	-0.048430	-0.085680	-0.056060	-0.048140	0.073250	0.016770	-0.020840	-0.028570	0.035630	-0.036460	0.097100	-0.109060	0.010860	0.071980	0.059370	-0.038560	0.062270	0.094100	-0.023120	0.123520	0.097610	0.092780	0.009860	-0.044480	-0.056460	-0.016390	-0.020970	-0.004500	0.023800
