1.484030	1.484030	1.479500	1.619590	1.679550	1.484030	1.484030	1.484030	1.484030	1.484030	1.484030	1.484030	1.484090	2.703330	2.683480	2.689950	2.680530	2.632340	2.625920	2.591530	2.562940	2.554390	2.527300	2.534860	2.537020	2.454130	2.460590	2.412970	2.417420	2.445920	2.387770	2.359700	2.363970	2.357380	2.347170	2.371710	2.324790	2.348570	2.276290	2.279080	2.270010	2.292960	2.283170	2.305260	2.245040	2.292130	2.236000	2.258930	2.367260	2.584620	2.637120	2.608400	2.561510	2.565230	2.673620	2.998330	3.112500	3.076330	3.069300	3.121080	3.115580	3.084260	3.118640	3.132940	3.013280	2.882430	2.789650	2.736000	2.467780	2.392790	2.424110	2.323670	2.283530	2.342780	2.238970	2.244190	2.389470	2.342240	2.220470	2.226350	2.216740	2.276170	2.274680	2.237690	2.501360	2.353770
0.120610	0.120610	0.124970	0.012990	-0.039810	0.120620	0.120610	0.120610	0.120610	0.120610	0.120610	0.120610	0.120660	0.023200	-0.032220	-0.029060	-0.030310	-0.001040	-0.015030	-0.002810	0.004710	-0.005810	-0.007520	-0.021990	-0.052960	-0.000040	-0.020650	-0.001240	-0.007690	-0.040270	-0.024720	0.009230	0.000600	-0.018250	-0.034710	-0.043450	-0.035160	-0.067610	-0.010440	-0.007460	-0.026860	-0.047470	-0.050920	-0.067330	-0.034770	-0.072320	-0.035360	-0.056410	0.020940	-0.085230	-0.107500	-0.102450	-0.078300	-0.093370	-0.052750	-0.048710	-0.090080	-0.045750	-0.045240	-0.065790	-0.074450	-0.030050	-0.085880	-0.154670	-0.123280	-0.086630	-0.094570	-0.124030	-0.070670	-0.043060	-0.078900	-0.027300	-0.074710	-0.053400	-0.046510	-0.043900	-0.120490	-0.132030	-0.070000	-0.093360	-0.063440	-0.111880	-0.128010	-0.107760	-0.153920	-0.138240
-0.438610	-0.438610	-0.445000	-0.279830	-0.261480	-0.438620	-0.438610	-0.438610	-0.438610	-0.438610	-0.438610	-0.438610	-0.438890	-0.283400	-0.216610	-0.219020	-0.218180	-0.262900	-0.245870	-0.267130	-0.272270	-0.262640	-0.258730	-0.229940	-0.205400	-0.268190	-0.232000	-0.260900	-0.250160	-0.195550	-0.240020	-0.215040	-0.233980	-0.226790	-0.214650	-0.195270	-0.194040	-0.163970	-0.240990	-0.221140	-0.222400	-0.220100	-0.175280	-0.190970	-0.209920	-0.191710	-0.226560	-0.192380	-0.222000	-0.125480	-0.130620	-0.138000	-0.167740	-0.146950	-0.228200	-0.159080	-0.126460	-0.165380	-0.177660	-0.126770	-0.128020	-0.167550	-0.154870	-0.147290	-0.240500	-0.217300	-0.193810	-0.153880	-0.222030	-0.215170	-0.192510	-0.195400	-0.174560	-0.175440	-0.207470	-0.232950	-0.226090	-0.218300	-0.198250	-0.235460	-0.223450	-0.221550	-0.242430	-0.211010	-0.273060	-0.211550
0.109510	0.109510	0.116890	-0.080230	-0.024650	0.109530	0.109510	0.109510	0.109510	0.109510	0.109510	0.109510	0.110230	-0.043100	-0.083590	-0.079370	-0.081890	-0.035430	-0.056000	-0.039700	-0.029030	-0.043510	-0.048940	-0.080900	-0.097830	-0.042160	-0.075150	-0.042070	-0.045670	-0.097780	-0.064620	-0.117200	-0.064450	-0.057920	-0.073060	-0.085190	-0.105930	-0.139470	-0.063200	-0.109530	-0.085750	-0.057850	-0.151920	-0.096650	-0.109680	-0.107020	-0.075200	-0.124920	-0.129780	-0.162930	-0.128820	-0.119920	-0.106250	-0.122890	-0.083600	-0.172750	-0.197160	-0.166350	-0.117700	-0.179350	-0.208950	-0.156670	-0.155710	-0.189660	-0.099640	-0.135220	-0.174520	-0.152540	-0.116010	-0.136170	-0.088090	-0.150810	-0.151010	-0.135250	-0.110360	-0.078310	-0.028470	-0.033820	-0.121060	-0.023460	-0.084670	-0.022740	0.015540	-0.069790	0.041590	-0.016300
-0.158860	-0.158860	-0.166850	0.043480	-0.084180	-0.158870	-0.158860	-0.158860	-0.158860	-0.158860	-0.158860	-0.158860	-0.160410	-0.116810	-0.259740	-0.269830	-0.261850	-0.298040	-0.281590	-0.278330	-0.285310	-0.267580	-0.235740	-0.216190	-0.202220	-0.226890	-0.193300	-0.198570	-0.204510	-0.147350	-0.160950	-0.082220	-0.148800	-0.136980	-0.128620	-0.108790	-0.073160	-0.039580	-0.082850	-0.032360	-0.052220	-0.125870	0.012430	-0.063770	-0.048330	-0.041930	-0.063160	-0.017900	-0.143150	-0.157080	-0.230310	-0.221420	-0.223280	-0.208260	-0.092220	-0.037250	-0.029470	-0.045390	-0.156270	-0.097500	-0.040400	-0.059010	-0.025890	-0.009370	-0.096990	-0.093270	-0.036330	-0.104970	-0.032710	0.002880	-0.093210	0.003750	0.003120	-0.032110	-0.024980	-0.030870	-0.042110	-0.059690	0.031840	-0.089140	-0.017110	-0.084290	-0.090340	-0.025320	-0.093860	-0.104450
-0.096470	-0.096470	-0.088740	-0.285480	-0.107570	-0.096460	-0.096470	-0.096470	-0.096470	-0.096470	-0.096470	-0.096470	-0.094150	-0.128330	-0.096970	-0.085860	-0.095360	-0.064110	-0.069300	-0.080110	-0.068980	-0.086180	-0.111090	-0.129710	-0.108050	-0.096210	-0.136710	-0.112350	-0.100880	-0.131460	-0.131940	-0.155900	-0.099090	-0.097630	-0.094990	-0.115130	-0.125430	-0.154070	-0.141010	-0.158390	-0.154060	-0.068760	-0.197510	-0.142080	-0.115780	-0.165370	-0.129450	-0.161980	-0.062130	-0.073660	-0.050130	-0.058080	-0.076020	-0.067070	-0.066980	-0.080120	-0.083250	-0.063580	0.031100	-0.038000	-0.062540	-0.053340	-0.096410	-0.096610	-0.066990	-0.092600	-0.146910	-0.019080	-0.156490	-0.146050	-0.093180	-0.145750	-0.097780	-0.139980	-0.126380	-0.150840	-0.190430	-0.183760	-0.203650	-0.111140	-0.189890	-0.137640	-0.193990	-0.212320	-0.191060	-0.163590
-0.093040	-0.093040	-0.100550	0.052400	-0.146000	-0.093040	-0.093040	-0.093040	-0.093040	-0.093040	-0.093040	-0.093040	-0.096220	-0.073500	-0.018780	-0.030890	-0.014160	-0.044770	-0.059280	-0.033170	-0.036880	-0.037260	0.000530	0.012230	-0.047370	-0.038780	0.013550	-0.038910	-0.044600	-0.030860	-0.021190	-0.021690	-0.072100	-0.069160	-0.098400	-0.054250	-0.094750	-0.077590	-0.066110	-0.061410	-0.036950	-0.137760	-0.036430	-0.057770	-0.120250	-0.028480	-0.069770	-0.080190	-0.151510	-0.115450	-0.096270	-0.090920	-0.070910	-0.088960	-0.190360	-0.148150	-0.153950	-0.179060	-0.221270	-0.139930	-0.178830	-0.168650	-0.146150	-0.206600	-0.198080	-0.170500	-0.141000	-0.210880	-0.137170	-0.142300	-0.080200	-0.101730	-0.166550	-0.072010	-0.145530	-0.048590	-0.066670	-0.045350	-0.045540	-0.151170	-0.071860	-0.094320	-0.030210	-0.075010	-0.102930	-0.072790
-0.051610	-0.051610	-0.045580	-0.114380	0.047450	-0.051610	-0.051610	-0.051610	-0.051610	-0.051610	-0.051610	-0.051610	-0.048150	-0.160510	-0.295650	-0.282140	-0.304320	-0.283470	-0.258420	-0.301610	-0.296660	-0.287590	-0.328700	-0.322310	-0.256600	-0.271440	-0.308600	-0.232930	-0.228070	-0.193000	-0.264510	-0.143000	-0.127040	-0.118370	-0.099580	-0.123230	-0.042770	-0.060780	-0.054810	-0.045530	-0.101060	-0.052340	-0.065770	-0.122330	-0.040060	-0.142380	-0.085470	-0.055010	-0.158610	-0.124770	-0.187650	-0.185130	-0.211420	-0.185850	-0.066590	-0.136440	-0.171760	-0.117040	-0.158840	-0.202030	-0.176650	-0.092620	-0.095040	-0.152940	-0.254220	-0.208520	-0.217230	-0.216080	-0.121530	-0.086810	-0.166540	-0.018040	0.037510	-0.068160	0.038480	-0.072840	0.026870	-0.066380	-0.001530	0.049120	-0.038530	0.011800	-0.090010	0.018780	-0.055990	-0.089720
-0.123730	-0.123730	-0.128140	-0.111200	-0.232430	-0.123720	-0.123730	-0.123730	-0.123730	-0.123730	-0.123730	-0.123730	-0.127000	-0.204760	-0.378190	-0.393790	-0.368830	-0.368650	-0.394070	-0.336840	-0.335430	-0.346320	-0.282470	-0.290710	-0.344480	-0.299650	-0.253340	-0.307280	-0.286940	-0.290550	-0.224500	-0.272170	-0.290550	-0.232990	-0.279360	-0.185450	-0.279610	-0.264750	-0.218970	-0.172090	-0.140880	-0.246190	-0.194520	-0.176760	-0.171120	-0.091780	-0.099170	-0.193300	-0.291640	-0.440370	-0.414780	-0.401600	-0.395480	-0.406890	-0.272950	-0.103810	-0.111760	-0.162900	-0.123140	-0.086990	-0.100390	-0.143190	-0.170510	-0.224800	-0.162830	-0.264420	-0.253400	-0.148380	-0.248960	-0.161050	-0.074570	-0.180460	-0.137940	-0.185450	-0.195380	-0.064440	-0.160000	-0.085240	-0.108620	-0.200070	-0.119130	-0.137050	-0.117450	-0.209230	-0.137090	-0.135530
-0.071490	-0.071490	-0.070730	-0.039730	-0.000230	-0.071500	-0.071490	-0.071490	-0.071490	-0.071490	-0.071490	-0.071490	-0.069640	-0.103090	-0.026420	-0.012860	-0.032310	-0.044940	-0.014140	-0.068930	-0.062180	-0.054810	-0.104130	-0.080080	-0.022130	-0.068390	-0.092720	-0.044640	-0.055740	-0.016430	-0.102100	0.018630	-0.003930	-0.014580	-0.003330	-0.036120	0.028010	0.002640	-0.002210	-0.038990	-0.027650	0.018800	0.001380	-0.030070	-0.077530	-0.067520	-0.113150	-0.014830	-0.072430	0.011090	-0.002550	-0.009520	-0.000890	0.014460	0.016510	-0.102630	-0.109920	-0.075580	-0.132370	-0.135620	-0.141760	-0.073400	-0.018660	-0.032940	-0.093210	-0.055020	-0.056690	-0.101650	-0.082630	-0.094690	-0.057360	0.026210	0.002550	0.033310	-0.027180	-0.044590	-0.057520	-0.128670	-0.056590	-0.060660	-0.131890	-0.085180	-0.158890	-0.042570	-0.173780	-0.191990
