2.919520	3.243950	3.416870	3.437580	3.487100	3.434320	3.486640	3.535570	3.504320	3.615170	3.591240	3.567620	3.526140	3.586680	3.604470	3.502330	3.495870	3.488120	3.463250	3.481990	3.543760	3.412710	3.484930	3.488590	3.491710	3.499750	3.439540	3.518490	3.547720	3.580160	3.463220	3.518800	3.543890	3.543420	3.569040	3.588720	3.546890	3.556720	3.684230	3.595520	3.696080	3.655670	3.678030	3.593390	3.604420	3.598190	3.466540	3.462100	3.695360	3.462340	3.581110	3.582080	3.533630	3.628990	3.551670	3.575020	3.584210	3.571310	3.482420	3.406490	3.504520	3.563970	3.606540	3.777240	3.794210	3.669350	3.662160	3.534280	3.514240	3.586540	3.531370	3.416200	3.504160	3.411950	3.552780	3.427410	3.480250	3.511850	3.559540	3.777730	3.440130	3.591200	3.765850	3.876240	3.896810	3.841860	3.826140	4.169910	4.448120	4.505280	4.566690	4.465700	4.449260	4.457090	4.450320	4.414080	4.396910	4.400750	4.381500	4.402480	4.374830	4.315690	4.306710	4.267300	4.198800	4.161230	4.108390	4.066130	3.824240	3.880480	3.734070	3.658440	3.664850	3.470310	3.410310	3.409850	3.521510	3.430600	3.425010	3.417510	3.477240	3.541840	3.551300	3.557250	3.462710	3.449540	3.439950	3.425130	3.383760	3.443130	3.388850	3.430030	3.414730	3.388850	3.412010	3.435650	3.449500	3.398440	3.349460	3.490150	3.493150	3.577410	3.439000	3.516940	3.443850	3.606480	3.463600	3.416950	3.500860	3.312760	3.517110	3.456540	3.565420	3.436740	3.551080	3.470100	3.507330	3.499850	3.525530	3.464950	3.499610	3.493010	3.493060	3.504330	3.542300	3.546910	3.582140	3.482180	3.449130	3.411270	3.434350
0.024640	-0.010760	-0.019810	-0.052100	-0.103900	-0.017280	-0.020290	-0.048290	0.007780	-0.060910	-0.011810	-0.033840	-0.020710	-0.064390	-0.034120	-0.049030	0.008120	-0.012750	-0.010200	-0.058550	-0.054360	0.024910	0.000090	0.039080	-0.022540	-0.057260	-0.046900	-0.068340	-0.027720	-0.006430	-0.028360	-0.019580	-0.065010	-0.021050	-0.046510	-0.093000	-0.049570	-0.040610	-0.095190	-0.028420	-0.059690	-0.039890	-0.069430	-0.035680	-0.065410	-0.052300	0.006780	-0.031550	-0.074180	0.029920	-0.055100	-0.013680	-0.052500	-0.086020	-0.065140	-0.003820	-0.045470	-0.085260	-0.030330	0.035460	-0.031820	-0.080530	-0.029530	-0.080870	-0.101980	-0.004460	-0.022990	-0.007370	-0.030520	-0.083860	-0.072000	-0.025620	-0.000640	0.020750	-0.018790	0.000880	-0.044650	-0.047410	-0.102640	-0.175290	0.008700	-0.002260	-0.108920	-0.127160	-0.136340	-0.107500	-0.133170	-0.089090	-0.059240	-0.064320	-0.078100	-0.011260	-0.018320	-0.026840	-0.030870	-0.014510	-0.070940	-0.072780	-0.020100	-0.105000	-0.018830	-0.045110	-0.094770	-0.130800	-0.117120	-0.157270	-0.186030	-0.185930	-0.064970	-0.173610	-0.086640	-0.091460	-0.089130	-0.009980	-0.014890	0.003230	-0.042080	-0.067990	-0.043710	-0.026000	-0.053610	-0.007690	-0.039640	-0.029580	-0.023210	-0.058490	-0.001090	-0.050020	0.035640	-0.014970	0.005950	-0.037150	-0.019600	-0.033060	-0.039400	-0.018710	-0.002410	0.018650	-0.010650	-0.093310	-0.064500	-0.108330	-0.035130	-0.068340	-0.028570	-0.116420	-0.026540	-0.012360	-0.089830	-0.033710	-0.086680	-0.032540	-0.031190	-0.031100	-0.105260	-0.015240	-0.043060	-0.045810	-0.065600	0.007640	-0.048170	-0.044320	-0.089550	-0.076050	-0.087170	-0.059430	-0.113500	-0.024610	-0.021090	0.000750	-0.009670
-0.344370	-0.252880	-0.286980	-0.267630	-0.211310	-0.287340	-0.221820	-0.218840	-0.326610	-0.184310	-0.280420	-0.296410	-0.299580	-0.214330	-0.300920	-0.327770	-0.311810	-0.255430	-0.308140	-0.266720	-0.277780	-0.275380	-0.257350	-0.311080	-0.234660	-0.309160	-0.265590	-0.255690	-0.281750	-0.319050	-0.281110	-0.263990	-0.238850	-0.252550	-0.278240	-0.205630	-0.238350	-0.285100	-0.301020	-0.273130	-0.248500	-0.303860	-0.204020	-0.241910	-0.282660	-0.255540	-0.300510	-0.323760	-0.275080	-0.259400	-0.259900	-0.283220	-0.300530	-0.257960	-0.199380	-0.295310	-0.286910	-0.216610	-0.290370	-0.292660	-0.253010	-0.247720	-0.272610	-0.196260	-0.258630	-0.296980	-0.219650	-0.301740	-0.251900	-0.207060	-0.225850	-0.289160	-0.291150	-0.312770	-0.287960	-0.267170	-0.211390	-0.186450	-0.275550	-0.380380	-0.305200	-0.270260	-0.182400	-0.184170	-0.192930	-0.217950	-0.242120	-0.245490	-0.285100	-0.237310	-0.192820	-0.274720	-0.241590	-0.223960	-0.198610	-0.212860	-0.126000	-0.110830	-0.164870	-0.134730	-0.277590	-0.225530	-0.200280	-0.242780	-0.301950	-0.292270	-0.249550	-0.254100	-0.318400	-0.265730	-0.255450	-0.239470	-0.227900	-0.312260	-0.334830	-0.258400	-0.251620	-0.249310	-0.248110	-0.226010	-0.274380	-0.343610	-0.266310	-0.288540	-0.275360	-0.240270	-0.293540	-0.261880	-0.332830	-0.301420	-0.284180	-0.286150	-0.259610	-0.256360	-0.224120	-0.307490	-0.333900	-0.309460	-0.285230	-0.276710	-0.230220	-0.217760	-0.326220	-0.302450	-0.258710	-0.208420	-0.268280	-0.235380	-0.228880	-0.249620	-0.200050	-0.259400	-0.318330	-0.242380	-0.249570	-0.300530	-0.191480	-0.259170	-0.246300	-0.260090	-0.215510	-0.277840	-0.189210	-0.251150	-0.283940	-0.214010	-0.214840	-0.251490	-0.302270	-0.288610	-0.264580
-0.175010	-0.223760	-0.136280	-0.155720	-0.219020	-0.156030	-0.288070	-0.240580	-0.154340	-0.304540	-0.165440	-0.143930	-0.147930	-0.236620	-0.107070	-0.071880	-0.104230	-0.250450	-0.149860	-0.169460	-0.141830	-0.251860	-0.226360	-0.180350	-0.243550	-0.098820	-0.221760	-0.161630	-0.130230	-0.087660	-0.178460	-0.216930	-0.186930	-0.230210	-0.131960	-0.200430	-0.184090	-0.153610	-0.103000	-0.256520	-0.247720	-0.137050	-0.264210	-0.220570	-0.113380	-0.162650	-0.194520	-0.103200	-0.103340	-0.258050	-0.160280	-0.175610	-0.104430	-0.128700	-0.242080	-0.133920	-0.116980	-0.214480	-0.145090	-0.202440	-0.192870	-0.148020	-0.182320	-0.272830	-0.160100	-0.157100	-0.246330	-0.136160	-0.221860	-0.231370	-0.228450	-0.197550	-0.176620	-0.201080	-0.142360	-0.268390	-0.274660	-0.290470	-0.115130	0.051080	-0.173480	-0.209330	-0.215720	-0.148280	-0.162520	-0.132170	-0.150360	-0.240030	-0.113600	-0.144630	-0.168560	-0.095510	-0.130120	-0.152060	-0.168230	-0.156000	-0.258050	-0.308400	-0.227590	-0.242170	-0.057470	-0.143020	-0.252360	-0.224540	-0.152100	-0.203130	-0.263180	-0.198560	-0.179150	-0.147720	-0.221300	-0.195130	-0.198070	-0.160530	-0.115760	-0.247490	-0.183900	-0.172230	-0.225510	-0.298280	-0.182570	-0.067240	-0.164550	-0.116480	-0.175740	-0.223180	-0.160990	-0.209470	-0.173790	-0.139770	-0.266730	-0.168820	-0.242900	-0.267060	-0.301100	-0.147580	-0.086600	-0.149070	-0.231220	-0.099210	-0.206750	-0.181900	-0.079170	-0.095040	-0.241630	-0.203580	-0.207320	-0.279830	-0.176830	-0.246800	-0.242260	-0.200060	-0.063100	-0.257380	-0.159980	-0.157500	-0.289550	-0.178840	-0.173080	-0.221670	-0.249640	-0.131590	-0.282360	-0.214000	-0.098570	-0.196460	-0.169760	-0.207960	-0.122820	-0.172700	-0.213930
-0.015840	-0.085140	-0.190210	-0.119310	-0.055750	-0.117430	0.027590	-0.077810	-0.057850	-0.002040	-0.118680	-0.107710	-0.097630	-0.076090	-0.165340	-0.155470	-0.222100	-0.001050	-0.075830	-0.076360	-0.126070	0.002140	-0.054550	-0.102910	-0.079190	-0.143130	-0.024800	-0.096970	-0.158750	-0.173270	-0.078100	-0.037060	-0.129230	-0.009490	-0.147290	-0.104470	-0.103880	-0.084320	-0.121760	0.076340	0.061100	-0.113320	-0.020700	-0.072570	-0.164880	-0.127710	-0.043890	-0.158450	-0.214140	-0.052020	-0.163520	-0.072110	-0.155880	-0.159090	-0.085840	-0.127670	-0.189490	-0.066390	-0.136150	-0.074580	-0.106360	-0.143760	-0.091290	-0.004670	-0.063850	-0.098100	-0.061060	-0.151710	-0.071500	-0.073660	-0.038140	-0.029630	-0.117180	-0.039930	-0.161260	0.068830	-0.028060	-0.040400	-0.104650	-0.084510	-0.046220	-0.098610	-0.170280	-0.285580	-0.276560	-0.287610	-0.148070	0.012660	-0.170390	-0.194580	-0.187390	-0.267010	-0.304330	-0.293220	-0.310270	-0.336210	-0.239190	-0.156360	-0.258370	-0.215170	-0.413120	-0.372750	-0.155100	-0.154140	-0.193690	-0.029560	0.070330	-0.015730	0.006960	-0.052730	-0.025130	-0.072690	-0.088420	-0.065410	-0.112780	-0.012160	-0.086240	-0.149380	-0.041650	0.044760	-0.079780	-0.197850	-0.118960	-0.180390	-0.106180	-0.059370	-0.114320	-0.064660	-0.081060	-0.143730	0.065660	-0.119910	-0.004690	0.051930	0.085910	-0.094290	-0.179650	-0.125000	0.010730	-0.206400	-0.117510	-0.121730	-0.184240	-0.195270	-0.011370	-0.070150	-0.065010	0.037820	-0.129890	-0.001600	-0.040810	-0.062060	-0.241980	0.000050	-0.087420	-0.094560	-0.031090	-0.101950	-0.118340	-0.116990	-0.035450	-0.171450	-0.015590	-0.022750	-0.180510	-0.155120	-0.141790	-0.090740	-0.133600	-0.113100	-0.055740
-0.169480	0.009560	0.047370	-0.076510	-0.078550	-0.034680	-0.155870	-0.087610	-0.140210	-0.065260	-0.090220	-0.064700	-0.070340	-0.065110	-0.086040	-0.092290	0.056100	-0.159680	-0.139370	-0.126810	-0.049650	-0.126580	-0.084480	-0.072540	-0.050860	-0.081710	-0.105490	-0.160020	-0.095840	-0.125190	-0.104720	-0.111050	0.028320	-0.170380	-0.058500	-0.071440	-0.081580	-0.117640	-0.061520	-0.190390	-0.229310	-0.034870	-0.107190	-0.061960	-0.038700	-0.061290	-0.069300	-0.068020	-0.061890	-0.050410	-0.031030	-0.174690	-0.089430	-0.065390	-0.037610	-0.125520	-0.043170	-0.134790	-0.035780	-0.060390	-0.006030	-0.098310	-0.075490	-0.107420	-0.149600	-0.054530	-0.046010	-0.007530	-0.038690	-0.095550	-0.118890	-0.132740	-0.030120	-0.099320	-0.082570	-0.255840	-0.090570	-0.067510	-0.148620	-0.343230	-0.162220	-0.125950	-0.083220	-0.025790	-0.050030	-0.041180	-0.133400	-0.266020	-0.103170	-0.091940	-0.113050	-0.074190	-0.002350	0.009920	0.023050	0.031790	0.010090	-0.050940	0.020050	-0.104450	-0.037040	0.024500	-0.046480	-0.025640	-0.002630	-0.210090	-0.288760	-0.189030	-0.187800	-0.151910	-0.135750	-0.127070	-0.100890	-0.133240	-0.073370	-0.117760	-0.136660	0.043030	-0.098370	-0.197700	-0.078130	-0.091950	-0.124940	-0.051710	-0.055930	-0.057750	-0.070560	-0.065740	-0.047740	-0.067640	-0.174670	-0.004100	-0.149690	-0.175350	-0.223950	-0.072960	-0.011760	-0.017710	-0.123270	0.038810	0.015950	-0.025120	0.004480	0.033370	-0.084400	-0.123450	-0.086060	-0.209690	-0.036390	-0.136090	-0.139370	-0.107630	-0.019200	-0.137540	-0.115280	-0.068020	-0.064300	-0.037390	-0.045910	-0.009860	-0.112080	-0.024010	-0.051210	-0.114390	-0.030670	-0.010060	-0.065360	-0.063530	-0.092350	-0.032660	-0.094970
-0.130500	-0.337680	-0.275560	-0.138780	-0.170670	-0.218310	-0.116360	-0.107490	-0.152970	-0.282900	-0.144250	-0.221550	-0.139850	-0.172500	-0.065080	-0.052680	-0.244590	-0.207380	-0.175290	-0.101840	-0.217440	-0.223420	-0.169640	-0.204780	-0.278640	-0.117690	-0.262830	-0.054500	-0.143270	-0.073160	-0.214640	-0.280860	-0.290090	-0.065240	-0.197220	-0.145130	-0.196400	-0.141620	-0.148320	-0.168120	-0.100530	-0.244670	-0.173960	-0.186100	-0.138430	-0.074590	-0.228660	-0.184760	-0.066020	-0.220680	-0.162760	-0.085870	-0.128320	-0.178870	-0.241610	-0.086050	-0.180800	-0.155480	-0.261580	-0.231010	-0.291850	-0.126710	-0.178500	-0.181960	-0.003760	-0.133820	-0.199390	-0.226420	-0.283260	-0.156450	-0.179920	-0.121750	-0.256800	-0.214580	-0.164830	-0.088980	-0.275070	-0.252930	-0.139750	0.017110	-0.156100	-0.193680	-0.208800	-0.174610	-0.171880	-0.161230	-0.209380	-0.135070	-0.195730	-0.131320	-0.042930	-0.054740	-0.130910	-0.147540	-0.108840	-0.110280	-0.176750	-0.183670	-0.153940	-0.111090	-0.017930	-0.114170	-0.303230	-0.381490	-0.412320	-0.289530	-0.227590	-0.259410	-0.305290	-0.264940	-0.332060	-0.195510	-0.251450	-0.166740	-0.221920	-0.221270	-0.063640	-0.323870	-0.258680	-0.194280	-0.256740	-0.098240	-0.118340	-0.130130	-0.262740	-0.298400	-0.216270	-0.244130	-0.217450	-0.088420	-0.216720	-0.277910	-0.180230	-0.125780	-0.155380	-0.197370	-0.188360	-0.198480	-0.206520	-0.255950	-0.301620	-0.215320	-0.238220	-0.265850	-0.283430	-0.175600	-0.227020	-0.092790	-0.232010	-0.216380	-0.181300	-0.172870	-0.168070	-0.184890	-0.140810	-0.254050	-0.286810	-0.266880	-0.101400	-0.325410	-0.224260	-0.200450	-0.319090	-0.226500	-0.187060	-0.236300	-0.164210	-0.236640	-0.147870	-0.241100	-0.179240
-0.085590	0.073760	-0.077100	-0.208530	-0.088380	-0.031270	-0.065310	-0.179530	-0.073990	0.133060	-0.169780	0.032750	-0.062870	-0.128850	-0.231710	-0.217890	-0.095300	0.016390	-0.045100	-0.219540	0.005380	0.064870	-0.104630	-0.014290	-0.020440	-0.203330	-0.057540	-0.236110	-0.121740	-0.170810	-0.074210	0.112020	0.048760	-0.110740	0.041190	-0.109850	0.025390	-0.080760	-0.088170	-0.028700	-0.059370	-0.030360	-0.083650	-0.081210	-0.148680	-0.225250	-0.002820	-0.131800	-0.203050	-0.083780	-0.127370	-0.103810	-0.135180	-0.040530	-0.063630	-0.145460	-0.173670	-0.065280	-0.057510	0.014860	0.092590	-0.130560	-0.110180	0.016690	-0.166060	-0.045930	0.013070	-0.030570	-0.017450	-0.151890	-0.030210	-0.096180	0.053530	-0.095530	-0.172610	-0.164700	-0.021810	-0.053260	-0.029050	-0.111920	-0.065220	-0.123540	-0.070710	-0.149460	-0.192540	-0.190330	-0.114750	-0.189230	-0.117990	-0.187360	-0.224210	-0.264150	-0.222400	-0.217710	-0.266990	-0.280730	-0.162680	-0.082440	-0.171690	-0.105240	-0.335470	-0.347320	-0.097960	-0.118380	-0.114680	-0.195610	-0.213090	-0.203990	0.013090	-0.071180	0.035110	-0.160080	-0.003840	-0.102600	-0.103130	-0.002000	-0.220330	-0.061640	0.021670	-0.096290	-0.073160	-0.247870	-0.149020	-0.113700	0.047560	0.025090	-0.001690	-0.045810	-0.005590	-0.257460	0.061880	-0.089700	-0.099090	-0.085100	-0.005990	0.015680	-0.118310	-0.115310	-0.041970	-0.065430	-0.046120	-0.101560	-0.053330	-0.084870	-0.004050	-0.065980	-0.049550	-0.160870	-0.074220	-0.010840	0.009330	-0.072480	-0.191680	-0.144210	-0.130910	-0.001370	0.024850	0.056360	-0.124620	-0.000810	0.030170	-0.121850	0.038060	-0.022080	-0.116550	-0.086280	-0.119080	-0.051070	-0.085410	-0.089220	-0.115820
-0.123470	-0.231920	-0.080720	-0.045020	-0.046320	-0.073300	-0.108460	-0.010340	-0.128460	-0.208520	-0.019380	-0.262110	-0.113550	-0.059210	-0.058040	0.034750	-0.088610	-0.335460	-0.270700	0.011180	-0.162380	-0.215730	-0.032170	-0.209320	-0.302550	-0.045800	-0.175710	-0.076240	-0.249840	-0.260540	-0.210290	-0.411580	-0.123340	-0.029540	-0.292160	-0.103070	-0.334570	-0.138430	0.024770	-0.046130	-0.151070	-0.052890	-0.023720	-0.094630	-0.057810	0.054160	-0.155090	-0.203210	-0.106950	-0.112160	-0.101410	-0.265390	-0.139790	-0.270200	-0.158190	-0.233070	-0.182220	-0.310210	-0.220590	-0.189860	-0.233970	-0.187680	-0.025240	-0.165130	0.036840	-0.044500	-0.171450	-0.182560	-0.169430	-0.160480	-0.192220	-0.003070	-0.229680	-0.081600	-0.280730	-0.160360	-0.274560	-0.199480	-0.211180	-0.208510	-0.148620	-0.363790	-0.532680	-0.520960	-0.527390	-0.505690	-0.442770	-0.109970	-0.256670	-0.270720	-0.250540	-0.250140	-0.333090	-0.345560	-0.337510	-0.327170	-0.407910	-0.521870	-0.408980	-0.627140	-0.429290	-0.361330	-0.440720	-0.349090	-0.311300	-0.160300	-0.177740	-0.103850	-0.349350	-0.347900	-0.374700	-0.084110	-0.233920	-0.070270	-0.063470	-0.235950	-0.027310	-0.037800	-0.185440	-0.233500	-0.144300	-0.169260	-0.240840	-0.126740	-0.305370	-0.217840	-0.222350	-0.083000	-0.070510	0.083960	-0.294310	-0.036440	-0.106510	-0.024700	-0.266750	-0.162970	-0.053190	0.013420	-0.100790	-0.110960	-0.120090	-0.121330	-0.123450	-0.140010	-0.195070	-0.310880	-0.179750	-0.079030	-0.145950	-0.188240	-0.317880	-0.151950	-0.200680	-0.082880	-0.152220	-0.273660	-0.292790	-0.332190	-0.005590	-0.326450	-0.331230	-0.142430	-0.175190	-0.213030	-0.155100	-0.250630	-0.183560	-0.267760	-0.222300	-0.079810	-0.111610
-0.012020	0.003270	-0.085870	-0.096220	-0.039580	-0.095090	0.028760	-0.033710	-0.106570	-0.018440	-0.223620	0.061420	0.053970	-0.046700	-0.005240	-0.073790	-0.034590	0.046740	-0.039600	-0.178080	-0.026460	-0.022410	-0.156710	-0.007010	-0.003390	-0.091090	-0.162040	-0.129730	-0.049520	0.040470	-0.121520	0.051430	-0.008560	-0.108690	0.104290	-0.036790	0.067350	-0.056890	-0.057010	-0.154190	-0.022500	-0.160370	-0.152630	-0.003130	0.006850	-0.039280	0.014950	0.011620	0.054320	-0.054120	-0.000640	0.044940	-0.037990	0.091090	-0.055090	0.002720	-0.086430	0.073050	-0.069120	-0.027010	-0.014360	-0.003220	-0.198810	0.043690	-0.018510	-0.026750	0.047410	0.040860	-0.122590	-0.005940	-0.011420	-0.100550	0.060320	-0.149140	-0.043710	-0.097160	-0.053400	-0.103800	-0.058520	-0.156490	-0.199840	-0.069670	0.011440	0.018040	-0.010590	0.008870	-0.089480	-0.298240	-0.146260	-0.106860	-0.054350	-0.094610	-0.009250	0.019480	0.059050	0.015350	0.014170	0.059680	0.041300	0.092060	-0.015310	-0.031080	-0.075270	-0.177950	-0.193390	-0.355200	-0.278230	-0.324400	-0.125860	-0.039000	-0.139680	-0.250630	-0.166730	-0.156330	-0.229660	0.019650	-0.133320	-0.198140	-0.130580	-0.173480	-0.214060	-0.058110	0.016490	0.006900	0.037050	-0.063910	-0.027840	-0.127890	-0.034060	-0.129460	0.086000	-0.156610	-0.146050	-0.059620	0.041010	0.010290	-0.099870	-0.167640	-0.069090	-0.012170	-0.081450	-0.023170	-0.034740	0.004220	-0.067880	0.052140	-0.083040	-0.133580	-0.090380	-0.033970	0.050990	-0.074810	-0.067890	-0.174020	0.006600	-0.028770	-0.030410	0.105080	0.046890	-0.033790	0.012360	-0.037570	-0.112780	-0.000100	-0.016490	0.009700	-0.001660	-0.033860	0.067180	-0.164250	-0.118640
