3.326190	3.358860	3.338400	3.313300	3.314330	3.293710	3.380190	3.372850	3.330370	3.309070	3.331810	3.414910	3.423130	3.352260	3.332040	3.385070	3.340540	3.304540	3.468160	3.360120	3.299290	3.458790	3.258690	3.324530	3.437610	3.370460	3.600250	3.560680	3.487130	3.534980	4.031990	4.068030	4.022690	4.056060	4.006210	4.056700	3.967270	3.973790	3.948140	3.778590	3.567080	3.574220	3.553730	3.385680	3.330150	3.280760	3.281830	3.358940	3.370640	3.335350	3.325310	3.366670	3.325560	3.431630	3.329540	3.444780	3.441930	3.427390	3.356600	3.514050	3.517540	3.537910	3.533310	3.458870	3.506040	3.385600	3.348970
-0.019380	-0.080110	-0.070630	-0.034340	-0.048650	-0.033940	-0.067640	-0.047910	-0.005180	-0.016540	-0.058040	-0.105190	-0.123630	-0.040730	-0.003170	-0.045960	0.012900	-0.004470	-0.066970	-0.031150	-0.052080	-0.086600	-0.037790	-0.019560	-0.061410	-0.049980	-0.055170	-0.041490	-0.009210	-0.053010	-0.053690	-0.120160	-0.100410	-0.150840	-0.076390	-0.125580	-0.101610	-0.171270	-0.216950	-0.181070	-0.130140	-0.158290	-0.155870	-0.063270	-0.040590	0.014200	-0.063680	-0.085710	-0.033540	-0.008060	-0.039590	-0.077280	-0.031350	-0.068360	-0.005730	-0.094380	-0.078390	-0.027510	0.012120	-0.116900	-0.105450	-0.100560	-0.099720	-0.098230	-0.117280	-0.038390	-0.004240
-0.244940	-0.250200	-0.190340	-0.222320	-0.223820	-0.302850	-0.251070	-0.264820	-0.264090	-0.266110	-0.201310	-0.245280	-0.222050	-0.201580	-0.256840	-0.199700	-0.295400	-0.247550	-0.399120	-0.254360	-0.206160	-0.192080	-0.263270	-0.250630	-0.215820	-0.220590	-0.234420	-0.227700	-0.222510	-0.215420	-0.390460	-0.176490	-0.218450	-0.189140	-0.256440	-0.248850	-0.365930	-0.363340	-0.245690	-0.235790	-0.233430	-0.264840	-0.272930	-0.179970	-0.200150	-0.279170	-0.273750	-0.257180	-0.260330	-0.263340	-0.210310	-0.186640	-0.284130	-0.190310	-0.263090	-0.227720	-0.320630	-0.263450	-0.322990	-0.204960	-0.229480	-0.232260	-0.222480	-0.181610	-0.234470	-0.289970	-0.294570
-0.183920	-0.101660	-0.246700	-0.203970	-0.182670	-0.110430	-0.109080	-0.106620	-0.158710	-0.161840	-0.219010	-0.106350	-0.106000	-0.233610	-0.168720	-0.229630	-0.159360	-0.186380	0.058450	-0.136330	-0.250060	-0.155860	-0.136460	-0.159250	-0.117430	-0.140240	-0.091850	-0.138130	-0.180350	-0.143670	-0.014140	-0.174150	-0.110720	-0.135840	-0.054350	-0.096300	-0.072670	-0.068510	-0.211800	-0.245180	-0.203670	-0.052020	-0.019820	-0.209170	-0.202030	-0.162260	-0.114620	-0.101770	-0.141450	-0.149750	-0.231050	-0.238290	-0.098680	-0.174860	-0.159580	-0.160720	-0.031390	-0.173180	-0.173390	-0.228900	-0.146130	-0.172520	-0.182050	-0.284350	-0.147460	-0.102640	-0.124420
-0.040950	-0.139220	0.051090	-0.015540	-0.040770	-0.061860	-0.089300	-0.115060	-0.053980	-0.022790	0.010050	-0.055480	-0.102740	0.035950	-0.037830	0.003470	0.009510	-0.023640	-0.108040	-0.083870	0.052860	-0.092660	-0.066150	-0.025280	-0.141480	-0.096510	-0.248110	-0.179720	-0.144330	-0.216330	-0.082760	-0.104340	-0.202780	-0.173890	-0.189110	-0.115800	-0.062230	-0.071050	0.066690	0.079950	0.060940	-0.077130	-0.108600	-0.067920	-0.084880	-0.050370	-0.089960	-0.055160	-0.054920	-0.045140	0.015930	0.006310	-0.098200	-0.088360	-0.043590	-0.016930	-0.147820	-0.042900	0.010180	0.031930	-0.071310	-0.034710	-0.025320	0.061270	-0.042910	-0.105860	-0.105890
-0.115160	-0.071750	-0.206000	-0.111950	-0.107470	-0.129440	-0.112830	-0.101550	-0.142200	-0.172580	-0.159170	-0.149450	-0.121610	-0.200070	-0.150230	-0.183310	-0.220350	-0.165770	-0.247860	-0.105390	-0.196340	-0.107370	-0.133520	-0.175890	-0.070510	-0.123050	-0.059510	-0.073170	-0.077740	-0.056130	-0.125890	-0.130230	-0.062100	-0.110190	-0.098010	-0.150180	-0.142940	-0.079330	-0.189510	-0.246380	-0.227440	-0.238390	-0.184870	-0.121280	-0.108140	-0.148240	-0.114980	-0.209280	-0.121160	-0.175930	-0.153980	-0.135640	-0.118690	-0.070820	-0.110830	-0.150660	-0.066330	-0.105950	-0.082030	-0.149720	-0.095530	-0.108560	-0.102310	-0.133270	-0.118960	-0.099770	-0.070960
-0.236560	-0.179510	-0.156280	-0.211960	-0.177810	-0.180770	-0.137890	-0.160790	-0.139660	-0.124750	-0.139810	-0.163930	-0.109900	-0.108960	-0.134920	-0.135070	-0.105260	-0.079940	-0.046750	-0.199210	-0.174170	-0.079140	-0.150740	-0.056510	-0.086800	-0.066610	-0.139730	-0.169340	-0.185580	-0.166100	-0.132180	-0.176910	-0.228300	-0.182200	-0.111460	-0.120470	-0.247710	-0.318970	-0.286800	-0.247800	-0.246420	-0.098350	-0.086010	-0.151130	-0.148680	-0.165520	-0.146550	-0.036260	-0.146320	-0.042900	-0.198010	-0.182970	-0.058870	-0.083440	-0.171990	-0.093230	-0.129220	-0.144110	-0.270280	-0.216000	-0.161330	-0.137600	-0.163170	-0.229280	-0.191840	-0.181460	-0.234200
0.071210	-0.042910	0.033790	0.123070	-0.023230	-0.005110	0.002220	-0.053070	-0.062250	-0.093930	0.013360	0.079220	-0.080280	-0.008700	-0.053820	-0.053770	-0.072140	-0.100250	-0.099380	0.044790	-0.026520	-0.044670	-0.081120	-0.042370	-0.011020	-0.061610	-0.123980	-0.130390	-0.125520	-0.171840	-0.061470	-0.040730	-0.027300	-0.108240	-0.160300	-0.223090	-0.226510	-0.308120	-0.234510	-0.209710	-0.007120	-0.055300	-0.077270	-0.108840	-0.124470	-0.022610	-0.104970	-0.092220	0.019310	-0.145880	0.076320	0.047740	-0.145110	-0.037800	0.011250	-0.076400	-0.198400	-0.186370	-0.066260	-0.061310	-0.153830	-0.204610	-0.139600	-0.070010	-0.037130	-0.110260	-0.064200
-0.328550	-0.196900	-0.255390	-0.289080	-0.129820	-0.146990	-0.213400	-0.153090	-0.196750	-0.131260	-0.164490	-0.288530	-0.141570	-0.195820	-0.208310	-0.253280	-0.197850	-0.121860	-0.153950	-0.300600	-0.302520	-0.211330	-0.132720	-0.149770	-0.212240	-0.203360	-0.478680	-0.326790	-0.332140	-0.348490	0.029620	-0.447440	-0.518690	-0.448560	-0.246730	-0.101310	-0.169810	-0.019520	-0.109900	-0.183870	-0.262180	-0.219030	-0.052490	-0.182380	-0.214320	-0.258590	-0.072660	-0.226270	-0.193310	-0.117960	-0.288500	-0.228990	-0.076620	-0.137640	-0.211430	-0.138870	-0.068970	-0.080520	-0.201100	-0.246440	-0.123370	-0.085030	-0.151570	-0.203170	-0.240990	-0.201020	-0.218590
0.002550	-0.010450	-0.043040	0.063480	-0.110900	-0.083420	0.043350	-0.132870	-0.085750	-0.159360	-0.049640	0.028960	-0.030600	-0.044180	-0.034710	-0.062330	-0.128250	-0.050590	-0.139880	-0.040160	-0.018600	0.107430	-0.183430	-0.012420	0.082010	0.047710	0.006670	-0.112870	-0.142070	-0.111980	-0.094830	-0.027900	-0.026580	-0.076400	-0.108310	-0.212160	-0.143210	-0.210190	-0.181570	-0.222070	-0.170040	-0.187020	-0.233850	-0.171130	-0.098410	-0.072940	-0.137130	0.036360	0.010250	-0.024180	-0.015900	0.024550	0.014550	0.086300	-0.051530	0.047100	-0.045140	-0.077190	-0.026210	-0.029710	-0.042770	0.014610	0.058840	0.013400	0.045850	-0.112690	-0.120050
