3.348100	3.505590	3.449670	3.475930	3.467760	3.517250	3.392720	3.556550	3.502910	3.519520	3.474530	3.461140	3.470120	3.446260	3.339380	3.415950	3.348830	3.298300	3.247350	3.245540	3.389590	3.237620	3.229670	3.165860	3.223330	3.260880	3.269660	3.200710	3.332430	3.359500	3.472950	3.484980	3.626950	3.743560	3.771080	3.752670	3.770890	3.769440	3.747520	3.759370	3.777940	3.715550	3.318310	3.250350	3.253640	3.190830	3.369930	3.623070	3.610720	3.589210	3.546410	3.428690	3.205350	3.114000	3.154040	3.170080	3.230920	3.266950	3.286420	3.132190
0.037550	-0.045530	-0.019330	-0.043860	-0.010220	-0.048640	0.025560	-0.044980	-0.027880	-0.054480	-0.042160	0.020160	0.004800	-0.031470	-0.000660	-0.033420	-0.026440	0.055800	0.025040	0.006230	-0.077380	-0.038230	-0.022180	-0.006240	-0.048330	-0.030080	-0.020360	-0.023810	-0.069030	-0.094920	-0.079430	0.002020	-0.072260	-0.009270	-0.012460	0.003830	-0.004840	-0.016320	0.002950	-0.016430	-0.032720	-0.011550	-0.001520	0.050650	-0.037340	-0.011940	-0.083140	-0.292220	-0.270740	-0.280440	-0.239570	-0.145100	-0.044680	-0.022570	-0.050900	-0.009030	-0.005000	-0.002240	-0.077300	-0.000380
-0.262650	-0.145530	-0.215140	-0.166460	-0.221850	-0.154840	-0.227730	-0.103080	-0.124350	-0.133940	-0.133040	-0.204430	-0.211550	-0.136830	-0.193630	-0.150990	-0.180350	-0.251060	-0.210610	-0.194300	-0.152260	-0.171890	-0.233730	-0.220120	-0.221430	-0.206310	-0.232680	-0.223080	-0.193710	-0.162550	-0.167500	-0.202550	-0.143260	-0.153420	-0.189020	-0.203800	-0.190850	-0.194470	-0.203190	-0.197170	-0.156500	-0.224190	-0.168900	-0.210630	-0.135820	-0.200550	-0.260710	-0.222600	-0.277320	-0.265120	-0.205600	-0.252920	-0.242080	-0.206620	-0.128930	-0.263330	-0.236830	-0.236630	-0.162130	-0.197830
-0.058930	-0.194270	-0.085170	-0.155790	-0.081000	-0.187480	-0.125950	-0.269310	-0.244230	-0.201040	-0.213800	-0.151890	-0.123340	-0.231500	-0.168530	-0.202950	-0.164520	-0.119130	-0.171320	-0.189380	-0.140940	-0.170630	-0.059470	-0.146380	-0.104150	-0.147030	-0.083130	-0.149970	-0.160700	-0.247090	-0.128620	-0.102580	-0.162410	-0.188050	-0.122750	-0.134060	-0.155420	-0.169660	-0.132840	-0.135100	-0.157910	-0.051760	-0.190640	-0.148250	-0.249890	-0.165430	-0.071670	-0.014670	0.016780	0.009540	-0.107990	-0.055240	-0.153450	-0.172830	-0.256070	-0.046280	-0.076050	-0.109940	-0.172340	-0.204040
-0.217540	-0.077960	-0.183180	-0.120700	-0.195790	-0.079290	-0.125960	-0.061440	-0.066480	-0.085530	-0.075750	-0.121330	-0.144920	-0.070290	-0.105080	-0.088230	-0.103890	-0.143880	-0.076110	-0.079340	-0.157020	-0.086080	-0.210010	-0.069950	-0.118160	-0.078500	-0.159210	-0.068100	-0.098350	0.009970	-0.180640	-0.236830	-0.157650	-0.130110	-0.193950	-0.144310	-0.113480	-0.058660	-0.156870	-0.131070	-0.163750	-0.263650	-0.115450	-0.187770	-0.019370	-0.094660	-0.075720	-0.009910	0.010070	-0.011680	0.054600	-0.065020	0.034950	-0.029430	-0.033460	-0.206750	-0.221800	-0.190260	-0.111460	-0.048250
-0.013470	-0.098010	-0.058040	-0.074730	-0.024410	-0.079890	-0.058800	-0.010670	-0.036470	-0.077350	-0.066280	-0.045210	-0.048960	-0.034260	-0.053870	-0.047550	-0.044520	-0.031110	-0.103690	-0.037680	-0.037540	-0.072670	-0.019520	-0.116980	-0.059260	-0.119010	-0.077340	-0.092540	-0.027830	-0.049090	0.017920	0.051080	-0.011750	-0.002930	0.023050	-0.043730	-0.075830	-0.105130	0.009860	-0.050880	-0.020920	0.018560	-0.050650	0.015730	-0.079980	-0.069070	-0.112350	-0.255770	-0.243000	-0.228690	-0.232950	-0.172190	-0.217280	-0.130660	-0.083360	-0.039460	0.027010	0.017000	-0.027660	-0.059480
-0.121630	-0.068350	0.005690	-0.028180	-0.008730	-0.089500	-0.082050	-0.119840	-0.110900	-0.089160	-0.104130	-0.099470	-0.088230	-0.099230	-0.064860	-0.100630	-0.155780	-0.058330	-0.032620	-0.137910	-0.101020	-0.147250	-0.115600	-0.083630	-0.146590	-0.114090	-0.057340	-0.129780	-0.169040	-0.210520	-0.124280	-0.113290	-0.150900	-0.176160	-0.151800	-0.079880	-0.054020	-0.102030	-0.146010	-0.116720	-0.114040	-0.077470	-0.144050	-0.120560	-0.201010	-0.163210	-0.262370	-0.150050	-0.226900	-0.167340	-0.222590	-0.142650	-0.086160	-0.181650	-0.206810	-0.086810	-0.097350	-0.075910	-0.098820	-0.143970
-0.035720	0.016690	-0.133150	-0.046150	-0.103740	0.022730	-0.019260	0.025530	0.011610	0.007680	0.001950	-0.021370	-0.019700	0.003140	-0.090700	-0.009380	-0.003620	-0.083960	-0.115730	-0.051280	-0.069520	0.056240	-0.074400	-0.092960	0.017930	-0.042100	-0.150310	-0.134470	-0.153600	-0.126020	-0.187870	-0.147330	-0.115610	0.050280	-0.038000	-0.090870	-0.115120	-0.035160	-0.039840	-0.038840	-0.007320	-0.138090	-0.064610	-0.138190	0.041300	-0.081030	0.091260	-0.028490	0.093650	-0.043710	0.080040	-0.098070	-0.055490	0.071290	0.014970	-0.159870	-0.219930	-0.208270	-0.052640	-0.078060
-0.307650	-0.301000	-0.125490	-0.205140	-0.121440	-0.244510	-0.210140	-0.153210	-0.196540	-0.272950	-0.256690	-0.211920	-0.242530	-0.146150	-0.122890	-0.172260	-0.223380	-0.102780	-0.095700	-0.127000	-0.235590	-0.317690	-0.251690	-0.194140	-0.264990	-0.335080	-0.178550	-0.104480	-0.170280	-0.185610	-0.117310	-0.182700	-0.162400	-0.331090	-0.216460	-0.140280	-0.108110	-0.126240	-0.126080	-0.195370	-0.301140	-0.157320	-0.285640	-0.221200	-0.264410	-0.208390	-0.254390	-0.047700	-0.176010	-0.005130	-0.148200	-0.042560	-0.137760	-0.319090	-0.264490	-0.176840	-0.032820	-0.012730	-0.132260	-0.147110
0.087830	0.141340	0.055790	0.135870	0.111960	0.114770	0.038950	0.128380	0.108880	0.103650	0.101690	0.050820	0.077380	0.100310	0.089040	0.078490	0.012190	0.050730	-0.014200	0.034110	0.081470	0.098550	0.036680	-0.054620	0.102750	0.069550	-0.009840	-0.145210	0.015040	0.057820	0.013630	0.087370	-0.069000	0.112580	0.015830	-0.022510	-0.059990	-0.088120	-0.033690	-0.036000	0.114150	0.031460	-0.010400	0.042210	-0.018160	-0.118520	-0.179250	-0.278350	-0.163660	-0.219100	-0.150460	-0.212550	-0.081230	-0.028930	-0.067400	-0.010620	-0.066120	0.041130	0.132280	0.008670
