1.947230	1.947230	1.947230	1.947230	1.947230	1.947230	1.947230	1.947230	1.947230	1.947230	1.946430	2.131100	2.182830	2.178350	2.317800	2.377320	2.435060	2.449620	2.506990	2.441050	2.484730	2.543540	2.742920	2.943500	2.891480	2.966300	2.846370	2.820880	2.788630	2.829430	2.767600	2.807550	2.790320	2.816250	2.877470	2.800500	2.704790	2.732150	2.758080	2.731130	2.731750	2.706900	2.746060	2.755790	2.626200	2.739090	2.707090	2.647320	2.671060	2.684110	2.666540	2.592940	2.623280	2.633820	2.659160	2.661760	2.663630	2.677360	2.649650	2.731570	2.697570	2.669430	2.712080	2.754310	2.679360	2.788440	2.737430	2.653320	2.708920	2.738260	2.695040	2.644000	2.641490	2.594610	2.600260	2.642020	2.598770	2.789630	3.435290	3.939300	4.090290	4.135260	4.092520	4.144470	4.074070	4.101300	4.095540	4.040750	4.000660	3.599190	3.352770	3.217310	3.105910	3.334560	3.534200	3.640890	3.513870	3.474150	3.369630	3.144470	2.931790	2.864950	2.822040	2.704450	2.765920	2.756730	2.694040	2.667270	2.676000	2.623000	2.630100	2.585280	2.663350	2.708560	2.719330	2.705890	2.652000	2.606960	2.655180	2.621400	2.615710	2.561280	2.577740	2.535790	2.505880	2.511970	2.477020	2.467160	2.528650	2.558110	2.557520	2.565250	2.489400	2.566060	2.493620	2.530320	2.539620	2.561120	2.498180	2.468380	2.548910	2.577040	2.457310	2.470210	2.531520	2.909220	2.683690	2.533720	2.519920	2.601810	2.568150	2.594360	2.550270	2.635170	2.486090	2.518060	2.499150	2.457470	2.501940	2.454740	2.538590	2.470280	2.519010
0.171250	0.171250	0.171250	0.171250	0.171250	0.171250	0.171250	0.171250	0.171250	0.171250	0.172030	-0.003870	-0.042730	-0.037270	-0.097640	-0.123640	-0.140380	-0.125900	-0.169000	-0.121900	-0.130070	-0.143850	-0.081080	-0.095640	-0.124500	-0.109170	-0.096790	-0.105700	-0.090370	-0.110430	-0.147260	-0.073390	-0.139350	-0.066530	-0.110810	-0.058300	-0.075000	-0.046930	-0.113020	-0.115500	-0.123450	-0.087430	-0.145330	-0.155520	-0.082650	-0.187380	-0.137190	-0.103550	-0.166510	-0.135870	-0.158730	-0.119310	-0.113840	-0.124250	-0.112530	-0.103080	-0.075440	-0.120950	-0.119500	-0.148770	-0.182470	-0.159530	-0.150880	-0.077490	-0.101710	-0.106420	-0.128040	-0.056530	-0.114930	-0.147390	-0.120270	-0.093000	-0.138830	-0.135360	-0.123120	-0.115050	-0.093710	-0.176720	-0.035990	0.114460	0.058170	0.042790	0.060780	-0.013750	0.040640	0.030820	0.021750	0.072250	-0.002180	0.052900	-0.027070	0.038240	0.009590	-0.202400	-0.309580	-0.335250	-0.295210	-0.334780	-0.239240	-0.170720	-0.137630	-0.119160	-0.087690	-0.035740	-0.085350	-0.116660	-0.106560	-0.081390	-0.124730	-0.080220	-0.093810	-0.078810	-0.141750	-0.132600	-0.117760	-0.122930	-0.113350	-0.092660	-0.141100	-0.146930	-0.132160	-0.104280	-0.114430	-0.129350	-0.146950	-0.119180	-0.114510	-0.103340	-0.144340	-0.128670	-0.151750	-0.139530	-0.102960	-0.163250	-0.089600	-0.148790	-0.130810	-0.156060	-0.136370	-0.096760	-0.152190	-0.155750	-0.085280	-0.099670	-0.119900	-0.172950	-0.142320	-0.113450	-0.106710	-0.162230	-0.097860	-0.089730	-0.126700	-0.123750	-0.097990	-0.123490	-0.095440	-0.101350	-0.114440	-0.073430	-0.148910	-0.126160	-0.142850
-0.557180	-0.557180	-0.557180	-0.557180	-0.557180	-0.557180	-0.557180	-0.557180	-0.557180	-0.557180	-0.558230	-0.324150	-0.299920	-0.272820	-0.236750	-0.219020	-0.271380	-0.293840	-0.187860	-0.281870	-0.274770	-0.230260	-0.269360	-0.315870	-0.238830	-0.291970	-0.278770	-0.261590	-0.254730	-0.279610	-0.196360	-0.209580	-0.253710	-0.272260	-0.225110	-0.267230	-0.267470	-0.264640	-0.270040	-0.277250	-0.235130	-0.273660	-0.249680	-0.241920	-0.309050	-0.214170	-0.250430	-0.279260	-0.257220	-0.270310	-0.282520	-0.292370	-0.308760	-0.283060	-0.258200	-0.292470	-0.273930	-0.226780	-0.281950	-0.234420	-0.213230	-0.250940	-0.222100	-0.284250	-0.283850	-0.217980	-0.208440	-0.275900	-0.237600	-0.240460	-0.262930	-0.265820	-0.261020	-0.257240	-0.267080	-0.267810	-0.294280	-0.185630	-0.203880	-0.245270	-0.221570	-0.226760	-0.245890	-0.121000	-0.200600	-0.229110	-0.200100	-0.217450	-0.183950	-0.220840	-0.151570	-0.238840	-0.247230	-0.297470	-0.270290	-0.288550	-0.306850	-0.276800	-0.337540	-0.344710	-0.326260	-0.281540	-0.251310	-0.265370	-0.246910	-0.204940	-0.217770	-0.226120	-0.213830	-0.247650	-0.226210	-0.313470	-0.240750	-0.231050	-0.248690	-0.225270	-0.198870	-0.205990	-0.204670	-0.220120	-0.242430	-0.259250	-0.254960	-0.229580	-0.252480	-0.270430	-0.278990	-0.282120	-0.245270	-0.247580	-0.240750	-0.247520	-0.291870	-0.209960	-0.296070	-0.263450	-0.247620	-0.241120	-0.240000	-0.303960	-0.256250	-0.250330	-0.304560	-0.281120	-0.266870	-0.287990	-0.268560	-0.297200	-0.292010	-0.201170	-0.280330	-0.249230	-0.214980	-0.257830	-0.274140	-0.248390	-0.296570	-0.269970	-0.235850	-0.314990	-0.275770	-0.277230	-0.239940
0.156800	0.156800	0.156800	0.156800	0.156800	0.156800	0.156800	0.156800	0.156800	0.156800	0.157860	-0.084600	-0.073000	-0.154970	-0.155090	-0.161990	-0.049940	-0.027530	-0.168360	-0.071340	-0.067810	-0.151590	-0.155110	-0.050760	-0.192040	-0.116560	-0.108510	-0.129330	-0.172850	-0.052510	-0.191330	-0.231340	-0.090040	-0.104420	-0.136720	-0.126990	-0.143840	-0.138360	-0.064000	-0.072940	-0.119670	-0.127200	-0.078840	-0.085980	-0.083530	-0.101620	-0.098820	-0.089610	-0.106920	-0.107380	-0.067730	-0.135580	-0.026120	-0.088300	-0.113580	-0.072300	-0.136640	-0.191550	-0.101930	-0.106250	-0.175750	-0.096910	-0.130310	-0.045160	-0.080740	-0.162080	-0.160040	-0.121460	-0.146860	-0.085010	-0.078830	-0.107810	-0.051390	-0.092050	-0.072490	-0.069440	-0.036210	-0.144100	-0.202490	-0.192670	-0.157000	-0.119840	-0.099850	-0.226710	-0.129220	-0.081300	-0.170100	-0.203650	-0.185910	-0.187790	-0.186160	-0.112760	-0.112020	-0.041510	-0.046540	-0.063150	-0.023440	-0.074300	-0.006870	-0.002770	-0.083900	-0.119470	-0.158850	-0.166170	-0.119210	-0.132230	-0.161740	-0.163300	-0.150600	-0.160950	-0.197460	-0.034890	-0.101200	-0.112720	-0.114220	-0.135740	-0.202100	-0.219490	-0.138640	-0.128050	-0.095190	-0.121490	-0.095620	-0.159340	-0.130020	-0.087960	-0.126010	-0.118410	-0.112630	-0.132110	-0.133600	-0.142280	-0.082220	-0.153100	-0.080670	-0.087330	-0.134740	-0.090730	-0.168470	-0.066310	-0.076260	-0.078800	-0.065130	-0.102660	-0.105260	-0.011350	-0.069860	-0.074440	-0.089520	-0.139010	-0.069200	-0.145260	-0.191960	-0.066040	-0.116590	-0.105130	-0.064040	-0.115800	-0.167260	-0.062010	-0.031390	-0.093280	-0.129650
-0.192780	-0.192780	-0.192780	-0.192780	-0.192780	-0.192780	-0.192780	-0.192780	-0.192780	-0.192780	-0.193620	0.021670	-0.022720	0.099030	0.064290	0.059270	-0.052980	-0.061720	0.050560	-0.014790	-0.019650	0.084810	0.034930	-0.086810	0.067490	-0.029830	-0.020160	0.004170	0.092160	-0.093490	0.073090	0.126670	-0.039930	-0.003250	-0.006380	-0.036900	0.028290	0.030450	-0.049830	-0.022590	0.022900	0.074310	-0.038740	-0.030680	0.031490	-0.019100	0.008460	0.008910	0.060320	0.065730	0.000570	0.126210	-0.079970	0.029410	-0.000140	-0.010020	0.062310	0.127130	0.040000	-0.016070	0.101320	0.017090	0.010680	-0.102770	-0.010970	0.023700	0.038460	0.005960	0.069950	-0.038810	-0.025600	0.001210	-0.072790	0.019740	-0.029600	-0.043950	-0.087040	0.015930	0.000700	-0.066620	-0.140210	-0.179080	-0.195670	-0.130600	-0.235870	-0.251850	-0.112510	-0.079260	-0.101650	-0.111060	-0.135110	-0.165800	-0.135560	0.097040	0.125000	0.185240	0.113890	0.150610	0.040550	-0.035300	0.059830	0.015210	0.037430	0.058360	-0.008390	-0.039440	0.026990	0.017600	0.006540	0.077760	0.119300	-0.042890	-0.022360	-0.012510	-0.026810	0.015480	0.098740	0.126750	0.002730	0.027960	-0.047200	0.049420	-0.017600	0.092260	0.066350	0.011730	0.105840	0.077810	-0.000810	0.042580	0.080980	0.109320	0.034640	0.075710	0.024750	0.030190	0.045990	-0.020810	0.127530	-0.014830	-0.025990	-0.016790	0.005690	0.052100	0.029750	-0.074720	-0.039270	0.016600	0.039230	0.028440	-0.030880	0.024030	0.107180	-0.092030	0.068730	-0.014400	-0.007840	0.051570	0.114920	0.005010	-0.080940	0.041470	0.043140
-0.111510	-0.111510	-0.111510	-0.111510	-0.111510	-0.111510	-0.111510	-0.111510	-0.111510	-0.111510	-0.111020	-0.277520	-0.216410	-0.324610	-0.235630	-0.197740	-0.136640	-0.135860	-0.186920	-0.156020	-0.159170	-0.251380	-0.131540	-0.036150	-0.119940	-0.037540	-0.072650	-0.096480	-0.246400	-0.075750	-0.166590	-0.268950	-0.081700	-0.207970	-0.151560	-0.092550	-0.159800	-0.179530	-0.152710	-0.102530	-0.231880	-0.247980	-0.119800	-0.133030	-0.195900	-0.154200	-0.165650	-0.163640	-0.186490	-0.242340	-0.148640	-0.268550	-0.079090	-0.192940	-0.121520	-0.160510	-0.202160	-0.248240	-0.169960	-0.119970	-0.213460	-0.180840	-0.158090	-0.135290	-0.144560	-0.162980	-0.190200	-0.133180	-0.256820	-0.109970	-0.148330	-0.156660	-0.100620	-0.192030	-0.099990	-0.142320	-0.081210	-0.172330	-0.106350	-0.128430	-0.030520	-0.016780	-0.011920	-0.007520	0.063930	0.057340	-0.031310	-0.009670	-0.035690	0.026270	-0.024950	-0.014300	0.000230	-0.283890	-0.280440	-0.289100	-0.233230	-0.214780	-0.152270	-0.086200	-0.120770	-0.083950	-0.141460	-0.158390	-0.151800	-0.118180	-0.167290	-0.126550	-0.142420	-0.249980	-0.301940	-0.192640	-0.133000	-0.217230	-0.159180	-0.165350	-0.244520	-0.260790	-0.151530	-0.217090	-0.108550	-0.228250	-0.153050	-0.278050	-0.175440	-0.165230	-0.274970	-0.266180	-0.140240	-0.182740	-0.235430	-0.286790	-0.219760	-0.227360	-0.225900	-0.226530	-0.171200	-0.113680	-0.284050	-0.123940	-0.082390	-0.156090	-0.193990	-0.212640	-0.181040	-0.081990	-0.087700	-0.160990	-0.196650	-0.185370	-0.163430	-0.129030	-0.227510	-0.104410	-0.237100	-0.100050	-0.183410	-0.206820	-0.282030	-0.193840	-0.108450	-0.221280	-0.173360
-0.107050	-0.107050	-0.107050	-0.107050	-0.107050	-0.107050	-0.107050	-0.107050	-0.107050	-0.107050	-0.107140	0.001170	-0.051070	-0.000910	-0.088490	-0.146920	-0.138730	-0.103190	-0.178230	-0.184630	-0.164390	-0.139690	-0.185280	-0.166710	-0.164130	-0.109090	-0.175140	-0.189660	-0.037910	-0.171040	-0.140840	-0.100810	-0.245800	-0.064020	-0.098780	-0.106840	-0.131140	-0.100440	-0.048910	-0.216850	-0.026530	-0.123090	-0.187820	-0.182980	-0.142390	-0.132490	-0.148980	-0.151540	-0.181500	-0.113820	-0.149330	-0.134590	-0.218700	-0.177810	-0.258130	-0.107820	-0.164390	-0.124290	-0.175860	-0.236850	-0.245220	-0.173750	-0.176100	-0.126720	-0.203250	-0.203350	-0.124120	-0.217600	-0.066210	-0.155040	-0.109780	-0.144410	-0.159300	-0.083990	-0.173690	-0.088820	-0.175680	-0.055960	-0.242380	-0.004130	-0.057120	-0.048740	-0.025820	-0.059540	-0.038590	-0.036920	-0.070510	-0.113870	-0.112740	-0.238100	-0.052770	-0.094550	-0.123310	-0.105820	-0.169320	-0.164930	-0.201280	-0.248590	-0.184550	-0.104490	-0.166610	-0.131930	-0.093630	-0.132730	-0.045590	-0.140470	-0.102770	-0.223880	-0.168350	-0.075010	-0.053350	-0.098700	-0.185960	0.005110	-0.061670	-0.117850	-0.081400	-0.090570	-0.084540	-0.041500	-0.211100	-0.105590	-0.153680	-0.078180	-0.221410	-0.140850	-0.097380	-0.092440	-0.234500	-0.190270	-0.150110	-0.084910	-0.149030	-0.138240	-0.103990	-0.055860	-0.202720	-0.191720	-0.067380	-0.202480	-0.270870	-0.118240	-0.093370	-0.124940	-0.192440	-0.122580	-0.133590	-0.193960	-0.158110	-0.117400	-0.078120	-0.186260	-0.170780	-0.133590	-0.121600	-0.275770	-0.113290	-0.141900	-0.062820	-0.151030	-0.181110	-0.126820	-0.165950
-0.053080	-0.053080	-0.053080	-0.053080	-0.053080	-0.053080	-0.053080	-0.053080	-0.053080	-0.053080	-0.053330	-0.105800	-0.087230	-0.061140	-0.022920	0.032990	-0.092070	-0.113170	0.051270	-0.032270	-0.064560	0.014810	-0.026710	-0.188310	0.077280	0.010530	0.049130	0.109190	-0.078480	-0.056830	-0.012540	0.000320	0.101810	-0.074470	-0.035390	-0.007560	0.044000	0.002360	-0.153300	0.091320	-0.118230	-0.022170	-0.027230	-0.044650	-0.011000	-0.079980	-0.035140	-0.045980	0.034580	-0.064040	-0.109460	-0.050340	-0.069740	-0.021060	0.088730	-0.137970	-0.016370	-0.022060	0.001470	0.052350	0.050660	-0.028010	-0.047320	-0.101930	0.027460	0.004280	0.033870	0.058800	-0.064560	-0.028630	0.009510	0.028010	-0.008130	-0.062710	0.028690	-0.088780	0.048090	-0.070300	0.045600	-0.128690	-0.096070	-0.063550	-0.075380	-0.029440	-0.160000	-0.149780	-0.009440	0.009860	-0.027490	0.051690	-0.137320	-0.048220	-0.103100	0.041140	0.041360	0.153730	0.104600	0.114800	-0.022240	-0.074200	0.023930	0.070240	0.072050	0.031470	-0.067120	-0.035340	-0.001870	0.122200	-0.010680	-0.050790	-0.071560	-0.056680	0.085150	-0.151250	-0.043190	-0.028540	0.001930	0.095810	0.003810	-0.070800	0.059270	-0.007150	0.033640	-0.065580	0.068930	-0.006950	-0.012670	-0.054480	0.095800	0.113260	0.006040	-0.055360	0.054610	0.062260	-0.021790	-0.117390	0.087360	0.079390	-0.039520	0.071130	0.159870	-0.073830	-0.034060	0.064380	0.073440	0.056220	-0.002110	0.043330	0.055590	0.016230	-0.085000	0.073220	0.083590	-0.058920	0.030600	0.121740	-0.052530	0.048450	-0.044130	0.023220	-0.045000	-0.045320	-0.001840
-0.147020	-0.147020	-0.147020	-0.147020	-0.147020	-0.147020	-0.147020	-0.147020	-0.147020	-0.147020	-0.146510	-0.143370	-0.121000	-0.173290	-0.106180	-0.107590	0.015510	0.068390	-0.126250	-0.052050	-0.002060	-0.112910	-0.069220	0.098730	0.013330	0.106790	0.017270	-0.079420	-0.007550	-0.009120	0.006510	-0.137500	-0.161370	-0.080070	-0.062290	0.112550	-0.022400	-0.034540	0.100780	-0.124380	-0.010570	-0.155260	-0.073480	-0.017750	-0.052650	0.040320	-0.087520	-0.041480	-0.114080	-0.065900	0.100540	-0.135110	-0.040450	-0.092610	-0.203730	0.022940	-0.119680	-0.120860	-0.046410	-0.137750	-0.182680	-0.108780	-0.018150	-0.103480	-0.097560	-0.106390	-0.100310	-0.128840	-0.015030	0.074230	-0.035230	-0.031500	0.015220	0.024850	0.015550	0.057270	-0.057450	0.060810	-0.162710	-0.245090	-0.188000	-0.231930	-0.216400	-0.273690	-0.122620	-0.096910	-0.194080	-0.184510	-0.186880	-0.219640	-0.103610	-0.201470	0.058060	0.014640	0.029050	-0.013230	-0.015480	-0.097970	0.050690	0.133510	0.023220	0.067900	0.041770	-0.030510	0.027620	-0.042530	-0.000690	-0.159510	-0.014330	-0.037100	-0.090320	-0.055600	-0.097040	0.052020	0.092170	0.004420	-0.068540	-0.155530	-0.014420	-0.023770	-0.143470	-0.050150	-0.054760	-0.084650	-0.120520	0.015360	-0.095880	-0.104560	-0.136680	-0.127150	-0.098300	-0.048740	-0.103060	-0.109140	-0.109280	0.070230	-0.130940	-0.080340	-0.052170	-0.054610	-0.158450	-0.000480	-0.009850	-0.087870	-0.127710	0.088340	0.142000	-0.076050	-0.112810	-0.092780	0.005250	-0.102310	-0.173810	0.028750	-0.085450	-0.183650	-0.007110	-0.102640	-0.031100	-0.105440	-0.023680	-0.045820	-0.042310
-0.078980	-0.078980	-0.078980	-0.078980	-0.078980	-0.078980	-0.078980	-0.078980	-0.078980	-0.078980	-0.079530	-0.044850	-0.083400	-0.026760	-0.067120	-0.094110	-0.181470	-0.149860	-0.078060	-0.179350	-0.214280	-0.116190	-0.049990	-0.100590	-0.078300	-0.001290	-0.049280	0.060630	-0.050630	-0.128680	-0.116730	-0.107720	-0.004070	-0.073270	-0.023490	-0.153190	-0.051130	-0.112030	-0.149080	-0.008950	-0.081160	-0.086610	-0.083020	-0.194470	-0.088310	-0.185350	-0.056730	-0.127440	-0.016580	-0.110050	-0.201310	-0.003680	-0.158620	-0.154480	-0.069040	-0.138300	-0.096670	-0.023650	-0.088850	-0.126080	-0.129720	-0.111780	-0.202810	-0.184970	-0.155670	-0.243040	-0.034490	-0.108430	-0.170370	-0.180200	-0.016260	-0.098180	-0.144260	-0.140420	-0.129880	-0.153880	-0.049090	-0.080440	-0.162770	0.055000	0.073110	0.113770	0.118500	0.188070	0.135700	0.097320	0.126620	0.186960	0.102140	0.081600	0.063350	0.098290	-0.147060	-0.086510	-0.112500	0.014780	0.014850	0.022140	-0.074360	-0.038620	0.052400	0.008540	-0.033670	-0.053690	-0.055930	-0.144880	-0.124970	-0.076750	-0.183190	-0.138780	-0.109310	-0.153140	-0.069150	-0.128770	-0.149160	-0.115730	-0.095300	0.005960	-0.044860	-0.054680	-0.078500	-0.129900	-0.132510	-0.119750	-0.091060	-0.168840	-0.082270	-0.087570	-0.101290	-0.053340	-0.088040	-0.094960	-0.130000	-0.067740	-0.060370	-0.155250	-0.021530	-0.047950	-0.049630	-0.080980	-0.029850	-0.097960	-0.111980	-0.036990	-0.086200	-0.067690	-0.148490	-0.094150	-0.043500	-0.077310	-0.088430	-0.019250	-0.026540	-0.130290	-0.118040	-0.068220	-0.159730	-0.068650	-0.135100	-0.104100	-0.179880	-0.176110	-0.158280
