2.790240	3.051470	3.210440	3.237600	3.084070	3.020230	3.063080	3.062330	3.076240	3.074080	2.987320	3.062850	3.038010	2.997580	3.014440	3.001480	3.014020	3.002880	3.064360	3.033200	2.983150	3.057600	2.988490	2.970040	2.995370	3.037850	3.029630	3.021640	2.959390	2.971830	3.039680	3.012870	3.020540	2.996640	3.028280	3.026270	2.948570	2.952490	2.958570	3.063040	3.051300	2.961090	2.991800	3.074120	2.999820	3.027380	3.191890	3.995680	4.035930	4.096180	4.148360	4.122180	4.122540	4.154570	4.104420	4.081460	4.054480	4.145800	4.115890	4.045010	4.059500	4.009290	4.057630	3.963620	3.899330	3.780060	3.823440	3.647120	3.683360	3.578020	3.265530	3.132960	3.080560	3.030470	2.938980	2.911870	2.929140	3.126870	3.393820	3.582710	3.769380	3.660330	3.605170	3.629110	3.515820	3.365290	3.282870	3.237160	3.109230	3.089880	3.047070	3.035920	2.979160	2.985910	2.894280	2.989830	3.000660	2.976630	2.970600	3.021840	3.005870	3.069780	2.942960	2.948660	2.930670	2.947680	3.021810	3.032470	3.016290	3.033620	3.016800	3.005890	3.098960	3.007200	2.974510	3.001050	2.967350	3.004830	3.017490	3.014740	2.965420	2.947340	2.982140	2.937950	2.901800	2.962080	2.941360	2.908150	3.059460	3.007570	3.031190	3.043830	3.083330	3.117240	3.140290	2.983490	3.017670	3.136540
-0.059130	-0.073110	-0.086360	-0.083670	-0.044770	0.011100	-0.072570	-0.037590	-0.048320	-0.064170	-0.045920	-0.050410	-0.059990	-0.020820	0.000420	0.000230	-0.008180	-0.008880	-0.046170	-0.015670	-0.037330	-0.036950	-0.012930	0.001470	-0.061240	-0.068020	-0.017530	-0.026950	-0.016090	-0.010880	-0.045350	0.001330	-0.081280	-0.012130	-0.009470	-0.014130	0.023180	0.001940	0.023550	0.006560	0.011110	0.037950	0.005890	-0.034080	-0.011920	0.037800	0.039420	-0.026440	-0.003810	-0.048660	-0.061790	-0.041420	-0.049120	-0.062360	-0.014260	-0.017150	0.015260	-0.083110	-0.052850	-0.018560	-0.022730	0.001960	-0.089480	-0.039540	-0.014080	0.047530	-0.021850	0.075970	-0.034440	-0.041440	0.043090	-0.034970	0.043810	-0.011550	-0.044660	-0.035550	-0.072850	-0.121070	-0.319640	-0.385540	-0.471290	-0.416770	-0.332630	-0.360410	-0.323330	-0.253120	-0.228560	-0.203770	-0.085030	-0.095530	-0.058630	-0.031870	-0.018870	-0.052560	-0.020540	-0.016010	-0.046340	-0.005690	-0.055590	-0.062780	-0.018410	-0.117680	-0.024780	-0.019940	0.047390	-0.011920	0.005850	-0.025360	-0.028690	0.004380	0.038380	0.011100	-0.074940	-0.023970	0.032920	-0.053880	-0.028720	-0.059530	-0.055630	-0.025300	0.000430	0.007590	-0.013740	-0.008300	-0.021200	-0.007030	-0.016780	-0.014990	-0.088580	-0.026840	-0.040510	-0.042760	-0.088410	-0.066370	-0.018630	-0.007290	-0.018470	-0.022210
-0.258010	-0.259990	-0.197820	-0.241180	-0.237420	-0.292860	-0.185460	-0.237050	-0.248070	-0.177380	-0.232590	-0.262620	-0.254090	-0.245310	-0.223970	-0.261830	-0.261650	-0.233250	-0.241620	-0.226960	-0.229690	-0.227060	-0.253990	-0.240230	-0.242780	-0.236790	-0.277930	-0.234620	-0.280390	-0.270610	-0.213780	-0.257130	-0.253270	-0.234880	-0.195380	-0.253620	-0.240660	-0.225940	-0.220560	-0.253250	-0.244660	-0.247250	-0.205620	-0.244210	-0.263670	-0.264350	-0.240420	-0.181430	-0.206670	-0.110670	-0.137120	-0.173830	-0.116070	-0.149730	-0.227140	-0.211840	-0.248240	-0.136410	-0.166450	-0.187930	-0.197260	-0.232070	-0.158650	-0.216420	-0.175090	-0.236310	-0.182450	-0.254040	-0.170960	-0.187150	-0.207820	-0.187710	-0.198010	-0.238060	-0.251270	-0.275290	-0.156490	-0.260120	-0.213090	-0.315300	-0.306040	-0.311120	-0.369340	-0.263290	-0.312280	-0.324520	-0.285600	-0.283100	-0.258450	-0.200900	-0.261560	-0.216420	-0.214380	-0.185560	-0.264710	-0.253450	-0.262510	-0.237770	-0.177630	-0.202640	-0.269030	-0.184110	-0.197390	-0.278330	-0.295650	-0.225800	-0.269570	-0.249490	-0.233540	-0.256850	-0.240800	-0.253230	-0.231590	-0.246840	-0.283830	-0.258480	-0.200000	-0.175400	-0.203330	-0.246760	-0.252710	-0.274770	-0.235290	-0.263130	-0.251830	-0.218440	-0.251470	-0.282660	-0.174500	-0.253160	-0.227060	-0.262040	-0.170280	-0.223660	-0.273410	-0.242500	-0.210130	-0.262700
-0.094400	-0.128180	-0.171740	-0.076490	-0.151480	-0.114500	-0.213360	-0.162500	-0.104000	-0.228920	-0.187780	-0.079950	-0.080390	-0.157200	-0.189560	-0.149300	-0.104140	-0.173300	-0.118940	-0.196210	-0.157230	-0.134730	-0.127880	-0.163800	-0.119550	-0.110120	-0.052110	-0.140520	-0.109890	-0.154870	-0.155750	-0.167590	-0.092650	-0.176110	-0.243500	-0.110680	-0.198640	-0.174580	-0.223590	-0.105430	-0.136030	-0.196920	-0.243110	-0.092080	-0.089630	-0.129180	-0.175040	-0.122790	-0.121480	-0.273590	-0.205610	-0.160460	-0.281710	-0.181220	-0.094150	-0.128180	-0.096300	-0.165590	-0.141600	-0.135940	-0.131470	-0.100750	-0.125630	-0.077580	-0.205740	-0.154300	-0.174550	-0.169670	-0.174580	-0.145280	-0.210660	-0.174590	-0.240820	-0.124610	-0.113220	-0.069600	-0.270370	-0.059560	-0.059240	0.099420	0.120900	0.053200	0.081600	-0.047090	0.011100	0.000970	-0.055230	-0.032880	-0.127520	-0.176010	-0.082170	-0.156290	-0.196890	-0.230090	-0.132380	-0.127410	-0.088550	-0.173280	-0.188980	-0.162040	-0.079480	-0.140780	-0.254550	-0.083040	-0.127960	-0.185790	-0.112630	-0.102730	-0.158260	-0.103500	-0.204570	-0.178930	-0.101260	-0.117780	-0.110450	-0.082760	-0.224760	-0.242000	-0.182290	-0.141940	-0.158020	-0.101050	-0.176980	-0.112930	-0.146010	-0.184880	-0.185110	-0.122510	-0.223000	-0.132020	-0.175270	-0.078270	-0.177370	-0.096270	-0.048430	-0.167790	-0.158470	-0.091060
-0.104110	-0.037580	-0.058350	-0.152830	-0.047200	-0.059120	0.013480	-0.038690	-0.100270	0.030680	0.008300	-0.127480	-0.135840	-0.018990	-0.035840	0.003100	-0.114850	-0.025120	-0.100060	-0.026810	-0.066410	-0.100130	-0.082850	-0.060860	-0.075720	-0.103590	-0.166620	-0.066170	-0.057990	0.019890	-0.073890	-0.034640	-0.095630	-0.023180	0.047740	-0.100060	-0.003980	-0.076180	0.003180	-0.124640	-0.107910	-0.012880	0.036190	-0.170010	-0.154670	-0.111460	-0.067750	-0.232110	-0.202510	-0.055820	-0.146370	-0.183850	-0.031150	-0.161850	-0.231080	-0.175090	-0.186510	-0.178210	-0.199060	-0.200170	-0.150120	-0.157780	-0.179180	-0.227560	-0.100790	-0.145210	-0.116730	-0.081140	-0.115660	-0.150730	-0.096490	-0.101140	-0.135350	-0.161460	-0.121320	-0.156670	0.031260	-0.076520	0.072220	0.033060	0.031100	0.137370	0.065750	0.149620	0.056830	0.041450	0.060660	-0.032160	0.010480	0.012440	-0.121760	-0.103280	-0.032550	0.001310	-0.067250	-0.095630	-0.132180	-0.003290	-0.105170	-0.060990	-0.153070	-0.095370	0.075790	-0.124010	-0.051770	-0.065540	-0.113030	-0.138030	-0.062080	-0.159670	-0.025310	-0.018820	-0.140140	-0.142610	-0.108990	-0.149010	-0.012230	0.050060	-0.055890	-0.073410	-0.053470	-0.124700	-0.022660	-0.097570	-0.074200	-0.076180	0.057550	-0.064990	0.023100	-0.052500	0.017430	-0.137630	-0.092160	-0.187340	-0.214800	-0.014570	-0.165040	-0.211490
-0.051760	-0.056300	-0.015820	-0.005530	-0.077660	-0.089760	-0.152710	-0.062870	-0.085710	-0.142530	-0.113500	-0.028140	-0.057200	-0.128090	-0.099300	-0.235390	-0.084360	-0.101650	-0.036430	-0.056770	-0.049540	-0.063950	-0.051140	-0.067090	-0.098020	-0.096730	-0.060670	-0.095490	-0.112960	-0.180200	-0.053110	-0.085010	-0.091170	-0.134870	-0.170910	-0.075840	-0.088880	-0.001860	-0.085960	-0.084760	-0.036910	-0.085620	-0.176040	-0.036090	-0.023990	-0.112610	-0.114830	0.008020	-0.006570	-0.054060	0.048310	0.079440	-0.056400	0.047940	0.081850	0.008820	-0.001900	0.029890	0.062410	0.086650	-0.034360	-0.063810	-0.019150	0.017210	0.011210	0.013550	-0.033770	-0.059300	-0.090400	-0.066940	-0.076080	-0.112050	-0.004400	0.022880	-0.015210	-0.007170	-0.065140	-0.078810	-0.338580	-0.331780	-0.279880	-0.380640	-0.283750	-0.330300	-0.231120	-0.236750	-0.230200	-0.143730	-0.196590	-0.174910	-0.072660	-0.024470	-0.086910	-0.124960	-0.098020	-0.064380	-0.065000	-0.242740	-0.012710	-0.117420	-0.085930	-0.070670	-0.178000	-0.045170	-0.176460	-0.047490	-0.115110	-0.036160	-0.125020	0.002730	-0.072170	-0.139180	-0.053270	-0.015460	-0.082580	-0.053740	-0.081570	-0.188560	-0.071320	-0.183330	-0.117930	-0.050280	-0.164530	-0.118490	-0.041710	0.009400	-0.234780	-0.061830	-0.161650	-0.146520	-0.229220	-0.057450	-0.052800	0.002300	-0.071500	-0.182510	0.030350	-0.081300
-0.117330	-0.220290	-0.246530	-0.201150	-0.180480	-0.164780	-0.081830	-0.220210	-0.094170	-0.114850	-0.219370	-0.158250	-0.135890	-0.132780	-0.161270	0.026530	-0.138610	-0.141310	-0.176840	-0.223590	-0.201310	-0.208100	-0.200660	-0.201220	-0.128790	-0.120860	-0.125230	-0.173460	-0.113580	-0.112080	-0.205900	-0.235790	-0.104190	-0.095910	-0.116280	-0.109300	-0.172750	-0.182450	-0.174240	-0.047190	-0.194870	-0.175510	-0.087780	-0.128970	-0.133170	-0.099320	-0.135370	-0.064290	-0.017020	-0.069160	-0.137590	-0.175760	-0.102680	-0.131380	-0.126330	-0.065340	-0.050960	-0.071810	-0.122220	-0.178430	-0.050920	0.002450	-0.059870	-0.037260	-0.207480	-0.120250	-0.045150	-0.072180	-0.024580	-0.067460	-0.131480	-0.078000	-0.244740	-0.232800	-0.178830	-0.195210	-0.289720	-0.257740	-0.131390	-0.210110	-0.270640	-0.180020	-0.231350	-0.208980	-0.277610	-0.230490	-0.183540	-0.177300	-0.130980	-0.097160	-0.128340	-0.212670	-0.162510	-0.173920	-0.167040	-0.158890	-0.154270	0.000430	-0.237460	-0.137010	-0.075390	-0.148390	-0.132130	-0.204010	-0.073890	-0.223020	-0.078650	-0.155270	-0.127200	-0.171570	-0.173050	-0.138770	-0.118750	-0.139950	-0.115480	-0.145810	-0.219960	-0.111070	-0.222820	-0.054920	-0.156910	-0.128040	-0.085220	-0.091760	-0.212530	-0.279140	-0.027160	-0.225270	-0.146090	-0.068200	0.012820	-0.184870	-0.196630	-0.210570	-0.067580	-0.079980	-0.275780	-0.090690
-0.126680	0.079800	0.122280	-0.032520	-0.033300	0.002790	-0.082990	0.038350	-0.069380	0.017670	-0.017540	-0.082360	-0.135000	-0.024160	-0.064790	-0.167880	-0.037620	0.013230	-0.077630	-0.020710	-0.072530	0.054320	0.035450	0.002470	-0.074430	-0.069530	-0.066350	0.061650	-0.084670	-0.019180	0.007970	0.005640	-0.144270	-0.120140	-0.011400	-0.075370	0.022300	-0.027620	-0.003220	-0.134200	0.010300	-0.024910	-0.106020	-0.156800	-0.161550	-0.123630	-0.059720	-0.125150	-0.179070	-0.006010	0.007860	0.038030	0.052370	0.000350	-0.023270	-0.066250	-0.079320	-0.092520	-0.017370	0.044450	-0.012330	-0.049480	-0.010820	-0.126950	0.104290	-0.040340	-0.088830	-0.063600	-0.144750	-0.112560	-0.165000	-0.174430	-0.121960	-0.067610	-0.175720	-0.089890	0.081530	0.142280	0.052290	0.096770	0.093890	0.049210	-0.019710	0.010180	0.008850	-0.034070	-0.004230	-0.124770	-0.058970	-0.100430	-0.161960	-0.058400	-0.069990	-0.069940	-0.070250	-0.064440	-0.112110	-0.170520	-0.073320	-0.050740	-0.226360	-0.100980	-0.023110	-0.005480	-0.113140	-0.094160	-0.153770	-0.112230	-0.129740	-0.087960	-0.012460	-0.104930	-0.169110	-0.209360	-0.091990	-0.130610	-0.007690	-0.048230	0.003060	-0.167760	-0.061590	-0.171820	-0.143560	-0.145170	-0.050130	0.091830	-0.112440	-0.021220	-0.113060	-0.172880	-0.196390	-0.047580	-0.026270	-0.060870	-0.217090	-0.084230	-0.061400	-0.258760
0.098980	-0.014850	-0.119420	-0.092310	-0.084690	-0.149420	-0.066440	-0.141350	-0.100610	-0.121870	-0.143220	-0.073170	-0.061780	-0.124210	-0.135420	-0.137190	-0.199600	-0.156430	-0.008120	-0.109010	-0.044410	-0.350170	-0.232230	-0.202460	-0.089930	-0.110730	-0.204900	-0.257990	-0.085200	-0.180970	-0.172230	-0.180690	0.019140	-0.073950	-0.168410	-0.125480	-0.100690	-0.013220	-0.133420	-0.119760	-0.257010	-0.124170	-0.145330	-0.123150	-0.017510	-0.230520	-0.238040	-0.245840	-0.084250	-0.193300	-0.123500	-0.154150	-0.205900	-0.122660	-0.090180	-0.095120	-0.106170	-0.063460	-0.152480	-0.189910	-0.210090	-0.202350	-0.231620	-0.075410	-0.206550	-0.100290	-0.085280	-0.093340	-0.185910	-0.241430	-0.207390	-0.169180	-0.341610	-0.132120	0.004270	-0.116470	-0.179730	-0.178760	-0.149480	-0.100130	-0.015420	-0.034140	0.023630	-0.063090	-0.064280	-0.027860	-0.011950	0.025570	-0.160080	-0.113610	-0.098500	-0.145260	-0.143730	-0.189910	-0.170990	-0.147540	-0.163490	-0.238780	-0.181540	-0.248870	-0.094370	-0.097470	-0.126780	-0.171790	-0.251530	-0.160880	-0.187210	-0.104270	-0.178140	-0.081300	-0.165740	-0.174420	-0.092880	0.004560	-0.189100	-0.135680	-0.181750	-0.192420	-0.292480	-0.297460	-0.218220	-0.043900	-0.177590	-0.137420	-0.082150	-0.200920	-0.092390	-0.149720	-0.084260	-0.089560	-0.051060	-0.257830	-0.194160	-0.259640	-0.229840	-0.223460	-0.267370	-0.301990
-0.164070	-0.133620	-0.003840	-0.056470	-0.092770	0.003850	0.011460	-0.056700	0.041550	0.015190	-0.074770	-0.007920	-0.094160	-0.069900	-0.107780	0.006060	-0.036150	0.004360	-0.168520	-0.089530	-0.150900	0.075650	0.082930	-0.049940	-0.038610	-0.061280	-0.004900	0.010710	-0.055430	0.014210	-0.086320	-0.108420	-0.126970	-0.085280	-0.052300	-0.000500	-0.063300	-0.086690	-0.029230	0.017190	0.024060	-0.061230	-0.047510	-0.037860	-0.101730	-0.094650	-0.060860	0.112030	0.063340	0.171350	0.119790	0.135310	0.168520	0.112040	0.091440	0.117040	0.123170	0.063850	0.141330	0.101650	0.114180	0.131910	0.156920	0.090340	0.040490	0.065270	0.100610	0.006840	0.075320	0.071430	-0.085830	-0.109680	-0.094430	-0.071640	-0.125280	-0.018950	-0.075790	-0.084400	-0.174830	-0.210980	-0.203460	-0.161350	-0.200500	-0.129730	-0.128600	-0.184580	-0.123250	-0.140370	-0.050640	-0.039570	-0.049890	-0.086370	-0.008110	-0.033090	-0.063170	-0.027530	-0.046930	-0.041080	-0.085620	0.026240	-0.105520	-0.066880	-0.072440	-0.066940	-0.033610	-0.110630	0.010080	-0.069760	-0.143190	-0.063680	0.029990	-0.117690	-0.017860	-0.106190	0.027570	-0.039180	-0.029970	-0.029610	0.009880	0.057060	-0.029400	-0.122050	-0.059840	-0.053940	-0.078870	0.019950	-0.031650	-0.041040	-0.166420	-0.033950	-0.054890	-0.029290	-0.038670	0.016630	-0.056080	-0.037200	-0.068810	-0.041050
