2.656590	2.612310	2.606180	2.634470	2.663120	2.618810	2.632420	2.604370	2.644850	2.580910	2.611750	2.674380	2.615460	2.609270	2.543840	2.621190	2.541540	2.553090	2.592960	2.581980	2.559050	2.595690	2.608180	2.610160	2.646340	2.575910	2.534160	2.571760	2.716430	2.573670	2.597260	2.604040	2.584630	2.577600	3.189020	3.472500	3.510680	3.456540	3.488060	3.438200	3.351700	3.051150	2.934510	2.793670	2.711130	2.684870	2.567810	2.453460	2.773420	3.059260	3.202440	3.202680	3.202100	3.139560	3.149620	3.143440	3.069670	2.946550	2.829200	2.705830	2.611480	2.616240	2.591460	2.544340	2.545800	2.548660	2.575690	2.593210	2.566200	2.627370	2.613850	2.626360	2.600230	2.611400	2.652330	2.618400	2.426930
-0.038260	-0.019430	0.010880	-0.028430	-0.061330	0.010350	0.005260	0.006650	-0.022190	-0.038650	-0.003570	-0.041450	-0.030240	-0.027200	0.029010	-0.024230	-0.019730	0.001110	-0.032360	0.004040	-0.000680	-0.026830	0.000230	0.000720	-0.049150	0.013450	0.006010	-0.008270	-0.095910	-0.012510	-0.030030	-0.037070	0.002280	-0.022160	0.000330	-0.040800	-0.022920	0.015690	-0.060120	-0.021510	-0.021110	-0.034850	-0.006990	-0.002830	0.013690	-0.017330	-0.015110	0.034860	-0.106830	-0.330240	-0.401850	-0.371250	-0.335620	-0.294560	-0.322790	-0.266380	-0.283330	-0.217390	-0.149330	-0.135220	-0.058430	-0.058350	-0.049180	-0.022720	0.023920	-0.001350	0.003460	-0.024670	0.021550	-0.017180	-0.015080	-0.036270	-0.001250	-0.001690	-0.053090	-0.029460	0.021360
-0.171390	-0.173430	-0.185760	-0.197220	-0.144050	-0.227470	-0.210670	-0.240910	-0.193590	-0.182530	-0.198280	-0.186410	-0.199970	-0.183470	-0.218840	-0.155800	-0.158860	-0.153440	-0.128440	-0.212300	-0.219420	-0.202130	-0.235320	-0.211540	-0.152740	-0.224020	-0.212740	-0.203820	-0.266340	-0.199330	-0.178620	-0.199310	-0.211640	-0.194550	-0.150460	-0.128660	-0.193880	-0.170620	-0.139340	-0.187840	-0.205060	-0.124900	-0.173940	-0.177260	-0.171410	-0.204860	-0.210610	-0.203920	-0.324100	-0.219450	-0.285820	-0.283420	-0.281670	-0.270970	-0.249260	-0.270240	-0.278050	-0.298050	-0.272200	-0.208970	-0.190010	-0.156510	-0.171150	-0.218820	-0.224620	-0.205140	-0.211270	-0.206530	-0.209480	-0.179960	-0.183320	-0.188900	-0.222820	-0.205680	-0.151970	-0.203770	-0.261770
-0.146600	-0.169440	-0.167270	-0.104150	-0.165390	-0.087300	-0.119510	-0.063940	-0.106360	-0.148780	-0.113520	-0.098150	-0.096450	-0.153000	-0.137250	-0.186930	-0.175000	-0.199150	-0.201590	-0.081610	-0.096310	-0.128160	-0.090280	-0.098040	-0.185090	-0.122360	-0.132170	-0.122640	0.012410	-0.122030	-0.157230	-0.146770	-0.101670	-0.118410	-0.198820	-0.184960	-0.081360	-0.181200	-0.174900	-0.129670	-0.078510	-0.208060	-0.086050	-0.090080	-0.142850	-0.043600	-0.063580	-0.134370	0.073130	0.035030	0.134110	0.108050	0.110800	0.045560	0.017540	0.005580	0.036410	0.051830	-0.043610	-0.087110	-0.132710	-0.176450	-0.150500	-0.084040	-0.128570	-0.121210	-0.099020	-0.071570	-0.125540	-0.123950	-0.121510	-0.096020	-0.062660	-0.108290	-0.146050	-0.066680	-0.053370
-0.039330	0.016420	-0.009560	-0.065390	-0.010560	-0.060460	-0.055580	-0.119960	-0.098320	0.003240	-0.069310	-0.068200	-0.066740	-0.006080	-0.014420	0.011310	-0.010680	0.001070	-0.012450	-0.098600	-0.066110	0.014820	-0.021730	-0.099500	-0.002920	-0.018160	-0.014370	-0.042820	-0.057370	-0.050710	0.027700	0.009430	-0.091320	-0.071850	-0.022380	-0.080190	-0.161830	-0.040390	-0.050530	-0.072950	-0.141080	-0.002220	-0.163920	-0.160440	-0.053380	-0.175350	-0.120390	-0.062610	-0.051600	0.046050	0.051600	0.061980	0.003380	0.066840	0.064780	0.051390	0.045020	-0.011410	0.038500	0.018740	-0.018040	-0.001190	-0.026440	-0.056380	-0.009100	-0.039690	-0.053710	-0.093460	-0.044380	-0.087050	-0.084530	-0.063320	-0.119470	-0.074110	-0.046360	-0.101640	-0.100660
-0.122450	-0.137560	-0.078360	-0.115390	-0.115080	-0.093620	-0.077130	-0.055850	-0.032260	-0.134260	-0.055740	-0.095420	-0.101420	-0.120970	-0.129960	-0.127560	-0.089850	-0.103800	-0.077680	-0.063650	-0.084560	-0.209780	-0.172150	-0.042630	-0.151190	-0.163160	-0.140770	-0.123090	-0.216080	-0.078460	-0.179720	-0.193390	-0.071750	-0.097550	-0.021510	0.003020	0.039720	-0.011580	-0.016380	-0.029080	0.026270	-0.078350	-0.001080	-0.011080	-0.118800	-0.013780	-0.072210	-0.046770	-0.206630	-0.280980	-0.315910	-0.305820	-0.239510	-0.267150	-0.208990	-0.191550	-0.206890	-0.134830	-0.178790	-0.144520	-0.167970	-0.165390	-0.127700	-0.110070	-0.142480	-0.115280	-0.124790	-0.091910	-0.109380	-0.066600	-0.058270	-0.112720	-0.070180	-0.085950	-0.105530	-0.095310	-0.065380
-0.094120	-0.101460	-0.163250	-0.065000	-0.083150	-0.112730	-0.132260	-0.114450	-0.170190	-0.098240	-0.108350	-0.096210	-0.084050	-0.126000	-0.097930	-0.108330	-0.120880	-0.104440	-0.145080	-0.106410	-0.116350	-0.039240	-0.057450	-0.186810	-0.113500	-0.086640	-0.113610	-0.083020	-0.032620	-0.173650	-0.066650	-0.079530	-0.140230	-0.114220	-0.135050	-0.068660	-0.001740	-0.082850	-0.088820	-0.066090	-0.044760	-0.094030	-0.021350	-0.020610	-0.007920	-0.007050	-0.008330	-0.154470	-0.024160	-0.100840	-0.089490	-0.102400	-0.082260	-0.066990	-0.208320	-0.199030	-0.169340	-0.202810	-0.154940	-0.176740	-0.099730	-0.121360	-0.155400	-0.112640	-0.103010	-0.098010	-0.053310	-0.069580	-0.108140	-0.125290	-0.157200	-0.094560	-0.100450	-0.114590	-0.117840	-0.047520	-0.140290
-0.105810	-0.008350	0.035790	-0.094050	-0.011430	0.024460	-0.047710	-0.142170	-0.051050	-0.051220	-0.034170	0.011780	-0.062090	-0.035020	-0.060600	-0.010940	-0.013090	-0.021880	0.033150	0.018210	-0.045180	-0.055970	-0.019860	0.000510	-0.076440	-0.069690	-0.033540	-0.125140	-0.096100	0.016600	-0.037690	-0.105410	-0.041970	-0.117980	0.033360	-0.008560	-0.088290	0.032690	0.032590	0.027800	-0.059080	0.010390	-0.086670	-0.095500	-0.029740	-0.075460	-0.110170	0.035480	0.000850	0.049100	-0.005750	0.038770	0.003580	0.014770	0.087720	0.062120	0.023590	0.007590	-0.016490	0.016760	-0.112120	-0.067830	-0.009440	-0.019050	-0.027110	-0.068710	-0.041280	-0.017650	-0.053810	-0.087080	-0.027600	0.018990	-0.051750	-0.053700	-0.010490	-0.055810	-0.048400
-0.155480	-0.133070	-0.142420	-0.141940	-0.152340	-0.187650	-0.129760	-0.056460	-0.123360	-0.119480	-0.077270	-0.183720	-0.116250	-0.163880	-0.144050	-0.163470	-0.106640	-0.127190	-0.199240	-0.238830	-0.134440	-0.189820	-0.188400	-0.252690	-0.258200	-0.184720	-0.184300	-0.060210	-0.098780	-0.211450	-0.164130	-0.208070	-0.208630	-0.142260	-0.065800	-0.052980	0.033010	-0.091350	-0.068600	-0.077410	0.004330	-0.167490	-0.118130	-0.113660	-0.221400	-0.091910	-0.033080	-0.169320	-0.045110	-0.125950	-0.026810	-0.100910	0.042760	0.014250	-0.094910	-0.078060	-0.048340	-0.071580	-0.088920	-0.184420	-0.130840	-0.272980	-0.255210	-0.139810	-0.159190	-0.107520	-0.157190	-0.195250	-0.166170	-0.145530	-0.209760	-0.236540	-0.191840	-0.205260	-0.260190	-0.194460	-0.202640
-0.100580	-0.070360	-0.073940	-0.026270	0.045050	-0.013350	-0.073140	-0.171920	-0.110080	-0.065820	-0.060980	-0.011690	-0.068930	-0.062470	-0.083210	-0.025520	-0.061680	-0.041980	0.026780	0.084360	-0.051820	-0.082040	-0.028150	-0.010520	-0.075100	-0.142910	-0.121590	-0.210410	-0.157450	-0.066920	-0.061010	-0.106570	-0.055060	-0.148730	0.028410	0.144530	0.134630	0.147880	0.147300	0.117730	0.118480	0.092800	0.107490	0.105760	0.097320	0.097200	-0.027510	-0.035370	-0.052750	-0.059770	-0.111830	-0.039440	-0.098000	-0.059290	-0.043140	-0.061810	-0.054070	-0.063360	-0.011400	-0.024030	-0.222460	-0.113210	-0.082750	-0.081940	-0.086920	-0.114130	-0.026760	0.061330	-0.106160	-0.110100	-0.065520	0.013420	-0.042140	-0.056220	0.000840	0.050220	-0.012740
