1.930050	1.932740	2.006810	2.014090	2.150660	2.132440	2.105320	2.348530	2.296720	2.364730	2.445810	2.535630	2.532650	2.550620	2.584240	2.561620	2.502630	2.504890	2.467170	2.364840	2.421440	2.405080	2.495800	2.972110	3.478310	3.468990	3.511760	3.517670	3.543100	3.528530	3.532600	3.473720	3.375120	3.141630	2.861580	2.740070	2.657480	2.627620	2.684570	3.051640	3.142300	3.230010	3.305960	3.319150	3.202680	3.134640	3.044470	2.938530	2.891240	2.829630	2.677260	2.566810	2.685950	2.617930	2.520110	2.439310	2.465190	2.483650	2.442040	2.421180	2.493850	2.428360	2.437880	2.432340	2.419880	2.461900	2.453620	2.478710	2.436200	2.489140	2.301580	2.402400	2.315070	2.358750	2.336020	2.239690	2.247350	2.278900	2.334620	2.274260	2.413940	2.468730	2.519370	2.472770	2.508890	2.523910	2.427820	2.393220	2.339010	2.441500	2.421770	2.443610	2.447210	2.375070	2.289860	2.273270	2.307750	2.298160	2.193840	2.205870	2.219030	2.278690	2.248230	2.296500	2.271000	2.353400	2.289660	2.337410	2.349450	2.424790	2.355910	2.405220	2.551120	2.596400	2.396720	2.458750	2.385580	2.361440	2.280160	2.315680
0.063590	0.035290	-0.003890	-0.003910	-0.043310	0.010560	-0.025280	-0.123090	-0.066210	-0.136030	-0.182620	-0.201250	-0.170180	-0.161390	-0.169440	-0.174890	-0.066710	-0.150480	-0.096830	-0.108110	-0.143530	-0.123980	-0.131180	0.040500	0.027930	0.038920	0.015070	0.015960	0.001460	0.005040	-0.011170	-0.015070	0.001390	-0.022220	0.025510	0.016890	0.017730	-0.004640	-0.082470	-0.261940	-0.347340	-0.328140	-0.277720	-0.303850	-0.230860	-0.242890	-0.150960	-0.108350	-0.121460	-0.117930	-0.006510	0.014890	-0.051690	0.013590	-0.026980	0.048930	-0.047780	-0.038690	-0.000630	-0.014080	-0.062050	-0.053170	-0.045040	-0.071020	-0.058100	-0.058600	-0.047790	-0.121700	-0.108770	-0.146180	-0.024840	-0.103250	-0.044880	-0.110150	-0.108170	-0.022110	-0.069880	-0.078470	-0.081040	-0.083610	-0.170020	-0.162890	-0.126770	-0.170430	-0.187610	-0.191980	-0.159880	-0.148240	-0.124000	-0.179790	-0.143190	-0.146770	-0.145670	-0.104810	-0.066410	-0.078320	-0.095990	-0.085620	-0.054900	-0.042510	-0.040820	-0.041250	-0.031030	-0.062440	-0.070680	-0.083700	-0.000810	-0.072000	-0.113060	-0.145110	-0.112170	-0.181860	-0.114330	-0.143610	-0.131060	-0.159060	-0.144650	-0.152330	-0.077070	-0.150840
-0.269220	-0.290180	-0.225590	-0.220510	-0.221750	-0.249710	-0.232800	-0.207200	-0.177680	-0.228650	-0.245540	-0.214550	-0.201730	-0.241750	-0.205040	-0.202330	-0.212880	-0.242500	-0.243470	-0.239740	-0.182670	-0.186220	-0.178440	-0.153100	-0.183530	-0.188430	-0.169960	-0.174800	-0.168660	-0.182600	-0.167840	-0.163440	-0.176040	-0.164070	-0.205720	-0.161380	-0.168290	-0.171920	-0.189950	-0.229960	-0.308910	-0.325530	-0.282160	-0.254230	-0.303910	-0.240090	-0.240750	-0.227980	-0.173280	-0.177710	-0.239810	-0.201570	-0.161050	-0.177540	-0.166760	-0.173600	-0.112900	-0.145740	-0.171430	-0.208870	-0.221770	-0.220000	-0.209340	-0.218820	-0.234060	-0.253970	-0.248860	-0.161100	-0.143990	-0.161160	-0.211670	-0.177120	-0.191630	-0.140360	-0.142150	-0.221500	-0.170810	-0.150360	-0.195400	-0.188530	-0.211550	-0.210070	-0.226390	-0.222840	-0.191560	-0.162220	-0.235440	-0.250270	-0.238550	-0.157450	-0.201520	-0.190250	-0.191800	-0.185510	-0.226200	-0.237740	-0.166880	-0.201190	-0.241990	-0.235770	-0.196870	-0.213260	-0.198370	-0.158150	-0.192030	-0.135470	-0.210150	-0.187940	-0.134780	-0.149710	-0.212360	-0.140800	-0.273480	-0.274080	-0.261710	-0.232990	-0.178060	-0.230460	-0.240670	-0.164330
-0.101520	-0.071990	-0.122850	-0.159730	-0.081480	-0.090700	-0.131170	-0.077060	-0.191700	-0.014360	0.015370	-0.029450	-0.121740	-0.033280	-0.068610	-0.109490	-0.151270	-0.061000	-0.090810	-0.068020	-0.104090	-0.120460	-0.109930	-0.192440	-0.096620	-0.108180	-0.116770	-0.112590	-0.115990	-0.099970	-0.105460	-0.113500	-0.115940	-0.130660	-0.083750	-0.126360	-0.122880	-0.141910	-0.160310	-0.031820	0.071920	0.095060	0.004410	0.019620	0.006480	-0.002550	-0.053830	-0.103520	-0.168620	-0.095490	-0.084010	-0.189470	-0.146170	-0.169050	-0.177410	-0.206810	-0.166720	-0.137100	-0.148570	-0.121630	-0.055950	-0.101130	-0.108850	-0.066030	-0.094600	-0.078870	-0.106050	-0.163170	-0.181420	-0.121890	-0.162510	-0.132650	-0.176720	-0.168420	-0.172640	-0.124860	-0.165910	-0.201610	-0.111660	-0.169980	-0.067470	-0.067650	-0.070190	-0.049700	-0.097410	-0.111860	-0.032140	-0.010640	-0.086260	-0.110910	-0.071520	-0.063250	-0.048930	-0.110440	-0.107230	-0.086630	-0.145910	-0.101970	-0.078390	-0.106180	-0.138120	-0.112270	-0.148290	-0.182790	-0.124850	-0.205080	-0.168330	-0.119070	-0.201520	-0.123070	-0.051800	-0.128720	-0.017760	0.007030	-0.064720	-0.065590	-0.186510	-0.071270	-0.116540	-0.143640
-0.027950	-0.015430	-0.030140	0.008230	-0.107520	-0.117200	0.031930	-0.025780	0.073100	-0.113100	-0.097930	-0.059550	0.081530	-0.045110	-0.010550	0.061770	0.067820	0.009190	0.001370	-0.008830	0.005860	-0.003300	-0.013810	-0.088030	-0.186490	-0.165020	-0.150450	-0.143860	-0.129430	-0.132510	-0.134070	-0.125470	-0.117770	-0.090930	-0.192460	-0.189340	-0.180870	-0.091700	0.072500	0.097830	0.116900	0.075630	0.065180	0.011910	0.070930	-0.001280	0.006790	0.032920	0.069200	-0.057570	-0.068230	0.031170	-0.061790	-0.072920	-0.001220	-0.046160	-0.112920	-0.091340	-0.063930	-0.021480	-0.100230	-0.005040	-0.018840	-0.080750	0.010360	-0.003800	0.024620	0.061390	0.030710	-0.019310	0.025610	-0.015490	0.029380	-0.022400	-0.002520	-0.013200	0.007950	0.018130	-0.069990	0.055810	0.000550	-0.006390	-0.019800	-0.018100	0.048190	0.028670	0.007530	-0.043660	0.099300	-0.000150	-0.010570	-0.073310	-0.072420	-0.002810	0.036500	0.017970	-0.003620	-0.040280	-0.031460	-0.010540	-0.029540	-0.063720	-0.046280	-0.032050	-0.048950	-0.004500	-0.033440	-0.092330	0.043620	-0.045780	-0.089090	-0.018730	-0.018120	-0.047270	0.009560	-0.010730	0.105040	-0.018760	0.024220	0.005950
-0.128610	-0.160150	-0.101870	-0.065610	-0.056830	-0.047170	-0.168810	-0.123050	-0.232500	-0.060760	-0.047420	-0.071250	-0.139250	-0.053630	-0.094750	-0.172740	-0.156930	-0.116650	-0.127030	-0.100580	-0.173980	-0.149390	-0.127060	-0.032650	0.020130	0.003860	-0.019210	-0.030610	-0.049910	-0.054350	-0.052070	-0.077050	-0.108310	-0.134190	-0.060910	-0.028510	-0.029160	-0.112620	-0.271470	-0.304390	-0.307830	-0.256060	-0.177150	-0.138280	-0.179970	-0.135110	-0.096800	-0.101980	-0.154170	-0.077490	-0.053190	-0.080060	-0.017180	0.035980	-0.094060	-0.016110	-0.009840	-0.072370	-0.039100	-0.096600	-0.073400	-0.155550	-0.130080	-0.048930	-0.139760	-0.147760	-0.149030	-0.177210	-0.106230	-0.105630	-0.090320	-0.107760	-0.130190	-0.077000	-0.105810	-0.140730	-0.095530	-0.117990	-0.076010	-0.127370	-0.151620	-0.129360	-0.116160	-0.132760	-0.188240	-0.173760	-0.234230	-0.158290	-0.299940	-0.154100	-0.158230	-0.089360	-0.125440	-0.160770	-0.215780	-0.223120	-0.125710	-0.108990	-0.122800	-0.134610	-0.087520	-0.110400	-0.070490	-0.078970	-0.060380	-0.105800	-0.099050	-0.033220	-0.193180	-0.164160	-0.114880	-0.156020	-0.126850	-0.094900	-0.107880	-0.137390	-0.166670	-0.111730	-0.105480	-0.129670
-0.138050	-0.080480	-0.167940	-0.280670	-0.147200	-0.184200	-0.143900	-0.245940	-0.113290	-0.197850	-0.217140	-0.210940	-0.192730	-0.167770	-0.113530	-0.116890	-0.167860	-0.171420	-0.169530	-0.203430	-0.075090	-0.186490	-0.207380	-0.154720	-0.096470	-0.084440	-0.077990	-0.066560	-0.059640	-0.066970	-0.063390	-0.047340	-0.020850	-0.024590	-0.065390	-0.074540	-0.096100	-0.080710	-0.063010	-0.128720	-0.197010	-0.172030	-0.215360	-0.180770	-0.130810	-0.157750	-0.164260	-0.140860	-0.099480	-0.101670	-0.135500	-0.154360	-0.172940	-0.123630	-0.131210	-0.228670	-0.090690	-0.024980	-0.113420	-0.153680	-0.096190	-0.056620	-0.082250	-0.221060	-0.131120	-0.133240	-0.137280	-0.140400	-0.192200	-0.163760	-0.216150	-0.113470	-0.146640	-0.182690	-0.173740	-0.134390	-0.208700	-0.203030	-0.192690	-0.274810	-0.224480	-0.219050	-0.220000	-0.155310	-0.154920	-0.177700	-0.059850	-0.151820	-0.039810	-0.190640	-0.191720	-0.256320	-0.138420	-0.138680	-0.105320	-0.080690	-0.160450	-0.207010	-0.154590	-0.142640	-0.235420	-0.120420	-0.267820	-0.230230	-0.246170	-0.218990	-0.228800	-0.258780	-0.149420	-0.100990	-0.149070	-0.145820	-0.123570	-0.139130	-0.248430	-0.149630	-0.242320	-0.207270	-0.266050	-0.162750
0.072820	-0.026770	-0.002640	0.106400	-0.121110	-0.109930	-0.011230	0.085910	-0.079240	-0.076690	-0.118210	-0.126450	0.002000	-0.070220	-0.088520	-0.126300	-0.010080	-0.094570	-0.107800	0.015680	-0.151480	-0.017480	0.027680	0.001610	-0.039130	-0.075540	-0.053620	-0.049890	-0.040480	-0.005030	-0.008560	-0.050630	-0.117120	-0.125320	-0.110140	-0.107420	-0.085150	-0.084280	-0.104920	-0.020830	0.010070	-0.024620	0.179350	0.086580	0.038380	-0.004830	0.074310	0.119040	0.068610	-0.085580	0.020450	0.058610	0.081280	0.007260	-0.033790	0.012070	-0.090700	-0.086130	0.027250	0.080810	-0.117370	-0.094000	-0.052000	0.041060	-0.043250	-0.098990	-0.122510	-0.014030	-0.026310	-0.090520	-0.033950	-0.168060	-0.114090	-0.085630	-0.073550	-0.057170	0.021380	-0.047010	-0.100590	0.076650	0.029450	0.042900	-0.005420	-0.078390	0.002380	0.063000	-0.081960	-0.045500	-0.043850	0.026980	0.051150	0.076000	-0.047730	-0.014980	-0.005090	-0.088350	-0.047370	0.027510	-0.052380	-0.094150	0.076520	-0.173630	0.066560	-0.015600	0.000910	-0.020890	-0.033380	-0.011540	-0.033260	-0.139640	-0.093640	-0.115740	0.009600	0.001360	-0.048470	-0.213610	-0.033770	-0.141740	-0.033030	-0.167530
-0.301140	-0.176900	-0.244130	-0.295410	-0.184670	-0.197350	-0.199770	-0.230960	-0.164570	-0.045900	0.069000	0.068420	-0.002330	0.148840	0.153420	0.047610	-0.110100	0.049470	-0.038190	-0.125320	0.001830	-0.193950	-0.181590	-0.288090	-0.239970	-0.187730	-0.215250	-0.204940	-0.215220	-0.254500	-0.242990	-0.245670	-0.215800	-0.276530	-0.373900	-0.339090	-0.342000	-0.306310	-0.194700	-0.122580	-0.081340	0.049490	0.009410	0.076960	0.154550	0.081580	0.074250	0.055070	-0.023500	0.013160	-0.102930	-0.055550	-0.141890	0.015980	-0.029480	-0.210300	-0.150940	-0.136730	-0.122450	-0.203880	-0.051100	-0.069980	-0.095270	-0.155870	-0.031390	-0.064870	-0.030590	-0.146400	-0.095850	-0.046820	-0.054800	0.024620	-0.095830	-0.065570	-0.080260	-0.162810	-0.152100	-0.188140	-0.089780	-0.184240	-0.168430	-0.160160	-0.148120	-0.029020	-0.131550	-0.142680	-0.029020	-0.078700	-0.084000	-0.185800	-0.203970	-0.245450	-0.067940	-0.080850	-0.162490	-0.160640	-0.118480	-0.244040	-0.104010	-0.104040	-0.271440	-0.061820	-0.337610	-0.291960	-0.190640	-0.253290	-0.249910	-0.248350	-0.254300	-0.110360	-0.094120	-0.043750	0.064450	0.095080	-0.076070	0.046460	-0.126470	-0.021830	-0.071050	0.025260
0.041990	0.007800	-0.047310	-0.009650	-0.063120	-0.111080	-0.083900	-0.153490	-0.193220	-0.211900	-0.228580	-0.216120	-0.046040	-0.117920	-0.115830	-0.099340	-0.090770	-0.185150	-0.188800	-0.086780	-0.170490	-0.132950	-0.170680	-0.023230	0.072520	0.018200	0.016450	-0.000210	0.010730	0.038420	0.024370	0.006010	-0.083580	-0.059870	0.001300	0.009180	-0.007330	-0.090520	-0.166500	-0.094020	-0.114620	-0.111390	0.001130	-0.016270	-0.038200	-0.117900	-0.071910	-0.070990	0.018180	-0.048090	0.059290	-0.026690	0.061340	0.014800	-0.159460	-0.049640	0.079270	0.073360	-0.013770	-0.008530	-0.099020	-0.054580	-0.064450	-0.114020	-0.139410	-0.115600	-0.097140	-0.046860	-0.087730	-0.136060	-0.177020	-0.148150	-0.093590	-0.153900	-0.180920	-0.105030	-0.130870	-0.155600	-0.191230	-0.195290	-0.178500	-0.123850	-0.173200	-0.163980	-0.110370	-0.155820	-0.219500	-0.232320	-0.139730	-0.187310	-0.171240	-0.185050	-0.245850	-0.254540	-0.132950	-0.146990	-0.204010	-0.136790	-0.173120	-0.183310	-0.087340	-0.248290	-0.108030	-0.090610	-0.159530	-0.157850	-0.173370	-0.139190	-0.159190	-0.277870	-0.265800	-0.309610	-0.117130	-0.105780	-0.111030	-0.197010	-0.090690	-0.162410	-0.200660	-0.220460
