3.009810	2.970130	3.037480	3.060870	3.033980	2.991500	3.082030	3.051770	2.967520	3.070240	3.008050	3.037890	3.047790	3.007030	3.067900	3.029820	2.987220	3.020970	3.038760	2.985020	3.000790	3.063710	2.996110	3.023260	3.061450	3.025630	3.001400	3.480060	3.911080	3.847770	3.961840	3.931040	3.883980	3.772970	3.508420	3.235840	3.047670	2.983580	3.028380	2.937960	3.003190	3.308300	3.370000	3.334570	3.431380	3.350750	3.174210	3.045070	2.964840	3.025680	3.007670	2.994820	2.977150	3.077850	2.991170	2.998860	3.055250	3.047760	3.030890	2.996590	3.022630	3.078920	2.992950	2.979320	3.084030	3.016120	3.050110	3.055080	3.020740	3.031590	3.017560	3.118990	3.043820	3.015130	3.062940	3.059310
0.014050	-0.009450	-0.065330	-0.086050	-0.070580	-0.021790	-0.127350	-0.056650	-0.029710	-0.078890	-0.025070	-0.022170	-0.070910	-0.017850	-0.085190	-0.053880	-0.087490	-0.077850	-0.046160	-0.065480	-0.025420	-0.044040	-0.034740	-0.077530	-0.106080	-0.040590	-0.054730	0.034430	-0.065150	0.012100	-0.078820	-0.053870	-0.020530	0.022460	-0.001030	-0.062050	-0.051740	0.015560	-0.006990	0.000340	-0.071520	-0.185160	-0.231130	-0.223600	-0.304380	-0.225890	-0.117650	-0.091970	-0.019170	-0.005880	-0.017110	-0.027700	-0.022420	-0.077630	0.004820	-0.036200	-0.088760	-0.039520	-0.100640	-0.050400	-0.072150	-0.052020	-0.069500	-0.015910	-0.073430	-0.022490	-0.045840	-0.029600	-0.047300	-0.031070	-0.028580	-0.046700	-0.045130	-0.059980	-0.058620	-0.036270
-0.279620	-0.255630	-0.189080	-0.194990	-0.214630	-0.241660	-0.170320	-0.195230	-0.249660	-0.190290	-0.245710	-0.242060	-0.202970	-0.264250	-0.203680	-0.235320	-0.201050	-0.187550	-0.217560	-0.289190	-0.305770	-0.268510	-0.276330	-0.225920	-0.196170	-0.249040	-0.262210	-0.242280	-0.118160	-0.214780	-0.132820	-0.106780	-0.157730	-0.266690	-0.213620	-0.236840	-0.216280	-0.240510	-0.251220	-0.266630	-0.245740	-0.310410	-0.265050	-0.342040	-0.227010	-0.195600	-0.259120	-0.257330	-0.273790	-0.251620	-0.266440	-0.277660	-0.275020	-0.180970	-0.262420	-0.295390	-0.224220	-0.206560	-0.201670	-0.261140	-0.220490	-0.229500	-0.251980	-0.263970	-0.235770	-0.202810	-0.268010	-0.259690	-0.238900	-0.271930	-0.229770	-0.181970	-0.226170	-0.254940	-0.227260	-0.226900
-0.104550	-0.140180	-0.205510	-0.162870	-0.138190	-0.163040	-0.155410	-0.192940	-0.127020	-0.163160	-0.118470	-0.120330	-0.154660	-0.087390	-0.137960	-0.105190	-0.183580	-0.194500	-0.141200	-0.039110	-0.026320	-0.083080	-0.064860	-0.130040	-0.154750	-0.087960	-0.068500	-0.107190	-0.196440	-0.112980	-0.182500	-0.233900	-0.192430	-0.048320	-0.195070	-0.113020	-0.142050	-0.143330	-0.117500	-0.141550	-0.071350	-0.014140	-0.035570	0.044210	-0.077470	-0.125720	-0.086150	-0.070950	-0.121580	-0.141120	-0.113670	-0.082400	-0.110480	-0.204390	-0.132470	-0.045520	-0.104920	-0.179300	-0.163100	-0.093960	-0.138080	-0.108830	-0.080940	-0.140570	-0.074320	-0.201690	-0.060560	-0.085080	-0.128490	-0.082200	-0.172170	-0.202060	-0.123370	-0.111300	-0.151650	-0.132090
-0.095850	-0.025140	0.026710	-0.023410	-0.052570	0.026570	-0.066780	0.002120	-0.055950	-0.028690	-0.080250	-0.091760	-0.025570	-0.110410	-0.071350	-0.104430	0.009190	0.023760	-0.085780	-0.122470	-0.134810	-0.087870	-0.109630	-0.043080	-0.023720	-0.103060	-0.121890	-0.174830	-0.126780	-0.168700	-0.109330	-0.104780	-0.111740	-0.236260	-0.024630	-0.090900	-0.062250	-0.074990	-0.083900	-0.013200	-0.117410	0.010600	0.038900	0.001780	0.109450	0.062050	-0.013630	-0.095280	-0.002760	-0.018530	-0.040560	-0.072880	-0.031690	0.024160	-0.044920	-0.100010	-0.079620	-0.012070	0.007140	-0.067260	-0.021360	-0.095600	-0.087600	0.011290	-0.134110	0.011780	-0.114570	-0.099540	-0.043860	-0.079680	0.019650	-0.058230	-0.104410	-0.022810	-0.017160	-0.079280
-0.120710	-0.124470	-0.155470	-0.159160	-0.106890	-0.219520	-0.107250	-0.165200	-0.111780	-0.158020	-0.095010	-0.067970	-0.192120	-0.122480	-0.097500	-0.092830	-0.182320	-0.192800	-0.069740	-0.137210	-0.109590	-0.150000	-0.121750	-0.140660	-0.149280	-0.107150	-0.096260	-0.069800	-0.067910	-0.076650	-0.079600	-0.032290	-0.058480	0.026290	-0.091620	-0.080270	-0.092800	-0.084090	-0.096690	-0.188650	-0.089550	-0.199990	-0.262680	-0.211110	-0.287210	-0.246030	-0.158180	-0.134430	-0.213700	-0.176400	-0.144330	-0.150800	-0.159490	-0.177070	-0.141670	-0.133690	-0.126100	-0.157410	-0.173800	-0.154790	-0.222630	-0.127910	-0.128660	-0.244620	-0.104450	-0.165850	-0.124720	-0.137580	-0.130100	-0.122430	-0.208100	-0.112450	-0.052430	-0.184250	-0.166870	-0.128050
-0.133460	-0.148240	-0.156320	-0.121890	-0.178950	-0.031060	-0.149310	-0.112320	-0.164120	-0.109880	-0.152400	-0.209950	-0.046510	-0.099350	-0.208790	-0.148910	-0.130260	-0.124680	-0.194700	-0.085940	-0.082320	-0.088840	-0.071850	-0.103210	-0.145720	-0.081620	-0.115150	-0.105300	-0.078920	0.010410	-0.066500	-0.107780	-0.063480	-0.104580	-0.195890	-0.189170	-0.195170	-0.127330	-0.115710	-0.129140	-0.119450	-0.189310	-0.145810	-0.221090	-0.168030	-0.141950	-0.189450	-0.092930	-0.072170	-0.073410	-0.126100	-0.055220	-0.107860	-0.139790	-0.095170	-0.066360	-0.082840	-0.129650	-0.081340	-0.076270	-0.000010	-0.106120	-0.110720	-0.000000	-0.088340	-0.121000	-0.100720	-0.052870	-0.083450	-0.058680	-0.060620	-0.180850	-0.238150	-0.077740	-0.142010	-0.077860
-0.097190	0.035930	0.067100	0.038180	0.071650	-0.043180	0.031480	-0.051380	0.001710	-0.007010	-0.006860	0.056430	-0.071890	-0.136640	0.062320	-0.014070	-0.070320	0.024080	-0.031730	-0.146080	-0.076490	-0.126300	-0.093390	-0.034620	-0.007340	-0.055990	-0.066500	-0.036040	0.002390	-0.154150	-0.078760	-0.048770	-0.095970	-0.107120	0.006440	-0.020400	0.052560	-0.044570	-0.063700	-0.022130	-0.056760	-0.000660	-0.026780	0.073720	0.056630	0.003600	0.068400	-0.087940	-0.049290	-0.054690	0.006300	-0.124460	-0.053300	0.077460	-0.008270	-0.090610	-0.110440	0.028270	-0.036520	-0.030570	-0.144320	-0.048230	-0.079030	-0.149730	-0.104530	0.039270	-0.089130	-0.055340	-0.019140	-0.040770	-0.044600	-0.035860	0.039720	-0.029560	-0.025540	-0.126420
-0.171080	-0.129560	-0.209380	-0.236030	-0.230380	-0.127290	-0.200760	-0.101370	-0.094700	-0.245170	-0.134960	-0.217680	-0.163200	-0.130980	-0.310110	-0.168770	-0.169150	-0.228540	-0.156830	-0.123560	-0.119300	-0.110480	-0.105170	-0.110830	-0.217640	-0.106860	-0.102420	-0.375600	-0.375710	-0.190640	-0.178540	-0.217340	-0.149100	-0.082440	-0.113430	-0.076550	-0.225250	-0.085480	-0.036150	-0.222760	-0.120540	-0.038600	-0.034370	-0.066110	-0.119220	-0.114870	-0.191560	-0.035310	-0.139810	-0.150040	-0.172240	-0.032060	-0.092710	-0.242430	-0.126980	-0.094030	-0.025220	-0.248940	-0.118080	-0.139010	-0.101290	-0.195870	-0.081230	-0.095600	-0.134830	-0.257620	-0.171580	-0.172880	-0.048570	-0.065200	-0.166310	-0.260570	-0.201120	-0.185980	-0.265160	-0.095950
-0.148270	-0.102650	-0.003260	0.033180	-0.007680	-0.037160	0.009920	-0.163310	-0.169940	0.014640	-0.103580	-0.082320	-0.021950	-0.166660	-0.001410	-0.066260	-0.117560	-0.037160	-0.116790	-0.106470	-0.024790	-0.130420	-0.034360	-0.073230	-0.040020	-0.060430	-0.076080	0.053330	0.140190	0.053500	-0.008740	0.047560	-0.007550	-0.034890	-0.154810	-0.155440	-0.056800	-0.141720	-0.185800	-0.128860	-0.065890	-0.153590	-0.166000	-0.108090	-0.071200	-0.102820	-0.036230	-0.117580	-0.107360	-0.078490	-0.062130	-0.163550	-0.151660	-0.002420	-0.069880	-0.047040	-0.127980	-0.007990	0.001280	-0.025830	-0.067830	-0.040120	-0.178400	-0.076890	-0.041060	0.029950	-0.091340	0.035890	-0.090410	-0.024520	-0.013130	-0.122160	-0.152000	0.038180	-0.001840	-0.090460
