-0.121580	-0.121580	-0.121580	-0.121580	-0.121580	-0.121580	-0.121580	-0.121580	-0.121580	-0.092140	-0.036590	-0.028390	-0.092420	-0.050850	-0.110800	-0.052550	-0.089420	-0.112880	-0.092820	-0.062840	-0.061660	-0.115240	-0.118080	-0.077520	-0.129530	-0.111400	-0.118110	-0.118460	-0.011130	0.007050	0.021890	0.034930	0.040520	0.011840	0.004280	-0.014480	0.002890	-0.015050	-0.071690	-0.067020	-0.083180	-0.116490	-0.074870	-0.104290	-0.081160	-0.092390	-0.070810	-0.094120	-0.061670	-0.067270	-0.087750	-0.148680	-0.112330	-0.155800	-0.126440	-0.105370	-0.132410	-0.142630	-0.138650	-0.069580	-0.135700
-0.081170	-0.081170	-0.081170	-0.081170	-0.081170	-0.081170	-0.081170	-0.081170	-0.081170	-0.092220	-0.071240	-0.068750	0.006180	-0.056970	-0.026240	-0.089640	-0.042420	-0.060370	-0.068030	-0.179300	-0.106490	-0.038690	-0.128920	-0.131040	-0.120890	-0.082000	-0.045200	-0.047030	-0.175810	-0.168070	-0.176460	-0.177990	-0.212510	-0.162100	-0.173990	-0.139520	-0.147590	-0.161090	-0.101730	-0.138030	-0.136950	-0.043370	-0.133470	-0.147520	-0.170370	-0.120020	-0.132340	-0.157710	-0.087260	-0.110410	-0.182400	-0.066000	-0.104980	-0.102880	-0.095090	-0.094630	-0.104930	-0.077230	-0.012770	-0.188730	-0.092760
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.243090	3.821600	6.975140	9.142170	10.284330	10.592510	9.908600	7.898150	4.739920	0.784720	0.162220	0.175120	-0.220200	-0.553270	-0.562000	-0.379690	-0.288710	-0.290620	-0.402630	0.786080	3.164460	4.653740	5.355070	5.580850	4.908900	3.848200	1.717520	-1.136170	-3.854530	-4.752490	-4.912650	-4.878680	-3.222940	-1.421590	0.582010	1.939080	2.473580	2.047530	0.731470	-0.836210	-2.447610	-3.113650	-3.129720	-2.666540	-2.237360	-1.882140	-0.800740	-0.134340	-0.269280	-0.026880	-0.152110	-0.201310	-0.134010	-0.297130	-0.392960	-0.284330
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.388920	-0.916300	-1.339080	-1.624860	-1.860640	-1.950920	-1.873060	-1.444380	-0.813170	-0.384670	-0.196460	-0.259530	-0.040740	-0.015710	0.022950	-0.022720	0.024620	-0.029280	0.059990	0.363090	-0.081240	-0.243080	-0.392330	-0.488900	-0.319080	-0.226070	-0.022280	0.085170	0.492540	0.258490	0.082430	0.056840	-0.776690	-1.360920	-1.852620	-1.883740	-1.616120	-1.305460	-0.591680	0.176800	1.136760	1.510040	1.648010	1.496220	1.172710	0.952980	0.385320	0.082360	0.074390	-0.177660	-0.194270	-0.210600	-0.250220	-0.211100	-0.184450	-0.195820
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.352480	0.937890	1.501080	1.886320	2.044410	2.025400	1.810610	1.202020	0.479730	0.095560	-0.040860	0.057230	-0.005470	-0.085360	-0.132490	-0.133070	-0.217500	-0.169190	-0.198170	-0.115430	0.429190	0.580000	0.530300	0.537540	0.334700	0.165880	-0.040100	-0.282720	-0.494520	-0.269650	-0.315300	-0.498360	-0.312490	-0.408600	-0.485280	-0.518860	-0.561680	-0.256850	-0.186910	0.029910	0.177040	0.216600	0.129770	-0.043150	-0.115570	-0.366650	-0.160840	-0.065240	-0.137660	0.077700	0.037480	0.070510	0.036240	0.002980	-0.095690	-0.083110
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.547560	-0.965650	-1.377130	-1.781470	-1.965300	-1.840000	-1.509220	-0.954670	-0.333690	-0.189780	-0.149370	-0.133140	-0.235660	-0.375340	-0.344640	-0.136070	0.022250	0.112740	0.113230	-0.029180	-0.507150	-0.730840	-0.628080	-0.645240	-0.553340	-0.315380	-0.235980	0.126710	0.249160	0.075380	0.201070	0.471380	0.739080	1.035990	1.335600	1.028340	0.913740	0.219220	-0.191480	-0.650630	-1.121900	-1.067130	-0.937190	-0.551680	-0.548950	-0.270890	-0.320760	-0.313280	-0.277610	-0.275040	-0.067800	-0.106820	0.027860	-0.056630	0.029610	0.030550
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.342400	0.344400	0.345420	0.627730	0.842460	0.824960	0.661600	0.419250	0.100330	0.356920	0.316380	0.134930	0.210770	0.451100	0.464190	0.139200	-0.064460	-0.287910	-0.368800	-0.613930	-0.256850	0.037650	-0.031070	0.048840	0.088310	-0.143740	0.023860	-0.223580	-0.449090	-0.200530	-0.109110	-0.231960	-0.199200	0.050670	-0.066270	0.574530	0.588150	0.901710	0.753100	0.379630	0.102190	-0.397030	-0.534430	-0.902560	-0.417260	-0.179400	0.091340	0.150230	0.291020	0.206160	-0.084450	-0.125110	-0.420800	-0.295350	-0.314420	-0.334310
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.381590	-0.278660	-0.208640	-0.298890	-0.517230	-0.488190	-0.365540	-0.154190	0.123580	-0.101990	-0.047450	0.008500	0.068470	-0.240410	-0.463180	-0.273950	-0.146890	0.134310	0.297250	0.678640	0.467940	0.438640	0.645660	0.509120	0.463230	0.582300	0.207380	-0.037160	-0.131610	-0.569990	-0.850870	-0.946680	-1.015900	-1.277750	-1.007750	-1.239880	-1.089230	-0.900290	-0.528930	-0.062460	0.182990	0.717360	0.755990	0.854730	0.431820	0.018820	-0.273340	-0.218960	-0.504030	-0.435820	-0.117170	0.035510	0.338750	0.381720	0.344950	0.144680
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.056520	-0.070430	-0.142360	-0.261280	-0.153990	-0.247330	-0.244650	-0.339770	-0.542520	-0.487340	-0.430150	-0.224640	-0.427220	-0.162750	0.167250	0.283220	0.390330	0.050240	-0.374480	-0.372470	-0.041310	-0.253340	-0.356990	-0.036660	-0.015590	0.000300	0.139470	0.014990	-0.188290	-0.068950	-0.013580	0.202200	-0.020850	-0.094700	-0.220990	-0.046840	-0.019720	-0.369710	-0.324210	-0.115280	0.430780	0.228780	0.093540	0.167160	0.123640	0.072770	0.057860	-0.167200	0.046550	-0.104880	-0.065550	-0.313670	-0.469810	-0.647860	-0.672890	-0.333640
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.050660	-0.397040	-0.467220	-0.403510	-0.711670	-0.444360	-0.239100	-0.003780	0.580280	1.151700	0.993360	0.793850	0.905840	0.155060	-0.255160	-0.503840	-0.708510	-0.256710	0.172840	-0.067720	-0.314230	-0.282460	-0.619240	-1.069110	-1.039970	-0.918060	-0.609550	-0.103590	0.284970	0.706520	0.667230	0.282220	0.747960	0.790920	0.634060	0.128150	-0.079060	0.076460	0.149390	-0.288820	-0.823620	-0.303840	0.007350	0.086220	0.201210	0.200340	-0.011370	0.266390	-0.082050	0.084910	0.033410	0.228160	0.325980	0.603330	0.531280	0.084900
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.232450	-0.258250	-0.502770	-0.717650	-0.608500	-0.593320	-0.425160	-0.128690	-0.003750	-0.156410	0.235260	0.400720	0.127260	0.484040	0.607080	0.738700	0.892860	0.382570	-0.320420	-0.001360	0.332090	0.396970	1.096990	1.656670	1.792000	1.994310	1.441920	0.061830	-1.059580	-1.959750	-2.179200	-1.839190	-1.632440	-1.037090	0.271820	1.241120	1.192810	0.744610	0.349390	-0.206200	-0.530530	-0.908650	-1.149370	-0.677750	-0.454920	-0.603380	-0.385470	-0.216790	-0.205880	-0.675060	-0.422490	-0.540110	-0.454700	-0.454410	-0.513190	-0.323730
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.118860	-0.168020	-0.109720	-0.158740	-0.428040	-0.468740	-0.267840	-0.121050	0.050900	0.492280	0.336310	0.505180	0.414060	-0.126460	-0.354980	-0.526480	-0.474580	-0.233400	-0.114210	-0.147880	0.246950	0.324880	0.073440	0.033660	-0.093400	-0.277030	-0.141240	-0.041310	-0.249520	0.092560	-0.057770	-0.398490	-0.610530	-0.833310	-1.159380	-0.965850	-0.447260	-0.056530	0.497370	0.792040	0.916190	0.778770	0.422060	0.131790	-0.013570	-0.124480	-0.223080	-0.212720	-0.341180	-0.103120	0.116810	0.109270	0.245020	0.284610	0.204030	0.061230
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.257430	-0.315910	-0.477660	-0.366270	-0.266870	-0.056250	-0.155820	-0.150720	0.013080	-0.081720	-0.192740	-0.511700	-0.287070	-0.089690	0.057540	0.232180	0.188980	0.247070	0.313260	-0.046800	-0.768470	-1.149230	-1.339450	-1.623390	-1.401030	-1.033630	-0.644290	-0.054900	0.500890	0.729600	0.921610	1.123570	1.295080	1.079840	0.922630	0.258240	-0.329740	-0.776900	-0.929140	-0.915120	-0.683060	-0.048620	0.498710	0.771260	0.842300	0.793280	0.471880	0.373700	0.325730	0.089090	-0.287200	-0.173220	-0.293430	-0.163920	-0.109740	-0.137680
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.038540	0.349050	0.607400	0.516430	0.562570	0.298160	0.255990	-0.002680	-0.387370	-0.553310	-0.320900	-0.016520	-0.213330	-0.190810	-0.238620	-0.236490	-0.269170	-0.424050	-0.474790	0.079330	0.660370	0.964140	1.168790	1.445540	1.229490	0.932470	0.411130	-0.146040	-0.359710	-0.705110	-0.878880	-0.963140	-1.034630	-0.925980	-0.886110	-0.738990	-0.483200	-0.135570	-0.108610	0.093920	0.187940	0.017530	-0.217190	-0.379790	-0.592600	-0.669470	-0.520140	-0.560970	-0.442130	-0.254370	0.178600	0.024290	0.038760	-0.140750	-0.193560	-0.131770
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.123400	-0.072640	-0.021850	0.316300	0.314450	0.411310	0.199630	0.185310	0.060450	-0.171100	-0.767060	-0.951260	-0.451770	-0.584160	-0.499430	-0.586290	-0.250220	0.182870	0.555180	-0.164980	-0.493670	-0.455290	-0.736470	-1.117220	-1.164140	-1.022920	-0.467870	0.140130	0.150780	0.422810	0.441410	0.418170	0.555670	0.415650	0.131350	-0.098460	-0.136360	-0.318610	-0.334320	-0.193700	-0.191090	-0.035040	0.275100	0.291590	0.159740	0.243270	0.242120	0.035180	0.238520	0.573920	-0.252090	-0.105890	-0.127840	-0.151480	-0.146290	-0.141140
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.243090	3.902180	7.809340	8.861740	4.917370	-3.976790	-8.160170	-7.655040	-4.416390	-1.493450	-1.279640	-0.453860	0.111270	0.316810	-0.206800	-0.690670	-0.062600	0.273560	0.368440	1.266180	3.198580	4.899010	4.019350	-0.141140	-4.687680	-5.934170	-4.682870	-2.788100	-2.342380	-2.741380	-1.461090	0.707190	4.090420	5.583780	4.844860	2.590140	-1.632560	-3.426890	-3.922810	-3.111350	-1.270680	-0.855270	0.413300	1.263430	1.204160	1.264780	0.673630	0.738240	0.598240	-0.095060	-0.716810	-0.925750	-0.107980	0.302430	0.415120	0.126230
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.388920	-0.993730	-1.412850	-1.249370	-0.336810	0.577810	0.809930	0.726330	0.614380	0.601740	0.550490	-0.106120	-0.430200	-0.394960	-0.038140	0.487850	0.204090	-0.132740	-0.415650	-0.187910	-0.005020	-0.170390	-0.559240	-0.857370	0.002370	0.562410	0.977120	0.729780	-0.140880	-0.600190	-1.022680	-0.571570	-0.639730	-0.925500	-1.282250	-1.229380	0.603700	1.663780	2.275190	1.852890	0.568850	0.205160	-0.478290	-0.553570	-0.461930	-0.731440	-0.706970	-0.890270	-0.519830	-0.025130	0.279430	0.282700	-0.310080	-0.406450	-0.366610	-0.142080
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.352480	1.045820	1.566490	1.384470	0.106770	-1.089200	-1.583650	-1.429240	-0.820400	-0.466690	-0.177330	0.277420	0.205070	-0.062660	-0.444660	-0.686670	-0.213530	0.205370	0.384950	0.307910	0.275610	0.318090	0.209280	-0.155270	-0.826740	-0.808440	-0.548420	-0.283240	0.083070	0.107680	0.085890	-0.181600	-0.322180	-0.336260	-0.095890	0.097700	-0.136570	0.239780	0.233250	0.333860	0.472850	-0.205120	-0.256710	-0.718520	-0.718770	-0.115230	0.127220	0.700700	0.332410	-0.115690	-0.465890	-0.620600	0.086290	0.194650	0.201820	-0.005840
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.547560	-1.082740	-1.393840	-1.227830	-0.165070	0.680970	1.249760	1.387770	0.812100	0.125510	-0.578920	-0.837440	-0.406420	0.108810	0.429120	0.447780	0.166680	-0.037970	-0.286700	-0.476080	-0.725910	-0.866270	-0.357010	0.289710	0.889210	0.755930	-0.093430	-0.185730	-0.218800	-0.072760	0.409990	0.178730	0.550170	0.668340	0.278580	-0.065320	-0.985370	-1.716640	-1.507230	-0.907780	-0.205350	0.589650	0.412820	0.588620	0.223990	-0.283540	-0.079490	-0.394080	0.097190	0.167310	0.167540	0.331180	-0.214500	-0.254930	-0.292880	-0.190910
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.342400	0.449800	0.266870	0.107170	-0.267190	0.084740	-0.023070	-0.609880	-0.812930	-0.600460	0.228080	0.682690	0.387010	-0.151410	-0.496580	-0.650900	-0.590070	-0.512410	-0.181770	-0.030810	0.229320	0.622480	0.371770	0.147930	-0.622180	-0.966700	-0.089010	-0.025350	0.204670	0.261580	-0.436650	0.015420	-0.217740	-0.052950	0.532330	0.517790	0.693630	0.379810	-0.356860	-1.155480	-1.353380	-1.206850	-0.181590	0.264140	0.692210	0.942490	0.280710	0.113220	-0.583410	-0.575100	-0.253070	-0.332700	-0.137220	-0.123570	-0.054410	0.045010
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.381590	-0.354260	-0.126210	0.072550	0.164540	-0.373250	-0.376150	0.154390	0.719120	0.630260	-0.152870	-0.840160	-0.800350	-0.223060	0.071100	0.333300	0.209370	0.321330	0.377380	0.291080	0.103920	-0.450560	-0.409360	-0.332950	0.187230	0.468110	-0.390000	-0.756620	-1.174910	-1.145930	-0.059130	0.050100	0.290900	-0.067330	-0.697190	-0.386590	-0.127220	0.631500	1.077650	1.066330	0.604670	0.086730	-0.242610	-0.171440	-0.378550	-0.958510	-1.001820	-0.684560	0.104410	0.725720	0.697690	0.328110	0.096290	-0.305900	-0.356930	-0.291930
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.056520	-0.036500	-0.199550	-0.423010	-0.392630	0.008810	0.188800	0.110170	-0.454990	-0.632820	-0.332870	0.396820	0.724480	0.401160	0.088410	-0.254070	0.082640	-0.255410	-0.885830	-0.758310	-0.283320	0.720280	0.852180	0.106390	-0.492820	-0.676550	-0.127830	0.301410	0.269570	-0.029170	-0.563000	-0.133480	0.122350	0.014200	-0.125530	-0.548410	-0.034490	-0.110650	-0.182460	0.118380	0.492770	0.825640	-0.024170	-0.852570	-1.080780	-0.403030	0.614850	0.551760	0.294000	-0.638510	-1.028210	-0.476900	-0.339570	0.331620	0.305380	0.155710
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.050660	-0.389900	-0.559170	-0.391350	-0.334760	0.470990	0.586670	0.560790	1.027070	0.541550	0.325160	-0.514540	-1.326460	-1.258970	-1.008140	-0.339280	0.031130	0.808880	1.163240	0.327100	-0.698550	-1.769610	-1.474170	-0.180400	0.565830	1.018110	0.754120	0.270500	0.222190	0.426900	0.471270	-0.309850	-0.564670	-0.427480	0.168470	0.194180	-0.999600	-0.790820	-0.267640	0.173280	0.064410	-0.526110	0.014600	0.700290	0.891540	0.241360	-0.945720	-0.979530	-0.734350	0.438660	1.132390	0.415930	0.182040	-0.690590	-0.679610	-0.381140
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.232450	-0.296560	-0.480480	-0.584780	-0.156530	0.114950	0.654930	0.795470	0.182960	-0.302940	-0.541450	-0.096100	0.447720	0.717590	0.264920	-0.092640	-0.102300	-0.893640	-1.253000	-0.846980	0.240630	1.876320	2.170910	1.015900	-0.234860	-1.230510	-1.663170	-1.862630	-2.241440	-2.333510	-1.018830	1.201950	2.413570	2.334510	1.290030	0.472260	0.111790	-0.933460	-1.718720	-1.739290	-0.893980	0.186480	0.417320	0.739400	0.353600	-0.288640	-0.200920	-0.423920	0.302830	0.178890	-0.409110	-0.329820	-0.510660	0.303440	0.541110	0.462390
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.118860	-0.118490	-0.218590	-0.334890	-0.650350	-0.142460	0.035700	0.529290	0.941690	0.470920	-0.061660	-0.529440	-0.755760	-0.739550	-0.506200	-0.479500	0.052900	0.670020	0.588540	0.330700	-0.177500	-0.430980	-0.215760	-0.170090	-0.296730	-0.285280	-0.139230	0.113660	0.145460	0.283520	-0.149190	-0.704400	-0.876540	-1.145790	-0.376550	0.464960	1.117190	1.667140	1.090300	0.119740	-0.620230	-1.033620	-0.783120	-0.404140	-0.121320	0.127050	-0.120230	-0.303000	-0.414990	-0.076390	0.599180	0.614360	0.455310	-0.378440	-0.837750	-0.691930
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.257430	-0.360460	-0.458870	-0.175750	0.361240	0.621010	0.414850	-0.355230	-0.677060	-0.548620	-0.001320	0.101430	-0.001940	0.165870	0.192050	0.504150	0.058370	-0.297770	-0.271630	-0.751020	-0.933020	-1.303670	-1.170310	-0.101010	0.770620	1.343970	1.172030	0.599880	0.298840	0.095310	0.266970	0.344780	0.225080	-0.092640	-0.738990	-1.463700	-1.740630	-1.281030	-0.252250	0.959010	1.265430	1.128300	0.646610	0.053890	-0.162840	-0.541320	-0.652960	-0.400620	-0.249200	0.003690	-0.290560	-0.581910	-0.476710	0.024140	0.521740	0.469500
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	0.038540	0.378490	0.662950	0.377440	-0.220790	-1.064430	-1.048360	-0.408260	-0.162910	0.177860	-0.022380	0.202010	0.308930	-0.185910	-0.411290	-0.598560	-0.134700	0.140750	0.015490	0.509590	0.879760	1.214060	0.917130	-0.280390	-0.984900	-1.318500	-1.218540	-0.708050	-0.289270	-0.187700	-0.219290	-0.448780	-0.469210	0.079430	0.315940	0.549680	0.505450	0.180610	0.118340	-0.048480	-0.027050	-0.104580	-0.455220	-0.713720	-0.776950	-0.300560	0.434430	0.580900	0.459540	-0.085740	-0.165460	0.078210	0.041840	-0.124840	-0.457070	-0.409660
-0.079210	-0.079210	-0.079210	-0.079210	-0.079210	-0.123400	-0.083690	-0.000870	0.374030	0.450230	0.219920	-0.393570	-0.957550	-0.652720	-0.340170	-0.265070	-0.495530	-0.216240	0.276900	0.744730	0.241820	-0.386170	0.163420	0.597700	0.335680	-0.818900	-1.825790	-1.400540	-0.055980	0.778310	0.968020	0.781020	0.531830	0.157460	0.038000	-0.241900	-0.274980	0.185730	-0.111370	-0.221080	-0.725560	-1.062220	-0.256740	0.187850	0.727640	0.528560	-0.197700	-0.119260	-0.294330	0.038910	0.306070	-0.221760	-0.220310	-0.310670	0.098160	-0.002910	-0.407750	-0.653400	-0.586260	0.008050	0.014160
