1.481920	1.490580	1.552530	1.562410	1.599370	1.652020	1.718190	1.766500	1.846270	1.941520	2.099720	2.171440	2.192850	2.171440	2.194370	2.269510	2.378350	2.358470	2.407680	2.429440	2.437770	2.447020	2.397060	2.352270	2.476340	2.350500	2.365450	2.462420	2.454150	2.446240	2.455770	2.377770	2.436110	2.408090	2.973500	3.241160	3.443630	3.399210	3.445980	3.427320	3.460990	3.369570	3.322250	3.173730	2.994970	2.493510	2.431010	2.394060	2.348700	2.425010	2.446720	2.442460	2.628290	2.702120	2.621800	2.672640	2.646960	2.562140	2.601300	2.606390	2.440900	2.487770	2.448330	2.392080	2.397310	2.417280	2.401790	2.399640	2.447890	2.470040	2.390360
0.105700	0.098400	0.038370	0.032840	0.003000	-0.038810	-0.062550	-0.040220	-0.056640	-0.039230	-0.055070	-0.068420	-0.052590	-0.012270	-0.004630	-0.013150	-0.008970	-0.009440	-0.041510	-0.053080	-0.053180	-0.038700	-0.051210	0.024690	-0.067510	-0.030690	0.002040	-0.047800	-0.008240	-0.057660	-0.057630	-0.007720	-0.037340	-0.030560	0.035860	0.039400	-0.053400	-0.007370	-0.051780	-0.031390	-0.074770	-0.006890	-0.002960	-0.006780	-0.000670	0.011530	0.013730	-0.005760	0.008140	-0.035330	-0.078370	-0.076250	-0.080660	-0.192570	-0.091680	-0.141270	-0.104350	-0.068190	-0.115270	-0.122740	-0.028530	-0.048510	-0.053950	-0.048410	-0.005340	-0.033120	-0.050910	-0.012530	-0.054520	-0.029830	0.004940
-0.458760	-0.445970	-0.363910	-0.360610	-0.328840	-0.251740	-0.228070	-0.231650	-0.185360	-0.223430	-0.140850	-0.137240	-0.145680	-0.202390	-0.171250	-0.106730	-0.186160	-0.190440	-0.091600	-0.148250	-0.129770	-0.118240	-0.164330	-0.204470	-0.115190	-0.162680	-0.225550	-0.145510	-0.190970	-0.119380	-0.132740	-0.192750	-0.131430	-0.133620	-0.187680	-0.153380	-0.120350	-0.179150	-0.112340	-0.157470	-0.082500	-0.208310	-0.139670	-0.121270	-0.149250	-0.167920	-0.182140	-0.187130	-0.202190	-0.178610	-0.157160	-0.162240	-0.169660	-0.165140	-0.171460	-0.213000	-0.227560	-0.231070	-0.153300	-0.177000	-0.205780	-0.111280	-0.171990	-0.154560	-0.183710	-0.165890	-0.143060	-0.197860	-0.143560	-0.167800	-0.193950
0.094500	0.077070	-0.009190	-0.006860	-0.024610	-0.118510	-0.107960	-0.104670	-0.147350	-0.053430	-0.188490	-0.184090	-0.178810	-0.090420	-0.190710	-0.279130	-0.122700	-0.141420	-0.258650	-0.141540	-0.175490	-0.215850	-0.141550	-0.141270	-0.194510	-0.169920	-0.072870	-0.143890	-0.092420	-0.181460	-0.150770	-0.116730	-0.191870	-0.190320	-0.152440	-0.209380	-0.148360	-0.096930	-0.198660	-0.140740	-0.220380	-0.052710	-0.170550	-0.190470	-0.165640	-0.171000	-0.173520	-0.126690	-0.141210	-0.166140	-0.147470	-0.194220	-0.203700	-0.135280	-0.245820	-0.097100	-0.137580	-0.138010	-0.198280	-0.118950	-0.111850	-0.211990	-0.116620	-0.146600	-0.105850	-0.133830	-0.173620	-0.098430	-0.151970	-0.142440	-0.166060
-0.176390	-0.156920	-0.082400	-0.088250	-0.086350	-0.011960	-0.059160	-0.085280	-0.088590	-0.226950	-0.106930	-0.101340	-0.132020	-0.240660	-0.070870	-0.069720	-0.193120	-0.142460	-0.096080	-0.189720	-0.151030	-0.119630	-0.173840	-0.156540	-0.140140	-0.119750	-0.237110	-0.195280	-0.270880	-0.167960	-0.199760	-0.194320	-0.131120	-0.144620	-0.175470	-0.148080	-0.235200	-0.260820	-0.135850	-0.172550	-0.121390	-0.282590	-0.203970	-0.202770	-0.194220	-0.163720	-0.130580	-0.212740	-0.175290	-0.093820	-0.126300	-0.036000	-0.014090	-0.058520	0.075610	-0.082940	-0.007740	-0.032990	-0.016050	-0.124660	-0.181670	-0.147710	-0.194800	-0.178560	-0.258430	-0.199800	-0.133640	-0.218970	-0.179670	-0.186170	-0.104440
-0.113420	-0.130420	-0.180740	-0.179510	-0.176750	-0.194790	-0.150240	-0.127170	-0.086560	-0.009750	-0.066180	-0.074660	-0.032490	0.049140	-0.123390	0.004670	-0.011760	-0.074680	-0.007470	0.007870	-0.046580	-0.037540	-0.001990	-0.047900	-0.042040	-0.065960	0.039430	0.009680	0.076220	-0.018390	0.015640	-0.011670	-0.051350	-0.023510	-0.061150	-0.000640	0.052830	0.053800	-0.024270	-0.024830	-0.047830	0.045700	0.050660	0.034510	-0.009060	-0.023100	-0.041610	0.022950	0.052990	-0.102510	-0.078000	-0.093070	-0.089900	-0.053980	-0.129820	-0.046700	-0.106500	-0.086930	-0.134570	-0.033310	0.018600	0.012180	-0.000800	0.000580	0.093360	0.019770	-0.051660	0.016550	-0.000640	0.014380	-0.075180
-0.109960	-0.096780	-0.077630	-0.067440	-0.058600	-0.118200	-0.115710	-0.121220	-0.174680	-0.134020	-0.120030	-0.121230	-0.168300	-0.163500	-0.031740	-0.229180	-0.071400	-0.088230	-0.169740	-0.106910	-0.056810	-0.125320	-0.135350	-0.091640	-0.109150	-0.100630	-0.160730	-0.114170	-0.169720	-0.098420	-0.095920	-0.065680	-0.097270	-0.127650	-0.031700	-0.089330	-0.087400	-0.043400	-0.079270	-0.038550	-0.049770	-0.035850	-0.107110	-0.082430	-0.081040	-0.094430	-0.112200	-0.157680	-0.237300	-0.067440	-0.078600	-0.133210	-0.162460	-0.181860	-0.194140	-0.197980	-0.196110	-0.213760	-0.145520	-0.173400	-0.187410	-0.138580	-0.130670	-0.134390	-0.172730	-0.122840	-0.092330	-0.127810	-0.105580	-0.134470	-0.079150
-0.068130	-0.074470	-0.065260	-0.088000	-0.115920	0.007790	-0.017500	-0.031400	0.025620	-0.104300	-0.071880	-0.046280	-0.038610	-0.098240	-0.142200	-0.003710	-0.174640	-0.105040	-0.054530	-0.123730	-0.161760	-0.090150	-0.124260	-0.101360	-0.101150	-0.080540	-0.082070	-0.109460	-0.112130	-0.140660	-0.162990	-0.203880	-0.086020	-0.077090	-0.167630	-0.111540	-0.132440	-0.194180	-0.067940	-0.080160	-0.037310	-0.169390	-0.069720	-0.150430	-0.125580	-0.135520	-0.111210	-0.107790	-0.030030	-0.174290	-0.150870	-0.099980	-0.151520	-0.159410	-0.119150	-0.137990	-0.101670	-0.035630	-0.120820	-0.143560	-0.101120	-0.107290	-0.111420	-0.107420	-0.109540	-0.153530	-0.108420	-0.098380	-0.137700	-0.130390	-0.118910
-0.140930	-0.139160	-0.167750	-0.143880	-0.101120	-0.259870	-0.214320	-0.249380	-0.283570	-0.228740	-0.284430	-0.312940	-0.297950	-0.254400	-0.199610	-0.226880	-0.144650	-0.309810	-0.243290	-0.212160	-0.211510	-0.289790	-0.187730	-0.287600	-0.309130	-0.278070	-0.232700	-0.238760	-0.268170	-0.252560	-0.176340	-0.128880	-0.315620	-0.315200	-0.245210	-0.216270	-0.170660	-0.076110	-0.197180	-0.202120	-0.287660	-0.115950	-0.234300	-0.215160	-0.270690	-0.276370	-0.253770	-0.267240	-0.241400	-0.153060	-0.181640	-0.095620	-0.005560	0.039640	-0.015070	-0.004620	-0.045640	-0.123140	-0.145010	-0.055250	-0.186070	-0.196640	-0.214710	-0.254640	-0.188120	-0.183080	-0.282080	-0.260290	-0.188700	-0.196450	-0.206230
-0.088210	-0.083050	-0.050390	-0.067370	-0.113140	0.009910	-0.003250	0.013210	0.003260	-0.005530	0.071130	0.085680	0.034700	0.073950	0.049880	0.007140	0.016650	0.057050	0.050140	0.091780	0.085130	0.062070	0.034190	0.098960	0.090390	0.086170	0.050370	0.085550	0.057810	0.062870	0.066190	0.018630	0.101790	0.085670	0.022670	0.088180	0.064550	0.013830	0.068640	0.111510	0.171130	0.050160	0.130120	0.092600	0.059540	0.070240	0.063650	0.003740	0.036780	-0.029850	0.027940	0.012090	-0.086160	-0.058200	-0.076520	-0.060720	-0.056300	-0.027130	-0.027200	-0.063800	0.035250	0.056220	0.047820	0.076120	0.058890	0.040610	0.119840	0.089680	0.067810	0.044710	0.108350
