2.851380	2.834210	2.845080	2.813700	2.813710	2.868130	2.923380	2.918530	2.945430	2.918220	2.887560	2.793040	3.190820	3.626550	3.780070	3.624030	3.560180	3.516930	3.322590	2.877480	2.818910	2.808540	3.069620	3.221880	3.248410	3.310800	3.237130	3.171260	3.103450	3.001750	2.925630	2.841880	2.794400	2.719690	2.739820	2.792660	2.821810	2.841920	2.851320	2.827130	2.823470	2.840890	2.798320	2.962540	2.815190	2.823440	2.815930	2.808980	2.836730	2.810910	2.824820	2.828390	2.844350	2.796310	2.822390	2.761090	2.858030	2.819200	2.782180	2.722990	2.736110	2.761370	2.713930	2.796730	3.074840	3.009770	3.008050	2.989120	2.947090	2.953410	2.885920	2.890200	2.810510	2.886300	2.773570	2.770260	3.257040	3.287770	3.131260	3.095200	2.996530	2.930000
-0.009290	-0.022010	-0.025530	-0.051020	-0.052000	-0.074860	-0.047730	-0.036500	-0.066750	-0.035890	-0.048810	0.012330	-0.023470	0.000150	-0.086160	0.040010	0.039180	0.005100	0.007830	-0.082510	-0.038530	-0.062030	-0.159830	-0.273070	-0.253280	-0.212950	-0.215970	-0.211090	-0.188320	-0.125650	-0.090050	-0.057400	-0.032560	-0.018880	0.004350	-0.027890	-0.041290	-0.047480	-0.060320	-0.015240	-0.030180	-0.010640	-0.001290	-0.101090	-0.014630	-0.018060	-0.039310	-0.031070	-0.039040	-0.016710	-0.064170	-0.006850	-0.077930	-0.060170	-0.082990	-0.014050	-0.078400	-0.075990	-0.032160	-0.042990	-0.030570	-0.020950	-0.005120	-0.065380	-0.132690	-0.069390	-0.088340	-0.114240	-0.070870	-0.075810	-0.102850	-0.082560	-0.044900	-0.093470	-0.047900	-0.059070	-0.109050	-0.149020	-0.104360	-0.141270	-0.109410	-0.090610
-0.211410	-0.217200	-0.209870	-0.196900	-0.213050	-0.187780	-0.207350	-0.221300	-0.177280	-0.180050	-0.215830	-0.248270	-0.129110	-0.171910	-0.128770	-0.249760	-0.236230	-0.213920	-0.185320	-0.173490	-0.185030	-0.223030	-0.232310	-0.216320	-0.223750	-0.236150	-0.221450	-0.236620	-0.212510	-0.242900	-0.232320	-0.234760	-0.202360	-0.214270	-0.263960	-0.227180	-0.233120	-0.215540	-0.199680	-0.239290	-0.236040	-0.186990	-0.213360	-0.217870	-0.241320	-0.208910	-0.197220	-0.198020	-0.197340	-0.252650	-0.200340	-0.276880	-0.166330	-0.213450	-0.178400	-0.227280	-0.251440	-0.154450	-0.228460	-0.188450	-0.189280	-0.237040	-0.227010	-0.176520	-0.253040	-0.253060	-0.255730	-0.245010	-0.234610	-0.232110	-0.196220	-0.223000	-0.226990	-0.175770	-0.198580	-0.215790	-0.314270	-0.187880	-0.252640	-0.241680	-0.256710	-0.241440
-0.124770	-0.104850	-0.141250	-0.133090	-0.107010	-0.115560	-0.078410	-0.066190	-0.119320	-0.172320	-0.090100	-0.116420	-0.181560	-0.154770	-0.154860	-0.096470	-0.116560	-0.093570	-0.124650	-0.173530	-0.178140	-0.079050	-0.019470	0.035800	-0.004340	-0.037350	-0.048720	-0.006910	-0.058160	-0.047660	-0.068990	-0.073100	-0.124250	-0.136020	-0.070880	-0.157840	-0.115210	-0.102690	-0.114140	-0.090270	-0.070680	-0.153320	-0.124630	-0.101420	-0.115630	-0.139230	-0.155120	-0.182230	-0.166190	-0.073530	-0.130770	-0.073720	-0.138750	-0.111720	-0.143960	-0.128500	-0.051650	-0.206090	-0.111330	-0.189080	-0.200820	-0.088340	-0.138210	-0.166770	-0.094290	-0.120710	-0.087780	-0.086640	-0.106360	-0.088590	-0.143980	-0.068790	-0.123110	-0.125600	-0.169860	-0.111860	-0.012330	-0.182710	-0.111330	-0.099720	-0.073770	-0.115770
-0.122570	-0.129030	-0.036240	-0.088410	-0.092510	-0.103220	-0.164170	-0.184320	-0.123670	-0.026610	-0.113940	-0.048570	-0.166240	-0.147690	-0.124950	-0.108290	-0.103430	-0.160120	-0.203090	0.003680	-0.024900	-0.111880	-0.078320	-0.079720	-0.031870	0.017400	0.023320	-0.057080	-0.036600	-0.037100	-0.065730	-0.096750	-0.106290	-0.084960	-0.112880	0.012650	-0.047930	-0.092410	-0.092600	-0.102450	-0.148270	-0.128920	-0.120800	-0.034650	-0.054730	-0.069630	-0.048970	0.001620	0.020790	-0.129420	-0.063560	-0.070160	-0.108710	-0.069990	-0.046170	-0.057220	-0.107280	0.003130	-0.058650	0.000880	0.037950	-0.110000	-0.040460	-0.031960	0.001590	0.018810	-0.038770	-0.031330	-0.025500	-0.074600	-0.030850	-0.126720	-0.049530	-0.082370	-0.010120	-0.077130	-0.046490	0.062030	0.027070	0.016780	-0.033870	0.002280
-0.038630	-0.054940	-0.184930	-0.043870	-0.077270	-0.083530	-0.069860	-0.050630	-0.093050	-0.175340	-0.063460	-0.146710	0.045400	0.019990	-0.029630	-0.099090	-0.083180	-0.071760	0.012340	-0.180070	-0.122990	-0.076410	-0.153900	-0.260240	-0.218330	-0.241000	-0.258660	-0.161570	-0.144140	-0.217140	-0.156280	-0.127970	-0.065400	-0.052270	-0.120200	-0.147990	-0.111730	-0.112770	-0.130400	-0.113880	-0.069340	-0.004060	-0.037930	-0.140750	-0.100170	-0.063140	-0.084940	-0.140740	-0.234010	-0.092850	-0.092090	-0.160300	-0.028560	-0.136920	-0.135060	-0.104540	-0.075740	-0.111840	-0.146320	-0.128130	-0.199120	-0.107270	-0.124680	-0.124000	-0.133560	-0.156150	-0.108810	-0.142240	-0.152950	-0.102720	-0.080490	-0.061630	-0.110240	-0.094390	-0.141610	-0.073140	-0.088430	-0.111000	-0.143540	-0.129700	-0.092720	-0.107860
-0.135480	-0.100400	0.008030	-0.188380	-0.149800	-0.091900	-0.031970	-0.076170	-0.018710	-0.051800	-0.154180	-0.082880	-0.153760	-0.066030	-0.040810	0.034090	-0.018630	0.015770	-0.089360	-0.101570	-0.158160	-0.131220	-0.167160	-0.016340	-0.077940	-0.022570	-0.033460	-0.128840	-0.214550	-0.047790	-0.113600	-0.084310	-0.133800	-0.198080	-0.072410	-0.103450	-0.128590	-0.068000	-0.033460	-0.064370	-0.087490	-0.193560	-0.130610	-0.124350	-0.147620	-0.152860	-0.149910	-0.178640	0.029270	-0.071570	-0.171680	-0.061300	-0.191650	-0.038370	-0.101250	-0.126390	-0.140520	-0.195520	-0.074620	-0.171520	-0.070540	-0.086860	-0.121620	-0.116990	-0.166580	-0.133010	-0.111640	-0.074370	-0.053770	-0.081490	-0.198630	-0.162730	-0.173610	-0.130130	-0.111030	-0.159920	-0.137200	-0.143870	-0.115790	-0.163580	-0.170730	-0.225130
-0.065200	-0.121150	-0.139170	0.006220	0.013090	-0.070000	-0.167520	-0.125740	-0.151790	-0.069540	0.036990	-0.035490	-0.069840	-0.077150	0.015200	-0.038710	0.006400	-0.127320	-0.172030	-0.020830	-0.014120	0.013710	0.094760	-0.054180	-0.037040	-0.085610	-0.022310	-0.027140	0.078640	-0.074390	0.024010	-0.044710	-0.070360	0.013710	-0.113310	-0.075220	-0.030610	-0.095740	-0.177800	-0.120400	-0.154210	-0.071260	-0.080320	-0.004760	0.003210	-0.002480	-0.011730	0.019530	-0.106250	-0.142110	0.035420	-0.135640	-0.006570	-0.133100	-0.053760	-0.004060	-0.104180	0.035780	-0.070810	0.027780	-0.082450	-0.081220	0.013510	-0.032450	0.057070	-0.003260	-0.029890	-0.085870	-0.044720	-0.056230	0.044780	-0.039040	-0.036190	-0.031700	-0.106750	-0.018840	0.029800	0.097670	-0.018200	0.039650	0.026770	0.051260
-0.112430	-0.074290	-0.083310	-0.138340	-0.197950	-0.100840	-0.063640	-0.140960	-0.058980	-0.186830	-0.213700	-0.187140	-0.183950	-0.081460	-0.187190	-0.164480	-0.207290	-0.158000	-0.133200	-0.185770	-0.227800	-0.186480	-0.219920	-0.073620	-0.044980	0.045490	-0.044720	-0.013830	-0.190080	-0.128350	-0.211960	-0.196030	-0.137860	-0.168400	-0.176490	-0.073130	-0.141940	-0.119870	-0.075890	-0.111420	-0.102920	-0.126460	-0.119330	-0.124940	-0.166250	-0.119340	-0.091520	-0.211310	-0.100310	-0.071700	-0.205690	-0.139370	-0.156790	-0.051290	-0.210280	-0.144660	-0.056790	-0.218850	-0.204270	-0.216430	-0.123860	-0.189090	-0.223310	-0.131870	-0.035780	-0.078060	0.046890	0.015990	-0.047370	-0.024090	-0.097060	-0.138170	-0.179870	-0.181090	-0.062140	-0.086860	0.025200	-0.028220	0.041590	-0.090430	-0.029250	-0.145360
-0.040520	-0.050220	-0.056600	-0.053010	0.003330	-0.030380	-0.045990	-0.005290	-0.022420	-0.060310	-0.004690	-0.036760	0.062790	0.091500	0.134590	0.101650	0.104170	0.074280	-0.007700	-0.061240	-0.045010	0.028380	-0.105330	-0.195570	-0.140130	-0.112650	-0.074380	-0.168020	-0.109200	-0.071370	-0.077070	0.015710	-0.079020	-0.076400	-0.031900	-0.049310	-0.024730	-0.026990	-0.074880	-0.073410	-0.074770	-0.107370	-0.038130	-0.060960	-0.041750	-0.065860	-0.108490	-0.148750	-0.027960	-0.089220	-0.013620	-0.040140	-0.066460	-0.052660	0.006670	-0.053370	-0.094330	-0.060350	0.030090	-0.013600	-0.093830	0.002330	0.016000	-0.068640	-0.056140	-0.050910	-0.108930	-0.024420	0.003440	-0.023380	-0.047300	-0.063080	-0.109320	-0.024410	-0.133470	-0.094850	-0.009730	0.040300	-0.101020	0.002760	-0.075100	-0.053690
-0.148930	-0.200710	-0.112100	-0.109720	-0.109210	-0.144510	-0.136310	-0.182610	-0.149060	-0.078610	-0.086080	-0.084610	-0.221720	-0.211970	-0.118580	-0.086230	-0.057580	-0.133910	-0.220770	-0.089920	-0.138220	-0.143300	-0.010790	0.003060	-0.052710	-0.110340	-0.096220	-0.054780	-0.048030	-0.132360	0.015110	-0.181710	-0.113510	-0.100240	-0.166690	-0.162950	-0.121360	-0.147210	-0.155420	-0.113070	-0.157930	-0.136810	-0.151850	-0.069070	-0.088140	-0.103260	-0.058090	0.023890	-0.120370	-0.114920	-0.119830	-0.207160	-0.115320	-0.164260	-0.158330	-0.060120	-0.151250	-0.075910	-0.197980	-0.147100	-0.100070	-0.173590	-0.114050	-0.098530	-0.057630	-0.072890	-0.072080	-0.195350	-0.178970	-0.157040	-0.107630	-0.144860	-0.078680	-0.131230	-0.105010	-0.111770	-0.146730	-0.136060	-0.034320	-0.113640	-0.058120	-0.099650
-0.023020	0.046680	-0.062380	-0.063690	-0.105570	-0.034540	-0.053430	-0.018780	-0.047240	-0.070130	-0.109760	-0.089050	0.007730	-0.015720	-0.137980	-0.162880	-0.199080	-0.121730	0.044070	-0.068990	-0.017080	-0.073920	-0.124950	-0.100000	-0.105320	-0.059490	-0.088930	-0.086220	-0.127590	-0.029590	-0.198550	-0.008580	-0.030920	-0.046790	-0.012970	-0.012110	-0.081320	-0.039240	-0.011720	-0.048240	-0.001260	0.019320	-0.020880	-0.122580	-0.093080	-0.032460	-0.077340	-0.151610	-0.055260	-0.054380	-0.075440	0.027880	-0.027380	-0.003870	-0.050940	-0.120970	-0.017360	-0.097630	-0.015510	-0.027510	-0.042680	-0.032270	-0.091870	-0.053630	-0.166560	-0.145290	-0.097510	-0.019610	-0.027350	-0.044500	-0.090150	-0.023540	-0.073290	-0.051220	-0.030290	-0.017520	-0.067420	-0.080470	-0.155600	-0.105120	-0.135170	-0.100500
-0.114610	-0.172710	-0.124580	-0.066220	-0.032240	-0.142880	-0.092610	-0.110480	-0.118010	-0.120300	-0.048340	-0.098270	-0.105390	-0.182560	-0.154470	-0.166000	-0.116130	-0.094220	-0.154100	-0.108170	-0.081360	-0.051060	-0.017040	-0.119300	-0.173440	-0.246630	-0.150650	-0.153090	-0.046220	-0.157400	-0.027540	-0.177900	-0.127610	-0.147240	-0.076790	-0.161930	-0.060460	-0.104170	-0.123320	-0.079180	-0.123000	-0.167400	-0.105630	-0.082270	-0.094970	-0.195770	-0.151270	-0.028170	-0.124240	-0.110460	-0.078310	-0.107920	-0.123720	-0.190160	-0.026800	-0.077840	-0.141650	-0.061760	-0.078660	-0.146520	-0.134280	-0.054500	-0.081640	-0.170660	-0.070560	-0.075400	-0.232990	-0.208500	-0.208800	-0.148920	-0.141270	-0.110940	-0.045670	-0.085410	-0.114920	-0.192830	-0.188600	-0.213390	-0.101100	-0.136320	-0.127180	-0.086130
-0.361780	-0.195970	0.174080	0.452740	0.771860	0.888090	0.729030	0.192850	1.142920	3.458820	5.848070	6.977490	7.126620	6.595590	4.579690	0.225680	-4.825180	-7.954480	-7.478570	-5.069070	-2.775430	-0.175880	2.162120	3.544760	2.581950	0.693470	-1.734150	-3.308460	-4.083660	-4.597540	-4.190250	-3.368940	-2.315930	-1.172060	-0.237590	0.369920	0.642560	0.765880	0.298870	0.510800	0.174780	-0.004980	-0.115860	-0.181540	-0.214860	-0.379350	-0.388570	-0.580280	0.082910	-0.064670	-0.047780	-0.312590	-0.169550	-0.092110	-0.274320	-0.595020	-0.743530	-0.618920	-0.841320	-0.519750	0.633410	1.697220	2.408320	2.669720	2.260130	1.717320	0.813540	-0.434870	-1.764310	-1.413810	-1.651060	-1.673960	0.393400	2.105650	2.882780	3.000350	2.535330	1.299450	0.323040	-1.260710	-3.017470	-2.500090
-0.409500	-0.558360	-0.533150	-0.424610	-0.409850	-0.214180	-0.107190	0.253610	0.305830	0.420140	0.022720	0.276980	0.496290	0.352340	0.301760	-0.218520	-0.223450	-0.450600	-0.912200	-2.098390	-2.387600	-2.226320	-1.995400	-1.510250	-1.166800	-0.246950	0.784850	1.486310	1.618510	1.663840	1.769410	1.513570	1.040400	0.486570	0.053870	-0.085850	-0.196850	-0.132720	0.015250	-0.137300	0.000180	0.043640	-0.052060	-0.187210	-0.158070	-0.090490	-0.128520	0.162980	-0.323230	-0.329280	-0.398230	-0.232740	-0.308740	-0.367590	-0.102520	-0.102610	0.212390	0.234210	0.351140	0.057870	-0.177520	-0.362850	-0.620920	-0.751080	-0.679830	-0.538390	-0.411750	-0.042880	0.252730	-0.002950	0.200940	0.243900	-0.071840	-0.335760	-0.367630	-0.653760	-0.672610	-0.401090	-0.326720	-0.027330	0.258880	0.326720
