1.681970	1.681970	1.694290	2.390730	2.671540	2.669490	2.720870	2.676900	2.689540	2.726850	2.721620	2.842030	2.833010	2.864070	2.851330	2.808510	2.910840	2.985610	2.999690	2.953160	2.988980	2.969330	2.911850	2.943080	2.929980	2.922510	2.927470	2.898820	2.871750	2.883340	2.910570	2.910050	2.903210	3.041600	3.047420	3.037920	3.048020	3.082160	3.012280	3.147460	3.123860	3.004100	3.073140	3.057990	3.108820	3.021910	2.996930	3.030430	2.984200	2.980880	2.962250	3.002140	2.983030	2.929190	2.951440	2.914590	2.952720	2.932100	2.816020	2.832630	2.925150	3.620480	3.685450	3.603170	3.603410	3.564850	3.514910	3.269940	3.045300	2.974280	2.925800	2.927970	3.124440	3.382080	3.440360	3.383520	3.256070	3.146240	2.992430	2.922970	2.855360	2.872540	2.905970	2.908160	2.822220	2.886310	2.917930	2.920490	2.843480	2.845020	2.898800	2.900220	2.943860	2.906380	2.937620	2.955410	2.986590	3.047340	3.095030	3.005790	3.036850	3.003100	3.021520	3.038920	3.005720	2.951290	2.941120	2.948900	2.912310	2.985430	2.926680	2.912550	2.947030	2.915190	2.925320
0.126520	0.126520	0.114690	0.052080	-0.026990	-0.029350	-0.018260	-0.025440	-0.063640	-0.043710	-0.039530	-0.083270	-0.101170	-0.109440	-0.096870	-0.084700	-0.142060	-0.137720	-0.109140	-0.105560	-0.145060	-0.141420	-0.093050	-0.111310	-0.109610	-0.104010	-0.089660	-0.067470	-0.080860	-0.088960	-0.103710	-0.095830	-0.086820	-0.165500	-0.136540	-0.139640	-0.130930	-0.163260	-0.112230	-0.190170	-0.205720	-0.111560	-0.165630	-0.156330	-0.157450	-0.119710	-0.095750	-0.087540	-0.107020	-0.088030	-0.066630	-0.078110	-0.092280	-0.077320	-0.071260	-0.067960	-0.040420	-0.070620	-0.021320	-0.066480	-0.057640	-0.007510	-0.065050	-0.008160	-0.033320	-0.037520	-0.035000	0.020810	-0.004330	-0.050000	-0.027950	-0.049650	-0.142990	-0.285330	-0.299660	-0.272650	-0.160000	-0.113260	-0.030170	-0.035780	-0.075190	-0.075070	-0.106600	-0.096450	-0.053440	-0.047620	-0.049230	-0.067210	-0.041000	-0.056320	-0.086230	-0.084670	-0.110310	-0.068680	-0.133460	-0.097430	-0.091400	-0.156760	-0.186150	-0.130150	-0.156180	-0.149930	-0.147920	-0.134220	-0.159450	-0.102720	-0.149540	-0.116080	-0.115330	-0.163270	-0.115810	-0.095790	-0.107410	-0.128300	-0.119210
-0.511460	-0.511460	-0.496370	-0.304640	-0.255590	-0.238530	-0.189690	-0.239990	-0.226040	-0.275720	-0.304100	-0.256010	-0.251180	-0.230000	-0.268020	-0.299620	-0.266100	-0.301090	-0.326650	-0.287890	-0.258590	-0.261050	-0.272870	-0.236900	-0.244000	-0.248810	-0.206540	-0.270330	-0.229050	-0.256170	-0.215480	-0.247200	-0.249610	-0.197470	-0.276200	-0.272180	-0.241190	-0.235700	-0.291890	-0.231900	-0.221570	-0.292640	-0.224400	-0.252140	-0.242990	-0.311710	-0.219990	-0.208380	-0.263320	-0.223080	-0.266590	-0.242150	-0.186130	-0.255270	-0.234810	-0.241500	-0.242830	-0.211930	-0.234370	-0.217990	-0.295310	-0.215760	-0.114340	-0.186960	-0.153920	-0.106020	-0.112810	-0.203620	-0.204730	-0.195590	-0.198280	-0.212460	-0.261430	-0.281320	-0.318760	-0.296490	-0.307870	-0.277040	-0.272160	-0.252900	-0.203510	-0.254720	-0.214330	-0.230990	-0.252170	-0.233460	-0.286220	-0.253910	-0.260670	-0.253650	-0.256680	-0.239590	-0.236800	-0.265690	-0.237240	-0.248940	-0.293420	-0.266210	-0.206800	-0.284180	-0.259880	-0.273430	-0.243660	-0.249450	-0.226580	-0.293350	-0.262620	-0.275020	-0.224540	-0.225980	-0.226820	-0.261270	-0.224600	-0.212090	-0.261650
0.113860	0.113860	0.099700	-0.089500	-0.088110	-0.170670	-0.254240	-0.162560	-0.147950	-0.123510	-0.093900	-0.113820	-0.123550	-0.147580	-0.074800	-0.061010	-0.092770	-0.037900	0.022550	-0.067190	-0.049260	-0.047400	-0.083490	-0.134210	-0.115800	-0.108040	-0.196760	-0.102470	-0.152820	-0.102790	-0.190200	-0.131970	-0.156730	-0.148650	-0.064510	-0.088130	-0.150410	-0.123270	-0.094440	-0.083800	-0.113470	-0.123180	-0.175350	-0.088410	-0.101200	-0.032190	-0.188360	-0.178210	-0.075110	-0.134130	-0.145200	-0.102680	-0.223190	-0.129440	-0.124130	-0.128480	-0.106290	-0.151960	-0.193940	-0.172370	-0.084980	-0.102970	-0.210640	-0.148480	-0.170680	-0.230470	-0.240130	-0.180690	-0.184910	-0.173540	-0.189490	-0.145970	-0.081150	0.002690	0.034270	-0.017780	-0.069220	-0.086770	-0.104740	-0.109950	-0.198890	-0.085830	-0.147030	-0.121010	-0.137460	-0.146330	-0.049390	-0.094540	-0.123170	-0.133630	-0.100830	-0.114920	-0.093630	-0.132690	-0.122920	-0.118190	-0.022480	-0.035460	-0.115420	-0.030650	-0.041370	-0.047090	-0.077520	-0.093360	-0.101080	-0.025700	-0.050210	-0.040080	-0.141600	-0.097030	-0.110030	-0.100740	-0.142320	-0.172450	-0.081660
-0.192310	-0.192310	-0.182950	-0.132760	-0.163800	-0.046630	0.022700	-0.065900	-0.100090	-0.024730	-0.025410	-0.057510	-0.031070	0.017100	-0.090040	-0.076710	0.008440	-0.014090	-0.109120	-0.008430	-0.090510	-0.087730	-0.037990	-0.014150	-0.037480	-0.075550	0.005640	-0.072120	-0.021850	-0.046270	0.034050	-0.034930	0.012940	-0.031090	-0.093770	-0.028870	0.010400	-0.031020	-0.025390	-0.098090	-0.038770	0.000370	0.027090	-0.079750	-0.075920	-0.114190	0.016030	-0.020580	-0.118170	-0.083690	-0.012240	-0.148190	-0.011690	-0.053720	-0.110270	-0.055790	-0.135800	-0.085500	-0.020820	-0.026090	-0.042290	-0.258630	-0.179310	-0.189530	-0.178450	-0.176780	-0.146670	-0.164010	-0.116250	-0.081490	-0.104650	-0.112240	-0.029930	0.016230	-0.006760	0.027850	0.059240	-0.054330	-0.094050	-0.111200	-0.011640	-0.106020	-0.018130	-0.067020	-0.025390	-0.027980	-0.132910	-0.123780	-0.045170	-0.033080	-0.075810	-0.067950	-0.099040	0.015820	0.000240	-0.008190	-0.128360	-0.091290	-0.022870	-0.096390	-0.102520	-0.062130	-0.049990	-0.038390	-0.041710	-0.105440	-0.087510	-0.108790	-0.020460	-0.048460	-0.069120	-0.041920	-0.022830	0.034460	-0.052300
-0.121130	-0.121130	-0.123750	-0.087690	-0.047270	-0.091110	-0.182140	-0.118400	-0.072790	-0.193030	-0.193830	-0.144200	-0.141340	-0.259500	-0.135430	-0.124670	-0.246000	-0.276010	-0.199640	-0.277400	-0.164580	-0.181640	-0.222310	-0.228720	-0.166620	-0.114870	-0.176550	-0.110190	-0.189030	-0.197660	-0.211000	-0.195660	-0.196150	-0.147460	-0.111390	-0.181240	-0.156190	-0.131960	-0.118120	-0.063790	-0.106250	-0.111500	-0.118050	-0.080160	-0.070900	-0.086880	-0.178090	-0.162970	-0.065910	-0.089420	-0.131770	0.027510	-0.043490	-0.102820	-0.073990	-0.149910	-0.078470	-0.079010	-0.130670	-0.136420	-0.165950	0.029140	0.015040	-0.040640	-0.046540	0.004880	-0.008690	-0.054190	-0.093310	-0.131260	-0.028540	-0.111650	-0.179930	-0.292050	-0.222700	-0.259540	-0.271360	-0.144890	-0.149740	-0.142230	-0.169460	-0.124200	-0.184560	-0.183270	-0.198500	-0.239370	-0.124990	-0.099320	-0.161540	-0.181070	-0.123270	-0.131990	-0.106040	-0.241100	-0.200670	-0.240750	-0.150850	-0.130790	-0.205890	-0.149410	-0.121560	-0.181520	-0.188820	-0.227290	-0.186660	-0.175760	-0.155090	-0.154080	-0.152870	-0.184860	-0.177550	-0.198120	-0.193850	-0.209810	-0.189710
-0.117220	-0.117220	-0.122490	-0.134300	-0.130370	-0.215400	-0.092620	-0.136990	-0.198480	-0.099860	-0.114010	-0.171280	-0.190820	-0.042920	-0.123530	-0.200580	-0.084380	-0.033640	-0.062410	-0.038350	-0.153920	-0.081380	-0.068150	-0.124000	-0.185900	-0.232440	-0.178180	-0.230710	-0.106600	-0.072250	-0.154950	-0.106390	-0.138190	-0.149030	-0.105710	-0.084080	-0.185000	-0.141780	-0.152490	-0.175280	-0.132250	-0.179100	-0.201780	-0.141160	-0.157210	-0.088510	-0.139620	-0.100500	-0.168300	-0.200680	-0.131580	-0.236250	-0.269280	-0.142800	-0.168410	-0.077860	-0.094050	-0.181740	-0.182330	-0.161410	-0.143590	-0.105320	-0.132140	-0.062150	-0.063970	-0.100210	-0.144340	-0.166560	-0.126160	-0.093540	-0.255150	-0.093110	-0.167030	-0.092680	-0.119790	-0.121680	-0.120420	-0.223870	-0.139440	-0.135130	-0.183310	-0.129370	-0.130610	-0.078010	-0.098380	-0.004610	-0.056440	-0.115990	-0.117920	-0.129540	-0.110810	-0.119930	-0.144540	-0.068490	-0.089820	-0.042850	-0.078470	-0.192400	-0.134880	-0.128430	-0.231210	-0.162120	-0.147050	-0.084330	-0.170770	-0.069610	-0.134520	-0.102030	-0.189830	-0.114850	-0.110600	-0.090960	-0.134910	-0.155540	-0.080010
-0.069950	-0.069950	-0.058830	0.010940	-0.110420	0.035450	-0.140010	-0.144180	-0.121770	-0.111040	-0.059890	-0.059050	-0.027520	-0.108780	-0.104160	0.003260	-0.041550	-0.090350	-0.064520	-0.070730	0.011410	-0.105210	-0.088470	-0.027610	0.031320	0.094130	-0.008300	0.007640	-0.115290	-0.111600	-0.038510	-0.123500	-0.058840	-0.057920	-0.183220	-0.181700	-0.053650	-0.052990	-0.103150	-0.099440	-0.128690	-0.059920	-0.049510	-0.102370	-0.124010	-0.220520	-0.051310	-0.080820	-0.056480	0.036220	-0.101340	-0.016950	0.057090	-0.064460	-0.097610	-0.107000	-0.137380	-0.024380	-0.036220	0.012770	0.014630	-0.217600	-0.085060	-0.104920	-0.067750	-0.106160	-0.072960	-0.074920	-0.177220	-0.144890	0.039620	-0.164150	-0.026170	-0.070220	-0.124650	-0.095320	-0.021890	-0.026970	-0.078760	-0.059680	-0.014240	-0.069190	0.012890	-0.157230	-0.083270	-0.132070	-0.129210	-0.023150	0.001640	-0.016320	-0.098250	-0.052880	-0.022790	-0.052210	0.000100	-0.099500	-0.109730	0.071740	0.019490	-0.056760	0.067660	0.015280	0.035240	-0.080310	0.011610	-0.130750	-0.058290	-0.073510	0.045070	-0.065290	-0.064020	-0.049840	-0.048400	0.000150	-0.117440
-0.152230	-0.152230	-0.166710	-0.264050	-0.126730	-0.258950	-0.148170	-0.132880	-0.087010	-0.120370	-0.141170	-0.190070	-0.162610	-0.185060	-0.088760	-0.217600	-0.209470	-0.186350	-0.158790	-0.205020	-0.261230	-0.122490	-0.117560	-0.299990	-0.257480	-0.249300	-0.197660	-0.197260	-0.084230	-0.104930	-0.221270	-0.133900	-0.133710	-0.193150	-0.065980	-0.078980	-0.164780	-0.148470	-0.086560	-0.119210	-0.098710	-0.102850	-0.202340	-0.095240	-0.125300	0.010910	-0.204320	-0.117320	-0.136490	-0.266250	-0.132840	-0.130370	-0.200680	-0.167740	-0.198760	-0.088260	-0.121590	-0.222670	-0.189430	-0.236720	-0.237850	-0.135370	-0.234960	-0.258190	-0.307880	-0.271250	-0.289290	-0.391080	-0.150340	-0.127460	-0.255980	-0.095820	-0.081540	0.012260	0.094350	-0.075540	-0.102330	-0.232350	-0.268850	-0.313080	-0.252230	-0.133440	-0.242120	-0.095590	-0.179020	-0.181130	-0.088760	-0.157860	-0.206930	-0.247620	-0.095160	-0.096380	-0.150490	-0.209170	-0.149190	-0.149260	-0.050300	-0.196600	-0.192100	-0.066420	-0.240330	-0.180120	-0.189630	-0.177600	-0.235350	-0.067330	-0.154790	-0.136030	-0.237410	-0.125530	-0.227600	-0.124070	-0.224360	-0.215900	-0.077460
-0.092640	-0.092640	-0.080300	0.012160	-0.044880	0.056300	-0.042110	-0.082820	-0.208780	-0.133550	-0.105450	-0.114700	-0.129590	-0.010830	-0.120090	-0.068180	0.013750	-0.040530	-0.090150	-0.050480	-0.056590	-0.087790	-0.154710	-0.029130	-0.057890	-0.037700	-0.113330	-0.136930	-0.212520	-0.110540	-0.082060	-0.102850	-0.111090	0.000960	-0.030760	-0.048790	-0.040360	0.078750	-0.001450	0.044970	0.040070	0.018880	0.082860	0.056780	0.058400	-0.059910	-0.004040	-0.090940	0.003360	0.023870	0.001610	0.005130	0.007130	0.066170	0.009300	-0.093230	-0.023870	-0.014370	-0.081090	0.023680	0.020740	-0.041300	0.056540	0.070190	0.094540	0.100940	0.059000	0.011100	-0.155790	-0.171400	-0.055120	-0.150130	-0.202190	-0.166640	-0.161140	-0.032220	-0.069330	-0.119380	-0.079110	-0.058640	-0.095440	-0.110640	-0.008850	-0.178850	-0.108420	-0.068210	-0.053280	0.033330	-0.019220	-0.003300	-0.095800	-0.115990	-0.028990	-0.018890	0.018750	-0.060910	-0.172170	-0.052290	-0.078040	-0.145030	-0.102050	-0.103760	-0.107930	-0.109310	-0.104500	-0.148870	-0.082720	-0.063910	-0.033220	-0.077960	-0.052200	-0.085370	-0.072370	-0.056650	-0.097980
