1.113030	1.113030	1.154910	1.188270	1.203710	1.189350	1.212630	1.252770	1.259800	1.276330	1.382510	1.452280	1.619090	1.701740	1.780480	1.877140	1.966820	2.645160	2.743870	2.751470	2.731320	2.720140	2.735660	2.731280	2.754360	2.615350	2.580960	2.403420	2.303340	2.182420	2.084410	2.094790	2.055560	2.230450	2.302810	2.352720	2.393510	2.416080	2.377040	2.346920	2.331540	2.296180	2.244540	2.179090	2.050530	1.986910
0.066580	0.066580	0.026400	-0.004480	-0.017660	-0.002770	-0.015450	-0.053670	-0.037170	-0.034960	-0.038060	-0.032820	-0.051080	-0.024350	-0.035400	-0.048700	-0.071750	-0.011160	-0.072380	-0.050230	-0.057990	-0.053650	-0.055070	-0.046000	-0.072510	-0.007820	-0.027740	-0.060330	0.003850	-0.002950	0.000900	-0.048050	-0.032120	-0.186550	-0.216900	-0.247340	-0.275660	-0.245760	-0.233310	-0.234470	-0.239050	-0.192240	-0.194750	-0.172610	-0.117920	-0.087890
-0.362620	-0.362620	-0.303490	-0.262740	-0.252830	-0.273030	-0.263650	-0.210330	-0.233510	-0.209090	-0.173620	-0.192520	-0.148540	-0.176210	-0.166190	-0.157780	-0.150580	-0.176250	-0.091970	-0.147370	-0.114630	-0.089200	-0.106250	-0.143280	-0.106570	-0.183630	-0.177520	-0.133720	-0.150720	-0.161530	-0.156180	-0.129040	-0.179800	-0.159690	-0.217340	-0.198990	-0.176900	-0.187320	-0.190540	-0.217260	-0.183390	-0.177620	-0.212910	-0.186310	-0.178540	-0.191010
0.058070	0.058070	-0.011730	-0.053490	-0.050450	-0.028780	-0.020310	-0.079400	-0.040770	-0.093440	-0.131590	-0.112220	-0.128900	-0.114560	-0.125850	-0.129030	-0.137070	-0.089200	-0.152320	-0.085960	-0.141140	-0.190140	-0.160780	-0.098710	-0.136160	-0.096730	-0.080300	-0.109270	-0.145620	-0.121850	-0.143980	-0.126290	-0.102880	-0.021780	0.037710	0.029780	-0.009290	-0.011980	-0.031390	0.010050	-0.029070	-0.083750	-0.003710	-0.075480	-0.079190	-0.070570
-0.147900	-0.147900	-0.074690	-0.037750	-0.056970	-0.075060	-0.104200	-0.049990	-0.103750	-0.040960	-0.043630	-0.040060	-0.092780	-0.080050	-0.072720	-0.064520	-0.045230	-0.157930	-0.145330	-0.182430	-0.129490	-0.094710	-0.111100	-0.175160	-0.152610	-0.121400	-0.153460	-0.148590	-0.117640	-0.130910	-0.109530	-0.143720	-0.079200	-0.106730	-0.057510	-0.074550	-0.015930	-0.030800	-0.001320	-0.027020	-0.021790	0.042990	-0.056530	0.020440	-0.053440	-0.073410
-0.100020	-0.100020	-0.167840	-0.195770	-0.166850	-0.155560	-0.113510	-0.154850	-0.100670	-0.149970	-0.113790	-0.155490	-0.041320	-0.090180	-0.078290	-0.103280	-0.089490	-0.011060	0.000590	-0.011350	-0.042680	-0.028140	-0.047250	-0.011760	0.001200	-0.074460	-0.058330	-0.037150	-0.045260	-0.038250	-0.026810	-0.041720	-0.120650	-0.125980	-0.218270	-0.164560	-0.204290	-0.162250	-0.168810	-0.181630	-0.142870	-0.229470	-0.147640	-0.197210	-0.100750	-0.122490
-0.097390	-0.097390	-0.040450	-0.022010	-0.051490	-0.051390	-0.091100	-0.070550	-0.101140	-0.080920	-0.115830	-0.048820	-0.129610	-0.056640	-0.117130	-0.096650	-0.131840	-0.079160	-0.092720	-0.043600	-0.054320	-0.104320	-0.075940	-0.053060	-0.099060	-0.050210	-0.076960	-0.063010	-0.086150	-0.090620	-0.116990	-0.073400	-0.086610	-0.149220	-0.079050	-0.127860	-0.116020	-0.151170	-0.183070	-0.131990	-0.194200	-0.102540	-0.122050	-0.086430	-0.169930	-0.095460
-0.065590	-0.065590	-0.105190	-0.116230	-0.093940	-0.105140	-0.065530	-0.067660	-0.055810	-0.049510	0.016950	-0.068040	-0.012230	-0.067180	-0.001530	-0.000440	0.022930	-0.081090	-0.077820	-0.117800	-0.065160	-0.022570	-0.029750	-0.112090	-0.063230	-0.078710	-0.064800	-0.068270	-0.054310	-0.071000	-0.043260	-0.091290	0.011270	0.081190	-0.001020	-0.004000	-0.039330	-0.023040	0.043660	-0.051390	0.051300	-0.034450	-0.048440	-0.023000	0.061240	-0.073890
-0.120940	-0.120940	-0.097590	-0.089130	-0.104100	-0.081520	-0.105860	-0.125270	-0.100900	-0.115770	-0.176690	-0.106570	-0.095530	-0.066550	-0.146480	-0.172230	-0.121260	-0.108280	-0.138390	-0.105090	-0.190340	-0.188520	-0.224000	-0.119230	-0.130890	-0.143130	-0.199590	-0.156810	-0.215040	-0.156610	-0.124310	-0.178580	-0.231960	-0.193620	-0.067330	-0.038600	-0.015150	-0.017830	-0.092800	-0.010180	-0.090210	-0.081560	-0.012170	-0.022240	-0.127840	-0.063940
-0.080850	-0.080850	-0.085820	-0.093680	-0.083550	-0.108270	-0.085870	-0.058790	-0.095370	-0.098480	-0.006370	-0.062430	-0.060250	-0.067520	-0.049070	-0.010440	-0.083550	0.014700	0.028620	0.036170	0.089850	0.048530	0.080500	0.046830	0.022990	-0.002830	0.004320	0.039960	0.043710	-0.005630	-0.024900	0.032200	-0.008010	-0.116330	-0.183710	-0.185080	-0.189910	-0.172260	-0.114940	-0.167300	-0.117320	-0.125650	-0.137120	-0.106770	-0.095060	-0.147840
-0.075290	-0.075290	-0.080630	-0.071880	-0.083070	-0.060880	-0.073540	-0.104860	-0.060300	-0.046980	-0.113910	-0.068330	-0.111820	-0.094960	-0.061010	-0.106170	-0.035800	-0.153220	-0.148000	-0.171240	-0.146640	-0.110960	-0.108750	-0.180640	-0.143180	-0.106740	-0.094860	-0.135280	-0.122580	-0.131770	-0.124360	-0.162740	-0.071280	-0.020530	-0.024660	-0.032690	-0.041110	-0.057460	-0.064670	-0.074200	-0.046700	-0.063670	-0.081500	-0.067090	-0.021940	-0.034860
-0.106030	-0.106030	-0.092090	-0.100630	-0.089600	-0.099290	-0.094050	-0.071290	-0.098970	-0.105670	-0.065210	-0.107700	-0.010720	-0.035330	-0.094350	-0.058170	-0.098080	-0.044960	-0.054780	-0.040440	-0.115480	-0.113970	-0.150000	-0.041370	-0.058990	-0.089850	-0.118930	-0.081540	-0.101110	-0.048460	-0.040890	-0.046090	-0.097290	-0.079930	-0.079780	-0.083150	-0.105090	-0.097570	-0.122590	-0.086010	-0.138980	-0.109260	-0.078750	-0.117960	-0.144840	-0.095770
-0.074260	-0.074260	-0.081130	-0.072790	-0.090530	-0.083870	-0.090580	-0.105790	-0.103130	-0.103440	-0.130830	-0.063580	-0.219030	-0.187180	-0.145030	-0.149000	-0.156500	-0.139810	-0.111890	-0.130980	-0.050110	-0.079190	-0.040580	-0.112120	-0.121960	-0.119510	-0.045580	-0.111370	-0.073790	-0.130820	-0.160450	-0.084440	-0.095190	-0.081660	-0.097810	-0.129620	-0.134430	-0.146770	-0.049820	-0.128130	-0.053610	-0.080390	-0.147400	-0.123750	-0.065250	-0.111190
0.599460	0.696930	0.811210	0.986470	1.050090	1.033060	1.277440	1.740830	2.740890	3.717930	4.440090	5.074180	5.603200	8.166660	9.822240	10.571570	10.220200	9.379120	7.912290	5.787740	3.288020	-0.196570	-1.075520	-2.106910	-3.160150	-4.349710	-5.438300	-5.772040	-5.643710	-4.024720	-2.287430	-0.209870	1.371330	2.552340	2.859860	2.362230	1.592440	0.248320	-0.668550	-1.499480	-2.471340	-3.191620	-3.392430	-3.359240	-3.086510	-2.530690
-0.703320	-0.785270	-0.848590	-0.982730	-0.930610	-0.765870	-0.511990	-0.333380	-0.323060	-0.225120	-0.090240	-0.039330	-0.238460	-0.094670	-0.210690	-0.216200	-0.214380	-0.261350	-0.177790	-0.082460	-0.149090	-0.048380	0.211640	0.051820	0.247480	0.323000	0.380580	0.180670	0.082840	-0.779160	-1.325090	-1.883310	-2.498120	-2.457050	-2.150600	-1.599150	-1.075440	-0.093840	0.265690	0.570210	0.896990	1.072900	1.210530	1.252550	1.143360	0.864700
0.784260	0.873820	0.911320	1.063140	0.969930	0.845330	0.709060	0.603840	0.767300	0.755390	0.605960	0.430250	0.444070	0.179560	0.317030	0.293120	0.279430	0.509460	0.473580	0.269700	0.231800	-0.129510	-0.561690	-0.395980	-0.533520	-0.547270	-0.365550	-0.093580	-0.187010	0.020070	-0.335600	-0.553640	-0.442790	-0.415460	-0.418470	-0.472600	-0.194510	-0.092790	-0.033820	-0.103480	-0.081340	-0.019080	0.005170	0.017030	-0.104250	-0.082450
-0.981130	-1.038660	-0.975470	-1.070230	-0.873020	-0.787630	-0.703320	-0.700900	-0.873490	-0.898080	-0.795390	-0.566020	-0.555530	-0.102760	-0.117390	0.001550	-0.048990	-0.350020	-0.400640	-0.213220	-0.218660	-0.099470	0.284420	0.227960	0.314880	0.280640	-0.106420	-0.322080	-0.168210	0.126960	0.742880	1.274770	1.395400	1.223560	0.959270	0.659680	0.138010	-0.582540	-0.596560	-0.618240	-0.581220	-0.596160	-0.563280	-0.568870	-0.328030	-0.202180
0.767920	0.784990	0.612640	0.613430	0.301270	0.196110	-0.026620	0.026680	0.019200	0.021580	-0.014110	-0.165060	-0.007490	-0.574280	-0.722550	-0.928140	-0.765380	-0.637620	-0.509840	-0.570620	-0.397750	0.084470	-0.048830	-0.104160	-0.217920	-0.184860	0.109040	0.199090	0.259540	0.226620	0.500760	0.482560	0.644250	0.768530	0.857580	0.821140	0.552180	0.743040	0.275910	0.312630	-0.109390	-0.339310	-0.586120	-0.642880	-0.756050	-0.796670
-0.762910	-0.754670	-0.522690	-0.442590	-0.090920	0.064180	0.413960	0.271630	0.433910	0.390940	0.375320	0.392710	0.248330	0.623250	0.708710	0.776650	0.408350	0.556210	0.370160	0.342610	0.175440	-0.329930	-0.393620	-0.267050	-0.194950	-0.217520	-0.126060	-0.191130	-0.399980	-0.456420	-1.133190	-1.370650	-1.554900	-1.444440	-1.208150	-0.835410	-0.227360	-0.259170	0.118480	-0.141880	0.231010	0.254540	0.406460	0.485830	0.454750	0.558320
