2.516180	2.800920	2.887920	2.958590	2.867070	2.998880	3.442670	3.607520	3.582810	3.582770	3.623150	3.498440	3.425240	4.039160	4.190880	4.123100	4.123270	4.101360	4.020130	4.076960	3.850080	3.904950	3.757720	3.770700	3.764930	3.686460	3.550070	3.430320	3.461870	3.543520	3.469660	3.655670	3.594880	3.715480	3.666600	3.603260	3.698900	3.552740	3.417130	3.443330	3.374290	3.350420	3.340530	3.275130	3.220120	3.173490	3.197030	3.131280	2.972490	3.011500	2.943060	2.935890	2.907070	2.824880	2.862450	2.882900	2.727680	2.816430	2.947720	2.929230	2.827590	2.892680	2.926810	2.931400	2.949520	2.965820	2.997090	2.884550	2.876070	2.865590	2.861390	2.881440	2.827730	2.823790	2.773020	2.817240	2.794050	2.685390	2.816080	2.750590	2.715030	2.815880	2.785630	2.784800	2.866070	2.843670	2.898650	2.889610	2.966140	3.036590	3.124420	3.028490	3.489890	3.516380	3.468720	3.552000	3.436890	3.328370	3.329270	3.341470	3.265140	3.235710	3.262530	3.188360	3.174220	3.250830	3.141220	3.176100	3.064950	3.059260
-0.008970	-0.122310	-0.084910	-0.120250	-0.081030	-0.102500	-0.166220	-0.229960	-0.240540	-0.254040	-0.298920	-0.212980	-0.145990	-0.035500	-0.088890	-0.009290	-0.005860	-0.001570	0.051970	0.000800	0.018610	-0.065950	0.016410	0.007050	-0.063030	-0.074380	-0.036390	-0.036210	-0.023760	-0.089390	-0.065430	-0.183240	-0.147710	-0.173420	-0.194540	-0.206130	-0.238730	-0.180610	-0.131440	-0.149750	-0.147510	-0.141730	-0.194510	-0.236170	-0.181010	-0.182780	-0.166240	-0.139440	-0.045950	-0.090680	-0.061260	-0.070930	-0.095570	-0.032480	-0.033490	-0.053320	0.036020	-0.008590	-0.069700	0.013550	0.031000	-0.016570	-0.066210	-0.021650	0.013350	0.013780	-0.074440	0.003030	-0.017910	-0.000240	0.003370	-0.032490	0.018940	0.009100	0.007770	-0.040240	-0.041880	0.036300	-0.102820	-0.000440	0.001440	-0.044070	-0.018740	-0.025540	-0.014710	-0.035490	-0.071830	-0.106220	-0.088950	-0.062650	-0.064580	0.023540	-0.207850	-0.198850	-0.192870	-0.250770	-0.199360	-0.187750	-0.198540	-0.152620	-0.175840	-0.120310	-0.146830	-0.112920	-0.134420	-0.192580	-0.154470	-0.144930	-0.067280	-0.106230
-0.277600	-0.207390	-0.205380	-0.230970	-0.264060	-0.296730	-0.329590	-0.283460	-0.309130	-0.248830	-0.225190	-0.309960	-0.309590	-0.157390	-0.107830	-0.210200	-0.141790	-0.194500	-0.257860	-0.186030	-0.154320	-0.160340	-0.208210	-0.258140	-0.139320	-0.128040	-0.131820	-0.176220	-0.249680	-0.149140	-0.262770	-0.204410	-0.307420	-0.312330	-0.309630	-0.297410	-0.222790	-0.254710	-0.317250	-0.270430	-0.228810	-0.253120	-0.212050	-0.197690	-0.195120	-0.206290	-0.178450	-0.204530	-0.255720	-0.190750	-0.196130	-0.197700	-0.208040	-0.267530	-0.256880	-0.205890	-0.256240	-0.258660	-0.181480	-0.241610	-0.289000	-0.173500	-0.205970	-0.261800	-0.227820	-0.271490	-0.148700	-0.226920	-0.198520	-0.240120	-0.202070	-0.220790	-0.214440	-0.222590	-0.232910	-0.227860	-0.227880	-0.284600	-0.162340	-0.211510	-0.264010	-0.238190	-0.258200	-0.247490	-0.277830	-0.202520	-0.180900	-0.208550	-0.249030	-0.211940	-0.224390	-0.329340	-0.274440	-0.272560	-0.285320	-0.237680	-0.297030	-0.297970	-0.281800	-0.254310	-0.286650	-0.293360	-0.262510	-0.264490	-0.218600	-0.205820	-0.236420	-0.213680	-0.286700	-0.221910
-0.197210	-0.186360	-0.199210	-0.119730	-0.107950	-0.110320	-0.094320	-0.081940	-0.100290	-0.123950	-0.103880	-0.047100	-0.089590	-0.208930	-0.221080	-0.106210	-0.233300	-0.204600	-0.126470	-0.152120	-0.291350	-0.183530	-0.211130	-0.089090	-0.203800	-0.224900	-0.261450	-0.222820	-0.075820	-0.234810	-0.120880	-0.098650	-0.021350	-0.065540	-0.013060	-0.083020	-0.104920	-0.120510	-0.052130	-0.100160	-0.164790	-0.109610	-0.140990	-0.143690	-0.183460	-0.174390	-0.210470	-0.151550	-0.171280	-0.218400	-0.257860	-0.244670	-0.188290	-0.154760	-0.129520	-0.173780	-0.208530	-0.145640	-0.208310	-0.176520	-0.118040	-0.292100	-0.191690	-0.097520	-0.193150	-0.099900	-0.213770	-0.184320	-0.205750	-0.129200	-0.220740	-0.174300	-0.229390	-0.203750	-0.196620	-0.166140	-0.155940	-0.157620	-0.194240	-0.239760	-0.165300	-0.172540	-0.154470	-0.193390	-0.119150	-0.266130	-0.211960	-0.171690	-0.115950	-0.198160	-0.144560	-0.127970	-0.098210	-0.137020	-0.148810	-0.117530	-0.105050	-0.132680	-0.132250	-0.164680	-0.085980	-0.085070	-0.106750	-0.155860	-0.227150	-0.175190	-0.151080	-0.183900	-0.134030	-0.190520
0.012200	-0.030770	-0.039440	-0.103760	-0.098870	0.009270	0.053260	-0.010370	0.049520	0.042200	0.018020	0.001330	-0.005400	-0.181400	-0.165570	-0.295370	-0.183050	-0.100870	-0.201930	-0.273660	-0.053490	-0.169690	-0.079750	-0.227350	-0.177690	-0.139040	-0.109310	-0.090260	-0.255120	-0.045140	-0.017210	-0.055240	-0.062560	-0.004220	-0.072130	0.080820	-0.020600	0.025250	-0.050540	-0.039570	0.012770	-0.056220	-0.024740	-0.010540	0.006860	0.013970	0.000580	-0.070160	-0.043490	-0.032730	0.014300	0.015040	-0.086070	-0.051480	-0.125700	-0.165160	-0.053740	-0.107240	-0.069620	-0.107580	-0.138950	0.009210	-0.049710	-0.192510	-0.104500	-0.212620	-0.146390	-0.113610	-0.126870	-0.229110	-0.133910	-0.130070	-0.069430	-0.125780	-0.102130	-0.111300	-0.131190	-0.103650	-0.127070	-0.006650	-0.080060	-0.043390	-0.103420	-0.029030	-0.140360	0.057560	-0.093120	-0.061210	-0.100920	-0.041510	-0.108320	-0.023660	-0.006560	0.023360	0.082630	0.006250	0.021920	0.041580	0.037680	0.065840	-0.004440	-0.061860	-0.042790	0.022080	0.089680	0.022630	-0.020780	0.011150	-0.028890	-0.003850
-0.200690	-0.116890	-0.112100	-0.115700	-0.116670	-0.211310	-0.156690	-0.088680	-0.121680	-0.133140	-0.157900	-0.209400	-0.135950	0.001560	-0.058640	0.032000	0.011180	-0.116060	-0.035350	0.055850	-0.091750	-0.034630	-0.123120	-0.029330	0.009890	-0.037450	-0.016860	-0.044260	0.032610	-0.097960	-0.244400	-0.246850	-0.218290	-0.163820	-0.154900	-0.330940	-0.126280	-0.210240	-0.155950	-0.114410	-0.157400	-0.092770	-0.122240	-0.169200	-0.145930	-0.127860	-0.124980	-0.111960	-0.149170	-0.111430	-0.223880	-0.172330	-0.076460	-0.178120	-0.130890	-0.012930	-0.099380	-0.122660	-0.112640	-0.045910	-0.090250	-0.122940	-0.165900	-0.044630	-0.075100	-0.010790	-0.007600	-0.081650	0.006960	0.059280	-0.005790	-0.083850	-0.124910	-0.047290	-0.100680	-0.149990	-0.100000	-0.079210	-0.018830	-0.160490	-0.071740	-0.163270	-0.022890	-0.096900	-0.013070	-0.188220	-0.002120	-0.113290	-0.084890	-0.115100	-0.099680	-0.198130	-0.119040	-0.074790	-0.153070	-0.138860	-0.139940	-0.101040	-0.110490	-0.194530	-0.150360	-0.063570	-0.106240	-0.141220	-0.161190	-0.140930	-0.070810	-0.137870	-0.100570	-0.109010
-0.148270	-0.246960	-0.201130	-0.120180	-0.129540	-0.095910	-0.193240	-0.239180	-0.223860	-0.266210	-0.223860	-0.171730	-0.230940	-0.201300	-0.064810	-0.055210	-0.087030	-0.045530	-0.032510	-0.076410	-0.108740	-0.069030	-0.058100	0.015050	-0.081500	-0.105340	-0.104920	-0.155190	-0.149420	-0.182510	-0.036680	0.002310	-0.060170	-0.145740	-0.126240	-0.024830	-0.215360	-0.097380	-0.135850	-0.208790	-0.200060	-0.220580	-0.239640	-0.188040	-0.226690	-0.244170	-0.242470	-0.176310	-0.158310	-0.250920	-0.117480	-0.192530	-0.234450	-0.099960	-0.109170	-0.205990	-0.187020	-0.113940	-0.118420	-0.217950	-0.097790	-0.171870	-0.060190	-0.129850	-0.193050	-0.210460	-0.206490	-0.176200	-0.269200	-0.261120	-0.286480	-0.164650	-0.114310	-0.213440	-0.131690	-0.063660	-0.111990	-0.207740	-0.202770	-0.097540	-0.239420	-0.069020	-0.240990	-0.237620	-0.160800	-0.132540	-0.227950	-0.084020	-0.151970	-0.161330	-0.067180	-0.091920	-0.169150	-0.233320	-0.244400	-0.187950	-0.188330	-0.249430	-0.233730	-0.105280	-0.116550	-0.277320	-0.167060	-0.182160	-0.190960	-0.209170	-0.262760	-0.107330	-0.165210	-0.209450
-0.106120	0.009230	-0.009990	-0.103750	-0.091620	-0.095420	0.023880	0.049920	0.024960	0.081520	0.076650	-0.007360	-0.070530	0.002580	-0.062700	-0.216210	-0.133210	-0.042790	-0.141870	-0.214850	-0.096100	-0.049020	0.002560	-0.176110	-0.084450	-0.028860	-0.086570	0.040870	-0.053400	0.115110	0.055820	-0.047560	-0.036110	-0.005880	-0.056730	-0.096510	0.140580	-0.041200	-0.064660	0.007820	0.022360	0.115780	0.043610	-0.025890	0.014920	0.043150	-0.019200	-0.060280	-0.122510	-0.011340	-0.168280	-0.030070	-0.105930	-0.123970	-0.179620	-0.150250	-0.058800	-0.128620	-0.113460	0.059680	-0.155300	-0.047990	-0.168390	-0.163250	0.013160	0.038320	-0.073740	-0.040970	0.044150	-0.050530	0.025360	-0.027860	-0.112210	-0.071820	-0.184130	-0.246550	-0.209140	-0.077600	-0.090500	-0.096550	0.009440	-0.118590	-0.018530	0.041190	-0.119870	-0.016070	0.014770	-0.176390	-0.047750	-0.063410	-0.156400	-0.093020	-0.043540	0.006660	0.043040	-0.043110	-0.031160	0.048590	-0.031500	-0.039080	-0.109820	0.096420	-0.045400	0.019340	0.066460	0.004710	0.067970	-0.008640	-0.009990	0.028800
-0.219620	-0.164810	-0.083730	-0.072290	-0.148680	-0.053390	-0.019360	0.016790	-0.019760	-0.102490	-0.080830	-0.107140	-0.018310	-0.399610	-0.392400	-0.203110	-0.267310	-0.359820	-0.256810	-0.204150	-0.191230	-0.256280	-0.385670	-0.094610	-0.182740	-0.299000	-0.149830	-0.223790	-0.241400	-0.268390	-0.206300	-0.058850	-0.041880	0.060880	-0.005530	-0.024010	-0.097810	-0.034290	-0.059040	-0.091770	-0.114390	-0.160130	-0.155580	-0.146190	-0.187850	-0.155140	-0.167990	-0.154490	-0.161160	-0.171580	-0.188460	-0.256740	-0.251040	-0.149490	-0.199930	-0.160340	-0.159690	-0.164520	-0.126390	-0.290500	-0.165160	-0.218780	-0.125430	-0.140170	-0.367220	-0.401630	-0.186480	-0.297480	-0.272970	-0.200940	-0.373400	-0.299130	-0.190800	-0.209890	-0.161500	-0.150700	-0.150940	-0.214260	-0.166370	-0.112540	-0.218410	-0.106810	-0.146790	-0.231960	-0.018600	-0.157270	-0.141720	-0.017530	-0.125230	-0.084490	0.006260	-0.169520	-0.023870	0.022040	-0.134410	-0.045570	0.022400	-0.007220	0.029610	-0.018970	0.134080	-0.185130	-0.010510	-0.059540	-0.085640	-0.090030	-0.067470	-0.026210	-0.055590	-0.082510
-0.132080	-0.242750	-0.263200	-0.150330	-0.069900	-0.119940	-0.038380	-0.089060	-0.003090	-0.104910	-0.112420	-0.090330	-0.228220	0.074540	0.159410	0.046220	0.140960	0.158890	0.190640	0.108690	-0.056010	0.174930	0.207980	0.080220	0.130560	0.121440	0.067600	0.021330	0.101350	-0.045600	-0.075090	-0.208770	-0.184700	-0.194860	-0.126030	-0.108330	-0.105610	-0.066980	-0.065690	-0.098090	-0.144810	0.007970	-0.132250	-0.116070	-0.101250	-0.079700	-0.172280	-0.116640	-0.122140	-0.290870	-0.234490	-0.151200	-0.103150	-0.124100	-0.217970	-0.093650	-0.116360	-0.109440	-0.071410	0.011230	-0.005620	-0.019860	-0.071630	-0.111110	0.073590	0.068210	-0.090950	-0.061840	0.005810	-0.099900	-0.044030	-0.009280	-0.127520	-0.145210	-0.169390	-0.175840	-0.135930	-0.120910	-0.042750	-0.135600	-0.107310	-0.082570	-0.076000	-0.045200	-0.046320	-0.049910	0.024340	-0.023280	-0.042150	-0.182210	-0.135030	-0.069070	0.041680	0.012810	0.071300	-0.056690	-0.086960	0.028980	-0.110960	0.001840	-0.147030	0.003850	-0.097980	-0.063500	-0.008540	-0.064580	-0.068740	0.037660	0.018080	-0.097530
