-0.089950	-0.138300	-0.085320	-0.099570	-0.146270	-0.150110	-0.198490	-0.128970	-0.145970	-0.158580	-0.156820	-0.117530	-0.145330	-0.134940	-0.082670	-0.052170	-0.077270	-0.139360	-0.096280	-0.023850	-0.109020	-0.081090	-0.045770	-0.208240	-0.090410	-0.144600	-0.134920	-0.165130	-0.038600	-0.141950	-0.106460	-0.062900	-0.088670	-0.065250	-0.067080	-0.018240	-0.088540	-0.103300	0.018960	-0.149910	-0.169730	-0.168440	-0.157740	-0.224120	-0.116320	-0.078610	-0.015600	-0.137290	-0.144400	0.000820	-0.095260	0.015270	-0.126690	-0.147440	-0.127720	-0.142350	-0.169760	-0.156920	-0.194490	-0.163360	-0.185360	-0.201240	-0.144920	-0.146540	-0.176040	-0.191230	-0.142980	-0.180330	-0.188820	-0.172470	-0.124480	-0.118930	-0.110360	-0.132150	-0.109990	-0.182990	-0.197660	-0.214450	-0.205760	-0.182300	-0.080820	-0.109160	-0.127880	-0.071070	-0.177190	-0.158670	-0.114470	-0.131400	-0.129140	-0.124000
-0.010690	0.013450	0.012010	-0.013510	0.034920	0.050630	0.046090	0.036350	0.020450	0.033190	0.034840	-0.026120	0.007760	0.020950	-0.057250	-0.064350	-0.017130	0.002580	-0.028180	-0.065950	-0.003120	-0.029310	-0.060120	0.028560	-0.047030	-0.001110	-0.126230	-0.006740	-0.018470	-0.005300	0.022800	-0.049070	-0.014120	-0.097120	-0.046480	-0.040620	-0.047840	-0.037950	-0.078450	-0.044750	-0.026810	-0.011770	-0.073500	0.020820	-0.148310	-0.098590	-0.170070	-0.079760	-0.050510	-0.186550	-0.108810	-0.200950	-0.092260	-0.090600	0.011800	0.020960	0.033420	-0.022340	0.000950	-0.003100	-0.036400	0.035910	-0.077610	-0.061110	0.007720	0.022460	-0.011160	-0.008850	-0.006280	0.015610	-0.052430	-0.006880	-0.052440	-0.007860	-0.028820	0.023350	0.009360	-0.010070	-0.000240	-0.014510	-0.011350	-0.063000	-0.023300	-0.091650	0.050190	0.029580	-0.002930	-0.024670	-0.074680	-0.064890
-0.030700	0.005040	-0.087770	-0.118870	-0.084600	-0.138460	-0.171760	-0.160770	-0.100370	-0.042710	-0.129750	-0.146040	-0.119250	-0.145600	-0.075440	-0.026030	-0.095530	-0.012960	-0.012010	-0.048790	-0.080760	-0.146600	-0.088240	-0.008000	-0.024970	0.011090	-0.027700	-0.109550	-0.147350	-0.091330	-0.168170	-0.070980	-0.123950	-0.033890	-0.100490	-0.066420	-0.087950	-0.022650	-0.144240	-0.044350	-0.062910	-0.047080	-0.066600	-0.078020	-0.015700	-0.070470	-0.021020	-0.249800	-0.216720	-0.134260	-0.177140	-0.140310	-0.167550	-0.059660	-0.109940	-0.082360	-0.053480	-0.072910	-0.087770	-0.069840	-0.109090	-0.111480	-0.012630	-0.009810	-0.115780	-0.052100	0.004700	-0.056600	-0.020800	-0.056250	-0.009180	-0.132280	0.017780	-0.081360	-0.015930	-0.035760	-0.069610	-0.131380	-0.099540	-0.111210	-0.117060	-0.163320	-0.106080	-0.086450	-0.086840	-0.102290	-0.014790	-0.208890	-0.164090	-0.107360
0.120630	0.194450	0.014970	0.080130	-0.080960	0.214150	0.442110	0.214900	0.007200	0.175270	-0.066180	-0.442500	-0.699770	-0.703260	-0.358630	-0.310920	-0.286080	0.132300	0.304180	0.520080	0.497920	0.361620	2.569570	4.841680	6.176950	7.086730	7.540400	6.508070	5.260870	2.700000	-0.752830	-2.579200	-4.789670	-6.535370	-7.295340	-7.220980	-6.526980	-5.116810	-3.393510	-1.443370	3.115690	5.724290	7.471640	8.186160	7.725970	6.510790	4.251870	1.114450	-2.773460	-4.123030	-5.078300	-6.133950	-6.351140	-6.099740	-5.291620	-4.205660	-3.154770	-1.810570	-0.856580	-0.022260	-0.171070	0.078890	0.172870	0.133500	0.077940	-0.421430	-0.485420	-0.799530	-0.704750	-0.535900	0.040960	0.472870	0.821570	0.907710	0.760740	0.694310	0.798490	0.617040	0.363130	0.053510	-0.069870	-0.131910	-0.516830	-0.664990	-0.703170	-0.049680	0.357030	0.621180	0.647760	0.708370
-0.456830	-0.501090	-0.628070	-0.673680	-0.423500	-0.236030	-0.124610	-0.054550	0.067540	-0.031290	0.183940	0.185420	0.081730	0.299570	0.410820	0.366500	0.247070	0.009120	-0.160750	-0.192890	-0.120530	-0.137300	-0.310720	-0.074880	0.057390	0.085180	-0.162760	-0.152000	-0.272100	-0.330630	-0.264520	-0.871840	-0.458910	-0.122440	0.122910	0.223300	0.387020	0.616810	0.545100	0.431060	-0.724320	-1.811670	-2.788680	-3.294230	-3.500240	-3.302110	-2.432980	-1.372540	-0.064750	1.075760	1.728370	2.379980	2.695410	2.816210	2.643870	2.150370	1.716460	0.936910	0.415630	0.035950	0.013450	-0.116820	-0.074930	-0.079410	-0.179170	-0.077910	-0.195290	-0.085540	-0.151740	-0.195860	-0.131510	-0.066510	-0.125450	-0.093230	-0.052030	-0.154510	-0.297580	-0.599940	-0.643920	-0.482200	-0.277030	-0.167450	0.019090	0.053510	-0.075540	-0.221100	-0.466370	-0.512630	-0.512580	-0.382630
0.159610	0.298380	0.221160	0.363510	0.328860	0.373780	0.380870	-0.065150	-0.133310	-0.026450	-0.236760	-0.454380	-0.328060	-0.318560	-0.157280	-0.013150	-0.224080	0.035080	0.198500	0.034750	-0.103680	-0.194410	-0.594800	-0.450000	-0.532760	-0.473470	0.018040	0.168410	0.383320	0.506550	0.539260	-0.104340	-0.016880	-0.213720	-0.502700	-0.233010	-0.093470	-0.174960	0.072260	0.360570	-0.444240	-0.904340	-1.195330	-1.539680	-1.505090	-1.162940	-1.042760	-0.431130	0.364630	0.678000	0.966360	0.962150	0.983190	0.810920	0.698320	0.569830	0.343630	0.044860	0.017640	0.165100	0.125910	0.095550	-0.144770	-0.232220	-0.264150	-0.351270	-0.266580	-0.268570	-0.066510	0.015230	-0.013970	-0.173320	-0.013760	0.049370	0.024090	0.092550	0.081500	0.197180	0.177990	-0.001790	-0.312760	-0.315790	-0.332360	-0.101610	0.059160	0.114630	0.145290	0.201110	0.208280	0.034220
-0.020510	-0.090240	0.143610	-0.037190	-0.279630	-0.508890	-0.608450	0.015190	-0.232110	-0.374860	-0.225710	0.206150	0.166370	0.182790	0.015850	-0.194350	0.269010	-0.110980	-0.324920	-0.177140	-0.044870	0.004850	0.616450	0.356220	0.475510	0.540830	0.082450	-0.159900	-0.378810	-0.417230	-0.658640	0.330800	-0.064340	-0.022930	0.308430	-0.086010	-0.361420	-0.361080	-0.503780	-0.864470	0.513140	1.178860	1.629500	1.906840	1.937090	1.520720	1.351340	0.496440	-0.455840	-0.883080	-1.312510	-1.417580	-1.770370	-1.654950	-1.515850	-1.161180	-0.977790	-0.373020	-0.266550	-0.341730	-0.364620	-0.277110	-0.005980	0.130700	0.255430	0.242420	0.347840	0.265350	0.078880	-0.152870	-0.017330	0.074230	-0.058860	-0.162370	-0.124820	-0.109280	-0.157270	-0.278030	-0.374120	-0.141400	-0.057240	-0.030860	-0.072220	-0.316600	-0.311160	-0.220750	-0.043200	-0.002450	0.103650	0.160310
-0.421370	-0.419620	-0.385830	-0.159930	0.273860	0.469630	0.508680	0.010520	0.529210	0.448150	0.250610	-0.100760	-0.187580	-0.576620	-0.771500	-0.478230	-0.716590	0.005340	0.247530	0.048720	-0.021150	-0.190120	-0.412960	-0.336520	-0.429310	-0.467930	-0.054000	0.313740	0.345490	0.260180	0.335730	0.234750	0.278360	-0.001290	-0.319720	-0.344880	-0.388410	-0.580060	-0.611640	-0.153110	0.072570	0.641660	1.121750	1.460060	1.467020	1.432270	0.823070	0.539490	-0.271310	-0.687490	-0.933510	-1.175350	-1.092750	-1.181810	-1.151970	-1.075540	-0.489400	-0.523410	-0.123590	-0.054770	0.127590	0.067910	-0.186250	-0.277120	-0.492720	-0.342100	-0.555260	-0.266420	-0.167710	0.284130	-0.063930	-0.222080	-0.279770	-0.293530	-0.475300	-0.497230	-0.019270	0.464940	0.934900	0.670410	0.738600	0.537900	0.438040	0.527370	0.307860	0.055340	-0.169030	-0.301110	-0.543260	-0.566040
0.717700	0.815000	0.762660	0.577930	-0.044620	-0.476740	-0.559770	-0.267380	-0.640040	-0.355430	-0.038360	0.219210	0.306610	0.365610	0.204470	-0.209590	-0.128490	-0.642560	-0.509940	0.005680	0.124120	0.239170	0.293280	0.161330	0.089080	-0.138570	-0.368180	-0.488280	-0.387300	-0.248250	-0.498330	-0.935980	-0.630930	-0.118720	0.068640	0.549920	0.880240	0.954350	1.259020	0.773660	-0.053550	-0.658190	-0.779070	-0.879590	-0.706840	-0.716790	-0.720690	-0.519330	-0.087930	0.108230	-0.019830	0.057900	0.202170	0.425190	0.568630	0.708410	0.580460	0.671540	0.698120	0.773130	0.267160	-0.035310	-0.234470	-0.464530	-0.336540	-0.447430	-0.143780	-0.173550	0.088850	-0.354120	-0.171250	-0.214240	-0.156970	-0.063210	0.048070	0.235470	-0.218640	-0.283790	-0.655990	-0.286780	-0.560210	-0.443550	-0.327760	-0.219150	0.184440	0.226510	0.450620	0.457910	0.785500	0.584870
-1.085570	-1.100950	-0.890830	-0.686540	-0.086390	0.447190	0.430470	0.443780	0.401960	-0.130370	-0.553190	-0.701370	-0.736570	-0.416200	0.168340	0.512910	0.659660	0.912420	0.553750	-0.162310	-0.317340	-0.502290	-0.734540	-0.427760	-0.252770	0.134820	0.334890	0.297660	0.152920	0.025790	0.278740	0.278370	0.074340	-0.506400	-0.462130	-0.774320	-0.840320	-0.523860	-0.675270	-0.277250	-0.402000	-0.386230	-0.896560	-1.033350	-1.010840	-0.752400	-0.079690	0.362590	0.940200	0.654000	0.631350	0.628230	0.404170	0.504390	0.462810	0.200630	0.012430	-0.022570	-0.484030	-0.825150	-0.354380	-0.175880	0.077650	0.427040	0.177220	0.204110	-0.031710	-0.102230	-0.487180	-0.182400	-0.021550	0.086670	0.290300	0.369960	0.400650	0.100010	0.193830	-0.146290	-0.179910	-0.530740	-0.497010	-0.434000	-0.400990	-0.323670	-0.623640	-0.596550	-0.672490	-0.559150	-0.762740	-0.552130
0.804420	0.881470	0.877580	0.705260	0.318530	-0.176360	-0.065430	-0.346990	-0.046840	0.185970	0.455160	0.757730	0.598390	0.070250	-0.751970	-0.931420	-0.900230	-0.736040	-0.452090	-0.047190	0.103390	-0.008840	0.492200	0.376010	0.119840	0.126310	0.187130	0.427960	0.448350	0.633720	0.046940	0.099490	0.208430	0.327960	0.243230	0.251820	0.049310	-0.557370	0.001650	-0.092600	0.188960	-0.431620	0.083840	0.337860	0.374330	0.225820	-0.503480	-0.556730	-1.403410	-0.679470	-1.187860	-1.068600	-0.605060	-0.429780	-0.160140	0.108110	0.821900	0.164690	0.751480	0.768900	0.206620	-0.174200	-0.596160	-0.844120	-0.764700	-0.441980	-0.262060	0.068160	0.580580	0.529280	0.129830	-0.284000	-0.461220	-0.356240	-0.462540	0.107890	0.172610	0.886890	1.025620	0.999100	0.250750	-0.302000	-0.545420	-0.359510	0.209140	0.231020	0.716080	0.852840	1.174880	0.646190
-0.422830	-0.240970	0.052220	0.396080	0.409760	0.130700	-0.392430	0.341920	0.326630	-0.035090	-0.020410	-0.200550	0.054520	-0.412960	-0.766570	-0.775740	-0.314910	0.024690	0.386540	0.036520	0.145370	0.017660	-0.642860	-0.966880	-0.372080	-0.530810	0.094310	0.662660	0.419770	0.149060	-0.067560	-0.308460	-0.703750	-0.765920	-0.449820	-0.269780	0.097240	0.527370	0.308620	0.055560	0.101700	0.802140	0.724680	1.309540	1.512610	1.795790	1.743850	1.823370	1.283850	0.128270	-0.420590	-1.212100	-2.200650	-2.156720	-1.760850	-1.509420	-0.832340	0.133700	0.134100	0.300240	0.443430	-0.122790	-0.272890	-0.180380	-0.648950	-0.649800	-0.659970	-0.553440	-0.854290	-0.424960	-0.280170	-0.263870	0.074640	0.202510	0.341170	0.277190	0.881620	1.063030	1.057810	0.955210	0.388460	0.135130	-0.282740	-0.408620	-0.917290	-0.840110	-0.425070	-0.313120	-0.046360	-0.042330
0.223280	0.270090	0.575960	0.349050	0.291670	0.312190	0.542690	0.066850	-0.013240	-0.125220	-0.379720	-0.183750	-0.588080	-0.395200	-0.287650	-0.439820	-0.311050	-0.161220	-0.282270	0.233780	0.131850	0.069150	0.827860	1.138980	0.141030	0.295490	-0.174140	-0.778530	-0.569810	-0.504490	-0.578950	-0.495260	0.169360	-0.078780	-0.236390	0.139920	0.386720	0.430130	1.144440	1.476750	0.910090	0.315250	0.405190	-0.120630	0.108760	-0.240890	-0.505710	-0.747690	-0.598140	-0.366460	-1.149750	-1.104810	-0.480490	0.184860	0.358980	0.517430	0.635150	0.455050	0.845090	0.428730	-0.007290	-0.154480	-0.459680	-0.418030	-0.409500	-0.212220	-0.256900	-0.273130	-0.106860	-0.248760	-0.320180	-0.387710	-0.076120	0.481870	0.641660	0.816640	-0.024970	-0.191760	-0.508970	-0.961580	-1.189500	-1.169040	-0.887680	-0.270260	0.559140	0.395360	0.545880	0.649690	0.579250	0.415280
-0.360020	-0.491000	-0.755360	-0.633080	-0.539790	-0.440930	-0.508140	-0.134790	0.088350	0.165300	0.420830	0.488980	0.658030	0.442010	0.328700	0.451570	0.297250	0.107140	0.046000	-0.492780	-0.282230	-0.375710	-0.673610	-0.881340	-0.151960	-0.247090	-0.027690	0.567930	0.265280	0.525910	0.483060	0.606460	0.180920	0.252420	0.360930	-0.189540	-0.558040	-0.943430	-1.089090	-1.416970	-0.912400	-0.510410	0.059860	0.667050	0.557670	0.924630	0.743060	0.984000	0.152140	-0.321130	-0.495880	-0.365010	-0.825470	-1.237650	-1.061430	-1.045840	-0.497440	-0.521730	-0.349940	-0.088580	0.000460	-0.074620	0.128930	-0.018690	-0.058780	-0.118010	-0.077540	0.189930	0.457600	0.454460	0.420100	0.253760	-0.118030	-0.582060	-0.903980	-0.858800	-0.322160	0.105880	0.348890	0.925670	0.674090	0.417390	0.214560	-0.112520	-0.387620	-0.187950	-0.086780	-0.064380	0.238200	0.063130
0.176680	0.332350	0.408530	0.388980	0.258760	0.148340	0.121370	-0.178070	-0.431440	-0.411160	-0.611170	-0.754410	-0.646970	-0.486710	-0.367980	-0.330680	-0.246090	-0.119820	-0.013740	0.137120	-0.135740	-0.006110	-0.294430	-0.129850	-0.222440	0.004320	0.214710	-0.068530	0.220400	-0.157940	-0.054030	-0.506940	-0.476920	-0.424840	-0.449440	-0.125600	-0.021770	0.294670	-0.053110	0.205950	-0.249530	-0.434540	-0.805250	-0.885110	-0.678190	-0.919950	-0.615810	-0.891830	-0.133990	-0.102150	0.530250	0.731490	1.243080	1.564650	1.271000	1.162290	0.354000	0.213930	-0.500150	-0.649160	-0.404070	-0.024510	-0.047340	0.044340	0.135790	0.151540	0.204710	-0.039250	-0.453670	-0.354230	-0.249350	-0.052580	0.065210	0.099860	0.287150	0.092990	0.101270	-0.320350	-0.349720	-0.741880	-0.242890	0.076840	0.149100	0.176410	-0.043210	-0.147720	-0.456920	-0.565720	-0.974730	-0.701250
-0.625380	-0.893030	-1.186110	-1.294180	-1.030580	-0.466650	-0.060160	-0.048130	-0.026160	0.062140	0.222800	0.351610	0.111600	0.438630	0.970390	0.889060	0.517460	-0.048810	-0.486060	-0.308910	-0.019990	0.064610	0.300250	0.227970	-0.081860	-0.228900	-1.001940	-1.072870	-0.971740	-0.479280	-0.063930	0.405300	0.417870	0.481050	0.213290	0.013800	0.102180	-0.019020	0.155090	-0.016730	0.208610	0.056500	0.411160	-0.758840	-1.191530	-1.214800	-1.259110	-1.123630	-1.080480	-0.204640	0.240200	1.082040	0.956860	0.723000	0.698220	0.484270	0.190180	-0.280860	0.126850	0.247460	-0.018090	0.148880	0.444590	0.343110	0.443320	0.156420	-0.006930	-0.270770	0.199470	-0.284350	-0.222500	0.007900	-0.163180	-0.389340	-0.554820	-0.488310	-0.958700	-0.878930	-0.884860	-0.460390	-0.066160	0.148100	0.436210	-0.009480	-0.224930	-0.189890	-0.395800	-0.371490	-0.247750	-0.105070
-0.571230	-0.647980	-0.320120	0.295590	0.194170	0.412810	0.249810	-0.328520	-0.454570	-0.793730	-0.342000	0.078350	-0.466070	-0.464720	-0.005620	0.494050	0.921640	0.519080	-0.013990	-0.023130	-0.304140	-0.247240	2.200540	4.825970	6.096990	3.954160	-1.972960	-5.768480	-6.073300	-4.431810	-2.568230	-2.395210	-3.946060	-4.102650	-2.698260	0.164410	4.261030	5.131240	3.939780	2.089590	3.179330	6.162590	6.975120	3.751240	-4.022170	-8.163000	-8.120540	-5.088960	-1.755620	-1.474880	-1.567410	-1.992850	-1.342560	0.374670	2.351240	3.902220	2.922460	1.427240	0.131690	-0.148600	0.500300	0.483250	0.417830	-0.243100	-0.679570	-1.078320	-0.853090	-0.226950	0.295680	0.915850	0.937440	0.934840	0.566760	-0.140240	-0.685100	-0.871660	-0.265580	0.395140	0.336400	-0.467680	-1.328810	-1.060580	-0.386040	0.368050	0.526220	0.590180	0.878070	0.622660	0.354180	-0.109780
