1.231550	1.232840	1.234460	1.235490	1.235830	1.235420	1.234330	1.232680	1.231550	1.231560	1.231560	1.231560	1.231560	1.231560	1.231560	1.231560	1.231560	1.232840	1.234460	1.235490	1.235830	1.235420	1.231550	1.258120	1.386520	1.385610	1.417280	1.415540	1.384430	1.347910	1.375170	1.360280	1.401360	1.392420	1.362170	1.382860	1.386380	1.409920	1.376300	1.386220	1.368390	1.397650	1.388540	1.373200	1.370890	1.397610	1.663760	2.569610	2.659290	2.657420	2.612190	2.569030	2.577660	2.578360	2.590340	2.570100	2.514030	2.246630	2.124720	2.031880	1.795980	1.621150	1.520190	1.430480	1.903620	2.011000	1.889330	2.054620	2.203490	2.358190	2.423440	2.470310	2.431370	2.362980	2.209760	2.045730	1.950790	2.300120	2.078420	1.920770	1.726120	1.616520	1.746830
0.107430	0.106190	0.104630	0.103630	0.103300	0.103690	0.104760	0.106340	0.107430	0.107420	0.107420	0.107420	0.107420	0.107420	0.107420	0.107420	0.107420	0.106190	0.104630	0.103630	0.103300	0.103690	0.107430	0.083090	-0.023670	-0.021040	-0.048950	-0.038380	-0.017830	0.007080	-0.014840	-0.006350	-0.041470	-0.027650	-0.003920	-0.020570	-0.021270	-0.048200	-0.014220	-0.025190	-0.003120	-0.028230	-0.022930	-0.011940	-0.011150	-0.029480	0.037020	0.072160	0.041240	0.024300	0.025580	0.046760	0.033960	0.031140	0.027260	0.012310	-0.001340	0.048850	-0.057340	-0.106990	-0.035080	0.002740	-0.007030	-0.027920	-0.126900	-0.179820	-0.270970	-0.251720	-0.305740	-0.320420	-0.293150	-0.288930	-0.246410	-0.218430	-0.125580	-0.081060	-0.106700	-0.113500	-0.128320	-0.071290	-0.077470	-0.154840	-0.200580
-0.353630	-0.351800	-0.349480	-0.347980	-0.347490	-0.348070	-0.349660	-0.352030	-0.353630	-0.353630	-0.353630	-0.353630	-0.353630	-0.353630	-0.353630	-0.353630	-0.353620	-0.351800	-0.349480	-0.347980	-0.347490	-0.348070	-0.353630	-0.316010	-0.195780	-0.194520	-0.177060	-0.202290	-0.193290	-0.215680	-0.208070	-0.202330	-0.172430	-0.200030	-0.206870	-0.199570	-0.202120	-0.161000	-0.193610	-0.186320	-0.207070	-0.190340	-0.185320	-0.191800	-0.197370	-0.178390	-0.166740	-0.176630	-0.118150	-0.118110	-0.126250	-0.146060	-0.146470	-0.142410	-0.159150	-0.137760	-0.141310	-0.153430	-0.188500	-0.164190	-0.156020	-0.157840	-0.152570	-0.149370	-0.217630	-0.164800	-0.245140	-0.243090	-0.269900	-0.244390	-0.237200	-0.216380	-0.216960	-0.180910	-0.200320	-0.130290	-0.160200	-0.168230	-0.115630	-0.175960	-0.159050	-0.180220	-0.212350
0.098280	0.096110	0.093360	0.091570	0.090990	0.091680	0.093580	0.096390	0.098280	0.098280	0.098280	0.098280	0.098280	0.098280	0.098280	0.098280	0.098270	0.096110	0.093360	0.091570	0.090990	0.091680	0.098280	0.049270	-0.039440	-0.052260	-0.047740	-0.014030	-0.047850	-0.058870	-0.031730	-0.057050	-0.066200	-0.024950	-0.050450	-0.041120	-0.029890	-0.081150	-0.057380	-0.060590	-0.039420	-0.041600	-0.059920	-0.070000	-0.055360	-0.062050	-0.129660	-0.046190	-0.140950	-0.112960	-0.107770	-0.098020	-0.089600	-0.087370	-0.064410	-0.079430	-0.065250	-0.128790	-0.083040	-0.087450	-0.068950	-0.069030	-0.097120	-0.112990	-0.034860	-0.080660	0.033400	-0.011380	0.042000	0.063740	0.062120	0.064020	0.043710	-0.018420	-0.035230	-0.131290	-0.041000	0.000810	-0.086770	-0.045730	-0.022870	0.024130	0.058310
-0.122980	-0.120550	-0.117430	-0.115400	-0.114760	-0.115530	-0.117680	-0.120860	-0.122980	-0.122980	-0.122980	-0.122980	-0.122980	-0.122980	-0.122980	-0.122980	-0.122970	-0.120550	-0.117430	-0.115400	-0.114760	-0.115530	-0.122980	-0.063750	-0.032970	-0.002880	-0.024690	-0.060670	-0.026200	0.031830	-0.028710	0.006820	-0.000620	-0.044280	0.001980	-0.019470	-0.038470	0.010150	-0.004790	-0.003320	-0.028060	-0.029070	-0.009460	0.022370	-0.006960	-0.011760	0.034860	-0.173080	-0.055860	-0.105300	-0.095430	-0.094110	-0.095510	-0.105690	-0.108360	-0.110660	-0.120090	-0.048900	0.074560	0.068890	-0.077150	-0.118700	-0.070710	0.015930	0.082030	0.125430	0.113610	0.126460	0.126770	0.095420	0.062690	0.024350	0.022740	0.035790	0.027040	0.058760	-0.023940	-0.070660	-0.004000	-0.023950	-0.098860	-0.038810	-0.005910
-0.071550	-0.074000	-0.077150	-0.079210	-0.079850	-0.079080	-0.076900	-0.073680	-0.071550	-0.071550	-0.071550	-0.071550	-0.071550	-0.071550	-0.071550	-0.071550	-0.071560	-0.074000	-0.077150	-0.079210	-0.079850	-0.079080	-0.071550	-0.133700	-0.097670	-0.137010	-0.116050	-0.077910	-0.090960	-0.189970	-0.120200	-0.140910	-0.142460	-0.108910	-0.148670	-0.117840	-0.106970	-0.133130	-0.121100	-0.119160	-0.099600	-0.113990	-0.115960	-0.165550	-0.116130	-0.117490	-0.150990	0.043000	-0.033670	0.022170	0.003990	-0.009360	-0.014640	-0.014000	-0.032730	-0.021520	-0.030290	-0.045470	-0.167600	-0.155820	-0.057310	-0.007880	-0.069100	-0.126730	-0.147010	-0.182260	-0.178480	-0.154650	-0.159350	-0.142930	-0.138500	-0.111900	-0.099200	-0.079230	-0.091790	-0.143170	-0.126220	-0.109470	-0.120390	-0.143200	-0.118910	-0.156310	-0.201570
-0.068720	-0.066250	-0.063040	-0.060940	-0.060300	-0.061080	-0.063300	-0.066560	-0.068720	-0.068720	-0.068720	-0.068720	-0.068720	-0.068720	-0.068720	-0.068720	-0.068710	-0.066250	-0.063040	-0.060940	-0.060300	-0.061080	-0.068720	-0.010020	-0.096310	-0.055980	-0.057290	-0.088560	-0.110130	-0.004400	-0.049330	-0.057880	-0.035680	-0.041670	-0.037270	-0.077600	-0.057880	-0.072820	-0.080310	-0.093440	-0.089580	-0.057390	-0.077550	-0.022300	-0.085920	-0.075680	-0.028940	-0.040770	-0.035840	-0.059830	-0.060990	-0.048900	-0.061450	-0.048890	-0.035230	-0.065570	-0.031630	-0.113030	-0.135140	-0.141930	-0.116460	-0.147910	-0.108170	-0.095580	-0.105830	-0.100760	-0.148470	-0.122270	-0.120620	-0.206300	-0.147720	-0.172740	-0.144120	-0.207420	-0.150430	-0.085130	-0.051170	-0.060240	-0.106580	-0.052550	-0.040070	-0.086070	-0.062030
-0.034560	-0.036650	-0.039400	-0.041210	-0.041760	-0.041090	-0.039180	-0.036380	-0.034560	-0.034560	-0.034560	-0.034560	-0.034560	-0.034560	-0.034560	-0.034560	-0.034570	-0.036650	-0.039400	-0.041210	-0.041760	-0.041090	-0.034560	-0.081660	0.024280	-0.013540	-0.052570	-0.031720	0.041640	-0.047320	-0.051310	-0.009280	-0.052890	-0.078190	-0.037670	0.007880	-0.047360	0.006060	0.018200	0.034830	0.009820	-0.036500	0.005180	-0.046690	0.013770	0.005610	-0.055620	-0.122220	-0.032480	-0.058890	-0.048140	-0.047820	-0.011350	-0.030430	-0.043350	0.009300	-0.106540	-0.018630	0.053300	0.040280	-0.086010	-0.034710	-0.072860	-0.012680	0.054030	0.048330	-0.014760	0.134590	0.016860	0.089850	-0.005690	0.020320	0.009010	0.102420	0.009920	-0.041530	0.022230	-0.022600	0.038890	0.019600	-0.074360	0.002370	-0.049610
-0.094020	-0.092380	-0.090200	-0.088740	-0.088310	-0.088840	-0.090380	-0.092590	-0.094020	-0.094020	-0.094020	-0.094020	-0.094020	-0.094020	-0.094020	-0.094020	-0.094010	-0.092380	-0.090200	-0.088740	-0.088310	-0.088840	-0.094020	-0.060970	-0.154680	-0.105460	-0.036820	-0.050830	-0.135590	-0.107450	-0.067400	-0.105850	-0.068250	-0.016020	-0.086440	-0.129430	-0.051460	-0.128930	-0.128120	-0.143730	-0.104730	-0.074460	-0.119780	-0.072470	-0.110260	-0.135550	-0.089140	-0.067680	-0.153560	-0.079990	-0.083030	-0.111860	-0.168380	-0.164890	-0.142270	-0.236960	-0.119060	-0.173750	-0.122030	-0.136380	-0.063010	-0.203430	-0.216140	-0.142780	0.021920	-0.001900	-0.014810	0.038930	0.088600	-0.037680	0.096750	0.065260	0.085330	-0.025660	-0.038930	-0.042250	-0.072610	-0.054360	-0.122040	-0.089330	-0.124100	-0.088410	-0.028960
-0.050960	-0.051450	-0.052200	-0.052750	-0.052910	-0.052710	-0.052140	-0.051390	-0.050960	-0.050950	-0.050960	-0.050960	-0.050950	-0.050960	-0.050960	-0.050950	-0.050960	-0.051450	-0.052200	-0.052750	-0.052910	-0.052710	-0.050950	-0.063260	0.010030	-0.045920	-0.119800	-0.084830	-0.036730	-0.011680	-0.066000	-0.052650	-0.069340	-0.124460	-0.057650	-0.028130	-0.094900	-0.032880	-0.033210	-0.033520	-0.068160	-0.077410	-0.039600	-0.071920	-0.063460	-0.017250	-0.098640	0.003620	0.069760	0.035830	-0.000400	0.023390	0.063770	0.073740	0.026960	0.095690	0.026270	-0.026370	-0.081740	-0.027890	-0.186960	-0.045810	-0.081040	-0.078340	0.011600	0.036390	-0.015520	0.032430	-0.014840	0.005760	-0.104530	-0.106320	-0.065760	-0.047080	-0.039170	-0.091600	-0.008080	-0.123330	-0.091820	-0.055400	-0.164250	-0.156900	-0.179380
