2.503250	2.361740	2.328900	2.292660	2.250250	2.233960	2.211290	2.209220	2.198580	2.180610	2.227700	2.212310	2.187090	2.399640	2.229150	2.226540	2.225850	2.240520	2.263040	2.211430	2.225320	2.231280	2.254450	2.235540	2.216210	2.153340	2.233740	2.183350	2.251000	2.263910	2.209780	2.238540	2.241990	2.216050	2.237580	2.142370	2.238590	2.167770	2.226420	2.264020	2.160360	2.201920	2.190140	2.191200	2.225990	2.224070	2.194440	2.182890	2.188560	2.240330	2.256360	2.201360	2.283200	2.307570	2.208580	2.251580	2.223040	2.227350	2.216440	2.430810	3.331080	3.536500	3.538530	3.607700	3.610160	3.541160	3.555060	3.556880	3.443090	3.136720	2.885100	2.655960	2.640810	2.489020	3.043320	3.132140	3.188160	3.065340	3.004150	2.741800	2.418930	2.395980	2.361440	2.304270	2.282310	2.211890	2.251680	2.165230	2.131770	2.259390	2.269060	2.215470	2.303080	2.237450	2.223570	2.217460	2.218380	2.190730	2.206060	2.232310	2.277290	2.257220	2.280770	2.240790	2.314810	2.254340	2.255550	2.290130	2.246580	2.236800	2.237450	2.276490	2.266410	2.246190	2.216740	2.218390	2.240790	2.177450	2.193840	2.202340	2.229170	2.206430	2.203180	2.238550	2.232870
-0.028700	-0.126620	-0.175800	-0.175680	-0.131030	-0.107930	-0.089940	-0.082320	-0.066370	-0.094770	-0.106850	-0.080880	-0.095960	-0.113310	-0.101090	-0.076880	-0.107980	-0.075900	-0.127250	-0.077960	-0.092060	-0.127890	-0.129930	-0.090490	-0.127620	-0.061400	-0.056780	-0.099930	-0.132840	-0.094740	-0.097230	-0.101310	-0.109360	-0.108260	-0.079710	-0.040100	-0.097760	-0.061860	-0.075700	-0.104140	-0.077720	-0.104670	-0.088570	-0.071690	-0.082620	-0.111310	-0.059000	-0.053110	-0.085610	-0.133950	-0.087920	-0.068150	-0.081380	-0.102980	-0.060820	-0.099030	-0.058200	-0.092540	-0.074610	-0.075570	0.037680	0.037970	0.023470	-0.043200	-0.039480	0.021900	0.013050	-0.027650	0.031000	-0.035880	-0.049940	-0.014800	-0.014580	0.011650	-0.301190	-0.407970	-0.387860	-0.349900	-0.374440	-0.259680	-0.126630	-0.183810	-0.138980	-0.100240	-0.094360	-0.072670	-0.142820	-0.064990	-0.070290	-0.116310	-0.123620	-0.104970	-0.138680	-0.075940	-0.096380	-0.115860	-0.080030	-0.091700	-0.096920	-0.097730	-0.121810	-0.155510	-0.180980	-0.138700	-0.184520	-0.134010	-0.113210	-0.103310	-0.113260	-0.075880	-0.103500	-0.112050	-0.109560	-0.106090	-0.120120	-0.096190	-0.085360	-0.064950	-0.079510	-0.063390	-0.070000	-0.106080	-0.046290	-0.084690	-0.101190
-0.223040	-0.143180	-0.226420	-0.162950	-0.186280	-0.213090	-0.252070	-0.221350	-0.243760	-0.244380	-0.213920	-0.252500	-0.243320	-0.222310	-0.214870	-0.241150	-0.200690	-0.232020	-0.233230	-0.256770	-0.234290	-0.196370	-0.208680	-0.251540	-0.228590	-0.258380	-0.237840	-0.235210	-0.198100	-0.197650	-0.237180	-0.209350	-0.219600	-0.242300	-0.271360	-0.251150	-0.200790	-0.260630	-0.250410	-0.195880	-0.228120	-0.236220	-0.230170	-0.254410	-0.236360	-0.232170	-0.229650	-0.246510	-0.240130	-0.190680	-0.231000	-0.265220	-0.202730	-0.190480	-0.265850	-0.216570	-0.242240	-0.215980	-0.242550	-0.225840	-0.206320	-0.185810	-0.181160	-0.085540	-0.084540	-0.174630	-0.168430	-0.127750	-0.162080	-0.137860	-0.125430	-0.108940	-0.093800	-0.119780	-0.215950	-0.242960	-0.238800	-0.314700	-0.258440	-0.232530	-0.237300	-0.165450	-0.225930	-0.235970	-0.236410	-0.237560	-0.172690	-0.252280	-0.254670	-0.171600	-0.195160	-0.230790	-0.237920	-0.234680	-0.205380	-0.229610	-0.247820	-0.234630	-0.199460	-0.223980	-0.243450	-0.204290	-0.193400	-0.241850	-0.177640	-0.216150	-0.226450	-0.199710	-0.188780	-0.232770	-0.221770	-0.261900	-0.208910	-0.232470	-0.223410	-0.222170	-0.226660	-0.231520	-0.244140	-0.239190	-0.227170	-0.227250	-0.224320	-0.227870	-0.233290
-0.144670	-0.157710	0.036840	-0.073220	-0.071440	-0.052360	-0.000030	-0.053720	-0.033910	-0.000860	-0.035720	0.003390	-0.012460	-0.074090	-0.069600	-0.020950	-0.060090	-0.024390	0.020430	0.000120	-0.018120	-0.062500	-0.033800	0.011030	-0.001770	-0.013220	-0.041130	-0.016190	-0.033130	-0.099710	-0.008000	-0.033770	-0.009870	0.010240	0.032390	-0.065800	-0.053580	-0.020560	-0.003450	-0.063200	-0.065860	-0.014940	-0.030820	-0.002820	-0.020070	-0.009260	-0.075980	-0.044550	0.000780	-0.055020	-0.029720	0.022680	-0.063330	-0.069200	0.003040	-0.029880	-0.042180	-0.041520	-0.028180	-0.046350	-0.035880	-0.087240	-0.104100	-0.219930	-0.211440	-0.111940	-0.131190	-0.154100	-0.166200	-0.127480	-0.141780	-0.193500	-0.195730	-0.192720	0.054160	0.133640	0.063440	0.099550	0.036650	-0.028300	-0.044510	-0.093210	-0.019550	-0.007160	-0.018120	-0.033950	-0.081470	-0.036900	-0.035040	-0.098520	-0.064250	-0.007340	0.017070	-0.021890	-0.068430	-0.003880	0.005940	-0.028290	-0.092340	-0.019580	0.019400	-0.036510	-0.064210	0.017790	-0.040260	-0.013310	-0.008870	-0.063600	-0.076850	-0.044790	-0.012520	-0.011550	-0.059400	0.005290	-0.007840	-0.040140	-0.031440	-0.054880	-0.024310	-0.065460	-0.051270	-0.012750	-0.087730	-0.052980	-0.012880
-0.106310	-0.000590	-0.104210	0.008840	-0.014880	-0.021490	-0.052540	-0.020480	-0.034790	-0.067280	-0.036480	-0.070600	-0.028380	0.053630	0.007280	-0.062100	-0.029250	-0.080150	-0.095060	-0.046780	-0.079290	0.015780	-0.020510	-0.104230	-0.040760	-0.016720	-0.043010	-0.030810	-0.039290	-0.022780	-0.058280	-0.076270	-0.098430	-0.084450	-0.088160	0.017910	-0.057280	-0.052750	-0.047070	-0.038530	0.005300	-0.045940	-0.050080	-0.060400	-0.065890	-0.069990	0.028130	-0.047660	-0.082430	-0.013740	-0.071390	-0.076670	-0.054540	-0.049080	-0.102400	-0.064670	-0.067660	-0.056180	-0.049440	-0.037640	-0.222900	-0.158600	-0.114130	-0.025700	-0.039270	-0.119550	-0.069040	-0.072180	-0.044770	-0.099450	-0.113950	-0.054090	-0.085610	-0.058820	0.004220	0.001940	0.100760	0.108690	0.131440	0.096770	0.033680	0.038190	-0.013420	-0.069280	-0.062730	-0.029020	-0.000950	-0.003920	0.001380	-0.018180	-0.016670	-0.063520	-0.089090	-0.062120	0.015500	-0.071750	-0.078660	-0.055850	0.001930	-0.082710	-0.088420	0.004410	0.080050	-0.061670	-0.038460	-0.065920	-0.057260	-0.071380	0.017190	-0.068430	-0.061360	-0.026170	-0.044700	-0.108770	-0.065650	-0.058430	-0.053300	-0.033720	-0.051700	-0.017710	-0.065800	-0.069670	-0.028700	-0.058530	-0.101050
-0.184390	-0.160570	-0.116510	-0.196750	-0.173570	-0.181250	-0.187800	-0.172830	-0.220440	-0.159490	-0.153890	-0.182130	-0.164500	-0.176270	-0.247360	-0.172400	-0.188780	-0.135350	-0.135280	-0.204000	-0.144300	-0.201460	-0.184280	-0.149140	-0.193960	-0.196780	-0.214890	-0.174960	-0.182370	-0.195660	-0.163780	-0.150800	-0.131630	-0.172670	-0.166870	-0.217210	-0.169540	-0.191740	-0.228830	-0.169320	-0.196680	-0.194370	-0.136330	-0.158630	-0.165470	-0.126390	-0.239550	-0.155010	-0.122410	-0.186110	-0.142980	-0.169120	-0.162060	-0.178360	-0.143770	-0.148480	-0.131670	-0.167750	-0.183570	-0.114920	0.053530	0.010370	-0.015990	0.004290	-0.008260	0.045900	-0.019650	0.007880	-0.048870	-0.036110	-0.037170	-0.034650	-0.001970	-0.001620	-0.186910	-0.220480	-0.250130	-0.236670	-0.241020	-0.182230	-0.220240	-0.203840	-0.220840	-0.155670	-0.165840	-0.157690	-0.153520	-0.219620	-0.208200	-0.146910	-0.204290	-0.144090	-0.164790	-0.162460	-0.248340	-0.157870	-0.157250	-0.174960	-0.168720	-0.169120	-0.154840	-0.198990	-0.318220	-0.162840	-0.177720	-0.113780	-0.162790	-0.117300	-0.232270	-0.172510	-0.194080	-0.175710	-0.125920	-0.110820	-0.142210	-0.119240	-0.178790	-0.163280	-0.190120	-0.215400	-0.147410	-0.127430	-0.174990	-0.185300	-0.141080
-0.084430	-0.185980	-0.158070	-0.107690	-0.125580	-0.124270	-0.061830	-0.120010	-0.020480	-0.071070	-0.122090	-0.047400	-0.120700	-0.158630	-0.017120	-0.058800	-0.057610	-0.121430	-0.109380	-0.031490	-0.094900	-0.090600	-0.085160	-0.075840	-0.017570	-0.056710	-0.012410	-0.077930	-0.028190	-0.093170	-0.070660	-0.075680	-0.080500	-0.042090	-0.061940	-0.067820	-0.041350	-0.049910	0.007830	-0.101450	-0.099780	-0.042160	-0.144090	-0.080470	-0.087510	-0.148880	-0.043710	-0.107950	-0.090870	-0.080280	-0.123250	-0.030350	-0.086070	-0.060890	-0.068620	-0.076790	-0.153160	-0.064370	-0.084920	-0.123300	-0.106460	-0.023970	-0.036520	-0.155230	-0.106860	-0.125660	-0.048610	-0.133240	-0.083480	-0.159090	-0.154820	-0.166800	-0.141280	-0.177700	-0.185790	-0.191630	-0.156100	-0.178530	-0.190770	-0.224550	-0.084640	-0.147560	-0.048850	-0.089620	-0.096460	-0.127080	-0.149820	-0.057310	-0.056970	-0.142490	-0.066580	-0.116880	-0.077270	-0.077800	-0.003730	-0.075890	-0.041070	-0.062100	-0.153250	-0.052410	-0.111640	-0.109540	-0.017780	-0.110900	-0.107820	-0.200430	-0.121590	-0.180720	-0.049650	-0.073000	-0.022010	-0.094160	-0.175770	-0.099620	-0.080580	-0.171150	-0.078330	-0.127270	-0.054580	-0.070480	-0.126850	-0.119460	-0.113190	-0.081700	-0.090650
-0.186890	-0.022930	-0.031040	0.010080	-0.025950	-0.001950	-0.061300	0.014360	-0.140420	-0.091980	0.043060	-0.105610	0.065770	0.036150	-0.119670	-0.121140	-0.100010	-0.023650	-0.014350	-0.117270	-0.106710	0.008680	-0.004890	-0.128590	-0.097920	-0.010750	-0.159070	-0.043010	-0.104030	-0.092310	-0.071550	-0.101990	-0.111160	-0.131040	-0.048940	-0.042210	-0.129480	-0.143420	-0.113620	-0.041040	-0.043960	-0.116060	0.008460	-0.065760	-0.063280	0.017140	-0.064610	-0.078580	-0.057090	-0.021450	-0.052070	-0.090710	-0.053110	-0.095870	-0.163530	-0.092590	-0.011050	-0.109280	-0.055540	-0.027880	-0.068040	-0.148150	-0.070720	0.052200	0.037040	0.048790	-0.033860	0.017090	-0.081310	0.065880	-0.004690	0.035800	-0.037830	0.060690	0.133640	0.037520	0.158270	0.053680	-0.001990	0.113480	-0.071620	0.021580	-0.096280	-0.089410	-0.065510	0.000560	0.023440	-0.080070	-0.068280	-0.003770	-0.080060	0.009800	-0.116590	-0.049830	-0.093190	-0.084330	-0.108490	-0.116850	0.006910	-0.130160	-0.056080	0.012310	-0.060360	-0.053140	-0.076040	0.075370	0.025270	-0.011010	-0.018580	-0.142500	-0.117150	-0.115860	-0.006900	-0.094430	-0.075630	0.011580	-0.039220	-0.008950	-0.128810	-0.089220	-0.047520	-0.031410	-0.067170	-0.120670	-0.120610
-0.375370	-0.258940	-0.107820	-0.201630	-0.194570	-0.301750	-0.182280	-0.277040	-0.191720	-0.134600	-0.238400	-0.177130	-0.210380	-0.101620	-0.198170	-0.133630	-0.153380	-0.268320	-0.200920	-0.134830	-0.136000	-0.182720	-0.220290	-0.155160	-0.073990	-0.181050	-0.181210	-0.143690	-0.079490	-0.309140	-0.108360	-0.149990	-0.129850	-0.142230	-0.199460	-0.188540	-0.105990	-0.154130	-0.191630	-0.241260	-0.201010	-0.136320	-0.257180	-0.175000	-0.233930	-0.244380	-0.212290	-0.219750	-0.112270	-0.185180	-0.254250	-0.101050	-0.288870	-0.234650	-0.135070	-0.119570	-0.306300	-0.149190	-0.256620	-0.076640	-0.220630	-0.070820	-0.130260	-0.123930	-0.154820	-0.173020	-0.070460	-0.103920	-0.029310	-0.326120	-0.404710	-0.298580	-0.217130	-0.242470	-0.139630	0.048730	0.001300	0.049540	0.060290	-0.057380	-0.059270	-0.191520	-0.134070	-0.154350	-0.207840	-0.230230	-0.206600	-0.195950	-0.123810	-0.270270	-0.224900	-0.224820	-0.156940	-0.214700	-0.170010	-0.140650	-0.087840	-0.129570	-0.270490	-0.169240	-0.134350	-0.145700	-0.127750	-0.086060	-0.090540	-0.244460	-0.254390	-0.290560	-0.242150	-0.191500	-0.125270	-0.133580	-0.243030	-0.102620	-0.079640	-0.241290	-0.260040	-0.260620	-0.176300	-0.240730	-0.296740	-0.162870	-0.258580	-0.237900	-0.169100
-0.119280	-0.235980	-0.240260	-0.116130	-0.176790	-0.060730	-0.097760	-0.056150	-0.144870	-0.125740	-0.043440	-0.154230	-0.024500	-0.105990	-0.075250	-0.159320	-0.144130	-0.094680	-0.080290	-0.183100	-0.204590	-0.100910	-0.025270	-0.185180	-0.117850	-0.048080	-0.193020	-0.082510	-0.132210	-0.118730	-0.145040	-0.171670	-0.171000	-0.137220	-0.062550	-0.101200	-0.161970	-0.168500	-0.102150	-0.126120	-0.142680	-0.137430	-0.056640	-0.109950	-0.109420	-0.071920	-0.098100	-0.135270	-0.116700	-0.082920	-0.136340	-0.113890	-0.041520	-0.084660	-0.195670	-0.153360	-0.091670	-0.181670	-0.090670	-0.113840	0.052540	0.057260	0.149480	0.058300	0.115970	0.174310	0.112850	0.035720	-0.089470	0.033070	0.040150	0.012800	0.014450	0.046280	-0.095180	-0.226650	-0.044010	-0.081240	-0.085490	0.008340	-0.127390	-0.092230	-0.104660	-0.131700	-0.118280	-0.104310	-0.071810	-0.136240	-0.123890	-0.094060	-0.093580	-0.074360	-0.154810	-0.103270	-0.107200	-0.122720	-0.145160	-0.135590	-0.124060	-0.172160	-0.228710	-0.155440	-0.152110	-0.235650	-0.251030	-0.128800	-0.069520	-0.166480	-0.053400	-0.193320	-0.170660	-0.096060	-0.149220	-0.174470	-0.145740	-0.132990	-0.083340	-0.125550	-0.158680	-0.149150	-0.133480	-0.104960	-0.160550	-0.146460	-0.171670
