1.593540	1.593540	1.593540	1.593540	1.593540	1.593540	1.593540	1.593540	1.593540	1.593580	2.505270	2.819610	2.812230	2.796000	2.831160	2.792990	2.815500	2.757570	2.751340	2.773370	2.741060	2.810760	2.773940	2.820460	3.145970	3.276710	3.362470	3.479680	3.476820	3.440670	3.432630	3.377510	3.330620	3.377880	3.317590	3.100950	2.889040	2.895090	2.850940	2.795470	2.807170	2.840220	2.905030	2.955220	2.991220	2.909150	2.875800	2.898390	2.844720	2.773500	2.779040	2.832110	2.805250	2.761760	2.766680	2.744410	2.753800	2.788020	2.710910	2.823360	2.786010	2.854090	2.790970	2.842670	2.751940	2.753870	2.754470	2.720550	2.756910	2.845460	2.777580	2.747370	2.825170	2.771850	2.834010	2.755810	2.772470
0.108780	0.108780	0.108780	0.108780	0.108780	0.108780	0.108780	0.108780	0.108780	0.108760	0.015150	-0.074920	-0.099440	-0.052090	-0.093940	-0.061610	-0.068800	-0.068980	-0.068050	-0.057480	-0.069930	-0.145450	-0.107880	-0.125110	-0.007960	-0.009980	-0.066790	-0.107710	-0.110900	-0.060950	-0.071070	-0.049930	-0.018740	-0.069020	-0.048140	-0.075610	-0.034590	-0.049650	-0.067530	-0.103420	-0.138320	-0.139140	-0.187260	-0.184450	-0.203970	-0.196430	-0.149120	-0.171240	-0.133150	-0.086880	-0.082630	-0.117890	-0.110050	-0.128330	-0.079770	-0.101710	-0.084610	-0.122610	-0.051110	-0.113740	-0.103280	-0.128500	-0.107310	-0.124540	-0.098780	-0.059890	-0.098390	-0.070480	-0.117870	-0.130930	-0.093820	-0.058140	-0.094090	-0.084370	-0.145270	-0.116690	-0.095440
-0.500200	-0.500200	-0.500200	-0.500200	-0.500200	-0.500200	-0.500200	-0.500200	-0.500200	-0.500170	-0.344340	-0.236310	-0.202360	-0.259390	-0.248040	-0.241000	-0.264240	-0.259750	-0.283390	-0.289110	-0.263540	-0.218870	-0.277730	-0.210520	-0.243880	-0.261060	-0.211250	-0.183720	-0.191920	-0.246390	-0.203280	-0.253980	-0.254950	-0.247530	-0.182180	-0.175220	-0.286400	-0.233170	-0.229580	-0.244880	-0.219180	-0.257560	-0.242410	-0.259910	-0.291460	-0.252740	-0.224200	-0.222080	-0.270040	-0.293180	-0.264380	-0.195570	-0.234700	-0.238410	-0.256860	-0.273410	-0.243530	-0.240840	-0.288650	-0.205390	-0.216400	-0.220800	-0.239030	-0.202040	-0.268990	-0.259380	-0.235660	-0.271700	-0.212450	-0.199490	-0.262590	-0.260490	-0.231950	-0.250760	-0.235710	-0.236850	-0.231800
0.096690	0.096690	0.096690	0.096690	0.096690	0.096690	0.096690	0.096690	0.096690	0.096660	-0.073660	-0.105930	-0.173440	-0.147010	-0.100070	-0.149790	-0.096360	-0.128830	-0.075880	-0.063090	-0.144480	-0.131830	-0.063750	-0.147880	-0.173470	-0.163950	-0.223220	-0.254800	-0.243250	-0.183070	-0.256640	-0.179160	-0.221220	-0.150910	-0.265370	-0.214920	-0.108320	-0.163430	-0.193520	-0.131940	-0.137240	-0.068470	-0.069000	-0.038710	0.005540	-0.052640	-0.159490	-0.110020	-0.107720	-0.086860	-0.104890	-0.183680	-0.130910	-0.120140	-0.141240	-0.098800	-0.145980	-0.103710	-0.108260	-0.147050	-0.175160	-0.118040	-0.121740	-0.154860	-0.088880	-0.143860	-0.158970	-0.121410	-0.190200	-0.174060	-0.089120	-0.133450	-0.123770	-0.139020	-0.092170	-0.154420	-0.134580
-0.195560	-0.195560	-0.195560	-0.195560	-0.195560	-0.195560	-0.195560	-0.195560	-0.195560	-0.195530	-0.084240	-0.170310	-0.080140	-0.048970	-0.136420	-0.039320	-0.102040	-0.056770	-0.095220	-0.119780	0.015190	-0.041530	-0.099330	-0.037980	-0.063350	-0.057500	-0.004040	0.033900	0.028130	-0.035380	0.034590	-0.033580	0.016290	-0.067440	0.021280	-0.081650	-0.072200	-0.067990	0.016240	-0.049810	-0.022180	-0.111930	-0.057790	-0.098660	-0.093210	-0.058890	0.031090	-0.050600	-0.021400	-0.034580	-0.068620	-0.012060	-0.057930	-0.044270	0.019720	-0.049330	-0.020610	-0.094020	-0.032460	-0.082810	0.000360	-0.092200	-0.057610	-0.046870	-0.083840	-0.018420	0.000530	-0.034910	0.039500	-0.024990	-0.098760	-0.068010	-0.105140	-0.031050	-0.102270	-0.004830	-0.082330
-0.127620	-0.127620	-0.127620	-0.127620	-0.127620	-0.127620	-0.127620	-0.127620	-0.127620	-0.127630	-0.158550	-0.144960	-0.209780	-0.292440	-0.184600	-0.227330	-0.190450	-0.172620	-0.190940	-0.170010	-0.266290	-0.176050	-0.153270	-0.166220	-0.136420	-0.097850	-0.083170	-0.089940	-0.094180	-0.037200	-0.086130	-0.048390	-0.075570	-0.071690	-0.140930	-0.047290	-0.140520	-0.100370	-0.189380	-0.114920	-0.198280	-0.124360	-0.204280	-0.133590	-0.181620	-0.217970	-0.219340	-0.154300	-0.175310	-0.213010	-0.164370	-0.160770	-0.162660	-0.155830	-0.274310	-0.174740	-0.170210	-0.100520	-0.211620	-0.095700	-0.197080	-0.114830	-0.171160	-0.155560	-0.132850	-0.187190	-0.225330	-0.175790	-0.229230	-0.148660	-0.153300	-0.099780	-0.081780	-0.162810	-0.108140	-0.172330	-0.076640
-0.123890	-0.123890	-0.123890	-0.123890	-0.123890	-0.123890	-0.123890	-0.123890	-0.123890	-0.123880	-0.157230	-0.083290	-0.069860	0.008420	-0.065380	-0.057530	-0.081910	-0.147690	-0.068980	-0.047570	-0.047130	-0.132480	-0.076180	-0.102150	-0.041420	-0.129090	-0.172510	-0.187430	-0.157260	-0.189980	-0.173020	-0.171440	-0.202640	-0.167160	-0.115610	-0.122870	-0.044010	-0.124800	-0.084250	-0.201020	-0.118330	-0.111340	-0.072900	-0.205640	-0.114110	-0.100540	-0.152530	-0.152480	-0.130250	-0.087630	-0.081520	-0.135980	-0.105520	-0.171140	-0.014610	-0.123950	-0.136260	-0.148690	-0.080490	-0.140330	-0.115880	-0.139850	-0.048180	-0.119600	-0.101060	-0.101110	-0.072470	-0.108290	-0.108230	-0.135980	-0.035530	-0.184530	-0.155770	-0.165360	-0.117080	-0.159380	-0.218840
-0.078770	-0.078770	-0.078770	-0.078770	-0.078770	-0.078770	-0.078770	-0.078770	-0.078770	-0.078750	-0.044520	-0.189580	-0.144390	-0.240650	-0.208510	-0.105650	-0.131260	-0.016050	-0.083820	-0.144100	-0.069670	-0.012580	-0.075990	-0.037990	-0.208000	-0.063670	-0.066440	-0.025060	-0.075150	-0.055000	-0.007500	-0.115730	-0.024580	-0.092020	-0.082580	-0.066030	-0.085930	0.000170	-0.004660	0.105150	0.023370	-0.071930	-0.048980	0.123710	-0.013380	-0.038600	0.044640	0.036060	0.066280	-0.037350	-0.077890	0.045580	-0.016050	0.077720	-0.065160	-0.020490	0.023050	0.010100	-0.040720	-0.016890	-0.003080	-0.008040	-0.076460	-0.025560	-0.073010	0.024680	-0.102140	-0.004610	0.020290	0.050850	-0.124040	0.045530	0.018030	0.016950	-0.066780	-0.019830	0.079550
-0.157300	-0.157300	-0.157300	-0.157300	-0.157300	-0.157300	-0.157300	-0.157300	-0.157300	-0.157310	-0.204240	-0.261800	-0.264410	-0.286580	-0.180470	-0.212850	-0.201400	-0.217670	-0.156140	-0.067410	-0.145430	-0.170920	-0.039440	-0.061360	-0.038210	-0.101780	-0.055570	-0.031780	0.004590	0.014950	-0.040520	0.065650	-0.026570	-0.063430	-0.095330	-0.036820	-0.046220	-0.094420	-0.079300	-0.200590	-0.171700	-0.026520	-0.003000	-0.158540	0.006080	-0.084500	-0.165440	-0.135090	-0.081830	-0.094830	-0.040870	-0.154130	-0.122610	-0.205560	-0.105610	-0.084990	-0.136810	-0.099180	-0.088730	-0.055670	-0.156130	-0.150410	-0.063600	-0.153980	-0.047710	-0.161160	-0.093590	-0.145710	-0.194720	-0.166930	-0.014410	-0.133750	-0.144350	-0.190590	-0.074830	-0.137940	-0.189780
-0.100420	-0.100420	-0.100420	-0.100420	-0.100420	-0.100420	-0.100420	-0.100420	-0.100420	-0.100400	-0.092780	-0.110750	-0.058120	-0.072220	-0.166260	-0.079360	-0.113340	-0.048800	-0.061010	-0.135440	-0.071900	-0.049910	-0.079110	-0.138940	-0.021760	0.018540	0.036380	0.039150	0.043980	0.016590	0.072870	-0.048960	0.010810	0.005720	0.026410	0.027220	0.017200	-0.027210	-0.063040	0.020450	-0.027830	-0.097020	-0.177870	-0.081240	-0.177780	-0.160240	-0.054240	-0.019210	-0.033170	-0.100930	-0.114450	-0.029930	-0.035970	0.026790	-0.064200	-0.108670	-0.067900	-0.022620	-0.129860	-0.112770	-0.050040	-0.003820	-0.019700	-0.033290	-0.093430	-0.001870	-0.112050	-0.000050	0.002540	0.041830	-0.076380	-0.073990	0.025610	-0.068180	-0.027020	-0.060150	-0.001810
