6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750	6.143750
-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880	-0.582880
-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860	-0.188860
-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000	-0.275000
-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610	-0.200610
-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070	-0.229070
-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950	-0.199950
-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400	-0.206400
-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700	-0.194700
-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260	-0.189260
