6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710	6.143710
-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300	-0.583300
-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890	-0.188890
-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110	-0.275110
-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650	-0.200650
-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140	-0.229140
-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990	-0.199990
-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440	-0.206440
-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740	-0.194740
-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290	-0.189290
-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180	-0.185180
-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520	-0.169520
-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880	-0.150880
-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630
-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630
-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630
-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630	-0.129630
