6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730	6.143730
-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140	-0.583140
-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880	-0.188880
-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060	-0.275060
-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630	-0.200630
-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110	-0.229110
-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980	-0.199980
-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430	-0.206430
-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720	-0.194720
-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280	-0.189280
